actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
612,PT04M28.00S,2025-04-06T04:42:10.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642353,7.5722733245729295,52.450980392156865,1610612746,121,92,2025-04-06T04:42:43Z,5990000,False,-12.0,19.0,1,left,MISS C. Christie putback Layup,[1642353],1610612746.0,LAC,putback,,,Christie,C. Christie,,,,,Restricted Area,0-8 Center,,,,2.24,Missed,,,,,,,,,,,,,,,
613,PT04M28.00S,2025-04-06T04:42:10.9Z,4,REGULAR,rebound,offensive,[],201988,,,1610612746,121,92,2025-04-06T04:42:43Z,6000000,False,,,0,,P. Mills REBOUND (Off:1 Def:0),[201988],1610612746.0,LAC,,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,,,,,,,,,,,612.0,1.0,0.0,1.0,,,,,,
614,PT04M24.00S,2025-04-06T04:42:15.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201988,34.11629434954008,43.38235294117647,1610612746,124,92,2025-04-06T04:42:26Z,6010000,False,33.0,268.0,1,left,P. Mills 27' 3PT  (5 PTS),[201988],1610612746.0,LAC,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,,,,27.02,Made,5.0,,,,,,,,,,,,,,
615,PT04M12.00S,2025-04-06T04:42:29.3Z,4,REGULAR,foul,personal,['2freethrow'],201988,,,1610612742,124,92,2025-04-06T04:42:57Z,6020000,False,,,0,,P. Mills shooting personal FOUL (1 PF) (Martin 2 FT),"[201988, 1628997]",1610612746.0,LAC,shooting,,,Mills,P. Mills,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,,,1.0,0.0,Martin,1628997.0
618,PT04M12.00S,2025-04-06T04:43:03.0Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612742,124,92,2025-04-06T04:43:03Z,6050000,False,,,0,,MISS C. Martin Free Throw 1 of 2,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
619,PT04M12.00S,2025-04-06T04:43:03.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,124,92,2025-04-06T04:43:03Z,6060000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,618.0,,,,,,,,,
620,PT04M12.00S,2025-04-06T04:43:25.4Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612742,124,93,2025-04-06T04:43:25Z,6070000,False,,,0,,C. Martin Free Throw 2 of 2 (7 PTS),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
621,PT03M54.00S,2025-04-06T04:43:42.4Z,4,REGULAR,3pt,Jump Shot,[],1642353,7.703679369250986,93.87254901960785,1610612746,124,93,2025-04-06T04:43:48Z,6080000,False,-219.0,20.0,1,left,MISS C. Christie 3PT,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Left Corner 3,24+ Left,,,,22.03,Missed,,,,,,,,,,,,,,,
622,PT03M52.00S,2025-04-06T04:43:44.9Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612742,124,93,2025-04-06T04:43:44Z,6090000,False,,,0,,C. Martin REBOUND (Off:2 Def:3),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,,,,,,,,,621.0,5.0,3.0,2.0,,,,,,
623,PT03M49.00S,2025-04-06T04:43:48.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630539,92.9862023653088,45.83333333333333,1610612742,124,95,2025-04-06T04:43:52Z,6100000,False,-21.0,13.0,1,right,K. Jones running DUNK (18 PTS) (C. Martin 5 AST),"[1630539, 1628997]",1610612742.0,DAL,running,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,2.47,Made,18.0,,C. Martin,1628997.0,5.0,,,,,,,,,,
625,PT03M29.00S,2025-04-06T04:44:08.0Z,4,REGULAR,3pt,Jump Shot,[],1641738,34.11629434954008,57.84313725490197,1610612746,127,95,2025-04-06T04:44:12Z,6120000,False,-39.0,268.0,1,left,K. Brown 27' 3PT  (3 PTS) (C. Christie 1 AST),"[1641738, 1642353]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,,,,27.1,Made,3.0,,C. Christie,1642353.0,1.0,,,,,,,,,,
627,PT03M09.00S,2025-04-06T04:44:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,90.48948751642575,49.26470588235294,1610612742,127,95,2025-04-06T04:44:36Z,6140000,False,-4.0,37.0,1,right,MISS D. Powell Layup - blocked,"[203939, 1642353]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,3.71,Missed,,,,,,,,,,Christie,1642353.0,,,,
628,PT03M09.00S,2025-04-06T04:44:28.2Z,4,REGULAR,block,,[],1642353,,,1610612742,127,95,2025-04-06T04:44:34Z,6150000,False,,,0,,C. Christie BLOCK (1 BLK),[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
629,PT03M06.00S,2025-04-06T04:44:31.2Z,4,REGULAR,rebound,defensive,[],1641738,,,1610612746,127,95,2025-04-06T04:44:36Z,6160000,False,,,0,,K. Brown REBOUND (Off:0 Def:2),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,627.0,2.0,2.0,0.0,,,,,,
630,PT03M06.00S,2025-04-06T04:44:36.3Z,4,REGULAR,foul,personal,[],1628997,,,1610612746,127,95,2025-04-06T04:44:43Z,6170000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 1641738]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Brown,1641738.0
632,PT03M06.00S,2025-04-06T04:44:42.7Z,4,REGULAR,substitution,out,[],1628997,,,1610612746,127,95,2025-04-06T04:44:46Z,6190000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M06.00S,2025-04-06T04:44:42.7Z,4,REGULAR,substitution,in,[],203915,,,1610612746,127,95,2025-04-06T04:44:46Z,6200000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M59.00S,2025-04-06T04:45:03.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642353,10.85742444152431,45.09803921568628,1610612746,127,95,2025-04-06T04:45:09Z,6210000,False,25.0,50.0,1,left,MISS C. Christie driving floating Shot,[1642353],1610612746.0,LAC,driving floating,,,Christie,C. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,5.53,Missed,,,,,,,,,,,,,,,
635,PT02M58.00S,2025-04-06T04:45:05.2Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612746,127,95,2025-04-06T04:45:05Z,6220000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,634.0,1.0,0.0,1.0,,,,,,
636,PT02M58.00S,2025-04-06T04:45:06.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,8.09789750328515,45.09803921568628,1610612746,127,95,2025-04-06T04:45:29Z,6230000,False,25.0,24.0,1,left,MISS D. Eubanks putback Layup - blocked,"[1629234, 1630539]",1610612746.0,LAC,putback,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,3.4,Missed,,,,,,,,,,Jones,1630539.0,,,,
637,PT02M58.00S,2025-04-06T04:45:06.5Z,4,REGULAR,block,,[],1630539,,,1610612746,127,95,2025-04-06T04:45:09Z,6240000,False,,,0,,K. Jones BLOCK (1 BLK),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
641,PT02M58.00S,2025-04-06T04:45:06.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,127,95,2025-04-06T04:45:29Z,6250000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,636.0,,,,,,,,,
638,PT02M58.00S,2025-04-06T04:45:27.5Z,4,REGULAR,jumpball,recovered,[],203915,,,1610612742,127,95,2025-04-06T04:46:37Z,6260000,False,,,0,,Jump Ball K. Jones vs. D. Eubanks: Tip to S. Dinwiddie,"[203915, 1630539, 1629234]",1610612742.0,DAL,heldball,S. Dinwiddie,203915.0,Dinwiddie,S. Dinwiddie,Jones,1630539.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
642,PT02M50.00S,2025-04-06T04:45:31.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630230,91.01511169513797,52.20588235294118,1610612742,127,97,2025-04-06T04:45:59Z,6290000,False,11.0,32.0,1,right,N. Marshall running Layup (7 PTS) (M. Christie 2 AST),"[1630230, 1631108]",1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,3.38,Made,7.0,,M. Christie,1631108.0,2.0,,,,,,,,,,
644,PT02M30.00S,2025-04-06T04:45:51.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,8.229303547963205,62.5,1610612746,127,97,2025-04-06T04:47:54Z,6310000,False,-62.0,25.0,1,left,MISS J. Miller 6' floating Shot - blocked,"[1641757, 1630539]",1610612746.0,LAC,floating,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,6.73,Missed,,,,,,,,,,Jones,1630539.0,,,,
645,PT02M30.00S,2025-04-06T04:45:51.6Z,4,REGULAR,block,,[],1630539,,,1610612746,127,97,2025-04-06T04:45:53Z,6320000,False,,,0,,K. Jones BLOCK (2 BLK),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
646,PT02M28.00S,2025-04-06T04:45:53.6Z,4,REGULAR,rebound,defensive,[],1630539,,,1610612742,127,97,2025-04-06T04:45:55Z,6330000,False,,,0,,K. Jones REBOUND (Off:3 Def:4),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,644.0,7.0,4.0,3.0,,,,,,
647,PT02M12.00S,2025-04-06T04:46:09.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,82.47371879106439,49.50980392156863,1610612742,127,99,2025-04-06T04:48:20Z,6340000,False,-2.0,112.0,1,right,N. Marshall 11' turnaround fadeaway Jump Shot (9 PTS),[1630230],1610612742.0,DAL,turnaround fadeaway,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,11.22,Made,9.0,,,,,,,,,,,,,,
648,PT01M52.00S,2025-04-06T04:46:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201988,8.754927726675426,45.588235294117645,1610612746,127,99,2025-04-06T04:46:34Z,6350000,False,22.0,30.0,1,left,MISS P. Mills driving reverse Layup - blocked,"[201988, 1630539]",1610612746.0,LAC,driving reverse,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,,,,3.71,Missed,,,,,,,,,,Jones,1630539.0,,,,
649,PT01M52.00S,2025-04-06T04:46:29.8Z,4,REGULAR,block,,[],1630539,,,1610612746,127,99,2025-04-06T04:46:32Z,6360000,False,,,0,,K. Jones BLOCK (3 BLK),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT01M52.00S,2025-04-06T04:46:29.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,127,99,2025-04-06T04:46:34Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,648.0,,,,,,,,,
652,PT01M50.00S,2025-04-06T04:46:56.0Z,4,REGULAR,foul,personal,['2freethrow'],1630539,,,1610612746,127,99,2025-04-06T04:47:01Z,6390000,False,,,0,,K. Jones shooting personal FOUL (6 PF) (Miller 2 FT),"[1630539, 1641757]",1610612742.0,DAL,shooting,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,,,6.0,0.0,Miller,1641757.0
654,PT01M50.00S,2025-04-06T04:47:06.4Z,4,REGULAR,substitution,out,[],1630539,,,1610612746,127,99,2025-04-06T04:47:12Z,6410000,False,,,0,,SUB out: K. Jones,[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M50.00S,2025-04-06T04:47:06.4Z,4,REGULAR,substitution,in,[],1629023,,,1610612746,127,99,2025-04-06T04:47:12Z,6420000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M50.00S,2025-04-06T04:47:26.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641757,,,1610612746,128,99,2025-04-06T04:47:26Z,6430000,False,,,0,,J. Miller Free Throw 1 of 2 (1 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
657,PT01M50.00S,2025-04-06T04:47:38.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641757,,,1610612746,129,99,2025-04-06T04:47:38Z,6440000,False,,,0,,J. Miller Free Throw 2 of 2 (2 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
658,PT01M31.00S,2025-04-06T04:48:00.2Z,4,REGULAR,3pt,Jump Shot,[],1630230,71.04139290407359,17.15686274509804,1610612742,129,99,2025-04-06T04:48:05Z,6450000,False,-164.0,220.0,1,right,MISS N. Marshall 27' step back 3PT,[1630230],1610612742.0,DAL,step back,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,27.43,Missed,,,,,,,,,,,,,,,
659,PT01M26.00S,2025-04-06T04:48:05.2Z,4,REGULAR,rebound,defensive,[],1642353,,,1610612746,129,99,2025-04-06T04:48:05Z,6460000,False,,,0,,C. Christie REBOUND (Off:1 Def:2),[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,658.0,3.0,2.0,1.0,,,,,,
660,PT01M22.00S,2025-04-06T04:48:10.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641757,6.1268068331143235,47.30392156862745,1610612746,131,99,2025-04-06T04:48:13Z,6470000,False,13.0,5.0,1,left,J. Miller driving Layup (4 PTS),[1641757],1610612746.0,LAC,driving,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,1.44,Made,4.0,,,,,,,,,,,,,,
661,PT01M16.00S,2025-04-06T04:48:18.3Z,4,REGULAR,turnover,lost ball,[],1630230,,,1610612742,131,99,2025-04-06T04:48:23Z,6480000,False,,,0,,N. Marshall lost ball TURNOVER (2 TO),"[1630230, 1641738]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,2.0,Brown,1641738.0,,,,,,,,,,,,,,,,,
662,PT01M16.00S,2025-04-06T04:48:18.3Z,4,REGULAR,steal,,[],1641738,,,1610612746,131,99,2025-04-06T04:52:16Z,6490000,False,,,0,,K. Brown STEAL (1 STL),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
663,PT01M12.00S,2025-04-06T04:48:21.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641738,7.178055190538765,51.71568627450981,1610612746,131,99,2025-04-06T04:48:30Z,6500000,False,-9.0,15.0,1,left,MISS K. Brown running DUNK - blocked,"[1641738, 1629023]",1610612746.0,LAC,running,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,1.73,Missed,,,,,,,,,,Washington,1629023.0,,,,
664,PT01M12.00S,2025-04-06T04:48:21.7Z,4,REGULAR,block,,[],1629023,,,1610612746,131,99,2025-04-06T04:48:24Z,6510000,False,,,0,,P. Washington BLOCK (3 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
665,PT01M09.00S,2025-04-06T04:48:24.7Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,131,99,2025-04-06T04:48:30Z,6520000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,663.0,1.0,1.0,0.0,,,,,,
666,PT01M06.00S,2025-04-06T04:48:29.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641757,,,1610612742,131,99,2025-04-06T04:48:35Z,6530000,False,,,0,,J. Miller shooting personal FOUL (1 PF) (Christie 2 FT),"[1641757, 1631108]",1610612746.0,LAC,shooting,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202035.0,,,,,,,,,,1.0,0.0,Christie,1631108.0
668,PT01M06.00S,2025-04-06T04:48:51.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631108,,,1610612742,131,100,2025-04-06T04:50:07Z,6550000,False,,,0,,M. Christie Free Throw 1 of 2 (6 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
669,PT01M06.00S,2025-04-06T04:48:51.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631108,,,1610612742,131,101,2025-04-06T04:50:07Z,6560000,False,,,0,,M. Christie Free Throw 2 of 2 (7 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
670,PT00M54.90S,2025-04-06T04:49:23.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,7.440867279894875,51.225490196078425,1610612746,133,101,2025-04-06T04:49:29Z,6570000,False,-6.0,17.0,1,left,D. Eubanks DUNK (4 PTS),[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,1.84,Made,4.0,,,,,,,,,,,,,,
671,PT00M39.60S,2025-04-06T04:49:43.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642353,,,1610612742,133,101,2025-04-06T04:49:50Z,6580000,False,,,0,,C. Christie personal FOUL (1 PF) (Washington 2 FT),"[1642353, 1629023]",1610612746.0,LAC,,,,Christie,C. Christie,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,,,,,1.0,0.0,Washington,1629023.0
673,PT00M39.60S,2025-04-06T04:50:11.5Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,133,102,2025-04-06T04:50:11Z,6600000,False,,,0,,P. Washington Free Throw 1 of 2 (10 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
674,PT00M39.60S,2025-04-06T04:50:29.7Z,4,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,133,103,2025-04-06T04:50:29Z,6610000,False,,,0,,P. Washington Free Throw 2 of 2 (11 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
675,PT00M31.30S,2025-04-06T04:50:43.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642353,13.272010512483574,46.33118872549019,1610612746,135,103,2025-04-06T04:50:54Z,6620000,False,18.0,72.0,1,left,C. Christie 7' driving floating Jump Shot (2 PTS) (P. Mills 1 AST),"[1642353, 201988]",1610612746.0,LAC,driving floating,,,Christie,C. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,7.46,Made,2.0,,P. Mills,201988.0,1.0,,,,,,,,,,
677,PT00M17.30S,2025-04-06T04:51:00.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201988,,,1610612742,135,103,2025-04-06T04:51:07Z,6640000,False,,,0,,P. Mills personal FOUL (2 PF) (Washington 2 FT),"[201988, 1629023]",1610612746.0,LAC,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Right Center,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Washington,1629023.0
679,PT00M17.30S,2025-04-06T04:51:25.5Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,135,104,2025-04-06T04:51:25Z,6660000,False,,,0,,P. Washington Free Throw 1 of 2 (12 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
680,PT00M17.30S,2025-04-06T04:51:25.5Z,4,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,135,104,2025-04-06T04:51:45Z,6670000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
681,PT00M15.10S,2025-04-06T04:51:27.7Z,4,REGULAR,rebound,defensive,[],1641738,,,1610612746,135,104,2025-04-06T04:51:45Z,6680000,False,,,0,,K. Brown REBOUND (Off:0 Def:3),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,680.0,3.0,3.0,0.0,,,,,,
682,PT00M00.00S,2025-04-06T04:52:01.1Z,4,REGULAR,period,end,[],0,,,1610612746,135,104,2025-04-06T04:52:01Z,6690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2025-04-06T04:53:38.5Z,4,REGULAR,game,end,[],0,,,0,135,104,2025-04-06T04:53:38Z,6700000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
