actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
339,PT07M39.00S,2025-04-09T04:00:32.0Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,72,55,2025-04-09T04:00:32Z,3390000,False,,,0,,I. Zubac REBOUND (Off:4 Def:7),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Zubac,I. Zubac,,,,,,,338.0,11.0,7.0,4.0,,,,,,,
340,PT07M39.00S,2025-04-09T04:00:32.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,72,55,2025-04-09T04:00:32Z,3400000,False,0.0,0.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
341,PT07M38.00S,2025-04-09T04:00:32.9Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,72,55,2025-04-09T04:00:32Z,3410000,False,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612759.0,SAS,,,,,,,Mid-Range,8-16 Left,,,,Barnes,H. Barnes,,,,,,,340.0,4.0,4.0,0.0,,,,,,,
342,PT07M29.00S,2025-04-09T04:00:42.4Z,3,REGULAR,3pt,Jump Shot,[],203084,20.581471747700395,90.93137254901961,1610612759,72,58,2025-04-09T04:00:47Z,3420000,False,-205.0,141.0,1,left,H. Barnes 24' 3PT  (19 PTS) (C. Paul 3 AST),"[203084, 101108]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,24.86,Made,19.0,Barnes,H. Barnes,,,,C. Paul,101108.0,3.0,,,,,,,,,,,
344,PT07M17.00S,2025-04-09T04:00:55.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,86.67871222076215,61.029411764705884,1610612746,72,58,2025-04-09T04:01:03Z,3440000,False,55.0,73.0,1,right,MISS J. Harden 9' driving bank Shot,[201935],1610612746.0,LAC,driving bank,,,,,,In The Paint (Non-RA),8-16 Right,9.12,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
345,PT07M12.00S,2025-04-09T04:00:59.3Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,72,58,2025-04-09T04:00:59Z,3450000,False,,,0,,I. Zubac REBOUND (Off:5 Def:7),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Zubac,I. Zubac,,,,,,,344.0,12.0,7.0,5.0,,,,,,,
346,PT07M12.00S,2025-04-09T04:00:59.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,74,58,2025-04-09T04:00:59Z,3460000,False,0.0,0.0,1,right,I. Zubac putback Layup (16 PTS),[1627826],1610612746.0,LAC,putback,,,,,,Mid-Range,8-16 Left,0.0,Made,16.0,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
347,PT07M02.00S,2025-04-09T04:01:13.0Z,3,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612759,74,58,2025-04-09T04:01:19Z,3470000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Castle 2 FT),"[1627884, 1642264]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,202049.0,1.0,0.0,Castle,1642264.0,,
349,PT07M02.00S,2025-04-09T04:01:46.9Z,3,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,74,59,2025-04-09T04:02:15Z,3490000,False,,,0,,S. Castle Free Throw 1 of 2 (7 PTS),[1642264],1610612759.0,SAS,,,,,,,,,,Made,7.0,Castle,S. Castle,,,,,,,,,,,,,,,,,
350,PT07M02.00S,2025-04-09T04:01:46.9Z,3,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,74,59,2025-04-09T04:02:15Z,3500000,False,,,0,,MISS S. Castle Free Throw 2 of 2,[1642264],1610612759.0,SAS,,,,,,,,,,Missed,,Castle,S. Castle,,,,,,,,,,,,,,,,,
351,PT06M58.00S,2025-04-09T04:01:50.9Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,74,59,2025-04-09T04:02:15Z,3510000,False,,,0,,J. Harden REBOUND (Off:1 Def:4),[201935],1610612746.0,LAC,,,,,,,,,,,,Harden,J. Harden,,,,,,,350.0,5.0,4.0,1.0,,,,,,,
352,PT06M47.00S,2025-04-09T04:02:23.3Z,3,REGULAR,3pt,Jump Shot,[],1627884,91.01511169513797,96.32352941176471,1610612746,74,59,2025-04-09T04:02:31Z,3520000,False,232.0,32.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,23.38,Missed,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
353,PT06M46.00S,2025-04-09T04:02:24.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,74,59,2025-04-09T04:05:32Z,3530000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,352.0,,,,,,,,,,
370,PT06M46.00S,2025-04-09T04:02:32.9Z,3,REGULAR,turnover,punched ball,[],1627826,,,1610612746,74,59,2025-04-09T04:05:29Z,3535000,False,,,0,,I. Zubac punched ball TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,,,,Mid-Range,8-16 Left,,,,Zubac,I. Zubac,1.0,,,,,,,,,,202049.0,,,,,,
356,PT06M34.00S,2025-04-09T04:02:49.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630170,17.0335085413929,62.00980392156863,1610612759,74,61,2025-04-09T04:05:02Z,3560000,False,-60.0,108.0,1,left,D. Vassell 12' pullup Jump Shot (4 PTS),[1630170],1610612759.0,SAS,pullup,,,,,,In The Paint (Non-RA),8-16 Center,12.32,Made,4.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
357,PT06M18.00S,2025-04-09T04:03:06.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,88.38699080157687,49.754901960784316,1610612746,74,61,2025-04-09T04:06:00Z,3570000,False,-1.0,57.0,1,right,MISS J. Harden driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
358,PT06M18.00S,2025-04-09T04:03:06.3Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,74,61,2025-04-09T04:03:25Z,3580000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Castle,S. Castle,,,,,,,357.0,1.0,1.0,0.0,,,,,,,
359,PT06M09.00S,2025-04-09T04:03:15.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,7.440867279894875,95.09803921568627,1610612759,74,61,2025-04-09T04:03:37Z,3590000,False,-225.0,17.0,1,left,MISS D. Vassell running 3PT,[1630170],1610612759.0,SAS,running,,,,,,Left Corner 3,24+ Left,22.62,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
360,PT06M06.00S,2025-04-09T04:03:18.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,74,61,2025-04-09T04:03:37Z,3600000,False,,,0,,I. Zubac REBOUND (Off:5 Def:8),[1627826],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Zubac,I. Zubac,,,,,,,359.0,13.0,8.0,5.0,,,,,,,
362,PT05M51.00S,2025-04-09T04:03:39.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626181,91.5407358738502,40.931372549019606,1610612746,74,61,2025-04-09T04:07:19Z,3620000,False,-45.0,27.0,1,right,MISS N. Powell driving bank Hook,[1626181],1610612746.0,LAC,driving bank,,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,Powell,N. Powell,,,,,,,,,,,,,,,,,
363,PT05M51.00S,2025-04-09T04:03:39.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,74,61,2025-04-09T04:18:14Z,3630000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,362.0,,,,,,,,,,
364,PT05M51.00S,2025-04-09T04:03:44.7Z,3,REGULAR,foul,personal,[],101108,,,1610612746,74,61,2025-04-09T04:18:22Z,3640000,False,,,0,,C. Paul loose ball personal FOUL (2 PF),"[101108, 1627826]",1610612759.0,SAS,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Paul,C. Paul,,,,,,,,,,,202049.0,2.0,0.0,Zubac,1627826.0,,
366,PT05M46.00S,2025-04-09T04:04:03.7Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612746,74,61,2025-04-09T04:04:07Z,3660000,False,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 1630170]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Harden,J. Harden,3.0,Vassell,1630170.0,,,,,,,,,,,,,,
367,PT05M46.00S,2025-04-09T04:04:03.7Z,3,REGULAR,steal,,[],1630170,,,1610612759,74,61,2025-04-09T04:04:06Z,3670000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
368,PT05M45.00S,2025-04-09T04:04:06.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203084,8.229303547963205,49.26470588235294,1610612759,74,63,2025-04-09T04:34:01Z,3680000,False,4.0,25.0,1,left,H. Barnes running DUNK (21 PTS) (D. Vassell 2 AST),"[203084, 1630170]",1610612759.0,SAS,running,,,,,,Restricted Area,0-8 Center,2.52,Made,21.0,Barnes,H. Barnes,,,,D. Vassell,1630170.0,2.0,,,,,,,,,,,
556,PT05M45.00S,2025-04-09T04:04:51.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612746,74,63,2025-04-09T04:38:43Z,3695000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M45.00S,2025-04-09T04:05:35.4Z,3,REGULAR,substitution,out,[],1630170,,,1610612746,74,63,2025-04-09T04:05:59Z,3700000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
372,PT05M45.00S,2025-04-09T04:05:35.4Z,3,REGULAR,substitution,out,[],203084,,,1610612746,74,63,2025-04-09T04:05:59Z,3710000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
373,PT05M45.00S,2025-04-09T04:05:35.4Z,3,REGULAR,substitution,in,[],1629640,,,1610612746,74,63,2025-04-09T04:05:59Z,3720000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
374,PT05M45.00S,2025-04-09T04:05:35.4Z,3,REGULAR,substitution,in,[],1630577,,,1610612746,74,63,2025-04-09T04:05:59Z,3730000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,
375,PT05M45.00S,2025-04-09T04:06:00.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,74,63,2025-04-09T04:06:13Z,3740000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,
376,PT05M30.00S,2025-04-09T04:06:15.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,93.24901445466492,54.41176470588235,1610612746,74,63,2025-04-09T04:06:22Z,3750000,False,22.0,11.0,1,right,MISS D. Jones Jr. driving Layup,[1627884],1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,2.47,Missed,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
378,PT05M30.00S,2025-04-09T04:06:15.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,74,63,2025-04-09T04:06:22Z,3770000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,376.0,,,,,,,,,,
380,PT05M21.00S,2025-04-09T04:06:48.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,93.77463863337714,57.107843137254896,1610612746,74,63,2025-04-09T04:06:56Z,3790000,False,36.0,6.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1642264]",1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,3.6,Missed,,Powell,N. Powell,,,,,,,,,,,,,,,,Castle,1642264.0
381,PT05M21.00S,2025-04-09T04:06:48.1Z,3,REGULAR,block,,[],1642264,,,1610612746,74,63,2025-04-09T04:06:50Z,3800000,False,,,0,,S. Castle BLOCK (2 BLK),[1642264],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,
382,PT05M21.00S,2025-04-09T04:06:48.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,74,63,2025-04-09T04:06:56Z,3810000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,380.0,,,,,,,,,,
384,PT05M16.00S,2025-04-09T04:07:00.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202687,6.652431011826544,45.83333333333333,1610612759,74,65,2025-04-09T04:07:05Z,3830000,False,21.0,10.0,1,left,B. Biyombo reverse Layup (6 PTS) (S. Castle 4 AST),"[202687, 1642264]",1610612759.0,SAS,reverse,,,,,,Restricted Area,0-8 Center,2.31,Made,6.0,Biyombo,B. Biyombo,,,,S. Castle,1642264.0,4.0,,,,,,,,,,,
386,PT05M16.00S,2025-04-09T04:07:03.2Z,3,REGULAR,foul,personal,['1freethrow'],201935,,,1610612759,74,65,2025-04-09T04:07:14Z,3850000,False,,,0,,J. Harden shooting personal FOUL (2 PF) (Biyombo 1 FT),"[201935, 202687]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Harden,J. Harden,,,,,,,,,,,202049.0,2.0,0.0,Biyombo,202687.0,,
388,PT05M16.00S,2025-04-09T04:07:30.8Z,3,REGULAR,freethrow,1 of 1,[],202687,,,1610612759,74,65,2025-04-09T04:07:33Z,3870000,False,,,0,,MISS B. Biyombo Free Throw 1 of 1,[202687],1610612759.0,SAS,,,,,,,,,,Missed,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
389,PT05M13.00S,2025-04-09T04:07:33.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,74,65,2025-04-09T04:07:33Z,3880000,False,,,0,,I. Zubac REBOUND (Off:5 Def:9),[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,388.0,14.0,9.0,5.0,,,,,,,
390,PT05M03.00S,2025-04-09T04:07:41.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,92.06636005256242,61.029411764705884,1610612746,76,65,2025-04-09T04:07:49Z,3890000,False,55.0,22.0,1,right,I. Zubac floating Jump Shot (18 PTS) (N. Powell 2 AST),"[1627826, 1626181]",1610612746.0,LAC,floating,,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,18.0,Zubac,I. Zubac,,,,N. Powell,1626181.0,2.0,,,,,,,,,,,
392,PT04M53.00S,2025-04-09T04:07:52.1Z,3,REGULAR,2pt,Jump Shot,[],101108,6.652431011826544,72.05882352941177,1610612759,76,65,2025-04-09T04:07:57Z,3910000,False,-110.0,10.0,1,left,MISS C. Paul 11' pullup Shot,[101108],1610612759.0,SAS,pullup,,,,,,Mid-Range,8-16 Left,11.08,Missed,,Paul,C. Paul,,,,,,,,,,,,,,,,,
393,PT04M49.00S,2025-04-09T04:07:56.1Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612746,76,65,2025-04-09T04:07:57Z,3920000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,,,,Mid-Range,8-16 Left,,,,Dunn,K. Dunn,,,,,,,392.0,1.0,1.0,0.0,,,,,,,
394,PT04M44.00S,2025-04-09T04:08:00.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,85.23324572930355,42.15686274509804,1610612746,76,65,2025-04-09T04:08:09Z,3930000,False,-39.0,86.0,1,right,MISS K. Dunn 9' pullup Shot,[1627739],1610612746.0,LAC,pullup,,,,,,In The Paint (Non-RA),8-16 Center,9.48,Missed,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
395,PT04M39.00S,2025-04-09T04:08:05.2Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,76,65,2025-04-09T04:08:05Z,3940000,False,,,0,,I. Zubac REBOUND (Off:6 Def:9),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Zubac,I. Zubac,,,,,,,394.0,15.0,9.0,6.0,,,,,,,
396,PT04M39.00S,2025-04-09T04:08:05.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,76,65,2025-04-09T04:08:05Z,3950000,False,0.0,0.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
397,PT04M39.00S,2025-04-09T04:08:05.6Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,76,65,2025-04-09T04:08:05Z,3960000,False,,,0,,I. Zubac REBOUND (Off:7 Def:9),[1627826],1610612746.0,LAC,,,,,,,Mid-Range,8-16 Left,,,,Zubac,I. Zubac,,,,,,,396.0,16.0,9.0,7.0,,,,,,,
398,PT04M38.00S,2025-04-09T04:08:07.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,67.88764783180025,66.42156862745098,1610612746,76,65,2025-04-09T04:08:12Z,3970000,False,82.0,249.0,1,right,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,Powell,N. Powell,,,,,,,,,,,,,,,,,
399,PT04M33.00S,2025-04-09T04:08:12.2Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,76,65,2025-04-09T04:08:12Z,3980000,False,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Johnson,K. Johnson,,,,,,,398.0,5.0,4.0,1.0,,,,,,,
400,PT04M30.00S,2025-04-09T04:08:19.5Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612759,76,65,2025-04-09T04:08:25Z,3990000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Castle 2 FT),"[1627826, 1642264]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,,,,,,,,,1626300.0,2.0,0.0,Castle,1642264.0,,
402,PT04M30.00S,2025-04-09T04:08:47.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1642264,,,1610612759,76,66,2025-04-09T04:12:55Z,4010000,False,,,0,,S. Castle Free Throw 1 of 2 (8 PTS),[1642264],1610612759.0,SAS,,,,,,,,,,Made,8.0,Castle,S. Castle,,,,,,,,,,,,,,,,,
403,PT04M30.00S,2025-04-09T04:08:47.8Z,3,REGULAR,substitution,out,[],1627739,,,1610612759,76,66,2025-04-09T04:09:05Z,4020000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
404,PT04M30.00S,2025-04-09T04:08:47.8Z,3,REGULAR,substitution,out,[],1626181,,,1610612759,76,66,2025-04-09T04:09:05Z,4030000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,
405,PT04M30.00S,2025-04-09T04:08:47.8Z,3,REGULAR,substitution,out,[],101108,,,1610612759,76,66,2025-04-09T04:09:05Z,4040000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,
406,PT04M30.00S,2025-04-09T04:08:47.8Z,3,REGULAR,substitution,in,[],203992,,,1610612759,76,66,2025-04-09T04:09:05Z,4050000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,,,,,,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,
407,PT04M30.00S,2025-04-09T04:08:47.8Z,3,REGULAR,substitution,in,[],201587,,,1610612759,76,66,2025-04-09T04:09:05Z,4060000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,
408,PT04M30.00S,2025-04-09T04:08:47.8Z,3,REGULAR,substitution,in,[],1631104,,,1610612759,76,66,2025-04-09T04:09:05Z,4070000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,
409,PT04M30.00S,2025-04-09T04:08:47.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1642264,,,1610612759,76,67,2025-04-09T04:12:55Z,4080000,False,,,0,,S. Castle Free Throw 2 of 2 (9 PTS),[1642264],1610612759.0,SAS,,,,,,,,,,Made,9.0,Castle,S. Castle,,,,,,,,,,,,,,,,,
410,PT04M10.00S,2025-04-09T04:09:36.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,92.85479632063075,52.450980392156865,1610612746,78,67,2025-04-09T04:09:41Z,4090000,False,12.0,15.0,1,right,D. Jones Jr. driving Layup (16 PTS) (J. Harden 9 AST),"[1627884, 201935]",1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,1.92,Made,16.0,Jones Jr.,D. Jones Jr.,,,,J. Harden,201935.0,9.0,,,,,,,,,,,
412,PT03M58.00S,2025-04-09T04:09:49.0Z,3,REGULAR,2pt,Jump Shot,[],1642264,14.799605781865965,33.82352941176471,1610612759,78,69,2025-04-09T04:09:54Z,4110000,False,81.0,87.0,1,left,S. Castle 11' fadeaway Jump Shot (11 PTS) (B. Wesley 2 AST),"[1642264, 1631104]",1610612759.0,SAS,fadeaway,,,,,,Mid-Range,8-16 Right,11.85,Made,11.0,Castle,S. Castle,,,,B. Wesley,1631104.0,2.0,,,,,,,,,,,
414,PT03M48.00S,2025-04-09T04:10:00.9Z,3,REGULAR,foul,offensive,[],201587,,,1610612746,78,69,2025-04-09T04:12:37Z,4130000,False,,,0,,N. Batum offensive FOUL (1 PF),"[201587, 1642264]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Batum,N. Batum,,,,,,,,,,,1628481.0,1.0,0.0,Castle,1642264.0,,
418,PT03M48.00S,2025-04-09T04:10:00.9Z,3,REGULAR,turnover,offensive foul,[],201587,,,1610612746,78,69,2025-04-09T04:10:00Z,4145000,False,,,0,,N. Batum offensive foul TURNOVER (2 TO),[201587],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Batum,N. Batum,2.0,,,,,,,,,,1628481.0,,,,,,
416,PT03M48.00S,2025-04-09T04:10:25.2Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612759,78,69,2025-04-09T04:20:37Z,4150000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M48.00S,2025-04-09T04:12:43.1Z,3,REGULAR,substitution,out,[],202687,,,1610612759,78,69,2025-04-09T04:12:56Z,4170000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
420,PT03M48.00S,2025-04-09T04:12:43.1Z,3,REGULAR,substitution,in,[],1630572,,,1610612759,78,69,2025-04-09T04:12:56Z,4180000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,,,,,,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,
422,PT03M38.00S,2025-04-09T04:13:22.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631104,5.863994743758213,46.07843137254902,1610612759,78,71,2025-04-09T04:13:33Z,4200000,False,20.0,3.0,1,left,B. Wesley cutting Layup (6 PTS) (S. Castle 5 AST),"[1631104, 1642264]",1610612759.0,SAS,cutting,,,,,,Restricted Area,0-8 Center,1.98,Made,6.0,Wesley,B. Wesley,,,,S. Castle,1642264.0,5.0,,,,,,,,,,,
424,PT03M11.00S,2025-04-09T04:13:49.6Z,3,REGULAR,2pt,Jump Shot,[],203992,93.9060446780552,70.83333333333334,1610612746,80,71,2025-04-09T04:13:54Z,4220000,False,104.0,5.0,1,right,B. Bogdanović 10' turnaround fadeaway Jump Shot (7 PTS) (I. Zubac 4 AST),"[203992, 1627826]",1610612746.0,LAC,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,10.43,Made,7.0,Bogdanović,B. Bogdanović,,,,I. Zubac,1627826.0,4.0,,,,,,,,,,,
426,PT03M01.00S,2025-04-09T04:13:59.9Z,3,REGULAR,3pt,Jump Shot,[],1630577,9.280551905387648,2.450980392156863,1610612759,80,71,2025-04-09T04:14:06Z,4240000,False,238.0,35.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,24.02,Missed,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,
427,PT02M57.00S,2025-04-09T04:14:03.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,80,71,2025-04-09T04:14:06Z,4250000,False,,,0,,I. Zubac REBOUND (Off:7 Def:10),[1627826],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Zubac,I. Zubac,,,,,,,426.0,17.0,10.0,7.0,,,,,,,
428,PT02M34.00S,2025-04-09T04:14:26.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,85.10183968462549,54.90196078431373,1610612746,80,71,2025-04-09T04:14:34Z,4260000,False,25.0,88.0,1,right,MISS J. Harden 9' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.09,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
