actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
335,PT01M05.00S,2023-11-02T00:06:52.3Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,62,39,2023-11-02T00:07:00Z,3300000,False,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,333.0,6.0,4.0,2.0,,,,,,,,,,,,
336,PT00M59.80S,2023-11-02T00:06:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,15.062417871222076,47.794117647058826,1610612761,64,39,2023-11-02T00:07:04Z,3310000,False,11.0,89.0,1,left,S. Barnes 8' turnaround Jump Shot (16 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,8.98,Made,,,,,16.0,,,,,,,,,,,
338,PT00M41.60S,2023-11-02T00:07:19.6Z,2,REGULAR,3pt,Jump Shot,[],1627736,95.3515111695138,95.58823529411765,1610612749,64,42,2023-11-02T00:07:26Z,3330000,False,228.0,-9.0,1,right,M. Beasley 3PT  (8 PTS) (J. Crowder 2 AST),"[1627736, 203109]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,22.81,Made,,,,,8.0,J. Crowder,203109.0,2.0,,,,,,,,
340,PT00M29.90S,2023-11-02T00:07:40.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,6.1268068331143235,46.81372549019608,1610612761,66,42,2023-11-02T00:07:45Z,3350000,False,16.0,5.0,1,left,O. Anunoby driving DUNK (10 PTS) (D. Schroder 9 AST),"[1628384, 203471]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,1.67,Made,,,,,10.0,D. Schroder,203471.0,9.0,,,,,,,,
342,PT00M10.60S,2023-11-02T00:08:05.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627751,,,1610612749,66,42,2023-11-02T00:08:16Z,3370000,False,,,0,,J. Poeltl personal FOUL (1 PF) (Lillard 2 FT),"[1627751, 203081]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,201639.0,,,,,,,,,,,,,,,,1.0,0.0,Lillard,203081.0
344,PT00M10.60S,2023-11-02T00:08:34.7Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,66,43,2023-11-02T00:08:34Z,3390000,False,,,0,,D. Lillard Free Throw 1 of 2 (9 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
345,PT00M10.60S,2023-11-02T00:08:53.1Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,66,44,2023-11-02T00:08:53Z,3400000,False,,,0,,D. Lillard Free Throw 2 of 2 (10 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
346,PT00M02.50S,2023-11-02T00:09:03.7Z,2,REGULAR,2pt,Jump Shot,[],1630567,8.360709592641262,23.284313725490197,1610612761,66,44,2023-11-02T00:09:09Z,3410000,False,134.0,26.0,1,left,MISS S. Barnes 13' fadeaway Shot,[1630567],1610612761.0,TOR,fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,13.61,Missed,,,,,,,,,,,,,,,,
347,PT00M00.30S,2023-11-02T00:09:05.9Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,66,44,2023-11-02T00:09:05Z,3420000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,346.0,1.0,1.0,0.0,,,,,,,,,,,,
348,PT00M00.00S,2023-11-02T00:09:11.5Z,2,REGULAR,period,end,[],0,,,1610612749,66,44,2023-11-02T00:09:11Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-11-02T00:23:45.8Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,66,44,2023-11-02T00:24:33Z,3440000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-11-02T00:23:45.8Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,66,44,2023-11-02T00:24:33Z,3450000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-11-02T00:24:38.8Z,3,REGULAR,period,start,[],0,,,1610612749,66,44,2023-11-02T00:24:38Z,3460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M44.00S,2023-11-02T00:24:56.0Z,3,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612749,66,44,2023-11-02T00:25:03Z,3470000,False,,,0,,O. Anunoby shooting personal FOUL (3 PF) (Lopez 2 FT),"[1628384, 201572]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,,,,,3.0,0.0,Lopez,201572.0
354,PT11M44.00S,2023-11-02T00:25:26.0Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,66,45,2023-11-02T00:25:26Z,3490000,False,,,0,,B. Lopez Free Throw 1 of 2 (5 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
355,PT11M44.00S,2023-11-02T00:25:44.2Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,66,46,2023-11-02T00:25:44Z,3500000,False,,,0,,B. Lopez Free Throw 2 of 2 (6 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
356,PT11M31.00S,2023-11-02T00:26:01.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628384,88.78120893561103,43.13725490196079,1610612761,68,46,2023-11-02T00:26:05Z,3510000,False,-34.0,53.0,1,right,O. Anunoby 6' Hook (12 PTS) (J. Poeltl 2 AST),"[1628384, 1627751]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,6.31,Made,,,,,12.0,J. Poeltl,1627751.0,2.0,,,,,,,,
358,PT11M08.00S,2023-11-02T00:26:30.6Z,3,REGULAR,foul,personal,[],1630567,,,1610612749,68,46,2023-11-02T00:26:45Z,3530000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 203507]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0
360,PT11M03.00S,2023-11-02T00:26:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.995400788436268,47.05882352941176,1610612749,68,46,2023-11-02T00:26:59Z,3550000,False,15.0,4.0,1,left,MISS G. Antetokounmpo reverse Layup,[203507],1610612749.0,MIL,reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,1.52,Missed,,,,,,,,,,,,,,,,
361,PT11M01.00S,2023-11-02T00:26:55.9Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,68,46,2023-11-02T00:26:55Z,3560000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,360.0,10.0,6.0,4.0,,,,,,,,,,,,
362,PT10M53.00S,2023-11-02T00:27:06.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,90.75229960578186,57.84313725490197,1610612761,70,46,2023-11-02T00:27:12Z,3570000,False,39.0,34.0,1,right,D. Schroder driving finger roll Layup (8 PTS) (P. Siakam 3 AST),"[203471, 1627783]",1610612761.0,TOR,driving finger roll,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,5.22,Made,,,,,8.0,P. Siakam,1627783.0,3.0,,,,,,,,
364,PT10M53.00S,2023-11-02T00:27:09.7Z,3,REGULAR,foul,personal,['1freethrow'],203507,,,1610612761,70,46,2023-11-02T00:27:18Z,3590000,False,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Schroder 1 FT),"[203507, 203471]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,1628482.0,,,,,,,,,,,,,,,,2.0,0.0,Schroder,203471.0
366,PT10M53.00S,2023-11-02T00:27:35.4Z,3,REGULAR,freethrow,1 of 1,[],203471,,,1610612761,71,46,2023-11-02T00:27:35Z,3610000,False,,,0,,D. Schroder Free Throw 1 of 1 (9 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
367,PT10M37.00S,2023-11-02T00:27:52.3Z,3,REGULAR,3pt,Jump Shot,[],1627736,24.917871222076215,14.705882352941178,1610612749,71,49,2023-11-02T00:27:56Z,3620000,False,176.0,182.0,1,left,M. Beasley 25' 3PT  (11 PTS) (D. Lillard 3 AST),"[1627736, 203081]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,25.33,Made,,,,,11.0,D. Lillard,203081.0,3.0,,,,,,,,
369,PT10M28.00S,2023-11-02T00:28:04.4Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,71,49,2023-11-02T00:28:11Z,3640000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (3 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,1155.0,3.0,,,,,,,,,,,,,,,,,,
370,PT10M28.00S,2023-11-02T00:28:07.9Z,3,REGULAR,substitution,out,[],201572,,,1610612749,71,49,2023-11-02T00:28:14Z,3650000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M28.00S,2023-11-02T00:28:07.9Z,3,REGULAR,substitution,in,[],203114,,,1610612749,71,49,2023-11-02T00:28:14Z,3660000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT10M21.00S,2023-11-02T00:28:29.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,17.296320630749015,94.6078431372549,1610612749,71,52,2023-11-02T00:28:33Z,3670000,False,-223.0,110.0,1,left,M. Beasley 24' 3PT  (14 PTS) (J. Crowder 3 AST),"[1627736, 203109]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,24.87,Made,,,,,14.0,J. Crowder,203109.0,3.0,,,,,,,,
374,PT10M06.00S,2023-11-02T00:28:44.9Z,3,REGULAR,foul,personal,[],203081,,,1610612761,71,52,2023-11-02T00:28:52Z,3690000,False,,,0,,D. Lillard personal FOUL (1 PF),"[203081, 203471]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,1628482.0,,,,,,,,,,,,,,,,1.0,0.0,Schroder,203471.0
376,PT09M58.00S,2023-11-02T00:29:16.0Z,3,REGULAR,3pt,Jump Shot,[],1630567,92.72339027595268,96.56862745098039,1610612761,71,52,2023-11-02T00:29:20Z,3710000,False,233.0,16.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,23.33,Missed,,,,,,,,,,,,,,,,
377,PT09M54.00S,2023-11-02T00:29:20.0Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,71,52,2023-11-02T00:29:20Z,3720000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,,,,,376.0,2.0,2.0,0.0,,,,,,,,,,,,
378,PT09M52.00S,2023-11-02T00:29:24.8Z,3,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,71,52,2023-11-02T00:29:31Z,3730000,False,,,0,,K. Middleton step out-of-bounds TURNOVER (3 TO),[203114],1610612749.0,MIL,step,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,1628482.0,3.0,,,,,,,,,,,,,,,,,,
379,PT09M39.00S,2023-11-02T00:29:40.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627751,85.3646517739816,54.65686274509803,1610612761,71,52,2023-11-02T00:30:54Z,3740000,False,23.0,85.0,1,right,MISS J. Poeltl 8' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,8.82,Missed,,,,,,,,,,,,,,,,
380,PT09M37.00S,2023-11-02T00:29:42.9Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,71,52,2023-11-02T00:29:50Z,3750000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,379.0,2.0,2.0,0.0,,,,,,,,,,,,
381,PT09M24.00S,2023-11-02T00:29:56.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,7.835085413929041,2.696078431372549,1610612749,71,52,2023-11-02T00:30:01Z,3760000,False,237.0,21.0,1,left,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,23.74,Missed,,,,,,,,,,,,,,,,
382,PT09M20.00S,2023-11-02T00:30:00.7Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,71,52,2023-11-02T00:30:01Z,3770000,False,,,0,,S. Barnes REBOUND (Off:2 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,381.0,7.0,5.0,2.0,,,,,,,,,,,,
383,PT09M20.00S,2023-11-02T00:30:02.3Z,3,REGULAR,foul,personal,[],203507,,,1610612761,71,52,2023-11-02T00:30:13Z,3780000,False,,,0,,G. Antetokounmpo personal FOUL (3 PF),"[203507, 1630567]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,1155.0,,,,,,,,,,,,,,,,3.0,0.0,Barnes,1630567.0
385,PT09M13.00S,2023-11-02T00:30:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,86.02168199737189,50.0,1610612761,73,52,2023-11-02T00:30:40Z,3800000,False,0.0,79.0,1,right,D. Schroder 7' fadeaway Jump Shot (11 PTS),[203471],1610612761.0,TOR,fadeaway,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,7.89,Made,,,,,11.0,,,,,,,,,,,
386,PT08M55.00S,2023-11-02T00:30:53.0Z,3,REGULAR,3pt,Jump Shot,[],203114,28.991458607095925,76.7156862745098,1610612749,73,52,2023-11-02T00:30:59Z,3810000,False,-134.0,220.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,25.74,Missed,,,,,,,,,,,,,,,,
387,PT08M53.00S,2023-11-02T00:30:55.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,73,52,2023-11-02T00:30:59Z,3820000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,386.0,,,,,,,,,,,,,,,
389,PT08M43.00S,2023-11-02T00:31:23.7Z,3,REGULAR,foul,personal,[],203114,,,1610612761,73,52,2023-11-02T00:31:29Z,3840000,False,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1630567]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,201639.0,,,,,,,,,,,,,,,,2.0,1.0,Barnes,1630567.0
391,PT08M32.00S,2023-11-02T00:31:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,87.07293035479631,54.65686274509803,1610612761,75,52,2023-11-02T00:31:55Z,3860000,False,23.0,69.0,1,right,D. Schroder 7' driving floating Jump Shot (13 PTS),[203471],1610612761.0,TOR,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,7.28,Made,,,,,13.0,,,,,,,,,,,
392,PT08M25.00S,2023-11-02T00:32:01.3Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612749,75,52,2023-11-02T00:32:09Z,3870000,False,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1627751, 203507]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,201639.0,,,,,,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0
394,PT08M25.00S,2023-11-02T00:32:47.7Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,75,53,2023-11-02T00:32:47Z,3890000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
395,PT08M25.00S,2023-11-02T00:33:08.6Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,75,54,2023-11-02T00:33:08Z,3900000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
396,PT08M08.00S,2023-11-02T00:33:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,85.10183968462549,45.588235294117645,1610612761,75,54,2023-11-02T00:33:34Z,3910000,False,-22.0,88.0,1,right,MISS S. Barnes 9' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,9.02,Missed,,,,,,,,,,,,,,,,
397,PT08M05.00S,2023-11-02T00:33:30.7Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,75,54,2023-11-02T00:33:34Z,3920000,False,,,0,,S. Barnes REBOUND (Off:3 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,396.0,8.0,5.0,3.0,,,,,,,,,,,,
398,PT08M05.00S,2023-11-02T00:33:31.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,94.40999984741211,50.0,1610612761,75,54,2023-11-02T00:34:03Z,3930000,False,0.0,0.0,1,right,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
399,PT08M04.00S,2023-11-02T00:33:32.4Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,75,54,2023-11-02T00:34:03Z,3940000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,398.0,3.0,3.0,0.0,,,,,,,,,,,,
400,PT07M54.00S,2023-11-02T00:33:42.0Z,3,REGULAR,3pt,Jump Shot,[],203109,33.459264126149804,54.41176470588235,1610612749,75,57,2023-11-02T00:33:46Z,3950000,False,-22.0,262.0,1,left,J. Crowder 26' 3PT  (3 PTS) (D. Lillard 4 AST),"[203109, 203081]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Center,,,26.29,Made,,,,,3.0,D. Lillard,203081.0,4.0,,,,,,,,
402,PT07M35.00S,2023-11-02T00:34:04.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,75,57,2023-11-02T00:34:04Z,3970000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M26.00S,2023-11-02T00:37:10.2Z,3,REGULAR,3pt,Jump Shot,[],1627783,68.80749014454665,69.85294117647058,1610612761,75,57,2023-11-02T00:37:15Z,3980000,False,99.0,241.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,26.04,Missed,,,,,,,,,,,,,,,,
404,PT07M24.00S,2023-11-02T00:37:12.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,75,57,2023-11-02T00:37:15Z,3990000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,403.0,,,,,,,,,,,,,,,
406,PT07M11.00S,2023-11-02T00:37:31.9Z,3,REGULAR,3pt,Jump Shot,[],203109,31.225361366622867,30.392156862745097,1610612749,75,60,2023-11-02T00:37:38Z,4010000,False,98.0,241.0,1,left,J. Crowder 26' 3PT step back (6 PTS),[203109],1610612749.0,MIL,step back,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Right Center,,,26.02,Made,,,,,6.0,,,,,,,,,,,
408,PT06M51.00S,2023-11-02T00:38:09.0Z,3,REGULAR,2pt,Jump Shot,[],203471,79.97700394218134,28.676470588235293,1610612761,77,60,2023-11-02T00:38:19Z,4030000,False,-107.0,136.0,1,right,D. Schroder 17' pullup Jump Shot (15 PTS),[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,,,17.26,Made,,,,,15.0,,,,,,,,,,,
409,PT06M31.00S,2023-11-02T00:38:29.0Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,77,60,2023-11-02T00:38:33Z,4040000,False,,,0,,K. Middleton bad pass TURNOVER (4 TO),"[203114, 203471]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,4.0,,,,,,,,,,,,,Schroder,203471.0,,,,
410,PT06M31.00S,2023-11-02T00:38:29.0Z,3,REGULAR,steal,,[],203471,,,1610612761,77,60,2023-11-02T00:38:31Z,4050000,False,,,0,,D. Schroder STEAL (1 STL),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
411,PT06M27.00S,2023-11-02T00:38:32.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,93.38042049934296,50.49019607843137,1610612761,79,60,2023-11-02T00:38:38Z,4060000,False,2.0,10.0,1,right,O. Anunoby running DUNK (14 PTS) (D. Schroder 10 AST),"[1628384, 203471]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,1.0,Made,,,,,14.0,D. Schroder,203471.0,10.0,,,,,,,,
413,PT06M06.00S,2023-11-02T00:38:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,6.783837056504599,50.98039215686274,1610612749,79,60,2023-11-02T00:38:59Z,4080000,False,-5.0,11.0,1,left,MISS K. Middleton driving Layup - blocked,"[203114, 1627751]",1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,1.23,Missed,,,,,,,,,Poeltl,1627751.0,,,,,,
414,PT06M06.00S,2023-11-02T00:38:53.0Z,3,REGULAR,block,,[],1627751,,,1610612749,79,60,2023-11-02T00:38:55Z,4090000,False,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
415,PT06M04.00S,2023-11-02T00:38:55.0Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,79,60,2023-11-02T00:38:59Z,4100000,False,,,0,,S. Barnes REBOUND (Off:3 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,413.0,9.0,6.0,3.0,,,,,,,,,,,,
416,PT06M01.00S,2023-11-02T00:38:59.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,93.77463863337714,50.49019607843137,1610612761,81,60,2023-11-02T00:39:05Z,4110000,False,2.0,6.0,1,right,O. Anunoby running DUNK (16 PTS) (P. Siakam 4 AST),"[1628384, 1627783]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,0.65,Made,,,,,16.0,P. Siakam,1627783.0,4.0,,,,,,,,
418,PT06M01.00S,2023-11-02T00:39:06.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,81,60,2023-11-02T00:39:06Z,4130000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M01.00S,2023-11-02T00:41:07.3Z,3,REGULAR,substitution,out,[],1630567,,,1610612749,81,60,2023-11-02T00:41:33Z,4140000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M01.00S,2023-11-02T00:41:07.3Z,3,REGULAR,substitution,out,[],1627736,,,1610612749,81,60,2023-11-02T00:41:33Z,4150000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M01.00S,2023-11-02T00:41:07.3Z,3,REGULAR,substitution,out,[],203109,,,1610612749,81,60,2023-11-02T00:41:33Z,4160000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M01.00S,2023-11-02T00:41:07.3Z,3,REGULAR,substitution,out,[],203114,,,1610612749,81,60,2023-11-02T00:41:33Z,4170000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M01.00S,2023-11-02T00:41:07.3Z,3,REGULAR,substitution,in,[],1629018,,,1610612749,81,60,2023-11-02T00:41:33Z,4180000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M01.00S,2023-11-02T00:41:07.3Z,3,REGULAR,substitution,in,[],1626166,,,1610612749,81,60,2023-11-02T00:41:33Z,4190000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
