actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
342,PT00M03.10S,2024-04-07T23:06:57.0Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,63,49,2024-04-07T23:06:57Z,3360000,False,,,0,,D. Avdija Free Throw 1 of 2 (16 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
343,PT00M03.10S,2024-04-07T23:06:58.0Z,2,REGULAR,substitution,out,[],1629628,,,1610612764,63,49,2024-04-07T23:07:00Z,3370000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M03.10S,2024-04-07T23:06:58.0Z,2,REGULAR,substitution,in,[],1641711,,,1610612764,63,49,2024-04-07T23:07:00Z,3380000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M03.10S,2024-04-07T23:07:17.6Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,63,50,2024-04-07T23:07:17Z,3390000,False,,,0,,D. Avdija Free Throw 2 of 2 (17 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
346,PT00M00.30S,2024-04-07T23:07:26.1Z,2,REGULAR,3pt,Jump Shot,[],1630534,22.421156373193167,27.205882352941174,1610612761,63,50,2024-04-07T23:10:21Z,3400000,False,-114.0,677.0,1,right,MISS O. Agbaji 68' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Right Center,68.62,Missed,,,,,,,,,,,,,,,,,,
347,PT00M00.10S,2024-04-07T23:07:26.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,63,50,2024-04-07T23:08:24Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,346.0,,,,,
348,PT00M00.00S,2024-04-07T23:07:33.3Z,2,REGULAR,period,end,[],0,,,1610612761,63,50,2024-04-07T23:07:33Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-04-07T23:21:39.0Z,3,REGULAR,substitution,out,['startperiod'],1641711,,,1610612761,63,50,2024-04-07T23:22:17Z,3430000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-04-07T23:21:39.0Z,3,REGULAR,substitution,out,['startperiod'],1630647,,,1610612761,63,50,2024-04-07T23:22:17Z,3440000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2024-04-07T23:21:39.0Z,3,REGULAR,substitution,in,['startperiod'],1629628,,,1610612761,63,50,2024-04-07T23:22:17Z,3450000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2024-04-07T23:21:39.0Z,3,REGULAR,substitution,in,['startperiod'],1641774,,,1610612761,63,50,2024-04-07T23:22:17Z,3460000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2024-04-07T23:22:40.8Z,3,REGULAR,period,start,[],0,,,1610612764,63,50,2024-04-07T23:22:40Z,3470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M44.00S,2024-04-07T23:22:56.4Z,3,REGULAR,3pt,Jump Shot,[],1631116,68.28186596583443,62.745098039215684,1610612764,63,53,2024-04-07T23:23:00Z,3480000,False,64.0,246.0,1,right,P. Baldwin Jr. 25' 3PT  (6 PTS) (T. Vukcevic 2 AST),"[1631116, 1641774]",1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Center,25.38,Made,6.0,,,,,,,,,T. Vukcevic,1641774.0,2.0,,,,,,
356,PT11M22.00S,2024-04-07T23:23:17.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203482,9.411957950065702,39.21568627450981,1610612761,65,53,2024-04-07T23:23:22Z,3500000,False,54.0,36.0,1,left,K. Olynyk 6' turnaround Hook (12 PTS) (R. Barrett 4 AST),"[203482, 1629628]",1610612761.0,TOR,turnaround,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,12.0,,,,,,,,,R. Barrett,1629628.0,4.0,,,,,,
358,PT11M15.00S,2024-04-07T23:23:24.8Z,3,REGULAR,3pt,Jump Shot,[],1630557,95.74572930354796,3.9215686274509802,1610612764,65,53,2024-04-07T23:23:29Z,3520000,False,-230.0,-13.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
359,PT11M13.00S,2024-04-07T23:23:27.5Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612764,65,53,2024-04-07T23:23:27Z,3530000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,358.0,4.0,3.0,1.0,,
360,PT11M10.00S,2024-04-07T23:23:29.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,92.72339027595268,43.38235294117647,1610612764,65,55,2024-04-07T23:24:56Z,3540000,False,-33.0,16.0,1,right,D. Avdija putback Layup (19 PTS),[1630166],1610612764.0,WAS,putback,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.67,Made,19.0,,,,,,,,,,,,,,,,,
361,PT10M54.00S,2024-04-07T23:23:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,6.783837056504599,49.754901960784316,1610612761,67,55,2024-04-07T23:23:50Z,3550000,False,1.0,11.0,1,left,I. Quickley driving Layup (14 PTS) (K. Olynyk 3 AST),"[1630193, 203482]",1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.14,Made,14.0,,,,,,,,,K. Olynyk,203482.0,3.0,,,,,,
363,PT10M38.00S,2024-04-07T23:24:00.9Z,3,REGULAR,3pt,Jump Shot,[],1631116,67.62483574244416,69.36274509803921,1610612764,67,55,2024-04-07T23:24:04Z,3570000,False,97.0,252.0,1,right,MISS P. Baldwin Jr. 26' 3PT,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
364,PT10M36.00S,2024-04-07T23:24:02.9Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,67,55,2024-04-07T23:24:04Z,3580000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:5),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,363.0,5.0,5.0,0.0,,
365,PT10M24.00S,2024-04-07T23:24:17.8Z,3,REGULAR,foul,personal,['2freethrow'],1641774,,,1610612761,67,55,2024-04-07T23:24:24Z,3590000,False,,,0,,T. Vukcevic shooting personal FOUL (2 PF) (Barrett 2 FT),"[1641774, 1629628]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,1627519.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,,,
367,PT10M24.00S,2024-04-07T23:24:43.7Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,68,55,2024-04-07T23:24:59Z,3610000,False,,,0,,R. Barrett Free Throw 1 of 2 (12 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
368,PT10M24.00S,2024-04-07T23:24:43.7Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,68,55,2024-04-07T23:24:59Z,3620000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
369,PT10M22.00S,2024-04-07T23:24:45.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,68,55,2024-04-07T23:24:59Z,3630000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,368.0,5.0,4.0,1.0,,
370,PT10M10.00S,2024-04-07T23:25:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,82.60512483574244,48.28431372549019,1610612764,68,57,2024-04-07T23:25:14Z,3640000,False,-9.0,111.0,1,right,T. Vukcevic 11' Jump Shot (4 PTS) (J. Poole 9 AST),"[1641774, 1629673]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,11.13,Made,4.0,,,,,,,,,J. Poole,1629673.0,9.0,,,,,,
372,PT10M00.00S,2024-04-07T23:25:19.8Z,3,REGULAR,3pt,Jump Shot,[],1630193,23.866622864651774,11.029411764705882,1610612761,71,57,2024-04-07T23:25:25Z,3660000,False,195.0,172.0,1,left,I. Quickley 25' 3PT step back (17 PTS),[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.98,Made,17.0,,,,,,,,,,,,,,,,,
373,PT09M50.00S,2024-04-07T23:25:29.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.19776609724047,40.68627450980392,1610612764,71,59,2024-04-07T23:27:24Z,3670000,False,-47.0,21.0,1,right,J. Poole Layup (12 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,5.1,Made,12.0,,,,,,,,,,,,,,,,,
374,PT09M33.00S,2024-04-07T23:25:46.6Z,3,REGULAR,2pt,Jump Shot,[],1629018,26.231931668856767,50.73529411764706,1610612761,71,59,2024-04-07T23:25:51Z,3680000,False,-4.0,194.0,1,left,MISS G. Trent Jr. 19' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Center,19.41,Missed,,,,,,,,,,,,,,,,,,
375,PT09M30.00S,2024-04-07T23:25:49.6Z,3,REGULAR,rebound,defensive,[],1631116,,,1610612764,71,59,2024-04-07T23:25:51Z,3690000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:7),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,374.0,7.0,7.0,0.0,,
376,PT09M16.00S,2024-04-07T23:26:05.9Z,3,REGULAR,foul,personal,[],203482,,,1610612764,71,59,2024-04-07T23:26:15Z,3700000,False,,,0,,K. Olynyk personal FOUL (1 PF),"[203482, 1630166]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,1627519.0,1.0,1.0,Avdija,1630166.0,,,,,,,,,,,,
378,PT09M04.00S,2024-04-07T23:26:34.7Z,3,REGULAR,3pt,Jump Shot,[],1641774,76.03482260183968,88.97058823529412,1610612764,71,59,2024-04-07T23:26:40Z,3720000,False,195.0,173.0,1,right,MISS T. Vukcevic 26' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
379,PT09M00.00S,2024-04-07T23:26:38.7Z,3,REGULAR,rebound,offensive,[],1629673,,,1610612764,71,59,2024-04-07T23:26:40Z,3730000,False,,,0,,J. Poole REBOUND (Off:1 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,378.0,4.0,3.0,1.0,,
380,PT08M59.00S,2024-04-07T23:26:39.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,64.33968462549278,44.11764705882353,1610612764,71,62,2024-04-07T23:26:43Z,3740000,False,-29.0,283.0,1,right,J. Poole 28' 3PT  (15 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,28.42,Made,15.0,,,,,,,,,,,,,,,,,
381,PT08M44.00S,2024-04-07T23:26:54.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,17.427726675427067,49.01960784313725,1610612761,73,62,2024-04-07T23:26:59Z,3750000,False,5.0,111.0,1,left,R. Barrett 11' turnaround fadeaway Jump Shot (14 PTS) (I. Quickley 8 AST),"[1629628, 1630193]",1610612761.0,TOR,turnaround fadeaway,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,11.14,Made,14.0,,,,,,,,,I. Quickley,1630193.0,8.0,,,,,,
383,PT08M28.00S,2024-04-07T23:27:09.8Z,3,REGULAR,2pt,Jump Shot,[],1629673,73.14388961892247,62.745098039215684,1610612764,73,64,2024-04-07T23:27:15Z,3770000,False,64.0,200.0,1,right,J. Poole 20' step back Jump Shot (17 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,20.98,Made,17.0,,,,,,,,,,,,,,,,,
384,PT08M07.00S,2024-04-07T23:27:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,5.338370565045992,52.94117647058824,1610612761,75,64,2024-04-07T23:27:37Z,3780000,False,-15.0,-2.0,1,left,I. Quickley driving Layup (19 PTS) (K. Olynyk 4 AST),"[1630193, 203482]",1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.49,Made,19.0,,,,,,,,,K. Olynyk,203482.0,4.0,,,,,,
386,PT08M07.00S,2024-04-07T23:27:36.1Z,3,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612761,75,64,2024-04-07T23:27:43Z,3800000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Quickley 1 FT),"[1630166, 1630193]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,202035.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,,,,
388,PT08M07.00S,2024-04-07T23:28:07.1Z,3,REGULAR,freethrow,1 of 1,[],1630193,,,1610612761,76,64,2024-04-07T23:28:07Z,3820000,False,,,0,,I. Quickley Free Throw 1 of 1 (20 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
389,PT07M49.00S,2024-04-07T23:28:27.6Z,3,REGULAR,3pt,Jump Shot,[],1631116,72.35545335085413,82.35294117647058,1610612764,76,64,2024-04-07T23:28:31Z,3830000,False,162.0,207.0,1,right,MISS P. Baldwin Jr. 26' 3PT,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
390,PT07M45.00S,2024-04-07T23:28:31.6Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,76,64,2024-04-07T23:28:31Z,3840000,False,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,389.0,3.0,2.0,1.0,,
391,PT07M43.00S,2024-04-07T23:28:36.5Z,3,REGULAR,foul,personal,[],1631116,,,1610612761,76,64,2024-04-07T23:29:07Z,3850000,False,,,0,,P. Baldwin Jr. personal FOUL (3 PF),"[1631116, 203482]",1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Mid-Range,16-24 Left Center,,,,1148.0,3.0,0.0,Olynyk,203482.0,,,,,,,,,,,,
393,PT07M43.00S,2024-04-07T23:28:50.3Z,3,REGULAR,substitution,out,[],1641774,,,1610612761,76,64,2024-04-07T23:28:54Z,3870000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M43.00S,2024-04-07T23:28:50.3Z,3,REGULAR,substitution,in,[],1630647,,,1610612761,76,64,2024-04-07T23:28:54Z,3880000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M36.00S,2024-04-07T23:29:12.5Z,3,REGULAR,2pt,Jump Shot,[],1629018,14.536793692509855,10.049019607843137,1610612761,78,64,2024-04-07T23:30:03Z,3890000,False,200.0,84.0,1,left,G. Trent Jr. 21' fadeaway Jump Shot (14 PTS),[1629018],1610612761.0,TOR,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right,21.68,Made,14.0,,,,,,,,,,,,,,,,,
396,PT07M21.00S,2024-04-07T23:29:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.93495400788436,55.14705882352941,1610612764,78,66,2024-04-07T23:29:42Z,3900000,False,26.0,23.0,1,right,D. Avdija driving Layup (21 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.47,Made,21.0,,,,,,,,,,,,,,,,,
397,PT07M21.00S,2024-04-07T23:29:28.2Z,3,REGULAR,foul,personal,['1freethrow'],1630193,,,1610612764,78,66,2024-04-07T23:29:34Z,3910000,False,,,0,,I. Quickley shooting personal FOUL (3 PF) (Avdija 1 FT),"[1630193, 1630166]",1610612761.0,TOR,shooting,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,1148.0,3.0,0.0,Avdija,1630166.0,,,,,,,,,,,,
399,PT07M21.00S,2024-04-07T23:29:46.2Z,3,REGULAR,freethrow,1 of 1,[],1630166,,,1610612764,78,67,2024-04-07T23:29:46Z,3930000,False,,,0,,D. Avdija Free Throw 1 of 1 (22 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
400,PT07M03.00S,2024-04-07T23:30:05.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203482,13.61695137976347,40.931372549019606,1610612761,80,67,2024-04-07T23:30:09Z,3940000,False,45.0,75.0,1,left,K. Olynyk 8' turnaround Hook (14 PTS),[203482],1610612761.0,TOR,turnaround,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,8.8,Made,14.0,,,,,,,,,,,,,,,,,
401,PT06M54.00S,2024-04-07T23:30:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.43166885676742,52.94117647058824,1610612764,80,69,2024-04-07T23:30:18Z,3950000,False,15.0,0.0,1,right,J. Poole driving finger roll Layup (19 PTS),[1629673],1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.47,Made,19.0,,,,,,,,,,,,,,,,,
402,PT06M39.00S,2024-04-07T23:30:30.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,12.040078843626807,46.07843137254902,1610612761,82,69,2024-04-07T23:30:58Z,3960000,False,20.0,61.0,1,left,R. Barrett 6' driving floating Jump Shot (16 PTS) (G. Trent Jr. 5 AST),"[1629628, 1629018]",1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,16.0,,,,,,,,,G. Trent Jr.,1629018.0,5.0,,,,,,
404,PT06M39.00S,2024-04-07T23:30:36.9Z,3,REGULAR,foul,personal,['1freethrow'],1631116,,,1610612761,82,69,2024-04-07T23:33:24Z,3980000,False,,,0,,P. Baldwin Jr. shooting personal FOUL (4 PF) (Barrett 1 FT),"[1631116, 1629628]",1610612764.0,WAS,shooting,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,1627519.0,4.0,0.0,Barrett,1629628.0,,,,,,,,,,,,
406,PT06M39.00S,2024-04-07T23:30:48.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,82,69,2024-04-07T23:33:46Z,4000000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M39.00S,2024-04-07T23:30:57.5Z,3,REGULAR,substitution,out,[],1631116,,,1610612761,82,69,2024-04-07T23:33:46Z,4010000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M39.00S,2024-04-07T23:30:57.5Z,3,REGULAR,substitution,in,[],1630551,,,1610612761,82,69,2024-04-07T23:33:46Z,4020000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M39.00S,2024-04-07T23:33:45.8Z,3,REGULAR,freethrow,1 of 1,[],1629628,,,1610612761,82,69,2024-04-07T23:33:48Z,4030000,False,,,0,,MISS R. Barrett Free Throw 1 of 1,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
410,PT06M37.00S,2024-04-07T23:33:47.8Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,82,69,2024-04-07T23:33:48Z,4040000,False,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,409.0,3.0,3.0,0.0,,
411,PT06M28.00S,2024-04-07T23:33:56.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.9060446780552,50.73529411764706,1610612764,82,71,2024-04-07T23:34:03Z,4050000,False,4.0,5.0,1,right,D. Avdija cutting finger roll Layup (24 PTS) (J. Poole 10 AST),"[1630166, 1629673]",1610612764.0,WAS,cutting finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.61,Made,24.0,,,,,,,,,J. Poole,1629673.0,10.0,,,,,,
413,PT06M13.00S,2024-04-07T23:34:10.4Z,3,REGULAR,turnover,lost ball,[],203482,,,1610612761,82,71,2024-04-07T23:34:14Z,4070000,False,,,0,,K. Olynyk lost ball TURNOVER (2 TO),"[203482, 1629673]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,Poole,1629673.0,,,,,,,,,
414,PT06M13.00S,2024-04-07T23:34:10.4Z,3,REGULAR,steal,,[],1629673,,,1610612764,82,71,2024-04-07T23:34:12Z,4080000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
415,PT06M10.00S,2024-04-07T23:34:14.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629673,77.34888304862024,11.519607843137255,1610612764,82,71,2024-04-07T23:35:09Z,4090000,False,-192.0,160.0,1,right,MISS J. Poole 25' running pullup 3PT,[1629673],1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
416,PT06M05.00S,2024-04-07T23:34:19.5Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612761,82,71,2024-04-07T23:34:21Z,4100000,False,,,0,,I. Quickley REBOUND (Off:0 Def:6),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,415.0,6.0,6.0,0.0,,
417,PT06M04.00S,2024-04-07T23:34:22.8Z,3,REGULAR,turnover,lost ball,[],1630193,,,1610612761,82,71,2024-04-07T23:35:19Z,4110000,False,,,0,,I. Quickley lost ball TURNOVER (3 TO),"[1630193, 1630551]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,3.0,Champagnie,1630551.0,,,,,,,,,
441,PT06M04.00S,2024-04-07T23:34:22.8Z,3,REGULAR,steal,,[],1630551,,,1610612764,82,71,2024-04-07T23:37:39Z,4115000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
418,PT06M04.00S,2024-04-07T23:34:30.1Z,3,REGULAR,foul,personal,[],1630193,,,1610612764,82,71,2024-04-07T23:37:50Z,4120000,False,,,0,,I. Quickley personal FOUL (4 PF),"[1630193, 1630551]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,1148.0,4.0,0.0,Champagnie,1630551.0,,,,,,,,,,,,
420,PT05M57.00S,2024-04-07T23:34:54.6Z,3,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612764,82,71,2024-04-07T23:35:05Z,4140000,False,,,0,,O. Agbaji shooting personal FOUL (3 PF) (Omoruyi 2 FT),"[1630534, 1630647]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,202035.0,3.0,0.0,Omoruyi,1630647.0,,,,,,,,,,,,
422,PT05M57.00S,2024-04-07T23:35:23.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630647,,,1610612764,82,72,2024-04-07T23:35:57Z,4160000,False,,,0,,E. Omoruyi Free Throw 1 of 2 (1 PTS),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
423,PT05M57.00S,2024-04-07T23:35:23.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630647,,,1610612764,82,72,2024-04-07T23:35:57Z,4170000,False,,,0,,MISS E. Omoruyi Free Throw 2 of 2,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
424,PT05M54.00S,2024-04-07T23:35:26.1Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,82,72,2024-04-07T23:35:57Z,4180000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:6),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,423.0,6.0,6.0,0.0,,
