actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
411,PT08M44.00S,2024-02-29T01:58:40.6Z,3,REGULAR,block,,[],1627751,,,1610612742,76,75,2024-02-29T01:58:43Z,4040000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
412,PT08M44.00S,2024-02-29T01:58:40.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,76,75,2024-02-29T01:58:49Z,4050000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,410.0,,,,,,,,,,,
413,PT08M44.00S,2024-02-29T01:58:45.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612742,76,75,2024-02-29T01:58:57Z,4060000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,2882.0,,,,,,,,,,,,,,,,,,,
414,PT08M34.00S,2024-02-29T01:59:06.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,32.013797634691194,72.30392156862744,1610612761,79,75,2024-02-29T01:59:10Z,4070000,False,-112.0,248.0,1,left,I. Quickley 27' 3PT pullup (17 PTS) (S. Barnes 5 AST),"[1630193, 1630567]",1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,27.23,Made,17.0,S. Barnes,1630567.0,5.0,,,,,,,,,,,,
416,PT08M13.00S,2024-02-29T01:59:27.8Z,3,REGULAR,3pt,Jump Shot,[],1629023,93.11760840998686,95.83333333333334,1610612742,79,78,2024-02-29T01:59:32Z,4090000,False,229.0,12.0,1,right,P. Washington 3PT  (16 PTS) (J. Green 1 AST),"[1629023, 1630182]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,22.95,Made,16.0,J. Green,1630182.0,1.0,,,,,,,,,,,,
418,PT07M59.00S,2024-02-29T01:59:41.5Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612761,79,78,2024-02-29T01:59:45Z,4110000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1641726]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Lively II,1641726.0
419,PT07M59.00S,2024-02-29T01:59:41.5Z,3,REGULAR,steal,,[],1641726,,,1610612742,79,78,2024-02-29T01:59:43Z,4120000,False,,,0,,D. Lively II STEAL (2 STL),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT07M54.00S,2024-02-29T01:59:49.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202681,91.67214191852825,61.76470588235294,1610612742,79,80,2024-02-29T02:03:11Z,4130000,False,59.0,26.0,1,right,K. Irving 6' driving floating bank Jump Shot (13 PTS) (L. Doncic 12 AST),"[202681, 1629029]",1610612742.0,DAL,driving floating bank,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,6.42,Made,13.0,L. Doncic,1629029.0,12.0,,,,,,,,,,,,
422,PT07M54.00S,2024-02-29T01:59:53.6Z,3,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612742,79,80,2024-02-29T02:00:09Z,4150000,False,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Irving 1 FT),"[1627751, 202681]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,3.0,0.0,Irving,202681.0,,
424,PT07M54.00S,2024-02-29T02:00:23.3Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],202681,,,1610612742,79,81,2024-02-29T02:00:23Z,4170000,False,,,0,,K. Irving Free Throw 1 of 1 (14 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
425,PT07M41.00S,2024-02-29T02:00:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,14.011169513797633,50.0,1610612761,79,81,2024-02-29T02:00:43Z,4180000,False,0.0,79.0,1,left,MISS G. Trent Jr. 7' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,7.92,Missed,,,,,,,,,,,,,,,,
426,PT07M38.00S,2024-02-29T02:00:40.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,79,81,2024-02-29T02:00:43Z,4190000,False,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,425.0,6.0,6.0,0.0,,,,,,,,
427,PT07M37.00S,2024-02-29T02:00:43.4Z,3,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612742,79,81,2024-02-29T02:00:57Z,4200000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (Lively II 2 FT),"[1630567, 1641726]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,202056.0,,,,,,,,,,,,,,1.0,0.0,Lively II,1641726.0,,
429,PT07M37.00S,2024-02-29T02:01:09.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641726,,,1610612742,79,82,2024-02-29T02:01:30Z,4220000,False,,,0,,D. Lively II Free Throw 1 of 2 (9 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
430,PT07M37.00S,2024-02-29T02:01:09.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641726,,,1610612742,79,82,2024-02-29T02:01:30Z,4230000,False,,,0,,MISS D. Lively II Free Throw 2 of 2,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
431,PT07M37.00S,2024-02-29T02:01:09.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,79,82,2024-02-29T02:01:30Z,4240000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,430.0,,,,,,,,,,,
432,PT07M37.00S,2024-02-29T02:01:29.6Z,3,REGULAR,foul,personal,[],1630567,,,1610612742,79,82,2024-02-29T02:02:07Z,4250000,False,,,0,,S. Barnes loose ball personal FOUL (2 PF),"[1630567, 1629023]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,,,2.0,0.0,Washington,1629023.0,,
434,PT07M29.00S,2024-02-29T02:01:52.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629029,92.32917214191852,70.58823529411765,1610612742,79,84,2024-02-29T02:01:57Z,4270000,False,103.0,20.0,1,right,L. Doncic 10' fadeaway Jump Shot (16 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,10.48,Made,16.0,,,,,,,,,,,,,,,
435,PT07M10.00S,2024-02-29T02:02:11.1Z,3,REGULAR,3pt,Jump Shot,[],1629018,35.167542706964525,41.42156862745098,1610612761,79,84,2024-02-29T02:02:15Z,4280000,False,43.0,278.0,1,left,MISS G. Trent Jr. 28' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,28.14,Missed,,,,,,,,,,,,,,,,
436,PT07M08.00S,2024-02-29T02:02:13.1Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,79,84,2024-02-29T02:02:15Z,4290000,False,,,0,,D. Lively II REBOUND (Off:1 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,,,,,,,435.0,4.0,3.0,1.0,,,,,,,,
437,PT06M58.00S,2024-02-29T02:02:23.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,85.62746386333771,55.88235294117647,1610612742,79,84,2024-02-29T02:02:28Z,4300000,False,29.0,83.0,1,right,MISS K. Irving 8' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,8.77,Missed,,,,,,,,,,,,,,,,
438,PT06M55.00S,2024-02-29T02:02:26.6Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,79,84,2024-02-29T02:02:28Z,4310000,False,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,437.0,5.0,5.0,0.0,,,,,,,,
439,PT06M35.00S,2024-02-29T02:02:46.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,10.068988173455978,59.55882352941176,1610612761,79,84,2024-02-29T02:06:36Z,4320000,False,-48.0,42.0,1,left,MISS J. Poeltl 6' floating Shot - blocked,"[1627751, 1641726]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,6.37,Missed,,,,,,,,,Lively II,1641726.0,,,,,,
440,PT06M35.00S,2024-02-29T02:02:46.5Z,3,REGULAR,block,,[],1641726,,,1610612761,79,84,2024-02-29T02:02:48Z,4330000,False,,,0,,D. Lively II BLOCK (4 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
441,PT06M28.00S,2024-02-29T02:02:53.5Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,79,84,2024-02-29T02:09:50Z,4340000,False,,,0,,S. Barnes REBOUND (Off:4 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,439.0,6.0,2.0,4.0,,,,,,,,
442,PT06M27.00S,2024-02-29T02:02:54.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627751,8.229303547963205,45.83333333333333,1610612761,81,84,2024-02-29T02:02:59Z,4350000,False,21.0,25.0,1,left,J. Poeltl Hook (9 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,3.24,Made,9.0,,,,,,,,,,,,,,,
443,PT06M16.00S,2024-02-29T02:03:05.0Z,3,REGULAR,3pt,Jump Shot,[],202681,66.3107752956636,27.696078431372552,1610612742,81,84,2024-02-29T02:03:11Z,4360000,False,-112.0,264.0,1,right,MISS K. Irving 28' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,28.68,Missed,,,,,,,,,,,,,,,,
444,PT06M15.00S,2024-02-29T02:03:06.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,81,84,2024-02-29T02:03:11Z,4370000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,443.0,,,,,,,,,,,
446,PT06M15.00S,2024-02-29T02:03:14.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,81,84,2024-02-29T02:03:14Z,4390000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M15.00S,2024-02-29T02:05:32.3Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,81,84,2024-02-29T02:05:53Z,4400000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M15.00S,2024-02-29T02:05:32.3Z,3,REGULAR,substitution,out,[],1641726,,,1610612761,81,84,2024-02-29T02:05:53Z,4410000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M15.00S,2024-02-29T02:05:32.3Z,3,REGULAR,substitution,out,[],202681,,,1610612761,81,84,2024-02-29T02:05:53Z,4420000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M15.00S,2024-02-29T02:05:32.3Z,3,REGULAR,substitution,in,[],1628971,,,1610612761,81,84,2024-02-29T02:05:53Z,4430000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M15.00S,2024-02-29T02:05:32.3Z,3,REGULAR,substitution,in,[],203501,,,1610612761,81,84,2024-02-29T02:05:53Z,4440000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M15.00S,2024-02-29T02:05:32.3Z,3,REGULAR,substitution,in,[],1629655,,,1610612761,81,84,2024-02-29T02:05:53Z,4450000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M00.00S,2024-02-29T02:06:47.3Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612761,81,84,2024-02-29T02:06:55Z,4470000,False,,,0,,TOR 5-second-violation Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Left,202901.0,,,,,,,,,,,,,,,,,,,
455,PT05M44.00S,2024-02-29T02:07:12.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,92.19776609724047,69.11764705882352,1610612742,81,86,2024-02-29T02:07:21Z,4480000,False,96.0,21.0,1,right,L. Doncic 9' fadeaway Jump Shot (18 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,9.78,Made,18.0,,,,,,,,,,,,,,,
456,PT05M28.00S,2024-02-29T02:07:28.2Z,3,REGULAR,2pt,Jump Shot,[],1629018,22.815374507227332,40.68627450980392,1610612761,83,86,2024-02-29T02:09:18Z,4490000,False,47.0,162.0,1,left,G. Trent Jr. 16' Jump Shot (10 PTS) (R. Barrett 4 AST),"[1629018, 1629628]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Center,,,16.86,Made,10.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,
458,PT05M15.00S,2024-02-29T02:07:41.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,67.88764783180025,31.372549019607842,1610612742,83,86,2024-02-29T02:07:46Z,4510000,False,-93.0,249.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,26.62,Missed,,,,,,,,,,,,,,,,
459,PT05M12.00S,2024-02-29T02:07:44.5Z,3,REGULAR,rebound,offensive,[],1630182,,,1610612742,83,86,2024-02-29T02:07:44Z,4520000,False,,,0,,J. Green REBOUND (Off:1 Def:4),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,458.0,5.0,4.0,1.0,,,,,,,,
460,PT05M09.00S,2024-02-29T02:07:47.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203501,63.288436268068324,55.88235294117647,1610612742,83,86,2024-02-29T02:07:53Z,4530000,False,29.0,293.0,1,right,MISS T. Hardaway Jr. 29' pullup bank 3PT,[203501],1610612742.0,DAL,pullup bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,29.41,Missed,,,,,,,,,,,,,,,,
461,PT05M07.00S,2024-02-29T02:07:49.3Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,83,86,2024-02-29T02:07:53Z,4540000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,460.0,3.0,3.0,0.0,,,,,,,,
462,PT04M57.00S,2024-02-29T02:07:59.6Z,3,REGULAR,2pt,Jump Shot,[],1630193,8.360709592641262,30.88235294117647,1610612761,83,86,2024-02-29T02:08:05Z,4550000,False,96.0,26.0,1,left,MISS I. Quickley 9' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,9.91,Missed,,,,,,,,,,,,,,,,
463,PT04M54.00S,2024-02-29T02:08:02.0Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,83,86,2024-02-29T02:08:02Z,4560000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:4),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,462.0,4.0,4.0,0.0,,,,,,,,
464,PT04M52.00S,2024-02-29T02:08:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629023,94.82588699080158,54.41176470588235,1610612742,83,88,2024-02-29T02:08:12Z,4570000,False,22.0,-4.0,1,right,P. Washington running Layup (18 PTS) (L. Doncic 13 AST),"[1629023, 1629029]",1610612742.0,DAL,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,2.24,Made,18.0,L. Doncic,1629029.0,13.0,,,,,,,,,,,,
466,PT04M48.00S,2024-02-29T02:08:08.8Z,3,REGULAR,turnover,bad pass,[],1630193,,,1610612761,83,88,2024-02-29T02:13:10Z,4590000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1629029]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,,,,,Doncic,1629029.0
467,PT04M48.00S,2024-02-29T02:08:08.8Z,3,REGULAR,steal,,[],1629029,,,1610612742,83,88,2024-02-29T02:08:16Z,4600000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
468,PT04M45.00S,2024-02-29T02:08:17.3Z,3,REGULAR,foul,personal,[],1627751,,,1610612742,83,88,2024-02-29T02:12:40Z,4610000,False,,,0,,J. Poeltl personal FOUL (4 PF),"[1627751, 1629029]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right,202901.0,,,,,,,,,,,,,,4.0,0.0,Doncic,1629029.0,,
470,PT04M45.00S,2024-02-29T02:08:28.7Z,3,REGULAR,substitution,out,[],1627751,,,1610612742,83,88,2024-02-29T02:08:54Z,4630000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M45.00S,2024-02-29T02:08:28.7Z,3,REGULAR,substitution,out,[],1629018,,,1610612742,83,88,2024-02-29T02:08:54Z,4640000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M45.00S,2024-02-29T02:08:28.7Z,3,REGULAR,substitution,out,[],1630182,,,1610612742,83,88,2024-02-29T02:08:54Z,4650000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M45.00S,2024-02-29T02:08:28.7Z,3,REGULAR,substitution,in,[],1641711,,,1610612742,83,88,2024-02-29T02:08:54Z,4660000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M45.00S,2024-02-29T02:08:28.7Z,3,REGULAR,substitution,in,[],203482,,,1610612742,83,88,2024-02-29T02:08:54Z,4670000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M45.00S,2024-02-29T02:08:28.7Z,3,REGULAR,substitution,in,[],203957,,,1610612742,83,88,2024-02-29T02:08:54Z,4680000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M34.00S,2024-02-29T02:08:57.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203957,72.09264126149803,78.18627450980392,1610612742,83,91,2024-02-29T02:09:19Z,4690000,False,141.0,210.0,1,right,D. Exum 25' 3PT  (3 PTS) (T. Hardaway Jr. 3 AST),"[203957, 203501]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,25.27,Made,3.0,T. Hardaway Jr.,203501.0,3.0,,,,,,,,,,,,
478,PT04M15.00S,2024-02-29T02:09:15.9Z,3,REGULAR,3pt,Jump Shot,[],203482,34.11629434954008,49.26470588235294,1610612761,86,91,2024-02-29T02:09:22Z,4710000,False,4.0,268.0,1,left,K. Olynyk 26' 3PT  (9 PTS) (R. Barrett 5 AST),"[203482, 1629628]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,26.82,Made,9.0,R. Barrett,1629628.0,5.0,,,,,,,,,,,,
480,PT04M02.00S,2024-02-29T02:09:32.7Z,3,REGULAR,foul,offensive,[],1629655,,,1610612742,86,91,2024-02-29T02:12:05Z,4730000,False,,,0,,D. Gafford off-the-ball offensive FOUL (2 PF),"[1629655, 1641711]",1610612742.0,DAL,off-the-ball,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,202901.0,,,,,,,,,,,,,,2.0,0.0,Dick,1641711.0,,
482,PT04M02.00S,2024-02-29T02:09:32.7Z,3,REGULAR,turnover,offensive foul,[],1629655,,,1610612742,86,91,2024-02-29T02:09:32Z,4750000,False,,,0,,D. Gafford offensive foul TURNOVER (3 TO),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,202901.0,3.0,,,,,,,,,,,,,,,,,,
483,PT03M40.00S,2024-02-29T02:10:04.3Z,3,REGULAR,turnover,out-of-bounds,[],1641711,,,1610612761,86,91,2024-02-29T02:10:10Z,4760000,False,,,0,,G. Dick bad pass out-of-bounds TURNOVER (1 TO),[1641711],1610612761.0,TOR,bad pass,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,202056.0,1.0,,,,,,,,,,,,,,,,,,
484,PT03M40.00S,2024-02-29T02:10:21.2Z,3,REGULAR,substitution,out,[],1629023,,,1610612742,86,91,2024-02-29T02:10:30Z,4770000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M40.00S,2024-02-29T02:10:21.2Z,3,REGULAR,substitution,in,[],1627884,,,1610612742,86,91,2024-02-29T02:10:30Z,4780000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M37.00S,2024-02-29T02:10:42.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203501,91.14651773981603,75.24509803921569,1610612742,86,91,2024-02-29T02:14:43Z,4790000,False,126.0,31.0,1,right,MISS T. Hardaway Jr. 12' fadeaway Shot,[203501],1610612742.0,DAL,fadeaway,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,12.99,Missed,,,,,,,,,,,,,,,,
487,PT03M34.00S,2024-02-29T02:10:45.3Z,3,REGULAR,rebound,defensive,[],1641711,,,1610612761,86,91,2024-02-29T02:20:41Z,4800000,False,,,0,,G. Dick REBOUND (Off:0 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,,,,,,,,,486.0,2.0,2.0,0.0,,,,,,,,
488,PT03M26.00S,2024-02-29T02:10:53.0Z,3,REGULAR,3pt,Jump Shot,[],1641711,8.360709592641262,95.34313725490196,1610612761,86,91,2024-02-29T02:10:59Z,4810000,False,-227.0,26.0,1,left,MISS G. Dick 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,,,22.82,Missed,,,,,,,,,,,,,,,,
489,PT03M23.00S,2024-02-29T02:10:56.0Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612742,86,91,2024-02-29T02:10:59Z,4820000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,488.0,3.0,3.0,0.0,,,,,,,,
490,PT03M11.00S,2024-02-29T02:11:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.24901445466492,48.529411764705884,1610612742,86,93,2024-02-29T02:11:13Z,4830000,False,-7.0,11.0,1,right,L. Doncic driving reverse Layup (20 PTS),[1629029],1610612742.0,DAL,driving reverse,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,1.33,Made,20.0,,,,,,,,,,,,,,,
491,PT03M01.00S,2024-02-29T02:11:18.0Z,3,REGULAR,3pt,Jump Shot,[],1630193,28.465834428383708,76.9607843137255,1610612761,86,93,2024-02-29T02:11:23Z,4840000,False,-135.0,215.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,25.38,Missed,,,,,,,,,,,,,,,,
492,PT02M58.00S,2024-02-29T02:11:21.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,86,93,2024-02-29T02:11:23Z,4850000,False,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,491.0,7.0,7.0,0.0,,,,,,,,
493,PT02M57.00S,2024-02-29T02:11:26.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629655,92.46057818659659,51.225490196078425,1610612742,86,95,2024-02-29T02:11:35Z,4860000,False,6.0,18.0,1,right,D. Gafford running DUNK (12 PTS) (L. Doncic 14 AST),"[1629655, 1629029]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,1.94,Made,12.0,L. Doncic,1629029.0,14.0,,,,,,,,,,,,
