actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
349,PT08M00.00S,2024-03-28T00:57:34.6Z,3,REGULAR,3pt,Jump Shot,[],1630540,94.56307490144546,2.696078431372549,1610612752,69,89,2024-03-28T00:57:39Z,3420000,False,-237.0,-1.0,1,right,M. McBride 3PT  (23 PTS) (J. Hart 6 AST),"[1630540, 1628404]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.65,Made,23.0,,,,,,,J. Hart,1628404.0,6.0,,,,,,,,
351,PT07M49.00S,2024-03-28T00:57:46.1Z,3,REGULAR,turnover,bad pass,[],203482,,,1610612761,69,89,2024-03-28T00:57:52Z,3440000,False,,,0,,K. Olynyk bad pass TURNOVER (2 TO),"[203482, 1628392]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,,,,,Hartenstein,1628392.0,,,,,
352,PT07M49.00S,2024-03-28T00:57:46.1Z,3,REGULAR,steal,,[],1628392,,,1610612752,69,89,2024-03-28T00:57:48Z,3450000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
353,PT07M43.00S,2024-03-28T00:57:52.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,93.77463863337714,96.07843137254902,1610612752,69,92,2024-03-28T01:03:41Z,3460000,False,230.0,6.0,1,right,J. Brunson 3PT pullup (22 PTS) (J. Hart 7 AST),"[1628973, 1628404]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,23.05,Made,22.0,,,,,,,J. Hart,1628404.0,7.0,,,,,,,,
355,PT07M41.00S,2024-03-28T00:57:57.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,69,92,2024-03-28T00:57:57Z,3480000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT07M22.00S,2024-03-28T01:01:07.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203482,8.229303547963205,36.76470588235294,1610612761,69,92,2024-03-28T01:01:14Z,3490000,False,66.0,25.0,1,left,MISS K. Olynyk 7' driving Hook,[203482],1610612761.0,TOR,driving,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,7.07,Missed,,,,,,,,,,,,,,,,,,
357,PT07M19.00S,2024-03-28T01:01:10.2Z,3,REGULAR,rebound,offensive,[],203482,,,1610612761,69,92,2024-03-28T01:01:14Z,3500000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:4),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,356.0,,,,,6.0,4.0,2.0
358,PT07M17.00S,2024-03-28T01:01:14.7Z,3,REGULAR,foul,personal,[],1630540,,,1610612761,69,92,2024-03-28T01:01:32Z,3510000,False,,,0,,M. McBride personal FOUL (3 PF),"[1630540, 1631241]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,1627964.0,3.0,0.0,Freeman-Liberty,1631241.0,,,,,,,,,,,,
360,PT07M13.00S,2024-03-28T01:01:49.9Z,3,REGULAR,foul,personal,[],1628392,,,1610612761,69,92,2024-03-28T01:02:47Z,3530000,False,,,0,,I. Hartenstein personal FOUL (2 PF),"[1628392, 203482]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Right Center,,,,201245.0,2.0,0.0,Olynyk,203482.0,,,,,,,,,,,,
363,PT07M08.00S,2024-03-28T01:02:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641711,5.863994743758213,50.73529411764706,1610612761,71,92,2024-03-28T01:02:47Z,3560000,False,-4.0,3.0,1,left,G. Dick reverse Layup (21 PTS) (K. Olynyk 5 AST),"[1641711, 203482]",1610612761.0,TOR,reverse,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,0.45,Made,21.0,,,,,,,K. Olynyk,203482.0,5.0,,,,,,,,
366,PT06M51.00S,2024-03-28T01:02:26.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.97043363994744,36.76470588235294,1610612752,71,94,2024-03-28T01:02:31Z,3590000,False,-66.0,89.0,1,right,J. Brunson 11' pullup Jump Shot (24 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,11.08,Made,24.0,,,,,,,,,,,,,,,,,
367,PT06M34.00S,2024-03-28T01:02:43.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,6.652431011826544,52.20588235294118,1610612761,71,94,2024-03-28T01:02:52Z,3600000,False,-11.0,10.0,1,left,MISS G. Trent Jr. driving Layup - blocked,"[1629018, 1628392]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,Hartenstein,1628392.0,,,
368,PT06M34.00S,2024-03-28T01:02:43.4Z,3,REGULAR,block,,[],1628392,,,1610612761,71,94,2024-03-28T01:02:46Z,3610000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT06M33.00S,2024-03-28T01:02:44.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,71,94,2024-03-28T01:03:05Z,3620000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,367.0,,,,,,,
370,PT06M33.00S,2024-03-28T01:02:49.4Z,3,REGULAR,foul,personal,[],203482,,,1610612752,71,94,2024-03-28T01:03:10Z,3630000,False,,,0,,K. Olynyk loose ball personal FOUL (3 PF),"[203482, 1628404]",1610612761.0,TOR,loose ball,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,,,
372,PT06M33.00S,2024-03-28T01:03:07.7Z,3,REGULAR,substitution,out,[],1629018,,,1610612752,71,94,2024-03-28T01:03:19Z,3650000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M33.00S,2024-03-28T01:03:07.7Z,3,REGULAR,substitution,in,[],1628971,,,1610612752,71,94,2024-03-28T01:03:19Z,3660000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M11.00S,2024-03-28T01:03:30.1Z,3,REGULAR,3pt,Jump Shot,[],1628973,66.44218134034165,71.32352941176471,1610612752,71,94,2024-03-28T01:03:34Z,3670000,False,107.0,263.0,1,right,MISS J. Brunson 28' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,28.37,Missed,,,,,,,,,,,,,,,,,,
375,PT06M08.00S,2024-03-28T01:03:33.1Z,3,REGULAR,rebound,defensive,[],202066,,,1610612761,71,94,2024-03-28T01:03:34Z,3680000,False,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,374.0,,,,,1.0,1.0,0.0
376,PT05M58.00S,2024-03-28T01:03:42.7Z,3,REGULAR,3pt,Jump Shot,[],202066,7.30946123521682,96.56862745098039,1610612761,71,94,2024-03-28T01:03:50Z,3690000,False,-233.0,16.0,1,left,MISS G. Temple 3PT,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
377,PT05M56.00S,2024-03-28T01:03:45.6Z,3,REGULAR,rebound,offensive,[],1631241,,,1610612761,71,94,2024-03-28T01:03:45Z,3700000,False,,,0,,J. Freeman-Liberty REBOUND (Off:2 Def:1),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,376.0,,,,,3.0,1.0,2.0
378,PT05M54.00S,2024-03-28T01:03:47.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1641711,5.732588699080158,12.990196078431374,1610612761,73,94,2024-03-28T01:03:54Z,3710000,False,185.0,1.0,1,left,G. Dick 18' Jump Shot (23 PTS) (J. Freeman-Liberty 3 AST),"[1641711, 1631241]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right,18.5,Made,23.0,,,,,,,J. Freeman-Liberty,1631241.0,3.0,,,,,,,,
380,PT05M53.00S,2024-03-28T01:03:53.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,73,94,2024-03-28T01:03:53Z,3730000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M53.00S,2024-03-28T01:05:05.3Z,3,REGULAR,substitution,out,[],1628392,,,1610612752,73,94,2024-03-28T01:06:40Z,3740000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M53.00S,2024-03-28T01:05:05.3Z,3,REGULAR,substitution,in,[],1629011,,,1610612752,73,94,2024-03-28T01:06:40Z,3750000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M34.00S,2024-03-28T01:07:06.0Z,3,REGULAR,3pt,Jump Shot,[],1628978,93.38042049934296,95.34313725490196,1610612752,73,94,2024-03-28T01:07:13Z,3760000,False,227.0,10.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
384,PT05M30.00S,2024-03-28T01:07:10.0Z,3,REGULAR,rebound,offensive,[],1630540,,,1610612752,73,94,2024-03-28T01:07:13Z,3770000,False,,,0,,M. McBride REBOUND (Off:1 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,383.0,,,,,1.0,0.0,1.0
385,PT05M26.00S,2024-03-28T01:07:14.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,76.16622864651774,66.42156862745098,1610612752,73,96,2024-03-28T01:07:19Z,3780000,False,82.0,172.0,1,right,J. Brunson 19' step back Jump Shot (26 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,19.01,Made,26.0,,,,,,,,,,,,,,,,,
386,PT05M07.00S,2024-03-28T01:07:33.9Z,3,REGULAR,3pt,Jump Shot,[],1631241,33.327858081471746,40.931372549019606,1610612761,76,96,2024-03-28T01:07:40Z,3790000,False,45.0,261.0,1,left,J. Freeman-Liberty 26' 3PT step back (11 PTS) (K. Olynyk 6 AST),"[1631241, 203482]",1610612761.0,TOR,step back,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Center,26.47,Made,11.0,,,,,,,K. Olynyk,203482.0,6.0,,,,,,,,
388,PT04M42.00S,2024-03-28T01:07:57.6Z,3,REGULAR,3pt,Jump Shot,[],1628978,91.67214191852825,3.1862745098039214,1610612752,76,99,2024-03-28T01:08:01Z,3810000,False,-234.0,26.0,1,right,D. DiVincenzo 3PT  (12 PTS) (J. Hart 8 AST),"[1628978, 1628404]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.55,Made,12.0,,,,,,,J. Hart,1628404.0,8.0,,,,,,,,
390,PT04M25.00S,2024-03-28T01:08:14.2Z,3,REGULAR,3pt,Jump Shot,[],1631241,31.488173455978973,63.970588235294116,1610612761,76,99,2024-03-28T01:08:18Z,3830000,False,-70.0,243.0,1,left,MISS J. Freeman-Liberty 25' 3PT,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
391,PT04M22.00S,2024-03-28T01:08:17.2Z,3,REGULAR,rebound,defensive,[],1630540,,,1610612752,76,99,2024-03-28T01:08:18Z,3840000,False,,,0,,M. McBride REBOUND (Off:1 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,390.0,,,,,2.0,1.0,1.0
392,PT04M18.00S,2024-03-28T01:08:21.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,93.9060446780552,96.56862745098039,1610612752,76,102,2024-03-28T01:08:29Z,3850000,False,233.0,5.0,1,right,D. DiVincenzo 3PT running (15 PTS) (M. McBride 5 AST),"[1628978, 1630540]",1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.28,Made,15.0,,,,,,,M. McBride,1630540.0,5.0,,,,,,,,
394,PT04M03.00S,2024-03-28T01:08:36.8Z,3,REGULAR,3pt,Jump Shot,[],1641711,4.681340341655716,95.34313725490196,1610612761,76,102,2024-03-28T01:08:41Z,3870000,False,-227.0,-8.0,1,left,MISS G. Dick 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
395,PT03M59.00S,2024-03-28T01:08:40.8Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,76,102,2024-03-28T01:08:41Z,3880000,False,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,394.0,,,,,4.0,3.0,1.0
396,PT03M54.00S,2024-03-28T01:08:46.5Z,3,REGULAR,turnover,bad pass,[],1630540,,,1610612752,76,102,2024-03-28T01:08:55Z,3890000,False,,,0,,M. McBride bad pass TURNOVER (1 TO),"[1630540, 202066]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,Temple,202066.0,,,,,
397,PT03M54.00S,2024-03-28T01:08:46.5Z,3,REGULAR,steal,,[],202066,,,1610612761,76,102,2024-03-28T01:08:48Z,3900000,False,,,0,,G. Temple STEAL (1 STL),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
398,PT03M48.00S,2024-03-28T01:08:51.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202066,8.623521681997373,48.529411764705884,1610612761,76,102,2024-03-28T01:09:02Z,3910000,False,7.0,29.0,1,left,MISS G. Temple running finger roll Layup,[202066],1610612761.0,TOR,running finger roll,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
399,PT03M46.00S,2024-03-28T01:08:54.0Z,3,REGULAR,rebound,offensive,[],202066,,,1610612761,76,102,2024-03-28T01:08:54Z,3920000,False,,,0,,G. Temple REBOUND (Off:1 Def:1),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,398.0,,,,,2.0,1.0,1.0
400,PT03M46.00S,2024-03-28T01:08:54.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202066,5.590000152587891,50.0,1610612761,76,102,2024-03-28T01:08:54Z,3930000,False,0.0,0.0,1,left,MISS G. Temple tip Layup,[202066],1610612761.0,TOR,tip,,,Temple,G. Temple,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
401,PT03M44.00S,2024-03-28T01:08:55.8Z,3,REGULAR,rebound,offensive,[],202066,,,1610612761,76,102,2024-03-28T01:08:55Z,3940000,False,,,0,,G. Temple REBOUND (Off:2 Def:1),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,400.0,,,,,3.0,1.0,2.0
402,PT03M44.00S,2024-03-28T01:08:55.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202066,5.590000152587891,50.0,1610612761,78,102,2024-03-28T01:08:55Z,3950000,False,0.0,0.0,1,left,G. Temple putback Layup (13 PTS),[202066],1610612761.0,TOR,putback,,,Temple,G. Temple,,,,,Mid-Range,8-16 Left,0.0,Made,13.0,,,,,,,,,,,,,,,,,
403,PT03M24.00S,2024-03-28T01:09:16.3Z,3,REGULAR,3pt,Jump Shot,[],1628973,70.12155059132719,20.588235294117645,1610612752,78,102,2024-03-28T01:14:47Z,3960000,False,-147.0,228.0,1,right,MISS J. Brunson 27' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,27.17,Missed,,,,,,,,,,,,,,,,,,
404,PT03M24.00S,2024-03-28T01:09:16.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,78,102,2024-03-28T01:09:27Z,3970000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,403.0,,,,,,,
405,PT03M24.00S,2024-03-28T01:09:21.9Z,3,REGULAR,foul,personal,[],203482,,,1610612752,78,102,2024-03-28T01:09:30Z,3980000,False,,,0,,K. Olynyk loose ball personal FOUL (4 PF),"[203482, 1629011]",1610612761.0,TOR,loose ball,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,201245.0,4.0,0.0,Robinson,1629011.0,,,,,,,,,,,,
407,PT03M24.00S,2024-03-28T01:09:28.0Z,3,REGULAR,substitution,out,[],1631241,,,1610612752,78,102,2024-03-28T01:09:35Z,4000000,False,,,0,,SUB out: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M24.00S,2024-03-28T01:09:28.0Z,3,REGULAR,substitution,out,[],1641711,,,1610612752,78,102,2024-03-28T01:09:35Z,4010000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M24.00S,2024-03-28T01:09:28.0Z,3,REGULAR,substitution,in,[],1628424,,,1610612752,78,102,2024-03-28T01:09:35Z,4020000,False,,,0,,SUB in: K. Simmons,[1628424],1610612761.0,TOR,,,,Simmons,K. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M24.00S,2024-03-28T01:09:28.0Z,3,REGULAR,substitution,in,[],1629667,,,1610612752,78,102,2024-03-28T01:09:35Z,4030000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M24.00S,2024-03-28T01:09:28.0Z,3,REGULAR,substitution,out,[],203482,,,1610612752,78,102,2024-03-28T01:09:44Z,4040000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M24.00S,2024-03-28T01:09:28.0Z,3,REGULAR,substitution,in,[],1629018,,,1610612752,78,102,2024-03-28T01:09:44Z,4050000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M15.00S,2024-03-28T01:09:54.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,95.48291721419186,3.9215686274509802,1610612752,78,102,2024-03-28T01:10:03Z,4060000,False,-230.0,-10.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
414,PT03M14.00S,2024-03-28T01:09:55.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,78,102,2024-03-28T01:10:03Z,4070000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,413.0,,,,,,,
415,PT03M14.00S,2024-03-28T01:10:01.6Z,3,REGULAR,foul,personal,[],202066,,,1610612752,78,102,2024-03-28T01:10:16Z,4080000,False,,,0,,G. Temple loose ball personal FOUL (2 PF),"[202066, 1629011]",1610612761.0,TOR,loose ball,,,Temple,G. Temple,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,2.0,0.0,Robinson,1629011.0,,,,,,,,,,,,
417,PT03M03.00S,2024-03-28T01:10:34.1Z,3,REGULAR,turnover,lost ball,[],1628404,,,1610612752,78,102,2024-03-28T01:10:38Z,4100000,False,,,0,,J. Hart lost ball TURNOVER (2 TO),"[1628404, 1628424]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,,,,,Simmons,1628424.0,,,,,
418,PT03M03.00S,2024-03-28T01:10:34.1Z,3,REGULAR,steal,,[],1628424,,,1610612761,78,102,2024-03-28T01:10:36Z,4110000,False,,,0,,K. Simmons STEAL (3 STL),[1628424],1610612761.0,TOR,,,,Simmons,K. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
419,PT03M00.00S,2024-03-28T01:10:40.1Z,3,REGULAR,foul,offensive,[],1629667,,,1610612761,78,102,2024-03-28T01:10:54Z,4120000,False,,,0,,J. McDaniels charge offensive FOUL (2 PF),"[1629667, 1628973]",1610612761.0,TOR,charge,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
421,PT03M00.00S,2024-03-28T01:10:40.1Z,3,REGULAR,turnover,offensive foul,[],1629667,,,1610612761,78,102,2024-03-28T01:10:40Z,4140000,False,,,0,,J. McDaniels offensive foul TURNOVER (1 TO),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,,,,,1.0,,,,,,,,,,,
422,PT02M40.00S,2024-03-28T01:11:34.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612752,78,102,2024-03-28T01:11:41Z,4150000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Robinson 2 FT),"[1629667, 1629011]",1610612761.0,TOR,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,2534.0,3.0,0.0,Robinson,1629011.0,,,,,,,,,,,,
424,PT02M40.00S,2024-03-28T01:12:04.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629011,,,1610612752,78,102,2024-03-28T01:12:04Z,4170000,False,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
425,PT02M40.00S,2024-03-28T01:12:04.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,78,102,2024-03-28T01:12:04Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,424.0,,,,,,,
426,PT02M40.00S,2024-03-28T01:12:06.3Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,78,102,2024-03-28T01:12:16Z,4190000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M40.00S,2024-03-28T01:12:06.3Z,3,REGULAR,substitution,in,[],202711,,,1610612752,78,102,2024-03-28T01:12:16Z,4200000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M40.00S,2024-03-28T01:12:29.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629011,,,1610612752,78,103,2024-03-28T01:12:29Z,4210000,False,,,0,,M. Robinson Free Throw 2 of 2 (6 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
429,PT02M25.00S,2024-03-28T01:12:45.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,16.245072273324574,42.15686274509804,1610612761,78,103,2024-03-28T01:17:35Z,4220000,False,39.0,100.0,1,left,MISS J. McDaniels 10' fadeaway Shot,[1629667],1610612761.0,TOR,fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,,,,,
430,PT02M24.00S,2024-03-28T01:12:46.5Z,3,REGULAR,rebound,offensive,[],202066,,,1610612761,78,103,2024-03-28T01:12:52Z,4230000,False,,,0,,G. Temple REBOUND (Off:3 Def:1),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,429.0,,,,,4.0,1.0,3.0
431,PT02M24.00S,2024-03-28T01:12:54.3Z,3,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612761,78,103,2024-03-28T01:12:59Z,4240000,False,,,0,,M. McBride shooting personal FOUL (4 PF) (Temple 2 FT),"[1630540, 202066]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,2534.0,4.0,0.0,Temple,202066.0,,,,,,,,,,,,
433,PT02M24.00S,2024-03-28T01:13:11.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202066,,,1610612761,79,103,2024-03-28T01:13:11Z,4260000,False,,,0,,G. Temple Free Throw 1 of 2 (14 PTS),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
434,PT02M24.00S,2024-03-28T01:13:25.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202066,,,1610612761,80,103,2024-03-28T01:13:25Z,4270000,False,,,0,,G. Temple Free Throw 2 of 2 (15 PTS),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
