actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
346,PT12M00.00S,2024-03-21T00:49:38.5Z,3,REGULAR,substitution,out,['startperiod'],1630537,,,1610612761,45,68,2024-03-21T00:49:58Z,3430000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-03-21T00:49:38.5Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612761,45,68,2024-03-21T00:49:58Z,3440000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-03-21T00:50:09.0Z,3,REGULAR,period,start,[],0,,,1610612758,45,68,2024-03-21T00:50:09Z,3450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M50.00S,2024-03-21T00:50:21.2Z,3,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,45,68,2024-03-21T00:51:18Z,3460000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (1 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1155.0,1.0,,,,,,
350,PT11M36.00S,2024-03-21T00:50:40.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641711,23.73521681997372,12.5,1610612761,45,68,2024-03-21T00:50:44Z,3470000,False,188.0,171.0,1,left,MISS G. Dick 25' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
351,PT11M33.00S,2024-03-21T00:50:43.2Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,45,68,2024-03-21T00:50:44Z,3480000,False,,,0,,K. Murray REBOUND (Off:2 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,350.0,5.0,3.0,2.0,,,,,,,,,,,,,,
352,PT11M26.00S,2024-03-21T00:50:51.7Z,3,REGULAR,turnover,out-of-bounds,[],1631099,,,1610612758,45,68,2024-03-21T00:50:58Z,3490000,False,,,0,,K. Murray bad pass out-of-bounds TURNOVER (2 TO),[1631099],1610612758.0,SAC,bad pass,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1627524.0,2.0,,,,,,
353,PT11M01.00S,2024-03-21T00:51:18.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628971,22.946780551905388,38.23529411764706,1610612761,45,68,2024-03-21T00:51:23Z,3500000,False,59.0,163.0,1,left,MISS B. Brown 17' driving floating Shot,[1628971],1610612761.0,TOR,driving floating,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,17.35,Missed,,,,,,,,,,,,,,,,,,
354,PT10M59.00S,2024-03-21T00:51:20.4Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,45,68,2024-03-21T00:51:23Z,3510000,False,,,0,,K. Murray REBOUND (Off:2 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,353.0,6.0,4.0,2.0,,,,,,,,,,,,,,
355,PT10M38.00S,2024-03-21T00:51:41.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,85.49605781865965,54.166666666666664,1610612758,45,70,2024-03-21T00:51:46Z,3520000,False,21.0,84.0,1,right,K. Murray 8' driving floating Jump Shot (6 PTS) (D. Sabonis 6 AST),"[1631099, 1627734]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,8.63,Made,,,,,6.0,D. Sabonis,1627734.0,6.0,,,,,,,,,,
357,PT10M20.00S,2024-03-21T00:52:00.0Z,3,REGULAR,turnover,lost ball,[],203482,,,1610612761,45,70,2024-03-21T00:52:04Z,3540000,False,,,0,,K. Olynyk lost ball TURNOVER (3 TO),"[203482, 1631165]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,3.0,Ellis,1631165.0,,,,
358,PT10M20.00S,2024-03-21T00:52:00.0Z,3,REGULAR,steal,,[],1631165,,,1610612758,45,70,2024-03-21T00:52:01Z,3550000,False,,,0,,K. Ellis STEAL (3 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
359,PT10M15.00S,2024-03-21T00:52:05.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628368,68.15045992115637,21.813725490196077,1610612758,45,73,2024-03-21T00:52:11Z,3560000,False,-141.0,247.0,1,right,D. Fox 28' 3PT step back (18 PTS) (K. Ellis 2 AST),"[1628368, 1631165]",1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,28.43,Made,,,,,18.0,K. Ellis,1631165.0,2.0,,,,,,,,,,
361,PT10M13.00S,2024-03-21T00:52:10.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,45,73,2024-03-21T00:52:10Z,3580000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT10M13.00S,2024-03-21T00:52:12.6Z,3,REGULAR,substitution,out,[],1630534,,,1610612761,45,73,2024-03-21T00:54:57Z,3590000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT10M13.00S,2024-03-21T00:52:12.6Z,3,REGULAR,substitution,in,[],1630186,,,1610612761,45,73,2024-03-21T00:54:57Z,3600000,False,,,0,,SUB in: J. Ramsey,[1630186],1610612761.0,TOR,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT09M50.00S,2024-03-21T00:55:45.5Z,3,REGULAR,2pt,Jump Shot,[],1628971,7.046649145860711,28.186274509803923,1610612761,47,73,2024-03-21T00:56:25Z,3610000,False,109.0,14.0,1,left,B. Brown 11' floating Jump Shot (8 PTS),[1628971],1610612761.0,TOR,floating,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,11.0,Made,,,,,8.0,,,,,,,,,,,,,
365,PT09M50.00S,2024-03-21T00:55:50.5Z,3,REGULAR,foul,personal,['1freethrow'],1631099,,,1610612761,47,73,2024-03-21T00:55:56Z,3620000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Brown 1 FT),"[1631099, 1628971]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627524.0,,,,1.0,0.0,Brown,1628971.0
367,PT09M50.00S,2024-03-21T00:56:21.7Z,3,REGULAR,freethrow,1 of 1,[],1628971,,,1610612761,48,73,2024-03-21T00:56:21Z,3640000,False,,,0,,B. Brown Free Throw 1 of 1 (9 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
368,PT09M28.00S,2024-03-21T00:56:44.5Z,3,REGULAR,2pt,Jump Shot,[],1628368,87.33574244415243,79.41176470588235,1610612758,48,73,2024-03-21T00:56:49Z,3650000,False,147.0,67.0,1,right,MISS D. Fox 16' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right,16.14,Missed,,,,,,,,,,,,,,,,,,
369,PT09M25.00S,2024-03-21T00:56:47.5Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,48,73,2024-03-21T00:56:49Z,3660000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right,,,368.0,2.0,2.0,0.0,,,,,,,,,,,,,,
370,PT09M18.00S,2024-03-21T00:56:53.9Z,3,REGULAR,3pt,Jump Shot,[],1629018,7.178055190538765,95.58823529411765,1610612761,48,73,2024-03-21T00:56:58Z,3670000,False,-228.0,15.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,22.84,Missed,,,,,,,,,,,,,,,,,,
371,PT09M15.00S,2024-03-21T00:56:56.9Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,48,73,2024-03-21T00:56:58Z,3680000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,370.0,2.0,2.0,0.0,,,,,,,,,,,,,,
372,PT09M05.00S,2024-03-21T00:57:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.24901445466492,51.71568627450981,1610612758,48,75,2024-03-21T00:57:10Z,3690000,False,9.0,11.0,1,right,H. Barnes driving finger roll Layup (11 PTS) (D. Sabonis 7 AST),"[203084, 1627734]",1610612758.0,SAC,driving finger roll,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,11.0,D. Sabonis,1627734.0,7.0,,,,,,,,,,
374,PT08M53.00S,2024-03-21T00:57:18.9Z,3,REGULAR,3pt,Jump Shot,[],203482,32.14520367936925,62.00980392156863,1610612761,48,75,2024-03-21T00:57:23Z,3710000,False,-60.0,250.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
375,PT08M50.00S,2024-03-21T00:57:21.9Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,48,75,2024-03-21T00:57:23Z,3720000,False,,,0,,K. Murray REBOUND (Off:2 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,374.0,7.0,5.0,2.0,,,,,,,,,,,,,,
376,PT08M46.00S,2024-03-21T00:57:28.9Z,3,REGULAR,foul,personal,[],203482,,,1610612758,48,75,2024-03-21T00:57:44Z,3730000,False,,,0,,K. Olynyk personal FOUL (3 PF),"[203482, 1627734]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627524.0,,,,3.0,0.0,Sabonis,1627734.0
378,PT08M34.00S,2024-03-21T00:57:58.2Z,3,REGULAR,3pt,Jump Shot,[],1631165,73.14388961892247,15.931372549019606,1610612758,48,75,2024-03-21T00:58:02Z,3750000,False,-170.0,200.0,1,right,MISS K. Ellis 26' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
379,PT08M31.00S,2024-03-21T00:58:01.2Z,3,REGULAR,rebound,offensive,[],1631099,,,1610612758,48,75,2024-03-21T00:58:02Z,3760000,False,,,0,,K. Murray REBOUND (Off:3 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,378.0,8.0,5.0,3.0,,,,,,,,,,,,,,
380,PT08M27.00S,2024-03-21T00:58:09.9Z,3,REGULAR,foul,personal,[],203482,,,1610612758,48,75,2024-03-21T00:58:16Z,3770000,False,,,0,,K. Olynyk personal FOUL (4 PF),"[203482, 1627734]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1155.0,,,,4.0,0.0,Sabonis,1627734.0
382,PT08M15.00S,2024-03-21T00:58:45.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,93.11760840998686,44.36274509803921,1610612758,48,75,2024-03-21T00:59:09Z,3790000,False,-28.0,12.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
383,PT08M13.00S,2024-03-21T00:58:47.1Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,48,75,2024-03-21T00:59:09Z,3800000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,382.0,13.0,8.0,5.0,,,,,,,,,,,,,,
384,PT08M10.00S,2024-03-21T00:58:49.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203084,93.51182654402102,97.79411764705883,1610612758,48,78,2024-03-21T00:58:54Z,3810000,False,239.0,8.0,1,right,H. Barnes 3PT  (14 PTS) (D. Sabonis 8 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.92,Made,,,,,14.0,D. Sabonis,1627734.0,8.0,,,,,,,,,,
386,PT07M57.00S,2024-03-21T00:59:03.1Z,3,REGULAR,3pt,Jump Shot,[],1641711,14.273981603153747,3.431372549019608,1610612761,51,78,2024-03-21T00:59:07Z,3830000,False,233.0,82.0,1,left,G. Dick 24' 3PT  (3 PTS) (B. Brown 6 AST),"[1641711, 1628971]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,24.67,Made,,,,,3.0,B. Brown,1628971.0,6.0,,,,,,,,,,
389,PT07M30.00S,2024-03-21T00:59:35.0Z,3,REGULAR,substitution,out,[],203482,,,1610612758,51,78,2024-03-21T00:59:38Z,3860000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M30.00S,2024-03-21T00:59:35.0Z,3,REGULAR,substitution,in,[],1631338,,,1610612758,51,78,2024-03-21T00:59:38Z,3870000,False,,,0,,SUB in: M. Gueye,[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M28.00S,2024-03-21T00:59:56.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612758,51,78,2024-03-21T01:00:08Z,3880000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
392,PT07M12.00S,2024-03-21T01:00:23.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630186,31.09395532194481,67.64705882352942,1610612761,54,78,2024-03-21T01:00:30Z,3890000,False,-88.0,240.0,1,left,J. Ramsey 25' 3PT step back (5 PTS) (G. Trent Jr. 1 AST),"[1630186, 1629018]",1610612761.0,TOR,step back,,,Ramsey,J. Ramsey,,,,,Above the Break 3,24+ Left Center,25.55,Made,,,,,5.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,
394,PT06M56.00S,2024-03-21T01:00:38.5Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,54,78,2024-03-21T01:00:42Z,3910000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1631338]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,Gueye,1631338.0,,,,
395,PT06M56.00S,2024-03-21T01:00:38.5Z,3,REGULAR,steal,,[],1631338,,,1610612761,54,78,2024-03-21T01:00:40Z,3920000,False,,,0,,M. Gueye STEAL (1 STL),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
396,PT06M52.00S,2024-03-21T01:00:42.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631338,6.1268068331143235,46.81372549019608,1610612761,54,78,2024-03-21T01:00:50Z,3930000,False,16.0,5.0,1,left,MISS M. Gueye running alley-oop DUNK,[1631338],1610612761.0,TOR,running alley-oop,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
397,PT06M50.00S,2024-03-21T01:00:44.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,54,78,2024-03-21T01:00:50Z,3940000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,396.0,14.0,9.0,5.0,,,,,,,,,,,,,,
398,PT06M41.00S,2024-03-21T01:00:54.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,94.30026281208936,50.245098039215684,1610612758,54,80,2024-03-21T01:00:57Z,3950000,False,1.0,1.0,1,right,H. Barnes cutting DUNK (16 PTS) (D. Sabonis 9 AST),"[203084, 1627734]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,16.0,D. Sabonis,1627734.0,9.0,,,,,,,,,,
401,PT06M16.00S,2024-03-21T01:01:44.9Z,3,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612761,54,80,2024-03-21T01:02:07Z,3980000,False,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Gueye 2 FT),"[1627734, 1631338]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1830.0,,,,2.0,0.0,Gueye,1631338.0
403,PT06M16.00S,2024-03-21T01:02:10.0Z,3,REGULAR,freethrow,1 of 2,[],1631338,,,1610612761,54,80,2024-03-21T01:02:10Z,4000000,False,,,0,,MISS M. Gueye Free Throw 1 of 2,[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
404,PT06M16.00S,2024-03-21T01:02:10.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,54,80,2024-03-21T01:02:10Z,4010000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,403.0,,,,,,,,,,,,,,,,,
405,PT06M16.00S,2024-03-21T01:02:23.4Z,3,REGULAR,freethrow,2 of 2,[],1631338,,,1610612761,55,80,2024-03-21T01:02:23Z,4020000,False,,,0,,M. Gueye Free Throw 2 of 2 (3 PTS),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
406,PT06M06.00S,2024-03-21T01:02:35.7Z,3,REGULAR,3pt,Jump Shot,[],1631099,66.70499342969777,59.80392156862745,1610612758,55,80,2024-03-21T01:02:41Z,4030000,False,49.0,260.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
407,PT06M02.00S,2024-03-21T01:02:39.2Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,55,80,2024-03-21T01:02:39Z,4040000,False,,,0,,D. Sabonis REBOUND (Off:6 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,406.0,15.0,9.0,6.0,,,,,,,,,,,,,,
408,PT05M59.00S,2024-03-21T01:02:42.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,93.51182654402102,50.0,1610612758,55,82,2024-03-21T01:02:47Z,4050000,False,0.0,8.0,1,right,D. Sabonis driving Layup (10 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,10.0,,,,,,,,,,,,,
409,PT05M49.00S,2024-03-21T01:02:54.8Z,3,REGULAR,foul,personal,[],1631099,,,1610612761,55,82,2024-03-21T01:03:03Z,4060000,False,,,0,,K. Murray personal FOUL (2 PF),"[1631099, 1641711]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1627524.0,,,,2.0,0.0,Dick,1641711.0
411,PT05M49.00S,2024-03-21T01:03:00.2Z,3,REGULAR,substitution,out,[],1628971,,,1610612761,55,82,2024-03-21T01:03:12Z,4080000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M49.00S,2024-03-21T01:03:00.2Z,3,REGULAR,substitution,out,[],1628368,,,1610612761,55,82,2024-03-21T01:03:12Z,4090000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M49.00S,2024-03-21T01:03:00.2Z,3,REGULAR,substitution,in,[],1631241,,,1610612761,55,82,2024-03-21T01:03:12Z,4110000,False,,,0,,SUB in: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M49.00S,2024-03-21T01:03:00.2Z,3,REGULAR,substitution,in,[],1628370,,,1610612761,55,82,2024-03-21T01:03:12Z,4120000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M49.00S,2024-03-21T01:03:00.2Z,3,REGULAR,substitution,in,[],1630558,,,1610612761,55,82,2024-03-21T01:03:12Z,4130000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M49.00S,2024-03-21T01:03:00.2Z,3,REGULAR,substitution,out,[],203084,,,1610612761,55,82,2024-03-21T01:03:20Z,4140000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M35.00S,2024-03-21T01:03:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630186,5.601182654402102,44.6078431372549,1610612761,55,82,2024-03-21T01:03:38Z,4150000,False,27.0,0.0,1,left,MISS J. Ramsey driving finger roll Layup,[1630186],1610612761.0,TOR,driving finger roll,,,Ramsey,J. Ramsey,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
419,PT05M33.00S,2024-03-21T01:03:36.7Z,3,REGULAR,rebound,defensive,[],1631165,,,1610612758,55,82,2024-03-21T01:03:36Z,4160000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,418.0,1.0,1.0,0.0,,,,,,,,,,,,,,
420,PT05M30.00S,2024-03-21T01:03:42.4Z,3,REGULAR,foul,personal,[],1631241,,,1610612758,55,82,2024-03-21T01:03:58Z,4170000,False,,,0,,J. Freeman-Liberty personal FOUL (2 PF),"[1631241, 1630558]",1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627524.0,,,,2.0,0.0,Mitchell,1630558.0
422,PT05M24.00S,2024-03-21T01:04:10.4Z,3,REGULAR,3pt,Jump Shot,[],1628370,70.38436268068331,20.833333333333336,1610612758,55,82,2024-03-21T01:04:15Z,4190000,False,-146.0,226.0,1,right,MISS M. Monk 26' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
423,PT05M21.00S,2024-03-21T01:04:13.4Z,3,REGULAR,rebound,defensive,[],1631241,,,1610612761,55,82,2024-03-21T01:04:15Z,4200000,False,,,0,,J. Freeman-Liberty REBOUND (Off:1 Def:1),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Left Center,,,422.0,2.0,1.0,1.0,,,,,,,,,,,,,,
424,PT05M12.00S,2024-03-21T01:04:22.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,7.046649145860711,51.470588235294116,1610612761,55,82,2024-03-21T01:04:26Z,4210000,False,-7.0,14.0,1,left,MISS G. Dick driving finger roll Layup,[1641711],1610612761.0,TOR,driving finger roll,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
425,PT05M09.00S,2024-03-21T01:04:25.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,55,82,2024-03-21T01:04:26Z,4220000,False,,,0,,D. Sabonis REBOUND (Off:6 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,424.0,16.0,10.0,6.0,,,,,,,,,,,,,,
426,PT05M02.00S,2024-03-21T01:04:32.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631099,94.56307490144546,48.529411764705884,1610612758,55,84,2024-03-21T01:04:36Z,4230000,False,-7.0,-1.0,1,right,K. Murray DUNK (8 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,8.0,,,,,,,,,,,,,
428,PT04M45.00S,2024-03-21T01:04:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631338,5.601182654402102,52.69607843137255,1610612761,55,84,2024-03-21T01:04:54Z,4250000,False,-13.0,0.0,1,left,MISS M. Gueye cutting finger roll Layup,[1631338],1610612761.0,TOR,cutting finger roll,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
429,PT04M43.00S,2024-03-21T01:04:51.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,55,84,2024-03-21T01:04:54Z,4260000,False,,,0,,D. Sabonis REBOUND (Off:6 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,428.0,17.0,11.0,6.0,,,,,,,,,,,,,,
430,PT04M37.00S,2024-03-21T01:04:57.9Z,3,REGULAR,3pt,Jump Shot,[],1631165,94.30026281208936,96.32352941176471,1610612758,55,84,2024-03-21T01:05:03Z,4270000,False,232.0,1.0,1,right,MISS K. Ellis 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
431,PT04M33.00S,2024-03-21T01:05:01.6Z,3,REGULAR,rebound,offensive,[],1630558,,,1610612758,55,84,2024-03-21T01:05:01Z,4280000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,430.0,1.0,0.0,1.0,,,,,,,,,,,,,,
