actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
343,PT12M00.00S,2023-11-16T01:53:31.3Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612761,47,70,2023-11-16T01:54:07Z,3360000,False,,,0,,SUB out: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-11-16T01:53:31.3Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612761,47,70,2023-11-16T01:54:07Z,3370000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-11-16T01:53:31.3Z,3,REGULAR,substitution,in,['startperiod'],203471,,,1610612761,47,70,2023-11-16T01:54:07Z,3380000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2023-11-16T01:53:31.3Z,3,REGULAR,substitution,in,['startperiod'],1630173,,,1610612761,47,70,2023-11-16T01:54:07Z,3390000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-11-16T01:53:31.3Z,3,REGULAR,substitution,in,['startperiod'],203114,,,1610612761,47,70,2023-11-16T01:54:07Z,3400000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-11-16T01:54:32.4Z,3,REGULAR,period,start,[],0,,,1610612761,47,70,2023-11-16T01:54:32Z,3410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M47.00S,2023-11-16T01:54:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,90.48948751642575,42.8921568627451,1610612761,47,70,2023-11-16T01:54:51Z,3420000,False,-36.0,37.0,1,right,MISS P. Siakam driving finger roll Layup,[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
350,PT11M45.00S,2023-11-16T01:54:46.9Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,47,70,2023-11-16T01:54:51Z,3430000,False,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,349.0,2.0,1.0,1.0,,,,,,,,,,,,,,
353,PT11M31.00S,2023-11-16T01:55:27.2Z,3,REGULAR,3pt,Jump Shot,[],203081,4.812746386333772,96.81372549019608,1610612749,47,73,2023-11-16T01:55:34Z,3460000,False,-234.0,-7.0,1,left,D. Lillard 3PT step back (27 PTS) (B. Lopez 3 AST),"[203081, 201572]",1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,,,,,,,,,27.0,B. Lopez,201572.0,3.0,,
355,PT11M24.00S,2023-11-16T01:55:35.1Z,3,REGULAR,3pt,Jump Shot,[],1641711,76.03482260183968,86.51960784313727,1610612761,47,73,2023-11-16T01:55:46Z,3480000,False,183.0,173.0,1,right,MISS G. Dick 25' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
356,PT11M21.00S,2023-11-16T01:55:38.1Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,47,73,2023-11-16T01:56:32Z,3490000,False,,,0,,B. Lopez REBOUND (Off:1 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,355.0,5.0,4.0,1.0,,,,,,,,,,,,,,
357,PT11M09.00S,2023-11-16T01:55:49.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203114,8.492115637319317,57.84313725490197,1610612749,47,73,2023-11-16T01:55:55Z,3500000,False,-39.0,27.0,1,left,MISS K. Middleton driving bank Hook,[203114],1610612749.0,MIL,driving bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
358,PT11M07.00S,2023-11-16T01:55:51.8Z,3,REGULAR,rebound,defensive,[],203471,,,1610612761,47,73,2023-11-16T01:55:55Z,3510000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,357.0,1.0,1.0,0.0,,,,,,,,,,,,,,
359,PT11M00.00S,2023-11-16T01:55:59.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641711,90.3580814717477,60.29411764705882,1610612761,47,73,2023-11-16T01:56:05Z,3520000,False,51.0,38.0,1,right,MISS G. Dick 6' running Layup,[1641711],1610612761.0,TOR,running,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,,
361,PT10M57.00S,2023-11-16T01:56:02.0Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,47,73,2023-11-16T01:56:05Z,3540000,False,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,359.0,3.0,2.0,1.0,,,,,,,,,,,,,,
362,PT10M43.00S,2023-11-16T01:56:15.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,6.389618922470433,49.26470588235294,1610612749,47,75,2023-11-16T01:56:20Z,3550000,False,4.0,8.0,1,left,B. Lopez DUNK (4 PTS) (A. Jackson Jr. 1 AST),"[201572, 1641748]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,,,,,,4.0,A. Jackson Jr.,1641748.0,1.0,,
364,PT10M28.00S,2023-11-16T01:56:30.0Z,3,REGULAR,3pt,Jump Shot,[],1641711,68.15045992115637,62.254901960784316,1610612761,47,75,2023-11-16T01:56:35Z,3570000,False,61.0,247.0,1,right,MISS G. Dick 25' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
365,PT10M28.00S,2023-11-16T01:56:30.0Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,47,75,2023-11-16T01:56:35Z,3580000,False,,,0,,S. Barnes REBOUND (Off:4 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,364.0,6.0,2.0,4.0,,,,,,,,,,,,,,
366,PT10M19.00S,2023-11-16T01:56:39.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630173,94.82588699080158,96.56862745098039,1610612761,47,75,2023-11-16T01:56:45Z,3590000,False,233.0,-4.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
367,PT10M16.00S,2023-11-16T01:56:42.6Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,47,75,2023-11-16T01:56:45Z,3600000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,,,366.0,3.0,3.0,0.0,,,,,,,,,,,,,,
368,PT10M03.00S,2023-11-16T01:56:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.258212877792378,55.88235294117647,1610612749,47,77,2023-11-16T01:57:02Z,3610000,False,-29.0,6.0,1,left,D. Lillard driving finger roll Layup (29 PTS),[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,,,,,,,,,29.0,,,,,
369,PT09M53.00S,2023-11-16T01:57:04.9Z,3,REGULAR,2pt,Jump Shot,[],203471,92.32917214191852,24.264705882352942,1610612761,49,77,2023-11-16T01:57:11Z,3620000,False,-129.0,20.0,1,right,D. Schroder 13' pullup Jump Shot (7 PTS),[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Left,13.02,Made,,,,,,,,,,,,,7.0,,,,,
370,PT09M31.00S,2023-11-16T01:57:27.3Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,49,77,2023-11-16T01:57:31Z,3630000,False,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 203471]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,Schroder,203471.0,,,,,,,,,,
371,PT09M31.00S,2023-11-16T01:57:27.3Z,3,REGULAR,steal,,[],203471,,,1610612761,49,77,2023-11-16T01:57:29Z,3640000,False,,,0,,D. Schroder STEAL (2 STL),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT09M18.00S,2023-11-16T01:57:40.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,94.30026281208936,45.09803921568628,1610612761,49,77,2023-11-16T01:57:44Z,3650000,False,-25.0,1.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],1610612761.0,TOR,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
373,PT09M16.00S,2023-11-16T01:57:42.7Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,49,77,2023-11-16T01:57:42Z,3660000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,372.0,3.0,1.0,2.0,,,,,,,,,,,,,,
374,PT09M16.00S,2023-11-16T01:57:42.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,94.40999984741211,50.0,1610612761,51,77,2023-11-16T01:57:42Z,3670000,False,0.0,0.0,1,right,P. Achiuwa tip Layup (9 PTS),[1630173],1610612761.0,TOR,tip,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,9.0,,,,,
375,PT09M03.00S,2023-11-16T01:57:55.8Z,3,REGULAR,3pt,Jump Shot,[],203081,38.18988173455979,31.127450980392158,1610612749,51,80,2023-11-16T01:58:01Z,3680000,False,94.0,306.0,1,left,D. Lillard 32' 3PT pullup (32 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,32.07,Made,,,,,,,,,,,,,32.0,,,,,
376,PT08M52.00S,2023-11-16T01:58:16.3Z,3,REGULAR,foul,personal,[],203114,,,1610612761,51,80,2023-11-16T01:58:24Z,3690000,False,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1627783]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,2.0,0.0,Siakam,1627783.0,,,,,,
378,PT08M38.00S,2023-11-16T01:58:50.2Z,3,REGULAR,foul,personal,['2freethrow'],1641748,,,1610612761,51,80,2023-11-16T01:58:56Z,3710000,False,,,0,,A. Jackson Jr. shooting personal FOUL (1 PF) (Dick 2 FT),"[1641748, 1641711]",1610612749.0,MIL,shooting,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,,,,1.0,0.0,Dick,1641711.0,,,,,,
380,PT08M38.00S,2023-11-16T01:59:17.4Z,3,REGULAR,freethrow,1 of 2,[],1641711,,,1610612761,52,80,2023-11-16T01:59:17Z,3730000,False,,,0,,G. Dick Free Throw 1 of 2 (5 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
381,PT08M38.00S,2023-11-16T01:59:31.0Z,3,REGULAR,freethrow,2 of 2,[],1641711,,,1610612761,53,80,2023-11-16T01:59:31Z,3740000,False,,,0,,G. Dick Free Throw 2 of 2 (6 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
383,PT08M21.00S,2023-11-16T01:59:49.4Z,3,REGULAR,3pt,Jump Shot,[],203081,37.13863337713535,70.09803921568627,1610612749,53,80,2023-11-16T01:59:55Z,3750000,False,-100.0,297.0,1,left,MISS D. Lillard 31' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,31.32,Missed,,,,,,,,,,,,,,,,,,
384,PT08M19.00S,2023-11-16T01:59:51.4Z,3,REGULAR,rebound,defensive,[],203471,,,1610612761,53,80,2023-11-16T02:00:26Z,3760000,False,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,383.0,2.0,2.0,0.0,,,,,,,,,,,,,,
385,PT08M12.00S,2023-11-16T01:59:58.8Z,3,REGULAR,3pt,Jump Shot,[],203471,67.7562417871222,64.70588235294117,1610612761,53,80,2023-11-16T02:00:21Z,3770000,False,74.0,251.0,1,right,MISS D. Schroder 26' running 3PT,[203471],1610612761.0,TOR,running,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,26.12,Missed,,,,,,,,,,,,,,,,,,
386,PT08M08.00S,2023-11-16T02:00:02.8Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,53,80,2023-11-16T02:00:10Z,3780000,False,,,0,,K. Middleton REBOUND (Off:1 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,385.0,4.0,3.0,1.0,,,,,,,,,,,,,,
387,PT07M59.00S,2023-11-16T02:00:10.5Z,3,REGULAR,3pt,Jump Shot,[],1627736,32.53942181340342,30.14705882352941,1610612749,53,83,2023-11-16T02:00:15Z,3790000,False,99.0,253.0,1,left,M. Beasley 27' 3PT  (19 PTS) (B. Lopez 4 AST),"[1627736, 201572]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,27.22,Made,,,,,,,,,,,,,19.0,B. Lopez,201572.0,4.0,,
389,PT07M51.00S,2023-11-16T02:00:24.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,53,83,2023-11-16T02:00:24Z,3810000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M51.00S,2023-11-16T02:02:19.3Z,3,REGULAR,substitution,out,[],203114,,,1610612761,53,83,2023-11-16T02:03:04Z,3820000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M51.00S,2023-11-16T02:02:19.3Z,3,REGULAR,substitution,in,[],1626192,,,1610612761,53,83,2023-11-16T02:03:04Z,3830000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M42.00S,2023-11-16T02:03:22.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,86.81011826544021,43.872549019607845,1610612761,55,83,2023-11-16T02:03:27Z,3840000,False,-31.0,71.0,1,right,S. Barnes 7' driving floating Jump Shot (18 PTS) (P. Siakam 4 AST),"[1630567, 1627783]",1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,,,,,,,,,,,,,18.0,P. Siakam,1627783.0,4.0,,
394,PT07M23.00S,2023-11-16T02:03:42.1Z,3,REGULAR,2pt,Jump Shot,[],1627736,22.683968462549277,71.56862745098039,1610612749,55,85,2023-11-16T02:03:45Z,3860000,False,-108.0,161.0,1,left,M. Beasley 19' pullup Jump Shot (21 PTS) (D. Lillard 9 AST),"[1627736, 203081]",1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,19.35,Made,,,,,,,,,,,,,21.0,D. Lillard,203081.0,9.0,,
396,PT07M14.00S,2023-11-16T02:03:56.0Z,3,REGULAR,foul,personal,[],1641748,,,1610612761,55,85,2023-11-16T02:04:05Z,3880000,False,,,0,,A. Jackson Jr. personal FOUL (2 PF),"[1641748, 1627783]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,204058.0,,,,2.0,0.0,Siakam,1627783.0,,,,,,
398,PT07M10.00S,2023-11-16T02:04:20.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,94.1688567674113,44.6078431372549,1610612761,55,85,2023-11-16T02:04:25Z,3900000,False,-27.0,2.0,1,right,MISS G. Dick cutting Layup - blocked,"[1641711, 201572]",1610612761.0,TOR,cutting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
399,PT07M10.00S,2023-11-16T02:04:20.6Z,3,REGULAR,block,,[],201572,,,1610612761,55,85,2023-11-16T02:04:23Z,3910000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT07M06.00S,2023-11-16T02:04:24.6Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,55,85,2023-11-16T02:04:25Z,3920000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,398.0,5.0,4.0,1.0,,,,,,,,,,,,,,
401,PT07M04.00S,2023-11-16T02:04:25.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,70.38436268068331,79.16666666666666,1610612761,58,85,2023-11-16T02:04:29Z,3930000,False,146.0,226.0,1,right,S. Barnes 26' 3PT  (21 PTS) (P. Siakam 5 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,26.89,Made,,,,,,,,,,,,,21.0,P. Siakam,1627783.0,5.0,,
403,PT06M55.00S,2023-11-16T02:04:37.3Z,3,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612749,58,85,2023-11-16T02:04:53Z,3950000,False,,,0,,P. Achiuwa shooting personal FOUL (3 PF) (Lillard 2 FT),"[1630173, 203081]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,3.0,0.0,Lillard,203081.0,,,,,,
405,PT06M55.00S,2023-11-16T02:04:55.4Z,3,REGULAR,foul,technical,['1freethrow'],204011,,,1610612749,58,85,2023-11-16T02:05:05Z,3970000,False,,,0,,TEAM foul technical,[204011],1610612761.0,TOR,,,,,,,,,,,,,,,,,,204058.0,,,,,,,,,,,,,
406,PT06M55.00S,2023-11-16T02:05:08.7Z,3,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,58,86,2023-11-16T02:05:08Z,3980000,False,,,0,,D. Lillard technical Free Throw 1 of 1 (33 PTS),[203081],1610612749.0,MIL,technical,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,,,33.0,,,,,
407,PT06M55.00S,2023-11-16T02:05:36.6Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,58,87,2023-11-16T02:05:36Z,3990000,False,,,0,,D. Lillard Free Throw 1 of 2 (34 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,,,34.0,,,,,
408,PT06M55.00S,2023-11-16T02:05:37.7Z,3,REGULAR,substitution,out,[],1641748,,,1610612749,58,87,2023-11-16T02:05:41Z,4000000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M55.00S,2023-11-16T02:05:37.7Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,58,87,2023-11-16T02:05:41Z,4010000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M55.00S,2023-11-16T02:05:57.0Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,58,88,2023-11-16T02:05:57Z,4020000,False,,,0,,D. Lillard Free Throw 2 of 2 (35 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,,,35.0,,,,,
411,PT06M31.00S,2023-11-16T02:06:22.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,88.78120893561103,50.49019607843137,1610612761,58,88,2023-11-16T02:06:28Z,4030000,False,2.0,53.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],1610612761.0,TOR,driving finger roll,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
412,PT06M27.00S,2023-11-16T02:06:26.2Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,58,88,2023-11-16T02:06:28Z,4040000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,411.0,4.0,1.0,3.0,,,,,,,,,,,,,,
413,PT06M27.00S,2023-11-16T02:06:25.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,94.40999984741211,50.0,1610612761,58,88,2023-11-16T02:06:25Z,4050000,False,0.0,0.0,1,right,MISS P. Achiuwa tip Layup,[1630173],1610612761.0,TOR,tip,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
414,PT06M25.00S,2023-11-16T02:06:27.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,58,88,2023-11-16T02:06:27Z,4060000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,413.0,5.0,4.0,1.0,,,,,,,,,,,,,,
415,PT06M13.00S,2023-11-16T02:06:39.7Z,3,REGULAR,3pt,Jump Shot,[],203081,30.962549277266753,17.15686274509804,1610612749,58,88,2023-11-16T02:06:50Z,4070000,False,164.0,239.0,1,left,MISS D. Lillard 28' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,28.96,Missed,,,,,,,,,,,,,,,,,,
416,PT06M09.00S,2023-11-16T02:06:43.7Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,58,88,2023-11-16T02:06:50Z,4080000,False,,,0,,S. Barnes REBOUND (Off:4 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,415.0,7.0,3.0,4.0,,,,,,,,,,,,,,
417,PT06M05.00S,2023-11-16T02:06:48.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630567,90.22667542706965,27.941176470588236,1610612761,58,88,2023-11-16T02:06:58Z,4090000,False,-110.0,39.0,1,right,MISS S. Barnes 11' running Shot,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,11.71,Missed,,,,,,,,,,,,,,,,,,
418,PT06M05.00S,2023-11-16T02:06:48.3Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,58,88,2023-11-16T02:06:58Z,4100000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:5),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,,,417.0,6.0,5.0,1.0,,,,,,,,,,,,,,
419,PT05M53.00S,2023-11-16T02:07:01.3Z,3,REGULAR,foul,personal,['2freethrow'],1641711,,,1610612749,58,88,2023-11-16T02:07:10Z,4110000,False,,,0,,G. Dick shooting personal FOUL (3 PF) (Portis 2 FT),"[1641711, 1626171]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,3.0,0.0,Portis,1626171.0,,,,,,
421,PT05M53.00S,2023-11-16T02:07:28.4Z,3,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,58,89,2023-11-16T02:07:28Z,4130000,False,,,0,,B. Portis Free Throw 1 of 2 (8 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
422,PT05M53.00S,2023-11-16T02:07:31.0Z,3,REGULAR,substitution,out,[],1641711,,,1610612749,58,89,2023-11-16T02:07:40Z,4140000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M53.00S,2023-11-16T02:07:31.0Z,3,REGULAR,substitution,out,[],1630567,,,1610612749,58,89,2023-11-16T02:07:40Z,4150000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M53.00S,2023-11-16T02:07:31.0Z,3,REGULAR,substitution,in,[],1630201,,,1610612749,58,89,2023-11-16T02:07:40Z,4160000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M53.00S,2023-11-16T02:07:31.0Z,3,REGULAR,substitution,in,[],1628449,,,1610612749,58,89,2023-11-16T02:07:40Z,4170000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M53.00S,2023-11-16T02:07:55.5Z,3,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,58,90,2023-11-16T02:07:55Z,4180000,False,,,0,,B. Portis Free Throw 2 of 2 (9 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
427,PT05M45.00S,2023-11-16T02:08:05.8Z,3,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612761,58,90,2023-11-16T02:08:28Z,4190000,False,,,0,,M. Beasley shooting personal FOUL (2 PF) (Schroder 2 FT),"[1627736, 203471]",1610612749.0,MIL,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,,,,2.0,0.0,Schroder,203471.0,,,,,,
