actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
605,PT02M19.00S,2024-11-28T03:43:50.0Z,4,REGULAR,rebound,defensive,[],1629646,,,1610612759,96,115,2024-11-28T03:43:51Z,6030000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,,,604.0,1.0,1.0,0.0,,,,,,,,,,,,
606,PT02M01.00S,2024-11-28T03:44:08.5Z,4,REGULAR,3pt,Jump Shot,[],1631103,27.020367936925098,79.90196078431373,1610612759,96,115,2024-11-28T03:44:14Z,6040000,False,-150.0,201.0,1,left,MISS M. Branham 25' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
607,PT01M59.00S,2024-11-28T03:44:10.5Z,4,REGULAR,rebound,defensive,[],1642261,,,1610612747,96,115,2024-11-28T03:44:36Z,6050000,False,,,0,,D. Knecht REBOUND (Off:0 Def:8),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,606.0,8.0,8.0,0.0,,,,,,,,,,,,
608,PT01M39.00S,2024-11-28T03:44:32.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642422,92.59198423127464,48.03921568627451,1610612747,96,117,2024-11-28T03:44:38Z,6060000,False,-10.0,17.0,1,right,A. Traoré driving Layup (2 PTS) (M. Christie 2 AST),"[1642422, 1631108]",1610612747.0,LAL,driving,,,Traoré,A. Traoré,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,,,,,,2.0,,,,M. Christie,1631108.0,2.0
610,PT01M24.00S,2024-11-28T03:44:47.5Z,4,REGULAR,turnover,bad pass,[],1631104,,,1610612759,96,117,2024-11-28T03:44:52Z,6080000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 1642422]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,1.0,Traoré,1642422.0,,,
611,PT01M24.00S,2024-11-28T03:44:47.5Z,4,REGULAR,steal,,[],1642422,,,1610612747,96,117,2024-11-28T03:46:38Z,6090000,False,,,0,,A. Traoré STEAL (1 STL),[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
612,PT01M11.00S,2024-11-28T03:45:00.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1641721,76.82325886990802,66.66666666666666,1610612747,96,117,2024-11-28T03:45:06Z,6100000,False,83.0,165.0,1,right,MISS M. Lewis 18' pullup Shot,[1641721],1610612747.0,LAL,pullup,,,Lewis,M. Lewis,,,,,Mid-Range,16-24 Right Center,18.52,Missed,,,,,,,,,,,,,,,,,,
613,PT01M08.00S,2024-11-28T03:45:03.6Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,96,117,2024-11-28T03:45:06Z,6110000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,,,,,612.0,1.0,1.0,0.0,,,,,,,,,,,,
615,PT00M47.20S,2024-11-28T03:45:39.4Z,4,REGULAR,3pt,Jump Shot,[],1631321,20.581471747700395,90.19607843137256,1610612759,96,117,2024-11-28T03:45:50Z,6130000,False,-201.0,141.0,1,left,MISS S. Cissoko 24' 3PT,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
616,PT00M40.70S,2024-11-28T03:45:45.9Z,4,REGULAR,rebound,offensive,[],1631103,,,1610612759,96,117,2024-11-28T03:45:50Z,6140000,False,,,0,,M. Branham REBOUND (Off:1 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,615.0,2.0,1.0,1.0,,,,,,,,,,,,
617,PT00M39.30S,2024-11-28T03:45:47.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630572,31.61957950065703,33.57843137254902,1610612759,99,117,2024-11-28T03:45:53Z,6150000,False,82.0,245.0,1,left,S. Mamukelashvili 25' 3PT  (3 PTS) (S. Cissoko 1 AST),"[1630572, 1631321]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,25.81,Made,,,,,,,,,,,,3.0,,,,S. Cissoko,1631321.0,1.0
619,PT00M20.50S,2024-11-28T03:46:09.8Z,4,REGULAR,2pt,Jump Shot,[],1631132,78.40013140604468,70.58823529411765,1610612747,99,119,2024-11-28T03:46:14Z,6170000,False,103.0,151.0,1,right,C. Koloko 18' pullup Jump Shot (4 PTS),[1631132],1610612747.0,LAL,pullup,,,Koloko,C. Koloko,,,,,Mid-Range,16-24 Right Center,18.23,Made,,,,,,,,,,,,4.0,,,,,,
621,PT00M02.10S,2024-11-28T03:46:40.4Z,4,REGULAR,2pt,Jump Shot,[],1631104,8.492115637319317,25.735294117647058,1610612759,99,119,2024-11-28T03:46:48Z,6190000,False,121.0,27.0,1,left,MISS B. Wesley 12' fadeaway Shot,[1631104],1610612759.0,SAS,fadeaway,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Right,12.43,Missed,,,,,,,,,,,,,,,,,,
622,PT00M02.10S,2024-11-28T03:46:43.4Z,4,REGULAR,rebound,offensive,[],1629646,,,1610612759,99,119,2024-11-28T03:46:43Z,6200000,False,,,0,,C. Bassey REBOUND (Off:1 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Mid-Range,8-16 Right,,,,,621.0,2.0,1.0,1.0,,,,,,,,,,,,
623,PT00M02.10S,2024-11-28T03:46:43.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629646,5.590000152587891,50.0,1610612759,101,119,2024-11-28T03:46:43Z,6210000,False,0.0,0.0,1,left,C. Bassey tip Layup (2 PTS),[1629646],1610612759.0,SAS,tip,,,Bassey,C. Bassey,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,2.0,,,,,,
624,PT00M00.00S,2024-11-28T03:46:48.3Z,4,REGULAR,period,end,[],0,,,1610612747,101,119,2024-11-28T03:46:48Z,6220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M00.00S,2024-11-28T03:46:50.7Z,4,REGULAR,game,end,[],0,,,0,101,119,2024-11-28T03:46:50Z,6230000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
