actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
261,PT04M20.00S,2025-03-13T00:57:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630170,71.82982917214193,20.833333333333336,1610612759,48,53,2025-03-13T00:57:43Z,2600000,False,-146.0,212.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,25.75,Missed,,,,,,,,,,,,,,,
262,PT04M15.00S,2025-03-13T00:57:37.9Z,2,REGULAR,rebound,offensive,[],202687,,,1610612759,48,53,2025-03-13T00:57:43Z,2610000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:3),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,261.0,4.0,3.0,1.0,,,,,
263,PT04M15.00S,2025-03-13T00:57:38.2Z,2,REGULAR,turnover,lost ball,[],202687,,,1610612759,48,53,2025-03-13T00:57:47Z,2620000,False,,,0,,B. Biyombo lost ball TURNOVER (2 TO),"[202687, 1630314]",1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,2.0,Williams,1630314.0,,,,,,,,,,,,,,,,,
264,PT04M15.00S,2025-03-13T00:57:38.2Z,2,REGULAR,steal,,[],1630314,,,1610612742,48,53,2025-03-13T00:57:40Z,2630000,False,,,0,,B. Williams STEAL (1 STL),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT04M10.00S,2025-03-13T00:57:42.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630314,5.995400788436268,51.71568627450981,1610612742,48,53,2025-03-13T00:57:54Z,2640000,False,-9.0,4.0,1,left,MISS B. Williams running Layup - blocked,"[1630314, 1630170]",1610612742.0,DAL,running,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,0.94,Missed,,,,,,,,,,,,,,Vassell,1630170.0
266,PT04M10.00S,2025-03-13T00:57:42.6Z,2,REGULAR,block,,[],1630170,,,1610612742,48,53,2025-03-13T00:57:45Z,2650000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT04M06.00S,2025-03-13T00:57:46.6Z,2,REGULAR,rebound,defensive,[],101108,,,1610612759,48,53,2025-03-13T00:57:54Z,2660000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,265.0,1.0,1.0,0.0,,,,,
268,PT04M06.00S,2025-03-13T00:57:49.0Z,2,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612759,48,53,2025-03-13T00:58:05Z,2670000,False,,,0,,B. Williams shooting personal FOUL (1 PF) (Fox 2 FT),"[1630314, 1628368]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,1.0,0.0,Fox,1628368.0,,,,,,,,,
270,PT04M06.00S,2025-03-13T00:58:23.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628368,,,1610612759,49,53,2025-03-13T00:58:23Z,2690000,False,,,0,,D. Fox Free Throw 1 of 2 (16 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
271,PT04M06.00S,2025-03-13T00:58:24.1Z,2,REGULAR,substitution,out,[],202687,,,1610612759,49,53,2025-03-13T00:58:33Z,2700000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M06.00S,2025-03-13T00:58:24.1Z,2,REGULAR,substitution,out,[],203939,,,1610612759,49,53,2025-03-13T00:58:33Z,2710000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M06.00S,2025-03-13T00:58:24.1Z,2,REGULAR,substitution,in,[],1642264,,,1610612759,49,53,2025-03-13T00:58:33Z,2720000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M06.00S,2025-03-13T00:58:24.1Z,2,REGULAR,substitution,in,[],1630556,,,1610612759,49,53,2025-03-13T00:58:33Z,2730000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M06.00S,2025-03-13T00:58:52.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628368,,,1610612759,50,53,2025-03-13T00:58:52Z,2740000,False,,,0,,D. Fox Free Throw 2 of 2 (17 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
276,PT03M51.00S,2025-03-13T00:59:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,6.652431011826544,50.49019607843137,1610612742,50,55,2025-03-13T00:59:35Z,2750000,False,-2.0,10.0,1,left,K. Edwards driving reverse Layup (12 PTS) (B. Williams 2 AST),"[1630556, 1630314]",1610612742.0,DAL,driving reverse,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,1.03,Made,12.0,,,,,,,,,,B. Williams,1630314.0,2.0,,
278,PT03M41.00S,2025-03-13T00:59:17.9Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612759,50,55,2025-03-13T00:59:26Z,2770000,False,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1630314]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,1.0,Williams,1630314.0,,,,,,,,,,,,,,,,,
279,PT03M41.00S,2025-03-13T00:59:17.9Z,2,REGULAR,steal,,[],1630314,,,1610612742,50,55,2025-03-13T00:59:20Z,2780000,False,,,0,,B. Williams STEAL (2 STL),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT03M35.00S,2025-03-13T00:59:24.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631108,25.229960578186592,87.47702205882354,1610612742,50,58,2025-03-13T01:01:41Z,2790000,False,-187.0,185.0,1,left,M. Christie 26' 3PT running (6 PTS) (S. Dinwiddie 3 AST),"[1631108, 203915]",1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,26.31,Made,6.0,,,,,,,,,,S. Dinwiddie,203915.0,3.0,,
282,PT03M14.00S,2025-03-13T00:59:45.6Z,2,REGULAR,3pt,Jump Shot,[],1630170,86.67871222076215,3.6764705882352944,1610612759,53,58,2025-03-13T00:59:49Z,2810000,False,-232.0,73.0,1,right,D. Vassell 24' 3PT  (9 PTS) (D. Fox 4 AST),"[1630170, 1628368]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,24.27,Made,9.0,,,,,,,,,,D. Fox,1628368.0,4.0,,
284,PT02M54.00S,2025-03-13T01:00:08.3Z,2,REGULAR,turnover,out-of-bounds,[],1631108,,,1610612742,53,58,2025-03-13T01:00:15Z,2830000,False,,,0,,M. Christie bad pass out-of-bounds TURNOVER (1 TO),[1631108],1610612742.0,DAL,bad pass,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,1.0,,,,,,1151.0,,,,,,,,,,,,,
285,PT02M47.00S,2025-03-13T01:00:17.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203084,93.64323258869908,49.754901960784316,1610612759,55,58,2025-03-13T01:02:15Z,2840000,False,-1.0,7.0,1,right,H. Barnes driving Layup (14 PTS) (C. Paul 3 AST),"[203084, 101108]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,0.74,Made,14.0,,,,,,,,,,C. Paul,101108.0,3.0,,
287,PT02M47.00S,2025-03-13T01:00:20.6Z,2,REGULAR,violation,defensive goaltending,[],1630556,,,1610612759,55,58,2025-03-13T01:01:09Z,2860000,False,,,0,,K. Edwards defensive goaltending VIOLATION,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,202049.0,,,,,,,,,,,,,
288,PT02M33.00S,2025-03-13T01:00:45.0Z,2,REGULAR,3pt,Jump Shot,[],1631108,4.681340341655716,4.166666666666666,1610612742,55,58,2025-03-13T01:00:49Z,2870000,False,229.0,-8.0,1,left,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,22.94,Missed,,,,,,,,,,,,,,,
289,PT02M30.00S,2025-03-13T01:00:48.0Z,2,REGULAR,rebound,defensive,[],101108,,,1610612759,55,58,2025-03-13T01:00:49Z,2880000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,288.0,2.0,2.0,0.0,,,,,
290,PT02M23.00S,2025-03-13T01:00:54.6Z,2,REGULAR,3pt,Jump Shot,[],101108,74.19513797634691,82.59803921568627,1610612759,58,58,2025-03-13T01:00:59Z,2890000,False,163.0,190.0,1,right,C. Paul 25' 3PT  (3 PTS) (D. Vassell 3 AST),"[101108, 1630170]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,25.04,Made,3.0,,,,,,,,,,D. Vassell,1630170.0,3.0,,
292,PT02M06.00S,2025-03-13T01:01:12.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,12.302890932982917,64.70588235294117,1610612742,58,58,2025-03-13T01:03:03Z,2910000,False,-74.0,63.0,1,left,MISS N. Marshall 9' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,,,,9.69,Missed,,,,,,,,,,,,,,,
293,PT02M04.00S,2025-03-13T01:01:14.2Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,58,58,2025-03-13T01:01:20Z,2920000,False,,,0,,D. Vassell REBOUND (Off:1 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,292.0,5.0,4.0,1.0,,,,,
294,PT01M59.00S,2025-03-13T01:01:19.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630170,90.3580814717477,51.9607843137255,1610612759,58,58,2025-03-13T01:03:26Z,2930000,False,10.0,38.0,1,right,MISS D. Vassell driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,3.93,Missed,,,,,,,,,,,,,,,
295,PT01M56.00S,2025-03-13T01:01:22.2Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,58,58,2025-03-13T01:05:33Z,2940000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,294.0,2.0,2.0,0.0,,,,,
296,PT01M54.00S,2025-03-13T01:01:25.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,5.863994743758213,50.98039215686274,1610612742,58,60,2025-03-13T01:01:45Z,2950000,False,-5.0,3.0,1,left,N. Marshall running Layup (13 PTS) (B. Williams 3 AST),"[1630230, 1630314]",1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,0.55,Made,13.0,,,,,,,,,,B. Williams,1630314.0,3.0,,
298,PT01M36.00S,2025-03-13T01:01:41.9Z,2,REGULAR,3pt,Jump Shot,[],1642264,67.7562417871222,61.029411764705884,1610612759,61,60,2025-03-13T01:01:57Z,2970000,False,55.0,251.0,1,right,S. Castle 25' 3PT step back (5 PTS),[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,25.66,Made,5.0,,,,,,,,,,,,,,
299,PT01M16.00S,2025-03-13T01:02:02.1Z,2,REGULAR,turnover,lost ball,[],1630230,,,1610612742,61,60,2025-03-13T01:02:15Z,2980000,False,,,0,,N. Marshall lost ball TURNOVER (2 TO),"[1630230, 1642264]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Left,2.0,Castle,1642264.0,,,,,,,,,,,,,,,,,
300,PT01M16.00S,2025-03-13T01:02:02.1Z,2,REGULAR,steal,,[],1642264,,,1610612759,61,60,2025-03-13T01:05:41Z,2990000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
301,PT01M10.00S,2025-03-13T01:02:07.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630170,71.17279894875165,23.52941176470588,1610612759,61,60,2025-03-13T01:05:41Z,3000000,False,-132.0,218.0,1,right,MISS D. Vassell 25' running 3PT,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,25.55,Missed,,,,,,,,,,,,,,,
302,PT01M08.00S,2025-03-13T01:02:10.5Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,61,60,2025-03-13T01:02:10Z,3010000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,301.0,2.0,2.0,0.0,,,,,
303,PT01M00.00S,2025-03-13T01:02:21.8Z,2,REGULAR,foul,personal,[],1642264,,,1610612742,61,60,2025-03-13T01:02:26Z,3020000,False,,,0,,S. Castle personal FOUL (2 PF),"[1642264, 203915]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,
305,PT01M00.00S,2025-03-13T01:02:28.9Z,2,REGULAR,substitution,out,[],1631108,,,1610612742,61,60,2025-03-13T01:02:52Z,3040000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M00.00S,2025-03-13T01:02:28.9Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,61,60,2025-03-13T01:02:52Z,3050000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M00.00S,2025-03-13T01:02:28.9Z,2,REGULAR,substitution,in,[],202691,,,1610612742,61,60,2025-03-13T01:02:52Z,3060000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M00.00S,2025-03-13T01:02:28.9Z,2,REGULAR,substitution,in,[],1628997,,,1610612742,61,60,2025-03-13T01:02:52Z,3070000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M59.10S,2025-03-13T01:02:53.2Z,2,REGULAR,turnover,out-of-bounds,[],1630556,,,1610612742,61,60,2025-03-13T01:03:01Z,3080000,False,,,0,,K. Edwards lost ball out-of-bounds TURNOVER (1 TO),[1630556],1610612742.0,DAL,lost ball,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,202049.0,,,,,,,,,,,,,
310,PT00M35.20S,2025-03-13T01:03:26.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],101108,67.23061760840999,61.76470588235294,1610612759,64,60,2025-03-13T01:03:30Z,3090000,False,59.0,256.0,1,right,C. Paul 26' 3PT pullup (6 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,26.22,Made,6.0,,,,,,,,,,,,,,
311,PT00M25.10S,2025-03-13T01:03:40.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612742,64,60,2025-03-13T01:03:48Z,3100000,False,,,0,,D. Fox personal FOUL (2 PF) (Williams 2 FT),"[1628368, 1630314]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,2.0,0.0,Williams,1630314.0,,,,,,,,,
313,PT00M25.10S,2025-03-13T01:04:20.0Z,2,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,64,61,2025-03-13T01:04:20Z,3120000,False,,,0,,B. Williams Free Throw 1 of 2 (9 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
314,PT00M25.10S,2025-03-13T01:04:20.9Z,2,REGULAR,substitution,out,[],202691,,,1610612742,64,61,2025-03-13T01:04:24Z,3130000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M25.10S,2025-03-13T01:04:20.9Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,64,61,2025-03-13T01:04:24Z,3140000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M25.10S,2025-03-13T01:04:48.8Z,2,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,64,62,2025-03-13T01:04:48Z,3150000,False,,,0,,B. Williams Free Throw 2 of 2 (10 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
317,PT00M00.00S,2025-03-13T01:05:16.2Z,2,REGULAR,2pt,Jump Shot,[],203084,91.27792378449409,33.33333333333333,1610612759,64,62,2025-03-13T01:06:00Z,3160000,False,-83.0,29.0,1,right,MISS H. Barnes 8' driving floating Shot,[203084],1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,,8.84,Missed,,,,,,,,,,,,,,,
318,PT00M00.00S,2025-03-13T01:05:18.1Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,64,62,2025-03-13T01:05:18Z,3170000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,317.0,3.0,3.0,0.0,,,,,
319,PT00M00.00S,2025-03-13T01:05:18.9Z,2,REGULAR,period,end,[],0,,,1610612742,64,62,2025-03-13T01:05:18Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-03-13T01:19:30.5Z,3,REGULAR,substitution,out,['startperiod'],1642264,,,1610612742,64,62,2025-03-13T01:20:38Z,3190000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-03-13T01:19:30.5Z,3,REGULAR,substitution,out,['startperiod'],1630314,,,1610612742,64,62,2025-03-13T01:20:38Z,3200000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-03-13T01:19:30.5Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612742,64,62,2025-03-13T01:20:38Z,3210000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-03-13T01:19:30.5Z,3,REGULAR,substitution,out,['startperiod'],203915,,,1610612742,64,62,2025-03-13T01:20:38Z,3220000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-03-13T01:19:30.5Z,3,REGULAR,substitution,in,['startperiod'],202687,,,1610612742,64,62,2025-03-13T01:20:38Z,3230000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2025-03-13T01:19:30.5Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612742,64,62,2025-03-13T01:20:38Z,3240000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-03-13T01:19:30.5Z,3,REGULAR,substitution,in,['startperiod'],203957,,,1610612742,64,62,2025-03-13T01:20:38Z,3250000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-03-13T01:19:30.5Z,3,REGULAR,substitution,in,['startperiod'],1630230,,,1610612742,64,62,2025-03-13T01:20:38Z,3260000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-03-13T01:20:36.1Z,3,REGULAR,period,start,[],0,,,1610612759,64,62,2025-03-13T01:20:39Z,3270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M45.00S,2025-03-13T01:20:51.8Z,3,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612759,64,62,2025-03-13T01:20:59Z,3280000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (2 TO),[1628368],1610612759.0,SAS,bad pass,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right,2.0,,,,,,202049.0,,,,,,,,,,,,,
330,PT11M32.00S,2025-03-13T01:21:11.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202691,84.31340341655716,29.166666666666668,1610612742,64,62,2025-03-13T01:21:30Z,3290000,False,-104.0,95.0,1,right,MISS K. Thompson 14' turnaround Shot,[202691],1610612742.0,DAL,turnaround,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,14.1,Missed,,,,,,,,,,,,,,,
331,PT11M29.00S,2025-03-13T01:21:14.3Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,64,62,2025-03-13T01:21:30Z,3300000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,330.0,3.0,2.0,1.0,,,,,
332,PT11M14.00S,2025-03-13T01:21:29.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202687,6.652431011826544,34.31372549019608,1610612759,66,62,2025-03-13T01:25:15Z,3310000,False,78.0,10.0,1,left,B. Biyombo 7' turnaround Hook (2 PTS),[202687],1610612759.0,SAS,turnaround,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,7.9,Made,2.0,,,,,,,,,,,,,,
333,PT11M06.00S,2025-03-13T01:21:37.1Z,3,REGULAR,3pt,Jump Shot,[],1631108,93.11760840998686,3.9215686274509802,1610612742,66,62,2025-03-13T01:21:41Z,3320000,False,-230.0,12.0,1,right,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,23.07,Missed,,,,,,,,,,,,,,,
334,PT11M03.00S,2025-03-13T01:21:40.1Z,3,REGULAR,rebound,defensive,[],202687,,,1610612759,66,62,2025-03-13T01:21:41Z,3330000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:4),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,333.0,5.0,4.0,1.0,,,,,
335,PT10M43.00S,2025-03-13T01:22:00.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202687,8.229303547963205,36.76470588235294,1610612759,68,62,2025-03-13T01:22:05Z,3340000,False,66.0,25.0,1,left,B. Biyombo 7' turnaround Hook (4 PTS) (C. Paul 4 AST),"[202687, 101108]",1610612759.0,SAS,turnaround,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,7.07,Made,4.0,,,,,,,,,,C. Paul,101108.0,4.0,,
337,PT10M25.00S,2025-03-13T01:22:17.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630556,90.3580814717477,36.51960784313725,1610612742,68,62,2025-03-13T01:23:12Z,3360000,False,-67.0,38.0,1,right,MISS K. Edwards 7' driving Hook,[1630556],1610612742.0,DAL,driving,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,7.74,Missed,,,,,,,,,,,,,,,
338,PT10M23.00S,2025-03-13T01:22:19.7Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,68,62,2025-03-13T01:22:22Z,3370000,False,,,0,,D. Vassell REBOUND (Off:1 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,337.0,6.0,5.0,1.0,,,,,
339,PT10M10.00S,2025-03-13T01:22:34.3Z,3,REGULAR,2pt,Jump Shot,[],1630170,14.536793692509855,29.65686274509804,1610612759,70,62,2025-03-13T01:22:46Z,3380000,False,102.0,84.0,1,left,D. Vassell 13' pullup Jump Shot (11 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,13.2,Made,11.0,,,,,,,,,,,,,,
340,PT10M10.00S,2025-03-13T01:22:39.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,70,62,2025-03-13T01:22:39Z,3390000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT09M53.00S,2025-03-13T01:25:45.5Z,3,REGULAR,2pt,Jump Shot,[],203957,81.2910643889619,26.225490196078432,1610612742,70,64,2025-03-13T01:25:50Z,3400000,False,-119.0,123.0,1,right,D. Exum 17' pullup Jump Shot (2 PTS),[203957],1610612742.0,DAL,pullup,,,Exum,D. Exum,,,,,Mid-Range,16-24 Left Center,,,,17.14,Made,2.0,,,,,,,,,,,,,,
