actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
603,PT03M29.00S,2024-11-08T03:10:23.4Z,4,REGULAR,turnover,lost ball,[],1629028,,,1610612757,110,98,2024-11-08T03:10:30Z,5910000,False,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 101108]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,2.0,Paul,101108.0,,,,,,,,
604,PT03M29.00S,2024-11-08T03:10:23.4Z,4,REGULAR,steal,,[],101108,,,1610612759,110,98,2024-11-08T03:10:25Z,5920000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
605,PT03M13.00S,2024-11-08T03:10:42.5Z,4,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,110,98,2024-11-08T03:10:51Z,5930000,False,,,0,,V. Wembanyama step out-of-bounds TURNOVER (4 TO),[1641705],1610612759.0,SAS,step,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,,,,4.0,,,,,,1151.0,,,,
606,PT03M00.00S,2024-11-08T03:11:04.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,93.38042049934296,49.26470588235294,1610612757,110,100,2024-11-08T03:11:14Z,5940000,False,-4.0,10.0,1,right,D. Ayton cutting DUNK (21 PTS) (A. Simons 7 AST),"[1629028, 1629014]",1610612757.0,POR,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.04,Made,21.0,A. Simons,1629014.0,7.0,,,,,,,,,,,,,,
608,PT03M00.00S,2024-11-08T03:11:08.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,110,100,2024-11-08T03:11:08Z,5960000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M43.00S,2024-11-08T03:12:50.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,6.258212877792378,48.28431372549019,1610612759,112,100,2024-11-08T03:12:55Z,5970000,False,9.0,6.0,1,left,S. Castle cutting Layup (14 PTS) (V. Wembanyama 2 AST),"[1642264, 1641705]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.07,Made,14.0,V. Wembanyama,1641705.0,2.0,,,,,,,,,,,,,,
611,PT02M32.00S,2024-11-08T03:13:00.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,91.93495400788436,59.80392156862745,1610612757,112,100,2024-11-08T03:13:04Z,5990000,False,49.0,23.0,1,right,MISS A. Simons driving finger roll Layup,[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.43,Missed,,,,,,,,,,,,,,,,,,
612,PT02M31.00S,2024-11-08T03:13:01.5Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,112,100,2024-11-08T03:14:06Z,6000000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,611.0,,,,7.0,6.0,1.0,,,,,
613,PT02M22.00S,2024-11-08T03:13:10.3Z,4,REGULAR,3pt,Jump Shot,[],1629640,5.995400788436268,3.9215686274509802,1610612759,112,100,2024-11-08T03:13:16Z,6010000,False,230.0,4.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
614,PT02M20.00S,2024-11-08T03:13:12.3Z,4,REGULAR,rebound,offensive,[],1630577,,,1610612759,112,100,2024-11-08T03:14:27Z,6020000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:5),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,,,,613.0,,,,6.0,5.0,1.0,,,,,
615,PT02M11.00S,2024-11-08T03:13:21.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101108,5.469776609724048,4.166666666666666,1610612759,112,100,2024-11-08T03:13:25Z,6030000,False,229.0,-1.0,1,left,MISS C. Paul 3PT,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
616,PT02M10.00S,2024-11-08T03:13:22.0Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,112,100,2024-11-08T03:14:51Z,6040000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,,,615.0,,,,8.0,6.0,2.0,,,,,
618,PT01M58.00S,2024-11-08T03:13:57.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612759,112,100,2024-11-08T03:14:05Z,6060000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Johnson 2 FT),"[1641739, 1629640]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1151.0,3.0,0.0,Johnson,1629640.0
620,PT01M58.00S,2024-11-08T03:14:22.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,113,100,2024-11-08T03:14:22Z,6080000,False,,,0,,K. Johnson Free Throw 1 of 2 (14 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
621,PT01M58.00S,2024-11-08T03:14:37.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,114,100,2024-11-08T03:14:38Z,6090000,False,,,0,,K. Johnson Free Throw 2 of 2 (15 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
622,PT01M44.00S,2024-11-08T03:14:54.2Z,4,REGULAR,3pt,Jump Shot,[],203924,88.64980289093299,95.09803921568627,1610612757,114,100,2024-11-08T03:14:59Z,6100000,False,225.0,54.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
623,PT01M42.00S,2024-11-08T03:14:56.2Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612757,114,100,2024-11-08T03:14:59Z,6110000,False,,,0,,D. Ayton REBOUND (Off:2 Def:8),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,,,,,,,622.0,,,,10.0,8.0,2.0,,,,,
624,PT01M42.00S,2024-11-08T03:14:58.5Z,4,REGULAR,foul,personal,[],1629640,,,1610612757,114,100,2024-11-08T03:15:10Z,6120000,False,,,0,,K. Johnson personal FOUL (4 PF),"[1629640, 1629028]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202007.0,4.0,0.0,Ayton,1629028.0
626,PT01M37.00S,2024-11-08T03:15:21.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629014,93.11760840998686,50.49019607843137,1610612757,114,102,2024-11-08T03:15:52Z,6140000,False,2.0,12.0,1,right,A. Simons driving floating bank Jump Shot (19 PTS),[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.25,Made,19.0,,,,,,,,,,,,,,,,,
627,PT01M18.00S,2024-11-08T03:15:45.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.783837056504599,50.0,1610612759,116,102,2024-11-08T03:15:50Z,6150000,False,0.0,11.0,1,left,K. Johnson cutting Layup (17 PTS) (S. Castle 6 AST),"[1629640, 1642264]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.13,Made,17.0,S. Castle,1642264.0,6.0,,,,,,,,,,,,,,
629,PT01M18.00S,2024-11-08T03:15:50.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,116,102,2024-11-08T03:15:50Z,6170000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M18.00S,2024-11-08T03:16:58.9Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,116,102,2024-11-08T03:17:09Z,6180000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M18.00S,2024-11-08T03:16:58.9Z,4,REGULAR,substitution,out,[],1629028,,,1610612757,116,102,2024-11-08T03:17:09Z,6190000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M18.00S,2024-11-08T03:16:58.9Z,4,REGULAR,substitution,out,[],1630166,,,1610612757,116,102,2024-11-08T03:17:09Z,6200000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M18.00S,2024-11-08T03:16:58.9Z,4,REGULAR,substitution,out,[],203924,,,1610612757,116,102,2024-11-08T03:17:09Z,6210000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M18.00S,2024-11-08T03:16:58.9Z,4,REGULAR,substitution,out,[],1641739,,,1610612757,116,102,2024-11-08T03:17:09Z,6220000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M18.00S,2024-11-08T03:16:58.9Z,4,REGULAR,substitution,in,[],1631200,,,1610612757,116,102,2024-11-08T03:17:09Z,6230000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M18.00S,2024-11-08T03:16:58.9Z,4,REGULAR,substitution,in,[],1631133,,,1610612757,116,102,2024-11-08T03:17:09Z,6240000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M18.00S,2024-11-08T03:16:58.9Z,4,REGULAR,substitution,in,[],1641712,,,1610612757,116,102,2024-11-08T03:17:09Z,6250000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M18.00S,2024-11-08T03:16:58.9Z,4,REGULAR,substitution,in,[],1641871,,,1610612757,116,102,2024-11-08T03:17:09Z,6260000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M18.00S,2024-11-08T03:16:58.9Z,4,REGULAR,substitution,in,[],1630625,,,1610612757,116,102,2024-11-08T03:17:09Z,6270000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M53.70S,2024-11-08T03:17:59.2Z,4,REGULAR,3pt,Jump Shot,[],1631133,75.24638633377135,12.254901960784313,1610612757,116,105,2024-11-08T03:18:04Z,6290000,False,-189.0,180.0,1,right,J. Walker 26' 3PT  (3 PTS) (D. Banton 3 AST),"[1631133, 1630625]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,26.09,Made,3.0,D. Banton,1630625.0,3.0,,,,,,,,,,,,,,
643,PT00M32.60S,2024-11-08T03:18:23.0Z,4,REGULAR,2pt,Jump Shot,[],101108,15.982260183968464,25.98039215686275,1610612759,118,105,2024-11-08T03:18:31Z,6310000,False,120.0,98.0,1,left,C. Paul 15' pullup Jump Shot (6 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,15.48,Made,6.0,,,,,,,,,,,,,,,,,
644,PT00M28.80S,2024-11-08T03:18:31.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612757,118,105,2024-11-08T03:18:42Z,6320000,False,,,0,,C. Paul take personal FOUL (1 PF) (Banton 2 FT),"[101108, 1630625]",1610612759.0,SAS,take,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Banton,1630625.0
646,PT00M28.80S,2024-11-08T03:18:49.6Z,4,REGULAR,substitution,out,[],1629640,,,1610612757,118,105,2024-11-08T03:19:06Z,6340000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M28.80S,2024-11-08T03:18:49.6Z,4,REGULAR,substitution,out,[],1641705,,,1610612757,118,105,2024-11-08T03:19:06Z,6350000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M28.80S,2024-11-08T03:18:49.6Z,4,REGULAR,substitution,out,[],101108,,,1610612757,118,105,2024-11-08T03:19:06Z,6360000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M28.80S,2024-11-08T03:18:49.6Z,4,REGULAR,substitution,out,[],1630577,,,1610612757,118,105,2024-11-08T03:19:06Z,6370000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M28.80S,2024-11-08T03:18:49.6Z,4,REGULAR,substitution,in,[],1630572,,,1610612757,118,105,2024-11-08T03:19:06Z,6380000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M28.80S,2024-11-08T03:18:49.6Z,4,REGULAR,substitution,in,[],1629646,,,1610612757,118,105,2024-11-08T03:19:06Z,6390000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M28.80S,2024-11-08T03:18:49.6Z,4,REGULAR,substitution,in,[],1631321,,,1610612757,118,105,2024-11-08T03:19:06Z,6400000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M28.80S,2024-11-08T03:18:49.6Z,4,REGULAR,substitution,in,[],1631104,,,1610612757,118,105,2024-11-08T03:19:06Z,6410000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M28.80S,2024-11-08T03:19:13.2Z,4,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,118,105,2024-11-08T03:19:31Z,6420000,False,,,0,,MISS D. Banton Free Throw 1 of 2,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
655,PT00M28.80S,2024-11-08T03:19:13.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,118,105,2024-11-08T03:19:31Z,6430000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,654.0,,,,,,,,,,,
656,PT00M28.80S,2024-11-08T03:19:13.2Z,4,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,118,105,2024-11-08T03:19:31Z,6440000,False,,,0,,MISS D. Banton Free Throw 2 of 2,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
657,PT00M26.40S,2024-11-08T03:19:15.6Z,4,REGULAR,rebound,defensive,[],1631321,,,1610612759,118,105,2024-11-08T03:19:31Z,6450000,False,,,0,,S. Cissoko REBOUND (Off:0 Def:1),[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,656.0,,,,1.0,1.0,0.0,,,,,
658,PT00M03.40S,2024-11-08T03:19:53.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612759,118,105,2024-11-08T03:20:01Z,6460000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1151.0,,,,
659,PT00M00.00S,2024-11-08T03:20:05.4Z,4,REGULAR,period,end,[],0,,,1610612757,118,105,2024-11-08T03:20:05Z,6470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2024-11-08T03:20:07.4Z,4,REGULAR,game,end,[],0,,,0,118,105,2024-11-08T03:20:07Z,6480000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
