actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
339,PT03M03.00S,2025-01-16T02:01:40.1Z,2,REGULAR,substitution,in,[],101108,,,1610612763,53,48,2025-01-16T02:02:00Z,3350000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
340,PT03M03.00S,2025-01-16T02:01:40.1Z,2,REGULAR,substitution,in,[],1641744,,,1610612763,53,48,2025-01-16T02:02:00Z,3360000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,,,,,,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,
343,PT03M03.00S,2025-01-16T02:01:40.1Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,53,48,2025-01-16T02:02:27Z,3365000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,
344,PT03M03.00S,2025-01-16T02:01:40.1Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,53,48,2025-01-16T02:02:27Z,3367500,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
341,PT02M49.00S,2025-01-16T02:02:15.1Z,2,REGULAR,3pt,Jump Shot,[],1628379,79.58278580814718,90.93137254901961,1610612763,53,51,2025-01-16T02:02:28Z,3370000,False,205.0,139.0,1,right,L. Kennard 24' 3PT  (6 PTS) (J. Jackson Jr. 1 AST),"[1628379, 1628991]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Kennard,L. Kennard,,,24.77,Made,6.0,,,,,,J. Jackson Jr.,1628991.0,1.0,,,,,
345,PT02M24.00S,2025-01-16T02:02:40.2Z,2,REGULAR,3pt,Jump Shot,[],1629640,6.915243101182654,4.6568627450980395,1610612759,53,51,2025-01-16T02:02:44Z,3390000,False,227.0,13.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,Johnson,K. Johnson,,,22.7,Missed,,,,,,,,,,,,,,
346,PT02M21.00S,2025-01-16T02:02:43.2Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,53,51,2025-01-16T02:02:44Z,3400000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,,,,Morant,J. Morant,,,,,,,345.0,3.0,3.0,0.0,,,,,,,,
347,PT02M11.00S,2025-01-16T02:02:52.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641744,91.67214191852825,46.07843137254902,1610612763,53,51,2025-01-16T02:02:56Z,3410000,False,-20.0,26.0,1,right,MISS Z. Edey Layup - blocked,"[1641744, 1641705]",1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Edey,Z. Edey,,,3.24,Missed,,,,,,,,,,Wembanyama,1641705.0,,,
358,PT02M11.00S,2025-01-16T02:02:52.6Z,2,REGULAR,block,,[],1641705,,,1610612763,53,51,2025-01-16T02:04:25Z,3415000,False,,,0,,V. Wembanyama BLOCK (6 BLK),[1641705],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
348,PT02M08.00S,2025-01-16T02:02:55.6Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,53,51,2025-01-16T02:02:56Z,3420000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:7),[1641705],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Wembanyama,V. Wembanyama,,,,,,,347.0,7.0,7.0,0.0,,,,,,,,
349,PT02M05.00S,2025-01-16T02:02:58.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,33.722076215505915,51.71568627450981,1610612759,53,51,2025-01-16T02:10:24Z,3430000,False,-9.0,264.0,1,left,MISS V. Wembanyama 26' running pullup 3PT,[1641705],1610612759.0,SAS,running pullup,,,,,,Above the Break 3,24+ Center,,,,Wembanyama,V. Wembanyama,,,26.46,Missed,,,,,,,,,,,,,,
350,PT02M00.00S,2025-01-16T02:03:03.4Z,2,REGULAR,rebound,defensive,[],1642377,,,1610612763,53,51,2025-01-16T02:03:06Z,3440000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Wells,J. Wells,,,,,,,349.0,1.0,1.0,0.0,,,,,,,,
351,PT01M39.00S,2025-01-16T02:03:24.9Z,2,REGULAR,2pt,Hook,[],1628991,90.75229960578186,67.8921568627451,1610612763,53,51,2025-01-16T02:11:09Z,3450000,False,89.0,34.0,1,right,MISS J. Jackson Jr. 9' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,,,,Mid-Range,8-16 Right,,,,Jackson Jr.,J. Jackson Jr.,,,9.59,Missed,,,,,,,,,,,,,,
352,PT01M36.00S,2025-01-16T02:03:27.9Z,2,REGULAR,rebound,defensive,[],101108,,,1610612759,53,51,2025-01-16T02:11:09Z,3460000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612759.0,SAS,,,,,,,Mid-Range,8-16 Right,,,,Paul,C. Paul,,,,,,,351.0,2.0,2.0,0.0,,,,,,,,
353,PT01M34.00S,2025-01-16T02:03:29.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630170,6.1268068331143235,49.754901960784316,1610612759,55,51,2025-01-16T02:03:38Z,3470000,False,1.0,5.0,1,left,D. Vassell running DUNK (7 PTS) (C. Paul 2 AST),"[1630170, 101108]",1610612759.0,SAS,running,,,,,,Restricted Area,0-8 Center,,,,Vassell,D. Vassell,,,0.52,Made,7.0,,,,,,C. Paul,101108.0,2.0,,,,,
355,PT01M19.00S,2025-01-16T02:03:45.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,89.83245729303549,53.92156862745098,1610612763,55,51,2025-01-16T02:12:20Z,3490000,False,20.0,43.0,1,right,MISS J. Jackson Jr. driving floating Shot - blocked,"[1628991, 1641705]",1610612763.0,MEM,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,4.73,Missed,,,,,,,,,,Wembanyama,1641705.0,,,
356,PT01M19.00S,2025-01-16T02:03:45.0Z,2,REGULAR,block,,[],1641705,,,1610612763,55,51,2025-01-16T02:03:47Z,3500000,False,,,0,,V. Wembanyama BLOCK (7 BLK),[1641705],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
357,PT01M14.00S,2025-01-16T02:03:50.0Z,2,REGULAR,rebound,offensive,[],1641744,,,1610612763,55,51,2025-01-16T02:04:09Z,3510000,False,,,0,,Z. Edey REBOUND (Off:2 Def:1),[1641744],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Edey,Z. Edey,,,,,,,355.0,3.0,1.0,2.0,,,,,,,,
359,PT01M11.00S,2025-01-16T02:04:24.0Z,2,REGULAR,substitution,out,[],1642377,,,1610612763,55,51,2025-01-16T02:04:26Z,3520000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,,,,,,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,
360,PT01M11.00S,2025-01-16T02:04:24.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,55,51,2025-01-16T02:04:26Z,3530000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
361,PT01M11.00S,2025-01-16T02:05:01.8Z,2,REGULAR,jumpball,recovered,[],1630577,,,1610612763,55,51,2025-01-16T02:12:57Z,3540000,False,,,0,,Jump Ball V. Wembanyama vs. Z. Edey: Tip to J. Champagnie,"[1630577, 1641705, 1641744]",1610612759.0,SAS,heldball,J. Champagnie,Wembanyama,1641705.0,Edey,1641744.0,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,1630577.0
364,PT01M08.00S,2025-01-16T02:05:01.8Z,2,REGULAR,turnover,lost ball,[],1641744,,,1610612763,55,51,2025-01-16T02:05:01Z,3570000,False,,,0,,Z. Edey lost ball TURNOVER (2 TO),"[1641744, 1641705]",1610612763.0,MEM,,,,,,,,,,,,Edey,Z. Edey,,,,,,2.0,,,,,,,,,,Wembanyama,1641705.0,
365,PT01M08.00S,2025-01-16T02:05:01.8Z,2,REGULAR,steal,,[],1641705,,,1610612759,55,51,2025-01-16T02:05:01Z,3580000,False,,,0,,V. Wembanyama STEAL (2 STL),[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
366,PT00M59.50S,2025-01-16T02:05:10.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],101108,30.699737187910642,71.32352941176471,1610612759,58,51,2025-01-16T02:05:17Z,3590000,False,-107.0,236.0,1,left,C. Paul 25' 3PT step back (6 PTS) (J. Champagnie 1 AST),"[101108, 1630577]",1610612759.0,SAS,step back,,,,,,Above the Break 3,24+ Left Center,,,,Paul,C. Paul,,,25.9,Made,6.0,,,,,,J. Champagnie,1630577.0,1.0,,,,,
368,PT00M54.20S,2025-01-16T02:05:19.3Z,2,REGULAR,turnover,lost ball,[],1629630,,,1610612763,58,51,2025-01-16T02:05:24Z,3610000,False,,,0,,J. Morant lost ball TURNOVER (1 TO),"[1629630, 1630170]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Morant,J. Morant,,,,,,1.0,,,,,,,,,,Vassell,1630170.0,
369,PT00M54.20S,2025-01-16T02:05:19.3Z,2,REGULAR,steal,,[],1630170,,,1610612759,58,51,2025-01-16T02:05:21Z,3620000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
370,PT00M51.80S,2025-01-16T02:05:24.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612759,58,51,2025-01-16T02:05:33Z,3630000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Vassell 2 FT),"[1630217, 1630170]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,1204.0,2.0,0.0,Bane,D. Bane,Vassell,1630170.0,,,,,,,,,,,,,,,,
372,PT00M51.80S,2025-01-16T02:05:56.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630170,,,1610612759,59,51,2025-01-16T02:05:56Z,3650000,False,,,0,,D. Vassell Free Throw 1 of 2 (8 PTS),[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,Made,8.0,,,,,,,,,,,,,
373,PT00M51.80S,2025-01-16T02:06:14.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630170,,,1610612759,60,51,2025-01-16T02:06:14Z,3660000,False,,,0,,D. Vassell Free Throw 2 of 2 (9 PTS),[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,Made,9.0,,,,,,,,,,,,,
374,PT00M36.10S,2025-01-16T02:06:32.5Z,2,REGULAR,3pt,Jump Shot,[],1628379,85.10183968462549,4.6568627450980395,1610612763,60,51,2025-01-16T02:06:38Z,3670000,False,-227.0,88.0,1,right,MISS L. Kennard 24' 3PT,[1628379],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Kennard,L. Kennard,,,24.3,Missed,,,,,,,,,,,,,,
375,PT00M33.90S,2025-01-16T02:06:34.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,60,51,2025-01-16T02:06:38Z,3680000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,374.0,,,,,,,,,,,
377,PT00M12.70S,2025-01-16T02:07:02.0Z,2,REGULAR,3pt,Jump Shot,[],1630170,6.783837056504599,95.58823529411765,1610612759,63,51,2025-01-16T02:07:19Z,3700000,False,-228.0,11.0,1,left,D. Vassell 3PT pullup (12 PTS) (K. Johnson 1 AST),"[1630170, 1629640]",1610612759.0,SAS,pullup,,,,,,Left Corner 3,24+ Left,,,,Vassell,D. Vassell,,,22.82,Made,12.0,,,,,,K. Johnson,1629640.0,1.0,,,,,
379,PT00M00.00S,2025-01-16T02:07:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641744,92.85479632063075,50.98039215686274,1610612763,63,51,2025-01-16T02:07:23Z,3720000,False,5.0,15.0,1,right,MISS Z. Edey Layup - blocked,"[1641744, 1641705]",1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Edey,Z. Edey,,,1.55,Missed,,,,,,,,,,Wembanyama,1641705.0,,,
380,PT00M00.00S,2025-01-16T02:07:18.2Z,2,REGULAR,block,,[],1641705,,,1610612763,63,51,2025-01-16T02:07:20Z,3730000,False,,,0,,V. Wembanyama BLOCK (8 BLK),[1641705],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
381,PT00M00.00S,2025-01-16T02:07:18.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,63,51,2025-01-16T02:07:23Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,379.0,,,,,,,,,,,
382,PT00M00.00S,2025-01-16T02:07:24.3Z,2,REGULAR,period,end,[],0,,,1610612763,63,51,2025-01-16T02:07:24Z,3750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2025-01-16T02:21:06.3Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612763,63,51,2025-01-16T02:22:40Z,3760000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2025-01-16T02:21:06.3Z,3,REGULAR,substitution,out,['startperiod'],1630577,,,1610612763,63,51,2025-01-16T02:22:40Z,3770000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2025-01-16T02:21:06.3Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,63,51,2025-01-16T02:22:40Z,3780000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2025-01-16T02:21:06.3Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612763,63,51,2025-01-16T02:22:40Z,3790000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,,,,,,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2025-01-16T02:21:06.3Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612763,63,51,2025-01-16T02:22:40Z,3800000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2025-01-16T02:21:06.3Z,3,REGULAR,substitution,in,['startperiod'],1642377,,,1610612763,63,51,2025-01-16T02:22:40Z,3810000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,,,,,,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2025-01-16T02:22:42.3Z,3,REGULAR,period,start,[],0,,,1610612759,63,51,2025-01-16T02:22:42Z,3820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT11M43.00S,2025-01-16T02:22:59.3Z,3,REGULAR,3pt,Jump Shot,[],1642264,69.07030223390277,68.62745098039215,1610612759,63,51,2025-01-16T02:23:03Z,3830000,False,93.0,238.0,1,right,MISS S. Castle 25' 3PT,[1642264],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Castle,S. Castle,,,25.57,Missed,,,,,,,,,,,,,,
391,PT11M39.00S,2025-01-16T02:23:03.3Z,3,REGULAR,rebound,defensive,[],1641744,,,1610612763,63,51,2025-01-16T02:23:03Z,3840000,False,,,0,,Z. Edey REBOUND (Off:2 Def:2),[1641744],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Edey,Z. Edey,,,,,,,390.0,4.0,2.0,2.0,,,,,,,,
392,PT11M35.00S,2025-01-16T02:23:09.4Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630217,10.33180026281209,64.95098039215686,1610612763,63,53,2025-01-16T02:24:12Z,3850000,False,-75.0,45.0,1,left,D. Bane 8' running Jump Shot (7 PTS),[1630217],1610612763.0,MEM,running,,,,,,In The Paint (Non-RA),8-16 Left,,,,Bane,D. Bane,,,8.71,Made,7.0,,,,,,,,,,,,,
393,PT11M35.00S,2025-01-16T02:23:13.3Z,3,REGULAR,foul,personal,['1freethrow'],1630170,,,1610612763,63,53,2025-01-16T02:23:20Z,3860000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Bane 1 FT),"[1630170, 1630217]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,201246.0,1.0,0.0,Vassell,D. Vassell,Bane,1630217.0,,,,,,,,,,,,,,,,
395,PT11M35.00S,2025-01-16T02:23:35.5Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630217,,,1610612763,63,54,2025-01-16T02:23:35Z,3880000,False,,,0,,D. Bane Free Throw 1 of 1 (8 PTS),[1630217],1610612763.0,MEM,,,,,,,,,,,,Bane,D. Bane,,,,Made,8.0,,,,,,,,,,,,,
396,PT11M23.00S,2025-01-16T02:23:50.7Z,3,REGULAR,2pt,Jump Shot,[],1642264,76.82325886990802,61.029411764705884,1610612759,65,54,2025-01-16T02:23:55Z,3890000,False,55.0,165.0,1,right,S. Castle 17' pullup Jump Shot (6 PTS),[1642264],1610612759.0,SAS,pullup,,,,,,Mid-Range,16-24 Right Center,,,,Castle,S. Castle,,,17.43,Made,6.0,,,,,,,,,,,,,
397,PT11M14.00S,2025-01-16T02:24:00.4Z,3,REGULAR,2pt,Jump Shot,[],1629630,7.703679369250986,77.69607843137256,1610612763,65,56,2025-01-16T02:24:08Z,3900000,False,-138.0,20.0,1,left,J. Morant 13' pullup Jump Shot (12 PTS),[1629630],1610612763.0,MEM,pullup,,,,,,Mid-Range,8-16 Left,,,,Morant,J. Morant,,,13.99,Made,12.0,,,,,,,,,,,,,
398,PT10M59.00S,2025-01-16T02:24:15.4Z,3,REGULAR,3pt,Jump Shot,[],1641705,70.12155059132719,75.24509803921569,1610612759,65,56,2025-01-16T02:24:19Z,3910000,False,126.0,228.0,1,right,MISS V. Wembanyama 26' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Wembanyama,V. Wembanyama,,,26.09,Missed,,,,,,,,,,,,,,
399,PT10M59.00S,2025-01-16T02:24:15.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,65,56,2025-01-16T02:24:19Z,3920000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,398.0,,,,,,,,,,,
401,PT10M51.00S,2025-01-16T02:24:32.3Z,3,REGULAR,3pt,Jump Shot,[],1642377,19.530223390275953,8.57843137254902,1610612763,65,59,2025-01-16T02:24:36Z,3940000,False,207.0,131.0,1,left,J. Wells 24' 3PT  (3 PTS) (D. Bane 1 AST),"[1642377, 1630217]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Wells,J. Wells,,,24.51,Made,3.0,,,,,,D. Bane,1630217.0,1.0,,,,,
403,PT10M28.00S,2025-01-16T02:24:54.5Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612759,65,59,2025-01-16T02:25:59Z,3960000,False,,,0,,C. Paul bad pass TURNOVER (3 TO),"[101108, 1630217]",1610612759.0,SAS,,,,,,,Mid-Range,8-16 Center,,,,Paul,C. Paul,,,,,,3.0,,,,,,,,,,Bane,1630217.0,
404,PT10M28.00S,2025-01-16T02:24:54.5Z,3,REGULAR,steal,,[],1630217,,,1610612763,65,59,2025-01-16T02:24:56Z,3970000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Center,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
405,PT10M17.00S,2025-01-16T02:25:10.9Z,3,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612763,65,59,2025-01-16T02:25:16Z,3980000,False,,,0,,V. Wembanyama shooting personal FOUL (2 PF) (Wells 2 FT),"[1641705, 1642377]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,2530.0,2.0,0.0,Wembanyama,V. Wembanyama,Wells,1642377.0,,,,,,,,,,,,,,,,
407,PT10M17.00S,2025-01-16T02:25:32.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642377,,,1610612763,65,60,2025-01-16T02:25:32Z,4000000,False,,,0,,J. Wells Free Throw 1 of 2 (4 PTS),[1642377],1610612763.0,MEM,,,,,,,,,,,,Wells,J. Wells,,,,Made,4.0,,,,,,,,,,,,,
408,PT10M17.00S,2025-01-16T02:25:48.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642377,,,1610612763,65,61,2025-01-16T02:25:48Z,4010000,False,,,0,,J. Wells Free Throw 2 of 2 (5 PTS),[1642377],1610612763.0,MEM,,,,,,,,,,,,Wells,J. Wells,,,,Made,5.0,,,,,,,,,,,,,
409,PT10M07.00S,2025-01-16T02:26:00.8Z,3,REGULAR,turnover,lost ball,[],1630170,,,1610612759,65,61,2025-01-16T02:26:04Z,4020000,False,,,0,,D. Vassell lost ball TURNOVER (2 TO),"[1630170, 1630217]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Vassell,D. Vassell,,,,,,2.0,,,,,,,,,,Bane,1630217.0,
410,PT10M07.00S,2025-01-16T02:26:00.8Z,3,REGULAR,steal,,[],1630217,,,1610612763,65,61,2025-01-16T02:26:02Z,4030000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
411,PT10M00.00S,2025-01-16T02:26:07.7Z,3,REGULAR,turnover,bad pass,[],1628991,,,1610612763,65,61,2025-01-16T02:26:14Z,4040000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (2 TO),"[1628991, 1630170]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,2.0,,,,,,,,,,Vassell,1630170.0,
412,PT10M00.00S,2025-01-16T02:26:07.7Z,3,REGULAR,steal,,[],1630170,,,1610612759,65,61,2025-01-16T02:26:09Z,4050000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
413,PT09M59.00S,2025-01-16T02:26:12.5Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612759,65,61,2025-01-16T02:26:18Z,4060000,False,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Vassell 2 FT),"[1628991, 1630170]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,2530.0,3.0,0.0,Jackson Jr.,J. Jackson Jr.,Vassell,1630170.0,,,,,,,,,,,,,,,,
415,PT09M59.00S,2025-01-16T02:26:45.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630170,,,1610612759,65,61,2025-01-16T02:27:08Z,4080000,False,,,0,,MISS D. Vassell Free Throw 1 of 2,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,Missed,,,,,,,,,,,,,,
416,PT09M59.00S,2025-01-16T02:26:45.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,65,61,2025-01-16T02:27:08Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,415.0,,,,,,,,,,,
417,PT09M59.00S,2025-01-16T02:26:45.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630170,,,1610612759,65,61,2025-01-16T02:27:08Z,4100000,False,,,0,,MISS D. Vassell Free Throw 2 of 2,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,Missed,,,,,,,,,,,,,,
418,PT09M56.00S,2025-01-16T02:26:48.3Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,65,61,2025-01-16T02:27:08Z,4110000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,,,,,,,,,Bane,D. Bane,,,,,,,417.0,2.0,1.0,1.0,,,,,,,,
419,PT09M50.00S,2025-01-16T02:27:12.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630217,6.1268068331143235,41.66666666666667,1610612763,65,63,2025-01-16T02:29:15Z,4120000,False,42.0,5.0,1,left,D. Bane running finger roll Layup (10 PTS),[1630217],1610612763.0,MEM,running finger roll,,,,,,Restricted Area,0-8 Center,,,,Bane,D. Bane,,,4.2,Made,10.0,,,,,,,,,,,,,
420,PT09M50.00S,2025-01-16T02:27:17.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,65,63,2025-01-16T02:27:17Z,4130000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT09M34.00S,2025-01-16T02:30:35.2Z,3,REGULAR,3pt,Jump Shot,[],1630170,84.1819973718791,3.6764705882352944,1610612759,68,63,2025-01-16T02:30:39Z,4140000,False,-232.0,96.0,1,right,D. Vassell 25' 3PT  (15 PTS) (S. Castle 4 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Vassell,D. Vassell,,,25.08,Made,15.0,,,,,,S. Castle,1642264.0,4.0,,,,,
423,PT09M18.00S,2025-01-16T02:30:50.0Z,3,REGULAR,3pt,Jump Shot,[],1642377,4.418528252299605,95.83333333333334,1610612763,68,63,2025-01-16T02:30:54Z,4160000,False,-229.0,-11.0,1,left,MISS J. Wells 3PT,[1642377],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Wells,J. Wells,,,22.95,Missed,,,,,,,,,,,,,,
