actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M18.00S,2025-04-02T02:21:22.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,90.62089356110381,98.0392156862745,1610612750,21,10,2025-04-02T02:21:30Z,850000,False,240.0,36.0,1,right,N. Alexander-Walker 24' 3PT  (3 PTS) (J. Clark 1 AST),"[1629638, 1641740]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,24.28,Made,3.0,,,,,J. Clark,1641740.0,1.0,,,,,,,
87,PT05M02.00S,2025-04-02T02:21:38.1Z,1,REGULAR,3pt,Jump Shot,[],1631128,25.443495400788436,14.215686274509803,1610612743,21,10,2025-04-02T02:21:42Z,870000,False,179.0,187.0,1,left,MISS C. Braun 25' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,25.86,Missed,,,,,,,,,,,,,,,
88,PT05M00.00S,2025-04-02T02:21:40.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,21,10,2025-04-02T02:21:42Z,880000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,87.0,,,,,,,,,,,,,
90,PT05M00.00S,2025-04-02T02:21:44.1Z,1,REGULAR,substitution,out,[],1629618,,,1610612750,21,10,2025-04-02T02:21:50Z,900000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M00.00S,2025-04-02T02:21:44.1Z,1,REGULAR,substitution,in,[],201566,,,1610612750,21,10,2025-04-02T02:21:50Z,910000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M50.00S,2025-04-02T02:22:02.7Z,1,REGULAR,3pt,Jump Shot,[],1630183,81.02825229960578,9.068627450980392,1610612750,21,10,2025-04-02T02:22:15Z,920000,False,-205.0,126.0,1,right,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,24.03,Missed,,,,,,,,,,,,,,,
93,PT04M48.00S,2025-04-02T02:22:04.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,21,10,2025-04-02T02:24:09Z,930000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,92.0,3.0,3.0,0.0,,,,,,,,,,
94,PT04M43.00S,2025-04-02T02:22:16.8Z,1,REGULAR,foul,personal,[],1630183,,,1610612743,21,10,2025-04-02T02:22:39Z,940000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 203932]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,2882.0,,,1.0,0.0,Gordon,203932.0
96,PT04M36.00S,2025-04-02T02:22:42.6Z,1,REGULAR,3pt,Jump Shot,[],203999,32.40801576872536,48.529411764705884,1610612743,24,10,2025-04-02T02:22:47Z,960000,False,7.0,252.0,1,left,N. Jokić 25' 3PT  (8 PTS) (R. Westbrook 1 AST),"[203999, 201566]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,25.22,Made,8.0,,,,,R. Westbrook,201566.0,1.0,,,,,,,
98,PT04M22.00S,2025-04-02T02:22:57.6Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612750,24,10,2025-04-02T02:23:07Z,980000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (McDaniels 2 FT),"[203999, 1630183]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,,,1.0,0.0,McDaniels,1630183.0
100,PT04M22.00S,2025-04-02T02:23:25.4Z,1,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,24,11,2025-04-02T02:23:25Z,1000000,False,,,0,,J. McDaniels Free Throw 1 of 2 (1 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
101,PT04M22.00S,2025-04-02T02:23:41.7Z,1,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,24,12,2025-04-02T02:23:41Z,1010000,False,,,0,,J. McDaniels Free Throw 2 of 2 (2 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
102,PT04M01.00S,2025-04-02T02:24:04.9Z,1,REGULAR,foul,personal,['3freethrow'],1641740,,,1610612743,24,12,2025-04-02T02:24:13Z,1020000,False,,,0,,J. Clark shooting personal FOUL (1 PF) (Jokić 3 FT),"[1641740, 203999]",1610612750.0,MIN,shooting,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Jokić,203999.0
104,PT04M01.00S,2025-04-02T02:24:35.9Z,1,REGULAR,freethrow,1 of 3,[],203999,,,1610612743,25,12,2025-04-02T02:24:35Z,1040000,False,,,0,,N. Jokić Free Throw 1 of 3 (9 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
105,PT04M01.00S,2025-04-02T02:24:53.3Z,1,REGULAR,freethrow,2 of 3,[],203999,,,1610612743,26,12,2025-04-02T02:24:53Z,1050000,False,,,0,,N. Jokić Free Throw 2 of 3 (10 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
106,PT04M01.00S,2025-04-02T02:24:53.8Z,1,REGULAR,substitution,out,[],203932,,,1610612743,26,12,2025-04-02T02:24:57Z,1060000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M01.00S,2025-04-02T02:24:53.8Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,26,12,2025-04-02T02:24:57Z,1070000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M01.00S,2025-04-02T02:25:13.7Z,1,REGULAR,freethrow,3 of 3,[],203999,,,1610612743,27,12,2025-04-02T02:25:13Z,1080000,False,,,0,,N. Jokić Free Throw 3 of 3 (11 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
109,PT03M44.00S,2025-04-02T02:25:32.6Z,1,REGULAR,3pt,Jump Shot,[],1630162,69.72733245729303,23.774509803921568,1610612750,27,15,2025-04-02T02:25:38Z,1090000,False,-131.0,232.0,1,right,A. Edwards 26' 3PT step back (5 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,26.66,Made,5.0,,,,,,,,,,,,,,
110,PT03M28.00S,2025-04-02T02:25:51.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612743,27,15,2025-04-02T02:26:05Z,1100000,False,,,0,,R. Gobert personal FOUL (2 PF) (Jokić 2 FT),"[203497, 203999]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2882.0,,,2.0,0.0,Jokić,203999.0
112,PT03M28.00S,2025-04-02T02:26:16.8Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,27,15,2025-04-02T02:26:16Z,1120000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
113,PT03M28.00S,2025-04-02T02:26:16.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,27,15,2025-04-02T02:26:16Z,1130000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,
114,PT03M28.00S,2025-04-02T02:26:19.6Z,1,REGULAR,substitution,out,[],1630183,,,1610612743,27,15,2025-04-02T02:26:34Z,1140000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M28.00S,2025-04-02T02:26:19.6Z,1,REGULAR,substitution,out,[],203497,,,1610612743,27,15,2025-04-02T02:26:34Z,1150000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M28.00S,2025-04-02T02:26:19.6Z,1,REGULAR,substitution,in,[],1631169,,,1610612743,27,15,2025-04-02T02:26:34Z,1160000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M28.00S,2025-04-02T02:26:19.6Z,1,REGULAR,substitution,in,[],203944,,,1610612743,27,15,2025-04-02T02:26:34Z,1170000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M28.00S,2025-04-02T02:26:43.4Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,28,15,2025-04-02T02:26:43Z,1180000,False,,,0,,N. Jokić Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
119,PT03M19.00S,2025-04-02T02:26:53.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,75.1149802890933,15.441176470588236,1610612750,28,15,2025-04-02T02:27:37Z,1190000,False,-173.0,181.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,25.05,Missed,,,,,,,,,,,,,,,
120,PT03M15.00S,2025-04-02T02:26:57.9Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612750,28,15,2025-04-02T02:27:37Z,1200000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:0),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,119.0,1.0,0.0,1.0,,,,,,,,,,
121,PT03M13.00S,2025-04-02T02:26:59.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,75.77201051248358,14.950980392156863,1610612750,28,15,2025-04-02T02:27:05Z,1210000,False,-175.0,175.0,1,right,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,24.78,Missed,,,,,,,,,,,,,,,
122,PT03M10.00S,2025-04-02T02:27:02.6Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,28,15,2025-04-02T02:27:05Z,1220000,False,,,0,,C. Braun REBOUND (Off:1 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,121.0,4.0,3.0,1.0,,,,,,,,,,
123,PT02M58.00S,2025-04-02T02:27:16.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641740,,,1610612743,28,15,2025-04-02T02:27:24Z,1230000,False,,,0,,J. Clark personal FOUL (2 PF) (Jokić 2 FT),"[1641740, 203999]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,203593.0,,,2.0,0.0,Jokić,203999.0
125,PT02M58.00S,2025-04-02T02:27:27.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,28,15,2025-04-02T02:27:27Z,1250000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M58.00S,2025-04-02T02:30:31.3Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,28,15,2025-04-02T02:31:02Z,1260000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M58.00S,2025-04-02T02:30:31.3Z,1,REGULAR,substitution,in,[],1629618,,,1610612743,28,15,2025-04-02T02:31:02Z,1270000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M58.00S,2025-04-02T02:31:06.1Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,29,15,2025-04-02T02:31:06Z,1280000,False,,,0,,N. Jokić Free Throw 1 of 2 (13 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
129,PT02M58.00S,2025-04-02T02:31:20.1Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,30,15,2025-04-02T02:31:20Z,1290000,False,,,0,,N. Jokić Free Throw 2 of 2 (14 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
130,PT02M49.00S,2025-04-02T02:31:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641740,91.67214191852825,48.77450980392157,1610612750,30,15,2025-04-02T02:31:36Z,1300000,False,-6.0,26.0,1,right,MISS J. Clark cutting Layup - blocked,"[1641740, 1631212]",1610612750.0,MIN,cutting,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,,,,2.65,Missed,,,,,,,,,,Watson,1631212.0,,,,
131,PT02M49.00S,2025-04-02T02:31:31.3Z,1,REGULAR,block,,[],1631212,,,1610612750,30,15,2025-04-02T02:31:33Z,1310000,False,,,0,,P. Watson BLOCK (2 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT02M45.00S,2025-04-02T02:31:35.3Z,1,REGULAR,rebound,offensive,[],1631169,,,1610612750,30,15,2025-04-02T02:31:36Z,1320000,False,,,0,,J. Minott REBOUND (Off:1 Def:0),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,130.0,1.0,0.0,1.0,,,,,,,,,,
133,PT02M44.00S,2025-04-02T02:31:35.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,65.78515111695138,57.84313725490197,1610612750,30,18,2025-04-02T02:31:40Z,1330000,False,39.0,269.0,1,right,J. Randle 27' 3PT  (5 PTS) (J. Minott 1 AST),"[203944, 1631169]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,27.19,Made,5.0,,,,,J. Minott,1631169.0,1.0,,,,,,,
135,PT02M20.00S,2025-04-02T02:32:00.0Z,1,REGULAR,3pt,Jump Shot,[],201566,3.892904073587385,97.30392156862744,1610612743,30,18,2025-04-02T02:32:05Z,1350000,False,-237.0,-16.0,1,left,MISS R. Westbrook 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,23.7,Missed,,,,,,,,,,,,,,,
136,PT02M16.00S,2025-04-02T02:32:04.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,30,18,2025-04-02T02:32:05Z,1360000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,
137,PT02M07.00S,2025-04-02T02:32:12.6Z,1,REGULAR,3pt,Jump Shot,[],1631169,89.96386333771353,98.77450980392157,1610612750,30,21,2025-04-02T02:32:17Z,1370000,False,244.0,42.0,1,right,J. Minott 24' 3PT  (3 PTS) (N. Alexander-Walker 2 AST),"[1631169, 1629638]",1610612750.0,MIN,,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,,,,24.75,Made,3.0,,,,,N. Alexander-Walker,1629638.0,2.0,,,,,,,
139,PT01M49.00S,2025-04-02T02:32:32.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,18.873193166885677,45.34313725490196,1610612743,32,21,2025-04-02T02:33:03Z,1390000,False,23.0,125.0,1,left,N. Jokić 12' Jump Shot (16 PTS) (R. Westbrook 2 AST),"[203999, 201566]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,12.71,Made,16.0,,,,,R. Westbrook,201566.0,2.0,,,,,,,
141,PT01M49.00S,2025-04-02T02:32:35.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641740,,,1610612743,32,21,2025-04-02T02:32:44Z,1410000,False,,,0,,J. Clark shooting personal FOUL (3 PF) (Jokić 1 FT),"[1641740, 203999]",1610612750.0,MIN,shooting,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2882.0,,,3.0,0.0,Jokić,203999.0
143,PT01M49.00S,2025-04-02T02:32:45.2Z,1,REGULAR,substitution,out,[],1641740,,,1610612743,32,21,2025-04-02T02:32:50Z,1430000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M49.00S,2025-04-02T02:32:45.2Z,1,REGULAR,substitution,in,[],1630183,,,1610612743,32,21,2025-04-02T02:32:50Z,1440000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M49.00S,2025-04-02T02:33:03.4Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,32,21,2025-04-02T02:33:06Z,1450000,False,,,0,,MISS N. Jokić Free Throw 1 of 1,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
146,PT01M47.00S,2025-04-02T02:33:05.4Z,1,REGULAR,rebound,defensive,[],1631169,,,1610612750,32,21,2025-04-02T02:33:06Z,1460000,False,,,0,,J. Minott REBOUND (Off:1 Def:1),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,145.0,2.0,1.0,1.0,,,,,,,,,,
147,PT01M30.00S,2025-04-02T02:33:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,94.03745072273325,49.50980392156863,1610612750,32,23,2025-04-02T02:33:31Z,1470000,False,-2.0,4.0,1,right,J. McDaniels cutting finger roll Layup (4 PTS) (A. Edwards 1 AST),"[1630183, 1630162]",1610612750.0,MIN,cutting finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,0.43,Made,4.0,,,,,A. Edwards,1630162.0,1.0,,,,,,,
149,PT01M14.00S,2025-04-02T02:33:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.046649145860711,42.15686274509804,1610612743,32,23,2025-04-02T02:33:41Z,1490000,False,39.0,14.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,4.15,Missed,,,,,,,,,,,,,,,
150,PT01M13.00S,2025-04-02T02:33:37.7Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,32,23,2025-04-02T02:33:41Z,1500000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,
152,PT00M59.60S,2025-04-02T02:33:54.4Z,1,REGULAR,3pt,Jump Shot,[],203944,71.04139290407359,25.98039215686275,1610612750,32,26,2025-04-02T02:33:58Z,1520000,False,-120.0,220.0,1,right,J. Randle 25' 3PT  (8 PTS) (N. Alexander-Walker 3 AST),"[203944, 1629638]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,25.04,Made,8.0,,,,,N. Alexander-Walker,1629638.0,3.0,,,,,,,
154,PT00M48.70S,2025-04-02T02:34:08.4Z,1,REGULAR,3pt,Jump Shot,[],201566,4.02431011826544,96.56862745098039,1610612743,32,26,2025-04-02T02:34:13Z,1540000,False,-233.0,-15.0,1,left,MISS R. Westbrook 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,23.33,Missed,,,,,,,,,,,,,,,
155,PT00M44.30S,2025-04-02T02:34:12.8Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,32,26,2025-04-02T02:34:13Z,1550000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,,154.0,3.0,3.0,0.0,,,,,,,,,,
156,PT00M30.60S,2025-04-02T02:34:26.4Z,1,REGULAR,3pt,Jump Shot,[],1630183,66.70499342969777,44.85294117647059,1610612750,32,26,2025-04-02T02:34:32Z,1560000,False,-26.0,260.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,26.18,Missed,,,,,,,,,,,,,,,
157,PT00M27.60S,2025-04-02T02:34:29.4Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,32,26,2025-04-02T02:34:32Z,1570000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,156.0,2.0,1.0,1.0,,,,,,,,,,
158,PT00M26.30S,2025-04-02T02:34:30.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630183,85.23324572930355,48.03921568627451,1610612750,32,26,2025-04-02T02:35:34Z,1580000,False,-10.0,86.0,1,right,MISS J. McDaniels 8' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,8.69,Missed,,,,,,,,,,,,,,,
159,PT00M26.30S,2025-04-02T02:34:30.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,32,26,2025-04-02T02:34:36Z,1590000,False,,,0,,N. Jokić REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,158.0,4.0,4.0,0.0,,,,,,,,,,
161,PT00M06.40S,2025-04-02T02:35:03.5Z,1,REGULAR,3pt,Jump Shot,[],203999,31.61957950065703,46.81372549019608,1610612743,32,26,2025-04-02T02:36:16Z,1610000,False,16.0,245.0,1,left,MISS N. Jokić 24' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,24.52,Missed,,,,,,,,,,,,,,,
162,PT00M03.30S,2025-04-02T02:35:06.6Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,32,26,2025-04-02T02:35:11Z,1620000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,161.0,2.0,1.0,1.0,,,,,,,,,,
163,PT00M00.30S,2025-04-02T02:35:10.1Z,1,REGULAR,3pt,Jump Shot,[],1630162,45.68002628120894,42.8921568627451,1610612750,32,26,2025-04-02T02:35:20Z,1630000,False,-36.0,458.0,1,right,MISS A. Edwards 45' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,45.95,Missed,,,,,,,,,,,,,,,
164,PT00M00.30S,2025-04-02T02:35:10.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,32,26,2025-04-02T02:35:23Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,163.0,,,,,,,,,,,,,
165,PT00M00.00S,2025-04-02T02:35:23.0Z,1,REGULAR,period,end,[],0,,,1610612750,32,26,2025-04-02T02:35:23Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-04-02T02:38:02.0Z,2,REGULAR,substitution,out,['startperiod'],1631212,,,1610612750,32,26,2025-04-02T02:38:49Z,1660000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-04-02T02:38:02.0Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612750,32,26,2025-04-02T02:38:49Z,1670000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-04-02T02:38:02.0Z,2,REGULAR,substitution,out,['startperiod'],1630192,,,1610612750,32,26,2025-04-02T02:38:49Z,1680000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-04-02T02:38:02.0Z,2,REGULAR,substitution,out,['startperiod'],1629618,,,1610612750,32,26,2025-04-02T02:38:49Z,1690000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-04-02T02:38:02.0Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,32,26,2025-04-02T02:38:49Z,1700000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-04-02T02:38:02.0Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612750,32,26,2025-04-02T02:38:49Z,1710000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-04-02T02:38:02.0Z,2,REGULAR,substitution,in,['startperiod'],1641816,,,1610612750,32,26,2025-04-02T02:38:49Z,1720000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
