actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
334,PT11M49.00S,2025-04-03T02:17:04.7Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,54,66,2025-04-03T02:17:24Z,3220000,False,,,0,,S. Castle REBOUND (Off:2 Def:6),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,,,,,,333.0,8.0,6.0,2.0,,,,,,,,
335,PT11M34.00S,2025-04-03T02:17:20.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202687,8.40998685939553,42.884497549019606,1610612759,54,66,2025-04-03T02:17:45Z,3230000,False,36.0,27.0,1,left,MISS B. Biyombo driving reverse Layup,[202687],1610612759.0,SAS,driving reverse,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,,
336,PT11M33.00S,2025-04-03T02:17:21.3Z,3,REGULAR,rebound,defensive,[],1629618,,,1610612743,54,66,2025-04-03T02:17:45Z,3240000,False,,,0,,J. Pickett REBOUND (Off:1 Def:6),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,335.0,7.0,6.0,1.0,,,,,,,,
337,PT11M29.00S,2025-04-03T02:17:24.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641816,92.59198423127464,3.6764705882352944,1610612743,54,66,2025-04-03T02:18:03Z,3250000,False,-232.0,17.0,1,right,MISS H. Tyson running 3PT,[1641816],1610612743.0,DEN,running,,,Tyson,H. Tyson,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
338,PT11M26.00S,2025-04-03T02:17:27.5Z,3,REGULAR,rebound,offensive,[],1629618,,,1610612743,54,66,2025-04-03T02:18:03Z,3260000,False,,,0,,J. Pickett REBOUND (Off:2 Def:6),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Left Corner 3,24+ Left,,,,,,,,,337.0,8.0,6.0,2.0,,,,,,,,
339,PT11M17.00S,2025-04-03T02:17:38.8Z,3,REGULAR,foul,personal,[],101108,,,1610612743,54,66,2025-04-03T02:18:18Z,3270000,False,,,0,,C. Paul personal FOUL (2 PF),"[101108, 201599]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,,,,,2.0,0.0,Jordan,201599.0
341,PT11M10.00S,2025-04-03T02:18:09.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629618,85.9395532194481,57.02359068627451,1610612743,54,66,2025-04-03T02:18:53Z,3290000,False,35.0,80.0,1,right,MISS J. Pickett 8' driving floating Shot,[1629618],1610612743.0,DEN,driving floating,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),8-16 Center,8.71,Missed,,,,,,,,,,,,,,,,,,
342,PT11M08.00S,2025-04-03T02:18:11.2Z,3,REGULAR,rebound,offensive,[],201599,,,1610612743,54,66,2025-04-03T02:18:53Z,3300000,False,,,0,,D. Jordan REBOUND (Off:2 Def:6),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,341.0,8.0,6.0,2.0,,,,,,,,
343,PT11M08.00S,2025-04-03T02:18:14.5Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612743,54,66,2025-04-03T02:19:16Z,3310000,False,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Jordan 2 FT),"[202687, 201599]",1610612759.0,SAS,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,,,,,,,,,,2.0,0.0,Jordan,201599.0
345,PT11M08.00S,2025-04-03T02:18:42.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201599,,,1610612743,54,66,2025-04-03T02:18:42Z,3330000,False,,,0,,MISS D. Jordan Free Throw 1 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
346,PT11M08.00S,2025-04-03T02:18:42.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,54,66,2025-04-03T02:18:42Z,3340000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,345.0,,,,,,,,,,,
347,PT11M08.00S,2025-04-03T02:19:16.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201599,,,1610612743,55,66,2025-04-03T02:19:16Z,3350000,False,,,0,,D. Jordan Free Throw 2 of 2 (4 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
348,PT10M53.00S,2025-04-03T02:19:33.9Z,3,REGULAR,3pt,Jump Shot,[],1642264,29.172141918528254,80.36917892156862,1610612759,55,66,2025-04-03T02:19:57Z,3360000,False,-152.0,222.0,1,left,MISS S. Castle 26' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
349,PT10M51.00S,2025-04-03T02:19:35.9Z,3,REGULAR,rebound,defensive,[],1641816,,,1610612743,55,66,2025-04-03T02:19:57Z,3370000,False,,,0,,H. Tyson REBOUND (Off:0 Def:2),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,348.0,2.0,2.0,0.0,,,,,,,,
350,PT10M45.00S,2025-04-03T02:19:43.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629618,69.67189553219448,50.19914215686275,1610612743,55,66,2025-04-03T02:20:27Z,3380000,False,1.0,233.0,1,right,MISS J. Pickett 23' running Shot,[1629618],1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,Mid-Range,16-24 Center,23.26,Missed,,,,,,,,,,,,,,,,,,
351,PT10M43.00S,2025-04-03T02:19:45.7Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,55,66,2025-04-03T02:20:15Z,3390000,False,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,,350.0,5.0,5.0,0.0,,,,,,,,
352,PT10M25.00S,2025-04-03T02:19:59.2Z,3,REGULAR,2pt,Jump Shot,[],1642264,21.550591327201047,39.68290441176471,1610612759,55,68,2025-04-03T02:20:43Z,3400000,False,52.0,150.0,1,left,S. Castle 15' pullup Jump Shot (8 PTS) (C. Paul 5 AST),"[1642264, 101108]",1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,8-16 Center,15.87,Made,8.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,
354,PT10M12.00S,2025-04-03T02:20:15.9Z,3,REGULAR,2pt,Jump Shot,[],1629618,79.10643889618922,43.604473039215684,1610612743,55,68,2025-04-03T02:21:04Z,3420000,False,-32.0,144.0,1,right,MISS J. Pickett 14' pullup Shot,[1629618],1610612743.0,DEN,pullup,,,Pickett,J. Pickett,,,,,Mid-Range,8-16 Center,14.74,Missed,,,,,,,,,,,,,,,,,,
355,PT10M10.00S,2025-04-03T02:20:17.9Z,3,REGULAR,rebound,defensive,[],202687,,,1610612759,55,68,2025-04-03T02:21:04Z,3430000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:4),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Center,,,,,,,,,354.0,4.0,4.0,0.0,,,,,,,,
356,PT10M05.00S,2025-04-03T02:20:22.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],101108,30.67304533508542,27.18290441176471,1610612759,55,68,2025-04-03T02:21:16Z,3440000,False,114.0,236.0,1,left,MISS C. Paul 26' running pullup 3PT,[101108],1610612759.0,SAS,running pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
357,PT10M03.00S,2025-04-03T02:20:24.3Z,3,REGULAR,rebound,defensive,[],201599,,,1610612743,55,68,2025-04-03T02:21:16Z,3450000,False,,,0,,D. Jordan REBOUND (Off:2 Def:7),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,356.0,9.0,7.0,2.0,,,,,,,,
358,PT09M52.00S,2025-04-03T02:20:34.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,85.0197109067017,53.71859681372549,1610612743,57,68,2025-04-03T02:21:28Z,3460000,False,19.0,88.0,1,right,R. Westbrook 9' fadeaway Jump Shot (18 PTS),[201566],1610612743.0,DEN,fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,9.02,Made,18.0,,,,,,,,,,,,,,,,,
359,PT09M38.00S,2025-04-03T02:20:47.7Z,3,REGULAR,3pt,Jump Shot,[],1642264,28.777923784494092,80.61427696078431,1610612759,57,71,2025-04-03T02:21:37Z,3470000,False,-153.0,218.0,1,left,S. Castle 26' 3PT step back (11 PTS),[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,26.64,Made,11.0,,,,,,,,,,,,,,,,,
360,PT09M16.00S,2025-04-03T02:21:12.5Z,3,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612743,57,71,2025-04-03T02:21:56Z,3480000,False,,,0,,S. Castle shooting personal FOUL (2 PF) (Pickett 2 FT),"[1642264, 1629618]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,,,,,2.0,0.0,Pickett,1629618.0
362,PT09M16.00S,2025-04-03T02:21:37.7Z,3,REGULAR,freethrow,1 of 2,[],1629618,,,1610612743,58,71,2025-04-03T02:21:37Z,3500000,False,,,0,,J. Pickett Free Throw 1 of 2 (10 PTS),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
363,PT09M16.00S,2025-04-03T02:21:54.2Z,3,REGULAR,freethrow,2 of 2,[],1629618,,,1610612743,59,71,2025-04-03T02:21:54Z,3510000,False,,,0,,J. Pickett Free Throw 2 of 2 (11 PTS),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
364,PT08M59.00S,2025-04-03T02:22:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,16.81997371879106,46.64522058823529,1610612759,59,71,2025-04-03T02:22:40Z,3520000,False,17.0,106.0,1,left,MISS C. Paul 10' fadeaway Shot,[101108],1610612759.0,SAS,fadeaway,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,10.69,Missed,,,,,,,,,,,,,,,,,,
365,PT08M56.00S,2025-04-03T02:22:18.4Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,59,71,2025-04-03T02:22:40Z,3530000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,364.0,6.0,6.0,0.0,,,,,,,,
366,PT08M46.00S,2025-04-03T02:22:26.3Z,3,REGULAR,3pt,Jump Shot,[],1641816,70.67181340341656,23.751531862745097,1610612743,62,71,2025-04-03T02:22:53Z,3540000,False,-131.0,223.0,1,right,H. Tyson 25' 3PT  (10 PTS) (J. Pickett 4 AST),"[1641816, 1629618]",1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Left Center,25.89,Made,10.0,J. Pickett,1629618.0,4.0,,,,,,,,,,,,,,
368,PT08M45.00S,2025-04-03T02:22:33.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,62,71,2025-04-03T02:22:33Z,3560000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M35.00S,2025-04-03T02:25:34.3Z,3,REGULAR,3pt,Jump Shot,[],1630577,30.4862023653088,76.69270833333334,1610612759,62,71,2025-04-03T02:26:35Z,3570000,False,-133.0,234.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
370,PT08M33.00S,2025-04-03T02:25:36.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,62,71,2025-04-03T02:26:03Z,3580000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:7),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,369.0,7.0,7.0,0.0,,,,,,,,
371,PT08M26.00S,2025-04-03T02:25:43.5Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612743,62,71,2025-04-03T02:26:46Z,3590000,False,,,0,,B. Biyombo shooting personal FOUL (3 PF) (Jordan 2 FT),"[202687, 201599]",1610612759.0,SAS,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,,,,,,,,,,3.0,0.0,Jordan,201599.0
373,PT08M26.00S,2025-04-03T02:26:17.3Z,3,REGULAR,freethrow,1 of 2,[],201599,,,1610612743,63,71,2025-04-03T02:26:48Z,3610000,False,,,0,,D. Jordan Free Throw 1 of 2 (5 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
374,PT08M26.00S,2025-04-03T02:26:17.3Z,3,REGULAR,freethrow,2 of 2,[],201599,,,1610612743,63,71,2025-04-03T02:26:48Z,3620000,False,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
375,PT08M25.00S,2025-04-03T02:26:18.3Z,3,REGULAR,rebound,offensive,[],1641816,,,1610612743,63,71,2025-04-03T02:26:59Z,3630000,False,,,0,,H. Tyson REBOUND (Off:1 Def:2),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,374.0,3.0,2.0,1.0,,,,,,,,
376,PT08M24.00S,2025-04-03T02:26:48.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641816,94.61235216819973,42.62408088235294,1610612743,63,71,2025-04-03T02:27:15Z,3640000,False,-37.0,-2.0,1,right,MISS H. Tyson putback Layup,[1641816],1610612743.0,DEN,putback,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
377,PT08M22.00S,2025-04-03T02:26:50.0Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,63,71,2025-04-03T02:27:15Z,3650000,False,,,0,,S. Castle REBOUND (Off:2 Def:7),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,376.0,9.0,7.0,2.0,,,,,,,,
378,PT08M09.00S,2025-04-03T02:27:01.7Z,3,REGULAR,3pt,Jump Shot,[],1642264,28.646517739816034,85.51623774509804,1610612759,63,71,2025-04-03T02:27:36Z,3660000,False,-178.0,217.0,1,left,MISS S. Castle 28' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,28.03,Missed,,,,,,,,,,,,,,,,,,
379,PT08M06.00S,2025-04-03T02:27:04.7Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,63,71,2025-04-03T02:27:36Z,3670000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:8),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,378.0,8.0,8.0,0.0,,,,,,,,
380,PT07M51.00S,2025-04-03T02:27:18.3Z,3,REGULAR,3pt,Jump Shot,[],201566,74.50722733245729,12.967218137254903,1610612743,66,71,2025-04-03T02:27:49Z,3680000,False,-185.0,187.0,1,right,R. Westbrook 26' 3PT  (21 PTS) (J. Pickett 5 AST),"[201566, 1629618]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.33,Made,21.0,J. Pickett,1629618.0,5.0,,,,,,,,,,,,,,
382,PT07M36.00S,2025-04-03T02:27:34.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,6.701708278580824,42.827052696078425,1610612759,66,73,2025-04-03T02:28:02Z,3700000,False,36.0,10.0,1,left,H. Barnes driving DUNK (15 PTS),[203084],1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,3.74,Made,15.0,,,,,,,,,,,,,,,,,
383,PT07M16.00S,2025-04-03T02:27:53.1Z,3,REGULAR,3pt,Jump Shot,[],1641816,78.97503285151117,93.60447303921569,1610612743,69,73,2025-04-03T02:28:23Z,3710000,False,218.0,145.0,1,right,H. Tyson 26' 3PT  (13 PTS) (R. Westbrook 6 AST),"[1641816, 201566]",1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Right Center,26.19,Made,13.0,R. Westbrook,201566.0,6.0,,,,,,,,,,,,,,
385,PT06M54.00S,2025-04-03T02:28:15.9Z,3,REGULAR,3pt,Jump Shot,[],203084,30.278827201051257,82.5750612745098,1610612759,69,76,2025-04-03T02:28:34Z,3730000,False,-163.0,232.0,1,left,H. Barnes 28' 3PT  (18 PTS) (S. Castle 5 AST),"[203084, 1642264]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,28.36,Made,18.0,S. Castle,1642264.0,5.0,,,,,,,,,,,,,,
387,PT06M32.00S,2025-04-03T02:28:39.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201599,88.5676741130092,56.50658700980392,1610612743,69,76,2025-04-03T02:29:18Z,3750000,False,33.0,55.0,1,right,MISS D. Jordan 6' cutting Layup,[201599],1610612743.0,DEN,cutting,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
388,PT06M30.00S,2025-04-03T02:28:41.7Z,3,REGULAR,rebound,offensive,[],1630192,,,1610612743,69,76,2025-04-03T02:29:18Z,3760000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,387.0,3.0,2.0,1.0,,,,,,,,
389,PT06M29.00S,2025-04-03T02:28:42.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,94.61235216819973,45.611213235294116,1610612743,69,76,2025-04-03T02:29:39Z,3770000,False,-22.0,-2.0,1,right,MISS Z. Nnaji putback Layup - blocked,"[1630192, 101108]",1610612743.0,DEN,putback,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,Paul,101108.0,,,,
390,PT06M29.00S,2025-04-03T02:28:42.6Z,3,REGULAR,block,,[],101108,,,1610612743,69,76,2025-04-03T02:28:44Z,3780000,False,,,0,,C. Paul BLOCK (1 BLK),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
391,PT06M27.00S,2025-04-03T02:28:44.6Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,69,76,2025-04-03T02:29:39Z,3790000,False,,,0,,S. Castle REBOUND (Off:2 Def:8),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,389.0,10.0,8.0,2.0,,,,,,,,
392,PT06M21.00S,2025-04-03T02:28:50.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,26.281208935611033,87.9672181372549,1610612759,69,76,2025-04-03T02:30:01Z,3800000,False,-190.0,195.0,1,left,MISS J. Champagnie 27' running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,27.18,Missed,,,,,,,,,,,,,,,,,,
393,PT06M19.00S,2025-04-03T02:28:52.1Z,3,REGULAR,rebound,defensive,[],1629618,,,1610612743,69,76,2025-04-03T02:30:01Z,3810000,False,,,0,,J. Pickett REBOUND (Off:2 Def:7),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,392.0,9.0,7.0,2.0,,,,,,,,
394,PT06M13.00S,2025-04-03T02:28:59.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630577,,,1610612743,69,76,2025-04-03T02:30:13Z,3820000,False,,,0,,J. Champagnie shooting personal FOUL (3 PF) (Nnaji 2 FT),"[1630577, 1630192]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202058.0,,,,,,,,,,3.0,0.0,Nnaji,1630192.0
396,PT06M13.00S,2025-04-03T02:29:38.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630192,,,1610612743,70,76,2025-04-03T02:29:38Z,3840000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (7 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
397,PT06M13.00S,2025-04-03T02:29:39.4Z,3,REGULAR,substitution,out,[],1629618,,,1610612743,70,76,2025-04-03T02:29:56Z,3850000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M13.00S,2025-04-03T02:29:39.4Z,3,REGULAR,substitution,out,[],1642264,,,1610612743,70,76,2025-04-03T02:29:56Z,3860000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M13.00S,2025-04-03T02:29:39.4Z,3,REGULAR,substitution,out,[],202687,,,1610612743,70,76,2025-04-03T02:29:56Z,3870000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M13.00S,2025-04-03T02:29:39.4Z,3,REGULAR,substitution,in,[],1642461,,,1610612743,70,76,2025-04-03T02:29:56Z,3880000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M13.00S,2025-04-03T02:29:39.4Z,3,REGULAR,substitution,in,[],1631104,,,1610612743,70,76,2025-04-03T02:29:56Z,3890000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M13.00S,2025-04-03T02:29:39.4Z,3,REGULAR,substitution,in,[],1630572,,,1610612743,70,76,2025-04-03T02:29:56Z,3900000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M13.00S,2025-04-03T02:30:06.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630192,,,1610612743,71,76,2025-04-03T02:30:06Z,3910000,False,,,0,,Z. Nnaji Free Throw 2 of 2 (8 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
404,PT05M55.00S,2025-04-03T02:30:28.0Z,3,REGULAR,3pt,Jump Shot,[],203084,9.72404730617609,3.653492647058826,1610612759,71,76,2025-04-03T02:31:09Z,3920000,False,232.0,39.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
405,PT05M53.00S,2025-04-03T02:30:30.0Z,3,REGULAR,rebound,defensive,[],201599,,,1610612743,71,76,2025-04-03T02:31:09Z,3930000,False,,,0,,D. Jordan REBOUND (Off:2 Def:8),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Right Corner 3,24+ Right,,,,,,,,,404.0,10.0,8.0,2.0,,,,,,,,
406,PT05M43.00S,2025-04-03T02:30:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641816,90.40735873850197,44.12147671568627,1610612743,71,76,2025-04-03T02:31:44Z,3940000,False,-29.0,38.0,1,right,MISS H. Tyson driving Layup,[1641816],1610612743.0,DEN,driving,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
407,PT05M41.00S,2025-04-03T02:30:41.6Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,71,76,2025-04-03T02:31:44Z,3950000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:5),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,406.0,5.0,5.0,0.0,,,,,,,,
408,PT05M35.00S,2025-04-03T02:30:45.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,24.047306176084106,89.43780637254902,1610612759,71,79,2025-04-03T02:32:08Z,3960000,False,-197.0,174.0,1,left,J. Champagnie 26' 3PT running (10 PTS) (B. Wesley 1 AST),"[1630577, 1631104]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.27,Made,10.0,B. Wesley,1631104.0,1.0,,,,,,,,,,,,,,
410,PT05M33.00S,2025-04-03T02:30:51.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,71,79,2025-04-03T02:30:51Z,3980000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M33.00S,2025-04-03T02:33:10.8Z,3,REGULAR,substitution,out,[],101108,,,1610612743,71,79,2025-04-03T02:33:30Z,3990000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M33.00S,2025-04-03T02:33:10.8Z,3,REGULAR,substitution,out,[],203084,,,1610612743,71,79,2025-04-03T02:33:30Z,4000000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M33.00S,2025-04-03T02:33:10.8Z,3,REGULAR,substitution,in,[],1642264,,,1610612743,71,79,2025-04-03T02:33:30Z,4010000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
