actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
579,PT08M13.00S,2025-01-24T03:59:25.4Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,110,96,2025-01-24T04:11:32Z,5710000,False,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,,578.0,4.0,4.0,0.0,,,,,,,,,
580,PT08M11.00S,2025-01-24T03:59:27.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,73.14388961892247,81.37254901960785,1610612758,110,99,2025-01-24T04:12:22Z,5720000,False,157.0,200.0,1,right,T. Lyles 25' 3PT running (11 PTS) (K. Ellis 5 AST),"[1626168, 1631165]",1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,,,,,,25.41,K. Ellis,1631165.0,5.0,,,,
582,PT07M53.00S,2025-01-24T03:59:48.9Z,4,REGULAR,foul,personal,['2freethrow'],203926,,,1610612743,110,99,2025-01-24T04:00:01Z,5740000,False,,,0,,D. McDermott shooting personal FOUL (2 PF) (Jokić 2 FT),"[203926, 203999]",1610612758.0,SAC,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,2.0,0.0,Jokić,203999.0,,,,,,,,,,,,,,,
584,PT07M53.00S,2025-01-24T04:00:11.7Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,110,99,2025-01-24T04:00:11Z,5760000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
585,PT07M53.00S,2025-01-24T04:00:11.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,110,99,2025-01-24T04:00:11Z,5770000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,584.0,,,,,,,,,,,,
586,PT07M53.00S,2025-01-24T04:00:27.2Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,111,99,2025-01-24T04:00:27Z,5780000,False,,,0,,N. Jokić Free Throw 2 of 2 (23 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
587,PT07M34.00S,2025-01-24T04:00:50.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,92.72339027595268,55.88235294117647,1610612758,111,99,2025-01-24T04:00:56Z,5790000,False,29.0,16.0,1,right,MISS T. Lyles driving Layup,[1626168],1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,3.34,,,,,,,
588,PT07M34.00S,2025-01-24T04:00:50.5Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,111,99,2025-01-24T04:00:56Z,5800000,False,,,0,,T. Lyles REBOUND (Off:1 Def:8),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,587.0,9.0,8.0,1.0,,,,,,,,,
589,PT07M34.00S,2025-01-24T04:00:55.8Z,4,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612758,111,99,2025-01-24T04:01:01Z,5810000,False,,,0,,C. Braun shooting personal FOUL (4 PF) (Lyles 2 FT),"[1631128, 1626168]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,2882.0,4.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,,,
591,PT07M34.00S,2025-01-24T04:01:22.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626168,,,1610612758,111,100,2025-01-24T04:01:46Z,5830000,False,,,0,,T. Lyles Free Throw 1 of 2 (12 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
592,PT07M34.00S,2025-01-24T04:01:22.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626168,,,1610612758,111,100,2025-01-24T04:01:46Z,5840000,False,,,0,,MISS T. Lyles Free Throw 2 of 2,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
593,PT07M32.00S,2025-01-24T04:01:24.0Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,111,100,2025-01-24T04:01:46Z,5850000,False,,,0,,P. Watson REBOUND (Off:2 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,592.0,5.0,3.0,2.0,,,,,,,,,
594,PT07M19.00S,2025-01-24T04:01:56.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.440867279894875,48.77450980392157,1610612743,113,100,2025-01-24T04:02:03Z,5860000,False,6.0,17.0,1,left,C. Braun cutting Layup (19 PTS) (N. Jokić 16 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,,,,,,1.84,N. Jokić,203999.0,16.0,,,,
596,PT07M05.00S,2025-01-24T04:02:09.4Z,4,REGULAR,3pt,Jump Shot,[],1628368,69.20170827858082,30.88235294117647,1610612758,113,100,2025-01-24T04:02:16Z,5880000,False,-96.0,237.0,1,right,MISS D. Fox 25' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,25.56,,,,,,,
597,PT07M01.00S,2025-01-24T04:02:13.4Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,113,100,2025-01-24T04:02:16Z,5890000,False,,,0,,P. Watson REBOUND (Off:2 Def:4),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,596.0,6.0,4.0,2.0,,,,,,,,,
598,PT06M44.00S,2025-01-24T04:02:32.9Z,4,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612743,113,100,2025-01-24T04:02:43Z,5900000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Watson 2 FT),"[1631099, 1631212]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2882.0,2.0,0.0,Watson,1631212.0,,,,,,,,,,,,,,,
600,PT06M44.00S,2025-01-24T04:02:59.4Z,4,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,113,100,2025-01-24T04:03:34Z,5920000,False,,,0,,MISS P. Watson Free Throw 1 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
601,PT06M44.00S,2025-01-24T04:02:59.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,113,100,2025-01-24T04:03:34Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,
602,PT06M44.00S,2025-01-24T04:03:00.3Z,4,REGULAR,substitution,out,[],203932,,,1610612743,113,100,2025-01-24T04:03:29Z,5940000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M44.00S,2025-01-24T04:03:00.3Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,113,100,2025-01-24T04:03:29Z,5950000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M44.00S,2025-01-24T04:03:00.3Z,4,REGULAR,substitution,out,[],1628368,,,1610612743,113,100,2025-01-24T04:03:29Z,5960000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M44.00S,2025-01-24T04:03:00.3Z,4,REGULAR,substitution,out,[],203926,,,1610612743,113,100,2025-01-24T04:03:29Z,5970000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M44.00S,2025-01-24T04:03:00.3Z,4,REGULAR,substitution,out,[],1626168,,,1610612743,113,100,2025-01-24T04:03:29Z,5980000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M44.00S,2025-01-24T04:03:00.3Z,4,REGULAR,substitution,in,[],1629008,,,1610612743,113,100,2025-01-24T04:03:29Z,5990000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M44.00S,2025-01-24T04:03:00.3Z,4,REGULAR,substitution,in,[],201566,,,1610612743,113,100,2025-01-24T04:03:29Z,6000000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M44.00S,2025-01-24T04:03:00.3Z,4,REGULAR,substitution,in,[],1627734,,,1610612743,113,100,2025-01-24T04:03:29Z,6010000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M44.00S,2025-01-24T04:03:00.3Z,4,REGULAR,substitution,in,[],201942,,,1610612743,113,100,2025-01-24T04:03:29Z,6020000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M44.00S,2025-01-24T04:03:00.3Z,4,REGULAR,substitution,in,[],1628370,,,1610612743,113,100,2025-01-24T04:03:29Z,6030000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M44.00S,2025-01-24T04:02:59.4Z,4,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,113,100,2025-01-24T04:03:34Z,6040000,False,,,0,,MISS P. Watson Free Throw 2 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
613,PT06M41.00S,2025-01-24T04:03:02.4Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,113,100,2025-01-24T04:03:34Z,6050000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,612.0,16.0,11.0,5.0,,,,,,,,,
614,PT06M34.00S,2025-01-24T04:03:40.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,80.3712220762155,64.4607843137255,1610612758,113,102,2025-01-24T04:03:46Z,6060000,False,72.0,132.0,1,right,D. DeRozan 15' pullup Jump Shot (21 PTS) (D. Sabonis 7 AST),"[201942, 1627734]",1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,21.0,,,,,,15.05,D. Sabonis,1627734.0,7.0,,,,
616,PT06M16.00S,2025-01-24T04:03:58.1Z,4,REGULAR,3pt,Jump Shot,[],1629008,10.068988173455978,3.6764705882352944,1610612743,116,102,2025-01-24T04:04:02Z,6080000,False,232.0,42.0,1,left,M. Porter Jr. 3PT  (18 PTS) (N. Jokić 17 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,Made,18.0,,,,,,23.54,N. Jokić,203999.0,17.0,,,,
618,PT06M01.00S,2025-01-24T04:04:12.5Z,4,REGULAR,2pt,Jump Shot,[],201942,71.17279894875165,44.36274509803921,1610612758,116,102,2025-01-24T04:04:17Z,6100000,False,-28.0,218.0,1,right,MISS D. DeRozan 22' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,,22.03,,,,,,,
619,PT05M59.00S,2025-01-24T04:04:14.5Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,116,102,2025-01-24T04:04:17Z,6110000,False,,,0,,N. Jokić REBOUND (Off:3 Def:19),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,,,,,,,,618.0,22.0,19.0,3.0,,,,,,,,,
621,PT05M57.00S,2025-01-24T04:04:30.6Z,4,REGULAR,substitution,out,[],1631165,,,1610612743,116,102,2025-01-24T04:04:36Z,6130000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M57.00S,2025-01-24T04:04:30.6Z,4,REGULAR,substitution,in,[],1628368,,,1610612743,116,102,2025-01-24T04:04:36Z,6140000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M44.00S,2025-01-24T04:04:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.017739816031538,40.19607843137255,1610612743,118,102,2025-01-24T04:06:17Z,6150000,False,49.0,32.0,1,left,N. Jokić turnaround bank Jump Shot (25 PTS),[203999],1610612743.0,DEN,turnaround bank,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,25.0,,,,,,5.87,,,,,,,
625,PT05M44.00S,2025-01-24T04:05:14.0Z,4,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612758,118,102,2025-01-24T04:05:36Z,6170000,False,,,0,,TEAM foul technical,[],1610612743.0,DEN,delay,,,,,,,,,,,1626300.0,,,,,,,,,,,,,,,,,,,
626,PT05M44.00S,2025-01-24T04:05:25.4Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612758,118,103,2025-01-24T04:05:25Z,6180000,False,,,0,,D. DeRozan technical Free Throw 1 of 1 (22 PTS),[201942],1610612758.0,SAC,technical,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
627,PT05M44.00S,2025-01-24T04:05:29.0Z,4,REGULAR,substitution,out,[],1631099,,,1610612758,118,103,2025-01-24T04:05:31Z,6190000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M44.00S,2025-01-24T04:05:29.0Z,4,REGULAR,substitution,in,[],203926,,,1610612758,118,103,2025-01-24T04:05:31Z,6200000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M33.00S,2025-01-24T04:06:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.06636005256242,54.65686274509803,1610612758,118,105,2025-01-24T04:06:22Z,6210000,False,23.0,22.0,1,right,M. Monk driving Layup (11 PTS) (D. Fox 6 AST),"[1628370, 1628368]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,,3.21,D. Fox,1628368.0,6.0,,,,
631,PT05M15.00S,2025-01-24T04:06:31.0Z,4,REGULAR,2pt,Jump Shot,[],1627750,14.668199737187912,26.225490196078432,1610612743,118,105,2025-01-24T04:06:37Z,6230000,False,119.0,85.0,1,left,MISS J. Murray 14' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,,14.64,,,,,,,
632,PT05M13.00S,2025-01-24T04:06:33.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,118,105,2025-01-24T04:06:37Z,6240000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,631.0,17.0,12.0,5.0,,,,,,,,,
633,PT05M01.00S,2025-01-24T04:06:45.8Z,4,REGULAR,3pt,Jump Shot,[],1628368,73.01248357424441,16.176470588235293,1610612758,118,108,2025-01-24T04:06:52Z,6250000,False,-169.0,201.0,1,right,D. Fox 26' 3PT  (17 PTS) (D. Sabonis 8 AST),"[1628368, 1627734]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,Made,17.0,,,,,,26.28,D. Sabonis,1627734.0,8.0,,,,
635,PT04M37.00S,2025-01-24T04:07:09.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,9.149145860709593,41.17647058823529,1610612743,118,108,2025-01-24T04:07:15Z,6270000,False,44.0,34.0,1,left,MISS J. Murray driving floating bank Shot,[1627750],1610612743.0,DEN,driving floating bank,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,5.54,,,,,,,
636,PT04M36.00S,2025-01-24T04:07:10.0Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,118,108,2025-01-24T04:07:15Z,6280000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,635.0,4.0,4.0,0.0,,,,,,,,,
637,PT04M31.00S,2025-01-24T04:07:15.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,75.90341655716163,11.27450980392157,1610612758,118,108,2025-01-24T04:19:00Z,6290000,False,-194.0,174.0,1,right,MISS D. Fox 26' running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,26.03,,,,,,,
638,PT04M29.00S,2025-01-24T04:07:17.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,118,108,2025-01-24T04:21:19Z,6300000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,637.0,,,,,,,,,,,,
639,PT04M29.00S,2025-01-24T04:07:22.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612743,118,108,2025-01-24T04:07:31Z,6310000,False,,,0,,D. Sabonis loose ball personal FOUL (3 PF) (Porter Jr. 2 FT),"[1627734, 1629008]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,2882.0,3.0,0.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,
641,PT04M29.00S,2025-01-24T04:07:55.5Z,4,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,119,108,2025-01-24T04:07:55Z,6330000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (19 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
642,PT04M29.00S,2025-01-24T04:08:09.0Z,4,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,120,108,2025-01-24T04:08:09Z,6340000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (20 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
643,PT04M19.00S,2025-01-24T04:08:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,91.93495400788436,42.40196078431372,1610612758,120,110,2025-01-24T04:08:29Z,6350000,False,-38.0,23.0,1,right,M. Monk driving finger roll Layup (13 PTS),[1628370],1610612758.0,SAC,driving finger roll,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,,,,,,4.46,,,,,,,
644,PT03M59.00S,2025-01-24T04:08:44.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612743,120,110,2025-01-24T04:08:49Z,6360000,False,,,0,,D. Sabonis personal FOUL (4 PF) (Jokić 2 FT),"[1627734, 203999]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right,1628481.0,4.0,0.0,Jokić,203999.0,,,,,,,,,,,,,,,
646,PT03M59.00S,2025-01-24T04:09:18.7Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,121,110,2025-01-24T04:09:18Z,6380000,False,,,0,,N. Jokić Free Throw 1 of 2 (26 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
647,PT03M59.00S,2025-01-24T04:09:19.6Z,4,REGULAR,substitution,out,[],1631212,,,1610612743,121,110,2025-01-24T04:09:32Z,6390000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M59.00S,2025-01-24T04:09:19.6Z,4,REGULAR,substitution,in,[],1631128,,,1610612743,121,110,2025-01-24T04:09:32Z,6400000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M59.00S,2025-01-24T04:09:44.0Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,122,110,2025-01-24T04:09:44Z,6410000,False,,,0,,N. Jokić Free Throw 2 of 2 (27 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
650,PT03M48.00S,2025-01-24T04:09:56.9Z,4,REGULAR,2pt,Jump Shot,[],1628368,82.7365308804205,30.14705882352941,1610612758,122,110,2025-01-24T04:10:04Z,6420000,False,-99.0,110.0,1,right,MISS D. Fox 14' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,,14.8,,,,,,,
651,PT03M46.00S,2025-01-24T04:09:59.5Z,4,REGULAR,rebound,offensive,[],1628368,,,1610612758,122,110,2025-01-24T04:09:59Z,6430000,False,,,0,,D. Fox REBOUND (Off:1 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,650.0,5.0,4.0,1.0,,,,,,,,,
652,PT03M38.00S,2025-01-24T04:10:07.1Z,4,REGULAR,turnover,bad pass,[],1627734,,,1610612758,122,110,2025-01-24T04:10:12Z,6440000,False,,,0,,D. Sabonis bad pass TURNOVER (4 TO),"[1627734, 1629008]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,4.0,,,,,Porter Jr.,1629008.0,,
653,PT03M38.00S,2025-01-24T04:10:07.1Z,4,REGULAR,steal,,[],1629008,,,1610612743,122,110,2025-01-24T04:10:08Z,6450000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
654,PT03M32.00S,2025-01-24T04:10:15.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,7.966491458607096,40.68627450980392,1610612743,122,110,2025-01-24T04:10:27Z,6460000,False,47.0,22.0,1,left,MISS C. Braun running Layup,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,5.17,,,,,,,
655,PT03M32.00S,2025-01-24T04:10:15.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,122,110,2025-01-24T04:24:00Z,6470000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,654.0,,,,,,,,,,,,
656,PT03M32.00S,2025-01-24T04:10:23.4Z,4,REGULAR,foul,personal,[],203999,,,1610612758,122,110,2025-01-24T04:24:00Z,6480000,False,,,0,,N. Jokić loose ball personal FOUL (4 PF),"[203999, 1627734]",1610612743.0,DEN,loose ball,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2882.0,4.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
659,PT03M23.00S,2025-01-24T04:10:40.8Z,4,REGULAR,3pt,Jump Shot,[],203926,68.54467805519053,25.98039215686275,1610612758,122,113,2025-01-24T04:24:02Z,6510000,False,-120.0,243.0,1,right,D. McDermott 27' 3PT  (9 PTS) (M. Monk 5 AST),"[203926, 1628370]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,,,27.12,M. Monk,1628370.0,5.0,,,,
661,PT02M53.00S,2025-01-24T04:11:10.9Z,4,REGULAR,3pt,Jump Shot,[],1631128,24.78646517739816,9.803921568627452,1610612743,122,113,2025-01-24T04:11:18Z,6530000,False,201.0,180.0,1,left,MISS C. Braun 27' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,27.02,,,,,,,
662,PT02M47.00S,2025-01-24T04:11:16.9Z,4,REGULAR,rebound,offensive,[],1629008,,,1610612743,122,113,2025-01-24T04:11:18Z,6540000,False,,,0,,M. Porter Jr. REBOUND (Off:4 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,661.0,8.0,4.0,4.0,,,,,,,,,
663,PT02M47.00S,2025-01-24T04:11:16.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,5.590000152587891,50.0,1610612743,122,113,2025-01-24T04:11:16Z,6550000,False,0.0,0.0,1,left,MISS M. Porter Jr. tip Layup,[1629008],1610612743.0,DEN,tip,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,,0.0,,,,,,,
664,PT02M47.00S,2025-01-24T04:11:16.8Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612758,122,113,2025-01-24T04:11:16Z,6560000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,,663.0,2.0,2.0,0.0,,,,,,,,,
665,PT02M45.00S,2025-01-24T04:11:18.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628370,93.24901445466492,47.794117647058826,1610612758,122,115,2025-01-24T04:25:57Z,6570000,False,-11.0,11.0,1,right,M. Monk running DUNK (15 PTS),[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,,,1.56,,,,,,,
