actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
352,PT09M30.00S,2025-01-22T04:26:09.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631128,,,1610612743,86,71,2025-01-22T04:26:09Z,3460000,False,,,0,,C. Braun Free Throw 2 of 2 (16 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
353,PT09M16.00S,2025-01-22T04:26:22.5Z,3,REGULAR,turnover,lost ball,[],202331,,,1610612755,86,71,2025-01-22T04:26:26Z,3470000,False,,,0,,P. George lost ball TURNOVER (2 TO),"[202331, 203999]",1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,8-16 Center,,2.0,,,,,,,,,,,Jokić,203999.0,,,,,,
354,PT09M16.00S,2025-01-22T04:26:22.5Z,3,REGULAR,steal,,[],203999,,,1610612743,86,71,2025-01-22T04:26:24Z,3480000,False,,,0,,N. Jokić STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
355,PT09M10.00S,2025-01-22T04:26:28.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201566,5.469776609724048,46.81372549019608,1610612743,88,71,2025-01-22T04:27:08Z,3490000,False,16.0,-1.0,1,left,R. Westbrook running reverse Layup (7 PTS) (M. Porter Jr. 1 AST),"[201566, 1629008]",1610612743.0,DEN,running reverse,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,1.59,Made,7.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,,,
357,PT09M10.00S,2025-01-22T04:26:31.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,88,71,2025-01-22T04:26:31Z,3510000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M10.00S,2025-01-22T04:29:51.1Z,3,REGULAR,substitution,out,[],201569,,,1610612755,88,71,2025-01-22T04:29:59Z,3520000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT09M10.00S,2025-01-22T04:29:51.1Z,3,REGULAR,substitution,out,[],203083,,,1610612755,88,71,2025-01-22T04:29:59Z,3530000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT09M10.00S,2025-01-22T04:29:51.1Z,3,REGULAR,substitution,in,[],1642348,,,1610612755,88,71,2025-01-22T04:29:59Z,3540000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT09M10.00S,2025-01-22T04:29:51.1Z,3,REGULAR,substitution,in,[],1627824,,,1610612755,88,71,2025-01-22T04:29:59Z,3550000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M56.00S,2025-01-22T04:30:08.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,93.11760840998686,50.245098039215684,1610612755,88,73,2025-01-22T04:30:14Z,3560000,False,1.0,12.0,1,right,K. Oubre Jr. cutting DUNK (6 PTS) (G. Yabusele 3 AST),"[1626162, 1627824]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,1.23,Made,6.0,G. Yabusele,1627824.0,3.0,,,,,,,,,,,,
364,PT08M37.00S,2025-01-22T04:30:27.2Z,3,REGULAR,3pt,Jump Shot,[],1629008,8.886333771353483,2.696078431372549,1610612743,91,73,2025-01-22T04:44:52Z,3580000,False,237.0,31.0,1,left,M. Porter Jr. 3PT  (17 PTS) (N. Jokić 7 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,23.85,Made,17.0,N. Jokić,203999.0,7.0,,,,,,,,,,,,
366,PT08M19.00S,2025-01-22T04:30:45.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,92.46057818659659,48.77450980392157,1610612755,91,75,2025-01-22T04:30:51Z,3600000,False,-6.0,18.0,1,right,G. Yabusele driving Layup (14 PTS) (T. Maxey 8 AST),"[1627824, 1630178]",1610612755.0,PHI,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,1.94,Made,14.0,T. Maxey,1630178.0,8.0,,,,,,,,,,,,
368,PT08M06.00S,2025-01-22T04:30:58.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.652431011826544,46.81372549019608,1610612743,91,75,2025-01-22T04:31:36Z,3620000,False,16.0,10.0,1,left,MISS C. Braun cutting Layup - blocked,"[1631128, 1626162]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,1.88,Missed,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
369,PT08M06.00S,2025-01-22T04:30:58.8Z,3,REGULAR,block,,[],1626162,,,1610612743,91,75,2025-01-22T04:31:01Z,3630000,False,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
370,PT08M06.00S,2025-01-22T04:30:58.8Z,3,REGULAR,rebound,offensive,[],1631128,,,1610612743,91,75,2025-01-22T04:31:06Z,3640000,False,,,0,,C. Braun REBOUND (Off:2 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,368.0,2.0,0.0,2.0,,
371,PT08M06.00S,2025-01-22T04:31:02.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631128,6.389618922470433,44.6078431372549,1610612743,93,75,2025-01-22T04:31:13Z,3650000,False,27.0,8.0,1,left,C. Braun putback Layup (18 PTS),[1631128],1610612743.0,DEN,putback,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,2.8,Made,18.0,,,,,,,,,,,,,,,
372,PT08M06.00S,2025-01-22T04:31:04.4Z,3,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612743,93,75,2025-01-22T04:31:10Z,3660000,False,,,0,,K. Oubre Jr. shooting personal FOUL (4 PF) (Braun 1 FT),"[1626162, 1631128]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,4.0,0.0,Braun,1631128.0,,,,,,,,
374,PT08M06.00S,2025-01-22T04:31:28.7Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1631128,,,1610612743,93,75,2025-01-22T04:31:33Z,3680000,False,,,0,,MISS C. Braun Free Throw 1 of 1,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
375,PT08M06.00S,2025-01-22T04:31:28.7Z,3,REGULAR,rebound,defensive,[],202331,,,1610612755,93,75,2025-01-22T04:31:36Z,3690000,False,,,0,,P. George REBOUND (Off:1 Def:4),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,374.0,5.0,4.0,1.0,,
376,PT07M47.00S,2025-01-22T04:31:45.8Z,3,REGULAR,3pt,Jump Shot,[],1627824,77.08607095926413,9.313725490196079,1610612755,93,78,2025-01-22T04:31:52Z,3700000,False,-203.0,163.0,1,right,G. Yabusele 26' 3PT  (17 PTS) (P. George 6 AST),"[1627824, 202331]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,26.06,Made,17.0,P. George,202331.0,6.0,,,,,,,,,,,,
378,PT07M28.00S,2025-01-22T04:32:05.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,7.178055190538765,50.49019607843137,1610612743,93,78,2025-01-22T04:32:10Z,3720000,False,-2.0,15.0,1,left,MISS M. Porter Jr. reverse Layup,[1629008],1610612743.0,DEN,reverse,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,1.52,Missed,,,,,,,,,,,,,,,,
379,PT07M28.00S,2025-01-22T04:32:05.2Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,93,78,2025-01-22T04:35:20Z,3730000,False,,,0,,N. Jokić REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,378.0,8.0,7.0,1.0,,
405,PT07M28.00S,2025-01-22T04:32:08.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.046649145860711,52.20588235294118,1610612743,93,78,2025-01-22T04:34:32Z,3735000,False,-11.0,14.0,1,left,MISS N. Jokić tip Layup,[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,1.76,Missed,,,,,,,,,,,,,,,,
406,PT07M28.00S,2025-01-22T04:32:08.6Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,93,78,2025-01-22T04:34:32Z,3737500,False,,,0,,N. Jokić REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,405.0,9.0,7.0,2.0,,
380,PT07M27.00S,2025-01-22T04:32:12.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.440867279894875,46.32352941176471,1610612743,93,78,2025-01-22T04:50:14Z,3740000,False,18.0,17.0,1,left,MISS N. Jokić putback Layup - blocked,"[203999, 202331]",1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,2.53,Missed,,,,,,,,,,,,,,,George,202331.0
381,PT07M27.00S,2025-01-22T04:32:12.0Z,3,REGULAR,block,,[],202331,,,1610612743,93,78,2025-01-22T04:32:14Z,3750000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT07M26.00S,2025-01-22T04:32:13.0Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,93,78,2025-01-22T04:33:09Z,3760000,False,,,0,,N. Jokić REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,380.0,10.0,7.0,3.0,,
383,PT07M25.00S,2025-01-22T04:32:15.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,6.258212877792378,47.549019607843135,1610612743,95,78,2025-01-22T04:33:31Z,3770000,False,12.0,6.0,1,left,N. Jokić putback Layup (22 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,1.38,Made,22.0,,,,,,,,,,,,,,,
384,PT07M16.00S,2025-01-22T04:32:20.9Z,3,REGULAR,violation,kicked ball,[],203999,,,1610612755,95,78,2025-01-22T04:33:58Z,3780000,False,,,0,,N. Jokić kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,1193.0,,,,,,,,,,,,,,,,,,,
385,PT07M06.00S,2025-01-22T04:32:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.06636005256242,42.40196078431372,1610612755,95,78,2025-01-22T04:32:50Z,3790000,False,-38.0,22.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,4.4,Missed,,,,,,,,,,,,,,,,
386,PT07M04.00S,2025-01-22T04:32:47.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,95,78,2025-01-22T04:32:50Z,3800000,False,,,0,,N. Jokić REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,385.0,11.0,8.0,3.0,,
387,PT06M58.00S,2025-01-22T04:32:54.0Z,3,REGULAR,3pt,Jump Shot,[],1629008,14.668199737187912,2.2058823529411766,1610612743,95,78,2025-01-22T04:33:00Z,3810000,False,239.0,85.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,25.38,Missed,,,,,,,,,,,,,,,,
388,PT06M54.00S,2025-01-22T04:32:58.3Z,3,REGULAR,rebound,offensive,[],1627750,,,1610612743,95,78,2025-01-22T04:32:58Z,3820000,False,,,0,,J. Murray REBOUND (Off:1 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,387.0,4.0,3.0,1.0,,
389,PT06M51.00S,2025-01-22T04:33:00.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,7.30946123521682,48.28431372549019,1610612743,97,78,2025-01-22T04:33:04Z,3830000,False,9.0,16.0,1,left,R. Westbrook Layup (9 PTS) (J. Murray 5 AST),"[201566, 1627750]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,1.83,Made,9.0,J. Murray,1627750.0,5.0,,,,,,,,,,,,
391,PT06M29.00S,2025-01-22T04:33:22.0Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612755,97,78,2025-01-22T04:33:26Z,3850000,False,,,0,,P. George bad pass TURNOVER (3 TO),"[202331, 203999]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,Jokić,203999.0,,,,,,
392,PT06M29.00S,2025-01-22T04:33:22.0Z,3,REGULAR,steal,,[],203999,,,1610612743,97,78,2025-01-22T04:33:24Z,3860000,False,,,0,,N. Jokić STEAL (4 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
393,PT06M26.00S,2025-01-22T04:33:25.7Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,97,78,2025-01-22T04:33:29Z,3870000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 1630178]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,Maxey,1630178.0,,,,,,
394,PT06M26.00S,2025-01-22T04:33:25.7Z,3,REGULAR,steal,,[],1630178,,,1610612755,97,78,2025-01-22T04:33:27Z,3880000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
395,PT06M16.00S,2025-01-22T04:33:35.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627824,92.9862023653088,96.07843137254902,1610612755,97,81,2025-01-22T04:33:40Z,3890000,False,230.0,13.0,1,right,G. Yabusele 3PT  (20 PTS) (P. George 7 AST),"[1627824, 202331]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,23.08,Made,20.0,P. George,202331.0,7.0,,,,,,,,,,,,
397,PT06M04.00S,2025-01-22T04:33:48.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,5.075558475689881,48.77450980392157,1610612743,99,81,2025-01-22T04:35:10Z,3910000,False,6.0,-5.0,1,left,M. Porter Jr. DUNK (19 PTS) (R. Westbrook 8 AST),"[1629008, 201566]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,0.78,Made,19.0,R. Westbrook,201566.0,8.0,,,,,,,,,,,,
399,PT05M56.00S,2025-01-22T04:33:57.4Z,3,REGULAR,violation,kicked ball,[],1627750,,,1610612755,99,81,2025-01-22T04:34:07Z,3930000,False,,,0,,J. Murray kicked ball VIOLATION,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,1193.0,,,,,,,,,,,,,,,,,,,
400,PT05M56.00S,2025-01-22T04:34:01.3Z,3,REGULAR,substitution,out,[],1627750,,,1610612755,99,81,2025-01-22T04:34:08Z,3940000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M56.00S,2025-01-22T04:34:01.3Z,3,REGULAR,substitution,in,[],203932,,,1610612755,99,81,2025-01-22T04:34:08Z,3950000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M56.00S,2025-01-22T04:34:17.3Z,3,REGULAR,substitution,out,[],202331,,,1610612755,99,81,2025-01-22T04:34:19Z,3960000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M56.00S,2025-01-22T04:34:17.3Z,3,REGULAR,substitution,in,[],1641741,,,1610612755,99,81,2025-01-22T04:34:19Z,3970000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M47.00S,2025-01-22T04:34:32.0Z,3,REGULAR,turnover,bad pass,[],1626162,,,1610612755,99,81,2025-01-22T04:34:39Z,3980000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 201566]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,Westbrook,201566.0,,,,,,
407,PT05M47.00S,2025-01-22T04:34:32.0Z,3,REGULAR,steal,,[],201566,,,1610612743,99,81,2025-01-22T04:34:34Z,3990000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
408,PT05M43.00S,2025-01-22T04:34:35.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,6.652431011826544,48.529411764705884,1610612743,101,81,2025-01-22T04:36:14Z,4000000,False,7.0,10.0,1,left,R. Westbrook running finger roll Layup (11 PTS),[201566],1610612743.0,DEN,running finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,1.24,Made,11.0,,,,,,,,,,,,,,,
409,PT05M38.00S,2025-01-22T04:34:40.1Z,3,REGULAR,3pt,Jump Shot,[],1630178,71.56701708278581,12.5,1610612755,101,84,2025-01-22T04:34:52Z,4010000,False,-188.0,215.0,1,right,T. Maxey 28' 3PT  (24 PTS) (K. Oubre Jr. 2 AST),"[1630178, 1626162]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,28.51,Made,24.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,,
411,PT05M19.00S,2025-01-22T04:34:58.3Z,3,REGULAR,3pt,Jump Shot,[],203932,13.61695137976347,3.431372549019608,1610612743,104,84,2025-01-22T04:35:05Z,4030000,False,233.0,75.0,1,left,A. Gordon 24' 3PT  (12 PTS) (N. Jokić 8 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,24.47,Made,12.0,N. Jokić,203999.0,8.0,,,,,,,,,,,,
413,PT05M18.00S,2025-01-22T04:35:04.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,104,84,2025-01-22T04:35:04Z,4050000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M18.00S,2025-01-22T04:38:15.2Z,3,REGULAR,substitution,out,[],1642348,,,1610612755,104,84,2025-01-22T04:38:32Z,4060000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M18.00S,2025-01-22T04:38:15.2Z,3,REGULAR,substitution,in,[],1641737,,,1610612755,104,84,2025-01-22T04:38:32Z,4070000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M03.00S,2025-01-22T04:38:40.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627824,94.82588699080158,48.28431372549019,1610612755,104,86,2025-01-22T04:38:47Z,4080000,False,-9.0,-4.0,1,right,G. Yabusele driving DUNK (22 PTS) (T. Maxey 9 AST),"[1627824, 1630178]",1610612755.0,PHI,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,0.94,Made,22.0,T. Maxey,1630178.0,9.0,,,,,,,,,,,,
418,PT05M03.00S,2025-01-22T04:38:45.9Z,3,REGULAR,foul,personal,['1freethrow'],203999,,,1610612755,104,86,2025-01-22T04:38:53Z,4100000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (Yabusele 1 FT),"[203999, 1627824]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,1.0,0.0,Yabusele,1627824.0,,,,,,,,
420,PT05M03.00S,2025-01-22T04:39:18.8Z,3,REGULAR,freethrow,1 of 1,[],1627824,,,1610612755,104,86,2025-01-22T04:39:21Z,4120000,False,,,0,,MISS G. Yabusele Free Throw 1 of 1,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
421,PT05M01.00S,2025-01-22T04:39:20.8Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,104,86,2025-01-22T04:39:21Z,4130000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,420.0,6.0,6.0,0.0,,
422,PT04M49.00S,2025-01-22T04:39:31.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.521024967148489,45.588235294117645,1610612743,106,86,2025-01-22T04:39:34Z,4140000,False,22.0,9.0,1,left,C. Braun alley-oop Layup (20 PTS) (N. Jokić 9 AST),"[1631128, 203999]",1610612743.0,DEN,alley-oop,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,2.38,Made,20.0,N. Jokić,203999.0,9.0,,,,,,,,,,,,
424,PT04M32.00S,2025-01-22T04:39:48.3Z,3,REGULAR,3pt,Jump Shot,[],1630178,65.52233902759527,56.372549019607845,1610612755,106,86,2025-01-22T04:40:03Z,4160000,False,32.0,272.0,1,right,MISS T. Maxey 27' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,27.35,Missed,,,,,,,,,,,,,,,,
425,PT04M32.00S,2025-01-22T04:39:48.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,106,86,2025-01-22T04:40:03Z,4170000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:7),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,424.0,7.0,7.0,0.0,,
426,PT04M24.00S,2025-01-22T04:39:58.8Z,3,REGULAR,turnover,out-of-bounds,[],201566,,,1610612743,106,86,2025-01-22T04:40:04Z,4180000,False,,,0,,R. Westbrook lost ball out-of-bounds TURNOVER (5 TO),[201566],1610612743.0,DEN,lost ball,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,1627534.0,5.0,,,,,,,,,,,,,,,,,,
427,PT04M05.00S,2025-01-22T04:40:22.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641741,65.52233902759527,50.245098039215684,1610612755,106,86,2025-01-22T04:40:27Z,4190000,False,1.0,272.0,1,right,MISS R. Council IV 27' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,27.16,Missed,,,,,,,,,,,,,,,,
428,PT04M03.00S,2025-01-22T04:40:24.6Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,106,86,2025-01-22T04:40:27Z,4200000,False,,,0,,M. Porter Jr. REBOUND (Off:3 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,427.0,6.0,3.0,3.0,,
429,PT03M57.00S,2025-01-22T04:40:31.9Z,3,REGULAR,foul,personal,[],1627824,,,1610612743,106,86,2025-01-22T04:40:39Z,4210000,False,,,0,,G. Yabusele personal FOUL (2 PF),"[1627824, 203932]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,2.0,0.0,Gordon,203932.0,,,,,,,,
434,PT03M42.00S,2025-01-22T04:41:40.4Z,3,REGULAR,substitution,out,[],1629008,,,1610612743,106,86,2025-01-22T04:41:45Z,4260000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M42.00S,2025-01-22T04:41:40.4Z,3,REGULAR,substitution,in,[],1631212,,,1610612743,106,86,2025-01-22T04:41:45Z,4270000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M40.00S,2025-01-22T04:41:55.7Z,3,REGULAR,3pt,Jump Shot,[],203999,22.026938239159,7.598039215686274,1610612743,109,86,2025-01-22T04:42:05Z,4280000,False,212.0,155.0,1,left,N. Jokić 26' 3PT  (25 PTS) (R. Westbrook 9 AST),"[203999, 201566]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,26.24,Made,25.0,R. Westbrook,201566.0,9.0,,,,,,,,,,,,
438,PT03M24.00S,2025-01-22T04:42:11.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.70762155059133,60.29411764705882,1610612755,109,88,2025-01-22T04:42:18Z,4300000,False,51.0,91.0,1,right,T. Maxey 10' pullup Jump Shot (26 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,10.47,Made,26.0,,,,,,,,,,,,,,,
