actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
522,PT08M46.00S,2025-02-21T01:55:45.2Z,4,REGULAR,freethrow,1 of 1,[],1629656,,,1610612755,84,105,2025-02-21T01:55:45Z,5200000,False,,,0,,Q. Grimes Free Throw 1 of 1 (12 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
523,PT08M35.00S,2025-02-21T01:55:57.3Z,4,REGULAR,turnover,lost ball,[],1630202,,,1610612738,84,105,2025-02-21T01:56:03Z,5210000,False,,,0,,P. Pritchard lost ball TURNOVER (1 TO),"[1630202, 202331]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,George,202331.0,,
524,PT08M35.00S,2025-02-21T01:55:57.3Z,4,REGULAR,steal,,[],202331,,,1610612755,84,105,2025-02-21T02:00:41Z,5220000,False,,,0,,P. George STEAL (1 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
525,PT08M31.00S,2025-02-21T01:56:03.6Z,4,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,84,105,2025-02-21T01:56:11Z,5230000,False,,,0,,Q. Grimes lost ball out-of-bounds TURNOVER (2 TO),[1629656],1610612755.0,PHI,lost ball,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,201638.0,,,,,,,,,,,2.0,,,,,,,,
526,PT08M12.00S,2025-02-21T01:56:27.8Z,4,REGULAR,foul,personal,[],1627824,,,1610612738,84,105,2025-02-21T01:56:34Z,5240000,False,,,0,,G. Yabusele personal FOUL (3 PF),"[1627824, 204001]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Center,201638.0,3.0,0.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
528,PT08M02.00S,2025-02-21T01:57:00.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,10.200394218134035,3.6764705882352944,1610612738,84,105,2025-02-21T01:57:05Z,5260000,False,232.0,43.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,23.56,Missed,,,,,,,,,,,,,
529,PT07M58.00S,2025-02-21T01:57:04.4Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612755,84,105,2025-02-21T01:57:05Z,5270000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:4),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,528.0,6.0,4.0,2.0,,,,
530,PT07M48.00S,2025-02-21T01:57:14.2Z,4,REGULAR,3pt,Jump Shot,[],1641741,84.05059132720105,95.34313725490196,1610612755,84,105,2025-02-21T01:57:19Z,5280000,False,227.0,97.0,1,right,MISS R. Council IV 24' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,,,,24.67,Missed,,,,,,,,,,,,,
531,PT07M44.00S,2025-02-21T01:57:18.2Z,4,REGULAR,rebound,defensive,[],204001,,,1610612738,84,105,2025-02-21T01:57:19Z,5290000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:3),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,530.0,4.0,3.0,1.0,,,,
532,PT07M30.00S,2025-02-21T01:57:32.7Z,4,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612738,84,105,2025-02-21T01:57:40Z,5300000,False,,,0,,K. Oubre Jr. shooting personal FOUL (5 PF) (Porziņģis 2 FT),"[1626162, 204001]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,1193.0,5.0,0.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
534,PT07M30.00S,2025-02-21T01:58:04.0Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,84,106,2025-02-21T01:58:04Z,5320000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (16 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
535,PT07M30.00S,2025-02-21T01:58:04.7Z,4,REGULAR,substitution,out,[],1641741,,,1610612738,84,106,2025-02-21T01:58:09Z,5330000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M30.00S,2025-02-21T01:58:04.7Z,4,REGULAR,substitution,in,[],1630178,,,1610612738,84,106,2025-02-21T01:58:09Z,5340000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M30.00S,2025-02-21T01:58:26.3Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,84,107,2025-02-21T01:58:26Z,5350000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (17 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
538,PT07M20.00S,2025-02-21T01:58:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.93495400788436,47.05882352941176,1610612755,86,107,2025-02-21T01:58:44Z,5360000,False,-15.0,23.0,1,right,K. Oubre Jr. driving Layup (15 PTS) (T. Maxey 7 AST),"[1626162, 1630178]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,2.75,Made,15.0,T. Maxey,1630178.0,7.0,,,,,,,,,
540,PT07M20.00S,2025-02-21T01:58:42.5Z,4,REGULAR,foul,personal,['1freethrow'],204001,,,1610612755,86,107,2025-02-21T01:58:48Z,5380000,False,,,0,,K. Porziņģis shooting personal FOUL (5 PF) (Oubre Jr. 1 FT),"[204001, 1626162]",1610612738.0,BOS,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,2004.0,5.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
542,PT07M20.00S,2025-02-21T01:58:51.2Z,4,REGULAR,substitution,out,[],1627824,,,1610612755,86,107,2025-02-21T01:58:56Z,5400000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M20.00S,2025-02-21T01:58:51.2Z,4,REGULAR,substitution,out,[],204001,,,1610612755,86,107,2025-02-21T01:58:56Z,5410000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M20.00S,2025-02-21T01:58:51.2Z,4,REGULAR,substitution,in,[],203083,,,1610612755,86,107,2025-02-21T01:58:56Z,5420000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M20.00S,2025-02-21T01:58:51.2Z,4,REGULAR,substitution,in,[],1628436,,,1610612755,86,107,2025-02-21T01:58:56Z,5430000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M20.00S,2025-02-21T01:59:15.8Z,4,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,87,107,2025-02-21T01:59:15Z,5440000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (16 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
547,PT07M05.00S,2025-02-21T01:59:31.8Z,4,REGULAR,3pt,Jump Shot,[],1628401,31.35676741130092,50.0,1610612738,87,110,2025-02-21T01:59:37Z,5450000,False,0.0,242.0,1,left,D. White 24' 3PT  (14 PTS) (L. Kornet 3 AST),"[1628401, 1628436]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,24.23,Made,14.0,L. Kornet,1628436.0,3.0,,,,,,,,,
549,PT06M52.00S,2025-02-21T01:59:44.9Z,4,REGULAR,2pt,Jump Shot,[],202331,74.98357424441524,59.068627450980394,1610612755,89,110,2025-02-21T01:59:51Z,5470000,False,45.0,183.0,1,right,P. George 18' step back Jump Shot (14 PTS),[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,18.82,Made,14.0,,,,,,,,,,,,
550,PT06M32.00S,2025-02-21T02:00:04.7Z,4,REGULAR,3pt,Jump Shot,[],1630573,5.601182654402102,94.85294117647058,1610612738,89,113,2025-02-21T02:00:10Z,5480000,False,-224.0,0.0,1,left,S. Hauser 3PT  (3 PTS) (P. Pritchard 3 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,22.43,Made,3.0,P. Pritchard,1630202.0,3.0,,,,,,,,,
552,PT06M19.00S,2025-02-21T02:00:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,92.9862023653088,50.98039215686274,1610612755,89,113,2025-02-21T02:02:39Z,5500000,False,5.0,13.0,1,right,MISS Q. Grimes cutting Layup - blocked,"[1629656, 1628436]",1610612755.0,PHI,cutting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,1.43,Missed,,,,,,,,,,,,Kornet,1628436.0
553,PT06M19.00S,2025-02-21T02:00:18.6Z,4,REGULAR,block,,[],1628436,,,1610612755,89,113,2025-02-21T02:00:21Z,5510000,False,,,0,,L. Kornet BLOCK (2 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
554,PT06M15.00S,2025-02-21T02:00:22.6Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,89,113,2025-02-21T02:00:24Z,5520000,False,,,0,,D. White REBOUND (Off:0 Def:10),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,552.0,10.0,10.0,0.0,,,,
555,PT06M10.00S,2025-02-21T02:00:27.1Z,4,REGULAR,3pt,Jump Shot,[],1628401,32.013797634691194,32.84313725490196,1610612738,89,113,2025-02-21T02:00:35Z,5530000,False,86.0,248.0,1,left,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,26.28,Missed,,,,,,,,,,,,,
556,PT06M06.00S,2025-02-21T02:00:30.8Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612738,89,113,2025-02-21T02:00:30Z,5540000,False,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,555.0,1.0,0.0,1.0,,,,
557,PT05M56.00S,2025-02-21T02:00:40.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,32.14520367936925,58.08823529411765,1610612738,89,113,2025-02-21T02:00:45Z,5550000,False,-40.0,250.0,1,left,MISS D. White 25' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,25.29,Missed,,,,,,,,,,,,,
558,PT05M52.00S,2025-02-21T02:00:44.6Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,89,113,2025-02-21T02:00:45Z,5560000,False,,,0,,L. Kornet REBOUND (Off:4 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,557.0,7.0,3.0,4.0,,,,
559,PT05M50.00S,2025-02-21T02:00:46.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,27.808804204993432,80.3921568627451,1610612738,89,116,2025-02-21T02:00:50Z,5570000,False,-152.0,209.0,1,left,P. Pritchard 25' 3PT  (22 PTS) (L. Kornet 4 AST),"[1630202, 1628436]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,25.83,Made,22.0,L. Kornet,1628436.0,4.0,,,,,,,,,
561,PT05M37.00S,2025-02-21T02:00:59.2Z,4,REGULAR,3pt,Jump Shot,[],202331,66.44218134034165,61.51960784313726,1610612755,92,116,2025-02-21T02:01:04Z,5590000,False,58.0,263.0,1,right,P. George 26' 3PT step back (17 PTS),[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,26.91,Made,17.0,,,,,,,,,,,,
562,PT05M22.00S,2025-02-21T02:01:14.8Z,4,REGULAR,3pt,Jump Shot,[],1630202,32.40801576872536,62.00980392156863,1610612738,92,116,2025-02-21T02:01:19Z,5600000,False,-60.0,252.0,1,left,MISS P. Pritchard 25' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,25.91,Missed,,,,,,,,,,,,,
563,PT05M19.00S,2025-02-21T02:01:17.8Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,92,116,2025-02-21T02:01:19Z,5610000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,562.0,4.0,3.0,1.0,,,,
564,PT05M08.00S,2025-02-21T02:01:28.2Z,4,REGULAR,2pt,Jump Shot,[],202331,72.35545335085413,61.274509803921575,1610612755,92,116,2025-02-21T02:01:34Z,5620000,False,56.0,207.0,1,right,MISS P. George 21' step back Shot,[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,21.49,Missed,,,,,,,,,,,,,
565,PT05M04.00S,2025-02-21T02:01:32.2Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,92,116,2025-02-21T02:01:34Z,5630000,False,,,0,,S. Hauser REBOUND (Off:1 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,564.0,2.0,1.0,1.0,,,,
566,PT04M51.00S,2025-02-21T02:01:45.9Z,4,REGULAR,2pt,Jump Shot,[],1628401,9.411957950065702,73.77450980392157,1610612738,92,118,2025-02-21T02:01:53Z,5640000,False,-119.0,36.0,1,left,D. White 12' driving floating Jump Shot (16 PTS) (P. Pritchard 4 AST),"[1628401, 1630202]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,12.42,Made,16.0,P. Pritchard,1630202.0,4.0,,,,,,,,,
568,PT04M50.00S,2025-02-21T02:01:54.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,92,118,2025-02-21T02:01:54Z,5660000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,out,[],1630178,,,1610612755,92,118,2025-02-21T02:04:25Z,5670000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,out,[],1629656,,,1610612755,92,118,2025-02-21T02:04:25Z,5680000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,out,[],202331,,,1610612755,92,118,2025-02-21T02:04:25Z,5690000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,out,[],1626162,,,1610612755,92,118,2025-02-21T02:04:25Z,5700000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,out,[],1628401,,,1610612755,92,118,2025-02-21T02:04:25Z,5710000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,out,[],1628436,,,1610612755,92,118,2025-02-21T02:04:25Z,5720000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,in,[],1641741,,,1610612755,92,118,2025-02-21T02:04:25Z,5730000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,in,[],1627824,,,1610612755,92,118,2025-02-21T02:04:25Z,5740000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,in,[],1630288,,,1610612755,92,118,2025-02-21T02:04:25Z,5750000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,in,[],1631223,,,1610612755,92,118,2025-02-21T02:04:25Z,5760000,False,,,0,,SUB in: D. Roddy,[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,in,[],1641775,,,1610612755,92,118,2025-02-21T02:04:25Z,5770000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M50.00S,2025-02-21T02:03:59.0Z,4,REGULAR,substitution,in,[],1629674,,,1610612755,92,118,2025-02-21T02:04:25Z,5780000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M36.00S,2025-02-21T02:05:29.2Z,4,REGULAR,2pt,Jump Shot,[],1641741,79.58278580814718,45.09803921568628,1610612755,92,118,2025-02-21T02:05:35Z,5790000,False,-25.0,139.0,1,right,MISS R. Council IV 14' driving floating Shot - blocked,"[1641741, 1628470]",1610612755.0,PHI,driving floating,,,Council IV,R. Council IV,,,,,Mid-Range,8-16 Center,,,,,,14.15,Missed,,,,,,,,,,,,Craig,1628470.0
582,PT04M36.00S,2025-02-21T02:05:29.2Z,4,REGULAR,block,,[],1628470,,,1610612755,92,118,2025-02-21T02:05:31Z,5800000,False,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
583,PT04M34.00S,2025-02-21T02:05:31.2Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,92,118,2025-02-21T02:05:35Z,5810000,False,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,581.0,5.0,3.0,2.0,,,,
584,PT04M34.00S,2025-02-21T02:05:35.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,92.19776609724047,49.754901960784316,1610612755,94,118,2025-02-21T02:05:42Z,5820000,False,-1.0,21.0,1,right,A. Drummond Layup (4 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,2.08,Made,4.0,,,,,,,,,,,,
585,PT04M34.00S,2025-02-21T02:05:39.1Z,4,REGULAR,foul,personal,['1freethrow'],1629674,,,1610612755,94,118,2025-02-21T02:05:45Z,5830000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Drummond 1 FT),"[1629674, 203083]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,Drummond,203083.0,,,,,,,,,,,,,,,
587,PT04M34.00S,2025-02-21T02:05:54.6Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203083,,,1610612755,94,118,2025-02-21T02:05:54Z,5850000,False,,,0,,MISS A. Drummond Free Throw 1 of 1,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
588,PT04M32.00S,2025-02-21T02:05:56.6Z,4,REGULAR,rebound,offensive,[],1627824,,,1610612755,94,118,2025-02-21T02:06:00Z,5860000,False,,,0,,G. Yabusele REBOUND (Off:3 Def:4),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,587.0,7.0,4.0,3.0,,,,
589,PT04M26.00S,2025-02-21T02:06:03.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631223,92.19776609724047,43.13725490196079,1610612755,96,118,2025-02-21T02:07:04Z,5870000,False,-34.0,21.0,1,right,D. Roddy driving bank Hook (4 PTS) (R. Council IV 2 AST),"[1631223, 1641741]",1610612755.0,PHI,driving bank,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,4.01,Made,4.0,R. Council IV,1641741.0,2.0,,,,,,,,,
591,PT04M09.00S,2025-02-21T02:06:19.6Z,4,REGULAR,3pt,Jump Shot,[],1630573,30.305519053876477,74.26470588235294,1610612738,96,118,2025-02-21T02:06:25Z,5890000,False,-121.0,232.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,26.22,Missed,,,,,,,,,,,,,
592,PT04M06.00S,2025-02-21T02:06:22.6Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612755,96,118,2025-02-21T02:06:25Z,5900000,False,,,0,,D. Roddy REBOUND (Off:0 Def:4),[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,591.0,4.0,4.0,0.0,,,,
593,PT04M02.00S,2025-02-21T02:06:26.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203083,92.46057818659659,52.69607843137255,1610612755,98,118,2025-02-21T02:06:34Z,5910000,False,13.0,18.0,1,right,A. Drummond running finger roll Layup (6 PTS) (D. Roddy 2 AST),"[203083, 1631223]",1610612755.0,PHI,running finger roll,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,2.28,Made,6.0,D. Roddy,1631223.0,2.0,,,,,,,,,
595,PT03M39.00S,2025-02-21T02:06:49.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,6.1268068331143235,45.588235294117645,1610612738,98,118,2025-02-21T02:06:55Z,5930000,False,22.0,5.0,1,left,MISS N. Queta Layup,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,2.27,Missed,,,,,,,,,,,,,
596,PT03M37.00S,2025-02-21T02:06:51.8Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612755,98,118,2025-02-21T02:06:55Z,5940000,False,,,0,,D. Roddy REBOUND (Off:0 Def:5),[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,595.0,5.0,5.0,0.0,,,,
597,PT03M33.00S,2025-02-21T02:06:55.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631223,90.3580814717477,46.81372549019608,1610612755,98,118,2025-02-21T02:07:01Z,5950000,False,-16.0,38.0,1,right,MISS D. Roddy running Layup - blocked,"[1631223, 1628470]",1610612755.0,PHI,running,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,4.13,Missed,,,,,,,,,,,,Craig,1628470.0
598,PT03M33.00S,2025-02-21T02:06:55.3Z,4,REGULAR,block,,[],1628470,,,1610612755,98,118,2025-02-21T02:06:57Z,5960000,False,,,0,,T. Craig BLOCK (2 BLK),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
599,PT03M31.00S,2025-02-21T02:06:57.3Z,4,REGULAR,rebound,offensive,[],1630288,,,1610612755,98,118,2025-02-21T02:09:26Z,5970000,False,,,0,,J. Dowtin Jr. REBOUND (Off:1 Def:0),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,597.0,1.0,0.0,1.0,,,,
600,PT03M29.00S,2025-02-21T02:06:59.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631223,90.22667542706965,4.166666666666666,1610612755,98,118,2025-02-21T02:07:49Z,5980000,False,-229.0,39.0,1,right,MISS D. Roddy 3PT,[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,,,,,,23.26,Missed,,,,,,,,,,,,,
601,PT03M26.00S,2025-02-21T02:07:02.8Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,98,118,2025-02-21T02:07:03Z,5990000,False,,,0,,N. Queta REBOUND (Off:0 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,600.0,1.0,1.0,0.0,,,,
602,PT03M12.00S,2025-02-21T02:07:16.5Z,4,REGULAR,3pt,Jump Shot,[],1630202,31.488173455978973,66.42156862745098,1610612738,98,118,2025-02-21T02:07:21Z,6000000,False,-82.0,243.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,25.7,Missed,,,,,,,,,,,,,
603,PT03M09.00S,2025-02-21T02:07:19.5Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612755,98,118,2025-02-21T02:07:21Z,6010000,False,,,0,,G. Yabusele REBOUND (Off:3 Def:5),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,602.0,8.0,5.0,3.0,,,,
