actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
431,PT03M15.00S,2025-03-30T01:08:28.6Z,3,REGULAR,rebound,offensive,[],1641737,,,1610612755,71,83,2025-03-30T01:08:28Z,4280000,False,,,0,,A. Bona REBOUND (Off:2 Def:5),[1641737],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bona,A. Bona,,,,430.0,7.0,5.0,2.0,,,,,,,,,,
432,PT03M15.00S,2025-03-30T01:08:28.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641737,94.40999984741211,50.0,1610612755,73,83,2025-03-30T01:14:28Z,4290000,False,0.0,0.0,1,right,A. Bona putback Layup (14 PTS),[1641737],1610612755.0,PHI,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,14.0,Bona,A. Bona,,,,,,,,,,,,,,,,,
433,PT03M03.00S,2025-03-30T01:08:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,4.418528252299605,47.30392156862745,1610612748,73,85,2025-03-30T01:08:46Z,4300000,False,13.0,-11.0,1,left,B. Adebayo cutting finger roll Layup (11 PTS) (D. Mitchell 6 AST),"[1628389, 1630558]",1610612748.0,MIA,cutting finger roll,,,,,,Restricted Area,0-8 Center,1.74,Made,11.0,Adebayo,B. Adebayo,D. Mitchell,1630558.0,6.0,,,,,,,,,,,,,,
435,PT02M51.00S,2025-03-30T01:08:55.0Z,3,REGULAR,foul,offensive,[],1641737,,,1610612755,73,85,2025-03-30T01:09:02Z,4320000,False,,,0,,A. Bona offensive FOUL (1 PF),"[1641737, 1629312]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Bona,A. Bona,,,,,,,,,,,202049.0,1.0,0.0,Highsmith,1629312.0,,
437,PT02M51.00S,2025-03-30T01:08:55.0Z,3,REGULAR,turnover,offensive foul,[],1641737,,,1610612755,73,85,2025-03-30T01:08:55Z,4340000,False,,,0,,A. Bona offensive foul TURNOVER (3 TO),[1641737],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Bona,A. Bona,,,,,,,,3.0,,,202049.0,,,,,,
438,PT02M51.00S,2025-03-30T01:09:14.2Z,3,REGULAR,substitution,out,[],1641737,,,1610612748,73,85,2025-03-30T01:09:17Z,4350000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,
439,PT02M51.00S,2025-03-30T01:09:14.2Z,3,REGULAR,substitution,in,[],1627824,,,1610612748,73,85,2025-03-30T01:09:17Z,4360000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,
443,PT02M36.00S,2025-03-30T01:09:41.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202692,11.777266754270697,2.450980392156863,1610612748,73,85,2025-03-30T01:09:49Z,4380000,False,238.0,58.0,1,left,MISS A. Burks 24' 3PT - blocked,"[202692, 1630542]",1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,24.47,Missed,,Burks,A. Burks,,,,,,,,,,,,,,,,Bagley,1630542.0
444,PT02M36.00S,2025-03-30T01:09:41.9Z,3,REGULAR,block,,[],1630542,,,1610612748,73,85,2025-03-30T01:09:45Z,4390000,False,,,0,,M. Bagley BLOCK (1 BLK),[1630542],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,
445,PT02M35.00S,2025-03-30T01:09:42.9Z,3,REGULAR,rebound,offensive,[],202692,,,1610612748,73,85,2025-03-30T01:09:49Z,4400000,False,,,0,,A. Burks REBOUND (Off:1 Def:0),[202692],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,,,,Burks,A. Burks,,,,443.0,1.0,0.0,1.0,,,,,,,,,,
446,PT02M35.00S,2025-03-30T01:09:49.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202692,11.12023653088042,5.392156862745098,1610612748,73,85,2025-03-30T01:10:09Z,4410000,False,223.0,52.0,1,left,MISS A. Burks 3PT - blocked,"[202692, 1630542]",1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,22.9,Missed,,Burks,A. Burks,,,,,,,,,,,,,,,,Bagley,1630542.0
447,PT02M35.00S,2025-03-30T01:09:49.6Z,3,REGULAR,block,,[],1630542,,,1610612748,73,85,2025-03-30T01:09:52Z,4420000,False,,,0,,M. Bagley BLOCK (2 BLK),[1630542],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,
448,PT02M35.00S,2025-03-30T01:09:49.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,73,85,2025-03-30T01:09:54Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Right,,,,,,,,,446.0,,,,,,,,,,,,,
450,PT02M32.00S,2025-03-30T01:10:08.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641796,7.835085413929041,45.83333333333333,1610612748,73,87,2025-03-30T01:10:12Z,4450000,False,21.0,21.0,1,left,P. Larsson Layup (10 PTS) (D. Mitchell 7 AST),"[1641796, 1630558]",1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,2.96,Made,10.0,Larsson,P. Larsson,D. Mitchell,1630558.0,7.0,,,,,,,,,,,,,,
452,PT02M32.00S,2025-03-30T01:10:10.8Z,3,REGULAR,foul,personal,['1freethrow'],1630542,,,1610612748,73,87,2025-03-30T01:10:17Z,4470000,False,,,0,,M. Bagley shooting personal FOUL (1 PF) (Larsson 1 FT),"[1630542, 1641796]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Bagley,M. Bagley,,,,,,,,,,,202049.0,1.0,0.0,Larsson,1641796.0,,
454,PT02M32.00S,2025-03-30T01:10:35.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1641796,,,1610612748,73,88,2025-03-30T01:10:35Z,4490000,False,,,0,,P. Larsson Free Throw 1 of 1 (11 PTS),[1641796],1610612748.0,MIA,,,,,,,,,,Made,11.0,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
455,PT02M12.00S,2025-03-30T01:10:56.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,80.76544021024968,39.705882352941174,1610612755,75,88,2025-03-30T01:11:01Z,4500000,False,-51.0,128.0,1,right,L. Walker IV 13' driving floating Jump Shot (7 PTS) (Q. Grimes 3 AST),"[1629022, 1629656]",1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,13.83,Made,7.0,Walker IV,L. Walker IV,Q. Grimes,1629656.0,3.0,,,,,,,,,,,,,,
457,PT01M56.00S,2025-03-30T01:11:12.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,4.418528252299605,50.0,1610612748,75,90,2025-03-30T01:11:16Z,4520000,False,0.0,-11.0,1,left,B. Adebayo DUNK (13 PTS) (H. Highsmith 3 AST),"[1628389, 1629312]",1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,1.1,Made,13.0,Adebayo,B. Adebayo,H. Highsmith,1629312.0,3.0,,,,,,,,,,,,,,
459,PT01M39.00S,2025-03-30T01:11:28.9Z,3,REGULAR,3pt,Jump Shot,[],1641741,82.60512483574244,2.450980392156863,1610612755,75,90,2025-03-30T01:11:34Z,4540000,False,-238.0,111.0,1,right,MISS R. Council IV 26' 3PT,[1641741],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,
460,PT01M36.00S,2025-03-30T01:11:31.9Z,3,REGULAR,rebound,defensive,[],202692,,,1610612748,75,90,2025-03-30T01:11:34Z,4550000,False,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Burks,A. Burks,,,,459.0,2.0,1.0,1.0,,,,,,,,,,
461,PT01M24.00S,2025-03-30T01:11:44.2Z,3,REGULAR,3pt,Jump Shot,[],202692,22.946780551905388,8.088235294117647,1610612748,75,90,2025-03-30T01:11:50Z,4560000,False,210.0,163.0,1,left,MISS A. Burks 26' step back 3PT,[202692],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Right Center,26.56,Missed,,Burks,A. Burks,,,,,,,,,,,,,,,,,
462,PT01M21.00S,2025-03-30T01:11:47.2Z,3,REGULAR,rebound,defensive,[],1641741,,,1610612755,75,90,2025-03-30T01:11:50Z,4570000,False,,,0,,R. Council IV REBOUND (Off:0 Def:4),[1641741],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Council IV,R. Council IV,,,,461.0,4.0,4.0,0.0,,,,,,,,,,
463,PT01M14.00S,2025-03-30T01:11:54.2Z,3,REGULAR,3pt,Jump Shot,[],1629656,70.77858081471747,15.931372549019606,1610612755,75,90,2025-03-30T01:12:04Z,4580000,False,-170.0,222.0,1,right,MISS Q. Grimes 28' 3PT,[1629656],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,28.0,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
464,PT01M11.00S,2025-03-30T01:11:57.2Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,75,90,2025-03-30T01:12:04Z,4590000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Adebayo,B. Adebayo,,,,463.0,7.0,5.0,2.0,,,,,,,,,,
465,PT00M58.60S,2025-03-30T01:12:11.2Z,3,REGULAR,3pt,Jump Shot,[],1628389,14.799605781865965,3.6764705882352944,1610612748,75,93,2025-03-30T01:12:15Z,4600000,False,232.0,87.0,1,left,B. Adebayo 24' 3PT  (16 PTS) (D. Mitchell 8 AST),"[1628389, 1630558]",1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,24.73,Made,16.0,Adebayo,B. Adebayo,D. Mitchell,1630558.0,8.0,,,,,,,,,,,,,,
467,PT00M44.90S,2025-03-30T01:12:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,90.22667542706965,40.68627450980392,1610612755,75,93,2025-03-30T01:12:32Z,4620000,False,-47.0,39.0,1,right,MISS L. Walker IV 6' driving finger roll Layup,[1629022],1610612755.0,PHI,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,
468,PT00M42.80S,2025-03-30T01:12:30.4Z,3,REGULAR,rebound,defensive,[],202692,,,1610612748,75,93,2025-03-30T01:12:32Z,4630000,False,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Burks,A. Burks,,,,467.0,3.0,2.0,1.0,,,,,,,,,,
469,PT00M30.60S,2025-03-30T01:12:42.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,8.09789750328515,50.98039215686274,1610612748,75,93,2025-03-30T01:12:46Z,4640000,False,-5.0,24.0,1,left,MISS D. Mitchell driving finger roll Layup,[1630558],1610612748.0,MIA,driving finger roll,,,,,,Restricted Area,0-8 Center,2.41,Missed,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,
470,PT00M29.00S,2025-03-30T01:12:44.2Z,3,REGULAR,rebound,defensive,[],1641741,,,1610612755,75,93,2025-03-30T01:12:46Z,4650000,False,,,0,,R. Council IV REBOUND (Off:0 Def:5),[1641741],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Council IV,R. Council IV,,,,469.0,5.0,5.0,0.0,,,,,,,,,,
471,PT00M09.70S,2025-03-30T01:13:03.5Z,3,REGULAR,3pt,Jump Shot,[],1629022,67.09921156373193,55.88235294117647,1610612755,75,93,2025-03-30T01:13:09Z,4660000,False,29.0,257.0,1,right,MISS L. Walker IV 25' step back 3PT,[1629022],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Center,25.85,Missed,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,
472,PT00M06.50S,2025-03-30T01:13:06.7Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,75,93,2025-03-30T01:13:09Z,4670000,False,,,0,,P. Larsson REBOUND (Off:3 Def:3),[1641796],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Larsson,P. Larsson,,,,471.0,6.0,3.0,3.0,,,,,,,,,,
473,PT00M00.20S,2025-03-30T01:13:13.0Z,3,REGULAR,3pt,Jump Shot,[],202692,27.414586070959263,20.833333333333336,1610612748,75,96,2025-03-30T01:13:18Z,4680000,False,146.0,205.0,1,left,A. Burks 25' 3PT  (20 PTS) (B. Adebayo 5 AST),"[202692, 1628389]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,25.17,Made,20.0,Burks,A. Burks,B. Adebayo,1628389.0,5.0,,,,,,,,,,,,,,
476,PT00M00.00S,2025-03-30T01:14:03.8Z,3,REGULAR,period,end,[],0,,,1610612755,75,96,2025-03-30T01:14:03Z,4710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,out,['startperiod'],1629656,,,1610612755,75,96,2025-03-30T01:15:47Z,4720000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,out,['startperiod'],1641741,,,1610612755,75,96,2025-03-30T01:15:47Z,4730000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,,,,,,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,out,['startperiod'],1630542,,,1610612755,75,96,2025-03-30T01:15:47Z,4740000,False,,,0,,SUB out: M. Bagley,[1630542],1610612755.0,PHI,,,,,,,,,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,out,['startperiod'],1641796,,,1610612755,75,96,2025-03-30T01:15:47Z,4750000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,out,['startperiod'],1628389,,,1610612755,75,96,2025-03-30T01:15:47Z,4760000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,out,['startperiod'],202692,,,1610612755,75,96,2025-03-30T01:15:47Z,4770000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,in,['startperiod'],1630762,,,1610612755,75,96,2025-03-30T01:15:47Z,4780000,False,,,0,,SUB in: P. Wheeler,[1630762],1610612755.0,PHI,,,,,,,,,,,,Wheeler,P. Wheeler,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,in,['startperiod'],1642348,,,1610612755,75,96,2025-03-30T01:15:47Z,4790000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,,,,,,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,in,['startperiod'],1641720,,,1610612755,75,96,2025-03-30T01:15:47Z,4800000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,,,,,,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,in,['startperiod'],203937,,,1610612755,75,96,2025-03-30T01:15:47Z,4810000,False,,,0,,SUB in: K. Anderson,[203937],1610612748.0,MIA,,,,,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,in,['startperiod'],1629639,,,1610612755,75,96,2025-03-30T01:15:47Z,4820000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2025-03-30T01:14:06.9Z,4,REGULAR,substitution,in,['startperiod'],1642276,,,1610612755,75,96,2025-03-30T01:15:47Z,4830000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2025-03-30T01:15:58.8Z,4,REGULAR,period,start,[],0,,,1610612755,75,96,2025-03-30T01:15:58Z,4840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M38.00S,2025-03-30T01:16:20.3Z,4,REGULAR,3pt,Jump Shot,[],1629022,70.38436268068331,18.38235294117647,1610612755,75,96,2025-03-30T01:16:26Z,4850000,False,-158.0,226.0,1,right,MISS L. Walker IV 27' 3PT,[1629022],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,27.57,Missed,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,
491,PT11M34.00S,2025-03-30T01:16:24.3Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,75,96,2025-03-30T01:16:26Z,4860000,False,,,0,,K. Ware REBOUND (Off:4 Def:6),[1642276],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Ware,K. Ware,,,,490.0,10.0,6.0,4.0,,,,,,,,,,
492,PT11M20.00S,2025-03-30T01:16:37.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203937,5.075558475689881,49.50980392156863,1610612748,75,98,2025-03-30T01:19:05Z,4870000,False,2.0,-5.0,1,left,K. Anderson cutting DUNK (2 PTS) (T. Herro 5 AST),"[203937, 1629639]",1610612748.0,MIA,cutting,,,,,,Restricted Area,0-8 Center,0.54,Made,2.0,Anderson,K. Anderson,T. Herro,1629639.0,5.0,,,,,,,,,,,,,,
494,PT10M57.00S,2025-03-30T01:17:00.3Z,4,REGULAR,2pt,Jump Shot,[],1641720,72.48685939553219,57.35294117647059,1610612755,77,98,2025-03-30T01:17:05Z,4890000,False,37.0,206.0,1,right,J. Hood-Schifino 20' step back Jump Shot (2 PTS) (G. Yabusele 2 AST),"[1641720, 1627824]",1610612755.0,PHI,step back,,,,,,Mid-Range,16-24 Center,20.94,Made,2.0,Hood-Schifino,J. Hood-Schifino,G. Yabusele,1627824.0,2.0,,,,,,,,,,,,,,
496,PT10M33.00S,2025-03-30T01:17:25.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,12.040078843626807,40.68627450980392,1610612748,77,100,2025-03-30T01:17:29Z,4910000,False,47.0,61.0,1,left,T. Herro 7' driving floating bank Jump Shot (24 PTS),[1629639],1610612748.0,MIA,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.65,Made,24.0,Herro,T. Herro,,,,,,,,,,,,,,,,,
498,PT10M13.00S,2025-03-30T01:17:47.9Z,4,REGULAR,turnover,out-of-bounds,[],1630762,,,1610612755,77,100,2025-03-30T01:17:55Z,4930000,False,,,0,,P. Wheeler lost ball out-of-bounds TURNOVER (1 TO),[1630762],1610612755.0,PHI,lost ball,,,,,,Mid-Range,8-16 Left,,,,Wheeler,P. Wheeler,,,,,,,,1.0,,,202901.0,,,,,,
499,PT10M01.00S,2025-03-30T01:18:04.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,4.28712220762155,93.87254901960785,1610612748,77,100,2025-03-30T01:18:09Z,4940000,False,-219.0,-12.0,1,left,MISS D. Mitchell 3PT,[1630558],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,21.97,Missed,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,
500,PT09M57.00S,2025-03-30T01:18:08.7Z,4,REGULAR,rebound,defensive,[],1642348,,,1610612755,77,100,2025-03-30T01:18:09Z,4950000,False,,,0,,J. Edwards REBOUND (Off:1 Def:1),[1642348],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Edwards,J. Edwards,,,,499.0,2.0,1.0,1.0,,,,,,,,,,
501,PT09M51.00S,2025-03-30T01:18:13.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630762,86.94152431011827,94.6078431372549,1610612755,77,100,2025-03-30T01:21:32Z,4960000,False,223.0,70.0,1,right,MISS P. Wheeler running pullup 3PT,[1630762],1610612755.0,PHI,running pullup,,,,,,Right Corner 3,24+ Right,23.38,Missed,,Wheeler,P. Wheeler,,,,,,,,,,,,,,,,,
502,PT09M46.00S,2025-03-30T01:18:18.1Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,77,100,2025-03-30T01:18:21Z,4970000,False,,,0,,K. Ware REBOUND (Off:4 Def:7),[1642276],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,,,,Ware,K. Ware,,,,501.0,11.0,7.0,4.0,,,,,,,,,,
503,PT09M36.00S,2025-03-30T01:18:29.0Z,4,REGULAR,3pt,Jump Shot,[],1629639,31.09395532194481,69.36274509803921,1610612748,77,100,2025-03-30T01:22:31Z,4980000,False,-97.0,240.0,1,left,MISS T. Herro 25' step back 3PT,[1629639],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,Herro,T. Herro,,,,,,,,,,,,,,,,,
504,PT09M32.00S,2025-03-30T01:18:33.0Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612755,77,100,2025-03-30T01:18:34Z,4990000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:4),[1627824],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Yabusele,G. Yabusele,,,,503.0,5.0,4.0,1.0,,,,,,,,,,
505,PT09M25.00S,2025-03-30T01:18:39.7Z,4,REGULAR,2pt,Jump Shot,[],1641720,74.72076215505913,63.48039215686274,1610612755,77,100,2025-03-30T01:18:45Z,5000000,False,67.0,185.0,1,right,MISS J. Hood-Schifino 19' pullup Shot,[1641720],1610612755.0,PHI,pullup,,,,,,Mid-Range,16-24 Right Center,19.7,Missed,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,
506,PT09M22.00S,2025-03-30T01:18:42.7Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,77,100,2025-03-30T01:18:45Z,5010000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:5),[1629312],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Right Center,,,,Highsmith,H. Highsmith,,,,505.0,6.0,5.0,1.0,,,,,,,,,,
509,PT09M01.00S,2025-03-30T01:19:35.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.915243101182654,49.50980392156863,1610612748,77,102,2025-03-30T01:19:41Z,5040000,False,2.0,13.0,1,left,K. Anderson driving Layup (4 PTS) (T. Herro 6 AST),"[203937, 1629639]",1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,1.27,Made,4.0,Anderson,K. Anderson,T. Herro,1629639.0,6.0,,,,,,,,,,,,,,
511,PT08M44.00S,2025-03-30T01:19:53.0Z,4,REGULAR,3pt,Jump Shot,[],1641720,66.17936925098554,60.049019607843135,1610612755,77,102,2025-03-30T01:19:56Z,5060000,False,50.0,265.0,1,right,MISS J. Hood-Schifino 27' step back 3PT,[1641720],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Center,27.01,Missed,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,
512,PT08M42.00S,2025-03-30T01:19:55.0Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,77,102,2025-03-30T01:19:56Z,5070000,False,,,0,,K. Ware REBOUND (Off:4 Def:8),[1642276],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Ware,K. Ware,,,,511.0,12.0,8.0,4.0,,,,,,,,,,
513,PT08M36.00S,2025-03-30T01:20:01.5Z,4,REGULAR,3pt,Jump Shot,[],203937,30.042706964520367,66.91176470588235,1610612748,77,102,2025-03-30T01:24:25Z,5080000,False,-85.0,230.0,1,left,MISS K. Anderson 24' 3PT,[203937],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,24.5,Missed,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,
514,PT08M33.00S,2025-03-30T01:20:04.5Z,4,REGULAR,rebound,defensive,[],1642348,,,1610612755,77,102,2025-03-30T01:20:09Z,5090000,False,,,0,,J. Edwards REBOUND (Off:1 Def:2),[1642348],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Edwards,J. Edwards,,,,513.0,3.0,2.0,1.0,,,,,,,,,,
515,PT08M18.00S,2025-03-30T01:20:19.6Z,4,REGULAR,3pt,Jump Shot,[],1642348,74.98357424441524,85.5392156862745,1610612755,80,102,2025-03-30T01:20:28Z,5100000,False,178.0,183.0,1,right,J. Edwards 25' 3PT  (11 PTS) (L. Walker IV 2 AST),"[1642348, 1629022]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,25.49,Made,11.0,Edwards,J. Edwards,L. Walker IV,1629022.0,2.0,,,,,,,,,,,,,,
517,PT08M00.00S,2025-03-30T01:20:37.1Z,4,REGULAR,3pt,Jump Shot,[],1629639,32.40801576872536,52.69607843137255,1610612748,80,105,2025-03-30T01:20:41Z,5120000,False,-13.0,252.0,1,left,T. Herro 25' 3PT  (27 PTS) (K. Anderson 1 AST),"[1629639, 203937]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,25.25,Made,27.0,Herro,T. Herro,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
519,PT07M35.00S,2025-03-30T01:21:01.6Z,4,REGULAR,3pt,Jump Shot,[],1629022,77.34888304862024,90.68627450980392,1610612755,83,105,2025-03-30T01:21:06Z,5140000,False,203.0,160.0,1,right,L. Walker IV 25' 3PT  (10 PTS) (G. Yabusele 3 AST),"[1629022, 1627824]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,25.9,Made,10.0,Walker IV,L. Walker IV,G. Yabusele,1627824.0,3.0,,,,,,,,,,,,,,
542,PT07M07.00S,2025-03-30T01:21:22.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,83,105,2025-03-30T01:26:00Z,5160000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202037.0,,,,,,
