actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
90,PT05M04.00S,2024-11-28T00:25:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,94.13600525624179,52.450980392156865,1610612745,14,16,2024-11-28T00:30:59Z,890000,False,12.0,3.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,,,,,
91,PT05M02.00S,2024-11-28T00:25:05.0Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,14,16,2024-11-28T00:25:06Z,900000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT05M01.00S,2024-11-28T00:25:08.5Z,1,REGULAR,turnover,out-of-bounds,[],1627824,,,1610612755,14,16,2024-11-28T00:25:14Z,910000,False,,,0,,G. Yabusele bad pass out-of-bounds TURNOVER (1 TO),[1627824],1610612755.0,PHI,bad pass,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1.0,,,,,,1629178.0,,,,
93,PT04M50.00S,2024-11-28T00:25:27.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,77.18462549277267,11.274509803921575,1610612745,14,19,2024-11-28T00:25:31Z,920000,False,-194.0,162.0,1,right,J. Smith Jr. 25' 3PT  (3 PTS) (A. Thompson 1 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.24,Made,,,,,3.0,,,,,,A. Thompson,1641708.0,1.0,,,,,
95,PT04M36.00S,2024-11-28T00:25:46.5Z,1,REGULAR,violation,kicked ball,[],1630578,,,1610612755,14,19,2024-11-28T00:25:55Z,940000,False,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,204059.0,,,,
96,PT04M36.00S,2024-11-28T00:25:52.2Z,1,REGULAR,substitution,out,[],1631095,,,1610612755,14,19,2024-11-28T00:25:55Z,950000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M36.00S,2024-11-28T00:25:52.2Z,1,REGULAR,substitution,in,[],1631106,,,1610612755,14,19,2024-11-28T00:25:55Z,960000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M27.00S,2024-11-28T00:26:09.4Z,1,REGULAR,2pt,Jump Shot,[],1630178,6.8823915900131425,66.91176470588235,1610612755,14,19,2024-11-28T00:26:13Z,970000,False,-85.0,12.0,1,left,MISS T. Maxey 8' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,8.55,Missed,,,,,,,,,,,,,,,,,,
99,PT04M23.00S,2024-11-28T00:26:13.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,14,19,2024-11-28T00:26:13Z,980000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,98.0,3.0,3.0,0.0,,,,,,,,,,,,,,
100,PT04M15.00S,2024-11-28T00:26:20.2Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,14,19,2024-11-28T00:26:25Z,990000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1630178]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1.0,Maxey,1630178.0,,,,,,,,
101,PT04M15.00S,2024-11-28T00:26:20.2Z,1,REGULAR,steal,,[],1630178,,,1610612755,14,19,2024-11-28T00:26:22Z,1000000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
102,PT04M11.00S,2024-11-28T00:26:24.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,7.408015768725363,50.245098039215684,1610612755,16,19,2024-11-28T00:26:29Z,1010000,False,-1.0,17.0,1,left,T. Maxey running Layup (6 PTS),[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,6.0,,,,,,,,,,,,,
103,PT03M58.00S,2024-11-28T00:26:36.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.2161629434954,50.98039215686275,1610612745,16,21,2024-11-28T00:26:43Z,1020000,False,5.0,11.0,1,right,J. Green driving finger roll Layup (16 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,16.0,,,,,,,,,,,,,
104,PT03M46.00S,2024-11-28T00:26:49.4Z,1,REGULAR,2pt,Jump Shot,[],1630178,13.584099868593952,71.81372549019608,1610612755,16,21,2024-11-28T00:26:54Z,1030000,False,-109.0,75.0,1,left,MISS T. Maxey 13' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,13.25,Missed,,,,,,,,,,,,,,,,,,
105,PT03M43.00S,2024-11-28T00:26:52.4Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,16,21,2024-11-28T00:26:54Z,1040000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
106,PT03M40.00S,2024-11-28T00:26:58.0Z,1,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612745,16,21,2024-11-28T00:27:10Z,1050000,False,,,0,,K. Martin shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630231, 1641708]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Thompson,1641708.0
108,PT03M40.00S,2024-11-28T00:27:24.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641708,,,1610612745,16,22,2024-11-28T00:27:24Z,1070000,False,,,0,,A. Thompson Free Throw 1 of 2 (1 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
109,PT03M40.00S,2024-11-28T00:27:26.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,16,22,2024-11-28T00:27:30Z,1080000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M40.00S,2024-11-28T00:27:26.7Z,1,REGULAR,substitution,in,[],203500,,,1610612745,16,22,2024-11-28T00:27:30Z,1090000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M40.00S,2024-11-28T00:27:39.4Z,1,REGULAR,substitution,out,[],1627824,,,1610612745,16,22,2024-11-28T00:27:43Z,1100000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M40.00S,2024-11-28T00:27:39.4Z,1,REGULAR,substitution,in,[],203083,,,1610612745,16,22,2024-11-28T00:27:43Z,1110000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M40.00S,2024-11-28T00:27:57.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641708,,,1610612745,16,23,2024-11-28T00:27:57Z,1120000,False,,,0,,A. Thompson Free Throw 2 of 2 (2 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
114,PT03M21.00S,2024-11-28T00:28:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.750985545335084,53.18627450980392,1610612755,16,23,2024-11-28T00:28:24Z,1130000,False,-16.0,11.0,1,left,MISS K. Oubre Jr. driving finger roll Layup - blocked,"[1626162, 203500]",1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,Adams,203500.0,,,,,,,,,,,
115,PT03M21.00S,2024-11-28T00:28:19.7Z,1,REGULAR,block,,[],203500,,,1610612755,16,23,2024-11-28T00:28:22Z,1140000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT03M18.00S,2024-11-28T00:28:22.7Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,16,23,2024-11-28T00:28:24Z,1150000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT03M15.00S,2024-11-28T00:28:26.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,70.3515111695138,76.9607843137255,1610612745,16,23,2024-11-28T00:28:34Z,1160000,False,135.0,226.0,1,right,MISS D. Brooks 26' running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
118,PT03M10.00S,2024-11-28T00:28:31.2Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,16,23,2024-11-28T00:28:34Z,1170000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT03M06.00S,2024-11-28T00:28:34.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,10.036136662286467,52.450980392156865,1610612755,18,23,2024-11-28T00:28:39Z,1180000,False,-12.0,42.0,1,left,K. Oubre Jr. running Layup (5 PTS) (T. Maxey 1 AST),"[1626162, 1630178]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,4.36,Made,,,,,5.0,,,,,,T. Maxey,1630178.0,1.0,,,,,
121,PT02M47.00S,2024-11-28T00:28:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,92.0335085413929,53.431372549019606,1610612745,18,23,2024-11-28T00:28:57Z,1200000,False,17.0,22.0,1,right,MISS S. Adams Layup - blocked,"[203500, 1630231]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,Martin,1630231.0,,,,,,,,,,,
122,PT02M47.00S,2024-11-28T00:28:53.3Z,1,REGULAR,block,,[],1630231,,,1610612745,18,23,2024-11-28T00:28:55Z,1210000,False,,,0,,K. Martin BLOCK (1 BLK),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
123,PT02M46.00S,2024-11-28T00:28:54.3Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,18,23,2024-11-28T00:28:57Z,1220000,False,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,121.0,2.0,1.0,1.0,,,,,,,,,,,,,,
124,PT02M46.00S,2024-11-28T00:29:00.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612745,18,23,2024-11-28T00:29:06Z,1230000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Adams 2 FT),"[203083, 203500]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Adams,203500.0
126,PT02M46.00S,2024-11-28T00:29:10.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,18,23,2024-11-28T00:29:10Z,1250000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M46.00S,2024-11-28T00:31:43.8Z,1,REGULAR,substitution,out,[],1630178,,,1610612745,18,23,2024-11-28T00:31:57Z,1260000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M46.00S,2024-11-28T00:31:43.8Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,18,23,2024-11-28T00:31:57Z,1270000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M46.00S,2024-11-28T00:31:43.8Z,1,REGULAR,substitution,in,[],1642272,,,1610612745,18,23,2024-11-28T00:31:57Z,1280000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M46.00S,2024-11-28T00:31:43.8Z,1,REGULAR,substitution,in,[],1627832,,,1610612745,18,23,2024-11-28T00:31:57Z,1290000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M46.00S,2024-11-28T00:32:12.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612745,18,24,2024-11-28T00:32:12Z,1300000,False,,,0,,S. Adams Free Throw 1 of 2 (1 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
132,PT02M46.00S,2024-11-28T00:32:31.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612745,18,25,2024-11-28T00:32:31Z,1310000,False,,,0,,S. Adams Free Throw 2 of 2 (2 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
133,PT02M31.00S,2024-11-28T00:32:50.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,10.95597897503285,58.088235294117645,1610612755,18,25,2024-11-28T00:35:33Z,1320000,False,-40.0,50.0,1,left,MISS E. Gordon 6' driving floating Shot - blocked,"[201569, 1641708]",1610612755.0,PHI,driving floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,6.47,Missed,,,,,,Thompson,1641708.0,,,,,,,,,,,
134,PT02M31.00S,2024-11-28T00:32:50.5Z,1,REGULAR,block,,[],1641708,,,1610612755,18,25,2024-11-28T00:32:53Z,1330000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT02M31.00S,2024-11-28T00:32:50.5Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,18,25,2024-11-28T00:35:33Z,1340000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,133.0,2.0,2.0,0.0,,,,,,,,,,,,,,
136,PT02M25.00S,2024-11-28T00:32:57.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,76.39618922470433,89.2156862745098,1610612745,18,28,2024-11-28T00:33:48Z,1350000,False,196.0,169.0,1,right,F. VanVleet 25' 3PT running (3 PTS) (T. Eason 1 AST),"[1627832, 1631106]",1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.91,Made,,,,,3.0,,,,,,T. Eason,1631106.0,1.0,,,,,
138,PT02M12.00S,2024-11-28T00:33:10.2Z,1,REGULAR,3pt,Jump Shot,[],1626162,11.48160315374507,98.03921568627452,1610612755,18,28,2024-11-28T00:33:25Z,1370000,False,-240.0,55.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,24.65,Missed,,,,,,,,,,,,,,,,,,
139,PT02M12.00S,2024-11-28T00:33:10.2Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,18,28,2024-11-28T00:33:25Z,1380000,False,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Left Corner 3,24+ Left,,,138.0,3.0,2.0,1.0,,,,,,,,,,,,,,
140,PT01M59.00S,2024-11-28T00:33:22.7Z,1,REGULAR,2pt,Jump Shot,[],1627832,74.03088042049934,53.67647058823529,1610612745,18,28,2024-11-28T00:33:33Z,1390000,False,18.0,192.0,1,right,MISS F. VanVleet 19' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,19.25,Missed,,,,,,,,,,,,,,,,,,
141,PT01M59.00S,2024-11-28T00:33:22.7Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,18,28,2024-11-28T00:33:33Z,1400000,False,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,140.0,4.0,2.0,2.0,,,,,,,,,,,,,,
142,PT01M44.00S,2024-11-28T00:33:36.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,8.065045992115643,59.068627450980394,1610612755,18,28,2024-11-28T00:33:42Z,1410000,False,-45.0,23.0,1,left,MISS J. McCain driving finger roll Layup,[1642272],1610612755.0,PHI,driving finger roll,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,,
143,PT01M44.00S,2024-11-28T00:33:36.6Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612755,18,28,2024-11-28T00:33:42Z,1420000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,142.0,2.0,1.0,1.0,,,,,,,,,,,,,,
144,PT01M40.00S,2024-11-28T00:33:40.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,5.590000152587891,50.0,1610612755,20,28,2024-11-28T00:33:40Z,1430000,False,0.0,0.0,1,left,K. Oubre Jr. putback Layup (7 PTS),[1626162],1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,7.0,,,,,,,,,,,,,
145,PT01M30.00S,2024-11-28T00:33:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.2161629434954,52.205882352941174,1610612745,20,30,2024-11-28T00:33:55Z,1440000,False,11.0,11.0,1,right,J. Green driving Layup (18 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,18.0,,,,,,,,,,,,,
146,PT01M10.00S,2024-11-28T00:34:11.8Z,1,REGULAR,2pt,Jump Shot,[],1626162,24.096583442838366,49.754901960784316,1610612755,22,30,2024-11-28T00:34:15Z,1450000,False,1.0,174.0,1,left,K. Oubre Jr. 17' pullup Jump Shot (9 PTS),[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,17.4,Made,,,,,9.0,,,,,,,,,,,,,
152,PT00M48.20S,2024-11-28T00:34:41.0Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,22,30,2024-11-28T00:34:44Z,1510000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M48.20S,2024-11-28T00:34:41.0Z,1,REGULAR,substitution,in,[],1642263,,,1610612745,22,30,2024-11-28T00:34:44Z,1520000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M46.80S,2024-11-28T00:35:17.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612745,22,30,2024-11-28T00:35:26Z,1530000,False,,,0,,A. Drummond personal FOUL (2 PF) (Adams 2 FT),"[203083, 203500]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Adams,203500.0
156,PT00M46.80S,2024-11-28T00:35:44.4Z,1,REGULAR,freethrow,1 of 2,[],203500,,,1610612745,22,30,2024-11-28T01:14:05Z,1550000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
157,PT00M46.80S,2024-11-28T00:35:44.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,22,30,2024-11-28T00:36:19Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,,,
158,PT00M46.80S,2024-11-28T00:35:54.0Z,1,REGULAR,substitution,out,[],1630231,,,1610612745,22,30,2024-11-28T00:35:59Z,1570000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M46.80S,2024-11-28T00:35:54.0Z,1,REGULAR,substitution,in,[],1630178,,,1610612745,22,30,2024-11-28T00:35:59Z,1580000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M46.80S,2024-11-28T00:35:44.4Z,1,REGULAR,freethrow,2 of 2,[],203500,,,1610612745,22,30,2024-11-28T01:14:05Z,1590000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT00M42.70S,2024-11-28T00:35:48.5Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,22,30,2024-11-28T00:36:19Z,1600000,False,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,160.0,1.0,0.0,1.0,,,,,,,,,,,,,,
162,PT00M41.40S,2024-11-28T00:36:19.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,80.20696452036793,41.91176470588235,1610612745,22,30,2024-11-28T00:41:34Z,1610000,False,-40.0,134.0,1,right,MISS T. Eason 13' putback Layup,[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,13.96,Missed,,,,,,,,,,,,,,,,,,
163,PT00M39.00S,2024-11-28T00:36:22.0Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,22,30,2024-11-28T00:36:22Z,1620000,False,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,162.0,5.0,3.0,2.0,,,,,,,,,,,,,,
164,PT00M28.40S,2024-11-28T00:36:32.5Z,1,REGULAR,turnover,bad pass,[],1630178,,,1610612755,22,30,2024-11-28T00:36:37Z,1630000,False,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 1641708]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,Thompson,1641708.0,,,,,,,,
165,PT00M28.40S,2024-11-28T00:36:32.5Z,1,REGULAR,steal,,[],1641708,,,1610612745,22,30,2024-11-28T00:36:34Z,1640000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
166,PT00M24.00S,2024-11-28T00:36:37.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,93.61038107752957,53.67647058823529,1610612745,22,32,2024-11-28T00:36:42Z,1650000,False,18.0,8.0,1,right,T. Eason running Layup (2 PTS) (A. Thompson 2 AST),"[1631106, 1641708]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,2.0,,,,,,A. Thompson,1641708.0,2.0,,,,,
168,PT00M04.70S,2024-11-28T00:37:01.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,8.590670170827863,53.67647058823529,1610612755,24,32,2024-11-28T00:37:06Z,1670000,False,-18.0,28.0,1,left,J. McCain driving finger roll Layup (6 PTS),[1642272],1610612755.0,PHI,driving finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,6.0,,,,,,,,,,,,,
169,PT00M01.60S,2024-11-28T00:37:07.6Z,1,REGULAR,3pt,Jump Shot,[],1627832,54.84559789750328,39.4607843137255,1610612745,24,35,2024-11-28T00:42:56Z,1680000,False,-53.0,372.0,1,right,F. VanVleet 37' 3PT pullup (6 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,37.57,Made,,,,,6.0,,,,,,,,,,,,,
170,PT00M00.00S,2024-11-28T00:37:15.1Z,1,REGULAR,period,end,[],0,,,1610612755,24,35,2024-11-28T00:37:15Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-11-28T00:38:48.0Z,2,REGULAR,substitution,out,['startperiod'],1626162,,,1610612755,24,35,2024-11-28T00:40:03Z,1700000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-11-28T00:38:48.0Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,24,35,2024-11-28T00:40:03Z,1710000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
