actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
409,PT05M20.00S,2025-03-15T00:36:41.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641720,83.75492772667542,42.40196078431373,1610612755,59,69,2025-03-15T00:36:48Z,4050000,False,-38.0,100.0,1,right,J. Hood-Schifino 10' pullup Jump Shot (4 PTS),[1641720],1610612755.0,PHI,pullup,,,Hood-Schifino,J. Hood-Schifino,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.72,Made,,,,,4.0,,,,,,,,
410,PT05M03.00S,2025-03-15T00:37:12.0Z,3,REGULAR,foul,personal,[],1629052,,,1610612754,59,69,2025-03-15T00:37:23Z,4060000,False,,,0,,O. Brissett personal FOUL (1 PF),"[1629052, 1628418]",1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,0.0,Bryant,1628418.0,,,,,,,,,,,,,,,
412,PT04M49.00S,2025-03-15T00:37:32.1Z,3,REGULAR,3pt,Jump Shot,[],1630169,8.722076215505908,97.30392156862744,1610612754,59,69,2025-03-15T00:43:57Z,4080000,False,-237.0,29.0,1,left,MISS T. Haliburton step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,23.83,Missed,,,,,,,,,,,,,
413,PT04M46.00S,2025-03-15T00:37:35.1Z,3,REGULAR,rebound,defensive,[],1642024,,,1610612755,59,69,2025-03-15T00:37:37Z,4090000,False,,,0,,A. Reese REBOUND (Off:0 Def:2),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,Left Corner 3,24+ Left,,,,,,,,412.0,2.0,2.0,0.0,,,,,,,,,
414,PT04M34.00S,2025-03-15T00:37:47.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,94.26741130091985,50.73529411764706,1610612755,61,69,2025-03-15T00:37:57Z,4100000,False,4.0,1.0,1,right,A. Bona driving DUNK (12 PTS) (J. Hood-Schifino 1 AST),"[1641737, 1641720]",1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,0.4,Made,,,,,12.0,J. Hood-Schifino,1641720.0,1.0,,,,,
416,PT04M33.00S,2025-03-15T00:38:07.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,61,69,2025-03-15T00:38:07Z,4120000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M33.00S,2025-03-15T00:39:50.6Z,3,REGULAR,substitution,out,[],1630169,,,1610612754,61,69,2025-03-15T00:40:16Z,4130000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M33.00S,2025-03-15T00:39:50.6Z,3,REGULAR,substitution,in,[],1641767,,,1610612754,61,69,2025-03-15T00:40:16Z,4140000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M16.00S,2025-03-15T00:41:07.4Z,3,REGULAR,2pt,Jump Shot,[],204456,10.036136662286467,26.960784313725497,1610612754,61,71,2025-03-15T00:41:11Z,4150000,False,115.0,42.0,1,left,T. McConnell 12' pullup Jump Shot (4 PTS) (B. Mathurin 1 AST),"[204456, 1631097]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,12.25,Made,,,,,4.0,B. Mathurin,1631097.0,1.0,,,,,
420,PT04M00.00S,2025-03-15T00:41:27.5Z,3,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612755,61,71,2025-03-15T00:41:39Z,4160000,False,,,0,,B. Sheppard shooting personal FOUL (3 PF) (Hood-Schifino 2 FT),"[1641767, 1641720]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,201638.0,3.0,0.0,Hood-Schifino,1641720.0,,,,,,,,,,,,,,,
422,PT04M00.00S,2025-03-15T00:42:03.6Z,3,REGULAR,freethrow,1 of 2,[],1641720,,,1610612755,62,71,2025-03-15T00:42:29Z,4180000,False,,,0,,J. Hood-Schifino Free Throw 1 of 2 (5 PTS),[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
423,PT04M00.00S,2025-03-15T00:42:03.6Z,3,REGULAR,freethrow,2 of 2,[],1641720,,,1610612755,62,71,2025-03-15T00:42:29Z,4190000,False,,,0,,MISS J. Hood-Schifino Free Throw 2 of 2,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
424,PT03M58.00S,2025-03-15T00:42:05.6Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,62,71,2025-03-15T00:42:29Z,4200000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,423.0,2.0,1.0,1.0,,,,,,,,,
425,PT03M54.00S,2025-03-15T00:42:32.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,34.08344283837057,54.16666666666667,1610612754,62,71,2025-03-15T00:42:41Z,4210000,False,-21.0,268.0,1,left,MISS B. Mathurin 26' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,26.87,Missed,,,,,,,,,,,,,
426,PT03M51.00S,2025-03-15T00:42:35.4Z,3,REGULAR,rebound,defensive,[],1641720,,,1610612755,62,71,2025-03-15T00:42:41Z,4220000,False,,,0,,J. Hood-Schifino REBOUND (Off:1 Def:2),[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Center,,,,,,,,425.0,3.0,2.0,1.0,,,,,,,,,
427,PT03M34.00S,2025-03-15T00:42:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,94.79303547963207,51.470588235294116,1610612755,64,71,2025-03-15T00:47:09Z,4230000,False,7.0,-4.0,1,right,A. Bona driving reverse Layup (14 PTS) (J. Hood-Schifino 2 AST),"[1641737, 1641720]",1610612755.0,PHI,driving reverse,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,0.82,Made,,,,,14.0,J. Hood-Schifino,1641720.0,2.0,,,,,
429,PT03M23.00S,2025-03-15T00:43:03.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,8.722076215505908,49.50980392156863,1610612754,64,71,2025-03-15T00:47:55Z,4250000,False,2.0,29.0,1,left,MISS B. Mathurin cutting Layup - blocked,"[1631097, 1630215]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,2.96,Missed,,,,,,,,,,Butler,1630215.0,,
430,PT03M23.00S,2025-03-15T00:43:03.8Z,3,REGULAR,block,,[],1630215,,,1610612754,64,71,2025-03-15T00:43:06Z,4260000,False,,,0,,J. Butler BLOCK (1 BLK),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
431,PT03M21.00S,2025-03-15T00:43:05.8Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,64,71,2025-03-15T00:49:07Z,4270000,False,,,0,,A. Bona REBOUND (Off:3 Def:4),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,429.0,7.0,4.0,3.0,,,,,,,,,
432,PT03M14.00S,2025-03-15T00:43:13.0Z,3,REGULAR,3pt,Jump Shot,[],1641720,68.9060446780552,72.05882352941177,1610612755,64,71,2025-03-15T00:49:29Z,4280000,False,110.0,240.0,1,right,MISS J. Hood-Schifino 26' step back 3PT,[1641720],1610612755.0,PHI,step back,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Right Center,,,,,,26.4,Missed,,,,,,,,,,,,,
433,PT03M10.00S,2025-03-15T00:43:17.0Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,64,71,2025-03-15T00:43:19Z,4290000,False,,,0,,O. Toppin REBOUND (Off:2 Def:4),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,432.0,6.0,4.0,2.0,,,,,,,,,
434,PT03M07.00S,2025-03-15T00:43:21.6Z,3,REGULAR,foul,personal,[],1641720,,,1610612754,64,71,2025-03-15T00:43:57Z,4300000,False,,,0,,J. Hood-Schifino personal FOUL (2 PF),"[1641720, 1631097]",1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,201638.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
436,PT03M07.00S,2025-03-15T00:43:47.3Z,3,REGULAR,substitution,out,[],1629052,,,1610612754,64,71,2025-03-15T00:43:51Z,4320000,False,,,0,,SUB out: O. Brissett,[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M07.00S,2025-03-15T00:43:47.3Z,3,REGULAR,substitution,out,[],1641737,,,1610612754,64,71,2025-03-15T00:43:51Z,4330000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M07.00S,2025-03-15T00:43:47.3Z,3,REGULAR,substitution,in,[],1641741,,,1610612754,64,71,2025-03-15T00:43:51Z,4340000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M07.00S,2025-03-15T00:43:47.3Z,3,REGULAR,substitution,in,[],1627824,,,1610612754,64,71,2025-03-15T00:43:51Z,4350000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M56.00S,2025-03-15T00:44:09.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,20.02299605781866,40.68627450980392,1610612754,64,73,2025-03-15T00:50:16Z,4360000,False,47.0,136.0,1,left,T. McConnell 14' fadeaway Jump Shot (6 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.35,Made,,,,,6.0,,,,,,,,
442,PT02M42.00S,2025-03-15T00:44:42.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642024,91.90210249671485,52.450980392156865,1610612755,66,73,2025-03-15T00:52:55Z,4380000,False,12.0,24.0,1,right,A. Reese Hook (2 PTS) (J. Hood-Schifino 3 AST),"[1642024, 1641720]",1610612755.0,PHI,,,,Reese,A. Reese,,,,,Restricted Area,0-8 Center,,,,,,2.66,Made,,,,,2.0,J. Hood-Schifino,1641720.0,3.0,,,,,
444,PT02M28.00S,2025-03-15T00:44:54.9Z,3,REGULAR,3pt,Jump Shot,[],1630167,29.221419185282528,80.3921568627451,1610612754,66,73,2025-03-15T00:44:58Z,4400000,False,-152.0,222.0,1,left,MISS O. Toppin 26' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,26.92,Missed,,,,,,,,,,,,,
445,PT02M26.00S,2025-03-15T00:44:56.9Z,3,REGULAR,rebound,defensive,[],1630215,,,1610612755,66,73,2025-03-15T00:44:58Z,4410000,False,,,0,,J. Butler REBOUND (Off:0 Def:2),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,444.0,2.0,2.0,0.0,,,,,,,,,
446,PT02M12.00S,2025-03-15T00:45:11.4Z,3,REGULAR,3pt,Jump Shot,[],1641741,73.89947437582128,84.31372549019608,1610612755,66,73,2025-03-15T00:45:18Z,4420000,False,172.0,193.0,1,right,MISS R. Council IV 25' step back 3PT,[1641741],1610612755.0,PHI,step back,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,,,,25.81,Missed,,,,,,,,,,,,,
447,PT02M09.00S,2025-03-15T00:45:14.4Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612754,66,73,2025-03-15T00:45:18Z,4430000,False,,,0,,T. Bryant REBOUND (Off:0 Def:4),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,,,446.0,4.0,4.0,0.0,,,,,,,,,
448,PT02M00.00S,2025-03-15T00:45:31.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630215,,,1610612754,66,73,2025-03-15T00:45:42Z,4440000,False,,,0,,J. Butler personal FOUL (3 PF) (Toppin 2 FT),"[1630215, 1630167]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1627964.0,3.0,0.0,Toppin,1630167.0,,,,,,,,,,,,,,,
450,PT02M00.00S,2025-03-15T00:46:04.1Z,3,REGULAR,freethrow,1 of 2,[],1630167,,,1610612754,66,74,2025-03-15T00:46:34Z,4460000,False,,,0,,O. Toppin Free Throw 1 of 2 (5 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
451,PT02M00.00S,2025-03-15T00:46:04.7Z,3,REGULAR,substitution,out,[],1641720,,,1610612754,66,74,2025-03-15T00:46:07Z,4470000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M00.00S,2025-03-15T00:46:04.7Z,3,REGULAR,substitution,in,[],1630288,,,1610612754,66,74,2025-03-15T00:46:07Z,4480000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M00.00S,2025-03-15T00:46:04.1Z,3,REGULAR,freethrow,2 of 2,[],1630167,,,1610612754,66,74,2025-03-15T00:46:34Z,4490000,False,,,0,,MISS O. Toppin Free Throw 2 of 2,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
455,PT02M00.00S,2025-03-15T00:46:04.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,66,74,2025-03-15T00:46:34Z,4500000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,454.0,,,,,,,,,,,,
456,PT02M00.00S,2025-03-15T00:46:32.5Z,3,REGULAR,foul,personal,[],1630167,,,1610612755,66,74,2025-03-15T00:46:41Z,4510000,False,,,0,,O. Toppin loose ball personal FOUL (2 PF),"[1630167, 1641741]",1610612754.0,IND,loose ball,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,202041.0,2.0,0.0,Council IV,1641741.0,,,,,,,,,,,,,,,
458,PT01M54.00S,2025-03-15T00:47:14.8Z,3,REGULAR,3pt,Jump Shot,[],1642024,74.1622864651774,16.666666666666657,1610612755,69,74,2025-03-15T00:47:20Z,4530000,False,-167.0,190.0,1,right,A. Reese 25' 3PT  (5 PTS) (J. Butler 3 AST),"[1642024, 1630215]",1610612755.0,PHI,,,,Reese,A. Reese,,,,,Above the Break 3,24+ Left Center,,,,,,25.31,Made,,,,,5.0,J. Butler,1630215.0,3.0,,,,,
460,PT01M44.00S,2025-03-15T00:47:24.6Z,3,REGULAR,turnover,bad pass,[],204456,,,1610612754,69,74,2025-03-15T00:47:27Z,4550000,False,,,0,,T. McConnell bad pass TURNOVER (3 TO),"[204456, 1627824]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,3.0,,,Yabusele,1627824.0
461,PT01M44.00S,2025-03-15T00:47:24.6Z,3,REGULAR,steal,,[],1627824,,,1610612755,69,74,2025-03-15T00:47:26Z,4560000,False,,,0,,G. Yabusele STEAL (1 STL),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
462,PT01M36.00S,2025-03-15T00:47:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630288,94.00459921156373,52.69607843137255,1610612755,71,74,2025-03-15T00:47:38Z,4570000,False,13.0,4.0,1,right,J. Dowtin Jr. driving finger roll Layup (21 PTS),[1630288],1610612755.0,PHI,driving finger roll,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.41,Made,,,,,21.0,,,,,,,,
463,PT01M36.00S,2025-03-15T00:47:38.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,71,74,2025-03-15T00:47:38Z,4580000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M36.00S,2025-03-15T00:48:55.6Z,3,REGULAR,substitution,out,[],1631097,,,1610612754,71,74,2025-03-15T00:49:14Z,4590000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M36.00S,2025-03-15T00:48:55.6Z,3,REGULAR,substitution,out,[],1630167,,,1610612754,71,74,2025-03-15T00:49:14Z,4600000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M36.00S,2025-03-15T00:48:55.6Z,3,REGULAR,substitution,out,[],1628418,,,1610612754,71,74,2025-03-15T00:49:14Z,4610000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M36.00S,2025-03-15T00:48:55.6Z,3,REGULAR,substitution,out,[],1641767,,,1610612754,71,74,2025-03-15T00:49:14Z,4620000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M36.00S,2025-03-15T00:48:55.6Z,3,REGULAR,substitution,in,[],1629614,,,1610612754,71,74,2025-03-15T00:49:14Z,4630000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M36.00S,2025-03-15T00:48:55.6Z,3,REGULAR,substitution,in,[],1627783,,,1610612754,71,74,2025-03-15T00:49:14Z,4640000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M36.00S,2025-03-15T00:48:55.6Z,3,REGULAR,substitution,in,[],1630174,,,1610612754,71,74,2025-03-15T00:49:14Z,4650000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M36.00S,2025-03-15T00:48:55.6Z,3,REGULAR,substitution,in,[],1626167,,,1610612754,71,74,2025-03-15T00:49:14Z,4660000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M17.00S,2025-03-15T00:49:30.1Z,3,REGULAR,3pt,Jump Shot,[],1630174,12.795663600525614,97.05882352941177,1610612754,71,74,2025-03-15T00:49:35Z,4670000,False,-235.0,68.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,24.49,Missed,,,,,,,,,,,,,
473,PT01M15.00S,2025-03-15T00:49:32.1Z,3,REGULAR,rebound,defensive,[],1641741,,,1610612755,71,74,2025-03-15T00:49:35Z,4680000,False,,,0,,R. Council IV REBOUND (Off:1 Def:3),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,,,,,,472.0,4.0,3.0,1.0,,,,,,,,,
474,PT01M15.00S,2025-03-15T00:49:38.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612755,71,74,2025-03-15T00:49:57Z,4690000,False,,,0,,A. Nesmith personal FOUL (3 PF) (Council IV 2 FT),"[1630174, 1641741]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,1627964.0,3.0,0.0,Council IV,1641741.0,,,,,,,,,,,,,,,
476,PT01M15.00S,2025-03-15T00:50:04.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641741,,,1610612755,72,74,2025-03-15T00:50:04Z,4710000,False,,,0,,R. Council IV Free Throw 1 of 2 (9 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
477,PT01M15.00S,2025-03-15T00:50:05.6Z,3,REGULAR,substitution,out,[],204456,,,1610612755,72,74,2025-03-15T00:50:08Z,4720000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M15.00S,2025-03-15T00:50:05.6Z,3,REGULAR,substitution,in,[],1630169,,,1610612755,72,74,2025-03-15T00:50:08Z,4730000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M15.00S,2025-03-15T00:50:04.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641741,,,1610612755,73,74,2025-03-15T00:56:41Z,4740000,False,,,0,,R. Council IV Free Throw 2 of 2 (10 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
481,PT01M02.00S,2025-03-15T00:50:36.7Z,3,REGULAR,2pt,Jump Shot,[],1626167,22.78252299605782,53.92156862745098,1610612754,73,76,2025-03-15T00:50:42Z,4760000,False,-20.0,162.0,1,left,M. Turner 16' turnaround Jump Shot (16 PTS) (A. Nembhard 5 AST),"[1626167, 1629614]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,,,16.29,Made,,,,,16.0,A. Nembhard,1629614.0,5.0,,,,,
483,PT00M43.80S,2025-03-15T00:50:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,86.25164257555848,47.30392156862745,1610612755,75,76,2025-03-15T00:51:01Z,4780000,False,-13.0,77.0,1,right,J. Butler 7' driving floating Jump Shot (14 PTS),[1630215],1610612755.0,PHI,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.79,Made,,,,,14.0,,,,,,,,
484,PT00M31.60S,2025-03-15T00:51:12.1Z,3,REGULAR,3pt,Jump Shot,[],1629614,13.452693823915894,96.81372549019608,1610612754,75,76,2025-03-15T00:51:17Z,4790000,False,-234.0,74.0,1,left,MISS A. Nembhard 24' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,24.55,Missed,,,,,,,,,,,,,
485,PT00M29.50S,2025-03-15T00:51:14.2Z,3,REGULAR,rebound,offensive,[],1630169,,,1610612754,75,76,2025-03-15T00:51:17Z,4800000,False,,,0,,T. Haliburton REBOUND (Off:2 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,,,484.0,4.0,2.0,2.0,,,,,,,,,
486,PT00M29.50S,2025-03-15T00:51:16.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630169,5.590000152587891,50.0,1610612754,75,78,2025-03-15T00:57:44Z,4810000,False,0.0,0.0,1,left,T. Haliburton tip Layup (11 PTS),[1630169],1610612754.0,IND,tip,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,11.0,,,,,,,,
487,PT00M10.20S,2025-03-15T00:51:36.2Z,3,REGULAR,3pt,Jump Shot,[],1642024,65.62089356110381,68.62745098039215,1610612755,75,78,2025-03-15T00:51:41Z,4820000,False,93.0,271.0,1,right,MISS A. Reese 28' 3PT,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,Above the Break 3,24+ Right Center,,,,,,28.63,Missed,,,,,,,,,,,,,
488,PT00M06.70S,2025-03-15T00:51:39.7Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,75,78,2025-03-15T00:51:39Z,4830000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,487.0,2.0,2.0,0.0,,,,,,,,,
489,PT00M01.50S,2025-03-15T00:51:45.0Z,3,REGULAR,3pt,Jump Shot,[],1627783,15.818002628120894,4.901960784313729,1610612754,75,78,2025-03-15T00:51:52Z,4840000,False,225.0,96.0,1,left,MISS P. Siakam 24' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,24.52,Missed,,,,,,,,,,,,,
490,PT00M00.90S,2025-03-15T00:51:45.6Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,75,78,2025-03-15T00:52:33Z,4850000,False,,,0,,M. Turner REBOUND (Off:4 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,489.0,7.0,3.0,4.0,,,,,,,,,
493,PT00M00.00S,2025-03-15T00:51:58.3Z,3,REGULAR,period,end,[],0,,,1610612754,75,78,2025-03-15T00:51:58Z,4880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2025-03-15T00:54:30.3Z,4,REGULAR,period,start,[],0,,,1610612754,75,78,2025-03-15T00:54:30Z,4890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M43.00S,2025-03-15T00:54:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,7.408015768725363,52.450980392156865,1610612754,75,80,2025-03-15T00:59:34Z,4900000,False,-12.0,17.0,1,left,A. Nesmith driving Layup (10 PTS) (A. Nembhard 6 AST),"[1630174, 1629614]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,2.11,Made,,,,,10.0,A. Nembhard,1629614.0,6.0,,,,,
