actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
424,PT04M04.00S,2025-01-07T01:38:44.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642348,,,1610612756,55,62,2025-01-07T01:38:50Z,4170000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Beal 2 FT),"[1642348, 203078]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629183.0,,,1.0,0.0,Beal,203078.0
426,PT04M04.00S,2025-01-07T01:39:08.0Z,3,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,55,63,2025-01-07T01:39:08Z,4190000,False,,,0,,B. Beal Free Throw 1 of 2 (11 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
427,PT04M04.00S,2025-01-07T01:39:08.8Z,3,REGULAR,substitution,out,[],202331,,,1610612756,55,63,2025-01-07T01:39:14Z,4200000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M04.00S,2025-01-07T01:39:08.8Z,3,REGULAR,substitution,in,[],201569,,,1610612756,55,63,2025-01-07T01:39:14Z,4210000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M04.00S,2025-01-07T01:39:31.4Z,3,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,55,64,2025-01-07T01:39:31Z,4220000,False,,,0,,B. Beal Free Throw 2 of 2 (12 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
430,PT03M53.00S,2025-01-07T01:39:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.2161629434954,44.36274509803921,1610612755,55,64,2025-01-07T01:39:55Z,4230000,False,-28.0,11.0,1,right,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 201142]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,3.04,Missed,,,,,,,,,,Durant,201142.0,,,,
431,PT03M53.00S,2025-01-07T01:39:48.2Z,3,REGULAR,block,,[],201142,,,1610612755,55,64,2025-01-07T01:39:50Z,4240000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
432,PT03M52.00S,2025-01-07T01:39:49.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,55,64,2025-01-07T01:39:55Z,4250000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,430.0,,,,,,,,,,
434,PT03M45.00S,2025-01-07T01:40:04.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641737,,,1610612756,55,64,2025-01-07T01:40:10Z,4270000,False,,,0,,A. Bona personal FOUL (3 PF) (Allen 2 FT),"[1641737, 1628960]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202058.0,,,3.0,0.0,Allen,1628960.0
436,PT03M45.00S,2025-01-07T01:40:42.9Z,3,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,55,65,2025-01-07T01:41:05Z,4290000,False,,,0,,G. Allen Free Throw 1 of 2 (4 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
437,PT03M45.00S,2025-01-07T01:40:42.9Z,3,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,55,65,2025-01-07T01:41:05Z,4300000,False,,,0,,MISS G. Allen Free Throw 2 of 2,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
438,PT03M43.00S,2025-01-07T01:40:44.9Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,55,65,2025-01-07T01:41:05Z,4310000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:8),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,437.0,10.0,8.0,2.0,,,,,,,
439,PT03M23.00S,2025-01-07T01:41:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.42772667542707,48.774509803921575,1610612755,57,65,2025-01-07T01:41:29Z,4320000,False,-6.0,19.0,1,right,K. Oubre Jr. driving Layup (12 PTS),[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,1.97,Made,12.0,,,,,,,,,,,,,,
440,PT03M11.00S,2025-01-07T01:41:36.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.408015768725363,56.372549019607845,1610612756,57,67,2025-01-07T01:41:41Z,4330000,False,-32.0,17.0,1,left,B. Beal driving finger roll Layup (14 PTS),[203078],1610612756.0,PHX,driving finger roll,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,3.62,Made,14.0,,,,,,,,,,,,,,
441,PT02M48.00S,2025-01-07T01:41:58.6Z,3,REGULAR,3pt,Jump Shot,[],1630178,70.22010512483574,25.980392156862735,1610612755,57,67,2025-01-07T01:42:03Z,4340000,False,-120.0,227.0,1,right,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,25.72,Missed,,,,,,,,,,,,,,,
442,PT02M46.00S,2025-01-07T01:42:00.6Z,3,REGULAR,rebound,offensive,[],1642348,,,1610612755,57,67,2025-01-07T01:42:03Z,4350000,False,,,0,,J. Edwards REBOUND (Off:2 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,441.0,3.0,1.0,2.0,,,,,,,
443,PT02M45.00S,2025-01-07T01:42:03.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201569,65.88370565045992,63.23529411764706,1610612755,57,67,2025-01-07T01:42:08Z,4360000,False,66.0,268.0,1,right,MISS E. Gordon 27' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,27.62,Missed,,,,,,,,,,,,,,,
444,PT02M43.00S,2025-01-07T01:42:05.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,57,67,2025-01-07T01:42:08Z,4370000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,443.0,,,,,,,,,,
445,PT02M43.00S,2025-01-07T01:42:08.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612755,57,67,2025-01-07T01:42:19Z,4380000,False,,,0,,J. Nurkić loose ball personal FOUL (2 PF) (Bona 2 FT),"[203994, 1641737]",1610612756.0,PHX,loose ball,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202058.0,,,2.0,0.0,Bona,1641737.0
447,PT02M43.00S,2025-01-07T01:42:40.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641737,,,1610612755,57,67,2025-01-07T01:42:40Z,4400000,False,,,0,,MISS A. Bona Free Throw 1 of 2,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
448,PT02M43.00S,2025-01-07T01:42:40.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,57,67,2025-01-07T01:42:40Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,447.0,,,,,,,,,,
449,PT02M43.00S,2025-01-07T01:42:59.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641737,,,1610612755,58,67,2025-01-07T01:42:59Z,4420000,False,,,0,,A. Bona Free Throw 2 of 2 (4 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
450,PT02M33.00S,2025-01-07T01:43:10.4Z,3,REGULAR,3pt,Jump Shot,[],203078,15.423784494086718,96.32352941176471,1610612756,58,70,2025-01-07T01:43:16Z,4430000,False,-232.0,92.0,1,left,B. Beal 24' 3PT step back (17 PTS) (J. Nurkić 1 AST),"[203078, 203994]",1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left,,,,24.94,Made,17.0,J. Nurkić,203994.0,1.0,,,,,,,,,,,
452,PT02M23.00S,2025-01-07T01:43:20.8Z,3,REGULAR,turnover,lost ball,[],201569,,,1610612755,58,70,2025-01-07T01:43:24Z,4450000,False,,,0,,E. Gordon lost ball TURNOVER (1 TO),"[201569, 1628960]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Right Center,1.0,Allen,1628960.0,,,,,,,,,,,,,,,,,
453,PT02M23.00S,2025-01-07T01:43:20.8Z,3,REGULAR,steal,,[],1628960,,,1610612756,58,70,2025-01-07T01:43:22Z,4460000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
454,PT02M18.00S,2025-01-07T01:43:28.0Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,58,70,2025-01-07T01:43:36Z,4470000,False,,,0,,K. Durant step out-of-bounds TURNOVER (3 TO),[201142],1610612756.0,PHX,step,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,3.0,,,,,,,,,,,,,202058.0,,,,,,
455,PT02M02.00S,2025-01-07T01:43:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,94.00459921156373,53.18627450980392,1610612755,60,70,2025-01-07T01:43:59Z,4480000,False,16.0,4.0,1,right,K. Oubre Jr. driving Layup (14 PTS) (T. Maxey 6 AST),"[1626162, 1630178]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,1.64,Made,14.0,T. Maxey,1630178.0,6.0,,,,,,,,,,,
457,PT02M02.00S,2025-01-07T01:44:05.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203078,,,1610612755,60,70,2025-01-07T01:44:13Z,4500000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[203078, 1626162]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629183.0,,,1.0,0.0,Oubre Jr.,1626162.0
459,PT02M02.00S,2025-01-07T01:44:22.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612755,61,70,2025-01-07T01:44:22Z,4520000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (15 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
460,PT01M53.00S,2025-01-07T01:44:33.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628960,6.225361366622863,54.16666666666667,1610612756,61,72,2025-01-07T01:44:48Z,4530000,False,-21.0,6.0,1,left,G. Allen reverse Layup (6 PTS) (B. Beal 3 AST),"[1628960, 203078]",1610612756.0,PHX,reverse,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,2.16,Made,6.0,B. Beal,203078.0,3.0,,,,,,,,,,,
462,PT01M53.00S,2025-01-07T01:44:36.8Z,3,REGULAR,violation,defensive goaltending,[],1641737,,,1610612756,61,72,2025-01-07T01:44:56Z,4550000,False,,,0,,A. Bona defensive goaltending VIOLATION,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,1629183.0,,,,,,
463,PT01M40.00S,2025-01-07T01:44:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.95335085413929,51.22549019607843,1610612755,63,72,2025-01-07T01:45:05Z,4560000,False,6.0,14.0,1,right,K. Oubre Jr. finger roll Layup (17 PTS) (T. Maxey 7 AST),"[1626162, 1630178]",1610612755.0,PHI,finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,1.5,Made,17.0,T. Maxey,1630178.0,7.0,,,,,,,,,,,
465,PT01M40.00S,2025-01-07T01:44:58.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203994,,,1610612755,63,72,2025-01-07T01:45:14Z,4580000,False,,,0,,J. Nurkić shooting personal FOUL (3 PF) (Oubre Jr. 1 FT),"[203994, 1626162]",1610612756.0,PHX,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,,,3.0,0.0,Oubre Jr.,1626162.0
467,PT01M40.00S,2025-01-07T01:45:27.6Z,3,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,64,72,2025-01-07T01:45:27Z,4600000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (18 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
468,PT01M30.00S,2025-01-07T01:45:39.5Z,3,REGULAR,turnover,lost ball,[],1628960,,,1610612756,64,72,2025-01-07T01:48:18Z,4610000,False,,,0,,G. Allen lost ball TURNOVER (1 TO),"[1628960, 1630178]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,1.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,
469,PT01M30.00S,2025-01-07T01:45:39.5Z,3,REGULAR,steal,,[],1630178,,,1610612755,64,72,2025-01-07T01:45:46Z,4620000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT01M27.00S,2025-01-07T01:45:47.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612755,64,72,2025-01-07T01:45:57Z,4630000,False,,,0,,M. Morris shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1628420, 1626162]",1610612756.0,PHX,shooting,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202058.0,,,1.0,0.0,Oubre Jr.,1626162.0
472,PT01M27.00S,2025-01-07T01:46:14.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626162,,,1610612755,65,72,2025-01-07T01:46:14Z,4650000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (19 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
473,PT01M27.00S,2025-01-07T01:46:31.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626162,,,1610612755,66,72,2025-01-07T01:46:31Z,4660000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (20 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
475,PT01M06.00S,2025-01-07T01:46:53.5Z,3,REGULAR,2pt,Jump Shot,[],201142,21.862680683311424,34.803921568627445,1610612756,66,74,2025-01-07T01:57:00Z,4670000,False,76.0,153.0,1,left,K. Durant 17' step back Jump Shot (13 PTS),[201142],1610612756.0,PHX,step back,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,17.08,Made,13.0,,,,,,,,,,,,,,
476,PT00M50.80S,2025-01-07T01:47:10.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,85.20039421813404,50.0,1610612755,68,74,2025-01-07T01:47:14Z,4680000,False,0.0,87.0,1,right,T. Maxey 8' driving floating Jump Shot (15 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,8.66,Made,15.0,,,,,,,,,,,,,,
477,PT00M31.20S,2025-01-07T01:47:32.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612756,68,74,2025-01-07T01:47:38Z,4690000,False,,,0,,T. Maxey personal FOUL (1 PF) (Durant 2 FT),"[1630178, 201142]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1629183.0,,,1.0,0.0,Durant,201142.0
479,PT00M31.20S,2025-01-07T01:48:00.5Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,68,75,2025-01-07T01:48:00Z,4710000,False,,,0,,K. Durant Free Throw 1 of 2 (14 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
480,PT00M31.20S,2025-01-07T01:48:03.5Z,3,REGULAR,substitution,out,[],1641737,,,1610612756,68,75,2025-01-07T01:48:18Z,4720000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M31.20S,2025-01-07T01:48:03.5Z,3,REGULAR,substitution,out,[],1628420,,,1610612756,68,75,2025-01-07T01:48:18Z,4730000,False,,,0,,SUB out: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M31.20S,2025-01-07T01:48:03.5Z,3,REGULAR,substitution,in,[],1628997,,,1610612756,68,75,2025-01-07T01:48:18Z,4740000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M31.20S,2025-01-07T01:48:03.5Z,3,REGULAR,substitution,in,[],1642346,,,1610612756,68,75,2025-01-07T01:48:18Z,4750000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M31.20S,2025-01-07T01:48:03.5Z,3,REGULAR,substitution,out,[],203994,,,1610612756,68,75,2025-01-07T01:48:31Z,4760000,False,,,0,,SUB out: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M31.20S,2025-01-07T01:48:03.5Z,3,REGULAR,substitution,in,[],1642345,,,1610612756,68,75,2025-01-07T01:48:31Z,4770000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M31.20S,2025-01-07T01:48:43.5Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,68,76,2025-01-07T01:48:43Z,4780000,False,,,0,,K. Durant Free Throw 2 of 2 (15 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
487,PT00M10.70S,2025-01-07T01:49:13.8Z,3,REGULAR,2pt,Jump Shot,[],1628997,90.45663600525624,24.75490196078431,1610612755,70,76,2025-01-07T01:49:20Z,4790000,False,-126.0,37.0,1,right,C. Martin 13' pullup Jump Shot (6 PTS) (T. Maxey 8 AST),"[1628997, 1630178]",1610612755.0,PHI,pullup,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,13.16,Made,6.0,T. Maxey,1630178.0,8.0,,,,,,,,,,,
489,PT00M06.30S,2025-01-07T01:49:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.276609724047319,52.450980392156865,1610612756,70,78,2025-01-07T01:49:30Z,4810000,False,-12.0,16.0,1,left,B. Beal driving Layup (19 PTS),[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,2.01,Made,19.0,,,,,,,,,,,,,,
490,PT00M00.30S,2025-01-07T01:49:33.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,63.91261498028909,74.01960784313725,1610612755,73,78,2025-01-07T01:49:50Z,4820000,False,120.0,287.0,1,right,K. Oubre Jr. 31' 3PT  (23 PTS) (T. Maxey 9 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,31.08,Made,23.0,T. Maxey,1630178.0,9.0,,,,,,,,,,,
492,PT00M00.00S,2025-01-07T01:49:44.3Z,3,REGULAR,period,end,[],0,,,1610612756,73,78,2025-01-07T01:49:44Z,4840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2025-01-07T01:50:07.0Z,4,REGULAR,substitution,out,['startperiod'],1626162,,,1610612756,73,78,2025-01-07T01:52:07Z,4850000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2025-01-07T01:50:07.0Z,4,REGULAR,substitution,out,['startperiod'],1642348,,,1610612756,73,78,2025-01-07T01:52:07Z,4860000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2025-01-07T01:50:07.0Z,4,REGULAR,substitution,out,['startperiod'],1628960,,,1610612756,73,78,2025-01-07T01:52:07Z,4870000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-01-07T01:50:07.0Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,73,78,2025-01-07T01:52:07Z,4880000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-01-07T01:50:07.0Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612756,73,78,2025-01-07T01:52:07Z,4890000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-01-07T01:50:07.0Z,4,REGULAR,substitution,in,['startperiod'],1627824,,,1610612756,73,78,2025-01-07T01:52:07Z,4900000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-01-07T01:50:07.0Z,4,REGULAR,substitution,in,['startperiod'],1626164,,,1610612756,73,78,2025-01-07T01:52:07Z,4910000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2025-01-07T01:50:07.0Z,4,REGULAR,substitution,in,['startperiod'],1628420,,,1610612756,73,78,2025-01-07T01:52:07Z,4920000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2025-01-07T01:52:16.9Z,4,REGULAR,period,start,[],0,,,1610612755,73,78,2025-01-07T01:52:17Z,4930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M43.00S,2025-01-07T01:52:33.3Z,4,REGULAR,3pt,Jump Shot,[],1630178,71.27135348226018,27.696078431372555,1610612755,76,78,2025-01-07T02:03:33Z,4940000,False,-112.0,218.0,1,right,T. Maxey 24' 3PT step back (18 PTS) (G. Yabusele 1 AST),"[1630178, 1627824]",1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,24.44,Made,18.0,G. Yabusele,1627824.0,1.0,,,,,,,,,,,
506,PT11M17.00S,2025-01-07T01:52:58.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,18.446123521681997,52.205882352941174,1610612756,76,80,2025-01-07T01:53:25Z,4960000,False,-11.0,121.0,1,left,B. Beal 12' floating Jump Shot (21 PTS) (O. Ighodaro 1 AST),"[203078, 1642345]",1610612756.0,PHX,floating,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,12.14,Made,21.0,O. Ighodaro,1642345.0,1.0,,,,,,,,,,,
508,PT11M00.00S,2025-01-07T01:53:15.8Z,4,REGULAR,2pt,Jump Shot,[],202331,75.607752956636,37.99019607843137,1610612755,76,80,2025-01-07T01:53:21Z,4980000,False,-60.0,177.0,1,right,MISS P. George 18' pullup Shot,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,,18.67,Missed,,,,,,,,,,,,,,,
509,PT10M59.00S,2025-01-07T01:53:17.4Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,76,80,2025-01-07T01:53:17Z,4990000,False,,,0,,R. Dunn REBOUND (Off:0 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,508.0,2.0,2.0,0.0,,,,,,,
510,PT10M50.00S,2025-01-07T01:53:31.1Z,4,REGULAR,foul,technical,['1freethrow'],202331,,,1610612756,76,80,2025-01-07T01:54:05Z,5000000,False,,,0,,P. George defensive-3-second technical FOUL (1 Tech),[202331],1610612755.0,PHI,defensive-3-second,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,202058.0,,,2.0,1.0,,
511,PT10M50.00S,2025-01-07T01:53:50.9Z,4,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,76,81,2025-01-07T01:53:50Z,5010000,False,,,0,,D. Booker technical Free Throw 1 of 1 (9 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
512,PT10M43.00S,2025-01-07T01:54:11.2Z,4,REGULAR,3pt,Jump Shot,[],1626164,33.295006570302235,57.1078431372549,1610612756,76,81,2025-01-07T01:54:36Z,5020000,False,-36.0,260.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,26.29,Missed,,,,,,,,,,,,,,,
513,PT10M43.00S,2025-01-07T01:54:11.2Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612755,76,81,2025-01-07T01:54:36Z,5030000,False,,,0,,C. Martin REBOUND (Off:1 Def:5),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,512.0,6.0,5.0,1.0,,,,,,,
