actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
336,PT00M27.40S,2024-10-31T00:06:50.5Z,2,REGULAR,substitution,in,[],1627824,,,1610612765,45,52,2024-10-31T00:07:04Z,3370000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M27.40S,2024-10-31T00:06:50.5Z,2,REGULAR,substitution,in,[],1627736,,,1610612765,45,52,2024-10-31T00:07:04Z,3380000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M09.70S,2024-10-31T00:07:34.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631093,94.03745072273325,50.49019607843137,1610612765,45,54,2024-10-31T00:07:39Z,3390000,False,2.0,4.0,1,right,J. Ivey driving DUNK (10 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,Made,10.0,,,,,0.43,,,,,,,
340,PT00M01.60S,2024-10-31T00:08:04.8Z,2,REGULAR,substitution,out,[],1630595,,,1610612755,45,54,2024-10-31T00:08:21Z,3410000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M01.60S,2024-10-31T00:08:04.8Z,2,REGULAR,substitution,out,[],202699,,,1610612755,45,54,2024-10-31T00:08:21Z,3420000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M01.60S,2024-10-31T00:08:04.8Z,2,REGULAR,substitution,in,[],1641842,,,1610612755,45,54,2024-10-31T00:08:21Z,3430000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M01.60S,2024-10-31T00:08:04.8Z,2,REGULAR,substitution,in,[],1630191,,,1610612755,45,54,2024-10-31T00:08:21Z,3440000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M01.60S,2024-10-31T00:08:33.7Z,2,REGULAR,foul,offensive,[],1628997,,,1610612755,45,54,2024-10-31T00:08:45Z,3450000,False,,,0,,C. Martin offensive FOUL (3 PF),"[1628997, 203501]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,1627519.0,3.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,,
346,PT00M01.60S,2024-10-31T00:08:33.7Z,2,REGULAR,turnover,offensive foul,[],1628997,,,1610612755,45,54,2024-10-31T00:08:33Z,3470000,False,,,0,,C. Martin offensive foul TURNOVER (2 TO),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,1627519.0,,,,,2.0,,,,,,,,,,,,,,
347,PT00M00.20S,2024-10-31T00:08:55.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631093,39.24113009198423,21.813725490196077,1610612765,45,54,2024-10-31T00:09:15Z,3480000,False,-141.0,519.0,1,right,MISS J. Ivey 53' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,53.74,,,,,,,
348,PT00M00.10S,2024-10-31T00:08:55.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,45,54,2024-10-31T00:09:15Z,3490000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,347.0,,,,,,,,,,,
349,PT00M00.00S,2024-10-31T00:09:11.8Z,2,REGULAR,period,end,[],0,,,1610612765,45,54,2024-10-31T00:09:11Z,3500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-10-31T00:09:18.4Z,3,REGULAR,substitution,out,['startperiod'],1627824,,,1610612765,45,54,2024-10-31T00:24:15Z,3510000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2024-10-31T00:09:18.4Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612765,45,54,2024-10-31T00:24:15Z,3520000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2024-10-31T00:09:18.4Z,3,REGULAR,substitution,out,['startperiod'],1641842,,,1610612765,45,54,2024-10-31T00:24:15Z,3530000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2024-10-31T00:09:18.4Z,3,REGULAR,substitution,out,['startperiod'],1630191,,,1610612765,45,54,2024-10-31T00:24:15Z,3540000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2024-10-31T00:09:18.4Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612765,45,54,2024-10-31T00:24:15Z,3550000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-10-31T00:09:18.4Z,3,REGULAR,substitution,in,['startperiod'],202699,,,1610612765,45,54,2024-10-31T00:24:15Z,3560000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-10-31T00:09:18.4Z,3,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,45,54,2024-10-31T00:24:15Z,3570000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-10-31T00:09:18.4Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,45,54,2024-10-31T00:24:15Z,3580000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-10-31T00:24:26.7Z,3,REGULAR,period,start,[],0,,,1610612765,45,54,2024-10-31T00:24:26Z,3590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M34.00S,2024-10-31T00:24:52.0Z,3,REGULAR,2pt,Jump Shot,[],1631093,15.850854139290407,81.61764705882352,1610612765,45,54,2024-10-31T00:24:58Z,3600000,False,-158.0,96.0,1,left,MISS J. Ivey 18' step back Shot,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left,,,,,,,Missed,,,,,,18.52,,,,,,,
360,PT11M31.00S,2024-10-31T00:24:54.7Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,45,54,2024-10-31T00:24:54Z,3610000,False,,,0,,J. Duren REBOUND (Off:3 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left,,,,,,,,,359.0,6.0,3.0,3.0,,,,,,,,
361,PT11M26.00S,2024-10-31T00:24:59.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202699,30.831143232588698,61.76470588235294,1610612765,45,54,2024-10-31T00:25:06Z,3620000,False,-59.0,237.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,24.45,,,,,,,
362,PT11M24.00S,2024-10-31T00:25:01.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,45,54,2024-10-31T00:25:06Z,3630000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,361.0,,,,,,,,,,,
363,PT11M24.00S,2024-10-31T00:25:07.4Z,3,REGULAR,foul,personal,[],1631105,,,1610612755,45,54,2024-10-31T00:25:19Z,3640000,False,,,0,,J. Duren loose ball personal FOUL (4 PF),"[1631105, 203083]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,203593.0,4.0,0.0,Drummond,203083.0,,,,,,,,,,,,,,,
365,PT11M24.00S,2024-10-31T00:25:25.1Z,3,REGULAR,substitution,out,[],1631105,,,1610612755,45,54,2024-10-31T00:25:28Z,3660000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M24.00S,2024-10-31T00:25:25.1Z,3,REGULAR,substitution,in,[],1630191,,,1610612755,45,54,2024-10-31T00:25:28Z,3670000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT11M08.00S,2024-10-31T00:25:46.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203083,83.919185282523,46.568627450980394,1610612755,45,54,2024-10-31T00:25:51Z,3680000,False,-17.0,99.0,1,right,MISS A. Drummond 10' turnaround Hook,[203083],1610612755.0,PHI,turnaround,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,,,,,10.02,,,,,,,
368,PT11M06.00S,2024-10-31T00:25:48.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,45,54,2024-10-31T00:25:51Z,3690000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,367.0,3.0,3.0,0.0,,,,,,,,
369,PT11M00.00S,2024-10-31T00:25:57.4Z,3,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612765,45,54,2024-10-31T00:26:05Z,3700000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1626162, 1630595]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,202058.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
371,PT11M00.00S,2024-10-31T00:26:30.1Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,45,55,2024-10-31T00:26:30Z,3720000,False,,,0,,C. Cunningham Free Throw 1 of 2 (18 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
372,PT11M00.00S,2024-10-31T00:26:50.7Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,45,56,2024-10-31T00:26:50Z,3730000,False,,,0,,C. Cunningham Free Throw 2 of 2 (19 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
373,PT10M45.00S,2024-10-31T00:27:11.5Z,3,REGULAR,3pt,Jump Shot,[],1626162,69.59592641261499,74.75490196078431,1610612755,48,56,2024-10-31T00:27:17Z,3740000,False,124.0,233.0,1,right,K. Oubre Jr. 26' 3PT  (10 PTS) (T. Maxey 4 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,10.0,,,,,26.41,T. Maxey,1630178.0,4.0,,,,
375,PT10M30.00S,2024-10-31T00:27:26.3Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,48,56,2024-10-31T00:27:30Z,3760000,False,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 1630178]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,16-24 Right Center,,,,,,2.0,,,,,,,,,,,Maxey,1630178.0,,
376,PT10M30.00S,2024-10-31T00:27:26.3Z,3,REGULAR,steal,,[],1630178,,,1610612755,48,56,2024-10-31T00:27:28Z,3770000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
377,PT10M26.00S,2024-10-31T00:27:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,93.51182654402102,53.431372549019606,1610612755,50,56,2024-10-31T00:27:38Z,3780000,False,17.0,8.0,1,right,T. Maxey running Layup (21 PTS) (K. Lowry 2 AST),"[1630178, 200768]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,Made,21.0,,,,,1.92,K. Lowry,200768.0,2.0,,,,
379,PT10M11.00S,2024-10-31T00:27:45.3Z,3,REGULAR,2pt,Jump Shot,[],202699,16.90210249671485,31.61764705882353,1610612765,50,56,2024-10-31T00:27:52Z,3800000,False,92.0,106.0,1,left,MISS T. Harris 14' turnaround fadeaway Shot,[202699],1610612765.0,DET,turnaround fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,,Missed,,,,,,14.06,,,,,,,
380,PT10M08.00S,2024-10-31T00:27:48.3Z,3,REGULAR,rebound,defensive,[],200768,,,1610612755,50,56,2024-10-31T00:27:52Z,3810000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,,379.0,2.0,2.0,0.0,,,,,,,,
381,PT09M48.00S,2024-10-31T00:28:11.3Z,3,REGULAR,foul,technical,['1freethrow'],1630191,,,1610612755,50,56,2024-10-31T00:28:21Z,3820000,False,,,0,,I. Stewart defensive-3-second technical FOUL (1 Tech),[1630191],1610612765.0,DET,defensive-3-second,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Center,1627519.0,1.0,1.0,,,,,,,,,,,,,,,,,
382,PT09M48.00S,2024-10-31T00:28:35.3Z,3,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,51,56,2024-10-31T00:28:35Z,3830000,False,,,0,,T. Maxey technical Free Throw 1 of 1 (22 PTS),[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,
383,PT09M41.00S,2024-10-31T00:28:56.2Z,3,REGULAR,turnover,bad pass,[],200768,,,1610612755,51,56,2024-10-31T00:29:01Z,3840000,False,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 1630191]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Right,,,,,,1.0,,,,,,,,,,,Stewart,1630191.0,,
384,PT09M41.00S,2024-10-31T00:28:56.2Z,3,REGULAR,steal,,[],1630191,,,1610612765,51,56,2024-10-31T00:28:58Z,3850000,False,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
385,PT09M24.00S,2024-10-31T00:29:12.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203501,27.677398160315374,77.94117647058823,1610612765,51,56,2024-10-31T00:29:17Z,3860000,False,-140.0,208.0,1,left,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,25.03,,,,,,,
386,PT09M21.00S,2024-10-31T00:29:15.9Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,51,56,2024-10-31T00:29:17Z,3870000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,385.0,1.0,1.0,0.0,,,,,,,,
387,PT09M16.00S,2024-10-31T00:29:23.7Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612755,51,56,2024-10-31T00:29:29Z,3880000,False,,,0,,T. Harris shooting personal FOUL (3 PF) (Martin 2 FT),"[202699, 1628997]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,202058.0,3.0,0.0,Martin,1628997.0,,,,,,,,,,,,,,,
389,PT09M16.00S,2024-10-31T00:29:58.9Z,3,REGULAR,freethrow,1 of 2,[],1628997,,,1610612755,51,56,2024-10-31T00:29:58Z,3900000,False,,,0,,MISS C. Martin Free Throw 1 of 2,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
390,PT09M16.00S,2024-10-31T00:29:58.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,51,56,2024-10-31T00:29:58Z,3910000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,389.0,,,,,,,,,,,
391,PT09M16.00S,2024-10-31T00:30:17.9Z,3,REGULAR,freethrow,2 of 2,[],1628997,,,1610612755,52,56,2024-10-31T00:30:17Z,3920000,False,,,0,,C. Martin Free Throw 2 of 2 (5 PTS),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
392,PT08M57.00S,2024-10-31T00:30:39.6Z,3,REGULAR,3pt,Jump Shot,[],1631093,28.203022339027594,76.47058823529412,1610612765,52,59,2024-10-31T00:30:45Z,3930000,False,-132.0,213.0,1,left,J. Ivey 25' 3PT  (13 PTS) (C. Cunningham 4 AST),"[1631093, 1630595]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,13.0,,,,,25.05,C. Cunningham,1630595.0,4.0,,,,
394,PT08M32.00S,2024-10-31T00:31:04.6Z,3,REGULAR,2pt,Jump Shot,[],200768,78.26872536136662,62.5,1610612755,52,59,2024-10-31T00:31:09Z,3950000,False,62.0,152.0,1,right,MISS K. Lowry 16' pullup Shot - blocked,"[200768, 202699]",1610612755.0,PHI,pullup,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Right Center,,,,,,,Missed,,,,,,16.42,,,,,,Harris,202699.0
395,PT08M32.00S,2024-10-31T00:31:04.6Z,3,REGULAR,block,,[],202699,,,1610612755,52,59,2024-10-31T00:31:06Z,3960000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
396,PT08M30.00S,2024-10-31T00:31:06.6Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,52,59,2024-10-31T00:31:09Z,3970000,False,,,0,,T. Harris REBOUND (Off:0 Def:8),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right Center,,,,,,,,,394.0,8.0,8.0,0.0,,,,,,,,
397,PT08M28.00S,2024-10-31T00:31:10.2Z,3,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612765,52,59,2024-10-31T00:31:16Z,3980000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Ivey 2 FT),"[1626162, 1631093]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,202058.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
399,PT08M28.00S,2024-10-31T00:31:36.8Z,3,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,52,60,2024-10-31T00:31:36Z,4000000,False,,,0,,J. Ivey Free Throw 1 of 2 (14 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
400,PT08M28.00S,2024-10-31T00:31:51.8Z,3,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,52,61,2024-10-31T00:31:51Z,4010000,False,,,0,,J. Ivey Free Throw 2 of 2 (15 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
401,PT08M10.00S,2024-10-31T00:32:10.5Z,3,REGULAR,3pt,Jump Shot,[],1626162,70.25295663600527,73.2843137254902,1610612755,52,61,2024-10-31T00:32:17Z,4020000,False,116.0,227.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,25.52,,,,,,,
402,PT08M07.00S,2024-10-31T00:32:13.5Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,52,61,2024-10-31T00:32:17Z,4030000,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,401.0,8.0,5.0,3.0,,,,,,,,
403,PT08M06.00S,2024-10-31T00:32:14.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203083,91.01511169513797,50.49019607843137,1610612755,54,61,2024-10-31T00:32:26Z,4040000,False,2.0,32.0,1,right,A. Drummond putback DUNK (5 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,Made,5.0,,,,,3.21,,,,,,,
404,PT07M47.00S,2024-10-31T00:32:34.4Z,3,REGULAR,3pt,Jump Shot,[],1630595,30.17411300919842,66.66666666666666,1610612765,54,64,2024-10-31T00:32:40Z,4050000,False,-83.0,231.0,1,left,C. Cunningham 24' 3PT pullup (22 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,22.0,,,,,24.57,,,,,,,
405,PT07M40.00S,2024-10-31T00:32:40.5Z,3,REGULAR,3pt,Jump Shot,[],1628997,71.17279894875165,25.735294117647058,1610612755,54,64,2024-10-31T00:32:46Z,4060000,False,-121.0,218.0,1,right,MISS C. Martin 24' 3PT,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,24.99,,,,,,,
406,PT07M37.00S,2024-10-31T00:32:43.5Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,54,64,2024-10-31T00:32:46Z,4070000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,405.0,4.0,4.0,0.0,,,,,,,,
407,PT07M34.00S,2024-10-31T00:32:46.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,5.601182654402102,52.94117647058824,1610612765,54,66,2024-10-31T00:32:53Z,4080000,False,-15.0,0.0,1,left,T. Harris running Layup (6 PTS) (C. Cunningham 5 AST),"[202699, 1630595]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,Made,6.0,,,,,1.47,C. Cunningham,1630595.0,5.0,,,,
409,PT07M12.00S,2024-10-31T00:33:09.1Z,3,REGULAR,2pt,Jump Shot,[],1630178,90.48948751642575,67.8921568627451,1610612755,54,66,2024-10-31T00:33:15Z,4100000,False,89.0,37.0,1,right,MISS T. Maxey 9' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,,,,Missed,,,,,,9.68,,,,,,,
410,PT07M12.00S,2024-10-31T00:33:09.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,54,66,2024-10-31T00:33:15Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,409.0,,,,,,,,,,,
412,PT07M12.00S,2024-10-31T00:33:22.7Z,3,REGULAR,foul,personal,[],203501,,,1610612755,54,66,2024-10-31T00:33:32Z,4130000,False,,,0,,T. Hardaway Jr. loose ball personal FOUL (2 PF),"[203501, 203083]",1610612765.0,DET,loose ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,202058.0,2.0,0.0,Drummond,203083.0,,,,,,,,,,,,,,,
414,PT07M12.00S,2024-10-31T00:33:30.5Z,3,REGULAR,substitution,out,[],200768,,,1610612755,54,66,2024-10-31T00:33:35Z,4150000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M12.00S,2024-10-31T00:33:30.5Z,3,REGULAR,substitution,in,[],201569,,,1610612755,54,66,2024-10-31T00:33:35Z,4160000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT07M04.00S,2024-10-31T00:33:46.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,81.15965834428384,52.450980392156865,1610612755,54,66,2024-10-31T00:33:52Z,4170000,False,12.0,125.0,1,right,MISS K. Oubre Jr. 12' driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,,,,,12.52,,,,,,,
417,PT07M02.00S,2024-10-31T00:33:48.9Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612755,54,66,2024-10-31T00:33:48Z,4180000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:5),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,416.0,7.0,5.0,2.0,,,,,,,,
418,PT07M00.00S,2024-10-31T00:33:50.3Z,3,REGULAR,turnover,lost ball,[],1626162,,,1610612755,54,66,2024-10-31T00:33:55Z,4190000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1630595]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,Cunningham,1630595.0,,
419,PT07M00.00S,2024-10-31T00:33:50.3Z,3,REGULAR,steal,,[],1630595,,,1610612765,54,66,2024-10-31T00:33:52Z,4200000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
