actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
512,PT06M03.00S,2023-01-29T02:31:18.8Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612746,92,104,2023-01-29T02:31:41Z,5060000,False,,,0,,O. Okongwu shooting personal FOUL (4 PF) (Zubac 2 FT),"[1630168, 1627826]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,202901.0,4.0,0.0,Zubac,1627826.0,,,,,,
514,PT06M03.00S,2023-01-29T02:31:46.5Z,4,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,92,105,2023-01-29T02:31:46Z,5080000,False,,,0,,I. Zubac Free Throw 1 of 2 (15 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
515,PT06M03.00S,2023-01-29T02:31:48.5Z,4,REGULAR,substitution,out,[],203992,,,1610612746,92,105,2023-01-29T02:31:53Z,5090000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT06M03.00S,2023-01-29T02:31:48.5Z,4,REGULAR,substitution,out,[],1630168,,,1610612746,92,105,2023-01-29T02:31:53Z,5100000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT06M03.00S,2023-01-29T02:31:48.5Z,4,REGULAR,substitution,in,[],203991,,,1610612746,92,105,2023-01-29T02:31:53Z,5110000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT06M03.00S,2023-01-29T02:31:48.5Z,4,REGULAR,substitution,in,[],1628381,,,1610612746,92,105,2023-01-29T02:31:53Z,5120000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT06M03.00S,2023-01-29T02:32:06.7Z,4,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,92,106,2023-01-29T02:32:06Z,5130000,False,,,0,,I. Zubac Free Throw 2 of 2 (16 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
520,PT05M53.00S,2023-01-29T02:32:20.4Z,4,REGULAR,2pt,Jump Shot,[],1627749,76.42904073587385,48.77450980392157,1610612737,94,106,2023-01-29T02:32:24Z,5140000,False,-6.0,169.0,1,right,D. Murray 16' pullup Jump Shot (11 PTS) (T. Young 9 AST),"[1627749, 1629027]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,16.92,Made,11.0,,,,,,,,,,,,,T. Young,1629027.0,9.0,,
522,PT05M27.00S,2023-01-29T02:32:45.6Z,4,REGULAR,3pt,Jump Shot,[],1626181,7.440867279894875,94.85294117647058,1610612746,94,106,2023-01-29T02:32:52Z,5160000,False,-224.0,17.0,1,left,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,22.5,Missed,,,,,,,,,,,,,,,,,,
523,PT05M22.00S,2023-01-29T02:32:50.6Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,94,106,2023-01-29T02:54:02Z,5170000,False,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,522.0,6.0,4.0,2.0,,,,,,,,,,,
524,PT05M22.00S,2023-01-29T02:32:52.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1627826,5.590000152587891,50.0,1610612746,94,108,2023-01-29T02:57:08Z,5180000,False,0.0,0.0,1,left,I. Zubac putback DUNK (18 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.0,Made,18.0,,,,,,,,,,,,,,,,,
525,PT05M17.00S,2023-01-29T02:32:57.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,91.14651773981603,43.872549019607845,1610612737,94,108,2023-01-29T02:33:05Z,5190000,False,-31.0,31.0,1,right,MISS T. Young driving floating Shot - blocked,"[1629027, 1629611]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Restricted Area,0-8 Center,4.33,Missed,,Mann,1629611.0,,,,,,,,,,,,,,,
526,PT05M17.00S,2023-01-29T02:32:57.6Z,4,REGULAR,block,,[],1629611,,,1610612737,94,108,2023-01-29T02:33:01Z,5200000,False,,,0,,T. Mann BLOCK (2 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
527,PT05M12.00S,2023-01-29T02:33:02.6Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,94,108,2023-01-29T02:33:05Z,5210000,False,,,0,,T. Mann REBOUND (Off:1 Def:6),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,525.0,7.0,6.0,1.0,,,,,,,,,,,
528,PT04M57.00S,2023-01-29T02:33:17.3Z,4,REGULAR,3pt,Jump Shot,[],202704,29.6484888304862,25.49019607843137,1610612746,94,108,2023-01-29T02:33:23Z,5220000,False,123.0,226.0,1,left,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
529,PT04M52.00S,2023-01-29T02:33:22.3Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,94,108,2023-01-29T02:33:23Z,5230000,False,,,0,,C. Capela REBOUND (Off:5 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,528.0,11.0,6.0,5.0,,,,,,,,,,,
530,PT04M48.00S,2023-01-29T02:33:25.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,91.67214191852825,48.03921568627451,1610612737,96,108,2023-01-29T02:33:34Z,5240000,False,-10.0,26.0,1,right,D. Murray running Layup (13 PTS),[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.76,Made,13.0,,,,,,,,,,,,,,,,,
531,PT04M27.00S,2023-01-29T02:33:45.9Z,4,REGULAR,3pt,Jump Shot,[],202695,27.151773981603156,19.362745098039216,1610612746,96,108,2023-01-29T02:33:50Z,5250000,False,153.0,203.0,1,left,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
532,PT04M25.00S,2023-01-29T02:33:47.9Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,96,108,2023-01-29T02:33:50Z,5260000,False,,,0,,D. Murray REBOUND (Off:1 Def:5),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,531.0,6.0,5.0,1.0,,,,,,,,,,,
533,PT04M21.00S,2023-01-29T02:33:52.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,92.06636005256242,47.549019607843135,1610612737,98,108,2023-01-29T02:33:59Z,5270000,False,-12.0,22.0,1,right,D. Murray running Layup (15 PTS),[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.53,Made,15.0,,,,,,,,,,,,,,,,,
534,PT04M21.00S,2023-01-29T02:33:58.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,98,108,2023-01-29T02:34:07Z,5280000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT04M21.00S,2023-01-29T02:34:49.2Z,4,REGULAR,substitution,out,[],202704,,,1610612746,98,108,2023-01-29T02:35:34Z,5290000,False,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT04M21.00S,2023-01-29T02:34:49.2Z,4,REGULAR,substitution,in,[],202331,,,1610612746,98,108,2023-01-29T02:35:34Z,5300000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT04M06.00S,2023-01-29T02:35:51.0Z,4,REGULAR,2pt,Jump Shot,[],202695,10.068988173455978,25.98039215686275,1610612746,98,110,2023-01-29T02:36:09Z,5310000,False,120.0,42.0,1,left,K. Leonard 12' pullup Jump Shot (29 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,12.73,Made,29.0,,,,,,,,,,,,,,,,,
538,PT04M06.00S,2023-01-29T02:35:58.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627749,,,1610612746,98,110,2023-01-29T02:36:19Z,5320000,False,,,0,,D. Murray shooting personal FOUL (1 PF) (Leonard 1 FT),"[1627749, 202695]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,202901.0,1.0,1.0,Leonard,202695.0,,,,,,
540,PT04M06.00S,2023-01-29T02:36:21.6Z,4,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,98,111,2023-01-29T02:36:21Z,5340000,False,,,0,,K. Leonard Free Throw 1 of 1 (30 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
542,PT03M55.00S,2023-01-29T02:36:39.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,92.06636005256242,50.49019607843137,1610612737,100,111,2023-01-29T02:36:45Z,5350000,False,2.0,22.0,1,right,C. Capela DUNK (8 PTS) (D. Murray 6 AST),"[203991, 1627749]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.22,Made,8.0,,,,,,,,,,,,,D. Murray,1627749.0,6.0,,
544,PT03M31.00S,2023-01-29T02:37:04.8Z,4,REGULAR,turnover,lost ball,[],1626181,,,1610612746,100,111,2023-01-29T02:37:09Z,5370000,False,,,0,,N. Powell lost ball TURNOVER (4 TO),"[1626181, 1629027]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,4.0,,,,Young,1629027.0
545,PT03M31.00S,2023-01-29T02:37:04.8Z,4,REGULAR,steal,,[],1629027,,,1610612737,100,111,2023-01-29T02:37:06Z,5380000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
546,PT03M23.00S,2023-01-29T02:37:12.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,93.24901445466492,49.754901960784316,1610612737,102,111,2023-01-29T02:38:20Z,5390000,False,-1.0,11.0,1,right,T. Young driving Layup (29 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.11,Made,29.0,,,,,,,,,,,,,,,,,
547,PT03M02.00S,2023-01-29T02:37:33.4Z,4,REGULAR,turnover,bad pass,[],1629611,,,1610612746,102,111,2023-01-29T02:37:37Z,5400000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 203991]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,,,,Capela,203991.0
548,PT03M02.00S,2023-01-29T02:37:33.4Z,4,REGULAR,steal,,[],203991,,,1610612737,102,111,2023-01-29T02:45:52Z,5410000,False,,,0,,C. Capela STEAL (2 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
549,PT02M50.00S,2023-01-29T02:37:45.0Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,102,111,2023-01-29T02:37:50Z,5420000,False,,,0,,T. Young bad pass TURNOVER (5 TO),"[1629027, 202695]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,5.0,,,,Leonard,202695.0
550,PT02M50.00S,2023-01-29T02:37:45.0Z,4,REGULAR,steal,,[],202695,,,1610612746,102,111,2023-01-29T02:50:34Z,5430000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
551,PT02M44.00S,2023-01-29T02:37:50.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629611,5.732588699080158,48.03921568627451,1610612746,102,111,2023-01-29T02:40:37Z,5440000,False,10.0,1.0,1,left,MISS T. Mann running alley-oop Layup,[1629611],1610612746.0,LAC,running alley-oop,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.99,Missed,,,,,,,,,,,,,,,,,,
552,PT02M41.00S,2023-01-29T02:37:53.7Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,102,111,2023-01-29T02:37:57Z,5450000,False,,,0,,D. Hunter REBOUND (Off:0 Def:7),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,551.0,7.0,7.0,0.0,,,,,,,,,,,
553,PT02M37.00S,2023-01-29T02:37:58.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203991,92.46057818659659,49.754901960784316,1610612737,104,111,2023-01-29T02:38:03Z,5460000,False,-1.0,18.0,1,right,C. Capela running Layup (10 PTS) (D. Murray 7 AST),"[203991, 1627749]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.84,Made,10.0,,,,,,,,,,,,,D. Murray,1627749.0,7.0,,
555,PT02M16.00S,2023-01-29T02:38:18.5Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612746,104,111,2023-01-29T02:38:22Z,5480000,False,,,0,,P. George bad pass TURNOVER (2 TO),"[202331, 1628381]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,,,,Collins,1628381.0
556,PT02M16.00S,2023-01-29T02:38:18.5Z,4,REGULAR,steal,,[],1628381,,,1610612737,104,111,2023-01-29T02:38:21Z,5490000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
557,PT02M11.00S,2023-01-29T02:38:24.3Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629631,89.17542706964521,3.6764705882352944,1610612737,107,111,2023-01-29T02:41:41Z,5500000,False,-232.0,49.0,1,right,D. Hunter 3PT running (12 PTS) (T. Young 10 AST),"[1629631, 1629027]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.68,Made,12.0,,,,,,,,,,,,,T. Young,1629027.0,10.0,,
559,PT02M09.00S,2023-01-29T02:38:30.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,107,111,2023-01-29T02:38:30Z,5520000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT01M57.00S,2023-01-29T02:40:16.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612746,107,111,2023-01-29T02:40:47Z,5530000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Leonard 2 FT),"[1629631, 202695]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,,,,200832.0,2.0,0.0,Leonard,202695.0,,,,,,
562,PT01M57.00S,2023-01-29T02:40:48.0Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,107,112,2023-01-29T02:40:48Z,5550000,False,,,0,,K. Leonard Free Throw 1 of 2 (31 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
563,PT01M57.00S,2023-01-29T02:40:49.7Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,107,112,2023-01-29T02:40:54Z,5560000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT01M57.00S,2023-01-29T02:40:49.7Z,4,REGULAR,substitution,in,[],201587,,,1610612746,107,112,2023-01-29T02:40:54Z,5570000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M57.00S,2023-01-29T02:41:12.7Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,107,113,2023-01-29T02:41:12Z,5580000,False,,,0,,K. Leonard Free Throw 2 of 2 (32 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
566,PT01M50.00S,2023-01-29T02:41:30.2Z,4,REGULAR,foul,personal,[],1627826,,,1610612737,107,113,2023-01-29T02:41:36Z,5590000,False,,,0,,I. Zubac personal FOUL (4 PF),"[1627826, 1629027]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202007.0,4.0,2.0,Young,1629027.0,,,,,,
568,PT01M45.00S,2023-01-29T02:41:55.5Z,4,REGULAR,3pt,Jump Shot,[],1629027,68.80749014454665,66.42156862745098,1610612737,107,113,2023-01-29T02:42:03Z,5610000,False,82.0,241.0,1,right,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
569,PT01M40.00S,2023-01-29T02:42:00.5Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,107,113,2023-01-29T02:42:03Z,5620000,False,,,0,,C. Capela REBOUND (Off:6 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,568.0,12.0,6.0,6.0,,,,,,,,,,,
570,PT01M35.00S,2023-01-29T02:42:06.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629631,92.32917214191852,50.0,1610612737,109,113,2023-01-29T02:42:12Z,5630000,False,0.0,20.0,1,right,D. Hunter driving Layup (14 PTS) (D. Murray 8 AST),"[1629631, 1627749]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.96,Made,14.0,,,,,,,,,,,,,D. Murray,1627749.0,8.0,,
572,PT01M09.00S,2023-01-29T02:42:33.7Z,4,REGULAR,2pt,Jump Shot,[],202331,7.5722733245729295,75.24509803921569,1610612746,109,115,2023-01-29T02:42:38Z,5650000,False,-126.0,19.0,1,left,P. George 12' step back Jump Shot (21 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,8-16 Left,12.76,Made,21.0,,,,,,,,,,,,,,,,,
573,PT01M01.00S,2023-01-29T02:42:46.6Z,4,REGULAR,3pt,Jump Shot,[],1627749,66.83639947437582,58.57843137254902,1610612737,109,115,2023-01-29T02:42:51Z,5660000,False,43.0,259.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.27,Missed,,,,,,,,,,,,,,,,,,
574,PT00M58.70S,2023-01-29T02:42:48.9Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,109,115,2023-01-29T02:42:51Z,5670000,False,,,0,,K. Leonard REBOUND (Off:1 Def:6),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,573.0,7.0,6.0,1.0,,,,,,,,,,,
575,PT00M49.30S,2023-01-29T02:42:59.3Z,4,REGULAR,3pt,Jump Shot,[],201587,6.258212877792378,5.147058823529411,1610612746,109,118,2023-01-29T02:43:04Z,5680000,False,224.0,6.0,1,left,N. Batum 3PT  (8 PTS) (K. Leonard 4 AST),"[201587, 202695]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,22.44,Made,8.0,,,,,,,,,,,,,K. Leonard,202695.0,4.0,,
577,PT00M49.10S,2023-01-29T02:43:04.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,109,118,2023-01-29T02:43:04Z,5700000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT00M49.10S,2023-01-29T02:44:13.0Z,4,REGULAR,substitution,out,[],1627826,,,1610612737,109,118,2023-01-29T02:44:29Z,5710000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT00M49.10S,2023-01-29T02:44:13.0Z,4,REGULAR,substitution,in,[],1626181,,,1610612737,109,118,2023-01-29T02:44:29Z,5720000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT00M44.50S,2023-01-29T02:44:50.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,88.25558475689881,59.068627450980394,1610612737,109,118,2023-01-29T02:44:55Z,5730000,False,45.0,58.0,1,right,MISS T. Young 7' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
581,PT00M42.40S,2023-01-29T02:44:52.4Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,109,118,2023-01-29T02:44:55Z,5740000,False,,,0,,C. Capela REBOUND (Off:7 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,580.0,13.0,6.0,7.0,,,,,,,,,,,
582,PT00M42.40S,2023-01-29T02:44:54.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,111,118,2023-01-29T02:44:54Z,5750000,False,0.0,0.0,1,right,C. Capela tip Layup (12 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
583,PT00M34.90S,2023-01-29T02:45:01.6Z,4,REGULAR,turnover,bad pass,[],201587,,,1610612746,111,118,2023-01-29T02:45:07Z,5760000,False,,,0,,N. Batum bad pass TURNOVER (2 TO),"[201587, 1629631]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,2.0,,,,Hunter,1629631.0
584,PT00M34.90S,2023-01-29T02:45:01.6Z,4,REGULAR,steal,,[],1629631,,,1610612737,111,118,2023-01-29T02:45:04Z,5770000,False,,,0,,D. Hunter STEAL (2 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
585,PT00M33.70S,2023-01-29T02:45:05.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,71.96123521681997,78.43137254901961,1610612737,111,118,2023-01-29T02:45:25Z,5780000,False,142.0,211.0,1,right,MISS D. Hunter 25' pullup 3PT,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
586,PT00M32.70S,2023-01-29T02:45:06.4Z,4,REGULAR,rebound,offensive,[],1629027,,,1610612737,111,118,2023-01-29T02:45:25Z,5790000,False,,,0,,T. Young REBOUND (Off:2 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,585.0,5.0,3.0,2.0,,,,,,,,,,,
587,PT00M32.70S,2023-01-29T02:45:08.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629027,94.40999984741211,50.0,1610612737,113,118,2023-01-29T02:45:31Z,5800000,False,0.0,0.0,1,right,T. Young putback Layup (31 PTS),[1629027],1610612737.0,ATL,putback,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.0,Made,31.0,,,,,,,,,,,,,,,,,
588,PT00M32.70S,2023-01-29T02:45:14.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,113,118,2023-01-29T02:45:14Z,5810000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT00M32.70S,2023-01-29T02:46:09.7Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,113,118,2023-01-29T02:46:25Z,5820000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M32.70S,2023-01-29T02:46:09.7Z,4,REGULAR,substitution,in,[],202704,,,1610612746,113,118,2023-01-29T02:46:25Z,5830000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M17.60S,2023-01-29T02:47:17.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612746,113,118,2023-01-29T02:47:38Z,5850000,False,,,0,,J. Collins take personal FOUL (3 PF) (George 2 FT),"[1628381, 202331]",1610612737.0,ATL,take,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,200832.0,3.0,0.0,George,202331.0,,,,,,
594,PT00M17.60S,2023-01-29T02:47:44.9Z,4,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,113,119,2023-01-29T02:47:44Z,5870000,False,,,0,,P. George Free Throw 1 of 2 (22 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
595,PT00M17.60S,2023-01-29T02:48:08.4Z,4,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,113,120,2023-01-29T02:48:08Z,5880000,False,,,0,,P. George Free Throw 2 of 2 (23 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
596,PT00M17.60S,2023-01-29T02:48:12.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,113,120,2023-01-29T02:48:12Z,5890000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
