actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
83,PT04M53.00S,2022-11-05T23:53:28.3Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,21,15,2022-11-06T00:06:02Z,820000,,,0,,J. Valanciunas REBOUND (Off:3 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,82.0,5.0,2.0,3.0,,,,,,,,,,,,,
84,PT04M43.00S,2022-11-05T23:53:37.9Z,1,REGULAR,2pt,Jump Shot,[],203468,79.58278580814718,49.754901960784316,1610612740,21,17,2022-11-05T23:54:05Z,830000,-1.0,139.0,1,right,C. McCollum 13' step back Jump Shot (11 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,13.94,Made,11.0,,,,,,,,,,,,,,,,,
85,PT04M33.00S,2022-11-05T23:53:48.5Z,1,REGULAR,3pt,Jump Shot,[],203200,5.469776609724048,95.83333333333334,1610612737,21,17,2022-11-05T23:53:57Z,840000,-229.0,-1.0,1,left,MISS J. Holiday 3PT,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
86,PT04M33.00S,2022-11-05T23:53:48.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,21,17,2022-11-05T23:53:57Z,850000,,,0,,J. Valanciunas REBOUND (Off:3 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,85.0,6.0,3.0,3.0,,,,,,,,,,,,,
87,PT04M21.00S,2022-11-05T23:53:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,90.3580814717477,41.42156862745098,1610612740,21,17,2022-11-05T23:54:11Z,860000,-43.0,38.0,1,right,MISS B. Ingram driving floating Shot,[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,5.74,Missed,,,,,,,,,,,,,,,,,,
88,PT04M19.00S,2022-11-05T23:54:01.8Z,1,REGULAR,rebound,offensive,[],1630230,,,1610612740,21,17,2022-11-05T23:55:21Z,870000,,,0,,N. Marshall REBOUND (Off:1 Def:0),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,87.0,1.0,0.0,1.0,,,,,,,,,,,,,
89,PT04M19.00S,2022-11-05T23:54:04.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630230,94.40999984741211,50.0,1610612740,21,17,2022-11-05T23:55:27Z,880000,0.0,0.0,1,right,MISS N. Marshall tip Layup,[1630230],1610612740.0,NOP,tip,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
90,PT04M17.00S,2022-11-05T23:54:06.4Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,21,17,2022-11-05T23:55:27Z,890000,,,0,,J. Valanciunas REBOUND (Off:4 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,89.0,7.0,3.0,4.0,,,,,,,,,,,,,
91,PT04M15.00S,2022-11-05T23:54:06.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,91.27792378449409,50.73529411764706,1610612740,21,17,2022-11-06T00:08:09Z,900000,4.0,29.0,1,right,MISS J. Valanciunas putback Layup - blocked,"[202685, 203991]",1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,Capela,203991.0,,,,,,,,
92,PT04M15.00S,2022-11-05T23:54:06.2Z,1,REGULAR,block,,[],203991,,,1610612740,21,17,2022-11-05T23:54:09Z,910000,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
93,PT04M12.00S,2022-11-05T23:54:09.2Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,21,17,2022-11-06T00:36:12Z,920000,,,0,,J. Valanciunas REBOUND (Off:5 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,91.0,8.0,3.0,5.0,,,,,,,,,,,,,
307,PT04M12.00S,2022-11-05T23:54:09.0Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612740,21,17,2022-11-06T00:37:03Z,925000,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 203200]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Holiday,203200.0
308,PT04M12.00S,2022-11-05T23:54:09.0Z,1,REGULAR,steal,,[],203200,,,1610612737,21,17,2022-11-06T00:36:41Z,927500,,,0,,J. Holiday STEAL (1 STL),[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M10.00S,2022-11-05T23:54:11.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1629027,6.915243101182654,49.01960784313725,1610612737,21,17,2022-11-06T00:36:41Z,930000,5.0,13.0,1,left,MISS T. Young running Layup,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
95,PT04M07.00S,2022-11-05T23:54:14.9Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612737,21,17,2022-11-05T23:54:23Z,940000,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,94.0,2.0,1.0,1.0,,,,,,,,,,,,,
96,PT04M06.00S,2022-11-05T23:54:15.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1627749,8.623521681997373,45.588235294117645,1610612737,21,17,2022-11-06T00:36:41Z,950000,22.0,29.0,1,left,MISS D. Murray putback Layup,[1627749],1610612737.0,ATL,putback,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
97,PT04M04.00S,2022-11-05T23:54:17.2Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,21,17,2022-11-05T23:54:30Z,960000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,96.0,3.0,3.0,0.0,,,,,,,,,,,,,
98,PT03M59.00S,2022-11-05T23:54:21.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,73.80091984231275,84.06862745098039,1610612740,21,17,2022-11-06T00:11:57Z,970000,170.0,194.0,1,right,MISS T. Murphy III 25' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
99,PT03M55.00S,2022-11-05T23:54:25.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,21,17,2022-11-05T23:54:34Z,980000,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,98.0,6.0,4.0,2.0,,,,,,,,,,,,,
100,PT03M48.00S,2022-11-05T23:54:32.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,14.668199737187912,43.872549019607845,1610612737,21,17,2022-11-05T23:54:38Z,990000,31.0,85.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.07,Missed,,,,,,,,,,,,,,,,,,
101,PT03M45.00S,2022-11-05T23:54:35.8Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,21,17,2022-11-06T00:25:17Z,1000000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,
102,PT03M37.00S,2022-11-05T23:54:44.4Z,1,REGULAR,2pt,Jump Shot,[],203468,88.64980289093299,17.15686274509804,1610612740,21,17,2022-11-06T00:13:17Z,1010000,-164.0,54.0,1,right,MISS C. McCollum 17' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left,17.29,Missed,,,,,,,,,,,,,,,,,,
103,PT03M34.00S,2022-11-05T23:54:47.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,21,17,2022-11-05T23:54:49Z,1020000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left,,,,102.0,7.0,5.0,2.0,,,,,,,,,,,,,
104,PT03M31.00S,2022-11-05T23:54:50.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203200,5.863994743758213,51.71568627450981,1610612737,23,17,2022-11-05T23:54:59Z,1030000,-9.0,3.0,1,left,J. Holiday running reverse Layup (2 PTS) (D. Murray 3 AST),"[203200, 1627749]",1610612737.0,ATL,running reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.9,Made,2.0,,,,,D. Murray,1627749.0,3.0,,,,,,,,,,
106,PT03M31.00S,2022-11-05T23:54:57.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,23,17,2022-11-05T23:54:57Z,1050000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M31.00S,2022-11-05T23:57:15.4Z,1,REGULAR,substitution,out,[],1627749,,,1610612740,23,17,2022-11-05T23:57:39Z,1060000,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M31.00S,2022-11-05T23:57:15.4Z,1,REGULAR,substitution,out,[],1629631,,,1610612740,23,17,2022-11-05T23:57:39Z,1070000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M31.00S,2022-11-05T23:57:15.4Z,1,REGULAR,substitution,out,[],203991,,,1610612740,23,17,2022-11-05T23:57:39Z,1080000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M31.00S,2022-11-05T23:57:15.4Z,1,REGULAR,substitution,out,[],203468,,,1610612740,23,17,2022-11-05T23:57:39Z,1090000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M31.00S,2022-11-05T23:57:15.4Z,1,REGULAR,substitution,out,[],202685,,,1610612740,23,17,2022-11-05T23:57:39Z,1100000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M31.00S,2022-11-05T23:57:15.4Z,1,REGULAR,substitution,in,[],1630168,,,1610612740,23,17,2022-11-05T23:57:39Z,1110000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M31.00S,2022-11-05T23:57:15.4Z,1,REGULAR,substitution,in,[],1628988,,,1610612740,23,17,2022-11-05T23:57:39Z,1120000,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M31.00S,2022-11-05T23:57:15.4Z,1,REGULAR,substitution,in,[],1630552,,,1610612740,23,17,2022-11-05T23:57:39Z,1130000,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M31.00S,2022-11-05T23:57:15.4Z,1,REGULAR,substitution,in,[],1626204,,,1610612740,23,17,2022-11-05T23:57:39Z,1140000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M31.00S,2022-11-05T23:57:15.4Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,23,17,2022-11-05T23:57:39Z,1150000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M15.00S,2022-11-05T23:58:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,80.3712220762155,59.068627450980394,1610612740,23,17,2022-11-05T23:58:23Z,1160000,45.0,132.0,1,right,MISS B. Ingram 13' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,13.96,Missed,,,,,,,,,,,,,,,,,,
118,PT03M14.00S,2022-11-05T23:58:16.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,23,17,2022-11-05T23:58:23Z,1170000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,117.0,,,,,,,,,,,,,,,,
119,PT03M14.00S,2022-11-05T23:58:22.7Z,1,REGULAR,foul,personal,[],203200,,,1610612740,23,17,2022-11-05T23:58:32Z,1180000,,,0,,J. Holiday loose ball personal FOUL (1 PF),"[203200, 1626204]",1610612737.0,ATL,loose ball,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1155.0,1.0,0.0,Nance Jr.,1626204.0,,,
121,PT03M03.00S,2022-11-05T23:58:49.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627742,91.5407358738502,45.09803921568628,1610612740,23,17,2022-11-05T23:58:55Z,1200000,-25.0,27.0,1,right,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
122,PT02M58.00S,2022-11-05T23:58:54.9Z,1,REGULAR,rebound,offensive,[],1627742,,,1610612740,23,17,2022-11-05T23:58:55Z,1210000,,,0,,B. Ingram REBOUND (Off:1 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,121.0,4.0,3.0,1.0,,,,,,,,,,,,,
123,PT02M58.00S,2022-11-05T23:58:53.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627742,94.40999984741211,50.0,1610612740,23,19,2022-11-05T23:58:53Z,1220000,0.0,0.0,1,right,B. Ingram tip Layup (2 PTS),[1627742],1610612740.0,NOP,tip,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
124,PT02M48.00S,2022-11-05T23:59:04.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,7.966491458607096,46.568627450980394,1610612737,25,19,2022-11-05T23:59:10Z,1230000,17.0,22.0,1,left,O. Okongwu driving Layup (2 PTS) (T. Young 4 AST),"[1630168, 1629027]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.82,Made,2.0,,,,,T. Young,1629027.0,4.0,,,,,,,,,,
126,PT02M35.00S,2022-11-05T23:59:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,91.80354796320631,51.470588235294116,1610612740,25,19,2022-11-05T23:59:23Z,1250000,7.0,25.0,1,right,MISS N. Marshall driving Layup,[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
127,PT02M32.00S,2022-11-05T23:59:20.6Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612740,25,19,2022-11-05T23:59:20Z,1260000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:0),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,
128,PT02M25.00S,2022-11-05T23:59:28.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,91.01511169513797,4.901960784313726,1610612740,25,22,2022-11-05T23:59:32Z,1270000,-225.0,32.0,1,right,J. Alvarado 3PT  (3 PTS) (B. Ingram 3 AST),"[1630631, 1627742]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,22.78,Made,3.0,,,,,B. Ingram,1627742.0,3.0,,,,,,,,,,
130,PT02M08.00S,2022-11-05T23:59:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,11.383048620236531,55.14705882352941,1610612737,27,22,2022-11-05T23:59:49Z,1290000,-26.0,55.0,1,left,T. Young 6' driving floating Jump Shot (8 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.03,Made,8.0,,,,,,,,,,,,,,,,,
131,PT01M45.00S,2022-11-06T00:00:08.9Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612740,27,22,2022-11-06T00:00:40Z,1300000,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1630168, 1630530]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1155.0,1.0,0.0,Murphy III,1630530.0,,,
133,PT01M45.00S,2022-11-06T00:00:41.8Z,1,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,27,23,2022-11-06T00:00:41Z,1320000,,,0,,T. Murphy III Free Throw 1 of 2 (1 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
134,PT01M45.00S,2022-11-06T00:00:43.0Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,27,23,2022-11-06T00:00:48Z,1330000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M45.00S,2022-11-06T00:00:43.0Z,1,REGULAR,substitution,in,[],1629627,,,1610612740,27,23,2022-11-06T00:00:48Z,1340000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M45.00S,2022-11-06T00:00:56.3Z,1,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,27,24,2022-11-06T00:00:56Z,1350000,,,0,,T. Murphy III Free Throw 2 of 2 (2 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
137,PT01M22.00S,2022-11-06T00:01:22.6Z,1,REGULAR,3pt,Jump Shot,[],203200,10.988830486202366,95.09803921568627,1610612737,27,24,2022-11-06T00:01:28Z,1360000,-225.0,51.0,1,left,MISS J. Holiday 3PT,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
138,PT01M18.00S,2022-11-06T00:01:26.6Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,27,24,2022-11-06T00:01:28Z,1370000,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,,
139,PT01M07.00S,2022-11-06T00:01:37.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.19776609724047,48.529411764705884,1610612740,27,26,2022-11-06T00:23:11Z,1380000,-7.0,21.0,1,right,Z. Williamson driving finger roll Layup (5 PTS) (T. Murphy III 1 AST),"[1629627, 1630530]",1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.21,Made,5.0,,,,,T. Murphy III,1630530.0,1.0,,,,,,,,,,
141,PT00M53.70S,2022-11-06T00:01:59.3Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,27,26,2022-11-06T00:15:09Z,1400000,,,0,,T. Young bad pass TURNOVER (1 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,,
142,PT00M43.20S,2022-11-06T00:02:15.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,92.72339027595268,50.0,1610612740,27,28,2022-11-06T00:24:00Z,1410000,0.0,16.0,1,right,Z. Williamson driving finger roll Layup (7 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.59,Made,7.0,,,,,,,,,,,,,,,,,
143,PT00M33.90S,2022-11-06T00:02:29.8Z,1,REGULAR,foul,personal,[],1630230,,,1610612737,27,28,2022-11-06T00:02:40Z,1420000,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1629027]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1162.0,1.0,0.0,Young,1629027.0,,,
145,PT00M26.00S,2022-11-06T00:02:59.7Z,1,REGULAR,turnover,lost ball,[],1629027,,,1610612737,27,28,2022-11-06T00:03:16Z,1440000,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 1626204]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Nance Jr.,1626204.0
146,PT00M26.00S,2022-11-06T00:02:59.7Z,1,REGULAR,steal,,[],1626204,,,1610612740,27,28,2022-11-06T00:03:02Z,1450000,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
148,PT00M11.00S,2022-11-06T00:03:39.6Z,1,REGULAR,turnover,lost ball,[],1629627,,,1610612740,27,28,2022-11-06T00:03:43Z,1470000,,,0,,Z. Williamson lost ball TURNOVER (1 TO),"[1629627, 203200]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Holiday,203200.0
149,PT00M11.00S,2022-11-06T00:03:39.6Z,1,REGULAR,steal,,[],203200,,,1610612737,27,28,2022-11-06T00:03:41Z,1480000,,,0,,J. Holiday STEAL (2 STL),[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
150,PT00M02.60S,2022-11-06T00:03:48.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,15.719448094612352,40.19607843137255,1610612737,29,28,2022-11-06T00:03:54Z,1490000,49.0,95.0,1,left,T. Young 10' driving floating Jump Shot (10 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.72,Made,10.0,,,,,,,,,,,,,,,,,
151,PT00M01.00S,2022-11-06T00:03:55.0Z,1,REGULAR,3pt,Jump Shot,[],1630530,68.28186596583443,17.401960784313726,1610612740,29,28,2022-11-06T00:04:12Z,1500000,-163.0,246.0,1,right,MISS T. Murphy III 29' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,29.49,Missed,,,,,,,,,,,,,,,,,,
152,PT00M01.00S,2022-11-06T00:03:55.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,29,28,2022-11-06T00:04:12Z,1510000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,151.0,,,,,,,,,,,,,,,,
153,PT00M00.00S,2022-11-06T00:04:02.5Z,1,REGULAR,period,end,[],0,,,1610612740,29,28,2022-11-06T00:04:02Z,1520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-11-06T00:05:59.9Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612740,29,28,2022-11-06T00:06:37Z,1530000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-11-06T00:05:59.9Z,2,REGULAR,substitution,out,['startperiod'],1630230,,,1610612740,29,28,2022-11-06T00:06:37Z,1540000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-11-06T00:05:59.9Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612740,29,28,2022-11-06T00:06:37Z,1550000,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-11-06T00:05:59.9Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,29,28,2022-11-06T00:06:37Z,1560000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-11-06T00:06:37.3Z,2,REGULAR,period,start,[],0,,,1610612740,29,28,2022-11-06T00:06:37Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M47.00S,2022-11-06T00:06:49.6Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,29,28,2022-11-06T00:06:53Z,1580000,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1630168]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Okongwu,1630168.0
160,PT11M47.00S,2022-11-06T00:06:49.6Z,2,REGULAR,steal,,[],1630168,,,1610612737,29,28,2022-11-06T00:06:51Z,1590000,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
