actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
429,PT07M44.00S,2022-10-23T22:36:42.2Z,3,REGULAR,substitution,out,[],203991,,,1610612737,64,80,2022-10-23T22:36:45Z,4250000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT07M44.00S,2022-10-23T22:36:42.2Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,64,80,2022-10-23T22:36:45Z,4260000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M32.00S,2022-10-23T22:36:55.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627749,84.31340341655716,49.26470588235294,1610612737,66,80,2022-10-23T22:37:00Z,4270000,-4.0,95.0,1,right,D. Murray 9' driving floating Jump Shot (17 PTS) (T. Young 6 AST),"[1627749, 1629027]",1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.51,Made,17.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,
432,PT07M13.00S,2022-10-23T22:37:13.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,18.873193166885677,58.57843137254902,1610612766,66,80,2022-10-23T22:42:39Z,4280000,-43.0,125.0,1,left,MISS K. Oubre Jr. 13' turnaround Shot - blocked,"[1626162, 1627749]",1610612766.0,CHA,turnaround,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.21,Missed,,,,,,,,,,,,,,,,,Murray,1627749.0
433,PT07M13.00S,2022-10-23T22:37:13.2Z,3,REGULAR,block,,[],1627749,,,1610612766,66,80,2022-10-23T22:37:16Z,4290000,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
434,PT07M13.00S,2022-10-23T22:37:13.2Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,66,80,2022-10-23T22:37:17Z,4300000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,432.0,1.0,1.0,0.0,,,,,,,
435,PT07M13.00S,2022-10-23T22:37:20.4Z,3,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612737,66,80,2022-10-23T22:37:45Z,4310000,,,0,,K. Oubre Jr. transition take personal FOUL (3 PF) (Young 1 FT),"[1626162, 1629027]",1610612766.0,CHA,transition take,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202007.0,3.0,0.0,Young,1629027.0,,
437,PT07M13.00S,2022-10-23T22:37:46.3Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,67,80,2022-10-23T22:37:46Z,4330000,,,0,,T. Young transition take Free Throw 1 of 1 (15 PTS),[1629027],1610612737.0,ATL,transition take,,,Young,T. Young,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
438,PT06M59.00S,2022-10-23T22:38:10.7Z,3,REGULAR,2pt,Jump Shot,[],1629027,76.5604467805519,51.225490196078425,1610612737,69,80,2022-10-23T22:38:16Z,4340000,6.0,168.0,1,right,T. Young 16' driving floating Jump Shot (17 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,16-24 Center,16.79,Made,17.0,,,,,,,,,,,,,,,,,
439,PT06M43.00S,2022-10-23T22:38:30.0Z,3,REGULAR,turnover,traveling,[],1629667,,,1610612766,69,80,2022-10-23T22:38:35Z,4350000,,,0,,J. McDaniels traveling TURNOVER (1 TO),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,,,,,2003.0,,,,,,
440,PT06M33.00S,2022-10-23T22:38:48.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,91.14651773981603,50.245098039215684,1610612737,71,80,2022-10-23T22:38:53Z,4360000,1.0,31.0,1,right,T. Young driving floating Jump Shot (19 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.07,Made,19.0,,,,,,,,,,,,,,,,,
441,PT06M26.00S,2022-10-23T22:39:00.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,71,80,2022-10-23T22:39:00Z,4370000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M19.00S,2022-10-23T22:42:02.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,4.812746386333772,51.225490196078425,1610612766,71,82,2022-10-23T23:49:00Z,4380000,-6.0,-7.0,1,left,K. Oubre Jr. cutting Layup (14 PTS) (M. Plumlee 4 AST),"[1626162, 203486]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.95,Made,14.0,M. Plumlee,203486.0,4.0,,,,,,,,,,,,,,
444,PT06M02.00S,2022-10-23T22:42:19.1Z,3,REGULAR,3pt,Jump Shot,[],1629631,86.02168199737189,3.9215686274509802,1610612737,71,82,2022-10-23T22:42:25Z,4400000,-230.0,79.0,1,right,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,24.35,Missed,,,,,,,,,,,,,,,,,,
445,PT05M57.00S,2022-10-23T22:42:24.1Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,71,82,2022-10-23T22:47:34Z,4410000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,444.0,6.0,4.0,2.0,,,,,,,
446,PT05M42.00S,2022-10-23T22:42:39.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628372,5.206964520367937,50.245098039215684,1610612766,71,84,2022-10-23T22:42:45Z,4420000,-1.0,-4.0,1,left,D. Smith Jr. DUNK (14 PTS) (G. Hayward 4 AST),"[1628372, 202330]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,0.38,Made,14.0,G. Hayward,202330.0,4.0,,,,,,,,,,,,,,
448,PT05M25.00S,2022-10-23T22:42:55.4Z,3,REGULAR,2pt,Jump Shot,[],1628381,77.4802890932983,65.93137254901961,1610612737,71,84,2022-10-23T22:43:01Z,4440000,80.0,159.0,1,right,MISS J. Collins 17' pullup Shot,[1628381],1610612737.0,ATL,pullup,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,17.8,Missed,,,,,,,,,,,,,,,,,,
449,PT05M24.00S,2022-10-23T22:42:56.4Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,71,84,2022-10-23T22:43:01Z,4450000,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,448.0,4.0,2.0,2.0,,,,,,,
450,PT05M22.00S,2022-10-23T22:42:59.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,92.85479632063075,48.529411764705884,1610612737,73,84,2022-10-23T22:43:04Z,4460000,-7.0,15.0,1,right,O. Okongwu putback Layup (8 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.65,Made,8.0,,,,,,,,,,,,,,,,,
451,PT05M07.00S,2022-10-23T22:43:14.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203486,10.726018396846255,48.77450980392157,1610612766,73,84,2022-10-23T22:47:55Z,4470000,6.0,48.0,1,left,MISS M. Plumlee driving Hook,[203486],1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,,
452,PT05M04.00S,2022-10-23T22:43:17.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,73,84,2022-10-23T22:43:22Z,4480000,,,0,,J. Collins REBOUND (Off:1 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,451.0,7.0,6.0,1.0,,,,,,,
453,PT05M01.00S,2022-10-23T22:43:23.5Z,3,REGULAR,foul,personal,[],1626162,,,1610612737,73,84,2022-10-23T22:43:48Z,4490000,,,0,,K. Oubre Jr. personal FOUL (4 PF),"[1626162, 1629027]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627534.0,4.0,0.0,Young,1629027.0,,
455,PT05M01.00S,2022-10-23T22:43:33.6Z,3,REGULAR,substitution,out,[],203486,,,1610612737,73,84,2022-10-23T22:43:52Z,4510000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M01.00S,2022-10-23T22:43:33.6Z,3,REGULAR,substitution,in,[],1630208,,,1610612737,73,84,2022-10-23T22:43:52Z,4520000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M01.00S,2022-10-23T22:43:33.6Z,3,REGULAR,substitution,out,[],1626162,,,1610612737,73,84,2022-10-23T22:44:12Z,4530000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M01.00S,2022-10-23T22:43:33.6Z,3,REGULAR,substitution,in,[],1630547,,,1610612737,73,84,2022-10-23T22:44:12Z,4540000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M42.00S,2022-10-23T22:44:13.6Z,3,REGULAR,3pt,Jump Shot,[],1628381,66.96780551905388,62.99019607843137,1610612737,73,84,2022-10-23T22:44:18Z,4550000,65.0,258.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
460,PT04M40.00S,2022-10-23T22:44:15.8Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,73,84,2022-10-23T22:44:15Z,4560000,,,0,,N. Richards REBOUND (Off:3 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,459.0,5.0,2.0,3.0,,,,,,,
461,PT04M40.00S,2022-10-23T22:44:33.4Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612766,73,84,2022-10-23T22:45:14Z,4570000,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Hayward 2 FT),"[1630168, 202330]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,3.0,0.0,Hayward,202330.0,,
463,PT04M40.00S,2022-10-23T22:45:14.6Z,3,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,73,85,2022-10-23T22:45:14Z,4590000,,,0,,G. Hayward Free Throw 1 of 2 (11 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
464,PT04M40.00S,2022-10-23T22:45:15.7Z,3,REGULAR,substitution,out,[],1627749,,,1610612766,73,85,2022-10-23T22:45:21Z,4600000,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M40.00S,2022-10-23T22:45:15.7Z,3,REGULAR,substitution,out,[],1628372,,,1610612766,73,85,2022-10-23T22:45:21Z,4610000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M40.00S,2022-10-23T22:45:15.7Z,3,REGULAR,substitution,in,[],1628988,,,1610612766,73,85,2022-10-23T22:45:21Z,4620000,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M40.00S,2022-10-23T22:45:15.7Z,3,REGULAR,substitution,in,[],1630177,,,1610612766,73,85,2022-10-23T22:45:21Z,4630000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M40.00S,2022-10-23T22:45:37.3Z,3,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,73,86,2022-10-23T22:45:37Z,4640000,,,0,,G. Hayward Free Throw 2 of 2 (12 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
469,PT04M29.00S,2022-10-23T22:45:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,91.01511169513797,50.73529411764706,1610612737,75,86,2022-10-23T22:45:52Z,4650000,4.0,32.0,1,right,J. Collins cutting Layup (8 PTS) (T. Young 7 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.22,Made,8.0,T. Young,1629027.0,7.0,,,,,,,,,,,,,,
471,PT04M09.00S,2022-10-23T22:46:07.9Z,3,REGULAR,3pt,Jump Shot,[],1629667,9.674770039421814,4.166666666666666,1610612766,75,89,2022-10-23T22:46:12Z,4670000,229.0,38.0,1,left,J. McDaniels 3PT  (7 PTS) (G. Hayward 5 AST),"[1629667, 202330]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.24,Made,7.0,G. Hayward,202330.0,5.0,,,,,,,,,,,,,,
473,PT03M51.00S,2022-10-23T22:46:26.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,90.22667542706965,63.725490196078425,1610612737,75,89,2022-10-23T22:46:31Z,4690000,69.0,39.0,1,right,MISS J. Collins 7' turnaround Hook,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
474,PT03M49.00S,2022-10-23T22:46:28.5Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,75,89,2022-10-23T22:46:31Z,4700000,,,0,,N. Richards REBOUND (Off:3 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,473.0,6.0,3.0,3.0,,,,,,,
475,PT03M38.00S,2022-10-23T22:46:39.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,4.944152431011826,51.470588235294116,1610612766,75,91,2022-10-23T22:46:44Z,4710000,-7.0,-6.0,1,left,N. Richards cutting DUNK (11 PTS) (J. Bouknight 2 AST),"[1630208, 1630547]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.95,Made,11.0,J. Bouknight,1630547.0,2.0,,,,,,,,,,,,,,
477,PT03M25.00S,2022-10-23T22:46:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.32917214191852,45.588235294117645,1610612737,75,91,2022-10-23T22:46:59Z,4730000,-22.0,20.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
478,PT03M21.00S,2022-10-23T22:46:55.8Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,75,91,2022-10-23T22:46:59Z,4740000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,477.0,4.0,3.0,1.0,,,,,,,
479,PT03M12.00S,2022-10-23T22:47:07.2Z,3,REGULAR,turnover,traveling,[],202330,,,1610612766,75,91,2022-10-23T22:47:13Z,4750000,,,0,,G. Hayward traveling TURNOVER (4 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,4.0,,,,,,,202007.0,,,,,,
480,PT03M12.00S,2022-10-23T22:47:14.6Z,3,REGULAR,substitution,out,[],1629631,,,1610612737,75,91,2022-10-23T22:47:33Z,4760000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M12.00S,2022-10-23T22:47:14.6Z,3,REGULAR,substitution,out,[],202330,,,1610612737,75,91,2022-10-23T22:47:33Z,4780000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M12.00S,2022-10-23T22:47:14.6Z,3,REGULAR,substitution,in,[],1630552,,,1610612737,75,91,2022-10-23T22:47:33Z,4790000,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M12.00S,2022-10-23T22:47:14.6Z,3,REGULAR,substitution,in,[],203200,,,1610612737,75,91,2022-10-23T22:47:33Z,4800000,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M12.00S,2022-10-23T22:47:14.6Z,3,REGULAR,substitution,in,[],1630550,,,1610612737,75,91,2022-10-23T22:47:33Z,4810000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M12.00S,2022-10-23T22:47:14.6Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,75,91,2022-10-23T22:48:01Z,4820000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M59.00S,2022-10-23T22:48:04.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,84.31340341655716,55.392156862745104,1610612737,75,91,2022-10-23T22:48:11Z,4830000,27.0,95.0,1,right,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.88,Missed,,,,,,,,,,,,,,,,,,
489,PT02M58.00S,2022-10-23T22:48:05.2Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,75,91,2022-10-23T22:48:11Z,4840000,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,488.0,5.0,2.0,3.0,,,,,,,
490,PT02M58.00S,2022-10-23T22:48:10.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630168,94.40999984741211,50.0,1610612737,75,91,2022-10-23T22:52:07Z,4850000,0.0,0.0,1,right,MISS O. Okongwu putback Layup - blocked,"[1630168, 1630208]",1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0
496,PT02M58.00S,2022-10-23T22:48:10.9Z,3,REGULAR,block,,[],1630208,,,1610612737,75,91,2022-10-23T22:52:04Z,4852500,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
495,PT02M58.00S,2022-10-23T22:48:10.9Z,3,REGULAR,rebound,offensive,[],1629027,,,1610612737,75,91,2022-10-23T23:17:51Z,4855000,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,490.0,2.0,1.0,1.0,,,,,,,
492,PT02M58.00S,2022-10-23T22:48:27.9Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612737,75,91,2022-10-23T22:52:04Z,4870000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M58.00S,2022-10-23T22:52:08.3Z,3,REGULAR,substitution,out,[],1630168,,,1610612737,75,91,2022-10-23T22:52:20Z,4890000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M58.00S,2022-10-23T22:52:08.3Z,3,REGULAR,substitution,in,[],203991,,,1610612737,75,91,2022-10-23T22:52:20Z,4900000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M48.00S,2022-10-23T22:52:21.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629027,91.40932982917214,49.01960784313725,1610612737,75,91,2022-10-23T22:55:22Z,4910000,-5.0,28.0,1,right,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
500,PT02M45.00S,2022-10-23T22:52:24.0Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,75,91,2022-10-23T22:55:22Z,4920000,,,0,,C. Capela REBOUND (Off:4 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,499.0,8.0,4.0,4.0,,,,,,,
501,PT02M45.00S,2022-10-23T22:52:24.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,94.40999984741211,50.0,1610612737,75,91,2022-10-23T22:52:24Z,4930000,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
502,PT02M44.00S,2022-10-23T22:52:25.6Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,75,91,2022-10-23T22:52:25Z,4940000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,501.0,5.0,4.0,1.0,,,,,,,
503,PT02M40.00S,2022-10-23T22:52:30.0Z,3,REGULAR,turnover,lost ball,[],1630550,,,1610612766,75,91,2022-10-23T22:52:34Z,4950000,,,0,,J. Thor lost ball TURNOVER (1 TO),"[1630550, 1628988]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,8-16 Center,,,,,,,1.0,Holiday,1628988.0,,,,,,,,,,,
504,PT02M40.00S,2022-10-23T22:52:30.0Z,3,REGULAR,steal,,[],1628988,,,1610612737,75,91,2022-10-23T22:52:32Z,4960000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
505,PT02M36.00S,2022-10-23T22:52:34.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628988,93.24901445466492,46.81372549019608,1610612737,75,91,2022-10-23T22:52:40Z,4970000,-16.0,11.0,1,right,MISS A. Holiday running Layup - blocked,"[1628988, 1630550]",1610612737.0,ATL,running,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,Thor,1630550.0
506,PT02M36.00S,2022-10-23T22:52:34.2Z,3,REGULAR,block,,[],1630550,,,1610612737,75,91,2022-10-23T22:52:36Z,4980000,,,0,,J. Thor BLOCK (1 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT02M32.00S,2022-10-23T22:52:38.2Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,75,91,2022-10-23T22:52:40Z,4990000,,,0,,N. Richards REBOUND (Off:3 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,505.0,7.0,4.0,3.0,,,,,,,
508,PT02M32.00S,2022-10-23T22:52:40.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203200,,,1610612766,75,91,2022-10-23T22:52:53Z,5000000,,,0,,J. Holiday shooting personal FOUL (1 PF) (McDaniels 2 FT),"[203200, 1629667]",1610612737.0,ATL,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,McDaniels,1629667.0,,
510,PT02M32.00S,2022-10-23T22:53:15.3Z,3,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,75,92,2022-10-23T22:53:15Z,5020000,,,0,,J. McDaniels Free Throw 1 of 2 (8 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
511,PT02M32.00S,2022-10-23T22:53:27.9Z,3,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,75,93,2022-10-23T22:53:27Z,5030000,,,0,,J. McDaniels Free Throw 2 of 2 (9 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
512,PT02M12.00S,2022-10-23T22:53:49.1Z,3,REGULAR,3pt,Jump Shot,[],203200,92.59198423127464,3.9215686274509802,1610612737,78,93,2022-10-23T22:53:54Z,5040000,-230.0,17.0,1,right,J. Holiday 3PT  (3 PTS) (T. Young 8 AST),"[203200, 1629027]",1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.1,Made,3.0,T. Young,1629027.0,8.0,,,,,,,,,,,,,,
514,PT01M49.00S,2022-10-23T22:54:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,4.5499342969776615,50.98039215686274,1610612766,78,95,2022-10-23T22:54:17Z,5060000,-5.0,-10.0,1,left,N. Richards Layup (13 PTS) (T. Maledon 3 AST),"[1630208, 1630177]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.09,Made,13.0,T. Maledon,1630177.0,3.0,,,,,,,,,,,,,,
