actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
520,PT08M45.00S,2022-12-20T02:23:12.4Z,4,REGULAR,3pt,Jump Shot,[],203082,74.58935611038108,86.02941176470588,1610612753,109,102,2022-12-20T02:23:16Z,5030000,False,180.0,186.0,1,right,T. Ross 25' 3PT  (14 PTS) (F. Wagner 2 AST),"[203082, 1630532]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,25.92,Made,14.0,,,,,,,,,,F. Wagner,1630532.0,2.0,,,,,
522,PT08M21.00S,2022-12-20T02:23:36.1Z,4,REGULAR,2pt,Jump Shot,[],203992,3.630091984231275,23.774509803921568,1610612737,111,102,2022-12-20T02:30:56Z,5050000,False,131.0,-18.0,1,left,B. Bogdanovic 13' step back Jump Shot (7 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,13.24,Made,7.0,,,,,,,,,,,,,,,,,
523,PT08M06.00S,2022-12-20T02:23:51.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,83.78777923784494,56.127450980392155,1610612753,111,102,2022-12-20T02:23:57Z,5060000,False,31.0,100.0,1,right,MISS F. Wagner 10' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,10.45,Missed,,,,,,,,,,,,,,,,,,
524,PT08M03.00S,2022-12-20T02:23:54.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,111,102,2022-12-20T02:23:57Z,5070000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,523.0,,,,,,7.0,5.0,2.0,,,,,,,,
525,PT07M56.00S,2022-12-20T02:24:01.8Z,4,REGULAR,2pt,Jump Shot,[],203992,22.683968462549277,52.94117647058824,1610612737,111,102,2022-12-20T02:24:06Z,5080000,False,-15.0,161.0,1,left,MISS B. Bogdanovic 16' pullup Shot,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,16.14,Missed,,,,,,,,,,,,,,,,,,
526,PT07M53.00S,2022-12-20T02:24:04.8Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,111,102,2022-12-20T02:24:06Z,5090000,False,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Center,,,,525.0,,,,,,4.0,3.0,1.0,,,,,,,,
527,PT07M42.00S,2022-12-20T02:24:15.4Z,4,REGULAR,3pt,Jump Shot,[],1629678,71.43561103810775,79.41176470588235,1610612753,111,102,2022-12-20T02:24:20Z,5100000,False,147.0,216.0,1,right,MISS A. Schofield 26' 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
528,PT07M39.00S,2022-12-20T02:24:18.4Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,111,102,2022-12-20T02:24:20Z,5110000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,527.0,,,,,,8.0,6.0,2.0,,,,,,,,
529,PT07M30.00S,2022-12-20T02:24:28.1Z,4,REGULAR,3pt,Jump Shot,[],1627749,31.225361366622867,45.588235294117645,1610612737,114,102,2022-12-20T02:24:33Z,5120000,False,22.0,241.0,1,left,D. Murray 24' 3PT pullup (13 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,24.2,Made,13.0,,,,,,,,,,,,,,,,,
530,PT07M15.00S,2022-12-20T02:24:44.4Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612753,114,102,2022-12-20T02:25:16Z,5130000,False,,,0,,O. Okongwu shooting personal FOUL (4 PF) (Anthony 2 FT),"[1630168, 1630175]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,1627524.0,4.0,0.0,Anthony,1630175.0,,,,,,,,,,,
532,PT07M15.00S,2022-12-20T02:25:17.2Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,114,103,2022-12-20T02:25:17Z,5150000,False,,,0,,C. Anthony Free Throw 1 of 2 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
533,PT07M15.00S,2022-12-20T02:25:18.0Z,4,REGULAR,substitution,out,[],1630552,,,1610612753,114,103,2022-12-20T02:25:33Z,5160000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M15.00S,2022-12-20T02:25:18.0Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,114,103,2022-12-20T02:25:33Z,5170000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M15.00S,2022-12-20T02:25:18.0Z,4,REGULAR,substitution,out,[],1630532,,,1610612753,114,103,2022-12-20T02:25:33Z,5180000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M15.00S,2022-12-20T02:25:18.0Z,4,REGULAR,substitution,out,[],1629678,,,1610612753,114,103,2022-12-20T02:25:33Z,5190000,False,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M15.00S,2022-12-20T02:25:18.0Z,4,REGULAR,substitution,out,[],203082,,,1610612753,114,103,2022-12-20T02:25:33Z,5200000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M15.00S,2022-12-20T02:25:18.0Z,4,REGULAR,substitution,in,[],1629631,,,1610612753,114,103,2022-12-20T02:25:33Z,5210000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M15.00S,2022-12-20T02:25:18.0Z,4,REGULAR,substitution,in,[],1629626,,,1610612753,114,103,2022-12-20T02:25:33Z,5220000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M15.00S,2022-12-20T02:25:18.0Z,4,REGULAR,substitution,in,[],1629021,,,1610612753,114,103,2022-12-20T02:25:33Z,5230000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M15.00S,2022-12-20T02:25:18.0Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,114,103,2022-12-20T02:25:33Z,5240000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M15.00S,2022-12-20T02:25:18.0Z,4,REGULAR,substitution,in,[],1628365,,,1610612753,114,103,2022-12-20T02:25:33Z,5250000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M15.00S,2022-12-20T02:26:17.5Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,114,104,2022-12-20T02:26:17Z,5270000,False,,,0,,C. Anthony Free Throw 2 of 2 (6 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
545,PT06M59.00S,2022-12-20T02:26:35.3Z,4,REGULAR,3pt,Jump Shot,[],203992,29.25427069645204,71.32352941176471,1610612737,117,104,2022-12-20T02:26:41Z,5280000,False,-107.0,222.0,1,left,B. Bogdanovic 24' 3PT pullup (10 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.67,Made,10.0,,,,,,,,,,,,,,,,,
546,PT06M38.00S,2022-12-20T02:26:55.1Z,4,REGULAR,2pt,Jump Shot,[],1630175,75.24638633377135,51.9607843137255,1610612753,117,104,2022-12-20T02:26:59Z,5290000,False,10.0,180.0,1,right,MISS C. Anthony 18' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,18.05,Missed,,,,,,,,,,,,,,,,,,
547,PT06M36.00S,2022-12-20T02:26:57.1Z,4,REGULAR,rebound,defensive,[],1631100,,,1610612737,117,104,2022-12-20T02:26:59Z,5300000,False,,,0,,A. Griffin REBOUND (Off:0 Def:7),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Center,,,,546.0,,,,,,7.0,7.0,0.0,,,,,,,,
548,PT06M23.00S,2022-12-20T02:27:11.0Z,4,REGULAR,turnover,bad pass,[],1627749,,,1610612737,117,104,2022-12-20T02:27:16Z,5310000,False,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1629021]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Wagner,1629021.0
549,PT06M23.00S,2022-12-20T02:27:11.0Z,4,REGULAR,steal,,[],1629021,,,1610612753,117,104,2022-12-20T02:28:56Z,5320000,False,,,0,,M. Wagner STEAL (2 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
550,PT06M19.00S,2022-12-20T02:27:15.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,92.46057818659659,50.245098039215684,1610612753,117,106,2022-12-20T02:27:20Z,5330000,False,1.0,18.0,1,right,C. Anthony running Layup (8 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.84,Made,8.0,,,,,,,,,,,,,,,,,
551,PT06M04.00S,2022-12-20T02:27:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,18.478975032851512,42.64705882352941,1610612737,117,106,2022-12-20T02:27:35Z,5340000,False,37.0,121.0,1,left,MISS A. Griffin 12' driving floating Shot,[1631100],1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,12.67,Missed,,,,,,,,,,,,,,,,,,
552,PT06M01.00S,2022-12-20T02:27:32.4Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,117,106,2022-12-20T02:27:35Z,5350000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,551.0,,,,,,3.0,3.0,0.0,,,,,,,,
553,PT05M51.00S,2022-12-20T02:27:41.9Z,4,REGULAR,2pt,Jump Shot,[],1629626,79.188567674113,20.34313725490196,1610612753,117,106,2022-12-20T02:35:06Z,5360000,False,-148.0,143.0,1,right,MISS B. Bol 20' pullup Shot,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left Center,20.61,Missed,,,,,,,,,,,,,,,,,,
554,PT05M48.00S,2022-12-20T02:27:44.9Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,117,106,2022-12-20T02:27:48Z,5370000,False,,,0,,M. Wagner REBOUND (Off:1 Def:6),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,,553.0,,,,,,7.0,6.0,1.0,,,,,,,,
555,PT05M45.00S,2022-12-20T02:27:48.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631094,65.91655716162943,46.07843137254902,1610612753,117,106,2022-12-20T02:27:55Z,5380000,False,-20.0,268.0,1,right,MISS P. Banchero 26' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.86,Missed,,,,,,,,,,,,,,,,,,
556,PT05M43.00S,2022-12-20T02:27:50.8Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,117,106,2022-12-20T02:28:03Z,5390000,False,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,555.0,,,,,,4.0,3.0,1.0,,,,,,,,
557,PT05M42.00S,2022-12-20T02:27:55.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,117,106,2022-12-20T02:27:55Z,5400000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M42.00S,2022-12-20T02:30:21.2Z,4,REGULAR,substitution,out,[],1631100,,,1610612737,117,106,2022-12-20T02:30:44Z,5410000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M42.00S,2022-12-20T02:30:21.2Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,117,106,2022-12-20T02:30:44Z,5420000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M42.00S,2022-12-20T02:30:21.2Z,4,REGULAR,substitution,out,[],1630175,,,1610612737,117,106,2022-12-20T02:30:44Z,5430000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M42.00S,2022-12-20T02:30:21.2Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,117,106,2022-12-20T02:30:44Z,5440000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M42.00S,2022-12-20T02:30:21.2Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,117,106,2022-12-20T02:30:44Z,5450000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M42.00S,2022-12-20T02:30:21.2Z,4,REGULAR,substitution,in,[],1630532,,,1610612737,117,106,2022-12-20T02:30:44Z,5460000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M25.00S,2022-12-20T02:31:10.8Z,4,REGULAR,2pt,Jump Shot,[],1627749,10.068988173455978,22.30392156862745,1610612737,117,106,2022-12-20T02:31:18Z,5470000,False,138.0,42.0,1,left,MISS D. Murray 14' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,14.48,Missed,,,,,,,,,,,,,,,,,,
565,PT05M22.00S,2022-12-20T02:31:13.8Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,117,106,2022-12-20T02:31:13Z,5480000,False,,,0,,M. Fultz REBOUND (Off:1 Def:4),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,,,,564.0,,,,,,5.0,4.0,1.0,,,,,,,,
566,PT05M15.00S,2022-12-20T02:31:20.4Z,4,REGULAR,3pt,Jump Shot,[],1631094,69.85873850197109,25.49019607843137,1610612753,117,106,2022-12-20T02:31:25Z,5490000,False,-123.0,231.0,1,right,MISS P. Banchero 26' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,,
567,PT05M11.00S,2022-12-20T02:31:24.4Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,117,106,2022-12-20T02:31:25Z,5500000,False,,,0,,D. Murray REBOUND (Off:1 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,566.0,,,,,,5.0,4.0,1.0,,,,,,,,
568,PT04M53.00S,2022-12-20T02:31:42.1Z,4,REGULAR,3pt,Jump Shot,[],1627749,9.017739816031538,5.392156862745098,1610612737,117,106,2022-12-20T02:31:48Z,5510000,False,223.0,32.0,1,left,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,22.53,Missed,,,,,,,,,,,,,,,,,,
569,PT04M51.00S,2022-12-20T02:31:44.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,117,106,2022-12-20T02:31:59Z,5520000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,,568.0,,,,,,,,,,,,,,,,
570,PT04M51.00S,2022-12-20T02:31:52.0Z,4,REGULAR,foul,personal,[],1628381,,,1610612753,117,106,2022-12-20T02:32:17Z,5530000,False,,,0,,J. Collins loose ball personal FOUL (1 PF),"[1628381, 1629021]",1610612737.0,ATL,loose ball,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,,1627524.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,
572,PT04M38.00S,2022-12-20T02:32:21.0Z,4,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612753,117,106,2022-12-20T02:32:41Z,5550000,False,,,0,,D. Hunter shooting personal FOUL (3 PF) (Wagner 2 FT),"[1629631, 1629021]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,1626302.0,3.0,0.0,Wagner,1629021.0,,,,,,,,,,,
574,PT04M38.00S,2022-12-20T02:32:45.8Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,117,107,2022-12-20T02:32:45Z,5570000,False,,,0,,M. Wagner Free Throw 1 of 2 (13 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
575,PT04M38.00S,2022-12-20T02:33:06.4Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,117,108,2022-12-20T02:33:06Z,5580000,False,,,0,,M. Wagner Free Throw 2 of 2 (14 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
576,PT04M30.00S,2022-12-20T02:33:19.8Z,4,REGULAR,foul,personal,[],1630532,,,1610612737,117,108,2022-12-20T02:33:25Z,5590000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1628381]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,202026.0,1.0,0.0,Collins,1628381.0,,,,,,,,,,,
578,PT04M28.00S,2022-12-20T02:33:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.338370565045992,49.754901960784316,1610612737,119,108,2022-12-20T02:33:43Z,5610000,False,1.0,-2.0,1,left,D. Murray driving reverse Layup (15 PTS) (T. Young 13 AST),"[1627749, 1629027]",1610612737.0,ATL,driving reverse,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.26,Made,15.0,,,,,,,,,,T. Young,1629027.0,13.0,,,,,
580,PT04M18.00S,2022-12-20T02:33:51.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612753,119,108,2022-12-20T02:34:12Z,5630000,False,,,0,,D. Murray personal FOUL (3 PF) (Wagner 2 FT),"[1627749, 1630532]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,,,1627524.0,3.0,0.0,Wagner,1630532.0,,,,,,,,,,,
582,PT04M18.00S,2022-12-20T02:34:13.6Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,119,109,2022-12-20T02:34:13Z,5650000,False,,,0,,F. Wagner Free Throw 1 of 2 (13 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
583,PT04M18.00S,2022-12-20T02:34:26.8Z,4,REGULAR,substitution,out,[],1629626,,,1610612753,119,109,2022-12-20T02:34:33Z,5660000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M18.00S,2022-12-20T02:34:26.8Z,4,REGULAR,substitution,in,[],1630284,,,1610612753,119,109,2022-12-20T02:34:33Z,5670000,False,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M18.00S,2022-12-20T02:34:45.6Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,119,110,2022-12-20T02:34:45Z,5680000,False,,,0,,F. Wagner Free Throw 2 of 2 (14 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
586,PT04M07.00S,2022-12-20T02:35:02.2Z,4,REGULAR,foul,personal,[],1630284,,,1610612737,119,110,2022-12-20T02:35:11Z,5690000,False,,,0,,K. Harris personal FOUL (2 PF),"[1630284, 1628381]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,Mid-Range,16-24 Right,,,,,202026.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,
589,PT04M00.00S,2022-12-20T02:35:38.9Z,4,REGULAR,2pt,Jump Shot,[],1627749,3.1044678055190538,19.852941176470587,1610612737,119,110,2022-12-20T02:35:43Z,5720000,False,151.0,-23.0,1,left,MISS D. Murray 15' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,15.25,Missed,,,,,,,,,,,,,,,,,,
590,PT03M57.00S,2022-12-20T02:35:41.9Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,119,110,2022-12-20T02:42:53Z,5730000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,589.0,,,,,,4.0,4.0,0.0,,,,,,,,
591,PT03M48.00S,2022-12-20T02:35:51.1Z,4,REGULAR,2pt,Jump Shot,[],1628365,74.98357424441524,42.15686274509804,1610612753,119,112,2022-12-20T02:35:56Z,5740000,False,-39.0,183.0,1,right,M. Fultz 18' pullup Jump Shot (20 PTS) (P. Banchero 7 AST),"[1628365, 1631094]",1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Center,18.69,Made,20.0,,,,,,,,,,P. Banchero,1631094.0,7.0,,,,,
593,PT03M46.00S,2022-12-20T02:35:56.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,119,112,2022-12-20T02:36:04Z,5760000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M46.00S,2022-12-20T02:37:14.6Z,4,REGULAR,substitution,out,[],1628381,,,1610612737,119,112,2022-12-20T02:37:32Z,5770000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M46.00S,2022-12-20T02:37:14.6Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,119,112,2022-12-20T02:37:32Z,5780000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M30.00S,2022-12-20T02:37:47.0Z,4,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612737,119,112,2022-12-20T02:38:12Z,5790000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Young 2 FT),"[1630532, 1629027]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,1626302.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,
598,PT03M30.00S,2022-12-20T02:38:16.6Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,120,112,2022-12-20T02:38:16Z,5810000,False,,,0,,T. Young Free Throw 1 of 2 (33 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
600,PT03M30.00S,2022-12-20T02:39:30.2Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,121,112,2022-12-20T02:39:30Z,5830000,False,,,0,,T. Young Free Throw 2 of 2 (34 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
601,PT03M20.00S,2022-12-20T02:39:41.4Z,4,REGULAR,3pt,Jump Shot,[],1630532,93.64323258869908,97.30392156862744,1610612753,121,112,2022-12-20T02:39:46Z,5840000,False,237.0,7.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
602,PT03M16.00S,2022-12-20T02:39:45.4Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,121,112,2022-12-20T02:39:46Z,5850000,False,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,601.0,,,,,,3.0,2.0,1.0,,,,,,,,
603,PT03M05.00S,2022-12-20T02:39:56.6Z,4,REGULAR,3pt,Jump Shot,[],1629027,40.818002628120894,39.21568627450981,1610612737,124,112,2022-12-20T02:40:05Z,5860000,False,54.0,331.0,1,left,T. Young 33' 3PT pullup (37 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,33.56,Made,37.0,,,,,,,,,,,,,,,,,
604,PT03M03.00S,2022-12-20T02:40:03.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,124,112,2022-12-20T02:40:03Z,5870000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M03.00S,2022-12-20T02:40:14.3Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629027,,,1610612753,124,112,2022-12-20T02:41:34Z,5880000,False,,,0,,T. Young technical FOUL (1 Tech),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,1627524.0,1.0,1.0,,,,,,,,,,,,,
