actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
516,PT12M00.00S,2022-11-08T02:57:38.3Z,4,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,89,80,2022-11-08T02:58:09Z,5140000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-11-08T02:57:38.3Z,4,REGULAR,substitution,out,['startperiod'],201572,,,1610612749,89,80,2022-11-08T02:58:09Z,5150000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-11-08T02:57:38.3Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612749,89,80,2022-11-08T02:58:09Z,5160000,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-11-08T02:57:38.3Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,89,80,2022-11-08T02:58:09Z,5170000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-11-08T02:57:38.3Z,4,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,89,80,2022-11-08T02:58:09Z,5180000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-11-08T02:58:24.3Z,4,REGULAR,period,start,[],0,,,1610612749,89,80,2022-11-08T02:58:24Z,5190000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-11-08T02:58:25.4Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,89,80,2022-11-08T02:58:57Z,5200000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,
523,PT11M42.00S,2022-11-08T02:58:41.0Z,4,REGULAR,turnover,bad pass,[],201950,,,1610612749,89,80,2022-11-08T02:58:48Z,5210000,,,0,,J. Holiday bad pass TURNOVER (7 TO),"[201950, 1631100]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,7.0,Griffin,1631100.0,,,,
524,PT11M42.00S,2022-11-08T02:58:41.0Z,4,REGULAR,steal,,[],1631100,,,1610612737,89,80,2022-11-08T02:58:43Z,5220000,,,0,,A. Griffin STEAL (3 STL),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
525,PT11M42.00S,2022-11-08T02:58:48.4Z,4,REGULAR,turnover,traveling,[],1631100,,,1610612737,89,80,2022-11-08T02:58:54Z,5230000,,,0,,A. Griffin traveling TURNOVER (1 TO),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Center,,,,,,,1198.0,,,,,,,1.0,,,,,,
526,PT11M33.00S,2022-11-08T02:59:11.9Z,4,REGULAR,turnover,bad pass,[],1628960,,,1610612749,89,80,2022-11-08T02:59:22Z,5240000,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 1630168]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,Okongwu,1630168.0,,,,
527,PT11M33.00S,2022-11-08T02:59:11.9Z,4,REGULAR,steal,,[],1630168,,,1610612737,89,80,2022-11-08T02:59:14Z,5250000,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
528,PT11M29.00S,2022-11-08T02:59:16.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631100,74.45795006570303,83.57843137254902,1610612737,89,80,2022-11-08T02:59:31Z,5260000,168.0,188.0,1,right,MISS A. Griffin 25' running pullup 3PT,[1631100],1610612737.0,ATL,running pullup,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
529,PT11M26.00S,2022-11-08T02:59:19.5Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,89,80,2022-11-08T02:59:31Z,5270000,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,528.0,3.0,2.0,1.0,,,,,,,
530,PT11M26.00S,2022-11-08T02:59:28.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630168,94.40999984741211,50.0,1610612737,91,80,2022-11-08T02:59:34Z,5280000,0.0,0.0,1,right,O. Okongwu tip DUNK (10 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
531,PT11M09.00S,2022-11-08T02:59:46.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,10.200394218134035,44.85294117647059,1610612749,91,80,2022-11-08T02:59:53Z,5290000,26.0,43.0,1,left,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1630552]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,Johnson,1630552.0,,,,,,,,,,,
532,PT11M09.00S,2022-11-08T02:59:46.0Z,4,REGULAR,block,,[],1630552,,,1610612749,91,80,2022-11-08T02:59:48Z,5300000,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
533,PT11M07.00S,2022-11-08T02:59:48.0Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,91,80,2022-11-08T02:59:53Z,5310000,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,531.0,4.0,3.0,1.0,,,,,,,
534,PT11M01.00S,2022-11-08T02:59:54.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,84.1819973718791,55.88235294117647,1610612737,91,80,2022-11-08T03:14:25Z,5320000,29.0,96.0,1,right,MISS O. Okongwu 10' pullup Shot - blocked,"[1630168, 203507]",1610612737.0,ATL,pullup,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,10.06,Missed,,,,,,Antetokounmpo,203507.0,,,,,,,,,,,
535,PT11M01.00S,2022-11-08T02:59:54.9Z,4,REGULAR,block,,[],203507,,,1610612737,91,80,2022-11-08T02:59:57Z,5330000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
536,PT10M57.00S,2022-11-08T02:59:58.9Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,91,80,2022-11-08T03:00:02Z,5340000,,,0,,J. Holiday REBOUND (Off:1 Def:5),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,534.0,6.0,5.0,1.0,,,,,,,
537,PT10M56.00S,2022-11-08T03:00:01.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201950,6.258212877792378,49.754901960784316,1610612749,91,80,2022-11-08T03:15:14Z,5350000,1.0,6.0,1,left,MISS J. Holiday running Layup,[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.64,Missed,,,,,,,,,,,,,,,,,,
538,PT10M55.00S,2022-11-08T03:00:02.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,91,80,2022-11-08T03:00:26Z,5360000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,537.0,,,,,,,,,,
540,PT10M38.00S,2022-11-08T03:00:43.0Z,4,REGULAR,3pt,Jump Shot,[],203200,67.09921156373193,60.29411764705882,1610612737,91,80,2022-11-08T03:15:06Z,5380000,51.0,257.0,1,right,MISS J. Holiday 26' pullup 3PT,[203200],1610612737.0,ATL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
541,PT10M34.00S,2022-11-08T03:00:47.0Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,91,80,2022-11-08T03:00:49Z,5390000,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,,,,540.0,5.0,3.0,2.0,,,,,,,
542,PT10M34.00S,2022-11-08T03:00:50.6Z,4,REGULAR,foul,personal,[],201950,,,1610612737,91,80,2022-11-08T03:01:03Z,5400000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1630168]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Okongwu,1630168.0
544,PT10M34.00S,2022-11-08T03:01:02.6Z,4,REGULAR,substitution,out,[],201950,,,1610612737,91,80,2022-11-08T03:01:05Z,5420000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M34.00S,2022-11-08T03:01:02.6Z,4,REGULAR,substitution,in,[],1628975,,,1610612737,91,80,2022-11-08T03:01:05Z,5430000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M19.00S,2022-11-08T03:01:44.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631100,89.96386333771353,30.14705882352941,1610612737,93,80,2022-11-08T03:01:55Z,5450000,-99.0,42.0,1,right,A. Griffin 10' floating Jump Shot (18 PTS),[1631100],1610612737.0,ATL,floating,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Left,10.77,Made,18.0,,,,,,,,,,,,,,,,,
548,PT10M03.00S,2022-11-08T03:02:00.0Z,4,REGULAR,3pt,Jump Shot,[],202083,12.040078843626807,5.147058823529411,1610612749,93,83,2022-11-08T03:02:05Z,5460000,224.0,61.0,1,left,W. Matthews 3PT  (6 PTS) (J. Carter 4 AST),"[202083, 1628975]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Right Corner 3,24+ Right,23.24,Made,6.0,J. Carter,1628975.0,4.0,,,,,,,,,,,,,,
550,PT09M52.00S,2022-11-08T03:02:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,92.06636005256242,42.8921568627451,1610612737,93,83,2022-11-08T03:02:30Z,5480000,-36.0,22.0,1,right,MISS A. Holiday driving Layup - blocked,"[1628988, 1628975]",1610612737.0,ATL,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,Carter,1628975.0,,,,,,,,,,,
551,PT09M52.00S,2022-11-08T03:02:13.6Z,4,REGULAR,block,,[],1628975,,,1610612737,93,83,2022-11-08T03:02:16Z,5490000,,,0,,J. Carter BLOCK (3 BLK),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT09M51.00S,2022-11-08T03:02:14.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,93,83,2022-11-08T03:02:30Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,550.0,,,,,,,,,,
554,PT09M51.00S,2022-11-08T03:02:20.4Z,4,REGULAR,substitution,out,[],201588,,,1610612737,93,83,2022-11-08T03:02:24Z,5520000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M51.00S,2022-11-08T03:02:20.4Z,4,REGULAR,substitution,in,[],201572,,,1610612737,93,83,2022-11-08T03:02:24Z,5530000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M42.00S,2022-11-08T03:02:51.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203200,93.9060446780552,49.01960784313725,1610612737,95,83,2022-11-08T03:02:59Z,5540000,-5.0,5.0,1,right,J. Holiday cutting DUNK (8 PTS) (A. Holiday 2 AST),"[203200, 1628988]",1610612737.0,ATL,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.69,Made,8.0,A. Holiday,1628988.0,2.0,,,,,,,,,,,,,,
558,PT09M27.00S,2022-11-08T03:03:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.469776609724048,49.01960784313725,1610612749,95,85,2022-11-08T03:03:14Z,5560000,5.0,-1.0,1,left,G. Antetokounmpo cutting Layup (25 PTS) (J. Carter 5 AST),"[203507, 1628975]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.5,Made,25.0,J. Carter,1628975.0,5.0,,,,,,,,,,,,,,
560,PT09M14.00S,2022-11-08T03:03:19.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,84.1819973718791,49.754901960784316,1610612737,97,85,2022-11-08T03:03:25Z,5580000,-1.0,96.0,1,right,A. Griffin 9' floating Jump Shot (20 PTS) (A. Holiday 3 AST),"[1631100, 1628988]",1610612737.0,ATL,floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,9.62,Made,20.0,A. Holiday,1628988.0,3.0,,,,,,,,,,,,,,
562,PT08M56.00S,2022-11-08T03:03:36.4Z,4,REGULAR,3pt,Jump Shot,[],201572,31.882391590013142,41.17647058823529,1610612749,97,85,2022-11-08T03:03:44Z,5600000,44.0,247.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
563,PT08M54.00S,2022-11-08T03:03:38.4Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,97,85,2022-11-08T03:03:44Z,5610000,,,0,,J. Johnson REBOUND (Off:1 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,562.0,5.0,4.0,1.0,,,,,,,
564,PT08M46.00S,2022-11-08T03:03:48.1Z,4,REGULAR,3pt,Jump Shot,[],203200,74.58935611038108,14.215686274509803,1610612737,100,85,2022-11-08T03:03:53Z,5620000,-179.0,186.0,1,right,J. Holiday 25' 3PT pullup (11 PTS),[203200],1610612737.0,ATL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.84,Made,11.0,,,,,,,,,,,,,,,,,
565,PT08M44.00S,2022-11-08T03:03:53.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,100,85,2022-11-08T03:03:53Z,5630000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M44.00S,2022-11-08T03:06:25.6Z,4,REGULAR,substitution,out,[],202083,,,1610612749,100,85,2022-11-08T03:06:40Z,5640000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M44.00S,2022-11-08T03:06:25.6Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,100,85,2022-11-08T03:06:40Z,5650000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M26.00S,2022-11-08T03:07:01.5Z,4,REGULAR,3pt,Jump Shot,[],1626171,9.674770039421814,95.58823529411765,1610612749,100,85,2022-11-08T03:07:08Z,5660000,-228.0,38.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
569,PT08M23.00S,2022-11-08T03:07:04.5Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,100,85,2022-11-08T03:07:08Z,5670000,,,0,,J. Johnson REBOUND (Off:1 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,,568.0,6.0,5.0,1.0,,,,,,,
570,PT08M12.00S,2022-11-08T03:07:16.3Z,4,REGULAR,3pt,Jump Shot,[],203200,86.94152431011827,96.07843137254902,1610612737,100,85,2022-11-08T03:07:29Z,5680000,230.0,70.0,1,right,MISS J. Holiday 24' step back 3PT,[203200],1610612737.0,ATL,step back,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
571,PT08M09.00S,2022-11-08T03:07:19.3Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,100,85,2022-11-08T03:08:23Z,5690000,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,,,,570.0,6.0,3.0,3.0,,,,,,,
572,PT08M09.00S,2022-11-08T03:07:27.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,94.40999984741211,50.0,1610612737,102,85,2022-11-08T03:08:28Z,5700000,0.0,0.0,1,right,O. Okongwu tip Layup (12 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,,
573,PT07M54.00S,2022-11-08T03:07:34.6Z,4,REGULAR,turnover,bad pass,[],203507,,,1610612749,102,85,2022-11-08T03:07:39Z,5710000,,,0,,G. Antetokounmpo bad pass TURNOVER (5 TO),"[203507, 1630552]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,5.0,Johnson,1630552.0,,,,
574,PT07M54.00S,2022-11-08T03:07:34.6Z,4,REGULAR,steal,,[],1630552,,,1610612737,102,85,2022-11-08T03:07:37Z,5720000,,,0,,J. Johnson STEAL (2 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
575,PT07M50.00S,2022-11-08T03:07:38.4Z,4,REGULAR,turnover,bad pass,[],1630168,,,1610612737,102,85,2022-11-08T03:30:25Z,5730000,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 203507]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,,,
576,PT07M50.00S,2022-11-08T03:07:38.4Z,4,REGULAR,steal,,[],203507,,,1610612749,102,85,2022-11-08T03:07:40Z,5740000,,,0,,G. Antetokounmpo STEAL (2 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
577,PT07M45.00S,2022-11-08T03:07:44.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628975,5.732588699080158,50.73529411764706,1610612749,102,85,2022-11-08T03:07:58Z,5750000,-4.0,1.0,1,left,MISS J. Carter driving Layup,[1628975],1610612749.0,MIL,driving,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,0.4,Missed,,,,,,,,,,,,,,,,,,
578,PT07M44.00S,2022-11-08T03:07:45.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,102,85,2022-11-08T03:07:58Z,5760000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,577.0,,,,,,,,,,
580,PT07M38.00S,2022-11-08T03:08:12.0Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203507,19.004599211563733,30.88235294117647,1610612749,102,85,2022-11-08T03:08:18Z,5780000,96.0,126.0,1,left,MISS G. Antetokounmpo 15' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,15.82,Missed,,,,,,,,,,,,,,,,,,
581,PT07M35.00S,2022-11-08T03:08:15.0Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,102,85,2022-11-08T03:08:18Z,5790000,,,0,,J. Johnson REBOUND (Off:1 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,580.0,7.0,6.0,1.0,,,,,,,
582,PT07M15.00S,2022-11-08T03:08:41.2Z,4,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612737,102,85,2022-11-08T03:09:07Z,5800000,,,0,,J. Carter shooting personal FOUL (2 PF) (Johnson 2 FT),"[1628975, 1630552]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Johnson,1630552.0
584,PT07M15.00S,2022-11-08T03:09:08.9Z,4,REGULAR,foul,technical,['1freethrow'],1630552,,,1610612737,102,85,2022-11-08T03:09:23Z,5820000,,,0,,J. Johnson technical FOUL (2 Tech),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,2882.0,,,,,,,,,,2.0,2.0,,
585,PT07M15.00S,2022-11-08T03:09:24.0Z,4,REGULAR,freethrow,1 of 1,[],1628960,,,1610612737,102,86,2022-11-08T03:09:24Z,5830000,,,0,,G. Allen technical Free Throw 1 of 1 (11 PTS),[1628960],1610612749.0,MIL,technical,,,Allen,G. Allen,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
586,PT07M15.00S,2022-11-08T03:09:45.4Z,4,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,103,86,2022-11-08T03:10:09Z,5840000,,,0,,J. Johnson Free Throw 1 of 2 (5 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
587,PT07M15.00S,2022-11-08T03:09:48.3Z,4,REGULAR,substitution,out,[],203507,,,1610612737,103,86,2022-11-08T03:09:51Z,5850000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M15.00S,2022-11-08T03:09:48.3Z,4,REGULAR,substitution,in,[],201950,,,1610612737,103,86,2022-11-08T03:09:51Z,5860000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M15.00S,2022-11-08T03:09:45.4Z,4,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,103,86,2022-11-08T03:10:09Z,5870000,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
590,PT07M13.00S,2022-11-08T03:09:47.4Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,103,86,2022-11-08T03:10:09Z,5880000,,,0,,B. Portis REBOUND (Off:1 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,589.0,10.0,9.0,1.0,,,,,,,
591,PT06M59.00S,2022-11-08T03:10:20.9Z,4,REGULAR,3pt,Jump Shot,[],201950,31.09395532194481,33.82352941176471,1610612749,103,86,2022-11-08T03:10:27Z,5890000,81.0,240.0,1,left,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
592,PT06M54.00S,2022-11-08T03:10:25.9Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,103,86,2022-11-08T03:10:27Z,5900000,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,591.0,2.0,1.0,1.0,,,,,,,
593,PT06M53.00S,2022-11-08T03:10:29.1Z,4,REGULAR,foul,personal,[],1631100,,,1610612749,103,86,2022-11-08T03:10:53Z,5910000,,,0,,A. Griffin personal FOUL (1 PF),"[1631100, 1628960]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,,,,,,,,1.0,0.0,Allen,1628960.0
595,PT06M47.00S,2022-11-08T03:11:03.1Z,4,REGULAR,turnover,out-of-bounds,[],1628960,,,1610612749,103,86,2022-11-08T03:11:09Z,5930000,,,0,,G. Allen bad pass out-of-bounds TURNOVER (3 TO),[1628960],1610612749.0,MIL,bad pass,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,2882.0,,,,,,,3.0,,,,,,
596,PT06M35.00S,2022-11-08T03:11:24.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203200,87.59855453350855,95.09803921568627,1610612737,106,86,2022-11-08T03:11:31Z,5940000,225.0,64.0,1,right,J. Holiday 3PT  (14 PTS) (A. Holiday 4 AST),"[203200, 1628988]",1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.44,Made,14.0,A. Holiday,1628988.0,4.0,,,,,,,,,,,,,,
598,PT06M19.00S,2022-11-08T03:11:43.3Z,4,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,106,86,2022-11-08T03:11:50Z,5960000,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (8 TO),[201950],1610612749.0,MIL,bad pass,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,1198.0,,,,,,,8.0,,,,,,
