actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
790,PT04M17.00S,2022-11-10T03:46:31.8Z,6,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630581,18.873193166885677,38.970588235294116,1610612760,128,128,2022-11-10T03:46:37Z,7750000,False,55.0,125.0,1,left,J. Giddey 13' pullup Jump Shot (16 PTS),[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,13.65,Made,,,,,16.0,,,,,,,,,,,,,
793,PT03M53.00S,2022-11-10T03:46:56.1Z,6,OVERTIME,3pt,Jump Shot,[],1628975,74.98357424441524,15.441176470588236,1610612749,128,128,2022-11-10T03:47:00Z,7770000,False,-173.0,183.0,1,right,MISS J. Carter 25' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
794,PT03M50.00S,2022-11-10T03:46:59.1Z,6,OVERTIME,rebound,defensive,[],1630197,,,1610612760,128,128,2022-11-10T04:10:37Z,7780000,False,,,0,,A. Pokusevski REBOUND (Off:3 Def:6),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,,793.0,,,,,,,,,,,,,9.0,6.0,3.0
795,PT03M43.00S,2022-11-10T03:47:05.7Z,6,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1628983,14.14257555847569,51.71568627450981,1610612760,128,128,2022-11-10T03:47:11Z,7790000,False,-9.0,80.0,1,left,MISS S. Gilgeous-Alexander 8' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,8.09,Missed,,,,,,,,,,,,,,,,,,
796,PT03M40.00S,2022-11-10T03:47:08.4Z,6,OVERTIME,rebound,offensive,[],1630581,,,1610612760,128,128,2022-11-10T03:47:08Z,7800000,False,,,0,,J. Giddey REBOUND (Off:5 Def:9),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,795.0,,,,,,,,,,,,,14.0,9.0,5.0
797,PT03M33.00S,2022-11-10T03:47:15.7Z,6,OVERTIME,3pt,Jump Shot,['2ndchance'],1630197,30.042706964520367,70.83333333333334,1610612760,128,128,2022-11-10T03:47:20Z,7810000,False,-104.0,230.0,1,left,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
798,PT03M30.00S,2022-11-10T03:47:18.7Z,6,OVERTIME,rebound,defensive,[],1630699,,,1610612749,128,128,2022-11-10T03:47:20Z,7820000,False,,,0,,M. Beauchamp REBOUND (Off:2 Def:5),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,797.0,,,,,,,,,,,,,7.0,5.0,2.0
799,PT03M11.00S,2022-11-10T03:47:37.6Z,6,OVERTIME,2pt,Jump Shot,[],1628975,78.0059132720105,68.38235294117648,1610612749,128,128,2022-11-10T03:47:41Z,7830000,False,92.0,154.0,1,right,MISS J. Carter 17' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right Center,17.95,Missed,,,,,,,,,,,,,,,,,,
800,PT03M09.00S,2022-11-10T03:47:39.6Z,6,OVERTIME,rebound,defensive,[],1630544,,,1610612760,128,128,2022-11-10T03:47:41Z,7840000,False,,,0,,T. Mann REBOUND (Off:1 Def:5),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,,,,,799.0,,,,,,,,,,,,,6.0,5.0,1.0
801,PT02M49.00S,2022-11-10T03:47:59.4Z,6,OVERTIME,2pt,Layup,['pointsinthepaint'],1629652,4.944152431011826,43.13725490196079,1610612760,128,128,2022-11-10T03:48:04Z,7850000,False,34.0,-6.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
802,PT02M48.00S,2022-11-10T03:48:00.4Z,6,OVERTIME,rebound,defensive,[],1628975,,,1610612749,128,128,2022-11-10T03:48:04Z,7860000,False,,,0,,J. Carter REBOUND (Off:0 Def:4),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,801.0,,,,,,,,,,,,,4.0,4.0,0.0
803,PT02M42.00S,2022-11-10T03:48:06.9Z,6,OVERTIME,turnover,bad pass,[],1628975,,,1610612749,128,128,2022-11-10T03:48:10Z,7870000,False,,,0,,J. Carter bad pass TURNOVER (5 TO),"[1628975, 1630544]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,,,,,,,,5.0,Mann,1630544.0,,,,,,,,,,
804,PT02M42.00S,2022-11-10T03:48:06.9Z,6,OVERTIME,steal,,[],1630544,,,1610612760,128,128,2022-11-10T03:48:09Z,7880000,False,,,0,,T. Mann STEAL (2 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
805,PT02M23.00S,2022-11-10T03:48:25.7Z,6,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,17.16491458607096,39.46078431372549,1610612760,128,128,2022-11-10T03:48:32Z,7890000,False,53.0,109.0,1,left,MISS S. Gilgeous-Alexander 12' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.1,Missed,,,,,,,,,,,,,,,,,,
806,PT02M18.00S,2022-11-10T03:48:30.7Z,6,OVERTIME,rebound,defensive,[],1626171,,,1610612749,128,128,2022-11-10T03:48:32Z,7900000,False,,,0,,B. Portis REBOUND (Off:1 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,805.0,,,,,,,,,,,,,9.0,8.0,1.0
807,PT02M10.00S,2022-11-10T03:48:38.9Z,6,OVERTIME,2pt,Jump Shot,[],1626171,85.49605781865965,24.019607843137255,1610612749,128,128,2022-11-10T03:49:09Z,7910000,False,-130.0,84.0,1,right,MISS B. Portis 15' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,15.46,Missed,,,,,,,,,,,,,,,,,,
808,PT02M07.00S,2022-11-10T03:48:41.9Z,6,OVERTIME,rebound,offensive,[],201572,,,1610612749,128,128,2022-11-10T03:48:44Z,7920000,False,,,0,,B. Lopez REBOUND (Off:4 Def:7),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,807.0,,,,,,,,,,,,,11.0,7.0,4.0
809,PT02M05.00S,2022-11-10T03:48:43.9Z,6,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,90.62089356110381,48.529411764705884,1610612749,128,130,2022-11-10T03:48:55Z,7930000,False,-7.0,36.0,1,right,B. Lopez putback Layup (24 PTS),[201572],1610612749.0,MIL,putback,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,3.65,Made,,,,,24.0,,,,,,,,,,,,,
810,PT01M39.00S,2022-11-10T03:49:10.0Z,6,OVERTIME,2pt,Jump Shot,[],1628983,23.340998685939553,75.24509803921569,1610612760,128,130,2022-11-10T03:49:15Z,7940000,False,-126.0,167.0,1,left,MISS S. Gilgeous-Alexander 20' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,20.92,Missed,,,,,,,,,,,,,,,,,,
811,PT01M35.00S,2022-11-10T03:49:14.0Z,6,OVERTIME,rebound,defensive,[],201572,,,1610612749,128,130,2022-11-10T03:49:15Z,7950000,False,,,0,,B. Lopez REBOUND (Off:4 Def:8),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,,,,,810.0,,,,,,,,,,,,,12.0,8.0,4.0
812,PT01M22.00S,2022-11-10T03:49:26.6Z,6,OVERTIME,2pt,Hook,['pointsinthepaint'],1626171,88.38699080157687,44.36274509803921,1610612749,128,132,2022-11-10T03:49:32Z,7960000,False,-28.0,57.0,1,right,B. Portis 6' Hook (13 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,6.33,Made,,,,,13.0,,,,,,,,,,,,,
813,PT01M07.00S,2022-11-10T03:49:44.6Z,6,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630544,7.30946123521682,48.28431372549019,1610612760,128,132,2022-11-10T03:49:49Z,7970000,False,9.0,16.0,1,left,MISS T. Mann driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,,,,,
814,PT01M05.00S,2022-11-10T03:49:46.6Z,6,OVERTIME,rebound,defensive,[],201572,,,1610612749,128,132,2022-11-10T03:49:49Z,7980000,False,,,0,,B. Lopez REBOUND (Off:4 Def:9),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,813.0,,,,,,,,,,,,,13.0,9.0,4.0
815,PT00M49.20S,2022-11-10T03:50:02.6Z,6,OVERTIME,2pt,Jump Shot,[],1626171,96.66557161629436,25.49019607843137,1610612749,128,132,2022-11-10T03:59:50Z,7990000,False,-123.0,-21.0,1,right,MISS B. Portis 12' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,12.43,Missed,,,,,,,,,,,,,,,,,,
816,PT00M45.50S,2022-11-10T03:50:06.3Z,6,OVERTIME,rebound,offensive,[],202083,,,1610612749,128,132,2022-11-10T03:50:06Z,8000000,False,,,0,,W. Matthews REBOUND (Off:1 Def:3),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Mid-Range,8-16 Left,,,,,815.0,,,,,,,,,,,,,4.0,3.0,1.0
817,PT00M44.30S,2022-11-10T03:50:07.5Z,6,OVERTIME,3pt,Jump Shot,['2ndchance'],1628975,67.36202365308804,45.83333333333333,1610612749,128,132,2022-11-10T03:50:12Z,8010000,False,-21.0,254.0,1,right,MISS J. Carter 25' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
818,PT00M41.00S,2022-11-10T03:50:10.8Z,6,OVERTIME,rebound,offensive,[],1630699,,,1610612749,128,132,2022-11-10T03:50:12Z,8020000,False,,,0,,M. Beauchamp REBOUND (Off:3 Def:5),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,,,,,817.0,,,,,,,,,,,,,8.0,5.0,3.0
819,PT00M40.40S,2022-11-10T03:50:15.2Z,6,OVERTIME,timeout,full,"['team', 'mandatory']",0,,,1610612749,128,132,2022-11-10T03:50:15Z,8030000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,PT00M40.40S,2022-11-10T03:51:17.0Z,6,OVERTIME,substitution,out,[],1630197,,,1610612749,128,132,2022-11-10T03:51:36Z,8040000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
821,PT00M40.40S,2022-11-10T03:51:17.0Z,6,OVERTIME,substitution,out,[],1630544,,,1610612749,128,132,2022-11-10T03:51:36Z,8050000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
822,PT00M40.40S,2022-11-10T03:51:17.0Z,6,OVERTIME,substitution,out,[],1628975,,,1610612749,128,132,2022-11-10T03:51:36Z,8060000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
823,PT00M40.40S,2022-11-10T03:51:17.0Z,6,OVERTIME,substitution,out,[],1630699,,,1610612749,128,132,2022-11-10T03:51:36Z,8070000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
824,PT00M40.40S,2022-11-10T03:51:17.0Z,6,OVERTIME,substitution,in,[],203488,,,1610612749,128,132,2022-11-10T03:51:36Z,8080000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
825,PT00M40.40S,2022-11-10T03:51:17.0Z,6,OVERTIME,substitution,in,[],1629026,,,1610612749,128,132,2022-11-10T03:51:36Z,8090000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
826,PT00M40.40S,2022-11-10T03:51:17.0Z,6,OVERTIME,substitution,in,[],201588,,,1610612749,128,132,2022-11-10T03:51:36Z,8100000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
827,PT00M40.40S,2022-11-10T03:51:17.0Z,6,OVERTIME,substitution,in,[],1628960,,,1610612749,128,132,2022-11-10T03:51:36Z,8110000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
829,PT00M28.30S,2022-11-10T03:52:21.0Z,6,OVERTIME,2pt,Jump Shot,['2ndchance'],201572,81.8166885676741,82.59803921568627,1610612749,128,132,2022-11-10T03:52:25Z,8130000,False,163.0,118.0,1,right,MISS B. Lopez 20' turnaround fadeaway Shot,[201572],1610612749.0,MIL,turnaround fadeaway,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right,20.15,Missed,,,,,,,,,,,,,,,,,,
830,PT00M25.20S,2022-11-10T03:52:24.1Z,6,OVERTIME,rebound,defensive,[],1630581,,,1610612760,128,132,2022-11-10T03:52:25Z,8140000,False,,,0,,J. Giddey REBOUND (Off:5 Def:10),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right,,,,,829.0,,,,,,,,,,,,,15.0,10.0,5.0
832,PT00M18.60S,2022-11-10T03:52:47.5Z,6,OVERTIME,foul,personal,['2freethrow'],201588,,,1610612760,128,132,2022-11-10T03:55:55Z,8160000,False,,,0,,G. Hill shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[201588, 1628983]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,2003.0,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
834,PT00M18.60S,2022-11-10T03:52:59.7Z,6,OVERTIME,timeout,full,['team'],0,,,1610612760,128,132,2022-11-10T03:55:34Z,8180000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,PT00M18.60S,2022-11-10T03:55:39.9Z,6,OVERTIME,substitution,out,[],202083,,,1610612760,128,132,2022-11-10T03:55:53Z,8200000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
837,PT00M18.60S,2022-11-10T03:55:39.9Z,6,OVERTIME,substitution,in,[],1628975,,,1610612760,128,132,2022-11-10T03:55:53Z,8210000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
838,PT00M18.60S,2022-11-10T03:55:57.0Z,6,OVERTIME,freethrow,1 of 2,[],1628983,,,1610612760,129,132,2022-11-10T03:55:57Z,8220000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (38 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,38.0,,,,,,,,,,,,,
839,PT00M18.60S,2022-11-10T03:55:58.0Z,6,OVERTIME,substitution,out,[],203488,,,1610612760,129,132,2022-11-10T03:56:01Z,8230000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
840,PT00M18.60S,2022-11-10T03:55:58.0Z,6,OVERTIME,substitution,in,[],1630197,,,1610612760,129,132,2022-11-10T03:56:01Z,8240000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
841,PT00M18.60S,2022-11-10T03:56:11.2Z,6,OVERTIME,freethrow,2 of 2,[],1628983,,,1610612760,130,132,2022-11-10T03:56:11Z,8250000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (39 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,39.0,,,,,,,,,,,,,
842,PT00M17.60S,2022-11-10T03:56:26.4Z,6,OVERTIME,foul,personal,[],1629652,,,1610612749,130,132,2022-11-10T03:56:38Z,8260000,False,,,0,,L. Dort personal FOUL (4 PF),"[1629652, 1628960]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1627541.0,,,,,4.0,0.0,Allen,1628960.0,,,,,,
844,PT00M12.20S,2022-11-10T03:57:00.3Z,6,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1630581,,,1610612749,130,132,2022-11-10T03:57:19Z,8280000,False,,,0,,J. Giddey take personal FOUL (1 PF) (Allen 2 FT),"[1630581, 1628960]",1610612760.0,OKC,take,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,1628487.0,,,,,1.0,0.0,Allen,1628960.0,,,,,,
846,PT00M12.20S,2022-11-10T03:57:28.0Z,6,OVERTIME,freethrow,1 of 2,[],1628960,,,1610612749,130,133,2022-11-10T03:57:28Z,8300000,False,,,0,,G. Allen Free Throw 1 of 2 (15 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
847,PT00M12.20S,2022-11-10T03:57:44.0Z,6,OVERTIME,substitution,out,[],1630581,,,1610612749,130,133,2022-11-10T03:58:17Z,8310000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
848,PT00M12.20S,2022-11-10T03:57:44.0Z,6,OVERTIME,substitution,out,[],1626171,,,1610612749,130,133,2022-11-10T03:58:17Z,8320000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
849,PT00M12.20S,2022-11-10T03:57:44.0Z,6,OVERTIME,substitution,in,[],1630526,,,1610612749,130,133,2022-11-10T03:58:17Z,8330000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
850,PT00M12.20S,2022-11-10T03:57:44.0Z,6,OVERTIME,substitution,in,[],202083,,,1610612749,130,133,2022-11-10T03:58:17Z,8340000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
851,PT00M12.20S,2022-11-10T03:57:28.0Z,6,OVERTIME,freethrow,2 of 2,[],1628960,,,1610612749,130,134,2022-11-10T04:23:06Z,8350000,False,,,0,,G. Allen Free Throw 2 of 2 (16 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
852,PT00M12.20S,2022-11-10T03:58:50.2Z,6,OVERTIME,timeout,full,['team'],0,,,1610612760,130,134,2022-11-10T03:58:50Z,8360000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,PT00M12.20S,2022-11-10T04:00:18.6Z,6,OVERTIME,substitution,out,[],1630197,,,1610612760,130,134,2022-11-10T04:00:41Z,8370000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
854,PT00M12.20S,2022-11-10T04:00:18.6Z,6,OVERTIME,substitution,out,[],1629026,,,1610612760,130,134,2022-11-10T04:00:41Z,8380000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
855,PT00M12.20S,2022-11-10T04:00:18.6Z,6,OVERTIME,substitution,out,[],1630526,,,1610612760,130,134,2022-11-10T04:00:41Z,8390000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
856,PT00M12.20S,2022-11-10T04:00:18.6Z,6,OVERTIME,substitution,in,[],1630544,,,1610612760,130,134,2022-11-10T04:00:41Z,8400000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
857,PT00M12.20S,2022-11-10T04:00:18.6Z,6,OVERTIME,substitution,in,[],1630581,,,1610612760,130,134,2022-11-10T04:00:41Z,8410000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
858,PT00M12.20S,2022-11-10T04:00:18.6Z,6,OVERTIME,substitution,in,[],203488,,,1610612760,130,134,2022-11-10T04:00:41Z,8420000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
859,PT00M12.20S,2022-11-10T04:00:53.0Z,6,OVERTIME,foul,offensive,['inpenalty'],203488,,,1610612760,130,134,2022-11-10T04:27:57Z,8422500,False,,,0,,M. Muscala offensive FOUL (3 PF),"[203488, 1628960]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1628487.0,,,,,3.0,1.0,Allen,1628960.0,,,,,,
861,PT00M12.20S,2022-11-10T04:00:53.0Z,6,OVERTIME,turnover,offensive foul,[],203488,,,1610612760,130,134,2022-11-10T04:14:51Z,8424375,False,,,0,,M. Muscala offensive foul TURNOVER (1 TO),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1628487.0,,1.0,,,,,,,,,,,,
863,PT00M12.20S,2022-11-10T04:03:31.6Z,6,OVERTIME,substitution,out,[],1628983,,,1610612749,130,134,2022-11-10T04:14:51Z,8425000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
864,PT00M12.20S,2022-11-10T04:03:31.6Z,6,OVERTIME,substitution,out,[],1630544,,,1610612749,130,134,2022-11-10T04:14:51Z,8427500,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
865,PT00M12.20S,2022-11-10T04:03:31.6Z,6,OVERTIME,substitution,out,[],203488,,,1610612749,130,134,2022-11-10T04:14:51Z,8428750,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
866,PT00M12.20S,2022-11-10T04:03:31.6Z,6,OVERTIME,substitution,in,[],1631114,,,1610612749,130,134,2022-11-10T04:14:51Z,8429375,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
867,PT00M12.20S,2022-11-10T04:03:31.6Z,6,OVERTIME,substitution,in,[],1629026,,,1610612749,130,134,2022-11-10T04:14:51Z,8429687,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
868,PT00M12.20S,2022-11-10T04:03:31.6Z,6,OVERTIME,substitution,in,[],1630197,,,1610612749,130,134,2022-11-10T04:14:51Z,8429843,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
869,PT00M10.00S,2022-11-10T04:03:23.8Z,6,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1631114,,,1610612749,130,134,2022-11-10T04:10:12Z,8530000,False,,,0,,J. Williams take personal FOUL (2 PF) (Allen 2 FT),"[1631114, 1628960]",1610612760.0,OKC,take,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,2003.0,,,,,2.0,0.0,Allen,1628960.0,,,,,,
871,PT00M10.00S,2022-11-10T04:03:59.1Z,6,OVERTIME,freethrow,1 of 2,['fromturnover'],1628960,,,1610612749,130,135,2022-11-10T04:03:59Z,8550000,False,,,0,,G. Allen Free Throw 1 of 2 (17 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
872,PT00M10.00S,2022-11-10T04:04:00.9Z,6,OVERTIME,substitution,out,[],1631114,,,1610612749,130,135,2022-11-10T04:04:06Z,8560000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
873,PT00M10.00S,2022-11-10T04:04:00.9Z,6,OVERTIME,substitution,out,[],1629026,,,1610612749,130,135,2022-11-10T04:04:06Z,8570000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
874,PT00M10.00S,2022-11-10T04:04:00.9Z,6,OVERTIME,substitution,in,[],203488,,,1610612749,130,135,2022-11-10T04:04:06Z,8580000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
