actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
413,PT00M50.60S,2023-04-09T21:05:09.0Z,3,REGULAR,3pt,Jump Shot,[],1631223,89.70105124835742,3.431372549019608,1610612763,80,71,2023-04-09T21:05:13Z,4040000,False,-233.0,44.0,1,right,MISS D. Roddy 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,,23.7,Missed,,,,,,,,,,,,,,,,,
414,PT00M47.80S,2023-04-09T21:05:11.8Z,3,REGULAR,rebound,offensive,[],1631254,,,1610612763,80,71,2023-04-09T21:05:13Z,4050000,False,,,0,,K. Lofton Jr. REBOUND (Off:4 Def:5),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,413.0,9.0,5.0,4.0,,,,,
415,PT00M46.20S,2023-04-09T21:05:14.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631254,93.38042049934296,49.26470588235294,1610612763,80,73,2023-04-09T21:05:19Z,4060000,False,-4.0,10.0,1,right,K. Lofton Jr. driving Layup (23 PTS),[1631254],1610612763.0,MEM,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,1.04,Made,23.0,,,,,,,,,,,,,,,,
417,PT00M45.30S,2023-04-09T21:05:26.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,80,73,2023-04-09T21:05:26Z,4070000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT00M45.30S,2023-04-09T21:06:30.7Z,3,REGULAR,substitution,out,[],1630846,,,1610612760,80,73,2023-04-09T21:06:52Z,4080000,False,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT00M45.30S,2023-04-09T21:06:30.7Z,3,REGULAR,substitution,out,[],1631223,,,1610612760,80,73,2023-04-09T21:06:52Z,4090000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT00M45.30S,2023-04-09T21:06:30.7Z,3,REGULAR,substitution,in,[],1630322,,,1610612760,80,73,2023-04-09T21:06:52Z,4100000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT00M45.30S,2023-04-09T21:06:30.7Z,3,REGULAR,substitution,in,[],1629723,,,1610612760,80,73,2023-04-09T21:06:52Z,4110000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT00M28.80S,2023-04-09T21:07:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,7.440867279894875,55.63725490196079,1610612760,80,73,2023-04-09T21:11:30Z,4120000,False,-28.0,17.0,1,left,MISS J. Butler driving floating Shot - blocked,"[1630215, 1629723]",1610612760.0,OKC,driving floating,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,3.31,Missed,,,,,,,,,,,,,Konchar,1629723.0,,,
423,PT00M28.80S,2023-04-09T21:07:25.3Z,3,REGULAR,block,,[],1629723,,,1610612760,80,73,2023-04-09T21:07:28Z,4130000,False,,,0,,J. Konchar BLOCK (2 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
424,PT00M27.70S,2023-04-09T21:07:26.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,80,73,2023-04-09T21:07:32Z,4140000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,422.0,,,,,,,,
426,PT00M26.70S,2023-04-09T21:07:33.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630322,4.681340341655716,95.09803921568627,1610612760,83,73,2023-04-09T21:07:38Z,4160000,False,-225.0,-8.0,1,left,L. Waters III 3PT  (6 PTS) (O. Dieng 7 AST),"[1630322, 1631172]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Left Corner 3,24+ Left,,22.57,Made,6.0,,,,,,,,,,,,,,O. Dieng,1631172.0,7.0
428,PT00M07.10S,2023-04-09T21:07:54.4Z,3,REGULAR,3pt,Jump Shot,[],1631246,82.47371879106439,3.9215686274509802,1610612763,83,73,2023-04-09T21:07:58Z,4180000,False,-230.0,112.0,1,right,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,25.63,Missed,,,,,,,,,,,,,,,,,
429,PT00M04.20S,2023-04-09T21:07:57.4Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,83,73,2023-04-09T21:07:57Z,4190000,False,,,0,,T. Mann REBOUND (Off:1 Def:11),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,428.0,12.0,11.0,1.0,,,,,
430,PT00M00.60S,2023-04-09T21:08:02.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631246,,,1610612760,83,73,2023-04-09T21:08:09Z,4200000,False,,,0,,V. Williams Jr. shooting personal FOUL (2 PF) (Mann 2 FT),"[1631246, 1630544]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,2882.0,,,,2.0,0.0,Mann,1630544.0,,,,,,,,,,,,
432,PT00M00.60S,2023-04-09T21:08:28.1Z,3,REGULAR,freethrow,1 of 2,[],1630544,,,1610612760,84,73,2023-04-09T21:08:28Z,4220000,False,,,0,,T. Mann Free Throw 1 of 2 (15 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
433,PT00M00.60S,2023-04-09T21:08:39.5Z,3,REGULAR,freethrow,2 of 2,[],1630544,,,1610612760,85,73,2023-04-09T21:08:39Z,4230000,False,,,0,,T. Mann Free Throw 2 of 2 (16 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
434,PT00M00.00S,2023-04-09T21:08:46.1Z,3,REGULAR,period,end,[],0,,,1610612763,85,73,2023-04-09T21:08:46Z,4240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2023-04-09T21:08:48.7Z,4,REGULAR,substitution,out,['startperiod'],1630322,,,1610612763,85,73,2023-04-09T21:11:21Z,4250000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2023-04-09T21:08:48.7Z,4,REGULAR,substitution,in,['startperiod'],1630846,,,1610612763,85,73,2023-04-09T21:11:21Z,4260000,False,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2023-04-09T21:11:27.4Z,4,REGULAR,period,start,[],0,,,1610612760,85,73,2023-04-09T21:11:27Z,4270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT11M44.00S,2023-04-09T21:11:43.0Z,4,REGULAR,2pt,Jump Shot,[],1630526,23.340998685939553,49.50980392156863,1610612760,85,73,2023-04-09T21:11:48Z,4280000,False,2.0,167.0,1,left,MISS J. Robinson-Earl 16' Jump Shot,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Center,,16.69,Missed,,,,,,,,,,,,,,,,,
439,PT11M41.00S,2023-04-09T21:11:46.0Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,85,73,2023-04-09T21:11:48Z,4290000,False,,,0,,Z. Williams REBOUND (Off:1 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,438.0,3.0,2.0,1.0,,,,,
440,PT11M28.00S,2023-04-09T21:11:58.3Z,4,REGULAR,2pt,Jump Shot,[],1630533,97.84822601839684,78.43137254901961,1610612763,85,75,2023-04-09T21:12:02Z,4300000,False,142.0,-32.0,1,right,Z. Williams 14' pullup Jump Shot (22 PTS) (J. Gilyard 6 AST),"[1630533, 1631367]",1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Right,,14.58,Made,22.0,,,,,,,,,,,,,,J. Gilyard,1631367.0,6.0
442,PT11M12.00S,2023-04-09T21:12:13.5Z,4,REGULAR,2pt,Jump Shot,[],1631172,21.50131406044678,35.294117647058826,1610612760,87,75,2023-04-09T21:12:18Z,4320000,False,74.0,150.0,1,left,O. Dieng 16' pullup Jump Shot (14 PTS) (T. Mann 10 AST),"[1631172, 1630544]",1610612760.0,OKC,pullup,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Right Center,,16.67,Made,14.0,,,,,,,,,,,,,,T. Mann,1630544.0,10.0
444,PT10M58.00S,2023-04-09T21:12:28.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,84.70762155059133,39.705882352941174,1610612763,87,75,2023-04-09T21:14:23Z,4340000,False,-51.0,91.0,1,right,MISS Z. Williams 10' driving floating Shot,[1630533],1610612763.0,MEM,driving floating,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,10.47,Missed,,,,,,,,,,,,,,,,,
445,PT10M55.00S,2023-04-09T21:12:31.2Z,4,REGULAR,rebound,offensive,[],1631254,,,1610612763,87,75,2023-04-09T21:14:23Z,4350000,False,,,0,,K. Lofton Jr. REBOUND (Off:5 Def:5),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,444.0,10.0,5.0,5.0,,,,,
446,PT10M55.00S,2023-04-09T21:12:31.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631254,94.40999984741211,50.0,1610612763,87,75,2023-04-09T21:12:31Z,4360000,False,0.0,0.0,1,right,MISS K. Lofton Jr. tip Layup,[1631254],1610612763.0,MEM,tip,,,Lofton Jr.,K. Lofton Jr.,,,,,Mid-Range,8-16 Left,,0.0,Missed,,,,,,,,,,,,,,,,,
447,PT10M54.00S,2023-04-09T21:12:31.9Z,4,REGULAR,rebound,defensive,[],1630846,,,1610612760,87,75,2023-04-09T21:12:31Z,4370000,False,,,0,,O. Sarr REBOUND (Off:1 Def:10),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,446.0,11.0,10.0,1.0,,,,,
448,PT10M51.00S,2023-04-09T21:12:38.3Z,4,REGULAR,violation,kicked ball,[],1629723,,,1610612760,87,75,2023-04-09T21:12:45Z,4380000,False,,,0,,J. Konchar kicked ball VIOLATION,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
449,PT10M42.00S,2023-04-09T21:12:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,6.258212877792378,43.872549019607845,1610612760,89,75,2023-04-09T21:13:02Z,4390000,False,31.0,6.0,1,left,T. Mann cutting Layup (18 PTS) (O. Dieng 8 AST),"[1630544, 1631172]",1610612760.0,OKC,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,3.12,Made,18.0,,,,,,,,,,,,,,O. Dieng,1631172.0,8.0
451,PT10M27.00S,2023-04-09T21:13:14.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,93.38042049934296,44.85294117647059,1610612763,89,77,2023-04-09T21:13:17Z,4410000,False,-26.0,10.0,1,right,K. Lofton Jr. cutting Layup (25 PTS) (Z. Williams 5 AST),"[1631254, 1630533]",1610612763.0,MEM,cutting,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,2.75,Made,25.0,,,,,,,,,,,,,,Z. Williams,1630533.0,5.0
453,PT10M17.00S,2023-04-09T21:13:25.4Z,4,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612760,89,77,2023-04-09T21:13:49Z,4430000,False,,,0,,J. Konchar shooting personal FOUL (3 PF) (Mann 2 FT),"[1629723, 1630544]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Left,2002.0,,,,3.0,0.0,Mann,1630544.0,,,,,,,,,,,,
455,PT10M17.00S,2023-04-09T21:13:48.2Z,4,REGULAR,freethrow,1 of 2,[],1630544,,,1610612760,90,77,2023-04-09T21:13:48Z,4450000,False,,,0,,T. Mann Free Throw 1 of 2 (19 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
456,PT10M17.00S,2023-04-09T21:13:48.7Z,4,REGULAR,substitution,out,[],1630533,,,1610612760,90,77,2023-04-09T21:13:56Z,4460000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT10M17.00S,2023-04-09T21:13:48.7Z,4,REGULAR,substitution,in,[],1631223,,,1610612760,90,77,2023-04-09T21:13:56Z,4470000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT10M17.00S,2023-04-09T21:14:04.3Z,4,REGULAR,freethrow,2 of 2,[],1630544,,,1610612760,91,77,2023-04-09T21:14:04Z,4480000,False,,,0,,T. Mann Free Throw 2 of 2 (20 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,
459,PT09M57.00S,2023-04-09T21:14:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,92.19776609724047,40.19607843137255,1610612763,91,77,2023-04-09T21:14:30Z,4490000,False,-49.0,21.0,1,right,MISS D. Roddy driving Layup,[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,5.32,Missed,,,,,,,,,,,,,,,,,
461,PT09M54.00S,2023-04-09T21:14:29.6Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,91,77,2023-04-09T21:14:30Z,4510000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,459.0,6.0,5.0,1.0,,,,,
462,PT09M51.00S,2023-04-09T21:14:33.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630544,5.075558475689881,51.9607843137255,1610612760,93,77,2023-04-09T21:16:55Z,4520000,False,-10.0,-5.0,1,left,T. Mann running finger roll Layup (22 PTS) (J. Robinson-Earl 2 AST),"[1630544, 1630526]",1610612760.0,OKC,running finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,1.09,Made,22.0,,,,,,,,,,,,,,J. Robinson-Earl,1630526.0,2.0
464,PT09M44.00S,2023-04-09T21:14:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,91.93495400788436,49.01960784313725,1610612763,93,77,2023-04-09T21:14:44Z,4540000,False,-5.0,23.0,1,right,MISS D. Roddy driving Layup,[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,2.38,Missed,,,,,,,,,,,,,,,,,
466,PT09M40.00S,2023-04-09T21:14:43.7Z,4,REGULAR,rebound,defensive,[],1630846,,,1610612760,93,77,2023-04-09T21:14:43Z,4560000,False,,,0,,O. Sarr REBOUND (Off:1 Def:11),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,464.0,12.0,11.0,1.0,,,,,
467,PT09M30.00S,2023-04-09T21:14:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,6.521024967148489,47.30392156862745,1610612760,93,77,2023-04-09T21:14:58Z,4570000,False,13.0,9.0,1,left,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,1.61,Missed,,,,,,,,,,,,,,,,,
468,PT09M28.00S,2023-04-09T21:14:56.4Z,4,REGULAR,rebound,defensive,[],1631246,,,1610612763,93,77,2023-04-09T21:14:58Z,4580000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:4),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,467.0,5.0,4.0,1.0,,,,,
469,PT09M25.00S,2023-04-09T21:15:03.9Z,4,REGULAR,foul,personal,[],1631172,,,1610612763,93,77,2023-04-09T21:15:10Z,4590000,False,,,0,,O. Dieng personal FOUL (2 PF),"[1631172, 1631254]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,2002.0,,,,2.0,0.0,Lofton Jr.,1631254.0,,,,,,,,,,,,
471,PT09M18.00S,2023-04-09T21:15:29.2Z,4,REGULAR,3pt,Jump Shot,[],1631246,80.6340341655716,6.862745098039216,1610612763,93,77,2023-04-09T21:15:33Z,4610000,False,-216.0,130.0,1,right,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,25.16,Missed,,,,,,,,,,,,,,,,,
472,PT09M15.00S,2023-04-09T21:15:32.2Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,93,77,2023-04-09T21:15:33Z,4620000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:6),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,471.0,7.0,6.0,1.0,,,,,
473,PT08M58.00S,2023-04-09T21:15:49.2Z,4,REGULAR,3pt,Jump Shot,[],1630215,30.042706964520367,20.34313725490196,1610612760,96,77,2023-04-09T21:15:53Z,4630000,False,148.0,230.0,1,left,J. Butler 27' 3PT  (23 PTS) (J. Robinson-Earl 3 AST),"[1630215, 1630526]",1610612760.0,OKC,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,27.36,Made,23.0,,,,,,,,,,,,,,J. Robinson-Earl,1630526.0,3.0
475,PT08M56.00S,2023-04-09T21:15:55.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,96,77,2023-04-09T21:15:55Z,4650000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT08M56.00S,2023-04-09T21:18:14.4Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,96,77,2023-04-09T21:18:34Z,4660000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT08M56.00S,2023-04-09T21:18:14.4Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,96,77,2023-04-09T21:18:34Z,4670000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M45.00S,2023-04-09T21:18:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,93.51182654402102,49.26470588235294,1610612763,96,77,2023-04-09T21:26:35Z,4685000,False,-4.0,8.0,1,right,MISS Z. Williams driving Layup,[1630533],1610612763.0,MEM,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,0.93,Missed,,,,,,,,,,,,,,,,,
515,PT08M45.00S,2023-04-09T21:18:47.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,96,77,2023-04-09T21:26:03Z,4692500,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,514.0,,,,,,,,
480,PT08M45.00S,2023-04-09T21:19:20.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,96,77,2023-04-09T21:19:20Z,4700000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT08M45.00S,2023-04-09T21:22:09.1Z,4,REGULAR,jumpball,recovered,[],1631367,,,1610612763,96,77,2023-04-09T21:22:09Z,4720000,False,,,0,,Jump Ball K. Lofton Jr. vs. O. Sarr: Tip to J. Gilyard,"[1631367, 1631254, 1630846]",1610612763.0,MEM,challenge,J. Gilyard,1631367.0,Gilyard,J. Gilyard,Lofton Jr.,1631254.0,Sarr,1630846.0,,,,,,,,,,,,,,,,,,,,,,
485,PT08M21.00S,2023-04-09T21:22:29.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631254,93.38042049934296,49.50980392156863,1610612763,96,79,2023-04-09T21:26:03Z,4750000,False,-2.0,10.0,1,right,K. Lofton Jr. cutting DUNK (27 PTS) (Z. Williams 6 AST),"[1631254, 1630533]",1610612763.0,MEM,cutting,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,1.0,Made,27.0,,,,,,,,,,,,,,Z. Williams,1630533.0,6.0
487,PT08M06.00S,2023-04-09T21:22:44.2Z,4,REGULAR,3pt,Jump Shot,[],1630846,33.327858081471746,41.17647058823529,1610612760,96,79,2023-04-09T21:22:48Z,4770000,False,44.0,261.0,1,left,MISS O. Sarr 26' 3PT,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Above the Break 3,24+ Center,,26.45,Missed,,,,,,,,,,,,,,,,,
488,PT08M03.00S,2023-04-09T21:22:47.2Z,4,REGULAR,rebound,defensive,[],1631246,,,1610612763,96,79,2023-04-09T21:22:48Z,4780000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:5),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,487.0,6.0,5.0,1.0,,,,,
489,PT07M56.00S,2023-04-09T21:22:54.4Z,4,REGULAR,3pt,Jump Shot,[],1630533,64.47109067017082,48.77450980392157,1610612763,96,79,2023-04-09T21:22:58Z,4790000,False,-6.0,281.0,1,right,MISS Z. Williams 28' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,28.16,Missed,,,,,,,,,,,,,,,,,
490,PT07M53.00S,2023-04-09T21:22:57.9Z,4,REGULAR,rebound,offensive,[],1631246,,,1610612763,96,79,2023-04-09T21:22:57Z,4800000,False,,,0,,V. Williams Jr. REBOUND (Off:2 Def:5),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,489.0,7.0,5.0,2.0,,,,,
491,PT07M51.00S,2023-04-09T21:22:59.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631246,73.01248357424441,15.686274509803921,1610612763,96,79,2023-04-09T21:24:51Z,4810000,False,-172.0,201.0,1,right,MISS V. Williams Jr. 26' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,26.44,Missed,,,,,,,,,,,,,,,,,
492,PT07M49.00S,2023-04-09T21:23:01.7Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612760,96,79,2023-04-09T21:23:04Z,4820000,False,,,0,,O. Dieng REBOUND (Off:1 Def:4),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,491.0,5.0,4.0,1.0,,,,,
493,PT07M43.00S,2023-04-09T21:23:08.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630846,4.944152431011826,50.0,1610612760,98,79,2023-04-09T21:23:11Z,4830000,False,0.0,-6.0,1,left,O. Sarr alley-oop DUNK (17 PTS) (O. Dieng 9 AST),"[1630846, 1631172]",1610612760.0,OKC,alley-oop,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,0.6,Made,17.0,,,,,,,,,,,,,,O. Dieng,1631172.0,9.0
495,PT07M22.00S,2023-04-09T21:23:29.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,93.77463863337714,47.549019607843135,1610612763,98,81,2023-04-09T21:25:59Z,4850000,False,-12.0,6.0,1,right,K. Lofton Jr. driving Layup (29 PTS) (Z. Williams 7 AST),"[1631254, 1630533]",1610612763.0,MEM,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,1.37,Made,29.0,,,,,,,,,,,,,,Z. Williams,1630533.0,7.0
497,PT07M05.00S,2023-04-09T21:23:45.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630544,5.469776609724048,49.50980392156863,1610612760,100,81,2023-04-09T21:23:49Z,4870000,False,2.0,-1.0,1,left,T. Mann driving DUNK (24 PTS),[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,0.27,Made,24.0,,,,,,,,,,,,,,,,
498,PT06M51.00S,2023-04-09T21:23:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631246,92.9862023653088,51.470588235294116,1610612763,100,83,2023-04-09T21:24:03Z,4880000,False,7.0,13.0,1,right,V. Williams Jr. driving Layup (13 PTS) (Z. Williams 8 AST),"[1631246, 1630533]",1610612763.0,MEM,driving,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,1.53,Made,13.0,,,,,,,,,,,,,,Z. Williams,1630533.0,8.0
500,PT06M44.00S,2023-04-09T21:24:08.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,5.338370565045992,45.83333333333333,1610612760,102,83,2023-04-09T21:24:12Z,4900000,False,21.0,-2.0,1,left,O. Dieng driving Layup (16 PTS),[1631172],1610612760.0,OKC,driving,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,2.09,Made,16.0,,,,,,,,,,,,,,,,
501,PT06M44.00S,2023-04-09T21:24:11.0Z,4,REGULAR,foul,personal,['1freethrow'],1631246,,,1610612760,102,83,2023-04-09T21:24:16Z,4910000,False,,,0,,V. Williams Jr. shooting personal FOUL (3 PF) (Dieng 1 FT),"[1631246, 1631172]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,202007.0,,,,3.0,0.0,Dieng,1631172.0,,,,,,,,,,,,
