actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
442,PT05M57.00S,2022-12-01T02:36:00.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,77,89,2022-12-01T02:36:24Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,441.0,,,,,,,
443,PT05M57.00S,2022-12-01T02:36:03.8Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,77,89,2022-12-01T02:36:11Z,4290000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M57.00S,2022-12-01T02:36:03.8Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,77,89,2022-12-01T02:36:11Z,4300000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M57.00S,2022-12-01T02:36:03.8Z,3,REGULAR,substitution,in,[],203926,,,1610612759,77,89,2022-12-01T02:36:11Z,4310000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M57.00S,2022-12-01T02:36:03.8Z,3,REGULAR,substitution,in,[],1629641,,,1610612759,77,89,2022-12-01T02:36:11Z,4320000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M57.00S,2022-12-01T02:36:00.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629640,,,1610612759,77,89,2022-12-01T02:36:24Z,4330000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
448,PT05M54.00S,2022-12-01T02:36:03.2Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,77,89,2022-12-01T02:36:24Z,4340000,False,,,0,,J. Giddey REBOUND (Off:4 Def:8),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,447.0,12.0,8.0,4.0,,,,
449,PT05M41.00S,2022-12-01T02:36:36.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,91.27792378449409,50.98039215686274,1610612760,79,89,2022-12-01T02:36:42Z,4350000,False,5.0,29.0,1,right,K. Williams driving finger roll Layup (7 PTS),[1629026],1610612760.0,OKC,driving finger roll,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,2.99,Made,7.0,,,,,,,,,,,,
450,PT05M22.00S,2022-12-01T02:36:54.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,20.71287779237845,95.83333333333334,1610612759,79,89,2022-12-01T02:37:01Z,4360000,False,-229.0,142.0,1,left,MISS K. Johnson 26' step back 3PT,[1629640],1610612759.0,SAS,step back,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,26.97,Missed,,,,,,,,,,,,,
451,PT05M19.00S,2022-12-01T02:36:57.4Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,79,89,2022-12-01T02:37:01Z,4370000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:4),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,450.0,5.0,4.0,1.0,,,,
452,PT05M05.00S,2022-12-01T02:37:12.3Z,3,REGULAR,2pt,Jump Shot,[],1629026,91.93495400788436,22.30392156862745,1610612760,81,89,2022-12-01T02:37:20Z,4380000,False,-138.0,23.0,1,right,K. Williams 14' fadeaway Jump Shot (9 PTS) (L. Dort 3 AST),"[1629026, 1629652]",1610612760.0,OKC,fadeaway,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,,,,,,14.04,Made,9.0,L. Dort,1629652.0,3.0,,,,,,,,,
454,PT04M49.00S,2022-12-01T02:37:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,6.258212877792378,53.92156862745098,1610612759,81,91,2022-12-01T02:37:31Z,4400000,False,-20.0,6.0,1,left,R. Langford driving Layup (8 PTS),[1629641],1610612759.0,SAS,driving,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,,,,2.06,Made,8.0,,,,,,,,,,,,
455,PT04M36.00S,2022-12-01T02:37:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,93.51182654402102,53.18627450980392,1610612760,81,91,2022-12-01T02:37:46Z,4410000,False,16.0,8.0,1,right,MISS T. Mann driving finger roll Layup,[1630544],1610612760.0,OKC,driving finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,1.8,Missed,,,,,,,,,,,,,
456,PT04M34.00S,2022-12-01T02:37:43.4Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,81,91,2022-12-01T02:37:46Z,4420000,False,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,455.0,3.0,2.0,1.0,,,,
457,PT04M32.00S,2022-12-01T02:37:45.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,72.7496714848883,83.08823529411765,1610612760,81,91,2022-12-01T02:37:49Z,4430000,False,165.0,204.0,1,right,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,26.24,Missed,,,,,,,,,,,,,
458,PT04M31.00S,2022-12-01T02:37:46.4Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612759,81,91,2022-12-01T02:37:49Z,4440000,False,,,0,,R. Langford REBOUND (Off:2 Def:3),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,457.0,5.0,3.0,2.0,,,,
459,PT04M25.00S,2022-12-01T02:37:53.8Z,3,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612759,81,91,2022-12-01T02:38:03Z,4450000,False,,,0,,J. Robinson-Earl shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630526, 1629640]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,2005.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
461,PT04M25.00S,2022-12-01T02:38:19.7Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,81,92,2022-12-01T02:38:50Z,4470000,False,,,0,,K. Johnson Free Throw 1 of 2 (19 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
462,PT04M25.00S,2022-12-01T02:38:21.3Z,3,REGULAR,substitution,out,[],1629652,,,1610612759,81,92,2022-12-01T02:38:30Z,4480000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M25.00S,2022-12-01T02:38:21.3Z,3,REGULAR,substitution,out,[],1630526,,,1610612759,81,92,2022-12-01T02:38:30Z,4490000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M25.00S,2022-12-01T02:38:21.3Z,3,REGULAR,substitution,out,[],1628966,,,1610612759,81,92,2022-12-01T02:38:30Z,4500000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M25.00S,2022-12-01T02:38:21.3Z,3,REGULAR,substitution,in,[],1629647,,,1610612759,81,92,2022-12-01T02:38:30Z,4510000,False,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M25.00S,2022-12-01T02:38:21.3Z,3,REGULAR,substitution,in,[],1631172,,,1610612759,81,92,2022-12-01T02:38:30Z,4520000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M25.00S,2022-12-01T02:38:21.3Z,3,REGULAR,substitution,in,[],1628993,,,1610612759,81,92,2022-12-01T02:38:30Z,4530000,False,,,0,,SUB in: A. Johnson,[1628993],1610612759.0,SAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M25.00S,2022-12-01T02:38:19.7Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,81,92,2022-12-01T02:38:50Z,4540000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
469,PT04M22.00S,2022-12-01T02:38:22.7Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,81,92,2022-12-01T02:38:50Z,4550000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,468.0,3.0,2.0,1.0,,,,
470,PT04M21.00S,2022-12-01T02:38:48.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,7.966491458607096,42.15686274509804,1610612759,81,92,2022-12-01T02:38:53Z,4560000,False,39.0,22.0,1,left,MISS K. Johnson Layup,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.51,Missed,,,,,,,,,,,,,
471,PT04M17.00S,2022-12-01T02:38:51.5Z,3,REGULAR,rebound,offensive,[],1629641,,,1610612759,81,92,2022-12-01T02:38:51Z,4570000,False,,,0,,R. Langford REBOUND (Off:3 Def:3),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,470.0,6.0,3.0,3.0,,,,
472,PT04M04.00S,2022-12-01T02:39:06.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,30.831143232588698,73.0392156862745,1610612759,81,92,2022-12-01T02:40:36Z,4580000,False,-115.0,237.0,1,left,MISS K. Johnson 26' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,26.38,Missed,,,,,,,,,,,,,
473,PT04M02.00S,2022-12-01T02:39:08.1Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,81,92,2022-12-01T02:39:12Z,4590000,False,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,472.0,1.0,1.0,0.0,,,,
474,PT03M57.00S,2022-12-01T02:39:13.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630544,84.57621550591328,3.431372549019608,1610612760,81,92,2022-12-01T02:39:23Z,4600000,False,-233.0,92.0,1,right,MISS T. Mann 25' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left,,,,,,25.05,Missed,,,,,,,,,,,,,
475,PT03M49.00S,2022-12-01T02:39:21.1Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,81,92,2022-12-01T02:39:23Z,4610000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left,,,,,,,,,,,,,474.0,4.0,3.0,1.0,,,,
476,PT03M46.00S,2022-12-01T02:39:22.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629641,31.750985545335087,27.696078431372552,1610612759,81,92,2022-12-01T02:39:28Z,4620000,False,112.0,246.0,1,left,MISS R. Langford 27' 3PT,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Right Center,,,,,,27.01,Missed,,,,,,,,,,,,,
477,PT03M43.00S,2022-12-01T02:39:26.0Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,81,92,2022-12-01T02:39:26Z,4630000,False,,,0,,K. Johnson REBOUND (Off:2 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,476.0,5.0,3.0,2.0,,,,
478,PT03M37.00S,2022-12-01T02:39:32.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629676,25.04927726675427,85.7843137254902,1610612759,81,92,2022-12-01T02:39:41Z,4640000,False,-179.0,183.0,1,left,MISS I. Roby 25' 3PT,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Left Center,,,,,,25.59,Missed,,,,,,,,,,,,,
479,PT03M35.00S,2022-12-01T02:39:34.0Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,81,92,2022-12-01T02:42:02Z,4650000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,478.0,1.0,1.0,0.0,,,,
480,PT03M35.00S,2022-12-01T02:39:38.4Z,3,REGULAR,foul,personal,[],1629641,,,1610612760,81,92,2022-12-01T02:39:54Z,4660000,False,,,0,,R. Langford personal FOUL (2 PF),"[1629641, 1630544]",1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,8-16 Right,2715.0,2.0,0.0,Mann,1630544.0,,,,,,,,,,,,,,,
482,PT03M35.00S,2022-12-01T02:39:54.5Z,3,REGULAR,substitution,out,[],203926,,,1610612760,81,92,2022-12-01T02:39:57Z,4680000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M35.00S,2022-12-01T02:39:54.5Z,3,REGULAR,substitution,in,[],1631103,,,1610612760,81,92,2022-12-01T02:39:57Z,4690000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M20.00S,2022-12-01T02:40:13.7Z,3,REGULAR,2pt,Layup,[],1630581,81.68528252299606,22.30392156862745,1610612760,81,92,2022-12-01T02:40:20Z,4700000,False,-138.0,120.0,1,right,MISS J. Giddey 18' driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,18.31,Missed,,,,,,,,,,,,,
485,PT03M16.00S,2022-12-01T02:40:17.7Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,81,92,2022-12-01T02:40:20Z,4710000,False,,,0,,J. Giddey REBOUND (Off:5 Def:8),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,484.0,13.0,8.0,5.0,,,,
486,PT03M15.00S,2022-12-01T02:40:17.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,92.19776609724047,44.6078431372549,1610612760,81,92,2022-12-01T02:43:33Z,4720000,False,-27.0,21.0,1,right,MISS J. Giddey putback Layup,[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,3.41,Missed,,,,,,,,,,,,,
487,PT03M15.00S,2022-12-01T02:40:17.8Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,81,92,2022-12-01T03:39:41Z,4730000,False,,,0,,K. Williams REBOUND (Off:2 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,486.0,4.0,2.0,2.0,,,,
741,PT03M15.00S,2022-12-01T02:40:20.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,92.50985545335085,47.526041666666664,1610612760,81,92,2022-12-01T03:39:57Z,4735000,False,-12.0,18.0,1,right,MISS K. Williams tip Layup,[1629026],1610612760.0,OKC,tip,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,2.18,Missed,,,,,,,,,,,,,
742,PT03M15.00S,2022-12-01T02:40:20.3Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612759,81,92,2022-12-01T03:39:57Z,4737500,False,,,0,,R. Langford REBOUND (Off:3 Def:4),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,741.0,7.0,4.0,3.0,,,,
488,PT03M14.00S,2022-12-01T02:40:22.9Z,3,REGULAR,foul,personal,[],1629026,,,1610612759,81,92,2022-12-01T03:39:57Z,4740000,False,,,0,,K. Williams personal FOUL (2 PF),"[1629026, 1629641]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,2005.0,2.0,0.0,Langford,1629641.0,,,,,,,,,,,,,,,
490,PT03M14.00S,2022-12-01T02:40:32.6Z,3,REGULAR,substitution,out,[],1629026,,,1610612759,81,92,2022-12-01T03:39:57Z,4760000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT03M14.00S,2022-12-01T02:40:32.6Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,81,92,2022-12-01T03:39:57Z,4770000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M14.00S,2022-12-01T02:40:32.6Z,3,REGULAR,substitution,in,[],1630197,,,1610612759,81,92,2022-12-01T03:39:57Z,4780000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M14.00S,2022-12-01T02:40:32.6Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,81,92,2022-12-01T03:39:57Z,4790000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M59.00S,2022-12-01T02:41:04.4Z,3,REGULAR,substitution,out,[],1630581,,,1610612759,81,92,2022-12-01T03:39:57Z,4810000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M59.00S,2022-12-01T02:41:04.4Z,3,REGULAR,substitution,in,[],1631114,,,1610612759,81,92,2022-12-01T03:39:57Z,4820000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M57.00S,2022-12-01T02:41:20.5Z,3,REGULAR,2pt,Jump Shot,[],1630170,6.521024967148489,75.49019607843137,1610612759,81,94,2022-12-01T02:41:26Z,4830000,False,-127.0,9.0,1,left,D. Vassell 12' fadeaway Jump Shot (21 PTS) (R. Langford 1 AST),"[1630170, 1629641]",1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,,,12.78,Made,21.0,R. Langford,1629641.0,1.0,,,,,,,,,
499,PT02M43.00S,2022-12-01T02:41:36.5Z,3,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612760,81,94,2022-12-01T02:41:45Z,4850000,False,,,0,,M. Branham shooting personal FOUL (2 PF) (Williams 2 FT),"[1631103, 1631114]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Right,2005.0,2.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
501,PT02M43.00S,2022-12-01T02:41:59.3Z,3,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,82,94,2022-12-01T02:42:16Z,4870000,False,,,0,,J. Williams Free Throw 1 of 2 (13 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
502,PT02M43.00S,2022-12-01T02:41:59.3Z,3,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,82,94,2022-12-01T02:42:16Z,4880000,False,,,0,,MISS J. Williams Free Throw 2 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
503,PT02M40.00S,2022-12-01T02:42:02.3Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612759,82,94,2022-12-01T02:42:16Z,4890000,False,,,0,,I. Roby REBOUND (Off:0 Def:5),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,502.0,5.0,5.0,0.0,,,,
504,PT02M27.00S,2022-12-01T02:42:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,10.5946123521682,52.20588235294118,1610612759,82,94,2022-12-01T02:45:30Z,4900000,False,-11.0,47.0,1,left,MISS R. Langford driving Layup - blocked,"[1629641, 1630197]",1610612759.0,SAS,driving,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.84,Missed,,,,,,,,,,Pokusevski,1630197.0,,
505,PT02M27.00S,2022-12-01T02:42:28.5Z,3,REGULAR,block,,[],1630197,,,1610612759,82,94,2022-12-01T02:42:30Z,4910000,False,,,0,,A. Pokusevski BLOCK (1 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT02M24.00S,2022-12-01T02:42:31.5Z,3,REGULAR,rebound,defensive,[],1631172,,,1610612760,82,94,2022-12-01T02:42:35Z,4920000,False,,,0,,O. Dieng REBOUND (Off:0 Def:2),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,504.0,2.0,2.0,0.0,,,,
507,PT02M02.00S,2022-12-01T02:42:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,91.14651773981603,43.872549019607845,1610612760,82,94,2022-12-01T02:46:05Z,4930000,False,-31.0,31.0,1,right,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,4.33,Missed,,,,,,,,,,,,,
508,PT01M58.00S,2022-12-01T02:42:57.0Z,3,REGULAR,rebound,offensive,[],1630197,,,1610612760,82,94,2022-12-01T02:42:58Z,4940000,False,,,0,,A. Pokusevski REBOUND (Off:5 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,507.0,7.0,2.0,5.0,,,,
509,PT01M58.00S,2022-12-01T02:42:56.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630197,94.40999984741211,50.0,1610612760,82,94,2022-12-01T02:43:00Z,4950000,False,0.0,0.0,1,right,MISS A. Pokusevski tip Layup,[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
510,PT01M58.00S,2022-12-01T02:42:56.8Z,3,REGULAR,rebound,defensive,[],1628993,,,1610612759,82,94,2022-12-01T02:43:00Z,4960000,False,,,0,,A. Johnson REBOUND (Off:0 Def:2),[1628993],1610612759.0,SAS,,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,509.0,2.0,2.0,0.0,,,,
511,PT01M44.00S,2022-12-01T02:43:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,9.806176084099869,44.36274509803921,1610612759,82,94,2022-12-01T02:43:20Z,4970000,False,28.0,40.0,1,left,MISS D. Vassell driving Layup,[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.87,Missed,,,,,,,,,,,,,
512,PT01M41.00S,2022-12-01T02:43:14.8Z,3,REGULAR,rebound,offensive,[],1628993,,,1610612759,82,94,2022-12-01T02:43:14Z,4980000,False,,,0,,A. Johnson REBOUND (Off:1 Def:2),[1628993],1610612759.0,SAS,,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,511.0,3.0,2.0,1.0,,,,
513,PT01M40.00S,2022-12-01T02:43:15.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629676,27.283180026281208,13.970588235294118,1610612759,82,94,2022-12-01T02:43:22Z,4990000,False,180.0,204.0,1,left,MISS I. Roby 27' 3PT,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Right Center,,,,,,27.21,Missed,,,,,,,,,,,,,
514,PT01M37.00S,2022-12-01T02:43:18.8Z,3,REGULAR,rebound,offensive,[],1630170,,,1610612759,82,94,2022-12-01T02:43:22Z,5000000,False,,,0,,D. Vassell REBOUND (Off:1 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,513.0,6.0,5.0,1.0,,,,
515,PT01M33.00S,2022-12-01T02:43:23.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631103,30.17411300919842,73.52941176470588,1610612759,82,94,2022-12-01T02:43:28Z,5010000,False,-118.0,231.0,1,left,MISS M. Branham 25' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,25.93,Missed,,,,,,,,,,,,,
516,PT01M28.00S,2022-12-01T02:43:28.0Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,82,94,2022-12-01T02:43:28Z,5020000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,515.0,3.0,2.0,1.0,,,,
517,PT01M20.00S,2022-12-01T02:43:35.2Z,3,REGULAR,turnover,bad pass,[],1630197,,,1610612760,82,94,2022-12-01T02:43:40Z,5030000,False,,,0,,A. Pokusevski bad pass TURNOVER (2 TO),"[1630197, 1631103]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,,,,,,,Branham,1631103.0
518,PT01M20.00S,2022-12-01T02:43:35.2Z,3,REGULAR,steal,,[],1631103,,,1610612759,82,94,2022-12-01T02:43:37Z,5040000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
