actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
267,PT05M08.00S,2023-03-04T01:53:55.1Z,2,REGULAR,substitution,out,[],1627739,,,1610612760,51,38,2023-03-04T01:54:09Z,2630000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M08.00S,2023-03-04T01:53:55.1Z,2,REGULAR,substitution,in,[],1631119,,,1610612760,51,38,2023-03-04T01:54:09Z,2640000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M08.00S,2023-03-04T01:53:55.1Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,51,38,2023-03-04T01:54:09Z,2650000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M08.00S,2023-03-04T01:53:55.1Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,51,38,2023-03-04T01:54:09Z,2660000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M08.00S,2023-03-04T01:53:55.1Z,2,REGULAR,substitution,in,[],1628374,,,1610612760,51,38,2023-03-04T01:54:09Z,2670000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M53.00S,2023-03-04T01:54:29.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,85.62746386333771,44.36274509803921,1610612760,51,38,2023-03-04T02:05:26Z,2680000,False,-28.0,83.0,1,right,MISS J. Giddey 8' pullup Shot - blocked,"[1630581, 203482]",1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,8.73,Missed,,,,,,,,,,Olynyk,203482.0,,,,,,,
273,PT04M53.00S,2023-03-04T01:54:29.4Z,2,REGULAR,block,,[],203482,,,1610612760,51,38,2023-03-04T01:54:33Z,2690000,False,,,0,,K. Olynyk BLOCK (2 BLK),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
274,PT04M48.00S,2023-03-04T01:54:34.4Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612762,51,38,2023-03-04T01:54:39Z,2700000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,272.0,,,,1.0,1.0,0.0
275,PT04M46.00S,2023-03-04T01:54:38.3Z,2,REGULAR,foul,offensive,[],1630534,,,1610612762,51,38,2023-03-04T01:54:44Z,2710000,False,,,0,,O. Agbaji offensive FOUL (1 PF),"[1630534, 1631119]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,1.0,0.0,Williams,1631119.0,,,,,,,,,
277,PT04M46.00S,2023-03-04T01:54:38.3Z,2,REGULAR,turnover,offensive foul,[],1630534,,,1610612762,51,38,2023-03-04T01:54:38Z,2730000,False,,,0,,O. Agbaji offensive foul TURNOVER (1 TO),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,,,,,,,1.0,,,,,
278,PT04M35.00S,2023-03-04T01:55:08.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,72.61826544021025,81.86274509803921,1610612760,54,38,2023-03-04T01:55:14Z,2740000,False,159.0,205.0,1,right,J. Williams 25' 3PT step back (10 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.95,Made,10.0,,,,,,,,,,,,,,,,,
279,PT04M18.00S,2023-03-04T01:55:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,5.601182654402102,56.61764705882353,1610612762,54,38,2023-03-04T01:55:32Z,2750000,False,-33.0,0.0,1,left,MISS O. Agbaji driving reverse Layup,[1630534],1610612762.0,UTA,driving reverse,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
280,PT04M14.00S,2023-03-04T01:55:30.3Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,54,38,2023-03-04T01:55:32Z,2760000,False,,,0,,W. Kessler REBOUND (Off:1 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,279.0,,,,6.0,5.0,1.0
281,PT04M14.00S,2023-03-04T01:55:30.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,5.590000152587891,50.0,1610612762,54,40,2023-03-04T01:55:30Z,2770000,False,0.0,0.0,1,left,W. Kessler tip Layup (8 PTS),[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
282,PT04M06.00S,2023-03-04T01:55:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.99277266754271,42.40196078431372,1610612760,54,40,2023-03-04T01:55:43Z,2780000,False,-38.0,60.0,1,right,MISS J. Giddey 7' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,,,,,,,,,,,,,,,,,
283,PT04M04.00S,2023-03-04T01:55:40.5Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,54,40,2023-03-04T01:55:43Z,2790000,False,,,0,,W. Kessler REBOUND (Off:1 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,282.0,,,,7.0,6.0,1.0
284,PT03M56.00S,2023-03-04T01:55:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,8.492115637319317,42.40196078431372,1610612762,54,42,2023-03-04T01:55:55Z,2800000,False,38.0,27.0,1,left,T. Horton-Tucker driving Layup (6 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,6.0,,,,,,,,,,,,,,,,,
285,PT03M56.00S,2023-03-04T01:55:51.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,54,42,2023-03-04T01:55:51Z,2810000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M39.00S,2023-03-04T01:59:06.5Z,2,REGULAR,3pt,Jump Shot,[],1630198,67.88764783180025,25.49019607843137,1610612760,54,42,2023-03-04T01:59:12Z,2820000,False,-123.0,249.0,1,right,MISS I. Joe 27' pullup 3PT,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,27.79,Missed,,,,,,,,,,,,,,,,,,
287,PT03M37.00S,2023-03-04T01:59:08.5Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,54,42,2023-03-04T01:59:12Z,2830000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,286.0,,,,3.0,2.0,1.0
288,PT03M24.00S,2023-03-04T01:59:22.9Z,2,REGULAR,3pt,Jump Shot,[],1630534,32.670827858081466,35.294117647058826,1610612762,54,45,2023-03-04T01:59:27Z,2840000,False,74.0,255.0,1,left,O. Agbaji 26' 3PT  (5 PTS) (T. Horton-Tucker 4 AST),"[1630534, 1629659]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,26.5,Made,5.0,T. Horton-Tucker,1629659.0,4.0,,,,,,,,,,,,,,
290,PT03M10.00S,2023-03-04T01:59:36.5Z,2,REGULAR,3pt,Jump Shot,[],1629652,68.41327201051249,74.50980392156863,1610612760,54,45,2023-03-04T01:59:43Z,2860000,False,123.0,244.0,1,right,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,27.34,Missed,,,,,,,,,,,,,,,,,,
291,PT03M08.00S,2023-03-04T01:59:38.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,54,45,2023-03-04T01:59:43Z,2870000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,290.0,,,,,,
293,PT02M59.00S,2023-03-04T01:59:58.0Z,2,REGULAR,turnover,lost ball,[],1629659,,,1610612762,54,45,2023-03-04T02:00:02Z,2890000,False,,,0,,T. Horton-Tucker lost ball TURNOVER (5 TO),"[1629659, 1631114]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,5.0,Williams,1631114.0,,,
294,PT02M59.00S,2023-03-04T01:59:58.0Z,2,REGULAR,steal,,[],1631114,,,1610612760,54,45,2023-03-04T02:08:40Z,2900000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
295,PT02M54.00S,2023-03-04T02:00:03.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,93.77463863337714,54.65686274509803,1610612760,54,45,2023-03-04T02:09:09Z,2910000,False,23.0,6.0,1,right,MISS J. Williams running Layup,[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
296,PT02M52.00S,2023-03-04T02:00:05.0Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,54,45,2023-03-04T02:00:05Z,2920000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,295.0,,,,2.0,1.0,1.0
297,PT02M52.00S,2023-03-04T02:00:06.2Z,2,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612760,54,45,2023-03-04T02:00:13Z,2930000,False,,,0,,O. Agbaji shooting personal FOUL (2 PF) (Giddey 2 FT),"[1630534, 1630581]",1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,2.0,0.0,Giddey,1630581.0,,,,,,,,,
299,PT02M52.00S,2023-03-04T02:00:31.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630581,,,1610612760,55,45,2023-03-04T02:00:31Z,2950000,False,,,0,,J. Giddey Free Throw 1 of 2 (9 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
300,PT02M52.00S,2023-03-04T02:00:42.7Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,55,45,2023-03-04T02:00:47Z,2960000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M52.00S,2023-03-04T02:00:42.7Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,55,45,2023-03-04T02:00:47Z,2970000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M52.00S,2023-03-04T02:00:42.7Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,55,45,2023-03-04T02:00:47Z,2980000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M52.00S,2023-03-04T02:00:42.7Z,2,REGULAR,substitution,in,[],203967,,,1610612760,55,45,2023-03-04T02:00:47Z,2990000,False,,,0,,SUB in: D. Saric,[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M52.00S,2023-03-04T02:00:57.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630581,,,1610612760,56,45,2023-03-04T02:00:57Z,3000000,False,,,0,,J. Giddey Free Throw 2 of 2 (10 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
305,PT02M37.00S,2023-03-04T02:01:15.5Z,2,REGULAR,3pt,Jump Shot,[],1628374,26.888961892247043,17.647058823529413,1610612762,56,45,2023-03-04T02:01:21Z,3010000,False,162.0,200.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
306,PT02M34.00S,2023-03-04T02:01:18.5Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,56,45,2023-03-04T02:01:21Z,3020000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,305.0,,,,3.0,2.0,1.0
307,PT02M28.00S,2023-03-04T02:01:24.1Z,2,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1630598,90.22667542706965,49.754901960784316,1610612760,56,45,2023-03-04T02:10:50Z,3030000,False,-1.0,39.0,1,right,MISS A. Wiggins driving Hook - blocked,"[1630598, 1631117]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,Kessler,1631117.0,,,,,,,
308,PT02M28.00S,2023-03-04T02:01:24.1Z,2,REGULAR,block,,[],1631117,,,1610612760,56,45,2023-03-04T02:01:25Z,3040000,False,,,0,,W. Kessler BLOCK (3 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
309,PT02M26.00S,2023-03-04T02:01:26.1Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,56,45,2023-03-04T02:01:29Z,3050000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,307.0,,,,2.0,2.0,0.0
311,PT02M22.00S,2023-03-04T02:01:33.9Z,2,REGULAR,foul,personal,[],1630598,,,1610612762,56,45,2023-03-04T02:01:38Z,3070000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 203482]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,2714.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,
313,PT02M16.00S,2023-03-04T02:01:51.0Z,2,REGULAR,3pt,Jump Shot,[],1628374,30.56833114323259,76.9607843137255,1610612762,56,45,2023-03-04T02:01:56Z,3090000,False,-135.0,235.0,1,left,MISS L. Markkanen 27' 3PT - blocked,"[1628374, 1629652]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,Dort,1629652.0,,,,,,,
314,PT02M16.00S,2023-03-04T02:01:51.0Z,2,REGULAR,block,,[],1629652,,,1610612762,56,45,2023-03-04T02:01:54Z,3100000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
315,PT02M12.00S,2023-03-04T02:01:55.0Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,56,45,2023-03-04T02:01:56Z,3110000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,313.0,,,,2.0,2.0,0.0
316,PT01M58.00S,2023-03-04T02:02:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.59198423127464,44.6078431372549,1610612760,58,45,2023-03-04T02:02:12Z,3120000,False,-27.0,17.0,1,right,J. Williams cutting Layup (12 PTS) (D. Saric 1 AST),"[1631114, 203967]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,3.2,Made,12.0,D. Saric,203967.0,1.0,,,,,,,,,,,,,,
318,PT01M33.00S,2023-03-04T02:02:34.1Z,2,REGULAR,3pt,Jump Shot,[],1630534,23.866622864651774,86.76470588235294,1610612762,58,48,2023-03-04T02:02:38Z,3140000,False,-184.0,172.0,1,left,O. Agbaji 25' 3PT  (8 PTS) (L. Markkanen 1 AST),"[1630534, 1628374]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,25.16,Made,8.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,,,,
320,PT01M22.00S,2023-03-04T02:02:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.51182654402102,55.392156862745104,1610612760,58,48,2023-03-04T02:02:49Z,3160000,False,27.0,8.0,1,right,MISS J. Giddey driving finger roll Layup - blocked,"[1630581, 1631117]",1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,Kessler,1631117.0,,,,,,,
321,PT01M22.00S,2023-03-04T02:02:44.6Z,2,REGULAR,block,,[],1631117,,,1610612760,58,48,2023-03-04T02:02:46Z,3170000,False,,,0,,W. Kessler BLOCK (4 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT01M20.00S,2023-03-04T02:02:46.6Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612762,58,48,2023-03-04T02:02:49Z,3180000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:2),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,320.0,,,,2.0,2.0,0.0
323,PT01M14.00S,2023-03-04T02:02:53.2Z,2,REGULAR,3pt,Jump Shot,[],1630534,5.469776609724048,3.431372549019608,1610612762,58,48,2023-03-04T02:02:59Z,3190000,False,233.0,-1.0,1,left,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
324,PT01M10.00S,2023-03-04T02:02:57.2Z,2,REGULAR,rebound,defensive,[],203967,,,1610612760,58,48,2023-03-04T02:02:59Z,3200000,False,,,0,,D. Saric REBOUND (Off:1 Def:3),[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,323.0,,,,4.0,3.0,1.0
325,PT01M05.00S,2023-03-04T02:03:02.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203967,78.40013140604468,91.66666666666666,1610612760,61,48,2023-03-04T02:13:49Z,3210000,False,208.0,151.0,1,right,D. Saric 25' 3PT running (6 PTS) (J. Giddey 9 AST),"[203967, 1630581]",1610612760.0,OKC,running,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,25.7,Made,6.0,J. Giddey,1630581.0,9.0,,,,,,,,,,,,,,
327,PT00M52.70S,2023-03-04T02:03:15.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630581,,,1610612762,61,48,2023-03-04T02:03:20Z,3230000,False,,,0,,J. Giddey personal FOUL (2 PF) (Olynyk 2 FT),"[1630581, 203482]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,202027.0,2.0,0.0,Olynyk,203482.0,,,,,,,,,
329,PT00M52.70S,2023-03-04T02:03:39.8Z,2,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,61,49,2023-03-04T02:03:39Z,3250000,False,,,0,,K. Olynyk Free Throw 1 of 2 (5 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
330,PT00M52.70S,2023-03-04T02:03:41.5Z,2,REGULAR,substitution,out,[],1630598,,,1610612762,61,49,2023-03-04T02:03:44Z,3260000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M52.70S,2023-03-04T02:03:41.5Z,2,REGULAR,substitution,in,[],1630198,,,1610612762,61,49,2023-03-04T02:03:44Z,3270000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M52.70S,2023-03-04T02:03:57.9Z,2,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,61,50,2023-03-04T02:03:57Z,3280000,False,,,0,,K. Olynyk Free Throw 2 of 2 (6 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
333,PT00M34.10S,2023-03-04T02:04:18.1Z,2,REGULAR,3pt,Jump Shot,[],1629652,94.30026281208936,96.32352941176471,1610612760,64,50,2023-03-04T02:04:22Z,3290000,False,232.0,1.0,1,right,L. Dort 3PT  (12 PTS) (J. Williams 1 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,23.16,Made,12.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
335,PT00M16.10S,2023-03-04T02:04:39.0Z,2,REGULAR,3pt,Jump Shot,[],1630534,6.389618922470433,96.07843137254902,1610612762,64,50,2023-03-04T02:04:47Z,3310000,False,-230.0,8.0,1,left,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
336,PT00M13.60S,2023-03-04T02:04:41.5Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,64,50,2023-03-04T02:04:47Z,3320000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,335.0,,,,4.0,2.0,2.0
337,PT00M13.60S,2023-03-04T02:04:46.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628374,5.590000152587891,50.0,1610612762,64,52,2023-03-04T02:16:28Z,3330000,False,0.0,0.0,1,left,L. Markkanen tip Layup (6 PTS),[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
338,PT00M02.00S,2023-03-04T02:04:58.0Z,2,REGULAR,3pt,Jump Shot,[],1630198,66.5735873850197,69.6078431372549,1610612760,67,52,2023-03-04T02:05:05Z,3340000,False,98.0,262.0,1,right,I. Joe 27' 3PT  (14 PTS) (J. Williams 2 AST),"[1630198, 1631114]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,27.94,Made,14.0,J. Williams,1631114.0,2.0,,,,,,,,,,,,,,
340,PT00M00.00S,2023-03-04T02:05:05.9Z,2,REGULAR,3pt,Jump Shot,[],1629659,59.609067017082786,68.38235294117648,1610612762,67,52,2023-03-04T02:17:09Z,3360000,False,-92.0,508.0,1,left,MISS T. Horton-Tucker 51' pullup 3PT,[1629659],1610612762.0,UTA,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,51.6,Missed,,,,,,,,,,,,,,,,,,
341,PT00M00.00S,2023-03-04T02:05:09.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,67,52,2023-03-04T02:05:09Z,3370000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,340.0,,,,,,
342,PT00M00.00S,2023-03-04T02:05:12.4Z,2,REGULAR,period,end,[],0,,,1610612762,67,52,2023-03-04T02:05:12Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-03-04T02:19:53.4Z,3,REGULAR,substitution,out,['startperiod'],203967,,,1610612762,67,52,2023-03-04T02:20:09Z,3390000,False,,,0,,SUB out: D. Saric,[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-03-04T02:19:53.4Z,3,REGULAR,substitution,in,['startperiod'],1631119,,,1610612762,67,52,2023-03-04T02:20:09Z,3400000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-03-04T02:20:16.9Z,3,REGULAR,period,start,[],0,,,1610612762,67,52,2023-03-04T02:20:16Z,3410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M46.00S,2023-03-04T02:20:30.0Z,3,REGULAR,turnover,lost ball,[],1628374,,,1610612762,67,52,2023-03-04T02:20:33Z,3420000,False,,,0,,L. Markkanen lost ball TURNOVER (4 TO),"[1628374, 1630581]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,4.0,Giddey,1630581.0,,,
347,PT11M46.00S,2023-03-04T02:20:30.0Z,3,REGULAR,steal,,[],1630581,,,1610612760,67,52,2023-03-04T02:20:31Z,3430000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
348,PT11M43.00S,2023-03-04T02:20:33.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630198,25.706307490144546,11.519607843137255,1610612760,67,52,2023-03-04T02:21:41Z,3440000,False,192.0,189.0,1,left,MISS I. Joe 26' running 3PT,[1630198],1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
