actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
328,PT00M24.20S,2022-10-26T00:58:26.3Z,2,REGULAR,3pt,Jump Shot,[],1630526,69.33311432325887,26.47058823529412,1610612760,46,43,2022-10-26T00:58:31Z,3260000,-118.0,236.0,1,right,MISS J. Robinson-Earl 26' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
329,PT00M20.00S,2022-10-26T00:58:30.3Z,2,REGULAR,rebound,offensive,[],1630544,,,1610612760,46,43,2022-10-26T00:58:30Z,3270000,,,0,,T. Mann REBOUND (Off:1 Def:0),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,328.0,1.0,0.0,1.0,,,,,,,,,,,,,,
330,PT00M09.40S,2022-10-26T00:58:40.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,93.9060446780552,4.166666666666666,1610612760,49,43,2022-10-26T00:58:45Z,3280000,-229.0,5.0,1,right,T. Mann 3PT  (16 PTS) (S. Gilgeous-Alexander 3 AST),"[1630544, 1628983]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.93,Made,,,,,16.0,,,,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,
332,PT00M08.10S,2022-10-26T00:58:50.5Z,2,REGULAR,3pt,Jump Shot,[],1627826,80.76544021024968,87.74509803921569,1610612746,49,43,2022-10-26T01:15:12Z,3300000,-189.0,707.0,1,left,MISS I. Zubac 73' 3PT,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right,73.15,Missed,,,,,,,,,,,,,,,,,,
333,PT00M03.10S,2022-10-26T00:58:55.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,49,43,2022-10-26T01:15:12Z,3310000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Right,,,332.0,,,,,,,,,,,,,,,,,
335,PT00M03.10S,2022-10-26T00:59:00.6Z,2,REGULAR,substitution,out,[],1629647,,,1610612760,49,43,2022-10-26T00:59:18Z,3330000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M03.10S,2022-10-26T00:59:00.6Z,2,REGULAR,substitution,out,[],1627826,,,1610612760,49,43,2022-10-26T00:59:18Z,3340000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M03.10S,2022-10-26T00:59:00.6Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,49,43,2022-10-26T00:59:18Z,3350000,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M03.10S,2022-10-26T00:59:00.6Z,2,REGULAR,substitution,in,[],1629599,,,1610612760,49,43,2022-10-26T00:59:18Z,3360000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M00.10S,2022-10-26T00:59:24.5Z,2,REGULAR,3pt,Jump Shot,[],1630544,64.47109067017082,39.705882352941174,1610612760,49,43,2022-10-26T00:59:33Z,3370000,-51.0,281.0,1,right,MISS T. Mann 28' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,28.62,Missed,,,,,,,,,,,,,,,,,,
340,PT00M00.10S,2022-10-26T00:59:24.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,49,43,2022-10-26T00:59:33Z,3380000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,339.0,,,,,,,,,,,,,,,,,
341,PT00M00.00S,2022-10-26T00:59:47.8Z,2,REGULAR,period,end,[],0,,,1610612760,49,43,2022-10-26T00:59:47Z,3390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,out,['startperiod'],1630526,,,1610612760,49,43,2022-10-26T01:14:59Z,3400000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,49,43,2022-10-26T01:14:59Z,3410000,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612760,49,43,2022-10-26T01:14:59Z,3420000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,out,['startperiod'],202322,,,1610612760,49,43,2022-10-26T01:14:59Z,3430000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612760,49,43,2022-10-26T01:14:59Z,3440000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,in,['startperiod'],203488,,,1610612760,49,43,2022-10-26T01:14:59Z,3450000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,49,43,2022-10-26T01:14:59Z,3460000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612760,49,43,2022-10-26T01:14:59Z,3470000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,in,['startperiod'],1626181,,,1610612760,49,43,2022-10-26T01:14:59Z,3480000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612760,49,43,2022-10-26T01:14:59Z,3490000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612760,49,43,2022-10-26T01:16:03Z,3495000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-10-26T01:00:18.1Z,3,REGULAR,substitution,in,['startperiod'],201587,,,1610612760,49,43,2022-10-26T01:16:03Z,3497500,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-10-26T01:14:54.6Z,3,REGULAR,period,start,[],0,,,1610612760,49,43,2022-10-26T01:14:59Z,3500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M39.00S,2022-10-26T01:15:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.338370565045992,54.90196078431373,1610612760,49,43,2022-10-26T01:15:16Z,3530000,-25.0,-2.0,1,left,MISS S. Gilgeous-Alexander Layup - blocked,"[1628983, 1627826]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
356,PT11M39.00S,2022-10-26T01:15:08.4Z,3,REGULAR,block,,[],1627826,,,1610612760,49,43,2022-10-26T01:15:14Z,3540000,,,0,,I. Zubac BLOCK (3 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT11M39.00S,2022-10-26T01:15:08.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,49,43,2022-10-26T01:15:16Z,3550000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,355.0,,,,,,,,,,,,,,,,,
359,PT11M36.00S,2022-10-26T01:15:19.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203488,7.046649145860711,87.00980392156863,1610612760,51,43,2022-10-26T01:15:50Z,3570000,-185.0,14.0,1,left,M. Muscala 18' Jump Shot (2 PTS) (S. Gilgeous-Alexander 4 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Mid-Range,16-24 Left,18.55,Made,,,,,2.0,,,,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,
361,PT11M15.00S,2022-10-26T01:15:40.2Z,3,REGULAR,3pt,Jump Shot,[],201587,96.5341655716163,3.431372549019608,1610612746,51,43,2022-10-26T01:15:53Z,3590000,-233.0,-20.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,23.36,Missed,,,,,,,,,,,,,,,,,,
362,PT11M15.00S,2022-10-26T01:15:40.2Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,51,43,2022-10-26T01:15:53Z,3600000,,,0,,A. Wiggins REBOUND (Off:3 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,361.0,7.0,4.0,3.0,,,,,,,,,,,,,,
363,PT11M01.00S,2022-10-26T01:15:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203488,4.155716162943495,44.6078431372549,1610612760,51,43,2022-10-26T01:16:06Z,3610000,27.0,-13.0,1,left,MISS M. Muscala Layup,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,3.01,Missed,,,,,,,,,,,,,,,,,,
364,PT10M58.00S,2022-10-26T01:15:56.6Z,3,REGULAR,rebound,offensive,[],203488,,,1610612760,51,43,2022-10-26T01:15:56Z,3620000,,,0,,M. Muscala REBOUND (Off:2 Def:0),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,363.0,2.0,0.0,2.0,,,,,,,,,,,,,,
365,PT10M58.00S,2022-10-26T01:15:56.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203488,5.590000152587891,50.0,1610612760,53,43,2022-10-26T01:15:56Z,3630000,0.0,0.0,1,left,M. Muscala tip Layup (4 PTS),[203488],1610612760.0,OKC,tip,,,Muscala,M. Muscala,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
369,PT10M46.00S,2022-10-26T01:16:11.1Z,3,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612746,53,43,2022-10-26T01:16:16Z,3640000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Mann 2 FT),"[1630598, 1629611]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Mann,1629611.0
371,PT10M46.00S,2022-10-26T01:16:36.5Z,3,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,53,44,2022-10-26T01:16:36Z,3660000,,,0,,T. Mann Free Throw 1 of 2 (6 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
372,PT10M46.00S,2022-10-26T01:16:50.0Z,3,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,53,45,2022-10-26T01:16:50Z,3670000,,,0,,T. Mann Free Throw 2 of 2 (7 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
373,PT10M40.00S,2022-10-26T01:16:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.863994743758213,53.67647058823529,1610612760,53,45,2022-10-26T01:17:03Z,3680000,-18.0,3.0,1,left,MISS S. Gilgeous-Alexander running Layup,[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
374,PT10M37.00S,2022-10-26T01:17:00.2Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,53,45,2022-10-26T01:17:03Z,3690000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,373.0,2.0,2.0,0.0,,,,,,,,,,,,,,
375,PT10M32.00S,2022-10-26T01:17:05.8Z,3,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612746,53,45,2022-10-26T01:17:32Z,3700000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Powell 2 FT),"[1630598, 1626181]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Powell,1626181.0
377,PT10M32.00S,2022-10-26T01:17:32.9Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,53,46,2022-10-26T01:17:56Z,3720000,,,0,,N. Powell Free Throw 1 of 2 (3 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
378,PT10M32.00S,2022-10-26T01:17:32.9Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,53,46,2022-10-26T01:17:56Z,3730000,,,0,,MISS N. Powell Free Throw 2 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
379,PT10M31.00S,2022-10-26T01:17:33.9Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,53,46,2022-10-26T01:17:56Z,3740000,,,0,,M. Muscala REBOUND (Off:2 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,378.0,3.0,1.0,2.0,,,,,,,,,,,,,,
380,PT10M13.00S,2022-10-26T01:18:10.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,20.318659658344284,62.5,1610612760,53,46,2022-10-26T01:18:19Z,3750000,-62.0,138.0,1,left,MISS T. Mann 15' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,15.19,Missed,,,,,,,,,,,,,,,,,,
381,PT10M10.00S,2022-10-26T01:18:13.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,53,46,2022-10-26T01:18:19Z,3760000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,380.0,,,,,,,,,,,,,,,,,
383,PT09M51.00S,2022-10-26T01:18:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,93.51182654402102,49.754901960784316,1610612746,53,48,2022-10-26T01:18:43Z,3780000,-1.0,8.0,1,right,N. Powell driving reverse Layup (5 PTS),[1626181],1610612746.0,LAC,driving reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,5.0,,,,,,,,,,,,,
384,PT09M36.00S,2022-10-26T01:18:53.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.521024967148489,53.18627450980392,1610612760,55,48,2022-10-26T01:18:58Z,3790000,-16.0,9.0,1,left,A. Wiggins driving Layup (5 PTS) (T. Mann 1 AST),"[1630598, 1630544]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,5.0,,,,T. Mann,1630544.0,1.0,,,,,,,
386,PT09M26.00S,2022-10-26T01:19:03.3Z,3,REGULAR,3pt,Jump Shot,[],1626181,90.3580814717477,96.32352941176471,1610612746,55,48,2022-10-26T01:19:07Z,3810000,232.0,38.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
387,PT09M24.00S,2022-10-26T01:19:06.3Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,55,48,2022-10-26T01:19:06Z,3820000,,,0,,T. Mann REBOUND (Off:1 Def:7),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,386.0,8.0,7.0,1.0,,,,,,,,,,,,,,
388,PT09M17.00S,2022-10-26T01:19:13.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202704,73.14388961892247,19.852941176470587,1610612746,55,48,2022-10-26T01:19:18Z,3830000,-151.0,200.0,1,right,MISS R. Jackson 25' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
389,PT09M13.00S,2022-10-26T01:19:17.5Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,55,48,2022-10-26T01:19:18Z,3840000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,388.0,2.0,2.0,0.0,,,,,,,,,,,,,,
390,PT09M04.00S,2022-10-26T01:19:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,14.668199737187912,46.81372549019608,1610612760,57,48,2022-10-26T01:19:31Z,3850000,16.0,85.0,1,left,S. Gilgeous-Alexander 8' turnaround fadeaway Jump Shot (16 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,8.69,Made,,,,,16.0,,,,,,,,,,,,,
391,PT08M44.00S,2022-10-26T01:19:45.9Z,3,REGULAR,turnover,lost ball,[],202704,,,1610612746,57,48,2022-10-26T01:19:50Z,3860000,,,0,,R. Jackson lost ball TURNOVER (1 TO),"[202704, 1628983]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,
392,PT08M44.00S,2022-10-26T01:19:45.9Z,3,REGULAR,steal,,[],1628983,,,1610612760,57,48,2022-10-26T01:19:47Z,3870000,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
393,PT08M41.00S,2022-10-26T01:19:49.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,5.469776609724048,50.0,1610612760,59,48,2022-10-26T01:19:54Z,3880000,0.0,-1.0,1,left,S. Gilgeous-Alexander Layup (18 PTS) (M. Muscala 1 AST),"[1628983, 203488]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.11,Made,,,,,18.0,,,,M. Muscala,203488.0,1.0,,,,,,,
395,PT08M41.00S,2022-10-26T01:19:54.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,59,48,2022-10-26T01:19:54Z,3900000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M26.00S,2022-10-26T01:22:58.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.19776609724047,46.07843137254902,1610612746,59,48,2022-10-26T01:23:03Z,3910000,-20.0,21.0,1,right,MISS I. Zubac DUNK - blocked,"[1627826, 1628983]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,,,,
397,PT08M26.00S,2022-10-26T01:22:58.4Z,3,REGULAR,block,,[],1628983,,,1610612746,59,48,2022-10-26T01:23:00Z,3920000,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
398,PT08M22.00S,2022-10-26T01:23:02.4Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,59,48,2022-10-26T01:23:03Z,3930000,,,0,,M. Muscala REBOUND (Off:2 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,396.0,4.0,2.0,2.0,,,,,,,,,,,,,,
399,PT08M17.00S,2022-10-26T01:23:07.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628983,8.229303547963205,38.48039215686275,1610612760,61,48,2022-10-26T01:23:13Z,3940000,58.0,25.0,1,left,S. Gilgeous-Alexander 6' turnaround fadeaway bank Jump Shot (20 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.28,Made,,,,,20.0,,,,,,,,,,,,,
400,PT07M53.00S,2022-10-26T01:23:30.6Z,3,REGULAR,3pt,Jump Shot,[],202704,65.25952693823915,42.15686274509804,1610612746,61,48,2022-10-26T01:23:37Z,3950000,-39.0,274.0,1,right,MISS R. Jackson 27' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,27.69,Missed,,,,,,,,,,,,,,,,,,
401,PT07M49.00S,2022-10-26T01:23:34.6Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,61,48,2022-10-26T01:23:37Z,3960000,,,0,,M. Muscala REBOUND (Off:2 Def:3),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,400.0,5.0,3.0,2.0,,,,,,,,,,,,,,
402,PT07M45.00S,2022-10-26T01:23:41.6Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612760,61,48,2022-10-26T01:23:47Z,3970000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Dort 2 FT),"[1627826, 1629652]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Dort,1629652.0
404,PT07M45.00S,2022-10-26T01:24:09.6Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,62,48,2022-10-26T01:24:09Z,3990000,,,0,,L. Dort Free Throw 1 of 2 (3 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
405,PT07M45.00S,2022-10-26T01:24:21.3Z,3,REGULAR,substitution,out,[],203488,,,1610612760,62,48,2022-10-26T01:24:31Z,4000000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M45.00S,2022-10-26T01:24:21.3Z,3,REGULAR,substitution,out,[],1627826,,,1610612760,62,48,2022-10-26T01:24:31Z,4010000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M45.00S,2022-10-26T01:24:21.3Z,3,REGULAR,substitution,in,[],1630526,,,1610612760,62,48,2022-10-26T01:24:31Z,4020000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M45.00S,2022-10-26T01:24:21.3Z,3,REGULAR,substitution,in,[],203496,,,1610612760,62,48,2022-10-26T01:24:31Z,4030000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M45.00S,2022-10-26T01:24:46.6Z,3,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,63,48,2022-10-26T01:24:46Z,4040000,,,0,,L. Dort Free Throw 2 of 2 (4 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
410,PT07M25.00S,2022-10-26T01:25:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.88370565045992,52.94117647058824,1610612746,63,48,2022-10-26T01:25:16Z,4050000,15.0,33.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
411,PT07M25.00S,2022-10-26T01:25:08.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,63,48,2022-10-26T01:25:16Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,410.0,,,,,,,,,,,,,,,,,
412,PT07M23.00S,2022-10-26T01:26:17.5Z,3,REGULAR,jumpball,recovered,[],1630598,,,1610612746,63,48,2022-10-26T01:26:17Z,4070000,,,0,,Jump Ball J. Robinson-Earl vs. N. Powell: Tip to A. Wiggins,"[1630598, 1630526, 1626181]",1610612760.0,OKC,heldball,A. Wiggins,1630598.0,Wiggins,A. Wiggins,Robinson-Earl,1630526.0,Powell,1626181.0,,,,,,,,,,,,,,,,,,,,,,
415,PT07M23.00S,2022-10-26T01:26:17.5Z,3,REGULAR,turnover,lost ball,[],1626181,,,1610612746,63,48,2022-10-26T01:26:17Z,4100000,,,0,,N. Powell lost ball TURNOVER (4 TO),"[1626181, 1630526]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,4.0,Robinson-Earl,1630526.0,,,,,,,,,,
