actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
354,PT10M59.00S,2023-04-03T00:27:46.8Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,58,71,2023-04-03T00:27:54Z,3490000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1631114]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,,,,,2.0,Williams,1631114.0,,,,,,,,,,
355,PT10M59.00S,2023-04-03T00:27:46.8Z,3,REGULAR,steal,,[],1631114,,,1610612760,58,71,2023-04-03T00:27:54Z,3500000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
356,PT10M54.00S,2023-04-03T00:27:53.2Z,3,REGULAR,violation,kicked ball,[],1629028,,,1610612760,58,71,2023-04-03T00:28:10Z,3510000,False,,,0,,D. Ayton kicked ball VIOLATION,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,1627529.0,,,,
357,PT10M47.00S,2023-04-03T00:28:13.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,7.30946123521682,36.27450980392157,1610612760,58,71,2023-04-03T00:30:02Z,3520000,False,69.0,16.0,1,left,MISS J. Giddey 7' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
358,PT10M45.00S,2023-04-03T00:28:15.7Z,3,REGULAR,rebound,offensive,[],1631114,,,1610612760,58,71,2023-04-03T00:28:20Z,3530000,False,,,0,,J. Williams REBOUND (Off:1 Def:0),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,357.0,1.0,0.0,1.0,,,,,,,,,,,,,,
359,PT10M37.00S,2023-04-03T00:28:25.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631114,7.703679369250986,46.568627450980394,1610612760,58,71,2023-04-03T00:30:33Z,3540000,False,17.0,20.0,1,left,MISS J. Williams driving finger roll Layup,[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
360,PT10M37.00S,2023-04-03T00:28:25.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,58,71,2023-04-03T00:51:33Z,3550000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,359.0,,,,,,,,,,,,,,,,,
361,PT10M37.00S,2023-04-03T00:28:37.8Z,3,REGULAR,foul,personal,[],1630581,,,1610612756,58,71,2023-04-03T00:51:33Z,3560000,False,,,0,,J. Giddey loose ball personal FOUL (1 PF),"[1630581, 101108]",1610612760.0,OKC,loose ball,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Paul,101108.0
364,PT10M26.00S,2023-04-03T00:28:50.2Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,58,71,2023-04-03T00:28:54Z,3590000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1631119]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Williams,1631119.0,,,,,,,,,,
365,PT10M26.00S,2023-04-03T00:28:50.2Z,3,REGULAR,steal,,[],1631119,,,1610612760,58,71,2023-04-03T00:28:52Z,3600000,False,,,0,,J. Williams STEAL (1 STL),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
366,PT10M16.00S,2023-04-03T00:28:59.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,5.601182654402102,53.431372549019606,1610612760,60,71,2023-04-03T00:29:03Z,3610000,False,-17.0,0.0,1,left,S. Gilgeous-Alexander driving Layup (20 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.72,Made,,,,,20.0,,,,,,,,,,,,,
367,PT09M57.00S,2023-04-03T00:29:21.5Z,3,REGULAR,foul,personal,[],1630581,,,1610612756,60,71,2023-04-03T00:29:26Z,3620000,False,,,0,,J. Giddey personal FOUL (2 PF),"[1630581, 1629006]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Okogie,1629006.0
369,PT09M51.00S,2023-04-03T00:29:50.7Z,3,REGULAR,2pt,Jump Shot,[],201142,90.75229960578186,67.15686274509804,1610612756,60,73,2023-04-03T00:29:56Z,3640000,False,86.0,34.0,1,right,K. Durant 9' pullup Jump Shot (17 PTS) (D. Booker 3 AST),"[201142, 1626164]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,9.24,Made,,,,,17.0,,,,D. Booker,1626164.0,3.0,,,,,,,
371,PT09M38.00S,2023-04-03T00:30:04.4Z,3,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612760,60,73,2023-04-03T00:30:17Z,3660000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Williams 2 FT),"[1629006, 1631119]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Williams,1631119.0
373,PT09M38.00S,2023-04-03T00:30:30.4Z,3,REGULAR,freethrow,1 of 2,[],1631119,,,1610612760,61,73,2023-04-03T00:30:30Z,3680000,False,,,0,,J. Williams Free Throw 1 of 2 (4 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
374,PT09M38.00S,2023-04-03T00:30:45.5Z,3,REGULAR,freethrow,2 of 2,[],1631119,,,1610612760,62,73,2023-04-03T00:30:45Z,3690000,False,,,0,,J. Williams Free Throw 2 of 2 (5 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
375,PT09M30.00S,2023-04-03T00:30:57.5Z,3,REGULAR,3pt,Jump Shot,[],201142,75.24638633377135,84.80392156862744,1610612756,62,73,2023-04-03T00:34:39Z,3700000,False,174.0,180.0,1,right,MISS K. Durant 25' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
376,PT09M26.00S,2023-04-03T00:31:01.5Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,62,73,2023-04-03T00:31:02Z,3710000,False,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,375.0,3.0,2.0,1.0,,,,,,,,,,,,,,
377,PT09M26.00S,2023-04-03T00:31:01.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626164,94.40999984741211,50.0,1610612756,62,73,2023-04-03T00:31:01Z,3720000,False,0.0,0.0,1,right,MISS D. Booker tip Layup,[1626164],1610612756.0,PHX,tip,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
378,PT09M26.00S,2023-04-03T00:31:02.1Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,62,73,2023-04-03T00:31:02Z,3730000,False,,,0,,J. Williams REBOUND (Off:2 Def:5),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,377.0,7.0,5.0,2.0,,,,,,,,,,,,,,
379,PT09M19.00S,2023-04-03T00:31:08.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,5.863994743758213,65.19607843137256,1610612760,64,73,2023-04-03T00:31:14Z,3740000,False,-76.0,3.0,1,left,J. Giddey 7' floating Jump Shot (6 PTS) (L. Dort 2 AST),"[1630581, 1629652]",1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,,,,,6.0,,,,L. Dort,1629652.0,2.0,,,,,,,
381,PT09M09.00S,2023-04-03T00:31:19.8Z,3,REGULAR,3pt,Jump Shot,[],1626164,68.54467805519053,72.05882352941177,1610612756,64,73,2023-04-03T00:31:24Z,3760000,False,110.0,243.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
382,PT09M06.00S,2023-04-03T00:31:22.8Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,64,73,2023-04-03T00:31:24Z,3770000,False,,,0,,J. Williams REBOUND (Off:2 Def:6),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,381.0,8.0,6.0,2.0,,,,,,,,,,,,,,
383,PT09M02.00S,2023-04-03T00:31:28.3Z,3,REGULAR,foul,offensive,[],1630581,,,1610612760,64,73,2023-04-03T00:31:55Z,3780000,False,,,0,,J. Giddey charge offensive FOUL (3 PF),"[1630581, 1626164]",1610612760.0,OKC,charge,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Booker,1626164.0
385,PT09M02.00S,2023-04-03T00:31:28.3Z,3,REGULAR,turnover,offensive foul,[],1630581,,,1610612760,64,73,2023-04-03T00:31:28Z,3800000,False,,,0,,J. Giddey offensive foul TURNOVER (1 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,1627529.0,,,,
386,PT08M54.00S,2023-04-03T00:32:01.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201142,96.00854139290408,97.05882352941177,1610612756,64,73,2023-04-03T00:32:06Z,3810000,False,235.0,-15.0,1,right,MISS K. Durant 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
387,PT08M51.00S,2023-04-03T00:32:04.9Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,64,73,2023-04-03T00:32:06Z,3820000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,386.0,2.0,1.0,1.0,,,,,,,,,,,,,,
388,PT08M45.00S,2023-04-03T00:32:10.8Z,3,REGULAR,3pt,Jump Shot,[],1630581,27.94021024967148,79.90196078431373,1610612760,67,73,2023-04-03T00:32:18Z,3830000,False,-150.0,210.0,1,left,J. Giddey 25' 3PT  (9 PTS) (S. Gilgeous-Alexander 3 AST),"[1630581, 1628983]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.79,Made,,,,,9.0,,,,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,
390,PT08M22.00S,2023-04-03T00:32:34.1Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,67,73,2023-04-03T00:32:38Z,3850000,False,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 1631114]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,Williams,1631114.0,,,,,,,,,,
391,PT08M22.00S,2023-04-03T00:32:34.1Z,3,REGULAR,steal,,[],1631114,,,1610612760,67,73,2023-04-03T00:32:35Z,3860000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
392,PT08M16.00S,2023-04-03T00:32:40.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630581,17.0335085413929,93.38235294117648,1610612760,67,73,2023-04-03T00:38:26Z,3870000,False,-217.0,108.0,1,left,MISS J. Giddey 24' running 3PT,[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,24.21,Missed,,,,,,,,,,,,,,,,,,
393,PT08M13.00S,2023-04-03T00:32:43.4Z,3,REGULAR,rebound,offensive,[],1629652,,,1610612760,67,73,2023-04-03T00:38:26Z,3880000,False,,,0,,L. Dort REBOUND (Off:4 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,392.0,4.0,0.0,4.0,,,,,,,,,,,,,,
394,PT08M10.00S,2023-04-03T00:32:45.5Z,3,REGULAR,turnover,lost ball,[],1631114,,,1610612760,67,73,2023-04-03T00:32:50Z,3890000,False,,,0,,J. Williams lost ball TURNOVER (3 TO),"[1631114, 1626164]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,3.0,Booker,1626164.0,,,,,,,,,,
395,PT08M10.00S,2023-04-03T00:32:45.5Z,3,REGULAR,steal,,[],1626164,,,1610612756,67,73,2023-04-03T00:32:47Z,3900000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
396,PT08M02.00S,2023-04-03T00:32:53.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,92.59198423127464,50.0,1610612756,67,75,2023-04-03T00:32:58Z,3910000,False,0.0,17.0,1,right,D. Ayton cutting DUNK (11 PTS) (D. Booker 4 AST),"[1629028, 1626164]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,11.0,,,,D. Booker,1626164.0,4.0,,,,,,,
398,PT07M51.00S,2023-04-03T00:33:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.863994743758213,56.86274509803921,1610612760,67,75,2023-04-03T00:33:08Z,3930000,False,-34.0,3.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.44,Missed,,,,,,,,,,,,,,,,,,
399,PT07M50.00S,2023-04-03T00:33:05.5Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,67,75,2023-04-03T00:33:08Z,3940000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,398.0,4.0,4.0,0.0,,,,,,,,,,,,,,
400,PT07M45.00S,2023-04-03T00:33:13.7Z,3,REGULAR,foul,personal,[],1629652,,,1610612756,67,75,2023-04-03T00:33:31Z,3950000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1629006]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Okogie,1629006.0
402,PT07M45.00S,2023-04-03T00:33:32.2Z,3,REGULAR,substitution,out,[],101108,,,1610612756,67,75,2023-04-03T00:33:39Z,3970000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M45.00S,2023-04-03T00:33:32.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612756,67,75,2023-04-03T00:33:39Z,3980000,False,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M42.00S,2023-04-03T00:33:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,93.11760840998686,48.28431372549019,1610612756,67,77,2023-04-03T00:33:53Z,3990000,False,-9.0,12.0,1,right,K. Durant Layup (19 PTS) (D. Booker 5 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,19.0,,,,D. Booker,1626164.0,5.0,,,,,,,
406,PT07M42.00S,2023-04-03T00:33:51.6Z,3,REGULAR,foul,personal,['1freethrow'],1631114,,,1610612756,67,77,2023-04-03T00:33:58Z,4010000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Durant 1 FT),"[1631114, 201142]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Durant,201142.0
408,PT07M42.00S,2023-04-03T00:34:14.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,67,77,2023-04-03T00:35:32Z,4030000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M42.00S,2023-04-03T00:37:39.9Z,3,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,67,78,2023-04-03T00:37:39Z,4040000,False,,,0,,K. Durant Free Throw 1 of 1 (20 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
410,PT07M29.00S,2023-04-03T00:37:58.4Z,3,REGULAR,foul,personal,[],1626166,,,1610612760,67,78,2023-04-03T00:38:26Z,4050000,False,,,0,,C. Payne personal FOUL (3 PF),"[1626166, 1630581]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2714.0,3.0,0.0,Giddey,1630581.0
412,PT07M23.00S,2023-04-03T00:38:21.5Z,3,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612760,67,78,2023-04-03T00:38:28Z,4070000,False,,,0,,C. Payne shooting personal FOUL (4 PF) (Giddey 2 FT),"[1626166, 1630581]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,4.0,0.0,Giddey,1630581.0
414,PT07M23.00S,2023-04-03T00:38:45.7Z,3,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,68,78,2023-04-03T00:38:45Z,4090000,False,,,0,,J. Giddey Free Throw 1 of 2 (10 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
415,PT07M23.00S,2023-04-03T00:39:00.5Z,3,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,69,78,2023-04-03T00:39:00Z,4100000,False,,,0,,J. Giddey Free Throw 2 of 2 (11 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
416,PT06M59.00S,2023-04-03T00:39:30.3Z,3,REGULAR,foul,offensive,[],1626166,,,1610612756,69,78,2023-04-03T00:39:37Z,4110000,False,,,0,,C. Payne charge offensive FOUL (5 PF),"[1626166, 1631119]",1610612756.0,PHX,charge,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627529.0,5.0,0.0,Williams,1631119.0
418,PT06M59.00S,2023-04-03T00:39:30.3Z,3,REGULAR,turnover,offensive foul,[],1626166,,,1610612756,69,78,2023-04-03T00:39:30Z,4130000,False,,,0,,C. Payne offensive foul TURNOVER (1 TO),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,1627529.0,,,,
419,PT06M59.00S,2023-04-03T00:39:42.2Z,3,REGULAR,substitution,out,[],1626166,,,1610612760,69,78,2023-04-03T00:39:51Z,4140000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M59.00S,2023-04-03T00:39:42.2Z,3,REGULAR,substitution,in,[],1629013,,,1610612760,69,78,2023-04-03T00:39:51Z,4150000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M49.00S,2023-04-03T00:40:01.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631114,17.16491458607096,67.64705882352942,1610612760,69,78,2023-04-03T00:42:25Z,4160000,False,-88.0,109.0,1,left,MISS J. Williams 14' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,14.01,Missed,,,,,,,,,,,,,,,,,,
422,PT06M47.00S,2023-04-03T00:40:03.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,69,78,2023-04-03T00:40:06Z,4170000,False,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,421.0,7.0,6.0,1.0,,,,,,,,,,,,,,
423,PT06M40.00S,2023-04-03T00:40:10.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,82.07950065703022,48.77450980392157,1610612756,69,80,2023-04-03T00:48:12Z,4180000,False,-6.0,116.0,1,right,D. Ayton 11' floating Jump Shot (13 PTS) (D. Booker 6 AST),"[1629028, 1626164]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,11.62,Made,,,,,13.0,,,,D. Booker,1626164.0,6.0,,,,,,,
425,PT06M26.00S,2023-04-03T00:40:25.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631119,5.995400788436268,39.46078431372549,1610612760,71,80,2023-04-03T00:48:31Z,4200000,False,53.0,4.0,1,left,J. Williams floating Jump Shot (7 PTS) (S. Gilgeous-Alexander 4 AST),"[1631119, 1628983]",1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.28,Made,,,,,7.0,,,,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,
428,PT06M12.00S,2023-04-03T00:40:53.1Z,3,REGULAR,2pt,Jump Shot,[],201142,77.61169513797634,53.18627450980392,1610612756,71,82,2023-04-03T00:49:07Z,4230000,False,16.0,158.0,1,right,K. Durant 15' fadeaway Jump Shot (22 PTS) (D. Booker 7 AST),"[201142, 1626164]",1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,15.88,Made,,,,,22.0,,,,D. Booker,1626164.0,7.0,,,,,,,
430,PT05M54.00S,2023-04-03T00:41:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,7.30946123521682,58.333333333333336,1610612760,71,82,2023-04-03T00:41:15Z,4250000,False,-42.0,16.0,1,left,MISS L. Dort Layup,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,,,,,,,,,,,,,,,,,
431,PT05M53.00S,2023-04-03T00:41:12.0Z,3,REGULAR,rebound,offensive,[],1629652,,,1610612760,71,82,2023-04-03T00:41:12Z,4260000,False,,,0,,L. Dort REBOUND (Off:5 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,430.0,5.0,0.0,5.0,,,,,,,,,,,,,,
432,PT05M50.00S,2023-04-03T00:41:14.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,1.3961892247043364,95.09803921568627,1610612760,71,82,2023-04-03T00:41:26Z,4270000,False,-225.0,-39.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,22.89,Missed,,,,,,,,,,,,,,,,,,
433,PT05M49.00S,2023-04-03T00:41:15.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,71,82,2023-04-03T00:41:26Z,4280000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,432.0,,,,,,,,,,,,,,,,,
434,PT05M49.00S,2023-04-03T00:41:26.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612756,71,82,2023-04-03T00:42:34Z,4290000,False,,,0,,S. Gilgeous-Alexander loose ball personal FOUL (2 PF) (Okogie 2 FT),"[1628983, 1629006]",1610612760.0,OKC,loose ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1627529.0,2.0,1.0,Okogie,1629006.0
466,PT05M49.00S,2023-04-03T00:41:45.3Z,3,REGULAR,foul,technical,"['1freethrow', 'team', 'inpenalty']",0,,,1610612756,71,82,2023-04-03T00:46:14Z,4320000,False,,,0,,TEAM foul technical,[],1610612760.0,OKC,delay,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,204058.0,,,,
439,PT05M49.00S,2023-04-03T00:42:04.4Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,71,83,2023-04-03T00:46:32Z,4340000,False,,,0,,D. Booker technical Free Throw 1 of 1 (16 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
475,PT05M49.00S,2023-04-03T00:42:34.1Z,3,REGULAR,freethrow,1 of 2,[],1629006,,,1610612756,71,84,2023-04-03T00:47:32Z,4345000,False,,,0,,J. Okogie Free Throw 1 of 2 (3 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
476,PT05M49.00S,2023-04-03T00:42:34.1Z,3,REGULAR,freethrow,2 of 2,[],1629006,,,1610612756,71,85,2023-04-03T00:47:32Z,4347500,False,,,0,,J. Okogie Free Throw 2 of 2 (4 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
440,PT05M42.00S,2023-04-03T00:43:03.8Z,3,REGULAR,substitution,out,[],1631119,,,1610612760,71,85,2023-04-03T00:47:32Z,4350000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M42.00S,2023-04-03T00:43:03.8Z,3,REGULAR,substitution,in,[],203967,,,1610612760,71,85,2023-04-03T00:47:32Z,4360000,False,,,0,,SUB in: D. Saric,[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
