actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
591,PT03M23.00S,2022-10-24T02:15:28.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630647,92.32917214191852,44.85294117647059,1610612760,93,113,2022-10-24T02:15:40Z,5810000,-26.0,20.0,1,right,MISS E. Omoruyi Layup - blocked,"[1630647, 1629675]",1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,Reid,1629675.0,,,,,,,,
606,PT03M23.00S,2022-10-24T02:15:28.5Z,4,REGULAR,block,,[],1629675,,,1610612760,93,113,2022-10-24T02:16:53Z,5815000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
592,PT03M19.00S,2022-10-24T02:15:32.5Z,4,REGULAR,rebound,offensive,[],1631119,,,1610612760,93,113,2022-10-24T02:16:53Z,5820000,,,0,,J. Williams REBOUND (Off:2 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,591.0,3.0,1.0,2.0,,,,,,,,,,
593,PT03M19.00S,2022-10-24T02:15:32.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631119,94.40999984741211,50.0,1610612760,93,113,2022-10-24T02:15:32Z,5830000,0.0,0.0,1,right,MISS J. Williams tip Layup,[1631119],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
594,PT03M18.00S,2022-10-24T02:15:32.9Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,93,113,2022-10-24T02:15:32Z,5840000,,,0,,J. McLaughlin REBOUND (Off:2 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Mid-Range,8-16 Left,,,,,,,593.0,3.0,1.0,2.0,,,,,,,,,,
595,PT03M12.00S,2022-10-24T02:15:39.0Z,4,REGULAR,3pt,Jump Shot,[],1629162,7.30946123521682,3.1862745098039214,1610612750,93,113,2022-10-24T02:15:44Z,5850000,234.0,16.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
596,PT03M09.00S,2022-10-24T02:15:42.0Z,4,REGULAR,rebound,defensive,[],1630198,,,1610612760,93,113,2022-10-24T02:15:44Z,5860000,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,,,,,,,595.0,1.0,1.0,0.0,,,,,,,,,,
597,PT03M05.00S,2022-10-24T02:15:46.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,68.28186596583443,68.62745098039215,1610612760,93,113,2022-10-24T02:15:54Z,5870000,93.0,246.0,1,right,MISS I. Joe 26' pullup 3PT,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
598,PT03M01.00S,2022-10-24T02:15:50.0Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,93,113,2022-10-24T02:15:54Z,5880000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,597.0,2.0,1.0,1.0,,,,,,,,,,
599,PT02M41.00S,2022-10-24T02:16:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.206964520367937,48.03921568627451,1610612750,93,115,2022-10-24T02:16:17Z,5890000,10.0,-4.0,1,left,N. Reid cutting Layup (13 PTS) (T. Prince 3 AST),"[1629675, 1627752]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.04,Made,13.0,T. Prince,1627752.0,3.0,,,,,,,,,,,,,,
601,PT02M29.00S,2022-10-24T02:16:24.7Z,4,REGULAR,violation,kicked ball,[],1627752,,,1610612760,93,115,2022-10-24T02:16:38Z,5910000,,,0,,T. Prince kicked ball VIOLATION,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,1627961.0,,,,
602,PT02M29.00S,2022-10-24T02:16:28.3Z,4,REGULAR,substitution,out,[],1629162,,,1610612760,93,115,2022-10-24T02:16:33Z,5920000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M29.00S,2022-10-24T02:16:28.3Z,4,REGULAR,substitution,out,[],1627752,,,1610612760,93,115,2022-10-24T02:16:33Z,5930000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M29.00S,2022-10-24T02:16:28.3Z,4,REGULAR,substitution,in,[],1631111,,,1610612760,93,115,2022-10-24T02:16:33Z,5940000,,,0,,SUB in: W. Moore Jr.,[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M29.00S,2022-10-24T02:16:28.3Z,4,REGULAR,substitution,in,[],1630233,,,1610612760,93,115,2022-10-24T02:16:33Z,5950000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M17.00S,2022-10-24T02:17:05.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,91.67214191852825,57.107843137254896,1610612760,93,115,2022-10-24T02:17:16Z,5960000,36.0,26.0,1,right,MISS O. Dieng driving Layup,[1631172],1610612760.0,OKC,driving,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,4.39,Missed,,,,,,,,,,,,,,,,,,
608,PT02M14.00S,2022-10-24T02:17:08.7Z,4,REGULAR,rebound,offensive,[],1631119,,,1610612760,93,115,2022-10-24T02:17:16Z,5970000,,,0,,J. Williams REBOUND (Off:3 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,607.0,4.0,1.0,3.0,,,,,,,,,,
609,PT02M14.00S,2022-10-24T02:17:08.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631119,94.40999984741211,50.0,1610612760,95,115,2022-10-24T02:17:25Z,5980000,0.0,0.0,1,right,J. Williams tip Layup (2 PTS),[1631119],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
610,PT02M04.00S,2022-10-24T02:17:21.7Z,4,REGULAR,foul,personal,['2freethrow'],1630647,,,1610612750,95,115,2022-10-24T02:17:36Z,5990000,,,0,,E. Omoruyi shooting personal FOUL (2 PF) (Reid 2 FT),"[1630647, 1629675]",1610612760.0,OKC,shooting,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Reid,1629675.0
612,PT02M04.00S,2022-10-24T02:17:47.3Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,95,115,2022-10-24T02:17:47Z,6010000,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
613,PT02M04.00S,2022-10-24T02:17:47.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,95,115,2022-10-24T02:17:47Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,612.0,,,,,,,,,,,,,
614,PT02M04.00S,2022-10-24T02:18:01.4Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,95,116,2022-10-24T02:18:01Z,6030000,,,0,,N. Reid Free Throw 2 of 2 (14 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
615,PT01M50.00S,2022-10-24T02:18:18.9Z,4,REGULAR,3pt,Jump Shot,[],1630322,62.36859395532195,45.09803921568628,1610612760,98,116,2022-10-24T02:18:27Z,6040000,-25.0,301.0,1,right,L. Waters III 30' 3PT  (3 PTS) (J. Williams 2 AST),"[1630322, 1631119]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,30.22,Made,3.0,J. Williams,1631119.0,2.0,,,,,,,,,,,,,,
617,PT01M50.00S,2022-10-24T02:18:29.6Z,4,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612760,98,116,2022-10-24T02:28:27Z,6060000,,,0,,N. Reid personal FOUL (4 PF) (Omoruyi 1 FT),"[1629675, 1630647]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,4.0,0.0,Omoruyi,1630647.0
620,PT01M50.00S,2022-10-24T02:19:07.8Z,4,REGULAR,freethrow,1 of 1,[],1630647,,,1610612760,98,116,2022-10-24T02:28:41Z,6090000,,,0,,MISS E. Omoruyi Free Throw 1 of 1,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
625,PT01M50.00S,2022-10-24T02:19:07.8Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,98,116,2022-10-24T02:25:59Z,6095000,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,620.0,3.0,2.0,1.0,,,,,,,,,,
621,PT01M27.00S,2022-10-24T02:19:13.4Z,4,REGULAR,2pt,Jump Shot,[],1629669,20.844283837056505,48.28431372549019,1610612750,98,116,2022-10-24T02:19:34Z,6100000,9.0,143.0,1,left,MISS J. Nowell 14' Jump Shot,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Center,14.37,Missed,,,,,,,,,,,,,,,,,,
622,PT01M25.00S,2022-10-24T02:19:16.1Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,98,116,2022-10-24T02:19:16Z,6110000,,,0,,J. Williams REBOUND (Off:3 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,,,,,621.0,5.0,2.0,3.0,,,,,,,,,,
623,PT01M23.00S,2022-10-24T02:19:17.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,80.3712220762155,95.58823529411765,1610612760,98,116,2022-10-24T02:19:41Z,6120000,228.0,132.0,1,right,MISS L. Waters III 26' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
624,PT01M21.00S,2022-10-24T02:19:20.0Z,4,REGULAR,rebound,offensive,[],1631172,,,1610612760,98,116,2022-10-24T02:19:20Z,6130000,,,0,,O. Dieng REBOUND (Off:1 Def:5),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,,,,,,,623.0,6.0,5.0,1.0,,,,,,,,,,
626,PT01M06.00S,2022-10-24T02:19:34.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631119,91.27792378449409,49.754901960784316,1610612760,100,116,2022-10-24T02:19:44Z,6140000,-1.0,29.0,1,right,J. Williams Layup (4 PTS) (E. Omoruyi 1 AST),"[1631119, 1630647]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.95,Made,4.0,E. Omoruyi,1630647.0,1.0,,,,,,,,,,,,,,
628,PT01M06.00S,2022-10-24T02:19:37.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630233,,,1610612760,100,116,2022-10-24T02:27:55Z,6195000,,,0,,N. Knight shooting personal FOUL (1 PF) (Williams 1 FT),"[1630233, 1631119]",1610612750.0,MIN,shooting,,,Knight,N. Knight,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Williams,1631119.0
630,PT01M06.00S,2022-10-24T02:20:01.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1631119,,,1610612760,100,116,2022-10-24T02:28:05Z,6198750,,,0,,MISS J. Williams Free Throw 1 of 1,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
631,PT01M05.00S,2022-10-24T02:20:02.7Z,4,REGULAR,rebound,defensive,[],1630233,,,1610612750,100,116,2022-10-24T02:23:39Z,6199375,,,0,,N. Knight REBOUND (Off:0 Def:1),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,630.0,1.0,1.0,0.0,,,,,,,,,,
632,PT00M58.10S,2022-10-24T02:20:10.6Z,4,REGULAR,turnover,lost ball,[],1631111,,,1610612750,100,116,2022-10-24T02:20:15Z,6200000,,,0,,W. Moore Jr. lost ball TURNOVER (1 TO),"[1631111, 1630198]",1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Joe,1630198.0,,,,,
633,PT00M58.10S,2022-10-24T02:20:10.6Z,4,REGULAR,steal,,[],1630198,,,1610612760,100,116,2022-10-24T02:20:12Z,6210000,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
634,PT00M56.50S,2022-10-24T02:20:13.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631172,93.11760840998686,50.73529411764706,1610612760,102,116,2022-10-24T02:20:23Z,6220000,4.0,12.0,1,right,O. Dieng running DUNK (5 PTS) (I. Joe 2 AST),"[1631172, 1630198]",1610612760.0,OKC,running,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,1.27,Made,5.0,I. Joe,1630198.0,2.0,,,,,,,,,,,,,,
636,PT00M42.30S,2022-10-24T02:20:28.8Z,4,REGULAR,3pt,Jump Shot,[],1627854,26.62614980289093,82.35294117647058,1610612750,102,116,2022-10-24T02:20:34Z,6240000,-162.0,198.0,1,left,MISS B. Forbes 25' 3PT,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
637,PT00M38.60S,2022-10-24T02:20:32.5Z,4,REGULAR,rebound,defensive,[],1630647,,,1610612760,102,116,2022-10-24T02:20:34Z,6250000,,,0,,E. Omoruyi REBOUND (Off:1 Def:2),[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Left Center,,,,,,,636.0,3.0,2.0,1.0,,,,,,,,,,
638,PT00M36.30S,2022-10-24T02:20:36.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630647,94.03745072273325,50.0,1610612760,104,116,2022-10-24T02:20:43Z,6260000,0.0,4.0,1,right,E. Omoruyi running DUNK (11 PTS),[1630647],1610612760.0,OKC,running,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,0.35,Made,11.0,,,,,,,,,,,,,,,,,
639,PT00M23.60S,2022-10-24T02:20:51.9Z,4,REGULAR,3pt,Jump Shot,[],1631111,7.703679369250986,2.941176470588235,1610612750,104,116,2022-10-24T02:20:58Z,6270000,235.0,20.0,1,left,MISS W. Moore Jr. 3PT,[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
640,PT00M21.40S,2022-10-24T02:20:54.1Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,104,116,2022-10-24T02:20:58Z,6280000,,,0,,J. Williams REBOUND (Off:3 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,639.0,6.0,3.0,3.0,,,,,,,,,,
641,PT00M18.90S,2022-10-24T02:20:57.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630647,93.38042049934296,47.30392156862745,1610612760,106,116,2022-10-24T02:21:07Z,6290000,-13.0,10.0,1,right,E. Omoruyi running Layup (13 PTS) (I. Joe 3 AST),"[1630647, 1630198]",1610612760.0,OKC,running,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,1.66,Made,13.0,I. Joe,1630198.0,3.0,,,,,,,,,,,,,,
643,PT00M00.00S,2022-10-24T02:21:24.9Z,4,REGULAR,period,end,[],0,,,1610612750,106,116,2022-10-24T02:21:24Z,6310000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M00.00S,2022-10-24T02:21:37.3Z,4,REGULAR,game,end,[],0,,,0,106,116,2022-10-24T02:21:37Z,6320000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
