actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
586,PT07M48.00S,2022-11-02T01:58:44.0Z,4,REGULAR,substitution,in,[],1629626,,,1610612760,93,101,2022-11-02T01:58:49Z,5750000,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M48.00S,2022-11-02T01:58:53.6Z,4,REGULAR,substitution,out,[],1630197,,,1610612760,93,101,2022-11-02T01:59:02Z,5760000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M48.00S,2022-11-02T01:58:53.6Z,4,REGULAR,substitution,out,[],1630526,,,1610612760,93,101,2022-11-02T01:59:02Z,5770000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M48.00S,2022-11-02T01:58:53.6Z,4,REGULAR,substitution,in,[],1629647,,,1610612760,93,101,2022-11-02T01:59:02Z,5780000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M48.00S,2022-11-02T01:58:53.6Z,4,REGULAR,substitution,in,[],1631114,,,1610612760,93,101,2022-11-02T01:59:02Z,5790000,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M48.00S,2022-11-02T01:58:43.1Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,93,101,2022-11-02T02:02:06Z,5800000,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
592,PT07M47.00S,2022-11-02T01:58:44.1Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,93,101,2022-11-02T02:02:06Z,5810000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,591.0,11.0,7.0,4.0,,,,,,
594,PT07M26.00S,2022-11-02T01:59:49.7Z,4,REGULAR,3pt,Jump Shot,[],1628976,32.802233902759525,48.28431372549019,1610612753,93,104,2022-11-02T02:02:22Z,5830000,9.0,256.0,1,left,W. Carter Jr. 25' 3PT  (26 PTS) (P. Banchero 2 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,25.59,Made,26.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,
596,PT07M24.00S,2022-11-02T01:59:54.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,93,104,2022-11-02T01:59:54Z,5850000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M24.00S,2022-11-02T02:02:22.8Z,4,REGULAR,substitution,out,[],1630598,,,1610612760,93,104,2022-11-02T02:02:40Z,5860000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M24.00S,2022-11-02T02:02:22.8Z,4,REGULAR,substitution,in,[],1630526,,,1610612760,93,104,2022-11-02T02:02:40Z,5870000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M01.00S,2022-11-02T02:03:11.5Z,4,REGULAR,turnover,bad pass,[],1628983,,,1610612760,93,104,2022-11-02T02:06:32Z,5880000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (4 TO),"[1628983, 1628976]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,4.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,
602,PT07M01.00S,2022-11-02T02:03:11.5Z,4,REGULAR,steal,,[],1628976,,,1610612753,93,104,2022-11-02T02:03:13Z,5890000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
603,PT06M49.00S,2022-11-02T02:03:23.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,35.8245729303548,50.245098039215684,1610612753,93,104,2022-11-02T02:03:28Z,5900000,-1.0,284.0,1,left,MISS F. Wagner 28' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,28.43,Missed,,,,,,,,,,,,,,,
604,PT06M45.00S,2022-11-02T02:03:27.5Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,93,104,2022-11-02T02:03:28Z,5910000,,,0,,D. Bazley REBOUND (Off:3 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,603.0,4.0,1.0,3.0,,,,,,
605,PT06M39.00S,2022-11-02T02:03:33.4Z,4,REGULAR,3pt,Jump Shot,[],1629652,78.79434954007884,93.13725490196079,1610612760,96,104,2022-11-02T02:03:37Z,5920000,216.0,147.0,1,right,L. Dort 26' 3PT  (11 PTS) (D. Bazley 2 AST),"[1629652, 1629647]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,26.09,Made,11.0,D. Bazley,1629647.0,2.0,,,,,,,,,,,
607,PT06M20.00S,2022-11-02T02:03:51.7Z,4,REGULAR,2pt,Jump Shot,[],1629626,23.99802890932983,26.715686274509803,1610612753,96,104,2022-11-02T02:07:53Z,5940000,116.0,173.0,1,left,MISS B. Bol 20' pullup Shot,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right Center,,,,20.86,Missed,,,,,,,,,,,,,,,
608,PT06M17.00S,2022-11-02T02:03:54.7Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,96,104,2022-11-02T02:03:57Z,5950000,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,607.0,1.0,1.0,0.0,,,,,,
609,PT06M13.00S,2022-11-02T02:04:02.1Z,4,REGULAR,foul,personal,['2freethrow'],1630181,,,1610612760,96,104,2022-11-02T02:04:11Z,5960000,,,0,,R. Hampton shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630181, 1628983]",1610612753.0,ORL,shooting,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,,,,,,,,,,1148.0,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0
611,PT06M13.00S,2022-11-02T02:04:22.2Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,97,104,2022-11-02T02:04:22Z,5980000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
612,PT06M13.00S,2022-11-02T02:04:23.0Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,97,104,2022-11-02T02:04:33Z,5990000,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M13.00S,2022-11-02T02:04:23.0Z,4,REGULAR,substitution,out,[],1629647,,,1610612760,97,104,2022-11-02T02:04:33Z,6000000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M13.00S,2022-11-02T02:04:23.0Z,4,REGULAR,substitution,in,[],1630197,,,1610612760,97,104,2022-11-02T02:04:33Z,6010000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M13.00S,2022-11-02T02:04:23.0Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,97,104,2022-11-02T02:04:33Z,6020000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M13.00S,2022-11-02T02:04:39.3Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,98,104,2022-11-02T02:04:39Z,6030000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
617,PT06M02.00S,2022-11-02T02:04:53.7Z,4,REGULAR,3pt,Jump Shot,[],1631094,26.62614980289093,77.69607843137256,1610612753,98,104,2022-11-02T02:04:59Z,6040000,-138.0,198.0,1,left,MISS P. Banchero 24' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,24.15,Missed,,,,,,,,,,,,,,,
618,PT05M59.00S,2022-11-02T02:04:56.7Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,98,104,2022-11-02T02:04:59Z,6050000,,,0,,A. Pokusevski REBOUND (Off:4 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,617.0,8.0,4.0,4.0,,,,,,
619,PT05M53.00S,2022-11-02T02:05:03.2Z,4,REGULAR,3pt,Jump Shot,[],1630197,74.98357424441524,15.931372549019606,1610612760,98,104,2022-11-02T02:05:08Z,6060000,-170.0,183.0,1,right,MISS A. Pokusevski 24' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,24.98,Missed,,,,,,,,,,,,,,,
620,PT05M48.00S,2022-11-02T02:05:08.2Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,98,104,2022-11-02T02:05:08Z,6070000,,,0,,P. Banchero REBOUND (Off:0 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,619.0,8.0,8.0,0.0,,,,,,
621,PT05M26.00S,2022-11-02T02:05:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,8.886333771353483,53.18627450980392,1610612753,98,104,2022-11-02T02:08:44Z,6080000,-16.0,31.0,1,left,MISS F. Wagner driving floating Shot - blocked,"[1630532, 1628983]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,3.48,Missed,,,,,,,,,,Gilgeous-Alexander,1628983.0,,,,
622,PT05M26.00S,2022-11-02T02:05:29.5Z,4,REGULAR,block,,[],1628983,,,1610612753,98,104,2022-11-02T02:05:31Z,6090000,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
623,PT05M23.00S,2022-11-02T02:05:32.5Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,98,104,2022-11-02T02:05:35Z,6100000,,,0,,A. Pokusevski REBOUND (Off:4 Def:5),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,621.0,9.0,5.0,4.0,,,,,,
624,PT05M22.00S,2022-11-02T02:05:36.3Z,4,REGULAR,foul,personal,['2freethrow'],1630181,,,1610612760,98,104,2022-11-02T02:05:49Z,6110000,,,0,,R. Hampton shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630181, 1628983]",1610612753.0,ORL,shooting,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626301.0,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0
626,PT05M22.00S,2022-11-02T02:06:00.5Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,99,104,2022-11-02T02:06:00Z,6130000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
627,PT05M22.00S,2022-11-02T02:06:01.4Z,4,REGULAR,substitution,out,[],1630181,,,1610612760,99,104,2022-11-02T02:06:04Z,6140000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M22.00S,2022-11-02T02:06:01.4Z,4,REGULAR,substitution,in,[],1630591,,,1610612760,99,104,2022-11-02T02:06:04Z,6150000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M22.00S,2022-11-02T02:06:17.5Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,100,104,2022-11-02T02:06:17Z,6160000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (26 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
630,PT05M10.00S,2022-11-02T02:06:31.5Z,4,REGULAR,turnover,lost ball,[],1630532,,,1610612753,100,104,2022-11-02T02:06:35Z,6170000,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 1628983]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,
631,PT05M10.00S,2022-11-02T02:06:31.5Z,4,REGULAR,steal,,[],1628983,,,1610612760,100,104,2022-11-02T02:06:33Z,6180000,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
632,PT05M08.00S,2022-11-02T02:06:34.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,93.51182654402102,50.245098039215684,1610612760,102,104,2022-11-02T02:06:41Z,6190000,1.0,8.0,1,right,S. Gilgeous-Alexander running DUNK (28 PTS) (J. Robinson-Earl 1 AST),"[1628983, 1630526]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,0.86,Made,28.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,,
634,PT05M08.00S,2022-11-02T02:06:42.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,102,104,2022-11-02T02:06:42Z,6210000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M51.00S,2022-11-02T02:09:42.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,17.16491458607096,62.00980392156863,1610612753,102,104,2022-11-02T02:09:47Z,6220000,-60.0,109.0,1,left,MISS F. Wagner 12' turnaround fadeaway Shot,[1630532],1610612753.0,ORL,turnaround fadeaway,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,12.43,Missed,,,,,,,,,,,,,,,
636,PT04M48.00S,2022-11-02T02:09:45.7Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,102,104,2022-11-02T02:09:47Z,6230000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,635.0,2.0,2.0,0.0,,,,,,
637,PT04M36.00S,2022-11-02T02:09:57.4Z,4,REGULAR,turnover,lost ball,[],1628983,,,1610612760,102,104,2022-11-02T02:10:02Z,6240000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (5 TO),"[1628983, 1628976]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,5.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,
638,PT04M36.00S,2022-11-02T02:09:57.4Z,4,REGULAR,steal,,[],1628976,,,1610612753,102,104,2022-11-02T02:11:37Z,6250000,,,0,,W. Carter Jr. STEAL (2 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
639,PT04M24.00S,2022-11-02T02:10:09.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,21.369908015768726,89.2156862745098,1610612753,102,104,2022-11-02T02:10:14Z,6260000,-196.0,148.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,24.59,Missed,,,,,,,,,,,,,,,
640,PT04M20.00S,2022-11-02T02:10:13.4Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,102,104,2022-11-02T02:10:14Z,6270000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,639.0,3.0,3.0,0.0,,,,,,
641,PT04M12.00S,2022-11-02T02:10:21.4Z,4,REGULAR,3pt,Jump Shot,[],1630197,91.14651773981603,3.9215686274509802,1610612760,105,104,2022-11-02T02:10:26Z,6280000,-230.0,31.0,1,right,A. Pokusevski 3PT  (14 PTS) (J. Robinson-Earl 2 AST),"[1630197, 1630526]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Left Corner 3,24+ Left,,,,23.24,Made,14.0,J. Robinson-Earl,1630526.0,2.0,,,,,,,,,,,
643,PT03M45.00S,2022-11-02T02:10:48.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.601182654402102,37.254901960784316,1610612753,105,104,2022-11-02T02:11:34Z,6300000,64.0,0.0,1,left,MISS F. Wagner 6' driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,6.37,Missed,,,,,,,,,,,,,,,
644,PT03M44.00S,2022-11-02T02:10:49.6Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,105,104,2022-11-02T02:10:58Z,6310000,,,0,,W. Carter Jr. REBOUND (Off:5 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,643.0,12.0,7.0,5.0,,,,,,
645,PT03M42.00S,2022-11-02T02:11:01.5Z,4,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612753,105,104,2022-11-02T02:11:14Z,6320000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1628983, 1628976]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,1148.0,,,,,,,2.0,0.0,Carter Jr.,1628976.0
647,PT03M42.00S,2022-11-02T02:11:23.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,105,105,2022-11-02T02:11:23Z,6340000,,,0,,W. Carter Jr. Free Throw 1 of 2 (27 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
648,PT03M42.00S,2022-11-02T02:11:40.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,105,106,2022-11-02T02:11:40Z,6350000,,,0,,W. Carter Jr. Free Throw 2 of 2 (28 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
649,PT03M31.00S,2022-11-02T02:11:52.1Z,4,REGULAR,2pt,Jump Shot,[],1628983,78.9257555847569,33.82352941176471,1610612760,107,106,2022-11-02T02:12:26Z,6360000,-81.0,146.0,1,right,S. Gilgeous-Alexander 16' step back Jump Shot (30 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,16.66,Made,30.0,,,,,,,,,,,,,,
651,PT03M06.00S,2022-11-02T02:12:33.7Z,4,REGULAR,turnover,bad pass,[],1630591,,,1610612753,107,106,2022-11-02T02:12:37Z,6380000,,,0,,J. Suggs bad pass TURNOVER (4 TO),"[1630591, 1630197]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,4.0,Pokusevski,1630197.0,,,,,,,,,,,,,,,,,
652,PT03M06.00S,2022-11-02T02:12:33.7Z,4,REGULAR,steal,,[],1630197,,,1610612760,107,106,2022-11-02T02:12:35Z,6390000,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
653,PT02M59.00S,2022-11-02T02:12:40.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630197,93.77463863337714,46.81372549019608,1610612760,109,106,2022-11-02T02:13:37Z,6400000,-16.0,6.0,1,right,A. Pokusevski cutting Layup (16 PTS) (S. Gilgeous-Alexander 5 AST),"[1630197, 1628983]",1610612760.0,OKC,cutting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,1.7,Made,16.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,,
655,PT02M59.00S,2022-11-02T02:12:45.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,109,106,2022-11-02T02:12:45Z,6420000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M44.00S,2022-11-02T02:14:30.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,4.944152431011826,47.794117647058826,1610612753,109,106,2022-11-02T02:14:35Z,6430000,11.0,-6.0,1,left,MISS P. Banchero driving finger roll Layup,[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,1.25,Missed,,,,,,,,,,,,,,,
657,PT02M41.00S,2022-11-02T02:14:33.7Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,109,106,2022-11-02T02:14:35Z,6440000,,,0,,T. Mann REBOUND (Off:1 Def:3),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,656.0,4.0,3.0,1.0,,,,,,
658,PT02M22.00S,2022-11-02T02:14:52.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,92.9862023653088,46.07843137254902,1610612760,109,106,2022-11-02T02:14:55Z,6450000,-20.0,13.0,1,right,MISS L. Dort cutting Layup,[1629652],1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,2.37,Missed,,,,,,,,,,,,,,,
659,PT02M21.00S,2022-11-02T02:14:53.4Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,109,106,2022-11-02T02:14:55Z,6460000,,,0,,B. Bol REBOUND (Off:3 Def:9),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,658.0,12.0,9.0,3.0,,,,,,
660,PT02M14.00S,2022-11-02T02:15:00.2Z,4,REGULAR,3pt,Jump Shot,[],1630532,29.911300919842315,24.754901960784316,1610612753,109,106,2022-11-02T02:15:04Z,6470000,126.0,229.0,1,left,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,26.12,Missed,,,,,,,,,,,,,,,
661,PT02M10.00S,2022-11-02T02:15:04.2Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,109,106,2022-11-02T02:15:04Z,6480000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:4),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,660.0,4.0,4.0,0.0,,,,,,
662,PT01M50.00S,2022-11-02T02:15:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,93.77463863337714,52.69607843137255,1610612760,109,106,2022-11-02T02:15:28Z,6490000,13.0,6.0,1,right,MISS T. Mann driving reverse Layup,[1630544],1610612760.0,OKC,driving reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,1.48,Missed,,,,,,,,,,,,,,,
663,PT01M48.00S,2022-11-02T02:15:25.8Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,109,106,2022-11-02T02:15:28Z,6500000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,662.0,1.0,1.0,0.0,,,,,,
664,PT01M43.00S,2022-11-02T02:15:31.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,24.917871222076215,10.294117647058822,1610612753,109,106,2022-11-02T02:15:37Z,6510000,199.0,182.0,1,left,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,26.91,Missed,,,,,,,,,,,,,,,
665,PT01M39.00S,2022-11-02T02:15:35.3Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,109,106,2022-11-02T02:15:37Z,6520000,,,0,,T. Mann REBOUND (Off:1 Def:4),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,664.0,5.0,4.0,1.0,,,,,,
666,PT01M23.00S,2022-11-02T02:15:50.8Z,4,REGULAR,2pt,Jump Shot,[],1628983,85.89027595269383,21.813725490196077,1610612760,111,106,2022-11-02T02:16:43Z,6530000,-141.0,80.0,1,right,S. Gilgeous-Alexander 16' fadeaway Jump Shot (32 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left,,,,16.21,Made,32.0,,,,,,,,,,,,,,
