actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
411,PT08M58.00S,2024-02-28T04:34:23.6Z,3,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,62,54,2024-02-28T04:34:29Z,4000000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (3 TO),[1631114],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,,,,,,,,,,,,,,,,,3.0,,
412,PT08M45.00S,2024-02-28T04:34:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631095,93.11760840998686,50.0,1610612745,62,56,2024-02-28T04:34:43Z,4010000,False,0.0,12.0,1,right,J. Smith Jr. cutting Layup (11 PTS) (A. Sengun 5 AST),"[1631095, 1630578]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,1.22,,,,A. Sengun,1630578.0,5.0,,,,,
414,PT08M33.00S,2024-02-28T04:34:52.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,6.389618922470433,50.245098039215684,1610612760,64,56,2024-02-28T04:34:57Z,4030000,False,-1.0,8.0,1,left,C. Holmgren alley-oop DUNK (13 PTS) (J. Williams 3 AST),"[1631096, 1631114]",1610612760.0,OKC,alley-oop,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,0.77,,,,J. Williams,1631114.0,3.0,,,,,
416,PT08M33.00S,2024-02-28T04:34:58.3Z,3,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612760,64,56,2024-02-28T04:35:04Z,4050000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Holmgren 1 FT),"[1630578, 1631096]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1627519.0,2.0,0.0,Holmgren,1631096.0,,,,,,,,,,,,,,,
418,PT08M33.00S,2024-02-28T04:35:24.6Z,3,REGULAR,freethrow,1 of 1,[],1631096,,,1610612760,65,56,2024-02-28T04:35:24Z,4070000,False,,,0,,C. Holmgren Free Throw 1 of 1 (14 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
419,PT08M16.00S,2024-02-28T04:35:45.1Z,3,REGULAR,3pt,Jump Shot,[],1630224,96.66557161629436,3.431372549019608,1610612745,65,56,2024-02-28T04:35:50Z,4080000,False,-233.0,-21.0,1,right,MISS J. Green 3PT - blocked,"[1630224, 1631114]",1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.38,,,,,,,Williams,1631114.0,,,
420,PT08M16.00S,2024-02-28T04:35:45.1Z,3,REGULAR,block,,[],1631114,,,1610612745,65,56,2024-02-28T04:35:48Z,4090000,False,,,0,,J. Williams BLOCK (2 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
421,PT08M11.00S,2024-02-28T04:35:50.1Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,65,56,2024-02-28T04:35:50Z,4100000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,419.0,,,5.0,4.0,1.0,,,,,,,,
422,PT07M59.00S,2024-02-28T04:36:01.3Z,3,REGULAR,3pt,Jump Shot,[],1629652,30.436925098554536,32.59803921568628,1610612760,65,56,2024-02-28T04:36:04Z,4110000,False,87.0,234.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.93,,,,,,,,,,,
423,PT07M57.00S,2024-02-28T04:36:03.3Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,65,56,2024-02-28T04:36:04Z,4120000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:8),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,422.0,,,9.0,8.0,1.0,,,,,,,,
424,PT07M46.00S,2024-02-28T04:36:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.9060446780552,52.69607843137255,1610612745,65,58,2024-02-28T04:36:17Z,4130000,False,13.0,5.0,1,right,A. Sengun Layup (14 PTS) (D. Brooks 1 AST),"[1630578, 1628415]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,,14.0,1.43,,,,D. Brooks,1628415.0,1.0,,,,,
427,PT07M26.00S,2024-02-28T04:36:44.6Z,3,REGULAR,turnover,traveling,[],1630581,,,1610612760,65,58,2024-02-28T04:36:50Z,4160000,False,,,0,,J. Giddey traveling TURNOVER (1 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,201639.0,,,,,,,,,,,,,,,,,1.0,,
429,PT07M08.00S,2024-02-28T04:37:32.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630578,93.51182654402102,50.49019607843137,1610612745,65,60,2024-02-28T04:37:38Z,4180000,False,2.0,8.0,1,right,A. Sengun cutting DUNK (16 PTS) (F. VanVleet 4 AST),"[1630578, 1627832]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,0.89,,,,F. VanVleet,1627832.0,4.0,,,,,
431,PT07M08.00S,2024-02-28T04:37:35.2Z,3,REGULAR,foul,personal,['1freethrow'],1631096,,,1610612745,65,60,2024-02-28T04:37:42Z,4200000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (Sengun 1 FT),"[1631096, 1630578]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1627519.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
433,PT07M08.00S,2024-02-28T04:38:10.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630578,,,1610612745,65,61,2024-02-28T04:38:10Z,4220000,False,,,0,,A. Sengun Free Throw 1 of 1 (17 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
434,PT06M56.00S,2024-02-28T04:38:24.1Z,3,REGULAR,3pt,Jump Shot,[],1630581,10.85742444152431,3.9215686274509802,1610612760,68,61,2024-02-28T04:38:29Z,4230000,False,230.0,50.0,1,left,J. Giddey 3PT  (12 PTS) (C. Holmgren 1 AST),"[1630581, 1631096]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,Made,,12.0,23.57,,,,C. Holmgren,1631096.0,1.0,,,,,
436,PT06M34.00S,2024-02-28T04:38:45.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631095,93.11760840998686,47.549019607843135,1610612745,68,61,2024-02-28T04:40:15Z,4250000,False,-12.0,12.0,1,right,MISS J. Smith Jr. cutting DUNK - blocked,"[1631095, 1631096]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.73,,,,,,,Holmgren,1631096.0,,,
437,PT06M34.00S,2024-02-28T04:38:45.7Z,3,REGULAR,block,,[],1631096,,,1610612745,68,61,2024-02-28T04:38:48Z,4260000,False,,,0,,C. Holmgren BLOCK (3 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT06M31.00S,2024-02-28T04:38:48.7Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,68,61,2024-02-28T04:38:49Z,4270000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,436.0,,,6.0,5.0,1.0,,,,,,,,
439,PT06M27.00S,2024-02-28T04:38:52.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,6.258212877792378,3.6764705882352944,1610612760,71,61,2024-02-28T04:40:24Z,4280000,False,232.0,6.0,1,left,L. Dort 3PT running (3 PTS) (J. Giddey 2 AST),"[1629652, 1630581]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,Made,,3.0,23.17,,,,J. Giddey,1630581.0,2.0,,,,,
441,PT06M26.00S,2024-02-28T04:38:57.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,71,61,2024-02-28T04:38:57Z,4300000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M14.00S,2024-02-28T04:42:43.9Z,3,REGULAR,3pt,Jump Shot,[],1627832,68.9388961892247,22.058823529411764,1610612745,71,61,2024-02-28T04:42:48Z,4310000,False,-140.0,239.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.73,,,,,,,,,,,
443,PT06M11.00S,2024-02-28T04:42:46.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,71,61,2024-02-28T04:42:48Z,4320000,False,,,0,,J. Giddey REBOUND (Off:1 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,442.0,,,7.0,6.0,1.0,,,,,,,,
445,PT06M06.00S,2024-02-28T04:42:51.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631096,5.206964520367937,50.49019607843137,1610612760,71,61,2024-02-28T04:43:59Z,4340000,False,-2.0,-4.0,1,left,MISS C. Holmgren running alley-oop DUNK,[1631096],1610612760.0,OKC,running alley-oop,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.44,,,,,,,,,,,
446,PT06M03.00S,2024-02-28T04:42:54.4Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,71,61,2024-02-28T04:42:56Z,4350000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,445.0,,,3.0,2.0,1.0,,,,,,,,
447,PT05M59.00S,2024-02-28T04:42:58.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630224,95.22010512483574,46.07843137254902,1610612745,71,61,2024-02-28T04:44:22Z,4360000,False,-20.0,-8.0,1,right,MISS J. Green running Layup,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.1,,,,,,,,,,,
448,PT05M56.00S,2024-02-28T04:43:01.0Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,71,61,2024-02-28T04:43:04Z,4370000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:8),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,447.0,,,10.0,8.0,2.0,,,,,,,,
449,PT05M56.00S,2024-02-28T04:43:00.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1631095,94.40999984741211,50.0,1610612745,71,63,2024-02-28T04:44:28Z,4380000,False,0.0,0.0,1,right,J. Smith Jr. tip Layup (13 PTS),[1631095],1610612745.0,HOU,tip,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,0.0,,,,,,,,,,,
452,PT05M43.00S,2024-02-28T04:43:29.2Z,3,REGULAR,turnover,offensive goaltending,[],1630581,,,1610612760,71,63,2024-02-28T04:43:48Z,4410000,False,,,0,,J. Giddey offensive goaltending TURNOVER (2 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,,,,,,,,,,2.0,,
453,PT05M43.00S,2024-02-28T04:43:31.6Z,3,REGULAR,substitution,out,[],1631096,,,1610612745,71,63,2024-02-28T04:43:40Z,4420000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M43.00S,2024-02-28T04:43:31.6Z,3,REGULAR,substitution,out,[],1630581,,,1610612745,71,63,2024-02-28T04:43:40Z,4430000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M43.00S,2024-02-28T04:43:31.6Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,71,63,2024-02-28T04:43:40Z,4440000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M43.00S,2024-02-28T04:43:31.6Z,3,REGULAR,substitution,in,[],1630198,,,1610612745,71,63,2024-02-28T04:43:40Z,4450000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M43.00S,2024-02-28T04:43:31.6Z,3,REGULAR,substitution,in,[],1631119,,,1610612745,71,63,2024-02-28T04:43:40Z,4460000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M43.00S,2024-02-28T04:43:31.6Z,3,REGULAR,substitution,in,[],1641708,,,1610612745,71,63,2024-02-28T04:43:40Z,4470000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M18.00S,2024-02-28T04:44:14.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,66.83639947437582,46.32352941176471,1610612745,71,63,2024-02-28T04:44:20Z,4480000,False,-18.0,259.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.99,,,,,,,,,,,
460,PT05M13.00S,2024-02-28T04:44:19.3Z,3,REGULAR,rebound,offensive,[],1630224,,,1610612745,71,63,2024-02-28T04:44:19Z,4490000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,459.0,,,3.0,2.0,1.0,,,,,,,,
461,PT05M13.00S,2024-02-28T04:44:19.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630224,94.40999984741211,50.0,1610612745,71,65,2024-02-28T04:44:19Z,4500000,False,0.0,0.0,1,right,J. Green tip Layup (7 PTS),[1630224],1610612745.0,HOU,tip,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,Made,,7.0,0.0,,,,,,,,,,,
462,PT04M59.00S,2024-02-28T04:44:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,5.338370565045992,46.07843137254902,1610612760,71,65,2024-02-28T04:44:36Z,4510000,False,20.0,-2.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.97,,,,,,,,,,,
463,PT04M57.00S,2024-02-28T04:44:34.8Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,71,65,2024-02-28T04:44:36Z,4520000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,462.0,,,4.0,3.0,1.0,,,,,,,,
464,PT04M53.00S,2024-02-28T04:44:40.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630224,92.85479632063075,51.71568627450981,1610612745,71,67,2024-02-28T04:44:50Z,4530000,False,9.0,15.0,1,right,J. Green driving Layup (9 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,1.7,,,,,,,,,,,
465,PT04M53.00S,2024-02-28T04:44:43.5Z,3,REGULAR,violation,defensive goaltending,[],1631119,,,1610612745,71,67,2024-02-28T04:44:50Z,4540000,False,,,0,,J. Williams defensive goaltending VIOLATION,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,1627519.0,,,,,,,,,,,,,,,,,,,
466,PT04M43.00S,2024-02-28T04:45:09.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,19.793035479632064,35.53921568627451,1610612760,73,67,2024-02-28T04:45:13Z,4550000,False,72.0,134.0,1,left,J. Williams 15' pullup Jump Shot (18 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,18.0,15.19,,,,,,,,,,,
467,PT04M19.00S,2024-02-28T04:45:32.5Z,3,REGULAR,3pt,Jump Shot,[],1630224,68.80749014454665,19.362745098039216,1610612745,73,70,2024-02-28T04:45:36Z,4560000,False,-153.0,241.0,1,right,J. Green 28' 3PT  (12 PTS) (A. Sengun 6 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,12.0,28.53,,,,A. Sengun,1630578.0,6.0,,,,,
469,PT04M02.00S,2024-02-28T04:45:49.2Z,3,REGULAR,2pt,Jump Shot,[],1630198,26.10052562417871,54.166666666666664,1610612760,73,70,2024-02-28T04:47:27Z,4580000,False,-21.0,193.0,1,left,MISS I. Joe 19' pullup Shot,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,19.39,,,,,,,,,,,
470,PT03M59.00S,2024-02-28T04:45:52.2Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,73,70,2024-02-28T04:45:55Z,4590000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,469.0,,,5.0,3.0,2.0,,,,,,,,
471,PT03M56.00S,2024-02-28T04:45:58.0Z,3,REGULAR,foul,personal,[],1629652,,,1610612745,73,70,2024-02-28T04:46:09Z,4600000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1641708]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1627519.0,2.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
473,PT03M56.00S,2024-02-28T04:46:08.1Z,3,REGULAR,substitution,out,[],1629652,,,1610612745,73,70,2024-02-28T04:46:31Z,4620000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M56.00S,2024-02-28T04:46:08.1Z,3,REGULAR,substitution,out,[],1631114,,,1610612745,73,70,2024-02-28T04:46:31Z,4630000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M56.00S,2024-02-28T04:46:08.1Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,73,70,2024-02-28T04:46:31Z,4640000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M56.00S,2024-02-28T04:46:08.1Z,3,REGULAR,substitution,in,[],1629026,,,1610612745,73,70,2024-02-28T04:46:31Z,4650000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M56.00S,2024-02-28T04:46:08.1Z,3,REGULAR,substitution,in,[],1641717,,,1610612745,73,70,2024-02-28T04:46:31Z,4660000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M56.00S,2024-02-28T04:46:08.1Z,3,REGULAR,substitution,in,[],201145,,,1610612745,73,70,2024-02-28T04:46:31Z,4670000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M47.00S,2024-02-28T04:46:23.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,92.9862023653088,50.0,1610612745,73,70,2024-02-28T05:29:25Z,4675000,False,0.0,13.0,1,right,MISS F. VanVleet driving floating Shot - blocked,"[1627832, 1631119]",1610612745.0,HOU,driving floating,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.34,,,,,,,Williams,1631119.0,,,
598,PT03M47.00S,2024-02-28T04:46:23.5Z,3,REGULAR,block,,[],1631119,,,1610612745,73,70,2024-02-28T05:04:56Z,4677500,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
599,PT03M46.00S,2024-02-28T04:46:24.5Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,73,70,2024-02-28T05:28:42Z,4678750,False,,,0,,A. Thompson REBOUND (Off:3 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,597.0,,,6.0,3.0,3.0,,,,,,,,
479,PT03M45.00S,2024-02-28T04:46:38.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,94.1688567674113,47.549019607843135,1610612745,73,70,2024-02-28T05:04:56Z,4680000,False,-12.0,2.0,1,right,MISS A. Thompson Layup,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.25,,,,,,,,,,,
480,PT03M43.00S,2024-02-28T04:46:40.9Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,73,70,2024-02-28T04:46:44Z,4690000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,479.0,,,6.0,5.0,1.0,,,,,,,,
481,PT03M32.00S,2024-02-28T04:46:51.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.258212877792378,53.431372549019606,1610612760,75,70,2024-02-28T04:46:56Z,4700000,False,-17.0,6.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (19 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,,19.0,1.83,,,,,,,,,,,
482,PT03M19.00S,2024-02-28T04:47:07.3Z,3,REGULAR,foul,offensive,[],1630224,,,1610612745,75,70,2024-02-28T04:47:12Z,4710000,False,,,0,,J. Green charge offensive FOUL (1 PF),"[1630224, 1630198]",1610612745.0,HOU,charge,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,201639.0,1.0,0.0,Joe,1630198.0,,,,,,,,,,,,,,,
484,PT03M19.00S,2024-02-28T04:47:07.3Z,3,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,75,70,2024-02-28T04:47:07Z,4730000,False,,,0,,J. Green offensive foul TURNOVER (2 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,201639.0,,,,,,,,,,,,,,,,,2.0,,
485,PT03M04.00S,2024-02-28T04:47:38.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,10.200394218134035,55.63725490196079,1610612760,75,70,2024-02-28T04:49:53Z,4740000,False,-28.0,43.0,1,left,MISS S. Gilgeous-Alexander driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.18,,,,,,,,,,,
486,PT03M00.00S,2024-02-28T04:47:42.3Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,75,70,2024-02-28T04:50:06Z,4750000,False,,,0,,A. Thompson REBOUND (Off:3 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,485.0,,,7.0,4.0,3.0,,,,,,,,
487,PT02M44.00S,2024-02-28T04:47:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,93.77463863337714,45.09803921568628,1610612745,75,70,2024-02-28T04:48:05Z,4760000,False,-25.0,6.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.52,,,,,,,,,,,
488,PT02M42.00S,2024-02-28T04:48:00.2Z,3,REGULAR,rebound,defensive,[],1641717,,,1610612760,75,70,2024-02-28T04:51:01Z,4770000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,487.0,,,2.0,2.0,0.0,,,,,,,,
489,PT02M40.00S,2024-02-28T04:48:04.7Z,3,REGULAR,foul,personal,[],1627832,,,1610612760,75,70,2024-02-28T04:48:09Z,4780000,False,,,0,,F. VanVleet personal FOUL (4 PF),"[1627832, 1628983]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
491,PT02M40.00S,2024-02-28T04:48:30.5Z,3,REGULAR,substitution,out,[],1628415,,,1610612760,75,70,2024-02-28T04:48:42Z,4800000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M40.00S,2024-02-28T04:48:30.5Z,3,REGULAR,substitution,in,[],1631095,,,1610612760,75,70,2024-02-28T04:48:42Z,4810000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
