actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
421,PT03M31.00S,2023-11-23T02:38:35.1Z,3,REGULAR,foul,offensive,[],1628470,,,1610612741,75,69,2023-11-23T02:38:39Z,4150000,False,,,0,,T. Craig charge offensive FOUL (3 PF),"[1628470, 1631119]",1610612741.0,CHI,charge,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2003.0,3.0,0.0,Williams,1631119.0,,,
423,PT03M31.00S,2023-11-23T02:38:35.1Z,3,REGULAR,turnover,offensive foul,[],1628470,,,1610612741,75,69,2023-11-23T02:38:35Z,4170000,False,,,0,,T. Craig offensive foul TURNOVER (1 TO),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,2003.0,,,,,,,
424,PT03M18.00S,2023-11-23T02:39:01.6Z,3,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612760,75,69,2023-11-23T02:39:09Z,4180000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630245, 1628983]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1201.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
426,PT03M18.00S,2023-11-23T02:39:20.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,76,69,2023-11-23T02:39:20Z,4200000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (26 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
427,PT03M18.00S,2023-11-23T02:39:21.1Z,3,REGULAR,substitution,out,[],1629632,,,1610612760,76,69,2023-11-23T02:39:27Z,4210000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M18.00S,2023-11-23T02:39:21.1Z,3,REGULAR,substitution,in,[],1628975,,,1610612760,76,69,2023-11-23T02:39:27Z,4220000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M18.00S,2023-11-23T02:39:36.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,77,69,2023-11-23T02:39:36Z,4230000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (27 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
430,PT02M55.00S,2023-11-23T02:40:01.5Z,3,REGULAR,3pt,Jump Shot,[],1630172,69.99014454664915,75.73529411764706,1610612741,77,69,2023-11-23T02:40:10Z,4240000,False,129.0,230.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
431,PT02M47.00S,2023-11-23T02:40:09.5Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,77,69,2023-11-23T02:41:12Z,4250000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,430.0,1.0,1.0,0.0,,,,,,,,,,,,,
432,PT02M41.00S,2023-11-23T02:40:14.2Z,3,REGULAR,3pt,Jump Shot,[],1628983,29.911300919842315,67.15686274509804,1610612760,77,69,2023-11-23T02:40:20Z,4260000,False,-86.0,229.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,,
433,PT02M39.00S,2023-11-23T02:40:16.2Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,77,69,2023-11-23T02:40:20Z,4270000,False,,,0,,P. Williams REBOUND (Off:2 Def:4),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,432.0,6.0,4.0,2.0,,,,,,,,,,,,,
434,PT02M22.00S,2023-11-23T02:40:33.7Z,3,REGULAR,3pt,Jump Shot,[],1630172,72.61826544021025,77.94117647058823,1610612741,77,72,2023-11-23T02:40:39Z,4280000,False,140.0,205.0,1,right,P. Williams 24' 3PT  (7 PTS) (A. Dosunmu 2 AST),"[1630172, 1630245]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,24.8,Made,7.0,,,,,,,,,,,,,,,A. Dosunmu,1630245.0,2.0
436,PT02M06.00S,2023-11-23T02:40:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.601182654402102,52.94117647058824,1610612760,77,72,2023-11-23T02:40:56Z,4300000,False,-15.0,0.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
437,PT02M05.00S,2023-11-23T02:40:50.8Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612741,77,72,2023-11-23T02:40:56Z,4310000,False,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,436.0,3.0,3.0,0.0,,,,,,,,,,,,,
438,PT01M59.00S,2023-11-23T02:40:56.7Z,3,REGULAR,3pt,Jump Shot,[],1628470,77.34888304862024,8.823529411764707,1610612741,77,72,2023-11-23T02:41:01Z,4320000,False,-206.0,160.0,1,right,MISS T. Craig 26' 3PT,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
439,PT01M55.00S,2023-11-23T02:41:01.0Z,3,REGULAR,rebound,offensive,[],1630172,,,1610612741,77,72,2023-11-23T02:41:01Z,4330000,False,,,0,,P. Williams REBOUND (Off:3 Def:4),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,438.0,7.0,4.0,3.0,,,,,,,,,,,,,
440,PT01M54.00S,2023-11-23T02:41:05.0Z,3,REGULAR,foul,offensive,[],1630245,,,1610612741,77,72,2023-11-23T02:41:08Z,4340000,False,,,0,,A. Dosunmu charge offensive FOUL (2 PF),"[1630245, 1631119]",1610612741.0,CHI,charge,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,2.0,0.0,Williams,1631119.0,,,
442,PT01M54.00S,2023-11-23T02:41:05.0Z,3,REGULAR,turnover,offensive foul,[],1630245,,,1610612741,77,72,2023-11-23T02:41:05Z,4360000,False,,,0,,A. Dosunmu offensive foul TURNOVER (1 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,1201.0,,,,,,,
443,PT01M54.00S,2023-11-23T02:41:11.7Z,3,REGULAR,substitution,out,[],1631119,,,1610612760,77,72,2023-11-23T02:41:18Z,4370000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M54.00S,2023-11-23T02:41:11.7Z,3,REGULAR,substitution,in,[],1631096,,,1610612760,77,72,2023-11-23T02:41:18Z,4380000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M40.00S,2023-11-23T02:41:36.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,5.338370565045992,45.09803921568628,1610612760,77,72,2023-11-23T02:41:42Z,4390000,False,25.0,-2.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,,,,,,,,,,
446,PT01M40.00S,2023-11-23T02:41:36.4Z,3,REGULAR,rebound,offensive,[],1631096,,,1610612760,77,72,2023-11-23T02:41:42Z,4400000,False,,,0,,C. Holmgren REBOUND (Off:5 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,445.0,11.0,6.0,5.0,,,,,,,,,,,,,
447,PT01M40.00S,2023-11-23T02:41:41.6Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612760,77,72,2023-11-23T02:41:57Z,4410000,False,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Holmgren 2 FT),"[202696, 1631096]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,2.0,0.0,Holmgren,1631096.0,,,
449,PT01M40.00S,2023-11-23T02:42:06.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631096,,,1610612760,77,72,2023-11-23T02:42:06Z,4430000,False,,,0,,MISS C. Holmgren Free Throw 1 of 2,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
450,PT01M40.00S,2023-11-23T02:42:06.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,77,72,2023-11-23T02:42:06Z,4440000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,449.0,,,,,,,,,,,,,,,,
451,PT01M40.00S,2023-11-23T02:42:06.6Z,3,REGULAR,substitution,out,[],202696,,,1610612760,77,72,2023-11-23T02:42:14Z,4450000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M40.00S,2023-11-23T02:42:06.6Z,3,REGULAR,substitution,out,[],1630172,,,1610612760,77,72,2023-11-23T02:42:14Z,4460000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M40.00S,2023-11-23T02:42:06.6Z,3,REGULAR,substitution,in,[],203083,,,1610612760,77,72,2023-11-23T02:42:14Z,4470000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M40.00S,2023-11-23T02:42:06.6Z,3,REGULAR,substitution,in,[],201942,,,1610612760,77,72,2023-11-23T02:42:14Z,4480000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M40.00S,2023-11-23T02:42:32.5Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631096,,,1610612760,78,72,2023-11-23T02:42:32Z,4490000,False,,,0,,C. Holmgren Free Throw 2 of 2 (8 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
456,PT01M28.00S,2023-11-23T02:42:47.1Z,3,REGULAR,2pt,Jump Shot,[],1630245,83.52496714848883,90.68627450980392,1610612741,78,72,2023-11-23T02:42:53Z,4500000,False,203.0,102.0,1,right,MISS A. Dosunmu 22' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right,22.77,Missed,,,,,,,,,,,,,,,,,,
457,PT01M26.00S,2023-11-23T02:42:49.1Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,78,72,2023-11-23T02:42:53Z,4510000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right,,,,456.0,2.0,2.0,0.0,,,,,,,,,,,,,
458,PT01M21.00S,2023-11-23T02:42:58.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612760,78,72,2023-11-23T02:43:02Z,4520000,False,,,0,,A. Dosunmu personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630245, 1628983]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,200833.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,
460,PT01M21.00S,2023-11-23T02:43:15.1Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,79,72,2023-11-23T02:43:15Z,4540000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (28 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
461,PT01M21.00S,2023-11-23T02:43:27.5Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,80,72,2023-11-23T02:43:27Z,4550000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (29 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
462,PT01M07.00S,2023-11-23T02:43:45.4Z,3,REGULAR,3pt,Jump Shot,[],1630245,79.05716162943496,93.38235294117648,1610612741,80,75,2023-11-23T02:43:50Z,4560000,False,217.0,144.0,1,right,A. Dosunmu 26' 3PT  (11 PTS) (D. DeRozan 5 AST),"[1630245, 201942]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.06,Made,11.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,5.0
464,PT00M52.00S,2023-11-23T02:44:03.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612760,80,75,2023-11-23T02:44:08Z,4580000,False,,,0,,J. Carter personal FOUL (1 PF) (Joe 2 FT),"[1628975, 1630198]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1201.0,1.0,0.0,Joe,1630198.0,,,
466,PT00M52.00S,2023-11-23T02:44:23.9Z,3,REGULAR,freethrow,1 of 2,[],1630198,,,1610612760,81,75,2023-11-23T02:44:23Z,4600000,False,,,0,,I. Joe Free Throw 1 of 2 (15 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
467,PT00M52.00S,2023-11-23T02:44:25.2Z,3,REGULAR,substitution,out,[],1630598,,,1610612760,81,75,2023-11-23T02:44:30Z,4610000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M52.00S,2023-11-23T02:44:25.2Z,3,REGULAR,substitution,in,[],1629652,,,1610612760,81,75,2023-11-23T02:44:30Z,4620000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M52.00S,2023-11-23T02:44:43.5Z,3,REGULAR,freethrow,2 of 2,[],1630198,,,1610612760,82,75,2023-11-23T02:44:43Z,4630000,False,,,0,,I. Joe Free Throw 2 of 2 (16 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
470,PT00M34.60S,2023-11-23T02:45:05.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631096,,,1610612741,82,75,2023-11-23T02:45:12Z,4640000,False,,,0,,C. Holmgren shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1631096, 201942]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200833.0,3.0,0.0,DeRozan,201942.0,,,
472,PT00M34.60S,2023-11-23T02:45:32.4Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,82,76,2023-11-23T02:45:32Z,4660000,False,,,0,,D. DeRozan Free Throw 1 of 2 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
473,PT00M34.60S,2023-11-23T02:46:07.1Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,82,77,2023-11-23T02:46:07Z,4670000,False,,,0,,D. DeRozan Free Throw 2 of 2 (16 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
474,PT00M27.80S,2023-11-23T02:46:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,4.944152431011826,51.225490196078425,1610612760,82,77,2023-11-23T02:46:20Z,4680000,False,-6.0,-6.0,1,left,MISS S. Gilgeous-Alexander running Layup,[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
475,PT00M26.30S,2023-11-23T02:46:17.0Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,82,77,2023-11-23T02:46:17Z,4690000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,474.0,3.0,2.0,1.0,,,,,,,,,,,,,
476,PT00M17.90S,2023-11-23T02:46:25.4Z,3,REGULAR,3pt,Jump Shot,[],1628975,87.20433639947439,96.07843137254902,1610612741,82,77,2023-11-23T02:46:31Z,4700000,False,230.0,68.0,1,right,MISS J. Carter 24' step back 3PT,[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
477,PT00M14.90S,2023-11-23T02:46:28.4Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,82,77,2023-11-23T02:46:28Z,4710000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,476.0,2.0,2.0,0.0,,,,,,,,,,,,,
478,PT00M02.90S,2023-11-23T02:46:41.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,5.732588699080158,46.81372549019608,1610612760,84,77,2023-11-23T02:46:46Z,4720000,False,16.0,1.0,1,left,C. Holmgren DUNK (10 PTS) (K. Williams 2 AST),"[1631096, 1629026]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.6,Made,10.0,,,,,,,,,,,,,,,K. Williams,1629026.0,2.0
480,PT00M00.20S,2023-11-23T02:46:47.1Z,3,REGULAR,3pt,Jump Shot,[],201942,55.79829172141918,10.049019607843137,1610612741,84,77,2023-11-23T02:47:12Z,4740000,False,-200.0,363.0,1,right,MISS D. DeRozan 41' pullup 3PT,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,41.44,Missed,,,,,,,,,,,,,,,,,,
481,PT00M00.10S,2023-11-23T02:46:47.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,84,77,2023-11-23T02:47:12Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,480.0,,,,,,,,,,,,,,,,
482,PT00M00.00S,2023-11-23T02:47:17.6Z,3,REGULAR,period,end,[],0,,,1610612741,84,77,2023-11-23T02:47:17Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2023-11-23T02:47:20.6Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612741,84,77,2023-11-23T02:49:09Z,4770000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2023-11-23T02:47:20.6Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612741,84,77,2023-11-23T02:49:09Z,4780000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2023-11-23T02:49:26.4Z,4,REGULAR,period,start,[],0,,,1610612760,84,77,2023-11-23T02:49:26Z,4790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M40.00S,2023-11-23T02:49:46.4Z,4,REGULAR,3pt,Jump Shot,[],1631096,30.962549277266753,65.19607843137256,1610612760,84,77,2023-11-23T02:49:52Z,4800000,False,-76.0,239.0,1,left,MISS C. Holmgren 25' pullup 3PT,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,25.03,Missed,,,,,,,,,,,,,,,,,,
487,PT11M34.00S,2023-11-23T02:49:52.4Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,84,77,2023-11-23T02:51:31Z,4810000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,486.0,2.0,2.0,0.0,,,,,,,,,,,,,
488,PT11M25.00S,2023-11-23T02:49:59.8Z,4,REGULAR,3pt,Jump Shot,[],1630245,74.06373193166885,13.23529411764706,1610612741,84,77,2023-11-23T02:50:07Z,4820000,False,-184.0,191.0,1,right,MISS A. Dosunmu 26' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
489,PT11M23.00S,2023-11-23T02:50:01.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,84,77,2023-11-23T02:50:07Z,4830000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,488.0,,,,,,,,,,,,,,,,
491,PT11M23.00S,2023-11-23T02:50:12.4Z,4,REGULAR,substitution,out,[],1628983,,,1610612760,84,77,2023-11-23T02:50:15Z,4850000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M23.00S,2023-11-23T02:50:12.4Z,4,REGULAR,substitution,in,[],203995,,,1610612760,84,77,2023-11-23T02:50:15Z,4860000,False,,,0,,SUB in: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M03.00S,2023-11-23T02:50:40.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,5.469776609724048,42.40196078431372,1610612760,84,77,2023-11-23T02:50:48Z,4870000,False,38.0,-1.0,1,left,MISS J. Giddey driving Layup - blocked,"[1630581, 1630245]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,Dosunmu,1630245.0,,,,,,,,,,,
494,PT11M03.00S,2023-11-23T02:50:40.6Z,4,REGULAR,block,,[],1630245,,,1610612760,84,77,2023-11-23T02:50:43Z,4880000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
495,PT11M00.00S,2023-11-23T02:50:43.6Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,84,77,2023-11-23T02:50:48Z,4890000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,493.0,4.0,3.0,1.0,,,,,,,,,,,,,
496,PT10M55.00S,2023-11-23T02:50:50.1Z,4,REGULAR,2pt,Jump Shot,[],201942,94.43166885676742,82.35294117647058,1610612741,84,79,2023-11-23T02:50:59Z,4900000,False,162.0,0.0,1,right,D. DeRozan 16' step back Jump Shot (18 PTS) (A. Drummond 1 AST),"[201942, 203083]",1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,16.18,Made,18.0,,,,,,,,,,,,,,,A. Drummond,203083.0,1.0
497,PT10M55.00S,2023-11-23T02:50:54.2Z,4,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612741,84,79,2023-11-23T02:50:59Z,4910000,False,,,0,,L. Dort shooting personal FOUL (4 PF) (DeRozan 1 FT),"[1629652, 201942]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,200833.0,4.0,0.0,DeRozan,201942.0,,,
499,PT10M55.00S,2023-11-23T02:51:23.8Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,84,80,2023-11-23T02:51:23Z,4930000,False,,,0,,D. DeRozan Free Throw 1 of 1 (19 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
500,PT10M32.00S,2023-11-23T02:51:47.7Z,4,REGULAR,3pt,Jump Shot,[],1629026,8.229303547963205,3.9215686274509802,1610612760,87,80,2023-11-23T02:51:52Z,4940000,False,230.0,25.0,1,left,K. Williams 3PT  (11 PTS) (V. Micic 2 AST),"[1629026, 203995]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,23.17,Made,11.0,,,,,,,,,,,,,,,V. Micic,203995.0,2.0
502,PT10M18.00S,2023-11-23T02:52:01.7Z,4,REGULAR,3pt,Jump Shot,[],1628470,96.27135348226018,4.411764705882353,1610612741,87,80,2023-11-23T02:52:09Z,4960000,False,-228.0,-17.0,1,right,MISS T. Craig 3PT,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,22.86,Missed,,,,,,,,,,,,,,,,,,
503,PT10M16.00S,2023-11-23T02:52:03.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,87,80,2023-11-23T02:52:09Z,4970000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Left Corner 3,24+ Left,,,,502.0,,,,,,,,,,,,,,,,
