actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
336,PT01M54.00S,2023-10-31T01:05:40.9Z,2,REGULAR,block,,[],1631096,,,1610612765,54,43,2023-10-31T01:05:43Z,3300000,False,,,0,,C. Holmgren BLOCK (3 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT01M53.00S,2023-10-31T01:05:41.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,54,43,2023-10-31T01:05:46Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,335.0,,,,,,,,,,,,,,,
339,PT01M50.00S,2023-10-31T01:06:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630191,5.601182654402102,44.6078431372549,1610612765,54,45,2023-10-31T01:06:08Z,3330000,False,27.0,0.0,1,left,I. Stewart Layup (7 PTS) (K. Hayes 3 AST),"[1630191, 1630165]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,,,,7.0,,,,K. Hayes,1630165.0,3.0,,,
341,PT01M37.00S,2023-10-31T01:06:18.0Z,2,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612760,54,45,2023-10-31T01:06:26Z,3350000,False,,,0,,J. Ivey shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1631093, 1628983]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,202026.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,
343,PT01M37.00S,2023-10-31T01:06:48.9Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,55,45,2023-10-31T01:06:48Z,3370000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
344,PT01M37.00S,2023-10-31T01:06:50.2Z,2,REGULAR,substitution,out,[],1631093,,,1610612760,55,45,2023-10-31T01:06:53Z,3380000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M37.00S,2023-10-31T01:06:50.2Z,2,REGULAR,substitution,in,[],1630595,,,1610612760,55,45,2023-10-31T01:06:53Z,3390000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M37.00S,2023-10-31T01:07:02.6Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,56,45,2023-10-31T01:07:02Z,3400000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (17 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
347,PT01M22.00S,2023-10-31T01:07:19.5Z,2,REGULAR,2pt,Jump Shot,[],1641709,11.12023653088042,91.66666666666666,1610612765,56,45,2023-10-31T01:07:23Z,3410000,False,-208.0,52.0,1,left,MISS A. Thompson 21' Jump Shot,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,21.47,Missed,,,,,,,,,,,,,,,,,,
348,PT01M20.00S,2023-10-31T01:07:21.5Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,56,45,2023-10-31T01:07:23Z,3420000,False,,,0,,J. Williams REBOUND (Off:0 Def:6),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left,,,,,347.0,,,,,,,6.0,6.0,0.0,,,,,,
349,PT01M04.00S,2023-10-31T01:07:37.5Z,2,REGULAR,turnover,traveling,[],1628983,,,1610612760,56,45,2023-10-31T01:07:46Z,3430000,False,,,0,,S. Gilgeous-Alexander traveling TURNOVER (3 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,,1628171.0,,,,,,,,,,,,3.0,,
350,PT00M42.80S,2023-10-31T01:08:18.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641709,7.5722733245729295,64.95098039215686,1610612765,56,45,2023-10-31T01:08:23Z,3440000,False,-75.0,19.0,1,left,MISS A. Thompson 7' driving Layup,[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
351,PT00M41.00S,2023-10-31T01:08:20.3Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,56,45,2023-10-31T01:13:17Z,3450000,False,,,0,,A. Thompson REBOUND (Off:5 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,350.0,,,,,,,6.0,1.0,5.0,,,,,,
352,PT00M40.90S,2023-10-31T01:08:26.7Z,2,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612765,56,45,2023-10-31T01:11:42Z,3525000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Thompson 2 FT),"[1630198, 1641709]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Left,,,,,,202026.0,1.0,0.0,Thompson,1641709.0,,,,,,,,,,
355,PT00M40.90S,2023-10-31T01:10:23.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1641709,,,1610612765,56,46,2023-10-31T01:12:41Z,3528750,False,,,0,,A. Thompson Free Throw 1 of 2 (2 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
372,PT00M40.90S,2023-10-31T01:10:38.4Z,2,REGULAR,substitution,out,[],1630165,,,1610612765,56,46,2023-10-31T01:14:31Z,3529062,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M40.90S,2023-10-31T01:10:38.4Z,2,REGULAR,substitution,in,[],202692,,,1610612765,56,46,2023-10-31T01:14:31Z,3529218,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M40.90S,2023-10-31T01:10:23.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641709,,,1610612765,56,47,2023-10-31T01:12:41Z,3529375,False,,,0,,A. Thompson Free Throw 2 of 2 (3 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
359,PT00M31.10S,2023-10-31T01:10:53.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,81.94809461235218,36.27450980392157,1610612760,56,47,2023-10-31T01:11:13Z,3530000,False,-69.0,117.0,1,right,MISS S. Gilgeous-Alexander 13' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.58,Missed,,,,,,,,,,,,,,,,,,
360,PT00M28.30S,2023-10-31T01:10:56.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,56,47,2023-10-31T01:11:01Z,3540000,False,,,0,,I. Stewart REBOUND (Off:0 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,359.0,,,,,,,5.0,5.0,0.0,,,,,,
361,PT00M07.70S,2023-10-31T01:11:20.6Z,2,REGULAR,foul,offensive,[],1630191,,,1610612765,56,47,2023-10-31T01:11:29Z,3550000,False,,,0,,I. Stewart charge offensive FOUL (1 PF),"[1630191, 1629652]",1610612765.0,DET,charge,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1628171.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,
363,PT00M07.70S,2023-10-31T01:11:20.6Z,2,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,56,47,2023-10-31T01:11:20Z,3570000,False,,,0,,I. Stewart offensive foul TURNOVER (2 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1628171.0,,,,,,,,,,,,2.0,,
364,PT00M07.70S,2023-10-31T01:11:33.7Z,2,REGULAR,foul,technical,['1freethrow'],1630191,,,1610612760,56,47,2023-10-31T01:11:54Z,3580000,False,,,0,,I. Stewart technical FOUL (1 Tech),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,202026.0,1.0,1.0,,,,,,,,,,,,
365,PT00M07.70S,2023-10-31T01:11:55.9Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,57,47,2023-10-31T01:11:55Z,3590000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (18 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
366,PT00M07.70S,2023-10-31T01:12:03.5Z,2,REGULAR,substitution,out,[],1629652,,,1610612760,57,47,2023-10-31T01:12:11Z,3600000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M07.70S,2023-10-31T01:12:03.5Z,2,REGULAR,substitution,out,[],1628963,,,1610612760,57,47,2023-10-31T01:12:11Z,3610000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT00M07.70S,2023-10-31T01:12:03.5Z,2,REGULAR,substitution,in,[],202722,,,1610612760,57,47,2023-10-31T01:12:11Z,3620000,False,,,0,,SUB in: D. Bertāns,[202722],1610612760.0,OKC,,,,Bertāns,D. Bertāns,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M07.70S,2023-10-31T01:12:03.5Z,2,REGULAR,substitution,in,[],1630165,,,1610612760,57,47,2023-10-31T01:12:11Z,3630000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M02.20S,2023-10-31T01:12:27.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631114,87.59855453350855,20.833333333333336,1610612760,59,47,2023-10-31T01:15:42Z,3640000,False,-146.0,64.0,1,right,J. Williams 15' fadeaway Jump Shot (8 PTS),[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,15.93,Made,,,,,,,,,8.0,,,,,,,,,
371,PT00M00.00S,2023-10-31T01:13:23.6Z,2,REGULAR,period,end,[],0,,,1610612765,59,47,2023-10-31T01:13:23Z,3650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2023-10-31T01:13:28.8Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612765,59,47,2023-10-31T01:27:29Z,3660000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2023-10-31T01:13:28.8Z,3,REGULAR,substitution,out,['startperiod'],202722,,,1610612765,59,47,2023-10-31T01:27:29Z,3670000,False,,,0,,SUB out: D. Bertāns,[202722],1610612760.0,OKC,,,,Bertāns,D. Bertāns,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2023-10-31T01:13:28.8Z,3,REGULAR,substitution,out,['startperiod'],202692,,,1610612765,59,47,2023-10-31T01:27:29Z,3680000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2023-10-31T01:13:28.8Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612765,59,47,2023-10-31T01:27:29Z,3690000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2023-10-31T01:13:28.8Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612765,59,47,2023-10-31T01:27:29Z,3700000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2023-10-31T01:13:28.8Z,3,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,59,47,2023-10-31T01:27:29Z,3710000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2023-10-31T01:27:48.1Z,3,REGULAR,period,start,[],0,,,1610612760,59,47,2023-10-31T01:27:48Z,3720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT11M47.00S,2023-10-31T01:28:04.4Z,3,REGULAR,foul,personal,[],1630595,,,1610612760,59,47,2023-10-31T01:28:09Z,3730000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1629652]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,202026.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,
383,PT11M35.00S,2023-10-31T01:28:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,4.812746386333772,53.18627450980392,1610612760,61,47,2023-10-31T01:28:36Z,3750000,False,-16.0,-7.0,1,left,J. Giddey driving reverse Layup (6 PTS) (C. Holmgren 3 AST),"[1630581, 1631096]",1610612760.0,OKC,driving reverse,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,,,6.0,,,,C. Holmgren,1631096.0,3.0,,,
385,PT11M18.00S,2023-10-31T01:28:47.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,89.04402102496715,49.754901960784316,1610612765,61,47,2023-10-31T01:28:52Z,3770000,False,-1.0,50.0,1,right,MISS J. Duren Hook,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
386,PT11M17.00S,2023-10-31T01:28:48.9Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,61,47,2023-10-31T01:28:48Z,3780000,False,,,0,,J. Duren REBOUND (Off:2 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,385.0,,,,,,,6.0,4.0,2.0,,,,,,
387,PT11M15.00S,2023-10-31T01:28:50.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,94.03745072273325,52.94117647058824,1610612765,61,49,2023-10-31T01:28:56Z,3790000,False,15.0,4.0,1,right,J. Duren putback Layup (6 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,,,,,6.0,,,,,,,,,
388,PT11M07.00S,2023-10-31T01:28:58.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,6.258212877792378,46.32352941176471,1610612760,63,49,2023-10-31T01:29:05Z,3800000,False,18.0,6.0,1,left,J. Giddey driving floating Jump Shot (8 PTS),[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,,,8.0,,,,,,,,,
389,PT10M56.00S,2023-10-31T01:29:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,90.48948751642575,47.549019607843135,1610612765,63,49,2023-10-31T01:29:14Z,3810000,False,-12.0,37.0,1,right,MISS J. Duren cutting Layup,[1631105],1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
390,PT10M54.00S,2023-10-31T01:29:11.7Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,63,49,2023-10-31T01:29:11Z,3820000,False,,,0,,J. Duren REBOUND (Off:3 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,389.0,,,,,,,7.0,4.0,3.0,,,,,,
391,PT10M51.00S,2023-10-31T01:29:14.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,93.11760840998686,52.69607843137255,1610612765,63,49,2023-10-31T01:29:30Z,3830000,False,13.0,12.0,1,right,MISS J. Duren Layup,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
392,PT10M51.00S,2023-10-31T01:29:14.0Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,63,49,2023-10-31T01:29:30Z,3840000,False,,,0,,A. Thompson REBOUND (Off:6 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,391.0,,,,,,,7.0,1.0,6.0,,,,,,
393,PT10M51.00S,2023-10-31T01:29:22.4Z,3,REGULAR,foul,personal,[],1630581,,,1610612765,63,49,2023-10-31T01:29:33Z,3850000,False,,,0,,J. Giddey personal FOUL (1 PF),"[1630581, 1641709]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,202026.0,1.0,0.0,Thompson,1641709.0,,,,,,,,,,
395,PT10M45.00S,2023-10-31T01:29:39.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630595,78.0059132720105,50.0,1610612765,63,49,2023-10-31T01:29:44Z,3870000,False,0.0,154.0,1,right,MISS C. Cunningham 15' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,15.42,Missed,,,,,,,,,,,,,,,,,,
396,PT10M43.00S,2023-10-31T01:29:41.7Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,63,49,2023-10-31T01:29:44Z,3880000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Center,,,,,395.0,,,,,,,3.0,3.0,0.0,,,,,,
397,PT10M34.00S,2023-10-31T01:29:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,19.793035479632064,56.61764705882353,1610612760,63,49,2023-10-31T01:29:56Z,3890000,False,-33.0,134.0,1,left,MISS S. Gilgeous-Alexander 13' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.76,Missed,,,,,,,,,,,,,,,,,,
398,PT10M31.00S,2023-10-31T01:29:53.5Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,63,49,2023-10-31T01:29:56Z,3900000,False,,,0,,I. Stewart REBOUND (Off:0 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,397.0,,,,,,,6.0,6.0,0.0,,,,,,
399,PT10M27.00S,2023-10-31T01:29:57.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641709,93.38042049934296,49.754901960784316,1610612765,63,51,2023-10-31T01:31:38Z,3910000,False,-1.0,10.0,1,right,A. Thompson running DUNK (5 PTS) (C. Cunningham 2 AST),"[1641709, 1630595]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,5.0,,,,C. Cunningham,1630595.0,2.0,,,
401,PT10M14.00S,2023-10-31T01:30:11.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.521024967148489,37.99019607843137,1610612760,63,51,2023-10-31T01:30:18Z,3930000,False,60.0,9.0,1,left,MISS J. Giddey 6' cutting Layup,[1630581],1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
402,PT10M12.00S,2023-10-31T01:30:13.0Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,63,51,2023-10-31T01:30:18Z,3940000,False,,,0,,I. Stewart REBOUND (Off:0 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,401.0,,,,,,,7.0,7.0,0.0,,,,,,
403,PT10M08.00S,2023-10-31T01:30:16.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641709,93.64323258869908,47.05882352941176,1610612765,63,53,2023-10-31T01:32:18Z,3950000,False,-15.0,7.0,1,right,A. Thompson running alley-oop DUNK (7 PTS) (C. Cunningham 3 AST),"[1641709, 1630595]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,,,7.0,,,,C. Cunningham,1630595.0,3.0,,,
405,PT09M58.00S,2023-10-31T01:30:26.2Z,3,REGULAR,3pt,Jump Shot,[],1631096,28.07161629434954,79.41176470588235,1610612760,66,53,2023-10-31T01:30:31Z,3970000,False,-147.0,211.0,1,left,C. Holmgren 25' 3PT  (14 PTS) (J. Williams 3 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,,,,,,14.0,,,,J. Williams,1631114.0,3.0,,,
407,PT09M46.00S,2023-10-31T01:30:38.7Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,66,53,2023-10-31T01:30:43Z,3990000,False,,,0,,C. Cunningham lost ball TURNOVER (4 TO),"[1630595, 1629652]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,4.0,Dort,1629652.0
408,PT09M46.00S,2023-10-31T01:30:38.7Z,3,REGULAR,steal,,[],1629652,,,1610612760,66,53,2023-10-31T01:30:40Z,4000000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
409,PT09M43.00S,2023-10-31T01:30:41.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,5.732588699080158,51.225490196078425,1610612760,68,53,2023-10-31T01:30:48Z,4010000,False,-6.0,1.0,1,left,L. Dort running DUNK (7 PTS),[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,7.0,,,,,,,,,
410,PT09M29.00S,2023-10-31T01:30:55.5Z,3,REGULAR,3pt,Jump Shot,[],1630165,80.3712220762155,92.15686274509804,1610612765,68,56,2023-10-31T01:31:00Z,4020000,False,211.0,132.0,1,right,K. Hayes 24' 3PT  (8 PTS) (C. Cunningham 4 AST),"[1630165, 1630595]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,24.87,Made,,,,,,,,,8.0,,,,C. Cunningham,1630595.0,4.0,,,
412,PT09M18.00S,2023-10-31T01:31:06.4Z,3,REGULAR,turnover,lost ball,[],1631096,,,1610612760,68,56,2023-10-31T01:31:10Z,4040000,False,,,0,,C. Holmgren lost ball TURNOVER (2 TO),"[1631096, 1641709]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Thompson,1641709.0
413,PT09M18.00S,2023-10-31T01:31:06.4Z,3,REGULAR,steal,,[],1641709,,,1610612765,68,56,2023-10-31T01:31:08Z,4050000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
414,PT09M14.00S,2023-10-31T01:31:10.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641709,94.43166885676742,51.470588235294116,1610612765,68,58,2023-10-31T01:31:18Z,4060000,False,7.0,0.0,1,right,A. Thompson running Layup (9 PTS) (K. Hayes 4 AST),"[1641709, 1630165]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,,,9.0,,,,K. Hayes,1630165.0,4.0,,,
416,PT09M14.00S,2023-10-31T01:31:16.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,68,58,2023-10-31T01:31:16Z,4080000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT09M03.00S,2023-10-31T01:34:13.8Z,3,REGULAR,foul,personal,[],1641709,,,1610612760,68,58,2023-10-31T01:34:19Z,4090000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1628983]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,1628171.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,
419,PT08M58.00S,2023-10-31T01:34:35.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,6.1268068331143235,53.92156862745098,1610612760,68,58,2023-10-31T01:34:40Z,4110000,False,-20.0,5.0,1,left,MISS J. Williams driving finger roll Layup,[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
420,PT08M56.00S,2023-10-31T01:34:37.5Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,68,58,2023-10-31T01:34:40Z,4120000,False,,,0,,A. Thompson REBOUND (Off:6 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,419.0,,,,,,,8.0,2.0,6.0,,,,,,
421,PT08M54.00S,2023-10-31T01:34:40.2Z,3,REGULAR,turnover,lost ball,[],1641709,,,1610612765,68,58,2023-10-31T01:34:43Z,4130000,False,,,0,,A. Thompson lost ball TURNOVER (3 TO),"[1641709, 1628983]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,3.0,Gilgeous-Alexander,1628983.0
