actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,jumpBallRecoverdPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
508,PT02M40.00S,2024-04-14T21:08:56.3Z,3,REGULAR,freethrow,2 of 2,[],202693,,,1610612742,104,51,2024-04-14T21:09:17Z,5000000,False,,,0,,M. Morris Free Throw 2 of 2 (5 PTS),[202693],1610612742.0,DAL,,,,,,,,,,Made,Morris,M. Morris,,,,,,5.0,,,,,,,,,,,,,
509,PT02M26.00S,2024-04-14T21:09:25.7Z,3,REGULAR,3pt,Jump Shot,[],1630322,69.72733245729303,24.509803921568626,1610612760,104,51,2024-04-14T21:09:31Z,5010000,False,-127.0,232.0,1,right,MISS L. Waters III 26' 3PT,[1630322],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.48,Missed,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,
510,PT02M22.00S,2024-04-14T21:09:29.7Z,3,REGULAR,rebound,defensive,[],1630639,,,1610612742,104,51,2024-04-14T21:09:31Z,5020000,False,,,0,,A. Lawson REBOUND (Off:1 Def:3),[1630639],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Lawson,A. Lawson,509.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
511,PT02M11.00S,2024-04-14T21:09:39.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,20.05584756898817,35.78431372549019,1610612742,104,51,2024-04-14T21:09:46Z,5030000,False,71.0,136.0,1,left,MISS B. Williams 15' pullup Shot,[1630314],1610612742.0,DAL,pullup,,,,,,In The Paint (Non-RA),8-16 Center,15.35,Missed,Williams,B. Williams,,,,,,,,,,,,,,,,,,,
512,PT02M09.00S,2024-04-14T21:09:41.7Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,104,51,2024-04-14T21:09:46Z,5040000,False,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Powell,D. Powell,511.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
513,PT02M07.00S,2024-04-14T21:09:44.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630639,10.988830486202366,94.85294117647058,1610612742,104,51,2024-04-14T21:09:50Z,5050000,False,-224.0,51.0,1,left,MISS A. Lawson 3PT,[1630639],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,23.0,Missed,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,
514,PT02M07.00S,2024-04-14T21:09:44.5Z,3,REGULAR,rebound,defensive,[],202687,,,1610612760,104,51,2024-04-14T21:09:50Z,5060000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,,,Biyombo,B. Biyombo,513.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
515,PT01M56.00S,2024-04-14T21:09:55.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,85.49605781865965,34.80392156862745,1610612760,104,51,2024-04-14T21:10:01Z,5070000,False,-76.0,84.0,1,right,MISS G. Hayward 11' pullup Shot,[202330],1610612760.0,OKC,pullup,,,,,,In The Paint (Non-RA),8-16 Left,11.31,Missed,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,
516,PT01M54.00S,2024-04-14T21:09:57.7Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,104,51,2024-04-14T21:10:01Z,5080000,False,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Left,,,Powell,D. Powell,515.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
517,PT01M49.00S,2024-04-14T21:10:02.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630314,5.995400788436268,50.98039215686274,1610612742,104,53,2024-04-14T21:10:16Z,5090000,False,-5.0,4.0,1,left,B. Williams running DUNK (13 PTS),[1630314],1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,0.63,Made,Williams,B. Williams,,,,,,13.0,,,,,,,,,,,,,
518,PT01M35.00S,2024-04-14T21:10:18.1Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612760,104,53,2024-04-14T21:10:25Z,5100000,False,,,0,,D. Powell shooting personal FOUL (3 PF) (Biyombo 2 FT),"[203939, 202687]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,,,Powell,D. Powell,,,,,,,,,,202026.0,3.0,0.0,Biyombo,202687.0,,,,,
520,PT01M35.00S,2024-04-14T21:10:47.4Z,3,REGULAR,freethrow,1 of 2,[],202687,,,1610612760,104,53,2024-04-14T21:11:09Z,5120000,False,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612760.0,OKC,,,,,,,,,,Missed,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,
521,PT01M35.00S,2024-04-14T21:10:47.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,104,53,2024-04-14T21:11:09Z,5130000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,,,,
522,PT01M35.00S,2024-04-14T21:10:47.4Z,3,REGULAR,freethrow,2 of 2,[],202687,,,1610612760,104,53,2024-04-14T21:11:09Z,5140000,False,,,0,,MISS B. Biyombo Free Throw 2 of 2,[202687],1610612760.0,OKC,,,,,,,,,,Missed,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,
523,PT01M32.00S,2024-04-14T21:10:50.4Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,104,53,2024-04-14T21:11:09Z,5150000,False,,,0,,D. Powell REBOUND (Off:2 Def:3),[203939],1610612742.0,DAL,,,,,,,,,,,Powell,D. Powell,522.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
524,PT01M22.00S,2024-04-14T21:11:11.6Z,3,REGULAR,2pt,Jump Shot,[],1630314,22.815374507227332,23.284313725490197,1610612742,104,55,2024-04-14T21:11:17Z,5160000,False,134.0,162.0,1,left,B. Williams 21' pullup Jump Shot (15 PTS),[1630314],1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Right Center,21.0,Made,Williams,B. Williams,,,,,,15.0,,,,,,,,,,,,,
525,PT01M10.00S,2024-04-14T21:11:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,91.5407358738502,64.4607843137255,1610612760,106,55,2024-04-14T21:12:52Z,5170000,False,72.0,27.0,1,right,O. Dieng 7' driving floating bank Jump Shot (5 PTS) (A. Wiggins 1 AST),"[1631172, 1630598]",1610612760.0,OKC,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,Dieng,O. Dieng,,,,,,5.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,
527,PT00M48.60S,2024-04-14T21:11:44.2Z,3,REGULAR,2pt,Jump Shot,[],1630314,22.026938239159,73.0392156862745,1610612742,106,55,2024-04-14T21:11:49Z,5190000,False,-115.0,155.0,1,left,MISS B. Williams 19' turnaround fadeaway Shot,[1630314],1610612742.0,DAL,turnaround fadeaway,,,,,,Mid-Range,16-24 Left Center,19.28,Missed,Williams,B. Williams,,,,,,,,,,,,,,,,,,,
528,PT00M46.50S,2024-04-14T21:11:46.3Z,3,REGULAR,rebound,defensive,[],202687,,,1610612760,106,55,2024-04-14T21:11:49Z,5200000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left Center,,,Biyombo,B. Biyombo,527.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
529,PT00M29.80S,2024-04-14T21:12:04.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630322,87.99277266754271,64.70588235294117,1610612760,106,55,2024-04-14T21:12:08Z,5210000,False,74.0,60.0,1,right,MISS L. Waters III 9' pullup Shot,[1630322],1610612760.0,OKC,pullup,,,,,,In The Paint (Non-RA),8-16 Right,9.51,Missed,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,
530,PT00M26.70S,2024-04-14T21:12:07.1Z,3,REGULAR,rebound,defensive,[],1641765,,,1610612742,106,55,2024-04-14T21:12:08Z,5220000,False,,,0,,O. Prosper REBOUND (Off:2 Def:4),[1641765],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Right,,,Prosper,O. Prosper,529.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
531,PT00M21.30S,2024-04-14T21:12:12.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641765,5.863994743758213,54.90196078431373,1610612742,106,55,2024-04-14T21:14:06Z,5230000,False,-25.0,3.0,1,left,MISS O. Prosper running Layup - blocked,"[1641765, 202687]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,2.46,Missed,Prosper,O. Prosper,,,,,,,,,,,,,,,,Biyombo,202687.0,,
532,PT00M21.30S,2024-04-14T21:12:12.4Z,3,REGULAR,block,,[],202687,,,1610612742,106,55,2024-04-14T21:12:15Z,5240000,False,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,
533,PT00M20.90S,2024-04-14T21:12:12.8Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,106,55,2024-04-14T21:12:17Z,5250000,False,,,0,,D. Powell REBOUND (Off:3 Def:3),[203939],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Powell,D. Powell,531.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
534,PT00M20.40S,2024-04-14T21:12:16.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,5.995400788436268,50.0,1610612742,106,57,2024-04-14T21:12:25Z,5260000,False,0.0,4.0,1,left,D. Powell tip Layup (2 PTS),[203939],1610612742.0,DAL,tip,,,,,,Restricted Area,0-8 Center,0.39,Made,Powell,D. Powell,,,,,,2.0,,,,,,,,,,,,,
535,PT00M06.60S,2024-04-14T21:12:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,83.919185282523,50.98039215686274,1610612760,108,57,2024-04-14T21:12:33Z,5270000,False,5.0,99.0,1,right,O. Dieng 9' driving floating Jump Shot (7 PTS),[1631172],1610612760.0,OKC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.88,Made,Dieng,O. Dieng,,,,,,7.0,,,,,,,,,,,,,
536,PT00M00.90S,2024-04-14T21:12:40.4Z,3,REGULAR,turnover,bad pass,[],1630314,,,1610612742,108,57,2024-04-14T21:12:52Z,5280000,False,,,0,,B. Williams bad pass TURNOVER (3 TO),"[1630314, 1631172]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,B. Williams,,,,,,,,,,,,,,,3.0,,,Dieng,1631172.0
537,PT00M00.90S,2024-04-14T21:12:40.4Z,3,REGULAR,steal,,[],1631172,,,1610612760,108,57,2024-04-14T21:12:48Z,5290000,False,,,0,,O. Dieng STEAL (2 STL),[1631172],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
538,PT00M00.00S,2024-04-14T21:12:59.5Z,3,REGULAR,period,end,[],0,,,1610612760,108,57,2024-04-14T21:12:59Z,5300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2024-04-14T21:13:02.1Z,4,REGULAR,substitution,out,['startperiod'],1630598,,,1610612760,108,57,2024-04-14T21:17:55Z,5320000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2024-04-14T21:13:02.1Z,4,REGULAR,substitution,out,['startperiod'],202330,,,1610612760,108,57,2024-04-14T21:17:55Z,5330000,False,,,0,,SUB out: G. Hayward,[202330],1610612760.0,OKC,,,,,,,,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2024-04-14T21:13:02.1Z,4,REGULAR,substitution,out,['startperiod'],1630639,,,1610612760,108,57,2024-04-14T21:17:55Z,5340000,False,,,0,,SUB out: A. Lawson,[1630639],1610612742.0,DAL,,,,,,,,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2024-04-14T21:13:02.1Z,4,REGULAR,substitution,out,['startperiod'],202693,,,1610612760,108,57,2024-04-14T21:17:55Z,5350000,False,,,0,,SUB out: M. Morris,[202693],1610612742.0,DAL,,,,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2024-04-14T21:13:02.1Z,4,REGULAR,substitution,in,['startperiod'],203488,,,1610612760,108,57,2024-04-14T21:17:55Z,5360000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,,,,,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2024-04-14T21:13:02.1Z,4,REGULAR,substitution,in,['startperiod'],1629026,,,1610612760,108,57,2024-04-14T21:17:55Z,5370000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2024-04-14T21:13:02.1Z,4,REGULAR,substitution,in,['startperiod'],1630182,,,1610612760,108,57,2024-04-14T21:17:55Z,5380000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2024-04-14T21:13:02.1Z,4,REGULAR,substitution,in,['startperiod'],1630702,,,1610612760,108,57,2024-04-14T21:17:55Z,5390000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2024-04-14T21:18:10.1Z,4,REGULAR,period,start,[],0,,,1610612742,108,57,2024-04-14T21:18:10Z,5400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2024-04-14T21:18:16.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,108,57,2024-04-14T21:19:02Z,5405000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT11M46.00S,2024-04-14T21:18:23.5Z,4,REGULAR,2pt,Jump Shot,[],1630314,20.71287779237845,29.411764705882355,1610612742,108,59,2024-04-14T21:18:32Z,5410000,False,103.0,142.0,1,left,B. Williams 17' pullup Jump Shot (17 PTS),[1630314],1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Right Center,17.55,Made,Williams,B. Williams,,,,,,17.0,,,,,,,,,,,,,
550,PT11M25.00S,2024-04-14T21:18:44.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,87.07293035479631,49.50980392156863,1610612760,108,59,2024-04-14T21:18:49Z,5420000,False,-2.0,69.0,1,right,MISS B. Biyombo 6' floating Shot,[202687],1610612760.0,OKC,floating,,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,
551,PT11M22.00S,2024-04-14T21:18:47.0Z,4,REGULAR,rebound,defensive,[],1641765,,,1610612742,108,59,2024-04-14T21:18:49Z,5430000,False,,,0,,O. Prosper REBOUND (Off:2 Def:5),[1641765],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Prosper,O. Prosper,550.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
553,PT11M09.00S,2024-04-14T21:19:03.0Z,4,REGULAR,foul,personal,['2freethrow'],1631172,,,1610612742,108,59,2024-04-14T21:19:15Z,5440000,False,,,0,,O. Dieng shooting personal FOUL (2 PF) (Williams 2 FT),"[1631172, 1630314]",1610612760.0,OKC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Dieng,O. Dieng,,,,,,,,,,202026.0,2.0,0.0,Williams,1630314.0,,,,,
555,PT11M09.00S,2024-04-14T21:19:34.2Z,4,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,108,60,2024-04-14T21:19:34Z,5460000,False,,,0,,B. Williams Free Throw 1 of 2 (18 PTS),[1630314],1610612742.0,DAL,,,,,,,,,,Made,Williams,B. Williams,,,,,,18.0,,,,,,,,,,,,,
556,PT11M09.00S,2024-04-14T21:19:52.7Z,4,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,108,61,2024-04-14T21:19:52Z,5470000,False,,,0,,B. Williams Free Throw 2 of 2 (19 PTS),[1630314],1610612742.0,DAL,,,,,,,,,,Made,Williams,B. Williams,,,,,,19.0,,,,,,,,,,,,,
557,PT11M00.00S,2024-04-14T21:20:02.9Z,4,REGULAR,3pt,Jump Shot,[],1630322,66.17936925098554,42.40196078431372,1610612760,111,61,2024-04-14T21:20:07Z,5480000,False,-38.0,265.0,1,right,L. Waters III 26' 3PT  (3 PTS) (K. Williams 4 AST),"[1630322, 1629026]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,26.81,Made,Waters III,L. Waters III,,,,,,3.0,K. Williams,1629026.0,4.0,,,,,,,,,,
559,PT10M44.00S,2024-04-14T21:20:18.2Z,4,REGULAR,3pt,Jump Shot,[],1630314,8.360709592641262,3.431372549019608,1610612742,111,61,2024-04-14T21:20:22Z,5500000,False,233.0,26.0,1,left,MISS B. Williams 3PT,[1630314],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.43,Missed,Williams,B. Williams,,,,,,,,,,,,,,,,,,,
560,PT10M42.00S,2024-04-14T21:20:20.2Z,4,REGULAR,rebound,offensive,[],1630182,,,1610612742,111,61,2024-04-14T21:20:22Z,5510000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,Green,J. Green,559.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
561,PT10M41.00S,2024-04-14T21:20:22.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630314,7.178055190538765,2.941176470588235,1610612742,111,61,2024-04-14T21:20:25Z,5520000,False,235.0,15.0,1,left,MISS B. Williams 3PT,[1630314],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.58,Missed,Williams,B. Williams,,,,,,,,,,,,,,,,,,,
562,PT10M38.00S,2024-04-14T21:20:25.4Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,111,61,2024-04-14T21:20:25Z,5530000,False,,,0,,K. Williams REBOUND (Off:0 Def:6),[1629026],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,Williams,K. Williams,561.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
563,PT10M22.00S,2024-04-14T21:20:40.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631172,92.72339027595268,50.73529411764706,1610612760,113,61,2024-04-14T21:20:43Z,5540000,False,4.0,16.0,1,right,O. Dieng cutting DUNK (9 PTS) (K. Williams 5 AST),"[1631172, 1629026]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,1.63,Made,Dieng,O. Dieng,,,,,,9.0,K. Williams,1629026.0,5.0,,,,,,,,,,
565,PT10M08.00S,2024-04-14T21:20:54.4Z,4,REGULAR,2pt,Jump Shot,[],1630702,20.844283837056505,43.627450980392155,1610612742,113,61,2024-04-14T21:21:00Z,5560000,False,32.0,143.0,1,left,MISS J. Hardy 14' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,,,,Mid-Range,8-16 Center,14.69,Missed,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,
566,PT10M03.00S,2024-04-14T21:20:59.4Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,113,61,2024-04-14T21:21:00Z,5570000,False,,,0,,M. Muscala REBOUND (Off:2 Def:1),[203488],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Center,,,Muscala,M. Muscala,565.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
567,PT09M56.00S,2024-04-14T21:21:06.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,89.17542706964521,47.794117647058826,1610612760,113,61,2024-04-14T21:21:13Z,5580000,False,-11.0,49.0,1,right,MISS O. Dieng floating Shot,[1631172],1610612760.0,OKC,floating,,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
568,PT09M56.00S,2024-04-14T21:21:06.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,113,61,2024-04-14T21:21:13Z,5590000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,567.0,,,,,,,,,,,,,,,,,,
570,PT09M32.00S,2024-04-14T21:21:45.9Z,4,REGULAR,foul,personal,[],1630322,,,1610612742,113,61,2024-04-14T21:21:56Z,5610000,False,,,0,,L. Waters III personal FOUL (1 PF),"[1630322, 1630702]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left Center,,,Waters III,L. Waters III,,,,,,,,,,1162.0,1.0,0.0,Hardy,1630702.0,,,,,
572,PT09M25.00S,2024-04-14T21:22:07.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,15.850854139290407,35.53921568627451,1610612742,113,61,2024-04-14T21:22:13Z,5630000,False,72.0,96.0,1,left,MISS B. Williams 12' driving floating Shot,[1630314],1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,12.06,Missed,Williams,B. Williams,,,,,,,,,,,,,,,,,,,
573,PT09M21.00S,2024-04-14T21:22:11.4Z,4,REGULAR,rebound,defensive,[],202687,,,1610612760,113,61,2024-04-14T21:22:13Z,5640000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:3),[202687],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Right,,,Biyombo,B. Biyombo,572.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
574,PT09M11.00S,2024-04-14T21:22:20.8Z,4,REGULAR,turnover,bad pass,[],1629026,,,1610612760,113,61,2024-04-14T21:23:46Z,5650000,False,,,0,,K. Williams bad pass TURNOVER (2 TO),"[1629026, 1630702]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,K. Williams,,,,,,,,,,,,,,,2.0,,,Hardy,1630702.0
575,PT09M11.00S,2024-04-14T21:22:20.8Z,4,REGULAR,steal,,[],1630702,,,1610612742,113,61,2024-04-14T21:22:23Z,5660000,False,,,0,,J. Hardy STEAL (2 STL),[1630702],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,
576,PT09M04.00S,2024-04-14T21:22:27.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,2.3160315374507228,94.85294117647058,1610612742,113,61,2024-04-14T21:22:32Z,5670000,False,-224.0,-31.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,22.64,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,
577,PT09M01.00S,2024-04-14T21:22:30.2Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,113,61,2024-04-14T21:22:30Z,5680000,False,,,0,,D. Powell REBOUND (Off:4 Def:3),[203939],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,Powell,D. Powell,576.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
578,PT08M59.00S,2024-04-14T21:22:32.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630314,32.013797634691194,37.00980392156863,1610612742,113,64,2024-04-14T21:22:36Z,5690000,False,65.0,248.0,1,left,B. Williams 25' 3PT  (22 PTS) (D. Powell 1 AST),"[1630314, 203939]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,25.68,Made,Williams,B. Williams,,,,,,22.0,D. Powell,203939.0,1.0,,,,,,,,,,
580,PT08M43.00S,2024-04-14T21:22:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,91.67214191852825,35.53921568627451,1610612760,113,64,2024-04-14T21:22:55Z,5710000,False,-72.0,26.0,1,right,MISS O. Dieng 7' driving floating bank Shot,[1631172],1610612760.0,OKC,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.68,Missed,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
581,PT08M40.00S,2024-04-14T21:22:51.3Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,113,64,2024-04-14T21:22:55Z,5720000,False,,,0,,D. Powell REBOUND (Off:4 Def:4),[203939],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Powell,D. Powell,580.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
582,PT08M37.00S,2024-04-14T21:22:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630702,5.469776609724048,45.34313725490196,1610612742,113,66,2024-04-14T21:22:59Z,5730000,False,23.0,-1.0,1,left,J. Hardy running Layup (4 PTS),[1630702],1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,2.33,Made,Hardy,J. Hardy,,,,,,4.0,,,,,,,,,,,,,
583,PT08M19.00S,2024-04-14T21:23:14.2Z,4,REGULAR,foul,personal,[],1630702,,,1610612760,113,66,2024-04-14T21:23:19Z,5740000,False,,,0,,J. Hardy personal FOUL (5 PF),"[1630702, 203488]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Hardy,J. Hardy,,,,,,,,,,1162.0,5.0,0.0,Muscala,203488.0,,,,,
585,PT08M14.00S,2024-04-14T21:23:34.1Z,4,REGULAR,3pt,Jump Shot,[],1630322,93.77463863337714,2.941176470588235,1610612760,116,66,2024-04-14T21:23:38Z,5760000,False,-235.0,6.0,1,right,L. Waters III 3PT  (6 PTS) (O. Dieng 2 AST),"[1630322, 1631172]",1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,23.54,Made,Waters III,L. Waters III,,,,,,6.0,O. Dieng,1631172.0,2.0,,,,,,,,,,
587,PT07M59.00S,2024-04-14T21:23:50.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,8.754927726675426,57.35294117647059,1610612742,116,66,2024-04-14T21:23:54Z,5780000,False,-37.0,30.0,1,left,MISS B. Williams driving Layup - blocked,"[1630314, 1630322]",1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,Williams,B. Williams,,,,,,,,,,,,,,,,Waters III,1630322.0,,
