actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT05M56.00S,2023-11-09T01:23:49.5Z,1,REGULAR,rebound,offensive,[],1629622,,,1610612739,20,13,2023-11-09T01:23:51Z,830000,False,,,0,,M. Strus REBOUND (Off:1 Def:0),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,,,83.0,1.0,0.0,1.0,,,,,,,,,
85,PT05M50.00S,2023-11-09T01:23:55.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630596,91.01511169513797,46.32352941176471,1610612739,20,13,2023-11-09T01:24:00Z,840000,False,-18.0,32.0,1,right,MISS E. Mobley Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,3.69,,,,,
86,PT05M49.00S,2023-11-09T01:23:56.6Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,20,13,2023-11-09T01:23:56Z,850000,False,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,85.0,1.0,0.0,1.0,,,,,,,,,
88,PT05M37.00S,2023-11-09T01:24:26.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,89.30683311432325,3.9215686274509802,1610612739,20,16,2023-11-09T01:24:30Z,870000,False,-230.0,48.0,1,right,C. LeVert 3PT  (3 PTS) (D. Mitchell 3 AST),"[1627747, 1628378]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,,,,,,,,23.53,D. Mitchell,1628378.0,3.0,,
90,PT05M20.00S,2023-11-09T01:24:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.915243101182654,42.40196078431372,1610612760,20,16,2023-11-09T01:24:48Z,890000,False,38.0,13.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,4.0,,,,,
91,PT05M17.00S,2023-11-09T01:24:46.9Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,20,16,2023-11-09T01:24:48Z,900000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,
92,PT05M07.00S,2023-11-09T01:24:56.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.64323258869908,49.50980392156863,1610612739,20,18,2023-11-09T01:25:00Z,910000,False,-2.0,7.0,1,right,E. Mobley cutting DUNK (2 PTS) (C. LeVert 1 AST),"[1630596, 1627747]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,,,,0.77,C. LeVert,1627747.0,1.0,,
94,PT04M42.00S,2023-11-09T01:25:21.3Z,1,REGULAR,2pt,Jump Shot,[],1629652,14.536793692509855,17.892156862745097,1610612760,20,18,2023-11-09T01:25:27Z,930000,False,161.0,84.0,1,left,MISS L. Dort 18' fadeaway Shot,[1629652],1610612760.0,OKC,fadeaway,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,,,,,,,18.12,,,,,
95,PT04M39.00S,2023-11-09T01:25:24.3Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,20,18,2023-11-09T01:25:27Z,940000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,,,94.0,2.0,2.0,0.0,,,,,,,,,
96,PT04M34.00S,2023-11-09T01:25:32.0Z,1,REGULAR,turnover,traveling,[],1627747,,,1610612739,20,18,2023-11-09T01:25:37Z,950000,False,,,0,,C. LeVert traveling TURNOVER (1 TO),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,202056.0,,,,,,,,,,,1.0,,,,,,,,
97,PT04M34.00S,2023-11-09T01:25:53.6Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,20,18,2023-11-09T01:25:55Z,960000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M34.00S,2023-11-09T01:25:53.6Z,1,REGULAR,substitution,in,[],1631172,,,1610612760,20,18,2023-11-09T01:25:55Z,970000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M22.00S,2023-11-09T01:26:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631114,4.681340341655716,46.07843137254902,1610612760,22,18,2023-11-09T01:26:15Z,980000,False,20.0,-8.0,1,left,J. Williams cutting Layup (4 PTS) (S. Gilgeous-Alexander 2 AST),"[1631114, 1628983]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,,,,2.14,S. Gilgeous-Alexander,1628983.0,2.0,,
101,PT04M12.00S,2023-11-09T01:26:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.51182654402102,54.166666666666664,1610612739,22,20,2023-11-09T01:26:24Z,1000000,False,21.0,8.0,1,right,D. Mitchell driving Layup (4 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,,,,2.25,,,,,
102,PT04M01.00S,2023-11-09T01:26:34.4Z,1,REGULAR,foul,personal,[],1629731,,,1610612760,22,20,2023-11-09T01:26:40Z,1010000,False,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 1628983]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Right Center,1830.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
104,PT04M01.00S,2023-11-09T01:26:38.4Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,22,20,2023-11-09T01:26:54Z,1030000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M01.00S,2023-11-09T01:26:38.4Z,1,REGULAR,substitution,out,[],1630596,,,1610612760,22,20,2023-11-09T01:26:54Z,1040000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M01.00S,2023-11-09T01:26:38.4Z,1,REGULAR,substitution,out,[],1628378,,,1610612760,22,20,2023-11-09T01:26:54Z,1060000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M01.00S,2023-11-09T01:26:38.4Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,22,20,2023-11-09T01:26:54Z,1070000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M01.00S,2023-11-09T01:26:38.4Z,1,REGULAR,substitution,in,[],1629636,,,1610612760,22,20,2023-11-09T01:26:54Z,1080000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M01.00S,2023-11-09T01:26:38.4Z,1,REGULAR,substitution,in,[],202684,,,1610612760,22,20,2023-11-09T01:26:54Z,1090000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M01.00S,2023-11-09T01:26:38.4Z,1,REGULAR,substitution,in,[],1627777,,,1610612760,22,20,2023-11-09T01:26:54Z,1100000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M01.00S,2023-11-09T01:26:38.4Z,1,REGULAR,substitution,out,[],1629622,,,1610612760,22,20,2023-11-09T01:27:15Z,1105000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M55.00S,2023-11-09T01:27:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.075558475689881,48.03921568627451,1610612760,24,20,2023-11-09T01:27:11Z,1110000,False,10.0,-5.0,1,left,S. Gilgeous-Alexander driving Layup (8 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,,,,1.09,,,,,
114,PT03M42.00S,2023-11-09T01:27:20.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,87.33574244415243,64.4607843137255,1610612739,24,20,2023-11-09T01:27:26Z,1120000,False,72.0,67.0,1,right,MISS C. LeVert 9' floating Shot,[1627747],1610612739.0,CLE,floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,,,,,9.82,,,,,
115,PT03M39.00S,2023-11-09T01:27:23.0Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612760,24,20,2023-11-09T01:27:26Z,1130000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,
116,PT03M35.00S,2023-11-09T01:27:26.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202722,32.14520367936925,44.85294117647059,1610612760,24,20,2023-11-09T01:27:32Z,1140000,False,26.0,250.0,1,left,MISS D. Bertans 25' pullup 3PT,[202722],1610612760.0,OKC,pullup,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,,,25.1,,,,,
117,PT03M35.00S,2023-11-09T01:27:31.3Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,24,20,2023-11-09T01:27:31Z,1150000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,,,116.0,2.0,2.0,0.0,,,,,,,,,
118,PT03M35.00S,2023-11-09T01:27:32.3Z,1,REGULAR,turnover,out-of-bounds,[],1629731,,,1610612739,24,20,2023-11-09T01:27:45Z,1160000,False,,,0,,D. Wade lost ball out-of-bounds TURNOVER (1 TO),[1629731],1610612739.0,CLE,lost ball,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Right,1628484.0,,,,,,,,,,,1.0,,,,,,,,
119,PT03M33.00S,2023-11-09T01:27:52.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,28.597240473061763,75.98039215686273,1610612760,24,20,2023-11-09T01:27:57Z,1170000,False,-130.0,216.0,1,left,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,25.23,,,,,
120,PT03M30.00S,2023-11-09T01:27:55.9Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,24,20,2023-11-09T01:27:57Z,1180000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,
121,PT03M21.00S,2023-11-09T01:28:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,88.64980289093299,44.11764705882353,1610612739,24,22,2023-11-09T01:39:09Z,1190000,False,-29.0,54.0,1,right,G. Niang 6' driving floating Jump Shot (2 PTS) (C. LeVert 2 AST),"[1627777, 1627747]",1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,,,,,6.17,C. LeVert,1627747.0,2.0,,
122,PT02M59.00S,2023-11-09T01:28:25.7Z,1,REGULAR,3pt,Jump Shot,[],202722,30.305519053876477,23.03921568627451,1610612760,24,22,2023-11-09T01:28:30Z,1200000,False,135.0,232.0,1,left,MISS D. Bertans 26' 3PT,[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,,,26.87,,,,,
123,PT02M56.00S,2023-11-09T01:28:28.7Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,24,22,2023-11-09T01:28:30Z,1210000,False,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,,122.0,3.0,3.0,0.0,,,,,,,,,
125,PT02M38.00S,2023-11-09T01:28:55.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,24,22,2023-11-09T01:28:55Z,1230000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M38.00S,2023-11-09T01:29:31.2Z,1,REGULAR,substitution,out,[],1629652,,,1610612739,24,22,2023-11-09T01:31:31Z,1240000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M38.00S,2023-11-09T01:29:31.2Z,1,REGULAR,substitution,in,[],1641717,,,1610612739,24,22,2023-11-09T01:31:31Z,1250000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M35.00S,2023-11-09T01:31:49.5Z,1,REGULAR,turnover,bad pass,[],1627777,,,1610612739,24,22,2023-11-09T01:31:54Z,1260000,False,,,0,,G. Niang bad pass TURNOVER (1 TO),"[1627777, 202722]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,1.0,Bertans,202722.0,,,,,,
129,PT02M35.00S,2023-11-09T01:31:49.5Z,1,REGULAR,steal,,[],202722,,,1610612760,24,22,2023-11-09T01:35:59Z,1270000,False,,,0,,D. Bertans STEAL (1 STL),[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
130,PT02M32.00S,2023-11-09T01:31:52.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631172,5.075558475689881,50.0,1610612760,26,22,2023-11-09T01:31:58Z,1280000,False,0.0,-5.0,1,left,O. Dieng running DUNK (2 PTS) (C. Wallace 1 AST),"[1631172, 1641717]",1610612760.0,OKC,running,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,,,,0.48,C. Wallace,1641717.0,1.0,,
132,PT02M13.00S,2023-11-09T01:32:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.64323258869908,53.92156862745098,1610612739,26,24,2023-11-09T01:32:16Z,1300000,False,20.0,7.0,1,right,C. LeVert Layup (5 PTS) (T. Thompson 1 AST),"[1627747, 202684]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,,,,2.09,T. Thompson,202684.0,1.0,,
134,PT02M06.00S,2023-11-09T01:32:22.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628983,5.863994743758213,51.9607843137255,1610612760,28,24,2023-11-09T01:32:34Z,1320000,False,-10.0,3.0,1,left,S. Gilgeous-Alexander driving Layup (10 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,,,,,1.01,,,,,
135,PT02M06.00S,2023-11-09T01:32:24.7Z,1,REGULAR,violation,defensive goaltending,[],202684,,,1610612760,28,24,2023-11-09T01:32:34Z,1330000,False,,,0,,T. Thompson defensive goaltending VIOLATION,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,1628484.0,,,,,,,,,,,,,,,,,,,
136,PT02M06.00S,2023-11-09T01:32:28.0Z,1,REGULAR,foul,personal,['1freethrow'],1629731,,,1610612760,28,24,2023-11-09T01:32:35Z,1340000,False,,,0,,D. Wade shooting personal FOUL (2 PF) (Gilgeous-Alexander 1 FT),"[1629731, 1628983]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,1628484.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
138,PT02M06.00S,2023-11-09T01:32:46.4Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,29,24,2023-11-09T01:32:46Z,1360000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
139,PT01M54.00S,2023-11-09T01:33:00.5Z,1,REGULAR,3pt,Jump Shot,[],1627747,95.48291721419186,3.6764705882352944,1610612739,29,24,2023-11-09T01:33:10Z,1370000,False,-232.0,-10.0,1,right,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,,,,23.18,,,,,
140,PT01M51.00S,2023-11-09T01:33:03.5Z,1,REGULAR,rebound,offensive,[],1629731,,,1610612739,29,24,2023-11-09T01:33:10Z,1380000,False,,,0,,D. Wade REBOUND (Off:1 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,,,,,,,,139.0,4.0,3.0,1.0,,,,,,,,,
141,PT01M51.00S,2023-11-09T01:33:09.2Z,1,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612739,29,24,2023-11-09T01:33:16Z,1390000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Wade 2 FT),"[1630198, 1629731]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,1628484.0,1.0,0.0,Wade,1629731.0,,,,,,,,,,,,,,,
143,PT01M51.00S,2023-11-09T01:33:30.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629731,,,1610612739,29,24,2023-11-09T01:33:30Z,1410000,False,,,0,,MISS D. Wade Free Throw 1 of 2,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
144,PT01M51.00S,2023-11-09T01:33:30.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,29,24,2023-11-09T01:33:30Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,
145,PT01M51.00S,2023-11-09T01:33:30.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629731,,,1610612739,29,24,2023-11-09T01:33:52Z,1430000,False,,,0,,MISS D. Wade Free Throw 2 of 2,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
146,PT01M47.00S,2023-11-09T01:33:34.9Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,29,24,2023-11-09T01:33:52Z,1440000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,145.0,2.0,1.0,1.0,,,,,,,,,
147,PT01M40.00S,2023-11-09T01:33:58.1Z,1,REGULAR,3pt,Jump Shot,[],1630198,30.831143232588698,19.11764705882353,1610612760,32,24,2023-11-09T01:34:02Z,1450000,False,154.0,237.0,1,left,I. Joe 28' 3PT  (3 PTS) (S. Gilgeous-Alexander 3 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,,,,,28.31,S. Gilgeous-Alexander,1628983.0,3.0,,
149,PT01M25.00S,2023-11-09T01:34:13.2Z,1,REGULAR,turnover,lost ball,[],1627747,,,1610612739,32,24,2023-11-09T01:34:17Z,1470000,False,,,0,,C. LeVert lost ball TURNOVER (2 TO),"[1627747, 1628983]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,Gilgeous-Alexander,1628983.0,,,,,,
150,PT01M25.00S,2023-11-09T01:34:13.2Z,1,REGULAR,steal,,[],1628983,,,1610612760,32,24,2023-11-09T01:34:14Z,1480000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
151,PT01M23.00S,2023-11-09T01:34:15.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,5.732588699080158,48.77450980392157,1610612760,34,24,2023-11-09T01:34:21Z,1490000,False,6.0,1.0,1,left,S. Gilgeous-Alexander running DUNK (13 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,,,,,,,0.63,,,,,
152,PT01M03.00S,2023-11-09T01:34:34.4Z,1,REGULAR,3pt,Jump Shot,[],1627777,95.87713534822602,4.411764705882353,1610612739,34,27,2023-11-09T01:34:38Z,1500000,False,-228.0,-14.0,1,right,G. Niang 3PT  (5 PTS) (D. Garland 2 AST),"[1627777, 1629636]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,,,,,,,,22.83,D. Garland,1629636.0,2.0,,
154,PT00M43.00S,2023-11-09T01:34:56.4Z,1,REGULAR,3pt,Jump Shot,[],1631172,10.463206307490145,4.166666666666666,1610612760,34,27,2023-11-09T01:35:01Z,1520000,False,229.0,46.0,1,left,MISS O. Dieng step back 3PT,[1631172],1610612760.0,OKC,step back,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,,,,23.38,,,,,
155,PT00M40.80S,2023-11-09T01:34:58.6Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,34,27,2023-11-09T01:35:01Z,1530000,False,,,0,,D. Wade REBOUND (Off:1 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,,,,,154.0,5.0,4.0,1.0,,,,,,,,,
156,PT00M33.90S,2023-11-09T01:35:05.5Z,1,REGULAR,turnover,lost ball,[],1629636,,,1610612739,34,27,2023-11-09T01:35:11Z,1540000,False,,,0,,D. Garland lost ball TURNOVER (5 TO),"[1629636, 1631172]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,5.0,Dieng,1631172.0,,,,,,
157,PT00M33.90S,2023-11-09T01:35:05.5Z,1,REGULAR,steal,,[],1631172,,,1610612760,34,27,2023-11-09T01:35:07Z,1550000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
158,PT00M22.90S,2023-11-09T01:35:18.2Z,1,REGULAR,foul,personal,[],1629731,,,1610612760,34,27,2023-11-09T01:35:28Z,1560000,False,,,0,,D. Wade personal FOUL (3 PF),"[1629731, 1630198]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Left,202056.0,3.0,0.0,Joe,1630198.0,,,,,,,,,,,,,,,
161,PT00M22.90S,2023-11-09T01:35:37.2Z,1,REGULAR,substitution,out,[],1629731,,,1610612760,34,27,2023-11-09T01:35:51Z,1580000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M22.90S,2023-11-09T01:35:37.2Z,1,REGULAR,substitution,in,[],1630596,,,1610612760,34,27,2023-11-09T01:35:51Z,1590000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M16.70S,2023-11-09T01:36:06.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612760,34,27,2023-11-09T01:36:11Z,1600000,False,,,0,,C. LeVert personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1627747, 1628983]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,202056.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
165,PT00M16.70S,2023-11-09T01:36:29.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,35,27,2023-11-09T01:36:29Z,1620000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
166,PT00M16.70S,2023-11-09T01:36:30.3Z,1,REGULAR,substitution,out,[],202722,,,1610612760,35,27,2023-11-09T01:36:43Z,1630000,False,,,0,,SUB out: D. Bertans,[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M16.70S,2023-11-09T01:36:30.3Z,1,REGULAR,substitution,out,[],1630198,,,1610612760,35,27,2023-11-09T01:36:43Z,1640000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M16.70S,2023-11-09T01:36:30.3Z,1,REGULAR,substitution,out,[],1631172,,,1610612760,35,27,2023-11-09T01:36:43Z,1650000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M16.70S,2023-11-09T01:36:30.3Z,1,REGULAR,substitution,out,[],202684,,,1610612760,35,27,2023-11-09T01:36:43Z,1660000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
