actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
424,PT07M13.00S,2023-12-01T02:33:11.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,14.273981603153747,64.4607843137255,1610612747,87,75,2023-12-01T02:33:15Z,4170000,False,-72.0,82.0,1,left,A. Davis 10' turnaround fadeaway Jump Shot (25 PTS),[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,10.91,Made,,,,,,,,,,,,,,,25.0,,,
425,PT07M00.00S,2023-12-01T02:33:25.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.51182654402102,46.32352941176471,1610612760,87,75,2023-12-01T02:35:06Z,4180000,False,-18.0,8.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
426,PT07M00.00S,2023-12-01T02:33:27.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,87,75,2023-12-01T02:33:27Z,4190000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,425.0,,,,,,,,,,,,,,,
428,PT06M48.00S,2023-12-01T02:33:51.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,4.155716162943495,45.09803921568628,1610612747,87,75,2023-12-01T02:36:12Z,4210000,False,25.0,-13.0,1,left,MISS A. Davis driving finger roll Layup,[203076],1610612747.0,LAL,driving finger roll,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
429,PT06M46.00S,2023-12-01T02:33:53.3Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,87,75,2023-12-01T02:33:56Z,4220000,False,,,0,,L. Dort REBOUND (Off:3 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,428.0,6.0,3.0,3.0,,,,,,,,,,,,
430,PT06M41.00S,2023-12-01T02:33:58.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629652,93.24901445466492,47.549019607843135,1610612760,89,75,2023-12-01T02:36:40Z,4230000,False,-12.0,11.0,1,right,L. Dort running finger roll Layup (4 PTS),[1629652],1610612760.0,OKC,running finger roll,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,,,,,,,,,,,4.0,,,
431,PT06M30.00S,2023-12-01T02:34:23.3Z,3,REGULAR,foul,personal,[],1630581,,,1610612747,89,75,2023-12-01T02:34:33Z,4240000,False,,,0,,J. Giddey personal FOUL (2 PF),"[1630581, 1630559]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1627524.0,2.0,0.0,Reaves,1630559.0,,,,
433,PT06M30.00S,2023-12-01T02:34:30.2Z,3,REGULAR,substitution,out,[],1631108,,,1610612747,89,75,2023-12-01T02:34:33Z,4260000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M30.00S,2023-12-01T02:34:30.2Z,3,REGULAR,substitution,in,[],1627752,,,1610612747,89,75,2023-12-01T02:34:33Z,4270000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M16.00S,2023-12-01T02:34:58.4Z,3,REGULAR,3pt,Jump Shot,[],1627752,7.703679369250986,3.431372549019608,1610612747,89,75,2023-12-01T02:35:04Z,4280000,False,233.0,20.0,1,left,MISS T. Prince 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,23.36,Missed,,,,,,,,,,,,,,,,,,
436,PT06M11.00S,2023-12-01T02:35:03.4Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,89,75,2023-12-01T02:51:16Z,4290000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,435.0,3.0,3.0,0.0,,,,,,,,,,,,
437,PT06M05.00S,2023-12-01T02:35:08.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629652,93.24901445466492,49.754901960784316,1610612760,91,75,2023-12-01T02:38:37Z,4300000,False,-1.0,11.0,1,right,L. Dort running finger roll Layup (6 PTS) (J. Williams 5 AST),"[1629652, 1631114]",1610612760.0,OKC,running finger roll,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,,,,,,,6.0,J. Williams,1631114.0,5.0
439,PT06M00.00S,2023-12-01T02:35:15.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,91,75,2023-12-01T02:35:15Z,4320000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M00.00S,2023-12-01T02:37:41.0Z,3,REGULAR,substitution,out,[],1626156,,,1610612747,91,75,2023-12-01T02:37:51Z,4330000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M00.00S,2023-12-01T02:37:41.0Z,3,REGULAR,substitution,in,[],1641720,,,1610612747,91,75,2023-12-01T02:37:51Z,4340000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M50.00S,2023-12-01T02:38:17.5Z,3,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,91,75,2023-12-01T02:53:04Z,4350000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (3 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,1627534.0,,,,,,,,
443,PT05M30.00S,2023-12-01T02:38:39.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,68.41327201051249,71.07843137254902,1610612760,91,75,2023-12-01T02:38:43Z,4360000,False,105.0,244.0,1,right,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
444,PT05M27.00S,2023-12-01T02:38:42.3Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,91,75,2023-12-01T02:38:43Z,4370000,False,,,0,,A. Davis REBOUND (Off:1 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,443.0,9.0,8.0,1.0,,,,,,,,,,,,
445,PT05M17.00S,2023-12-01T02:38:52.9Z,3,REGULAR,3pt,Jump Shot,[],1627752,4.418528252299605,2.941176470588235,1610612747,91,75,2023-12-01T02:38:57Z,4380000,False,235.0,-11.0,1,left,MISS T. Prince 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
446,PT05M13.00S,2023-12-01T02:38:56.9Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,91,75,2023-12-01T02:38:57Z,4390000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,,,445.0,3.0,3.0,0.0,,,,,,,,,,,,
447,PT04M57.00S,2023-12-01T02:39:12.3Z,3,REGULAR,3pt,Jump Shot,[],1630581,95.6143232588699,4.166666666666666,1610612760,94,75,2023-12-01T02:39:16Z,4400000,False,-229.0,-11.0,1,right,J. Giddey 3PT  (14 PTS) (S. Gilgeous-Alexander 6 AST),"[1630581, 1628983]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,22.95,Made,,,,,,,,,,,,,,,14.0,S. Gilgeous-Alexander,1628983.0,6.0
449,PT04M41.00S,2023-12-01T02:39:28.6Z,3,REGULAR,3pt,Jump Shot,[],2544,22.026938239159,91.91176470588235,1610612747,94,78,2023-12-01T02:39:33Z,4420000,False,-210.0,155.0,1,left,L. James 26' 3PT  (18 PTS) (A. Reaves 3 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.04,Made,,,,,,,,,,,,,,,18.0,A. Reaves,1630559.0,3.0
451,PT04M26.00S,2023-12-01T02:39:43.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,70.25295663600527,22.794117647058822,1610612760,94,78,2023-12-01T02:39:50Z,4440000,False,-136.0,227.0,1,right,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
452,PT04M23.00S,2023-12-01T02:39:46.5Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,94,78,2023-12-01T02:39:46Z,4450000,False,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,451.0,8.0,7.0,1.0,,,,,,,,,,,,
453,PT04M12.00S,2023-12-01T02:39:57.4Z,3,REGULAR,3pt,Jump Shot,[],1627752,7.178055190538765,94.85294117647058,1610612747,94,78,2023-12-01T02:40:01Z,4460000,False,-224.0,15.0,1,left,MISS T. Prince 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.48,Missed,,,,,,,,,,,,,,,,,,
454,PT04M09.00S,2023-12-01T02:40:00.4Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,94,78,2023-12-01T02:40:01Z,4470000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,453.0,4.0,4.0,0.0,,,,,,,,,,,,
455,PT04M05.00S,2023-12-01T02:40:05.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,73.01248357424441,86.51960784313727,1610612760,97,78,2023-12-01T02:42:39Z,4480000,False,183.0,201.0,1,right,L. Dort 27' 3PT running (9 PTS) (J. Williams 6 AST),"[1629652, 1631114]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,27.17,Made,,,,,,,,,,,,,,,9.0,J. Williams,1631114.0,6.0
457,PT03M52.00S,2023-12-01T02:40:19.1Z,3,REGULAR,2pt,Jump Shot,[],1630559,15.588042049934298,15.931372549019606,1610612747,97,80,2023-12-01T02:40:23Z,4500000,False,170.0,94.0,1,left,A. Reaves 19' pullup Jump Shot (6 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right,19.45,Made,,,,,,,,,,,,,,,6.0,,,
458,PT03M52.00S,2023-12-01T02:40:22.6Z,3,REGULAR,foul,personal,['1freethrow'],1628983,,,1610612747,97,80,2023-12-01T02:40:40Z,4510000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (Reaves 1 FT),"[1628983, 1630559]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1627534.0,3.0,0.0,Reaves,1630559.0,,,,
460,PT03M52.00S,2023-12-01T02:40:28.5Z,3,REGULAR,substitution,out,[],1630581,,,1610612747,97,80,2023-12-01T02:42:47Z,4530000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M52.00S,2023-12-01T02:40:28.5Z,3,REGULAR,substitution,out,[],1631096,,,1610612747,97,80,2023-12-01T02:42:47Z,4540000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M52.00S,2023-12-01T02:40:28.5Z,3,REGULAR,substitution,out,[],1631114,,,1610612747,97,80,2023-12-01T02:42:47Z,4550000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M52.00S,2023-12-01T02:40:28.5Z,3,REGULAR,substitution,out,[],2544,,,1610612747,97,80,2023-12-01T02:42:47Z,4560000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M52.00S,2023-12-01T02:40:28.5Z,3,REGULAR,substitution,in,[],1629026,,,1610612747,97,80,2023-12-01T02:42:47Z,4570000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M52.00S,2023-12-01T02:40:28.5Z,3,REGULAR,substitution,in,[],1641717,,,1610612747,97,80,2023-12-01T02:42:47Z,4580000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M52.00S,2023-12-01T02:40:28.5Z,3,REGULAR,substitution,in,[],1630198,,,1610612747,97,80,2023-12-01T02:42:47Z,4590000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M52.00S,2023-12-01T02:40:28.5Z,3,REGULAR,substitution,in,[],1626174,,,1610612747,97,80,2023-12-01T02:42:47Z,4600000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M52.00S,2023-12-01T02:40:45.5Z,3,REGULAR,substitution,out,[],1629652,,,1610612747,97,80,2023-12-01T02:42:47Z,4610000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M52.00S,2023-12-01T02:40:45.5Z,3,REGULAR,substitution,in,[],1630598,,,1610612747,97,80,2023-12-01T02:42:47Z,4620000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M52.00S,2023-12-01T02:41:01.6Z,3,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,97,81,2023-12-01T02:41:01Z,4630000,False,,,0,,A. Reaves Free Throw 1 of 1 (7 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
471,PT03M41.00S,2023-12-01T02:41:14.0Z,3,REGULAR,2pt,Jump Shot,[],1628983,83.39356110381078,69.36274509803921,1610612760,99,81,2023-12-01T02:41:18Z,4640000,False,97.0,104.0,1,right,S. Gilgeous-Alexander 14' step back Jump Shot (27 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,14.18,Made,,,,,,,,,,,,,,,27.0,,,
472,PT03M17.00S,2023-12-01T02:41:42.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629026,,,1610612747,99,81,2023-12-01T02:41:49Z,4650000,False,,,0,,K. Williams personal FOUL (1 PF) (Reaves 2 FT),"[1629026, 1630559]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1627534.0,1.0,0.0,Reaves,1630559.0,,,,
474,PT03M17.00S,2023-12-01T02:42:13.9Z,3,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,99,82,2023-12-01T02:42:13Z,4670000,False,,,0,,A. Reaves Free Throw 1 of 2 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
475,PT03M17.00S,2023-12-01T02:42:28.2Z,3,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,99,83,2023-12-01T02:42:28Z,4680000,False,,,0,,A. Reaves Free Throw 2 of 2 (9 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
476,PT03M07.00S,2023-12-01T02:42:41.0Z,3,REGULAR,foul,personal,['2freethrow'],1641720,,,1610612760,99,83,2023-12-01T02:43:04Z,4690000,False,,,0,,J. Hood-Schifino shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1641720, 1628983]",1610612747.0,LAL,shooting,,,Hood-Schifino,J. Hood-Schifino,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627534.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,
478,PT03M07.00S,2023-12-01T02:43:05.4Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,100,83,2023-12-01T02:43:05Z,4710000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (28 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,,,28.0,,,
479,PT03M07.00S,2023-12-01T02:43:17.6Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,101,83,2023-12-01T02:43:17Z,4720000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (29 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,,,29.0,,,
480,PT02M57.00S,2023-12-01T02:43:35.8Z,3,REGULAR,turnover,bad pass,[],1641720,,,1610612747,101,83,2023-12-01T02:43:39Z,4730000,False,,,0,,J. Hood-Schifino bad pass TURNOVER (1 TO),"[1641720, 1629026]",1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Williams,1629026.0,,,,,,,,,
481,PT02M57.00S,2023-12-01T02:43:35.8Z,3,REGULAR,steal,,[],1629026,,,1610612760,101,83,2023-12-01T02:43:37Z,4740000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
482,PT02M50.00S,2023-12-01T02:43:42.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630198,96.5341655716163,3.431372549019608,1610612760,101,83,2023-12-01T02:45:59Z,4750000,False,-233.0,-20.0,1,right,MISS I. Joe running 3PT,[1630198],1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,23.36,Missed,,,,,,,,,,,,,,,,,,
483,PT02M48.00S,2023-12-01T02:43:44.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,101,83,2023-12-01T02:43:47Z,4760000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,482.0,,,,,,,,,,,,,,,
485,PT02M32.00S,2023-12-01T02:44:12.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.732588699080158,49.26470588235294,1610612747,101,85,2023-12-01T02:44:16Z,4780000,False,4.0,1.0,1,left,A. Davis DUNK (27 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.4,Made,,,,,,,,,,,,,,,27.0,,,
487,PT02M32.00S,2023-12-01T02:44:15.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630598,,,1610612747,101,85,2023-12-01T02:44:22Z,4800000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Davis 1 FT),"[1630598, 203076]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Davis,203076.0,,,,
489,PT02M32.00S,2023-12-01T02:44:41.0Z,3,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,101,86,2023-12-01T02:44:41Z,4820000,False,,,0,,A. Davis Free Throw 1 of 1 (28 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,,,,,28.0,,,
490,PT02M14.00S,2023-12-01T02:45:00.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.32917214191852,47.05882352941176,1610612760,103,86,2023-12-01T02:45:05Z,4830000,False,-15.0,20.0,1,right,S. Gilgeous-Alexander driving Layup (31 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,,,,,,31.0,,,
491,PT02M06.00S,2023-12-01T02:45:14.3Z,3,REGULAR,foul,offensive,[],1630559,,,1610612747,103,86,2023-12-01T02:45:19Z,4840000,False,,,0,,A. Reaves charge offensive FOUL (2 PF),"[1630559, 1630198]",1610612747.0,LAL,charge,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627524.0,2.0,0.0,Joe,1630198.0,,,,
493,PT02M06.00S,2023-12-01T02:45:14.3Z,3,REGULAR,turnover,offensive foul,[],1630559,,,1610612747,103,86,2023-12-01T02:45:14Z,4860000,False,,,0,,A. Reaves offensive foul TURNOVER (2 TO),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,,,1627524.0,,,,,,,,
494,PT01M49.00S,2023-12-01T02:45:42.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630198,89.17542706964521,47.05882352941176,1610612760,105,86,2023-12-01T02:45:45Z,4870000,False,-15.0,49.0,1,right,I. Joe pullup Jump Shot (8 PTS) (K. Williams 2 AST),"[1630198, 1629026]",1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,5.14,Made,,,,,,,,,,,,,,,8.0,K. Williams,1629026.0,2.0
496,PT01M31.00S,2023-12-01T02:46:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,6.389618922470433,54.65686274509803,1610612747,105,86,2023-12-01T02:46:03Z,4890000,False,-23.0,8.0,1,left,MISS T. Prince driving Layup,[1627752],1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
497,PT01M29.00S,2023-12-01T02:46:02.1Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,105,86,2023-12-01T02:46:03Z,4900000,False,,,0,,I. Joe REBOUND (Off:0 Def:4),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,496.0,4.0,4.0,0.0,,,,,,,,,,,,
498,PT01M15.00S,2023-12-01T02:46:16.2Z,3,REGULAR,3pt,Jump Shot,[],1628983,68.28186596583443,69.11764705882352,1610612760,105,86,2023-12-01T02:46:20Z,4910000,False,96.0,246.0,1,right,MISS S. Gilgeous-Alexander 26' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
499,PT01M11.00S,2023-12-01T02:46:20.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,105,86,2023-12-01T02:46:20Z,4920000,False,,,0,,A. Davis REBOUND (Off:1 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,498.0,10.0,9.0,1.0,,,,,,,,,,,,
500,PT01M05.00S,2023-12-01T02:46:29.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612747,105,86,2023-12-01T02:46:33Z,4930000,False,,,0,,S. Gilgeous-Alexander personal FOUL (4 PF) (Davis 2 FT),"[1628983, 203076]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1627534.0,4.0,0.0,Davis,203076.0,,,,
503,PT01M05.00S,2023-12-01T02:46:56.7Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,105,87,2023-12-01T02:46:56Z,4950000,False,,,0,,A. Davis Free Throw 1 of 2 (29 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,,,,,29.0,,,
504,PT01M05.00S,2023-12-01T02:46:56.7Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,105,87,2023-12-01T02:47:19Z,4960000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
505,PT01M04.00S,2023-12-01T02:46:57.7Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,105,87,2023-12-01T02:47:19Z,4970000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,504.0,2.0,2.0,0.0,,,,,,,,,,,,
506,PT00M55.50S,2023-12-01T02:47:26.5Z,3,REGULAR,3pt,Jump Shot,[],1629026,69.99014454664915,72.05882352941177,1610612760,105,87,2023-12-01T02:47:31Z,4980000,False,110.0,230.0,1,right,MISS K. Williams 25' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
507,PT00M52.50S,2023-12-01T02:47:29.5Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,105,87,2023-12-01T02:47:31Z,4990000,False,,,0,,A. Davis REBOUND (Off:1 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,506.0,11.0,10.0,1.0,,,,,,,,,,,,
508,PT00M37.20S,2023-12-01T02:47:46.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612747,105,87,2023-12-01T02:48:03Z,5000000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Wood 2 FT),"[1630598, 1626174]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,2.0,0.0,Wood,1626174.0,,,,
510,PT00M37.20S,2023-12-01T02:48:09.4Z,3,REGULAR,freethrow,1 of 2,[],1626174,,,1610612747,105,87,2023-12-01T02:48:09Z,5020000,False,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
