actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
417,PT06M45.00S,2024-02-01T02:33:30.0Z,3,REGULAR,substitution,in,[],1631119,,,1610612760,59,61,2024-02-01T02:33:43Z,4120000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M27.00S,2024-02-01T02:34:19.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,85.89027595269383,36.27450980392157,1610612760,61,61,2024-02-01T02:34:23Z,4130000,False,-69.0,80.0,1,right,S. Gilgeous-Alexander 10' pullup Jump Shot (16 PTS) (J. Williams 2 AST),"[1628983, 1631119]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,10.55,Made,,,,,,,,,,,16.0,J. Williams,1631119.0,2.0,,,
420,PT06M01.00S,2024-02-01T02:34:44.3Z,3,REGULAR,2pt,Jump Shot,[],1627750,27.414586070959263,50.0,1610612743,61,61,2024-02-01T04:52:22Z,4150000,False,0.0,205.0,1,left,MISS J. Murray 20' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,20.52,Missed,,,,,,,,,,,,,,,,,
421,PT05M58.00S,2024-02-01T02:34:47.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,61,61,2024-02-01T02:34:50Z,4160000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,420.0,5.0,4.0,1.0,,,,,,,,,,,,,
422,PT05M52.00S,2024-02-01T02:34:52.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,91.5407358738502,42.64705882352941,1610612760,63,61,2024-02-01T02:37:22Z,4170000,False,-37.0,27.0,1,right,S. Gilgeous-Alexander running finger roll Layup (18 PTS),[1628983],1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,4.56,Made,,,,,,,,,,,18.0,,,,,,
423,PT05M35.00S,2024-02-01T02:35:09.8Z,3,REGULAR,3pt,Jump Shot,[],203932,32.40801576872536,51.225490196078425,1610612743,63,61,2024-02-01T02:35:14Z,4180000,False,-6.0,252.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,25.22,Missed,,,,,,,,,,,,,,,,,
424,PT05M31.00S,2024-02-01T02:35:13.8Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,63,61,2024-02-01T02:35:14Z,4190000,False,,,0,,J. Giddey REBOUND (Off:1 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,423.0,7.0,6.0,1.0,,,,,,,,,,,,,
425,PT05M27.00S,2024-02-01T02:35:17.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,92.19776609724047,50.98039215686274,1610612760,63,61,2024-02-01T02:38:09Z,4200000,False,5.0,21.0,1,right,MISS J. Giddey running Layup - blocked,"[1630581, 202704]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,2.14,Missed,,,,,Jackson,202704.0,,,,,,,,,,,
426,PT05M27.00S,2024-02-01T02:35:17.8Z,3,REGULAR,block,,[],202704,,,1610612760,63,61,2024-02-01T02:35:20Z,4210000,False,,,0,,R. Jackson BLOCK (1 BLK),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT05M24.00S,2024-02-01T02:35:20.8Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,63,61,2024-02-01T02:35:25Z,4220000,False,,,0,,J. Giddey REBOUND (Off:2 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,425.0,8.0,6.0,2.0,,,,,,,,,,,,,
428,PT05M24.00S,2024-02-01T02:35:21.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,91.80354796320631,50.49019607843137,1610612760,63,61,2024-02-01T02:35:28Z,4230000,False,2.0,25.0,1,right,MISS J. Giddey putback Layup,[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,2.46,Missed,,,,,,,,,,,,,,,,,
429,PT05M22.00S,2024-02-01T02:35:23.4Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,63,61,2024-02-01T02:35:28Z,4240000,False,,,0,,A. Gordon REBOUND (Off:1 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,428.0,7.0,6.0,1.0,,,,,,,,,,,,,
430,PT05M21.00S,2024-02-01T02:35:27.5Z,3,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612743,63,61,2024-02-01T02:35:31Z,4250000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630598, 203932]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,,,,,,1.0,0.0,Gordon,203932.0,,,,,,,
432,PT05M21.00S,2024-02-01T02:35:54.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203932,,,1610612743,63,61,2024-02-01T02:35:54Z,4270000,False,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
433,PT05M21.00S,2024-02-01T02:35:54.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,63,61,2024-02-01T02:35:54Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,
434,PT05M21.00S,2024-02-01T02:35:55.3Z,3,REGULAR,substitution,out,[],1629008,,,1610612743,63,61,2024-02-01T02:36:00Z,4290000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M21.00S,2024-02-01T02:35:55.3Z,3,REGULAR,substitution,in,[],1631128,,,1610612743,63,61,2024-02-01T02:36:00Z,4300000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M21.00S,2024-02-01T02:35:54.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203932,,,1610612743,63,61,2024-02-01T02:36:21Z,4310000,False,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
437,PT05M19.00S,2024-02-01T02:35:56.6Z,3,REGULAR,rebound,offensive,[],1631128,,,1610612743,63,61,2024-02-01T02:36:21Z,4320000,False,,,0,,C. Braun REBOUND (Off:1 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,436.0,4.0,3.0,1.0,,,,,,,,,,,,,
438,PT05M09.00S,2024-02-01T02:36:30.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202704,4.28712220762155,77.20588235294117,1610612743,63,63,2024-02-01T02:36:35Z,4330000,False,-136.0,-12.0,1,left,R. Jackson 13' step back Jump Shot (14 PTS),[202704],1610612743.0,DEN,step back,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,,13.65,Made,,,,,,,,,,,14.0,,,,,,
439,PT04M52.00S,2024-02-01T02:36:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.11760840998686,42.8921568627451,1610612760,63,63,2024-02-01T02:36:51Z,4340000,False,-36.0,12.0,1,right,MISS S. Gilgeous-Alexander Layup,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,3.75,Missed,,,,,,,,,,,,,,,,,
440,PT04M50.00S,2024-02-01T02:36:49.8Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,63,63,2024-02-01T02:36:51Z,4350000,False,,,0,,A. Gordon REBOUND (Off:1 Def:7),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,439.0,8.0,7.0,1.0,,,,,,,,,,,,,
441,PT04M39.00S,2024-02-01T02:37:00.9Z,3,REGULAR,3pt,Jump Shot,[],203932,2.9730617608409986,95.34313725490196,1610612743,63,63,2024-02-01T02:37:08Z,4360000,False,-227.0,-25.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,,22.8,Missed,,,,,,,,,,,,,,,,,
442,PT04M37.00S,2024-02-01T02:37:02.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,63,63,2024-02-01T02:37:08Z,4370000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Left Corner 3,24+ Left,,,,441.0,,,,,,,,,,,,,,,,
444,PT04M37.00S,2024-02-01T02:37:13.8Z,3,REGULAR,substitution,out,[],1630598,,,1610612760,63,63,2024-02-01T02:37:20Z,4390000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M37.00S,2024-02-01T02:37:13.8Z,3,REGULAR,substitution,in,[],1641717,,,1610612760,63,63,2024-02-01T02:37:20Z,4400000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M24.00S,2024-02-01T02:37:34.5Z,3,REGULAR,3pt,Jump Shot,[],1631119,70.51576872536137,74.26470588235294,1610612760,63,63,2024-02-01T02:37:41Z,4410000,False,121.0,225.0,1,right,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,25.54,Missed,,,,,,,,,,,,,,,,,
447,PT04M20.00S,2024-02-01T02:37:37.7Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,63,63,2024-02-01T02:37:37Z,4420000,False,,,0,,C. Braun REBOUND (Off:1 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,446.0,5.0,4.0,1.0,,,,,,,,,,,,,
448,PT04M11.00S,2024-02-01T02:37:47.1Z,3,REGULAR,3pt,Jump Shot,[],203484,2.447437582128778,95.58823529411765,1610612743,63,63,2024-02-01T02:37:52Z,4430000,False,-228.0,-29.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,22.98,Missed,,,,,,,,,,,,,,,,,
449,PT04M07.00S,2024-02-01T02:37:51.1Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,63,63,2024-02-01T02:37:52Z,4440000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,448.0,2.0,2.0,0.0,,,,,,,,,,,,,
450,PT04M00.00S,2024-02-01T02:37:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.01511169513797,46.568627450980394,1610612760,63,63,2024-02-01T02:38:02Z,4450000,False,-17.0,32.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,3.63,Missed,,,,,,,,,,,,,,,,,
451,PT03M59.00S,2024-02-01T02:37:59.1Z,3,REGULAR,rebound,defensive,[],203484,,,1610612743,63,63,2024-02-01T02:38:02Z,4460000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:5),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,450.0,6.0,5.0,1.0,,,,,,,,,,,,,
452,PT03M50.00S,2024-02-01T02:38:08.2Z,3,REGULAR,3pt,Jump Shot,[],1631128,2.3160315374507228,95.09803921568627,1610612743,63,66,2024-02-01T02:38:12Z,4470000,False,-225.0,-31.0,1,left,C. Braun 3PT  (8 PTS) (J. Murray 1 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,22.76,Made,,,,,,,,,,,8.0,J. Murray,1627750.0,1.0,,,
454,PT03M31.00S,2024-02-01T02:38:26.4Z,3,REGULAR,3pt,Jump Shot,[],1629652,77.61169513797634,90.93137254901961,1610612760,63,66,2024-02-01T02:38:31Z,4490000,False,205.0,158.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,25.86,Missed,,,,,,,,,,,,,,,,,
455,PT03M28.00S,2024-02-01T02:38:29.4Z,3,REGULAR,rebound,defensive,[],202704,,,1610612743,63,66,2024-02-01T02:38:31Z,4500000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,454.0,2.0,2.0,0.0,,,,,,,,,,,,,
456,PT03M24.00S,2024-02-01T02:38:34.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,5.075558475689881,46.568627450980394,1610612743,63,68,2024-02-01T02:38:40Z,4510000,False,17.0,-5.0,1,left,C. Braun running Layup (10 PTS) (R. Jackson 3 AST),"[1631128, 202704]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,1.79,Made,,,,,,,,,,,10.0,R. Jackson,202704.0,3.0,,,
458,PT03M24.00S,2024-02-01T02:38:39.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,63,68,2024-02-01T02:38:39Z,4530000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M24.00S,2024-02-01T02:38:45.2Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,63,68,2024-02-01T02:41:22Z,4540000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M24.00S,2024-02-01T02:38:45.2Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,63,68,2024-02-01T02:41:22Z,4550000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M24.00S,2024-02-01T02:38:45.2Z,3,REGULAR,substitution,out,[],1627750,,,1610612760,63,68,2024-02-01T02:41:22Z,4560000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M24.00S,2024-02-01T02:38:45.2Z,3,REGULAR,substitution,in,[],1631172,,,1610612760,63,68,2024-02-01T02:41:22Z,4570000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M24.00S,2024-02-01T02:38:45.2Z,3,REGULAR,substitution,in,[],203995,,,1610612760,63,68,2024-02-01T02:41:22Z,4580000,False,,,0,,SUB in: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M24.00S,2024-02-01T02:38:45.2Z,3,REGULAR,substitution,in,[],203200,,,1610612760,63,68,2024-02-01T02:41:22Z,4590000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M05.00S,2024-02-01T02:41:51.0Z,3,REGULAR,3pt,Jump Shot,[],203995,73.40670170827858,16.911764705882355,1610612760,63,68,2024-02-01T02:41:57Z,4600000,False,-165.0,197.0,1,right,MISS V. Micic 25' 3PT,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,,25.76,Missed,,,,,,,,,,,,,,,,,
466,PT03M00.00S,2024-02-01T02:41:56.0Z,3,REGULAR,rebound,defensive,[],202704,,,1610612743,63,68,2024-02-01T02:41:57Z,4610000,False,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,465.0,3.0,3.0,0.0,,,,,,,,,,,,,
467,PT02M42.00S,2024-02-01T02:42:13.2Z,3,REGULAR,3pt,Jump Shot,[],203484,31.488173455978973,36.76470588235294,1610612743,63,68,2024-02-01T02:42:17Z,4620000,False,66.0,243.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,25.23,Missed,,,,,,,,,,,,,,,,,
468,PT02M39.00S,2024-02-01T02:42:16.2Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,63,68,2024-02-01T02:42:17Z,4630000,False,,,0,,A. Gordon REBOUND (Off:2 Def:7),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,467.0,9.0,7.0,2.0,,,,,,,,,,,,,
469,PT02M34.00S,2024-02-01T02:42:22.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631128,4.944152431011826,50.245098039215684,1610612743,63,68,2024-02-01T02:42:28Z,4640000,False,-1.0,-6.0,1,left,MISS C. Braun cutting Layup,[1631128],1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,0.61,Missed,,,,,,,,,,,,,,,,,
470,PT02M29.00S,2024-02-01T02:42:27.2Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,63,68,2024-02-01T02:42:28Z,4650000,False,,,0,,A. Gordon REBOUND (Off:3 Def:7),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,469.0,10.0,7.0,3.0,,,,,,,,,,,,,
471,PT02M29.00S,2024-02-01T02:42:27.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203932,5.590000152587891,50.0,1610612743,63,70,2024-02-01T02:44:37Z,4660000,False,0.0,0.0,1,left,A. Gordon tip DUNK (7 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,0.0,Made,,,,,,,,,,,7.0,,,,,,
472,PT02M12.00S,2024-02-01T02:42:44.3Z,3,REGULAR,turnover,bad pass,[],203995,,,1610612760,63,70,2024-02-01T02:42:48Z,4670000,False,,,0,,V. Micic bad pass TURNOVER (2 TO),"[203995, 203200]",1610612760.0,OKC,,,,Micic,V. Micic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Holiday,203200.0
473,PT02M12.00S,2024-02-01T02:42:44.3Z,3,REGULAR,steal,,[],203200,,,1610612743,63,70,2024-02-01T02:42:46Z,4680000,False,,,0,,J. Holiday STEAL (1 STL),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
474,PT02M07.00S,2024-02-01T02:42:50.3Z,3,REGULAR,turnover,out-of-bounds,[],203484,,,1610612743,63,70,2024-02-01T02:48:09Z,4690000,False,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (2 TO),[203484],1610612743.0,DEN,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,,,,,,2.0,,
476,PT02M07.00S,2024-02-01T02:42:55.3Z,3,REGULAR,substitution,out,[],1631119,,,1610612760,63,70,2024-02-01T02:43:00Z,4710000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M07.00S,2024-02-01T02:42:55.3Z,3,REGULAR,substitution,in,[],1631096,,,1610612760,63,70,2024-02-01T02:43:00Z,4720000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M50.00S,2024-02-01T02:43:24.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203200,,,1610612760,63,70,2024-02-01T02:43:31Z,4730000,False,,,0,,J. Holiday shooting personal FOUL (3 PF) (Holmgren 2 FT),"[203200, 1631096]",1610612743.0,DEN,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,,,,,,3.0,0.0,Holmgren,1631096.0,,,,,,,
480,PT01M50.00S,2024-02-01T02:43:51.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631096,,,1610612760,63,70,2024-02-01T02:43:51Z,4750000,False,,,0,,MISS C. Holmgren Free Throw 1 of 2,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
481,PT01M50.00S,2024-02-01T02:43:51.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,63,70,2024-02-01T02:43:51Z,4760000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,,
482,PT01M50.00S,2024-02-01T02:43:52.6Z,3,REGULAR,substitution,out,[],203484,,,1610612760,63,70,2024-02-01T02:43:57Z,4770000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M50.00S,2024-02-01T02:43:52.6Z,3,REGULAR,substitution,out,[],203932,,,1610612760,63,70,2024-02-01T02:43:57Z,4780000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M50.00S,2024-02-01T02:43:52.6Z,3,REGULAR,substitution,in,[],1630192,,,1610612760,63,70,2024-02-01T02:43:57Z,4790000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M50.00S,2024-02-01T02:43:52.6Z,3,REGULAR,substitution,in,[],1629008,,,1610612760,63,70,2024-02-01T02:43:57Z,4800000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M50.00S,2024-02-01T02:44:14.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631096,,,1610612760,64,70,2024-02-01T02:44:14Z,4810000,False,,,0,,C. Holmgren Free Throw 2 of 2 (8 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,
487,PT01M36.00S,2024-02-01T02:44:30.7Z,3,REGULAR,3pt,Jump Shot,[],1631128,4.28712220762155,96.32352941176471,1610612743,64,70,2024-02-01T02:44:35Z,4820000,False,-232.0,-12.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,23.19,Missed,,,,,,,,,,,,,,,,,
488,PT01M32.00S,2024-02-01T02:44:34.7Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,64,70,2024-02-01T02:44:35Z,4830000,False,,,0,,C. Holmgren REBOUND (Off:3 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,487.0,10.0,7.0,3.0,,,,,,,,,,,,,
489,PT01M21.00S,2024-02-01T02:44:44.5Z,3,REGULAR,3pt,Jump Shot,[],1641717,68.01905387647832,21.323529411764707,1610612760,67,70,2024-02-01T02:44:48Z,4840000,False,-143.0,248.0,1,right,C. Wallace 28' 3PT  (3 PTS) (C. Holmgren 1 AST),"[1641717, 1631096]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,28.66,Made,,,,,,,,,,,3.0,C. Holmgren,1631096.0,1.0,,,
491,PT00M59.30S,2024-02-01T02:45:07.2Z,3,REGULAR,3pt,Jump Shot,[],202704,28.86005256241787,77.94117647058823,1610612743,67,70,2024-02-01T02:45:12Z,4860000,False,-140.0,219.0,1,left,MISS R. Jackson 25' pullup 3PT,[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,25.96,Missed,,,,,,,,,,,,,,,,,
492,PT00M57.30S,2024-02-01T02:45:09.2Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,67,70,2024-02-01T02:45:12Z,4870000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,491.0,6.0,5.0,1.0,,,,,,,,,,,,,
493,PT00M52.50S,2024-02-01T02:45:14.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,66.44218134034165,36.27450980392157,1610612760,70,70,2024-02-01T02:46:44Z,4880000,False,-69.0,263.0,1,right,S. Gilgeous-Alexander 27' 3PT step back (21 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,27.17,Made,,,,,,,,,,,21.0,,,,,,
494,PT00M28.90S,2024-02-01T02:45:42.3Z,3,REGULAR,2pt,Jump Shot,[],203200,14.14257555847569,21.323529411764707,1610612743,70,72,2024-02-01T02:45:47Z,4890000,False,143.0,80.0,1,left,J. Holiday 16' pullup bank Jump Shot (5 PTS),[203200],1610612743.0,DEN,pullup bank,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right,,16.44,Made,,,,,,,,,,,5.0,,,,,,
