actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
506,PT10M46.00S,2025-03-18T03:53:05.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.06636005256242,54.65686274509803,1610612756,97,67,2025-03-18T03:53:57Z,4980000,False,23.0,22.0,1,right,D. Booker driving reverse Layup (24 PTS),[1626164],1610612756.0,PHX,driving reverse,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,24.0,,,,,,,,,,,,,
507,PT10M23.00S,2025-03-18T03:53:28.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,13.091327201051248,48.77450980392157,1610612761,97,67,2025-03-18T03:53:33Z,4990000,False,6.0,71.0,1,left,MISS S. Barnes 7' Hook,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,,,,,,
508,PT10M20.00S,2025-03-18T03:53:31.3Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,97,67,2025-03-18T03:53:33Z,5000000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:5),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,507.0,8.0,5.0,3.0,,,,,,,,,,,,,,
509,PT10M05.00S,2025-03-18T03:53:46.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,94.03745072273325,49.50980392156863,1610612756,99,67,2025-03-18T03:54:52Z,5010000,False,-2.0,4.0,1,right,O. Ighodaro DUNK (9 PTS) (C. Martin 4 AST),"[1642345, 1628998]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,9.0,,,,,,,C. Martin,1628998.0,4.0,,,,
511,PT09M58.00S,2025-03-18T03:53:56.6Z,4,REGULAR,foul,personal,[],1626164,,,1610612761,99,67,2025-03-18T03:54:02Z,5030000,False,,,0,,D. Booker personal FOUL (3 PF),"[1626164, 1630193]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,,,,,200834.0,3.0,0.0,Quickley,1630193.0,,,,,,,,
513,PT09M45.00S,2025-03-18T03:54:29.8Z,4,REGULAR,turnover,bad pass,[],1630567,,,1610612761,99,67,2025-03-18T03:54:33Z,5050000,False,,,0,,S. Barnes bad pass TURNOVER (5 TO),"[1630567, 1628998]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,5.0,,,,Martin,1628998.0,,
514,PT09M45.00S,2025-03-18T03:54:29.8Z,4,REGULAR,steal,,[],1628998,,,1610612756,99,67,2025-03-18T03:54:31Z,5060000,False,,,0,,C. Martin STEAL (3 STL),[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
515,PT09M42.00S,2025-03-18T03:54:32.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,72.88107752956637,14.950980392156863,1610612756,102,67,2025-03-18T03:55:40Z,5070000,False,-175.0,202.0,1,right,D. Booker 26' 3PT running pullup (27 PTS) (C. Martin 5 AST),"[1626164, 1628998]",1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,26.77,Made,,,,,27.0,,,,,,,C. Martin,1628998.0,5.0,,,,
517,PT09M41.00S,2025-03-18T03:54:38.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,102,67,2025-03-18T03:54:38Z,5090000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M41.00S,2025-03-18T03:56:46.8Z,4,REGULAR,substitution,out,[],1626220,,,1610612761,102,67,2025-03-18T03:57:21Z,5100000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M41.00S,2025-03-18T03:56:46.8Z,4,REGULAR,substitution,in,[],1642346,,,1610612761,102,67,2025-03-18T03:57:21Z,5110000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M22.00S,2025-03-18T03:57:50.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,8.09789750328515,41.17647058823529,1610612761,102,69,2025-03-18T03:58:02Z,5120000,False,44.0,24.0,1,left,I. Quickley driving Layup (15 PTS),[1630193],1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,,,,,15.0,,,,,,,,,,,,,
521,PT09M08.00S,2025-03-18T03:58:04.2Z,4,REGULAR,3pt,Jump Shot,[],1628998,89.56964520367937,94.6078431372549,1610612756,102,69,2025-03-18T03:58:10Z,5130000,False,223.0,46.0,1,right,MISS C. Martin 3PT,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,22.76,Missed,,,,,,,,,,,,,,,,,,
522,PT09M07.00S,2025-03-18T03:58:05.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,102,69,2025-03-18T03:58:10Z,5140000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Right Corner 3,24+ Right,,,521.0,,,,,,,,,,,,,,,,,
523,PT09M07.00S,2025-03-18T03:58:09.9Z,4,REGULAR,foul,personal,[],1642345,,,1610612761,102,69,2025-03-18T03:58:17Z,5150000,False,,,0,,O. Ighodaro loose ball personal FOUL (3 PF),"[1642345, 1630567]",1610612756.0,PHX,loose ball,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,3.0,0.0,Barnes,1630567.0,,,,,,,,
525,PT08M55.00S,2025-03-18T03:58:32.6Z,4,REGULAR,3pt,Jump Shot,[],1630639,10.85742444152431,94.36274509803921,1610612761,102,72,2025-03-18T03:58:36Z,5170000,False,-222.0,50.0,1,left,A. Lawson 3PT  (10 PTS) (I. Quickley 7 AST),"[1630639, 1630193]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,22.73,Made,,,,,10.0,,,,,,,I. Quickley,1630193.0,7.0,,,,
527,PT08M37.00S,2025-03-18T03:58:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,92.32917214191852,55.63725490196079,1610612756,102,72,2025-03-18T03:59:20Z,5190000,False,28.0,20.0,1,right,MISS C. Martin driving reverse Layup - blocked,"[1628998, 1630658]",1610612756.0,PHX,driving reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,Castleton,1630658.0
544,PT08M37.00S,2025-03-18T03:58:50.6Z,4,REGULAR,block,,[],1630658,,,1610612756,102,72,2025-03-18T04:00:24Z,5195000,False,,,0,,C. Castleton BLOCK (2 BLK),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
528,PT08M35.00S,2025-03-18T03:58:52.6Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612756,102,72,2025-03-18T03:59:20Z,5200000,False,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,527.0,4.0,2.0,2.0,,,,,,,,,,,,,,
529,PT08M35.00S,2025-03-18T03:58:53.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,95.0886990801577,94.6078431372549,1610612756,102,72,2025-03-18T03:58:58Z,5210000,False,223.0,-6.0,1,right,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,22.31,Missed,,,,,,,,,,,,,,,,,,
530,PT08M32.00S,2025-03-18T03:58:56.3Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,102,72,2025-03-18T03:58:58Z,5220000,False,,,0,,I. Quickley REBOUND (Off:0 Def:7),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,529.0,7.0,7.0,0.0,,,,,,,,,,,,,,
531,PT08M28.00S,2025-03-18T03:59:00.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630658,6.389618922470433,51.225490196078425,1610612761,102,74,2025-03-18T04:01:11Z,5230000,False,-6.0,8.0,1,left,C. Castleton running Layup (10 PTS) (S. Barnes 3 AST),"[1630658, 1630567]",1610612761.0,TOR,running,,,Castleton,C. Castleton,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,10.0,,,,,,,S. Barnes,1630567.0,3.0,,,,
533,PT08M03.00S,2025-03-18T03:59:24.4Z,4,REGULAR,3pt,Jump Shot,[],1628998,69.99014454664915,21.813725490196077,1610612756,102,74,2025-03-18T03:59:30Z,5250000,False,-141.0,230.0,1,right,MISS C. Martin 26' 3PT,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.94,Missed,,,,,,,,,,,,,,,,,,
534,PT07M59.00S,2025-03-18T03:59:28.4Z,4,REGULAR,rebound,offensive,[],1642346,,,1610612756,102,74,2025-03-18T03:59:30Z,5260000,False,,,0,,R. Dunn REBOUND (Off:3 Def:3),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,533.0,6.0,3.0,3.0,,,,,,,,,,,,,,
535,PT07M59.00S,2025-03-18T03:59:29.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642346,94.40999984741211,50.0,1610612756,104,74,2025-03-18T03:59:29Z,5270000,False,0.0,0.0,1,right,R. Dunn tip Layup (13 PTS),[1642346],1610612756.0,PHX,tip,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,13.0,,,,,,,,,,,,,
536,PT07M53.00S,2025-03-18T03:59:35.2Z,4,REGULAR,3pt,Jump Shot,[],1630193,32.40801576872536,18.627450980392158,1610612761,104,74,2025-03-18T04:01:52Z,5280000,False,157.0,252.0,1,left,MISS I. Quickley 29' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,29.69,Missed,,,,,,,,,,,,,,,,,,
537,PT07M50.00S,2025-03-18T03:59:38.2Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,104,74,2025-03-18T03:59:39Z,5290000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:6),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,536.0,9.0,6.0,3.0,,,,,,,,,,,,,,
538,PT07M37.00S,2025-03-18T03:59:51.8Z,4,REGULAR,3pt,Jump Shot,[],1642346,69.46452036793693,67.8921568627451,1610612756,104,74,2025-03-18T03:59:56Z,5300000,False,89.0,235.0,1,right,MISS R. Dunn 25' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
539,PT07M33.00S,2025-03-18T03:59:55.8Z,4,REGULAR,rebound,offensive,[],1626145,,,1610612756,104,74,2025-03-18T03:59:56Z,5310000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,538.0,2.0,1.0,1.0,,,,,,,,,,,,,,
540,PT07M23.00S,2025-03-18T04:00:05.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642346,87.20433639947439,52.94117647058824,1610612756,104,74,2025-03-18T04:02:33Z,5320000,False,15.0,68.0,1,right,MISS R. Dunn 6' driving floating Shot,[1642346],1610612756.0,PHX,driving floating,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.94,Missed,,,,,,,,,,,,,,,,,,
541,PT07M21.00S,2025-03-18T04:00:07.0Z,4,REGULAR,rebound,defensive,[],202066,,,1610612761,104,74,2025-03-18T04:00:12Z,5330000,False,,,0,,G. Temple REBOUND (Off:0 Def:2),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,In The Paint (Non-RA),0-8 Center,,,540.0,2.0,2.0,0.0,,,,,,,,,,,,,,
542,PT07M18.00S,2025-03-18T04:00:10.8Z,4,REGULAR,foul,personal,[],1626145,,,1610612761,104,74,2025-03-18T04:03:19Z,5340000,False,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1630567]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,201638.0,1.0,0.0,Barnes,1630567.0,,,,,,,,
545,PT07M18.00S,2025-03-18T04:00:27.0Z,4,REGULAR,substitution,out,[],1626164,,,1610612761,104,74,2025-03-18T04:00:37Z,5360000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M18.00S,2025-03-18T04:00:27.0Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,104,74,2025-03-18T04:00:37Z,5370000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M18.00S,2025-03-18T04:00:27.0Z,4,REGULAR,substitution,out,[],1630193,,,1610612761,104,74,2025-03-18T04:00:37Z,5380000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M18.00S,2025-03-18T04:00:27.0Z,4,REGULAR,substitution,out,[],1630658,,,1610612761,104,74,2025-03-18T04:00:37Z,5390000,False,,,0,,SUB out: C. Castleton,[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M18.00S,2025-03-18T04:00:27.0Z,4,REGULAR,substitution,in,[],1631221,,,1610612761,104,74,2025-03-18T04:00:37Z,5400000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M18.00S,2025-03-18T04:00:27.0Z,4,REGULAR,substitution,in,[],1631115,,,1610612761,104,74,2025-03-18T04:00:37Z,5410000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M18.00S,2025-03-18T04:00:27.0Z,4,REGULAR,substitution,in,[],1642347,,,1610612761,104,74,2025-03-18T04:00:37Z,5420000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M18.00S,2025-03-18T04:00:27.0Z,4,REGULAR,substitution,in,[],1642367,,,1610612761,104,74,2025-03-18T04:00:37Z,5430000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M13.00S,2025-03-18T04:00:57.6Z,4,REGULAR,substitution,out,[],1642345,,,1610612761,104,74,2025-03-18T04:01:02Z,5450000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M13.00S,2025-03-18T04:00:57.6Z,4,REGULAR,substitution,in,[],1630208,,,1610612761,104,74,2025-03-18T04:01:02Z,5460000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M04.00S,2025-03-18T04:01:19.5Z,4,REGULAR,3pt,Jump Shot,[],202066,16.113666228646515,96.32352941176471,1610612761,104,74,2025-03-18T04:01:26Z,5470000,False,-232.0,99.0,1,left,MISS G. Temple 25' 3PT,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
557,PT07M00.00S,2025-03-18T04:01:23.5Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612756,104,74,2025-03-18T04:01:26Z,5480000,False,,,0,,T. Jones REBOUND (Off:1 Def:2),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,556.0,3.0,2.0,1.0,,,,,,,,,,,,,,
558,PT06M51.00S,2025-03-18T04:01:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642346,80.3712220762155,48.03921568627451,1610612756,106,74,2025-03-18T04:01:38Z,5490000,False,-10.0,132.0,1,right,R. Dunn 13' driving floating Jump Shot (15 PTS) (C. Martin 6 AST),"[1642346, 1628998]",1610612756.0,PHX,driving floating,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Center,13.24,Made,,,,,15.0,,,,,,,C. Martin,1628998.0,6.0,,,,
560,PT06M32.00S,2025-03-18T04:01:50.8Z,4,REGULAR,3pt,Jump Shot,[],1630639,28.597240473061763,20.098039215686274,1610612761,106,74,2025-03-18T04:01:56Z,5510000,False,150.0,216.0,1,left,MISS A. Lawson 26' 3PT,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
561,PT06M29.00S,2025-03-18T04:01:53.8Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612756,106,74,2025-03-18T04:01:56Z,5520000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,560.0,4.0,3.0,1.0,,,,,,,,,,,,,,
562,PT06M20.00S,2025-03-18T04:02:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,81.42247043363994,56.61764705882353,1610612756,106,74,2025-03-18T04:02:08Z,5530000,False,33.0,122.0,1,right,MISS N. Richards 12' Jump Shot,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,12.65,Missed,,,,,,,,,,,,,,,,,,
563,PT06M17.00S,2025-03-18T04:02:06.3Z,4,REGULAR,rebound,defensive,[],1631115,,,1610612761,106,74,2025-03-18T04:02:08Z,5540000,False,,,0,,O. Robinson REBOUND (Off:2 Def:4),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,562.0,6.0,4.0,2.0,,,,,,,,,,,,,,
564,PT06M11.00S,2025-03-18T04:02:15.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612761,106,74,2025-03-18T04:02:31Z,5550000,False,,,0,,C. Martin shooting personal FOUL (4 PF) (Temple 2 FT),"[1628998, 202066]",1610612756.0,PHX,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202901.0,4.0,0.0,Temple,202066.0,,,,,,,,
566,PT06M11.00S,2025-03-18T04:02:45.7Z,4,REGULAR,freethrow,1 of 2,[],202066,,,1610612761,106,75,2025-03-18T04:02:45Z,5570000,False,,,0,,G. Temple Free Throw 1 of 2 (4 PTS),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
567,PT06M11.00S,2025-03-18T04:02:47.1Z,4,REGULAR,substitution,out,[],1626145,,,1610612761,106,75,2025-03-18T04:02:55Z,5580000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M11.00S,2025-03-18T04:02:47.1Z,4,REGULAR,substitution,out,[],1630639,,,1610612761,106,75,2025-03-18T04:02:55Z,5590000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M11.00S,2025-03-18T04:02:47.1Z,4,REGULAR,substitution,in,[],1631102,,,1610612761,106,75,2025-03-18T04:02:55Z,5600000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M11.00S,2025-03-18T04:02:47.1Z,4,REGULAR,substitution,in,[],1642419,,,1610612761,106,75,2025-03-18T04:02:55Z,5610000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M11.00S,2025-03-18T04:03:11.8Z,4,REGULAR,freethrow,2 of 2,[],202066,,,1610612761,106,76,2025-03-18T04:03:11Z,5620000,False,,,0,,G. Temple Free Throw 2 of 2 (5 PTS),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
572,PT05M58.00S,2025-03-18T04:03:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642346,93.64323258869908,47.549019607843135,1610612756,108,76,2025-03-18T04:05:52Z,5630000,False,-12.0,7.0,1,right,R. Dunn cutting Layup (17 PTS) (N. Richards 1 AST),"[1642346, 1630208]",1610612756.0,PHX,cutting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,17.0,,,,,,,N. Richards,1630208.0,1.0,,,,
573,PT05M38.00S,2025-03-18T04:03:45.9Z,4,REGULAR,3pt,Jump Shot,[],202066,4.28712220762155,94.36274509803921,1610612761,108,76,2025-03-18T04:03:51Z,5640000,False,-222.0,-12.0,1,left,MISS G. Temple 3PT,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Left Corner 3,24+ Left,22.21,Missed,,,,,,,,,,,,,,,,,,
574,PT05M34.00S,2025-03-18T04:03:49.9Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612756,108,76,2025-03-18T04:03:51Z,5650000,False,,,0,,C. Martin REBOUND (Off:2 Def:3),[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,573.0,5.0,3.0,2.0,,,,,,,,,,,,,,
576,PT05M32.00S,2025-03-18T04:04:00.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,108,76,2025-03-18T04:04:00Z,5660000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M32.00S,2025-03-18T04:05:27.5Z,4,REGULAR,substitution,out,[],1642346,,,1610612756,108,76,2025-03-18T04:06:54Z,5670000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M32.00S,2025-03-18T04:05:27.5Z,4,REGULAR,substitution,out,[],1630208,,,1610612756,108,76,2025-03-18T04:06:54Z,5680000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M32.00S,2025-03-18T04:05:27.5Z,4,REGULAR,substitution,out,[],1631221,,,1610612756,108,76,2025-03-18T04:06:54Z,5690000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M32.00S,2025-03-18T04:05:27.5Z,4,REGULAR,substitution,out,[],1628998,,,1610612756,108,76,2025-03-18T04:06:54Z,5700000,False,,,0,,SUB out: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M32.00S,2025-03-18T04:05:27.5Z,4,REGULAR,substitution,in,[],1627814,,,1610612756,108,76,2025-03-18T04:06:54Z,5710000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M32.00S,2025-03-18T04:05:27.5Z,4,REGULAR,substitution,in,[],1628420,,,1610612756,108,76,2025-03-18T04:06:54Z,5720000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M32.00S,2025-03-18T04:05:27.5Z,4,REGULAR,substitution,in,[],203995,,,1610612756,108,76,2025-03-18T04:06:54Z,5730000,False,,,0,,SUB in: V. Micić,[203995],1610612756.0,PHX,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M32.00S,2025-03-18T04:05:27.5Z,4,REGULAR,substitution,in,[],1629626,,,1610612756,108,76,2025-03-18T04:06:54Z,5740000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M19.00S,2025-03-18T04:07:02.8Z,4,REGULAR,3pt,Jump Shot,[],1631102,74.85216819973719,10.784313725490197,1610612756,108,76,2025-03-18T04:07:10Z,5750000,False,-196.0,184.0,1,right,MISS T. Washington Jr. 26' step back 3PT,[1631102],1610612756.0,PHX,step back,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
586,PT05M15.00S,2025-03-18T04:07:06.8Z,4,REGULAR,rebound,defensive,[],1642419,,,1610612761,108,76,2025-03-18T04:07:10Z,5760000,False,,,0,,J. Battle REBOUND (Off:0 Def:3),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,585.0,3.0,3.0,0.0,,,,,,,,,,,,,,
587,PT05M02.00S,2025-03-18T04:07:19.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631115,15.062417871222076,61.029411764705884,1610612761,108,76,2025-03-18T04:07:25Z,5770000,False,-55.0,89.0,1,left,MISS O. Robinson 10' pullup Shot,[1631115],1610612761.0,TOR,pullup,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Left,10.48,Missed,,,,,,,,,,,,,,,,,,
588,PT04M59.00S,2025-03-18T04:07:22.0Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612756,108,76,2025-03-18T04:07:25Z,5780000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Left,,,587.0,1.0,1.0,0.0,,,,,,,,,,,,,,
