actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
593,PT05M59.00S,2024-12-04T04:05:31.5Z,4,REGULAR,substitution,out,[],1642346,,,1610612756,90,78,2024-12-04T04:05:54Z,5830000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M59.00S,2024-12-04T04:05:31.5Z,4,REGULAR,substitution,out,[],203486,,,1610612756,90,78,2024-12-04T04:05:54Z,5840000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M59.00S,2024-12-04T04:05:31.5Z,4,REGULAR,substitution,in,[],1642345,,,1610612756,90,78,2024-12-04T04:05:54Z,5850000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M59.00S,2024-12-04T04:05:31.5Z,4,REGULAR,substitution,in,[],1626145,,,1610612756,90,78,2024-12-04T04:05:54Z,5860000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M47.00S,2024-12-04T04:06:07.4Z,4,REGULAR,2pt,Jump Shot,[],1642345,79.45137976346912,51.9607843137255,1610612756,90,78,2024-12-04T04:06:40Z,5870000,False,10.0,141.0,1,right,MISS O. Ighodaro 14' floating Shot,[1642345],1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Center,,,,,,14.1,Missed,,,,,,,,,,,,,
598,PT05M45.00S,2024-12-04T04:06:09.4Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,90,78,2024-12-04T04:06:40Z,5880000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:5),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Center,,,,,,,,,597.0,6.0,5.0,1.0,,,,,,,,
599,PT05M36.00S,2024-12-04T04:06:16.5Z,4,REGULAR,3pt,Jump Shot,[],1629640,20.581471747700395,5.637254901960785,1610612759,90,78,2024-12-04T04:06:21Z,5890000,False,222.0,141.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,26.28,Missed,,,,,,,,,,,,,
600,PT05M33.00S,2024-12-04T04:06:19.5Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,90,78,2024-12-04T04:06:21Z,5900000,False,,,0,,D. Booker REBOUND (Off:0 Def:8),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,599.0,8.0,8.0,0.0,,,,,,,,
601,PT05M16.00S,2024-12-04T04:06:36.1Z,4,REGULAR,3pt,Jump Shot,[],1626220,89.30683311432325,4.6568627450980395,1610612756,93,78,2024-12-04T04:06:41Z,5910000,False,-227.0,48.0,1,right,R. O'Neale 3PT  (8 PTS) (D. Booker 4 AST),"[1626220, 1626164]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,23.17,Made,8.0,,,,,D. Booker,1626164.0,4.0,,,,,
603,PT04M56.00S,2024-12-04T04:06:58.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,19.004599211563733,34.31372549019608,1610612759,93,78,2024-12-04T04:07:40Z,5930000,False,78.0,126.0,1,left,MISS V. Wembanyama 14' turnaround fadeaway Shot,[1641705],1610612759.0,SAS,turnaround fadeaway,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,14.85,Missed,,,,,,,,,,,,,
604,PT04M51.00S,2024-12-04T04:07:03.4Z,4,REGULAR,rebound,defensive,[],203078,,,1610612756,93,78,2024-12-04T04:07:40Z,5940000,False,,,0,,B. Beal REBOUND (Off:0 Def:8),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,603.0,8.0,8.0,0.0,,,,,,,,
605,PT04M32.00S,2024-12-04T04:07:20.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,91.5407358738502,63.725490196078425,1610612756,95,78,2024-12-04T04:07:24Z,5950000,False,69.0,27.0,1,right,R. O'Neale 7' driving floating Jump Shot (10 PTS) (D. Booker 5 AST),"[1626220, 1626164]",1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.37,Made,10.0,,,,,D. Booker,1626164.0,5.0,,,,,
607,PT04M20.00S,2024-12-04T04:07:34.1Z,4,REGULAR,turnover,bad pass,[],1642264,,,1610612759,95,78,2024-12-04T04:08:20Z,5970000,False,,,0,,S. Castle bad pass TURNOVER (3 TO),"[1642264, 1626164]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,3.0,Booker,1626164.0,,
608,PT04M20.00S,2024-12-04T04:07:34.1Z,4,REGULAR,steal,,[],1626164,,,1610612756,95,78,2024-12-04T04:07:35Z,5980000,False,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
609,PT04M05.00S,2024-12-04T04:07:49.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,71.69842312746385,20.098039215686274,1610612756,95,78,2024-12-04T04:08:40Z,5990000,False,-150.0,214.0,1,right,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,26.06,Missed,,,,,,,,,,,,,
610,PT04M03.00S,2024-12-04T04:07:51.4Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,95,78,2024-12-04T04:08:40Z,6000000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,609.0,13.0,10.0,3.0,,,,,,,,
611,PT03M53.00S,2024-12-04T04:07:58.8Z,4,REGULAR,3pt,Jump Shot,[],1641705,29.38567674113009,21.07843137254902,1610612759,95,81,2024-12-04T04:08:03Z,6010000,False,145.0,224.0,1,left,V. Wembanyama 26' 3PT  (15 PTS) (J. Champagnie 1 AST),"[1641705, 1630577]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,26.64,Made,15.0,,,,,J. Champagnie,1630577.0,1.0,,,,,
613,PT03M38.00S,2024-12-04T04:08:17.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,95,81,2024-12-04T04:08:17Z,6030000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M38.00S,2024-12-04T04:09:43.0Z,4,REGULAR,substitution,out,[],1629640,,,1610612756,95,81,2024-12-04T04:09:59Z,6040000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M38.00S,2024-12-04T04:09:43.0Z,4,REGULAR,substitution,out,[],1630577,,,1610612756,95,81,2024-12-04T04:09:59Z,6050000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M38.00S,2024-12-04T04:09:43.0Z,4,REGULAR,substitution,in,[],101108,,,1610612756,95,81,2024-12-04T04:09:59Z,6060000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M38.00S,2024-12-04T04:09:43.0Z,4,REGULAR,substitution,in,[],1631110,,,1610612756,95,81,2024-12-04T04:09:59Z,6070000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M34.00S,2024-12-04T04:10:11.2Z,4,REGULAR,3pt,Jump Shot,[],203078,64.20827858081472,47.549019607843135,1610612756,95,81,2024-12-04T04:11:00Z,6080000,False,-12.0,284.0,1,right,MISS B. Beal 28' pullup 3PT,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,,,,,,28.42,Missed,,,,,,,,,,,,,
619,PT03M32.00S,2024-12-04T04:10:13.2Z,4,REGULAR,rebound,defensive,[],101108,,,1610612759,95,81,2024-12-04T04:10:49Z,6090000,False,,,0,,C. Paul REBOUND (Off:1 Def:5),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,618.0,6.0,5.0,1.0,,,,,,,,
620,PT03M26.00S,2024-12-04T04:10:17.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,7.440867279894875,94.6078431372549,1610612759,95,84,2024-12-04T04:11:23Z,6100000,False,-223.0,17.0,1,left,D. Vassell 3PT running (19 PTS) (V. Wembanyama 7 AST),"[1630170, 1641705]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,,,22.37,Made,19.0,,,,,V. Wembanyama,1641705.0,7.0,,,,,
622,PT03M06.00S,2024-12-04T04:10:40.1Z,4,REGULAR,2pt,Jump Shot,[],1626164,84.97043363994744,68.62745098039215,1610612756,97,84,2024-12-04T04:10:54Z,6120000,False,93.0,89.0,1,right,D. Booker 12' driving floating Jump Shot (26 PTS) (T. Jones 4 AST),"[1626164, 1626145]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,12.87,Made,26.0,,,,,T. Jones,1626145.0,4.0,,,,,
624,PT03M06.00S,2024-12-04T04:10:42.3Z,4,REGULAR,foul,personal,['1freethrow'],1631110,,,1610612756,97,84,2024-12-04T04:10:50Z,6140000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Booker 1 FT),"[1631110, 1626164]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Right,202007.0,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
626,PT03M06.00S,2024-12-04T04:11:04.8Z,4,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,98,84,2024-12-04T04:11:04Z,6160000,False,,,0,,D. Booker Free Throw 1 of 1 (27 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,
627,PT02M58.00S,2024-12-04T04:11:18.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,8.09789750328515,44.85294117647059,1610612759,98,84,2024-12-04T04:13:17Z,6170000,False,26.0,24.0,1,left,MISS D. Vassell driving reverse Layup,[1630170],1610612759.0,SAS,driving reverse,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,3.49,Missed,,,,,,,,,,,,,
628,PT02M56.00S,2024-12-04T04:11:20.8Z,4,REGULAR,rebound,offensive,[],1631110,,,1610612759,98,84,2024-12-04T04:13:17Z,6180000,False,,,0,,J. Sochan REBOUND (Off:5 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,627.0,9.0,4.0,5.0,,,,,,,,
629,PT02M49.00S,2024-12-04T04:11:25.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,13.354139290407357,2.696078431372549,1610612759,98,87,2024-12-04T04:11:28Z,6190000,False,237.0,73.0,1,left,D. Vassell 24' 3PT  (22 PTS) (S. Castle 3 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,,,24.75,Made,22.0,,,,,S. Castle,1642264.0,3.0,,,,,
631,PT02M41.00S,2024-12-04T04:11:35.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642264,,,1610612756,98,87,2024-12-04T04:11:40Z,6210000,False,,,0,,S. Castle personal FOUL (2 PF) (Booker 2 FT),"[1642264, 1626164]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,202007.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
633,PT02M41.00S,2024-12-04T04:12:07.7Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,99,87,2024-12-04T04:12:07Z,6230000,False,,,0,,D. Booker Free Throw 1 of 2 (28 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,Made,28.0,,,,,,,,,,,,
635,PT02M41.00S,2024-12-04T04:12:27.5Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,100,87,2024-12-04T04:12:27Z,6240000,False,,,0,,D. Booker Free Throw 2 of 2 (29 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,Made,29.0,,,,,,,,,,,,
636,PT02M33.00S,2024-12-04T04:12:38.4Z,4,REGULAR,2pt,Jump Shot,[],101108,9.543363994743759,33.57843137254902,1610612759,100,87,2024-12-04T04:14:32Z,6250000,False,82.0,37.0,1,left,MISS C. Paul 9' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,,,,9.01,Missed,,,,,,,,,,,,,
637,PT02M31.00S,2024-12-04T04:12:40.4Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,100,87,2024-12-04T04:14:32Z,6260000,False,,,0,,D. Booker REBOUND (Off:0 Def:9),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,,,,636.0,9.0,9.0,0.0,,,,,,,,
639,PT02M29.00S,2024-12-04T04:13:14.3Z,4,REGULAR,turnover,out-of-bounds,[],203078,,,1610612756,100,87,2024-12-04T04:17:03Z,6280000,False,,,0,,B. Beal lost ball out-of-bounds TURNOVER (3 TO),[203078],1610612756.0,PHX,lost ball,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,3.0,,,,
640,PT02M23.00S,2024-12-04T04:13:40.3Z,4,REGULAR,foul,offensive,['inpenalty'],1641705,,,1610612759,100,87,2024-12-04T04:13:50Z,6290000,False,,,0,,V. Wembanyama charge offensive FOUL (3 PF),"[1641705, 203078]",1610612759.0,SAS,charge,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,202007.0,3.0,0.0,Beal,203078.0,,,,,,,,,,,,,,,
642,PT02M23.00S,2024-12-04T04:13:40.3Z,4,REGULAR,turnover,offensive foul,[],1641705,,,1610612759,100,87,2024-12-04T04:13:40Z,6310000,False,,,0,,V. Wembanyama offensive foul TURNOVER (4 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,202007.0,,,,,,,,,,,,,,,4.0,,,,
643,PT02M23.00S,2024-12-04T04:13:53.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,100,87,2024-12-04T04:13:53Z,6320000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M04.00S,2024-12-04T04:15:59.3Z,4,REGULAR,turnover,bad pass,[],1626164,,,1610612756,100,87,2024-12-04T04:16:57Z,6340000,False,,,0,,D. Booker bad pass TURNOVER (5 TO),"[1626164, 1631110]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,5.0,Sochan,1631110.0,,
646,PT02M04.00S,2024-12-04T04:15:59.3Z,4,REGULAR,steal,,[],1631110,,,1610612759,100,87,2024-12-04T04:16:01Z,6350000,False,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
647,PT01M58.00S,2024-12-04T04:16:03.9Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630170,26.231931668856767,12.5,1610612759,100,90,2024-12-04T04:17:20Z,6360000,False,188.0,194.0,1,left,D. Vassell 26' 3PT running (25 PTS) (C. Paul 8 AST),"[1630170, 101108]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,26.99,Made,25.0,,,,,C. Paul,101108.0,8.0,,,,,
650,PT01M38.00S,2024-12-04T04:16:47.1Z,4,REGULAR,3pt,Jump Shot,[],1626164,69.99014454664915,74.75490196078431,1610612756,100,90,2024-12-04T04:18:12Z,6390000,False,124.0,230.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,26.08,Missed,,,,,,,,,,,,,
651,PT01M36.00S,2024-12-04T04:16:49.1Z,4,REGULAR,rebound,defensive,[],101108,,,1610612759,100,90,2024-12-04T04:18:12Z,6400000,False,,,0,,C. Paul REBOUND (Off:1 Def:6),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,650.0,7.0,6.0,1.0,,,,,,,,
652,PT01M22.00S,2024-12-04T04:17:02.5Z,4,REGULAR,3pt,Jump Shot,[],1642264,12.483574244415237,96.30055147058823,1610612759,100,90,2024-12-04T04:18:53Z,6410000,False,-232.0,65.0,1,left,MISS S. Castle 24' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Left Corner 3,24+ Left,,,,,,24.04,Missed,,,,,,,,,,,,,
653,PT01M20.00S,2024-12-04T04:17:04.5Z,4,REGULAR,rebound,offensive,[],1631110,,,1610612759,100,90,2024-12-04T04:18:36Z,6420000,False,,,0,,J. Sochan REBOUND (Off:6 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,,,,,652.0,10.0,4.0,6.0,,,,,,,,
654,PT01M17.00S,2024-12-04T04:17:07.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,6.1268068331143235,43.872549019607845,1610612759,100,92,2024-12-04T04:18:50Z,6430000,False,31.0,5.0,1,left,J. Sochan putback Layup (13 PTS),[1631110],1610612759.0,SAS,putback,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,3.1,Made,13.0,,,,,,,,,,,,
655,PT01M00.00S,2024-12-04T04:17:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,93.38042049934296,54.90196078431373,1610612756,102,92,2024-12-04T04:17:30Z,6440000,False,25.0,10.0,1,right,B. Beal driving Layup (9 PTS),[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,2.64,Made,9.0,,,,,,,,,,,,
656,PT00M55.20S,2024-12-04T04:17:40.9Z,4,REGULAR,3pt,Jump Shot,[],101108,33.85348226018397,52.94117647058824,1610612759,102,92,2024-12-04T04:19:31Z,6450000,False,-15.0,266.0,1,left,MISS C. Paul 26' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,26.61,Missed,,,,,,,,,,,,,
657,PT00M53.30S,2024-12-04T04:17:42.8Z,4,REGULAR,rebound,offensive,[],1631110,,,1610612759,102,92,2024-12-04T04:19:31Z,6460000,False,,,0,,J. Sochan REBOUND (Off:7 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,,656.0,11.0,4.0,7.0,,,,,,,,
658,PT00M52.20S,2024-12-04T04:17:54.0Z,4,REGULAR,foul,personal,[],203078,,,1610612759,102,92,2024-12-04T04:18:03Z,6470000,False,,,0,,B. Beal personal FOUL (2 PF),"[203078, 1631110]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,2004.0,2.0,0.0,Sochan,1631110.0,,,,,,,,,,,,,,,
660,PT00M44.40S,2024-12-04T04:18:29.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612759,102,92,2024-12-04T04:18:36Z,6490000,False,,,0,,D. Booker shooting personal FOUL (5 PF) (Sochan 2 FT),"[1626164, 1631110]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,202007.0,5.0,0.0,Sochan,1631110.0,,,,,,,,,,,,,,,
662,PT00M44.40S,2024-12-04T04:18:55.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631110,,,1610612759,102,92,2024-12-04T04:18:55Z,6510000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
663,PT00M44.40S,2024-12-04T04:18:55.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,102,92,2024-12-04T04:18:55Z,6520000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,662.0,,,,,,,,,,,
664,PT00M44.40S,2024-12-04T04:19:09.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631110,,,1610612759,102,93,2024-12-04T04:19:09Z,6530000,False,,,0,,J. Sochan Free Throw 2 of 2 (14 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
665,PT00M38.50S,2024-12-04T04:19:26.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612756,102,93,2024-12-04T04:19:38Z,6540000,False,,,0,,D. Vassell take personal FOUL (3 PF) (Ighodaro 2 FT),"[1630170, 1642345]",1610612759.0,SAS,take,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,1628171.0,3.0,0.0,Ighodaro,1642345.0,,,,,,,,,,,,,,,
667,PT00M38.50S,2024-12-04T04:19:55.5Z,4,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,102,93,2024-12-04T04:19:55Z,6560000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 2,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
668,PT00M38.50S,2024-12-04T04:19:55.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,102,93,2024-12-04T04:19:55Z,6570000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,667.0,,,,,,,,,,,
669,PT00M38.50S,2024-12-04T04:20:10.6Z,4,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,103,93,2024-12-04T04:20:10Z,6580000,False,,,0,,O. Ighodaro Free Throw 2 of 2 (7 PTS),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
670,PT00M31.50S,2024-12-04T04:20:19.9Z,4,REGULAR,3pt,Jump Shot,[],1641705,32.53942181340342,40.19607843137255,1610612759,103,93,2024-12-04T04:21:21Z,6590000,False,49.0,253.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,25.81,Missed,,,,,,,,,,,,,
671,PT00M28.60S,2024-12-04T04:20:22.8Z,4,REGULAR,rebound,offensive,[],101108,,,1610612759,103,93,2024-12-04T04:21:36Z,6600000,False,,,0,,C. Paul REBOUND (Off:2 Def:6),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,670.0,8.0,6.0,2.0,,,,,,,,
672,PT00M27.00S,2024-12-04T04:20:24.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101108,20.05584756898817,90.68627450980392,1610612759,103,93,2024-12-04T04:22:05Z,6610000,False,-203.0,136.0,1,left,MISS C. Paul 24' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,24.47,Missed,,,,,,,,,,,,,
673,PT00M24.30S,2024-12-04T04:20:27.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,103,93,2024-12-04T04:22:05Z,6620000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,672.0,,,,,,,,,,,
675,PT00M24.30S,2024-12-04T04:20:39.1Z,4,REGULAR,substitution,out,[],1642345,,,1610612756,103,93,2024-12-04T04:20:51Z,6640000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M24.30S,2024-12-04T04:20:39.1Z,4,REGULAR,substitution,in,[],1628960,,,1610612756,103,93,2024-12-04T04:20:51Z,6650000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M19.60S,2024-12-04T04:21:05.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612756,103,93,2024-12-04T04:21:13Z,6660000,False,,,0,,C. Paul take personal FOUL (3 PF) (Beal 2 FT),"[101108, 203078]",1610612759.0,SAS,take,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,202007.0,3.0,0.0,Beal,203078.0,,,,,,,,,,,,,,,
679,PT00M19.60S,2024-12-04T04:21:36.8Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,104,93,2024-12-04T04:21:36Z,6680000,False,,,0,,B. Beal Free Throw 1 of 2 (10 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
680,PT00M19.60S,2024-12-04T04:21:42.7Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,104,93,2024-12-04T04:21:52Z,6690000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M19.60S,2024-12-04T04:21:42.7Z,4,REGULAR,substitution,in,[],1642346,,,1610612756,104,93,2024-12-04T04:21:52Z,6700000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
