actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
572,PT08M36.00S,2025-02-08T04:57:25.5Z,4,REGULAR,block,,[],203486,,,1610612762,107,96,2025-02-08T04:57:29Z,5580000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
573,PT08M36.00S,2025-02-08T04:57:25.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,107,96,2025-02-08T04:57:31Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,571.0,,,,,,,,,,,,,,,,
575,PT08M36.00S,2025-02-08T04:57:32.9Z,4,REGULAR,substitution,out,[],1642346,,,1610612762,107,96,2025-02-08T04:57:44Z,5610000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M36.00S,2025-02-08T04:57:32.9Z,4,REGULAR,substitution,out,[],1628420,,,1610612762,107,96,2025-02-08T04:57:44Z,5620000,False,,,0,,SUB out: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M36.00S,2025-02-08T04:57:32.9Z,4,REGULAR,substitution,in,[],1628960,,,1610612762,107,96,2025-02-08T04:57:44Z,5630000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M36.00S,2025-02-08T04:57:32.9Z,4,REGULAR,substitution,in,[],1626145,,,1610612762,107,96,2025-02-08T04:57:44Z,5640000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M36.00S,2025-02-08T04:57:32.9Z,4,REGULAR,substitution,out,[],1629004,,,1610612762,107,96,2025-02-08T04:58:31Z,5645000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M36.00S,2025-02-08T04:57:32.9Z,4,REGULAR,substitution,in,[],1641729,,,1610612762,107,96,2025-02-08T04:58:31Z,5647500,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M25.00S,2025-02-08T04:58:02.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,33.065045992115635,48.529411764705884,1610612762,107,96,2025-02-08T04:58:13Z,5650000,False,7.0,258.0,1,left,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
580,PT08M18.00S,2025-02-08T04:58:09.2Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612756,107,96,2025-02-08T04:58:13Z,5660000,False,,,0,,T. Jones REBOUND (Off:0 Def:5),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,579.0,5.0,5.0,0.0,,,,,,,,,,,,,
581,PT08M15.00S,2025-02-08T04:58:12.5Z,4,REGULAR,3pt,Jump Shot,[],1629626,84.83902759526939,96.07843137254902,1610612756,107,96,2025-02-08T04:58:16Z,5670000,False,230.0,90.0,1,right,MISS B. Bol 24' 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right,24.74,Missed,,,,,,,,,,,,,,,,,,
582,PT08M14.00S,2025-02-08T04:58:13.5Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,107,96,2025-02-08T04:58:16Z,5680000,False,,,0,,J. Collins REBOUND (Off:3 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right,,,,581.0,6.0,3.0,3.0,,,,,,,,,,,,,
583,PT08M07.00S,2025-02-08T04:58:20.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,7.046649145860711,45.588235294117645,1610612762,107,96,2025-02-08T04:58:34Z,5690000,False,22.0,14.0,1,left,MISS I. Collier Layup,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
584,PT08M02.00S,2025-02-08T04:58:25.7Z,4,REGULAR,rebound,offensive,[],1642271,,,1610612762,107,96,2025-02-08T04:58:25Z,5700000,False,,,0,,K. Filipowski REBOUND (Off:8 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,583.0,11.0,3.0,8.0,,,,,,,,,,,,,
587,PT07M52.00S,2025-02-08T04:58:35.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642271,31.750985545335087,60.29411764705882,1610612762,107,96,2025-02-08T04:59:27Z,5710000,False,-51.0,246.0,1,left,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,25.13,Missed,,,,,,,,,,,,,,,,,,
588,PT07M50.00S,2025-02-08T04:58:37.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,107,96,2025-02-08T04:58:54Z,5720000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,587.0,,,,,,,,,,,,,,,,
589,PT07M50.00S,2025-02-08T04:58:54.4Z,4,REGULAR,substitution,out,[],203486,,,1610612762,107,96,2025-02-08T04:59:08Z,5730000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M50.00S,2025-02-08T04:58:54.4Z,4,REGULAR,substitution,out,[],1642268,,,1610612762,107,96,2025-02-08T04:59:08Z,5740000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M50.00S,2025-02-08T04:58:54.4Z,4,REGULAR,substitution,in,[],1630208,,,1610612762,107,96,2025-02-08T04:59:08Z,5750000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M50.00S,2025-02-08T04:58:54.4Z,4,REGULAR,substitution,in,[],1641718,,,1610612762,107,96,2025-02-08T04:59:08Z,5760000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M43.00S,2025-02-08T04:59:11.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1641729,16.16294349540079,28.113511029411764,1610612762,107,98,2025-02-08T05:01:15Z,5770000,False,109.0,99.0,1,left,B. Sensabaugh 14' floating Jump Shot (4 PTS) (K. George 3 AST),"[1641729, 1641718]",1610612762.0,UTA,floating,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,14.78,Made,4.0,,,,,K. George,1641718.0,3.0,,,,,,,,,,
595,PT07M25.00S,2025-02-08T04:59:29.2Z,4,REGULAR,3pt,Jump Shot,[],1629626,70.38436268068331,21.568627450980394,1610612756,107,98,2025-02-08T04:59:32Z,5790000,False,-142.0,226.0,1,right,MISS B. Bol 26' 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
596,PT07M22.00S,2025-02-08T04:59:32.2Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,107,98,2025-02-08T04:59:32Z,5800000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,595.0,3.0,2.0,1.0,,,,,,,,,,,,,
597,PT07M19.00S,2025-02-08T04:59:38.7Z,4,REGULAR,foul,offensive,[],1628381,,,1610612762,107,98,2025-02-08T04:59:50Z,5810000,False,,,0,,J. Collins charge offensive FOUL (2 PF),"[1628381, 1628960]",1610612762.0,UTA,charge,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Allen,1628960.0
599,PT07M19.00S,2025-02-08T04:59:38.7Z,4,REGULAR,turnover,offensive foul,[],1628381,,,1610612762,107,98,2025-02-08T04:59:38Z,5830000,False,,,0,,J. Collins offensive foul TURNOVER (1 TO),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,,,,,202035.0,,,,
600,PT07M19.00S,2025-02-08T05:00:11.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,107,98,2025-02-08T05:00:11Z,5840000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M19.00S,2025-02-08T05:01:00.0Z,4,REGULAR,substitution,out,[],1628960,,,1610612756,107,98,2025-02-08T05:03:01Z,5850000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M19.00S,2025-02-08T05:01:00.0Z,4,REGULAR,substitution,out,[],1629626,,,1610612756,107,98,2025-02-08T05:03:01Z,5860000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M19.00S,2025-02-08T05:01:00.0Z,4,REGULAR,substitution,out,[],1628381,,,1610612756,107,98,2025-02-08T05:03:01Z,5870000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M19.00S,2025-02-08T05:01:00.0Z,4,REGULAR,substitution,out,[],1642271,,,1610612756,107,98,2025-02-08T05:03:01Z,5880000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M19.00S,2025-02-08T05:01:00.0Z,4,REGULAR,substitution,in,[],1642346,,,1610612756,107,98,2025-02-08T05:03:01Z,5890000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M19.00S,2025-02-08T05:01:00.0Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,107,98,2025-02-08T05:03:01Z,5900000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M19.00S,2025-02-08T05:01:00.0Z,4,REGULAR,substitution,in,[],1628374,,,1610612756,107,98,2025-02-08T05:03:01Z,5910000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M19.00S,2025-02-08T05:01:00.0Z,4,REGULAR,substitution,in,[],1631117,,,1610612756,107,98,2025-02-08T05:03:01Z,5920000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M58.00S,2025-02-08T05:03:29.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,90.22667542706965,2.696078431372549,1610612756,107,98,2025-02-08T05:03:36Z,5930000,False,-237.0,39.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,23.98,Missed,,,,,,,,,,,,,,,,,,
610,PT06M53.00S,2025-02-08T05:03:34.6Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,107,98,2025-02-08T05:03:36Z,5940000,False,,,0,,W. Kessler REBOUND (Off:6 Def:8),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,609.0,14.0,8.0,6.0,,,,,,,,,,,,,
611,PT06M46.00S,2025-02-08T05:03:41.5Z,4,REGULAR,3pt,Jump Shot,[],1641718,31.61957950065703,61.51960784313726,1610612762,107,98,2025-02-08T05:04:23Z,5950000,False,-58.0,245.0,1,left,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,25.14,Missed,,,,,,,,,,,,,,,,,,
612,PT06M43.00S,2025-02-08T05:03:44.5Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612756,107,98,2025-02-08T05:03:45Z,5960000,False,,,0,,N. Richards REBOUND (Off:4 Def:7),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,611.0,11.0,7.0,4.0,,,,,,,,,,,,,
613,PT06M34.00S,2025-02-08T05:03:54.2Z,4,REGULAR,3pt,Jump Shot,[],1626164,72.22404730617609,14.215686274509803,1610612756,107,98,2025-02-08T05:04:53Z,5970000,False,-179.0,209.0,1,right,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,27.48,Missed,,,,,,,,,,,,,,,,,,
614,PT06M28.00S,2025-02-08T05:04:00.2Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612756,107,98,2025-02-08T05:04:00Z,5980000,False,,,0,,N. Richards REBOUND (Off:5 Def:7),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,613.0,12.0,7.0,5.0,,,,,,,,,,,,,
615,PT06M28.00S,2025-02-08T05:03:59.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,94.40999984741211,50.0,1610612756,109,98,2025-02-08T05:03:59Z,5990000,False,0.0,0.0,1,right,N. Richards tip DUNK (12 PTS),[1630208],1610612756.0,PHX,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
616,PT06M16.00S,2025-02-08T05:04:12.1Z,4,REGULAR,3pt,Jump Shot,[],1628374,29.122864651773984,28.676470588235293,1610612762,109,98,2025-02-08T05:04:16Z,6000000,False,107.0,221.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,,,,,,,,,,,,,,,,,
617,PT06M12.00S,2025-02-08T05:04:16.1Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612756,109,98,2025-02-08T05:04:16Z,6010000,False,,,0,,N. Richards REBOUND (Off:5 Def:8),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,616.0,13.0,8.0,5.0,,,,,,,,,,,,,
618,PT06M05.00S,2025-02-08T05:04:22.8Z,4,REGULAR,2pt,Jump Shot,[],1626164,74.72076215505913,61.029411764705884,1610612756,111,98,2025-02-08T05:04:26Z,6020000,False,55.0,185.0,1,right,D. Booker 19' pullup Jump Shot (41 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,19.31,Made,41.0,,,,,,,,,,,,,,,,,
619,PT05M45.00S,2025-02-08T05:04:41.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,15.193823915900131,38.48039215686275,1610612762,111,98,2025-02-08T05:04:47Z,6030000,False,58.0,90.0,1,left,MISS K. George 10' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,10.71,Missed,,,,,,,,,,,,,,,,,,
620,PT05M43.00S,2025-02-08T05:04:43.7Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612756,111,98,2025-02-08T05:04:47Z,6040000,False,,,0,,N. Richards REBOUND (Off:5 Def:9),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Right,,,,619.0,14.0,9.0,5.0,,,,,,,,,,,,,
621,PT05M31.00S,2025-02-08T05:04:59.3Z,4,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,111,98,2025-02-08T05:05:11Z,6050000,False,,,0,,D. Booker bad pass out-of-bounds TURNOVER (4 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,,,,,202035.0,,,,
622,PT05M15.00S,2025-02-08T05:05:25.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630548,8.754927726675426,2.696078431372549,1610612762,111,101,2025-02-08T05:05:29Z,6060000,False,237.0,30.0,1,left,J. Juzang 3PT  (5 PTS) (L. Markkanen 1 AST),"[1630548, 1628374]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,23.84,Made,5.0,,,,,L. Markkanen,1628374.0,1.0,,,,,,,,,,
624,PT04M57.00S,2025-02-08T05:05:42.6Z,4,REGULAR,2pt,Jump Shot,[],1626164,80.76544021024968,29.166666666666668,1610612756,111,101,2025-02-08T05:05:47Z,6080000,False,-104.0,128.0,1,right,MISS D. Booker 16' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,16.53,Missed,,,,,,,,,,,,,,,,,,
625,PT04M53.00S,2025-02-08T05:05:46.6Z,4,REGULAR,rebound,defensive,[],1630548,,,1610612762,111,101,2025-02-08T05:05:47Z,6090000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Left Center,,,,624.0,1.0,1.0,0.0,,,,,,,,,,,,,
626,PT04M46.00S,2025-02-08T05:05:50.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630548,6.915243101182654,44.36274509803921,1610612762,111,103,2025-02-08T05:06:58Z,6100000,False,28.0,13.0,1,left,J. Juzang running Layup (7 PTS),[1630548],1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,3.08,Made,7.0,,,,,,,,,,,,,,,,,
627,PT04M17.00S,2025-02-08T05:06:22.9Z,4,REGULAR,3pt,Jump Shot,[],1626145,88.12417871222075,3.1862745098039214,1610612756,111,103,2025-02-08T05:06:27Z,6110000,False,-234.0,59.0,1,right,MISS T. Jones 24' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,24.14,Missed,,,,,,,,,,,,,,,,,,
628,PT04M17.00S,2025-02-08T05:06:22.9Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,111,103,2025-02-08T05:06:42Z,6120000,False,,,0,,W. Kessler REBOUND (Off:6 Def:9),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,627.0,15.0,9.0,6.0,,,,,,,,,,,,,
629,PT04M06.00S,2025-02-08T05:06:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,5.995400788436268,54.41176470588235,1610612762,111,105,2025-02-08T05:06:48Z,6130000,False,-22.0,4.0,1,left,K. George driving Layup (17 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,2.24,Made,17.0,,,,,,,,,,,,,,,,,
630,PT04M06.00S,2025-02-08T05:06:39.3Z,4,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612762,111,105,2025-02-08T05:07:04Z,6140000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (George 1 FT),"[1630208, 1641718]",1610612756.0,PHX,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,George,1641718.0
632,PT04M06.00S,2025-02-08T05:06:49.6Z,4,REGULAR,substitution,out,[],1642346,,,1610612762,111,105,2025-02-08T05:07:02Z,6160000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M06.00S,2025-02-08T05:06:49.6Z,4,REGULAR,substitution,out,[],1641729,,,1610612762,111,105,2025-02-08T05:07:02Z,6170000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M06.00S,2025-02-08T05:06:49.6Z,4,REGULAR,substitution,in,[],1629626,,,1610612762,111,105,2025-02-08T05:07:02Z,6180000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M06.00S,2025-02-08T05:06:49.6Z,4,REGULAR,substitution,in,[],1628381,,,1610612762,111,105,2025-02-08T05:07:02Z,6190000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M06.00S,2025-02-08T05:07:07.6Z,4,REGULAR,substitution,out,[],1630208,,,1610612762,111,105,2025-02-08T05:07:15Z,6200000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M06.00S,2025-02-08T05:07:07.6Z,4,REGULAR,substitution,in,[],203486,,,1610612762,111,105,2025-02-08T05:07:15Z,6210000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M06.00S,2025-02-08T05:07:29.6Z,4,REGULAR,freethrow,1 of 1,[],1641718,,,1610612762,111,106,2025-02-08T05:07:29Z,6220000,False,,,0,,K. George Free Throw 1 of 1 (18 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
639,PT03M43.00S,2025-02-08T05:07:56.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203486,86.67871222076215,43.38235294117647,1610612756,111,106,2025-02-08T05:08:34Z,6230000,False,-33.0,73.0,1,right,MISS M. Plumlee 7' Hook,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,7.99,Missed,,,,,,,,,,,,,,,,,,
640,PT03M43.00S,2025-02-08T05:07:56.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,111,106,2025-02-08T05:08:34Z,6240000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,639.0,,,,,,,,,,,,,,,,
641,PT03M43.00S,2025-02-08T05:07:58.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612756,111,106,2025-02-08T05:08:43Z,6250000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202035.0,,,,
642,PT03M43.00S,2025-02-08T05:08:16.8Z,4,REGULAR,substitution,out,[],1630548,,,1610612762,111,106,2025-02-08T05:08:43Z,6260000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M43.00S,2025-02-08T05:08:16.8Z,4,REGULAR,substitution,in,[],1642268,,,1610612762,111,106,2025-02-08T05:08:43Z,6270000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M31.00S,2025-02-08T05:08:39.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,29.911300919842315,67.15686274509804,1610612762,111,109,2025-02-08T05:10:38Z,6290000,False,-86.0,229.0,1,left,J. Collins 24' 3PT pullup (21 PTS) (W. Kessler 4 AST),"[1628381, 1631117]",1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,24.43,Made,21.0,,,,,W. Kessler,1631117.0,4.0,,,,,,,,,,
646,PT03M19.00S,2025-02-08T05:08:53.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,111,109,2025-02-08T05:08:53Z,6310000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M19.00S,2025-02-08T05:10:05.2Z,4,REGULAR,substitution,out,[],1629626,,,1610612756,111,109,2025-02-08T05:10:25Z,6320000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M19.00S,2025-02-08T05:10:05.2Z,4,REGULAR,substitution,in,[],1628960,,,1610612756,111,109,2025-02-08T05:10:25Z,6330000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M07.00S,2025-02-08T05:10:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,82.34231274638634,65.44117647058823,1610612756,111,109,2025-02-08T05:11:24Z,6340000,False,77.0,113.0,1,right,MISS D. Booker 13' turnaround fadeaway Shot,[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,13.73,Missed,,,,,,,,,,,,,,,,,,
650,PT03M01.00S,2025-02-08T05:10:54.3Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,111,109,2025-02-08T05:10:54Z,6350000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Right,,,,649.0,6.0,6.0,0.0,,,,,,,,,,,,,
651,PT02M48.00S,2025-02-08T05:11:09.5Z,4,REGULAR,foul,personal,[],1626164,,,1610612762,111,109,2025-02-08T05:11:36Z,6360000,False,,,0,,D. Booker personal FOUL (3 PF),"[1626164, 1628374]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1830.0,3.0,0.0,Markkanen,1628374.0
