actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
348,PT09M16.00S,2024-12-26T04:55:01.1Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,67,66,2024-12-26T04:55:02Z,3440000,False,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,,,,,,,,347.0,3.0,2.0,1.0,,,,,,
349,PT09M06.00S,2024-12-26T04:55:10.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.06636005256242,50.49019607843137,1610612743,67,68,2024-12-26T04:55:14Z,3450000,False,2.0,22.0,1,right,A. Gordon driving Layup (7 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,2.22,Made,7.0,,,,,,,,,,,,,
350,PT08M41.00S,2024-12-26T04:55:35.7Z,3,REGULAR,3pt,Jump Shot,[],203078,22.552562417871222,88.48039215686273,1610612756,70,68,2024-12-26T04:55:40Z,3460000,False,-192.0,159.0,1,left,B. Beal 24' 3PT  (17 PTS) (J. Nurkić 2 AST),"[203078, 203994]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,24.99,Made,17.0,J. Nurkić,203994.0,2.0,,,,,,,,,,
352,PT08M40.00S,2024-12-26T04:55:43.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,70,68,2024-12-26T04:55:43Z,3480000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT08M40.00S,2024-12-26T04:58:40.3Z,3,REGULAR,substitution,out,[],203932,,,1610612743,70,68,2024-12-26T04:58:55Z,3490000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT08M40.00S,2024-12-26T04:58:40.3Z,3,REGULAR,substitution,in,[],1631212,,,1610612743,70,68,2024-12-26T04:58:55Z,3500000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT08M25.00S,2024-12-26T04:59:19.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,87.59855453350855,41.911764705882355,1610612743,70,70,2024-12-26T04:59:48Z,3510000,False,-40.0,64.0,1,right,N. Jokić 7' Hook (22 PTS) (J. Murray 5 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.58,Made,22.0,J. Murray,1627750.0,5.0,,,,,,,,,,
357,PT08M08.00S,2024-12-26T04:59:36.3Z,3,REGULAR,2pt,Jump Shot,[],203078,12.959921156373195,83.57843137254902,1610612756,70,70,2024-12-26T04:59:40Z,3530000,False,-168.0,69.0,1,left,MISS B. Beal 18' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left,,,,,18.16,Missed,,,,,,,,,,,,,,
358,PT08M05.00S,2024-12-26T04:59:39.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,70,70,2024-12-26T04:59:40Z,3540000,False,,,0,,N. Jokić REBOUND (Off:4 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left,,,,,,,,,,,357.0,9.0,5.0,4.0,,,,,,
359,PT07M53.00S,2024-12-26T04:59:51.3Z,3,REGULAR,turnover,bad pass,[],1629008,,,1610612743,70,70,2024-12-26T04:59:57Z,3550000,False,,,0,,M. Porter Jr. bad pass TURNOVER (4 TO),"[1629008, 203078]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,4.0,Beal,203078.0,,,,,,,,,,,,,,,,
360,PT07M53.00S,2024-12-26T04:59:51.3Z,3,REGULAR,steal,,[],203078,,,1610612756,70,70,2024-12-26T04:59:52Z,3560000,False,,,0,,B. Beal STEAL (4 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
361,PT07M50.00S,2024-12-26T04:59:54.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203078,6.521024967148489,47.549019607843135,1610612756,72,70,2024-12-26T05:00:02Z,3570000,False,12.0,9.0,1,left,B. Beal running Layup (19 PTS),[203078],1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,1.51,Made,19.0,,,,,,,,,,,,,
362,PT07M25.00S,2024-12-26T05:00:19.1Z,3,REGULAR,2pt,Jump Shot,[],1629008,72.7496714848883,28.676470588235293,1610612743,72,70,2024-12-26T05:00:23Z,3580000,False,-107.0,204.0,1,right,MISS M. Porter Jr. 22' Jump Shot,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,22.99,Missed,,,,,,,,,,,,,,
363,PT07M23.00S,2024-12-26T05:00:21.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,72,70,2024-12-26T05:00:23Z,3590000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:7),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,362.0,8.0,7.0,1.0,,,,,,
364,PT07M12.00S,2024-12-26T05:00:32.6Z,3,REGULAR,3pt,Jump Shot,[],201142,10.988830486202366,1.9607843137254901,1610612756,72,70,2024-12-26T05:00:37Z,3600000,False,240.0,51.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,,24.55,Missed,,,,,,,,,,,,,,
365,PT07M09.00S,2024-12-26T05:00:35.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,72,70,2024-12-26T05:00:37Z,3610000,False,,,0,,N. Jokić REBOUND (Off:4 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,,,,,364.0,10.0,6.0,4.0,,,,,,
366,PT07M00.00S,2024-12-26T05:00:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,80.50262812089356,54.166666666666664,1610612743,72,70,2024-12-26T05:01:04Z,3620000,False,21.0,131.0,1,right,MISS J. Murray 13' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.24,Missed,,,,,,,,,,,,,,
367,PT06M58.00S,2024-12-26T05:00:46.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,72,70,2024-12-26T05:00:49Z,3630000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:8),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,366.0,9.0,8.0,1.0,,,,,,
368,PT06M40.00S,2024-12-26T05:01:04.9Z,3,REGULAR,3pt,Jump Shot,[],1626145,14.931011826544022,3.1862745098039214,1610612756,72,70,2024-12-26T05:01:11Z,3640000,False,234.0,88.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,,25.01,Missed,,,,,,,,,,,,,,
369,PT06M37.00S,2024-12-26T05:01:07.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,72,70,2024-12-26T05:01:11Z,3650000,False,,,0,,N. Jokić REBOUND (Off:4 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,,,,,368.0,11.0,7.0,4.0,,,,,,
370,PT06M33.00S,2024-12-26T05:01:11.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,90.75229960578186,58.333333333333336,1610612743,72,70,2024-12-26T05:02:02Z,3660000,False,42.0,34.0,1,right,MISS C. Braun running Layup - blocked,"[1631128, 203078]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.41,Missed,,,,,,,,,,,,,Beal,203078.0
371,PT06M33.00S,2024-12-26T05:01:11.8Z,3,REGULAR,block,,[],203078,,,1610612743,72,70,2024-12-26T05:01:13Z,3670000,False,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT06M31.00S,2024-12-26T05:01:13.8Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612756,72,70,2024-12-26T05:01:18Z,3680000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,370.0,2.0,2.0,0.0,,,,,,
373,PT06M27.00S,2024-12-26T05:01:17.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642346,4.02431011826544,46.32352941176471,1610612756,74,70,2024-12-26T05:02:16Z,3690000,False,18.0,-15.0,1,left,R. Dunn running alley-oop DUNK (5 PTS) (J. Nurkić 3 AST),"[1642346, 203994]",1610612756.0,PHX,running alley-oop,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,2.36,Made,5.0,J. Nurkić,203994.0,3.0,,,,,,,,,,
375,PT06M08.00S,2024-12-26T05:01:37.0Z,3,REGULAR,turnover,bad pass,[],1627750,,,1610612743,74,70,2024-12-26T05:01:41Z,3710000,False,,,0,,J. Murray bad pass TURNOVER (3 TO),"[1627750, 201142]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,3.0,Durant,201142.0,,,,,,,,,,,,,,,,
376,PT06M08.00S,2024-12-26T05:01:37.0Z,3,REGULAR,steal,,[],201142,,,1610612756,74,70,2024-12-26T05:01:38Z,3720000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
377,PT05M52.00S,2024-12-26T05:01:52.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203994,26.363337713534822,15.931372549019606,1610612756,74,70,2024-12-26T05:01:57Z,3730000,False,170.0,195.0,1,left,MISS J. Nurkić 25' 3PT,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,25.91,Missed,,,,,,,,,,,,,,
378,PT05M49.00S,2024-12-26T05:01:55.8Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,74,70,2024-12-26T05:01:57Z,3740000,False,,,0,,P. Watson REBOUND (Off:1 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,377.0,2.0,1.0,1.0,,,,,,
379,PT05M27.00S,2024-12-26T05:02:17.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,87.33574244415243,36.029411764705884,1610612743,74,72,2024-12-26T05:04:10Z,3750000,False,-70.0,67.0,1,right,M. Porter Jr. 9' fadeaway bank Jump Shot (18 PTS) (C. Braun 3 AST),"[1629008, 1631128]",1610612743.0,DEN,fadeaway bank,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,9.65,Made,18.0,C. Braun,1631128.0,3.0,,,,,,,,,,
381,PT05M10.00S,2024-12-26T05:02:41.0Z,3,REGULAR,foul,technical,['1freethrow'],203999,,,1610612756,74,72,2024-12-26T05:02:50Z,3770000,False,,,0,,N. Jokić defensive-3-second technical FOUL (1 Tech),[203999],1610612743.0,DEN,defensive-3-second,,,Jokić,N. Jokić,,,,,,,1626301.0,,,,,,,,,,,,,,1.0,1.0,,,,
382,PT05M10.00S,2024-12-26T05:02:59.4Z,3,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,75,72,2024-12-26T05:02:59Z,3780000,False,,,0,,K. Durant technical Free Throw 1 of 1 (19 PTS),[201142],1610612756.0,PHX,technical,,,Durant,K. Durant,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
383,PT05M10.00S,2024-12-26T05:03:01.2Z,3,REGULAR,substitution,out,[],1642346,,,1610612756,75,72,2024-12-26T05:03:14Z,3790000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M10.00S,2024-12-26T05:03:01.2Z,3,REGULAR,substitution,out,[],203994,,,1610612756,75,72,2024-12-26T05:03:14Z,3800000,False,,,0,,SUB out: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M10.00S,2024-12-26T05:03:01.2Z,3,REGULAR,substitution,out,[],1627750,,,1610612756,75,72,2024-12-26T05:03:14Z,3810000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M10.00S,2024-12-26T05:03:01.2Z,3,REGULAR,substitution,in,[],1626220,,,1610612756,75,72,2024-12-26T05:03:14Z,3820000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M10.00S,2024-12-26T05:03:01.2Z,3,REGULAR,substitution,in,[],203486,,,1610612756,75,72,2024-12-26T05:03:14Z,3830000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M10.00S,2024-12-26T05:03:01.2Z,3,REGULAR,substitution,in,[],201566,,,1610612756,75,72,2024-12-26T05:03:14Z,3840000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M56.00S,2024-12-26T05:03:32.8Z,3,REGULAR,3pt,Jump Shot,[],1626220,32.933639947437584,61.274509803921575,1610612756,75,72,2024-12-26T05:05:25Z,3850000,False,-56.0,257.0,1,left,MISS R. O'Neale 26' pullup 3PT - blocked,"[1626220, 1629008]",1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,26.32,Missed,,,,,,,,,,,,,Porter Jr.,1629008.0
404,PT04M56.00S,2024-12-26T05:03:32.8Z,3,REGULAR,block,,[],1629008,,,1610612756,75,72,2024-12-26T05:05:38Z,3855000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
390,PT04M55.00S,2024-12-26T05:03:33.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,75,72,2024-12-26T05:05:01Z,3860000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,389.0,,,,,,,,,
391,PT04M55.00S,2024-12-26T05:03:39.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612756,75,72,2024-12-26T05:04:57Z,3870000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,1626301.0,,,,,,,,,,,,,,,,,,,
392,PT04M44.00S,2024-12-26T05:03:53.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631128,88.12417871222075,2.696078431372549,1610612743,75,72,2024-12-26T05:04:01Z,3880000,False,-237.0,59.0,1,right,MISS C. Braun 24' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,24.38,Missed,,,,,,,,,,,,,,
393,PT04M40.00S,2024-12-26T05:03:57.5Z,3,REGULAR,rebound,offensive,[],1631128,,,1610612743,75,72,2024-12-26T05:03:57Z,3890000,False,,,0,,C. Braun REBOUND (Off:2 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,,,,,,,392.0,3.0,1.0,2.0,,,,,,
394,PT04M40.00S,2024-12-26T05:03:59.7Z,3,REGULAR,foul,personal,['2freethrow'],203078,,,1610612743,75,72,2024-12-26T05:04:27Z,3900000,False,,,0,,B. Beal shooting personal FOUL (2 PF) (Westbrook 2 FT),"[203078, 201566]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,,,2.0,0.0,Westbrook,201566.0,,
396,PT04M40.00S,2024-12-26T05:04:28.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201566,,,1610612743,75,73,2024-12-26T05:04:46Z,3920000,False,,,0,,R. Westbrook Free Throw 1 of 2 (10 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
397,PT04M40.00S,2024-12-26T05:04:28.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201566,,,1610612743,75,73,2024-12-26T05:04:46Z,3930000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
398,PT04M37.00S,2024-12-26T05:04:31.0Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,75,73,2024-12-26T05:04:46Z,3940000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,397.0,2.0,2.0,0.0,,,,,,
399,PT04M20.00S,2024-12-26T05:05:03.1Z,3,REGULAR,3pt,Jump Shot,[],1626220,7.703679369250986,3.431372549019608,1610612756,75,73,2024-12-26T05:05:08Z,3950000,False,233.0,20.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,,23.36,Missed,,,,,,,,,,,,,,
400,PT04M15.00S,2024-12-26T05:05:08.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,75,73,2024-12-26T05:05:08Z,3960000,False,,,0,,N. Jokić REBOUND (Off:4 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,,,,,399.0,12.0,8.0,4.0,,,,,,
401,PT04M10.00S,2024-12-26T05:05:12.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,90.75229960578186,46.568627450980394,1610612743,75,75,2024-12-26T06:15:59Z,3970000,False,-17.0,34.0,1,right,R. Westbrook running Layup (12 PTS),[201566],1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,3.85,Made,12.0,,,,,,,,,,,,,
402,PT03M57.00S,2024-12-26T05:05:25.5Z,3,REGULAR,2pt,Jump Shot,[],201142,20.581471747700395,27.205882352941174,1610612756,77,75,2024-12-26T05:05:30Z,3980000,False,114.0,141.0,1,left,K. Durant 18' pullup Jump Shot (21 PTS) (B. Beal 3 AST),"[201142, 203078]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,18.13,Made,21.0,B. Beal,203078.0,3.0,,,,,,,,,,
405,PT03M42.00S,2024-12-26T05:05:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,80.89684625492772,63.23529411764706,1610612743,77,75,2024-12-26T05:07:21Z,4000000,False,66.0,127.0,1,right,MISS R. Westbrook 14' pullup Shot,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,14.33,Missed,,,,,,,,,,,,,,
406,PT03M40.00S,2024-12-26T05:05:42.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,77,75,2024-12-26T05:05:46Z,4010000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,405.0,3.0,3.0,0.0,,,,,,
407,PT03M26.00S,2024-12-26T05:05:56.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,16.245072273324574,44.36274509803921,1610612756,79,75,2024-12-26T05:06:00Z,4020000,False,28.0,100.0,1,left,T. Jones 10' driving floating Jump Shot (14 PTS) (M. Plumlee 1 AST),"[1626145, 203486]",1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.41,Made,14.0,M. Plumlee,203486.0,1.0,,,,,,,,,,
408,PT03M16.00S,2024-12-26T05:06:13.9Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,79,75,2024-12-26T05:06:18Z,4030000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1626220]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,
409,PT03M16.00S,2024-12-26T05:06:13.9Z,3,REGULAR,steal,,[],1626220,,,1610612756,79,75,2024-12-26T05:06:15Z,4040000,False,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
410,PT03M12.00S,2024-12-26T05:06:21.8Z,3,REGULAR,foul,personal,[],1631212,,,1610612756,79,75,2024-12-26T05:06:26Z,4050000,False,,,0,,P. Watson personal FOUL (1 PF),"[1631212, 201142]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Right,2882.0,,,,,,,,,,,,,,1.0,0.0,Durant,201142.0,,
412,PT03M12.00S,2024-12-26T05:06:27.4Z,3,REGULAR,substitution,out,[],1631128,,,1610612756,79,75,2024-12-26T05:06:41Z,4070000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M12.00S,2024-12-26T05:06:27.4Z,3,REGULAR,substitution,out,[],1629008,,,1610612756,79,75,2024-12-26T05:06:41Z,4080000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M12.00S,2024-12-26T05:06:27.4Z,3,REGULAR,substitution,in,[],1627750,,,1610612756,79,75,2024-12-26T05:06:41Z,4090000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M12.00S,2024-12-26T05:06:27.4Z,3,REGULAR,substitution,in,[],1631124,,,1610612756,79,75,2024-12-26T05:06:41Z,4100000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M12.00S,2024-12-26T05:06:27.4Z,3,REGULAR,substitution,out,[],203078,,,1610612756,79,75,2024-12-26T05:09:48Z,4105000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M12.00S,2024-12-26T05:06:27.4Z,3,REGULAR,substitution,out,[],1626145,,,1610612756,79,75,2024-12-26T05:09:48Z,4107500,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M12.00S,2024-12-26T05:06:27.4Z,3,REGULAR,substitution,in,[],1628420,,,1610612756,79,75,2024-12-26T05:09:48Z,4108750,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M12.00S,2024-12-26T05:06:27.4Z,3,REGULAR,substitution,in,[],1629006,,,1610612756,79,75,2024-12-26T05:09:48Z,4109375,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M12.00S,2024-12-26T05:06:46.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,79,75,2024-12-26T05:06:46Z,4110000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M57.00S,2024-12-26T05:10:19.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629006,6.389618922470433,94.85294117647058,1610612756,79,75,2024-12-26T05:10:23Z,4120000,False,-224.0,8.0,1,left,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,,,22.44,Missed,,,,,,,,,,,,,,
423,PT02M54.00S,2024-12-26T05:10:22.1Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,79,75,2024-12-26T05:10:23Z,4130000,False,,,0,,J. Murray REBOUND (Off:0 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,,422.0,4.0,4.0,0.0,,,,,,
424,PT02M49.00S,2024-12-26T05:10:29.1Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612743,79,75,2024-12-26T05:10:50Z,4140000,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1626220, 201566]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,,,3.0,0.0,Westbrook,201566.0,,
426,PT02M49.00S,2024-12-26T05:10:54.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612743,79,75,2024-12-26T05:10:54Z,4160000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
427,PT02M49.00S,2024-12-26T05:10:54.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,79,75,2024-12-26T05:10:54Z,4170000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,426.0,,,,,,,,,
