actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
517,PT07M54.00S,2025-01-26T03:52:54.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,6.389618922470433,46.568627450980394,1610612756,104,95,2025-01-26T03:53:35Z,5050000,False,17.0,8.0,1,left,D. Booker bank Jump Shot (18 PTS),[1626164],1610612756.0,PHX,bank,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,1.88,Made,18.0,,,,,,,,,,,
518,PT07M32.00S,2025-01-26T03:53:17.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,89.70105124835742,47.549019607843135,1610612764,104,95,2025-01-26T03:53:56Z,5060000,False,-12.0,44.0,1,right,MISS J. Valančiūnas driving Hook,[202685],1610612764.0,WAS,driving,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.6,Missed,,,,,,,,,,,,
519,PT07M29.00S,2025-01-26T03:53:20.0Z,4,REGULAR,rebound,defensive,[],203486,,,1610612756,104,95,2025-01-26T03:53:21Z,5070000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:7),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,518.0,8.0,7.0,1.0,,,,,,,
520,PT07M24.00S,2025-01-26T03:53:24.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,3.1044678055190538,93.87254901960785,1610612756,104,95,2025-01-26T03:54:15Z,5080000,False,-219.0,-23.0,1,left,MISS T. Jones running 3PT,[1626145],1610612756.0,PHX,running,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,22.06,Missed,,,,,,,,,,,,
521,PT07M20.00S,2025-01-26T03:53:28.7Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,104,95,2025-01-26T03:53:29Z,5090000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:10),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,,,520.0,11.0,10.0,1.0,,,,,,,
522,PT07M17.00S,2025-01-26T03:53:31.1Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1628398,69.46452036793693,42.40196078431372,1610612764,104,95,2025-01-26T03:53:39Z,5100000,False,-38.0,235.0,1,right,MISS K. Kuzma 23' running pullup Shot,[1628398],1610612764.0,WAS,running pullup,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,,,,,,,23.76,Missed,,,,,,,,,,,,
523,PT07M15.00S,2025-01-26T03:53:33.1Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,104,95,2025-01-26T03:53:39Z,5110000,False,,,0,,K. Durant REBOUND (Off:1 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,522.0,4.0,3.0,1.0,,,,,,,
524,PT07M01.00S,2025-01-26T03:53:48.1Z,4,REGULAR,3pt,Jump Shot,[],201142,33.327858081471746,51.71568627450981,1610612756,107,95,2025-01-26T03:53:53Z,5120000,False,-9.0,261.0,1,left,K. Durant 26' 3PT  (27 PTS) (D. Booker 6 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,26.09,Made,27.0,,,,,D. Booker,1626164.0,6.0,,,,
526,PT06M59.00S,2025-01-26T03:53:54.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,107,95,2025-01-26T03:53:54Z,5140000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M59.00S,2025-01-26T03:55:54.4Z,4,REGULAR,substitution,out,[],1626145,,,1610612764,107,95,2025-01-26T03:56:41Z,5150000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M59.00S,2025-01-26T03:55:54.4Z,4,REGULAR,substitution,out,[],203486,,,1610612764,107,95,2025-01-26T03:56:41Z,5160000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT06M59.00S,2025-01-26T03:55:54.4Z,4,REGULAR,substitution,out,[],202685,,,1610612764,107,95,2025-01-26T03:56:41Z,5170000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M59.00S,2025-01-26T03:55:54.4Z,4,REGULAR,substitution,out,[],1642273,,,1610612764,107,95,2025-01-26T03:56:41Z,5180000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M59.00S,2025-01-26T03:55:54.4Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,107,95,2025-01-26T03:56:41Z,5190000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M59.00S,2025-01-26T03:55:54.4Z,4,REGULAR,substitution,in,[],1630208,,,1610612764,107,95,2025-01-26T03:56:41Z,5200000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M59.00S,2025-01-26T03:55:54.4Z,4,REGULAR,substitution,in,[],1626220,,,1610612764,107,95,2025-01-26T03:56:41Z,5210000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M59.00S,2025-01-26T03:55:54.4Z,4,REGULAR,substitution,in,[],1642259,,,1610612764,107,95,2025-01-26T03:56:41Z,5220000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT06M59.00S,2025-01-26T03:55:54.4Z,4,REGULAR,substitution,in,[],1641731,,,1610612764,107,95,2025-01-26T03:56:41Z,5230000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT06M59.00S,2025-01-26T03:55:54.4Z,4,REGULAR,substitution,in,[],1629673,,,1610612764,107,95,2025-01-26T03:56:41Z,5240000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M41.00S,2025-01-26T03:58:06.1Z,4,REGULAR,3pt,Jump Shot,[],1642267,69.59592641261499,77.45098039215686,1610612764,107,95,2025-01-26T03:58:12Z,5250000,False,137.0,233.0,1,right,MISS B. Carrington 27' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,27.07,Missed,,,,,,,,,,,,
538,PT06M37.00S,2025-01-26T03:58:10.1Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612756,107,95,2025-01-26T03:58:12Z,5260000,False,,,0,,N. Richards REBOUND (Off:6 Def:13),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,537.0,19.0,13.0,6.0,,,,,,,
539,PT06M27.00S,2025-01-26T03:58:20.7Z,4,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612756,107,95,2025-01-26T03:58:26Z,5270000,False,,,0,,B. Coulibaly shooting personal FOUL (4 PF) (Richards 2 FT),"[1641731, 1630208]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,101284.0,4.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
541,PT06M27.00S,2025-01-26T03:58:47.5Z,4,REGULAR,freethrow,1 of 2,[],1630208,,,1610612756,107,95,2025-01-26T03:58:47Z,5290000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
542,PT06M27.00S,2025-01-26T03:58:47.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,107,95,2025-01-26T03:58:47Z,5300000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,
543,PT06M27.00S,2025-01-26T03:59:05.3Z,4,REGULAR,freethrow,2 of 2,[],1630208,,,1610612756,108,95,2025-01-26T03:59:05Z,5310000,False,,,0,,N. Richards Free Throw 2 of 2 (16 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,
544,PT06M08.00S,2025-01-26T03:59:26.2Z,4,REGULAR,3pt,Jump Shot,[],1642267,84.44480946123521,95.58823529411765,1610612764,108,95,2025-01-26T03:59:31Z,5320000,False,228.0,94.0,1,right,MISS B. Carrington 24' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right,,,,,,,24.64,Missed,,,,,,,,,,,,
545,PT06M05.00S,2025-01-26T03:59:29.2Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612756,108,95,2025-01-26T03:59:31Z,5330000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right,,,,,,,,,,544.0,4.0,4.0,0.0,,,,,,,
546,PT05M54.00S,2025-01-26T03:59:42.1Z,4,REGULAR,foul,personal,[],1629673,,,1610612756,108,95,2025-01-26T03:59:55Z,5340000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1626220]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,101284.0,1.0,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,
548,PT05M41.00S,2025-01-26T04:00:17.5Z,4,REGULAR,2pt,Jump Shot,[],203078,11.514454664914586,67.64705882352942,1610612756,108,95,2025-01-26T04:00:22Z,5360000,False,-88.0,56.0,1,left,MISS B. Beal 10' driving floating bank Shot,[203078],1610612756.0,PHX,driving floating bank,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,,,,,,,10.43,Missed,,,,,,,,,,,,
549,PT05M37.00S,2025-01-26T04:00:21.5Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,108,95,2025-01-26T04:00:22Z,5370000,False,,,0,,A. Sarr REBOUND (Off:0 Def:6),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,,,,,,,,,,548.0,6.0,6.0,0.0,,,,,,,
550,PT05M29.00S,2025-01-26T04:00:29.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,87.86136662286465,41.17647058823529,1610612764,108,95,2025-01-26T04:01:16Z,5380000,False,-44.0,62.0,1,right,MISS A. Sarr 7' turnaround Shot,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.58,Missed,,,,,,,,,,,,
551,PT05M26.00S,2025-01-26T04:00:32.0Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,108,95,2025-01-26T04:00:35Z,5390000,False,,,0,,D. Booker REBOUND (Off:0 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,550.0,5.0,5.0,0.0,,,,,,,
552,PT05M19.00S,2025-01-26T04:00:38.1Z,4,REGULAR,3pt,Jump Shot,[],1626164,27.283180026281208,76.9607843137255,1610612756,108,95,2025-01-26T04:01:44Z,5400000,False,-135.0,204.0,1,left,MISS D. Booker 24' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,24.45,Missed,,,,,,,,,,,,
553,PT05M16.00S,2025-01-26T04:00:41.1Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,108,95,2025-01-26T04:00:42Z,5410000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,552.0,3.0,3.0,0.0,,,,,,,
554,PT05M11.00S,2025-01-26T04:00:46.9Z,4,REGULAR,3pt,Jump Shot,[],1630557,79.188567674113,5.637254901960785,1610612764,108,98,2025-01-26T04:00:52Z,5420000,False,-222.0,143.0,1,right,C. Kispert 26' 3PT  (5 PTS) (B. Coulibaly 3 AST),"[1630557, 1641731]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,26.4,Made,5.0,,,,,B. Coulibaly,1641731.0,3.0,,,,
556,PT04M42.00S,2025-01-26T04:01:15.3Z,4,REGULAR,3pt,Jump Shot,[],203078,4.812746386333772,0.49019607843137253,1610612756,111,98,2025-01-26T04:01:19Z,5440000,False,248.0,-7.0,1,left,B. Beal 24' 3PT  (18 PTS) (D. Booker 7 AST),"[203078, 1626164]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,,,,,,,24.76,Made,18.0,,,,,D. Booker,1626164.0,7.0,,,,
574,PT04M34.00S,2025-01-26T04:01:19.7Z,4,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,111,98,2025-01-26T04:06:00Z,5455000,False,,,0,,J. Poole lost ball out-of-bounds TURNOVER (1 TO),[1629673],1610612764.0,WAS,lost ball,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,1.0,,,,,,,,,,,,,,
562,PT04M34.00S,2025-01-26T04:01:38.6Z,4,REGULAR,substitution,out,[],1626220,,,1610612756,111,98,2025-01-26T04:02:16Z,5500000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M34.00S,2025-01-26T04:01:38.6Z,4,REGULAR,substitution,out,[],1642267,,,1610612756,111,98,2025-01-26T04:02:16Z,5510000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M34.00S,2025-01-26T04:01:38.6Z,4,REGULAR,substitution,in,[],1626145,,,1610612756,111,98,2025-01-26T04:02:16Z,5520000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M34.00S,2025-01-26T04:01:38.6Z,4,REGULAR,substitution,in,[],1642273,,,1610612756,111,98,2025-01-26T04:02:16Z,5530000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M34.00S,2025-01-26T04:01:38.6Z,4,REGULAR,substitution,out,[],1630557,,,1610612756,111,98,2025-01-26T04:02:54Z,5535000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M34.00S,2025-01-26T04:01:38.6Z,4,REGULAR,substitution,in,[],1628398,,,1610612756,111,98,2025-01-26T04:02:54Z,5537500,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M15.00S,2025-01-26T04:02:29.1Z,4,REGULAR,turnover,bad pass,[],1626164,,,1610612756,111,98,2025-01-26T04:02:34Z,5540000,False,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 1629673]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,,,3.0,,,,,,,,,,,,,Poole,1629673.0
567,PT04M15.00S,2025-01-26T04:02:29.1Z,4,REGULAR,steal,,[],1629673,,,1610612764,111,98,2025-01-26T04:03:35Z,5550000,False,,,0,,J. Poole STEAL (5 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
568,PT04M12.00S,2025-01-26T04:02:34.7Z,4,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612764,111,98,2025-01-26T04:02:41Z,5560000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (Sarr 2 FT),"[1630208, 1642259]",1610612756.0,PHX,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1193.0,3.0,0.0,Sarr,1642259.0,,,,,,,,,,,,,,,
572,PT04M12.00S,2025-01-26T04:03:06.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642259,,,1610612764,111,99,2025-01-26T04:06:17Z,5580000,False,,,0,,A. Sarr Free Throw 1 of 2 (11 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
573,PT04M12.00S,2025-01-26T04:03:14.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,111,99,2025-01-26T04:03:14Z,5590000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M12.00S,2025-01-26T04:03:06.1Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1642259,,,1610612764,111,99,2025-01-26T04:06:17Z,5600000,False,,,0,,MISS A. Sarr Free Throw 2 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
576,PT04M10.00S,2025-01-26T04:03:08.1Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612756,111,99,2025-01-26T04:06:17Z,5610000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,575.0,3.0,3.0,0.0,,,,,,,
577,PT03M51.00S,2025-01-26T04:06:36.0Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612756,111,99,2025-01-26T04:06:40Z,5620000,False,,,0,,T. Jones bad pass TURNOVER (2 TO),"[1626145, 1629673]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,2.0,,,,,,,,,,,,,Poole,1629673.0
578,PT03M51.00S,2025-01-26T04:06:36.0Z,4,REGULAR,steal,,[],1629673,,,1610612764,111,99,2025-01-26T04:07:30Z,5630000,False,,,0,,J. Poole STEAL (6 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
579,PT03M47.00S,2025-01-26T04:06:39.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,93.9060446780552,50.98039215686274,1610612764,111,101,2025-01-26T04:06:49Z,5640000,False,5.0,5.0,1,right,J. Poole running DUNK (19 PTS) (K. Kuzma 4 AST),"[1629673, 1628398]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,0.69,Made,19.0,,,,,K. Kuzma,1628398.0,4.0,,,,
581,PT03M18.00S,2025-01-26T04:07:08.8Z,4,REGULAR,2pt,Jump Shot,[],1626164,16.63929040735874,84.80392156862744,1610612756,111,101,2025-01-26T04:07:15Z,5660000,False,-174.0,104.0,1,left,MISS D. Booker 20' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,,,,,,,20.27,Missed,,,,,,,,,,,,
582,PT03M16.00S,2025-01-26T04:07:10.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,111,101,2025-01-26T04:07:15Z,5670000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,581.0,,,,,,,,,,
584,PT03M16.00S,2025-01-26T04:07:17.9Z,4,REGULAR,substitution,out,[],1626145,,,1610612764,111,101,2025-01-26T04:07:20Z,5690000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M16.00S,2025-01-26T04:07:17.9Z,4,REGULAR,substitution,in,[],1628960,,,1610612764,111,101,2025-01-26T04:07:20Z,5700000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M07.00S,2025-01-26T04:07:39.4Z,4,REGULAR,3pt,Jump Shot,[],1628398,76.2976346911958,87.5,1610612764,111,104,2025-01-26T04:07:44Z,5710000,False,188.0,170.0,1,right,K. Kuzma 25' 3PT  (25 PTS) (J. Poole 9 AST),"[1628398, 1629673]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,25.33,Made,25.0,,,,,J. Poole,1629673.0,9.0,,,,
588,PT02M39.00S,2025-01-26T04:08:06.6Z,4,REGULAR,3pt,Jump Shot,[],1628960,27.283180026281208,80.88235294117648,1610612756,111,104,2025-01-26T04:08:10Z,5730000,False,-154.0,204.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,25.58,Missed,,,,,,,,,,,,
589,PT02M37.00S,2025-01-26T04:08:08.6Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,111,104,2025-01-26T04:08:10Z,5740000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,588.0,4.0,4.0,0.0,,,,,,,
590,PT02M31.00S,2025-01-26T04:08:15.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,92.06636005256242,55.88235294117647,1610612764,111,106,2025-01-26T04:08:24Z,5750000,False,29.0,22.0,1,right,K. Kuzma turnaround bank Jump Shot (27 PTS) (B. Coulibaly 4 AST),"[1628398, 1641731]",1610612764.0,WAS,turnaround bank,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,3.68,Made,27.0,,,,,B. Coulibaly,1641731.0,4.0,,,,
592,PT02M09.00S,2025-01-26T04:08:39.8Z,4,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612756,111,106,2025-01-26T04:08:52Z,5770000,False,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Richards 2 FT),"[1628398, 1630208]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,1193.0,2.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
594,PT02M09.00S,2025-01-26T04:09:07.9Z,4,REGULAR,freethrow,1 of 2,[],1630208,,,1610612756,112,106,2025-01-26T04:09:07Z,5790000,False,,,0,,N. Richards Free Throw 1 of 2 (17 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,
595,PT02M09.00S,2025-01-26T04:09:26.7Z,4,REGULAR,freethrow,2 of 2,[],1630208,,,1610612756,113,106,2025-01-26T04:09:26Z,5800000,False,,,0,,N. Richards Free Throw 2 of 2 (18 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,
596,PT01M57.00S,2025-01-26T04:09:40.8Z,4,REGULAR,3pt,Jump Shot,[],1628398,76.16622864651774,88.23529411764706,1610612764,113,109,2025-01-26T04:10:39Z,5810000,False,191.0,172.0,1,right,K. Kuzma 25' 3PT step back (30 PTS) (J. Poole 10 AST),"[1628398, 1629673]",1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,25.68,Made,30.0,,,,,J. Poole,1629673.0,10.0,,,,
598,PT01M33.00S,2025-01-26T04:10:11.5Z,4,REGULAR,3pt,Jump Shot,[],1626164,6.1268068331143235,2.450980392156863,1610612756,113,109,2025-01-26T04:10:17Z,5830000,False,238.0,5.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,,,,,,,23.78,Missed,,,,,,,,,,,,
599,PT01M30.00S,2025-01-26T04:10:14.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,113,109,2025-01-26T04:10:17Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,598.0,,,,,,,,,,
601,PT01M25.00S,2025-01-26T04:10:39.5Z,4,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612756,113,109,2025-01-26T04:10:46Z,5860000,False,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Richards 2 FT),"[1628398, 1630208]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1193.0,3.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
603,PT01M25.00S,2025-01-26T04:11:04.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612756,114,109,2025-01-26T04:11:04Z,5880000,False,,,0,,N. Richards Free Throw 1 of 2 (19 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,
604,PT01M25.00S,2025-01-26T04:11:20.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612756,115,109,2025-01-26T04:11:20Z,5890000,False,,,0,,N. Richards Free Throw 2 of 2 (20 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,
605,PT01M15.00S,2025-01-26T04:11:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.69448094612353,48.03921568627451,1610612764,115,109,2025-01-26T04:11:38Z,5900000,False,-10.0,-3.0,1,right,MISS J. Poole driving Layup - blocked,"[1629673, 1630208]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,1.01,Missed,,,,,,,,,Richards,1630208.0,,
606,PT01M15.00S,2025-01-26T04:11:32.4Z,4,REGULAR,block,,[],1630208,,,1610612764,115,109,2025-01-26T04:11:34Z,5910000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
