actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
360,PT06M04.00S,2025-04-12T03:31:29.3Z,3,REGULAR,foul,personal,[],1627739,,,1610612758,58,64,2025-04-12T03:35:34Z,3340000,False,,,0,,K. Dunn personal FOUL (3 PF),"[1627739, 201942]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1628480.0,3.0,0.0,DeRozan,201942.0,,,,,
362,PT06M04.00S,2025-04-12T03:31:39.5Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,58,64,2025-04-12T03:31:45Z,3360000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT06M04.00S,2025-04-12T03:31:39.5Z,3,REGULAR,substitution,in,[],1626168,,,1610612758,58,64,2025-04-12T03:31:45Z,3370000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT05M52.00S,2025-04-12T03:32:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,12.352168199737193,59.325214460784316,1610612758,58,64,2025-04-12T03:36:04Z,3380000,False,-47.0,64.0,1,left,MISS D. DeRozan 7' driving Layup,[201942],1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,7.88,Missed,,,,,,,,,,,,,,,,,,
365,PT05M51.00S,2025-04-12T03:32:09.0Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,58,64,2025-04-12T03:36:04Z,3390000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,364.0,,,,12.0,10.0,2.0,,,,,,,,,,,
366,PT05M51.00S,2025-04-12T03:32:11.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,8.40998685939553,46.91329656862745,1610612758,60,64,2025-04-12T03:36:10Z,3400000,False,15.0,27.0,1,left,D. Sabonis tip Layup (16 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,,16.0,,,,,,,,,,
367,PT05M29.00S,2025-04-12T03:32:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,92.77266754270697,52.69990808823529,1610612746,60,66,2025-04-12T03:36:35Z,3410000,False,13.0,15.0,1,right,K. Dunn driving reverse Layup (4 PTS) (J. Harden 8 AST),"[1627739, 201935]",1610612746.0,LAC,driving reverse,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,,,,4.0,,,,,,J. Harden,201935.0,8.0,,
369,PT05M12.00S,2025-04-12T03:32:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,9.06701708278581,59.59329044117647,1610612758,62,66,2025-04-12T03:36:59Z,3430000,False,-48.0,33.0,1,left,Z. LaVine driving Layup (13 PTS) (D. Sabonis 4 AST),"[203897, 1627734]",1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,5.81,Made,,,,,,,,13.0,,,,,,D. Sabonis,1627734.0,4.0,,
370,PT04M57.00S,2025-04-12T03:33:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,91.45860709592641,55.365349264705884,1610612746,62,66,2025-04-12T03:37:16Z,3440000,False,27.0,28.0,1,right,MISS K. Leonard driving Layup,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
371,PT04M56.00S,2025-04-12T03:33:04.1Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,62,66,2025-04-12T03:37:16Z,3450000,False,,,0,,T. Lyles REBOUND (Off:2 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,370.0,,,,6.0,4.0,2.0,,,,,,,,,,,
372,PT04M49.00S,2025-04-12T03:33:11.0Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612758,62,66,2025-04-12T03:37:31Z,3460000,False,,,0,,D. Sabonis lost ball TURNOVER (3 TO),"[1627734, 201935]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,3.0,Harden,201935.0,,,,,,,,,,,,,,
373,PT04M49.00S,2025-04-12T03:33:11.0Z,3,REGULAR,steal,,[],201935,,,1610612746,62,66,2025-04-12T03:33:12Z,3470000,False,,,0,,J. Harden STEAL (2 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
374,PT04M44.00S,2025-04-12T03:33:17.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",201935,89.75032851511169,44.66911764705882,1610612746,62,68,2025-04-12T03:37:42Z,3480000,False,-27.0,44.0,1,right,J. Harden running Layup (13 PTS),[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.13,Made,,,,,,,,13.0,,,,,,,,,,
375,PT04M44.00S,2025-04-12T03:33:21.3Z,3,REGULAR,violation,defensive goaltending,[],1626168,,,1610612746,62,68,2025-04-12T03:37:58Z,3490000,False,,,0,,T. Lyles defensive goaltending VIOLATION,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
376,PT04M28.00S,2025-04-12T03:33:57.3Z,3,REGULAR,3pt,Jump Shot,[],1626168,6.701708278580824,2.918198529411768,1610612758,62,68,2025-04-12T03:38:13Z,3500000,False,235.0,10.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
377,PT04M26.00S,2025-04-12T03:33:59.3Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,62,68,2025-04-12T03:38:13Z,3510000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,376.0,,,,2.0,2.0,0.0,,,,,,,,,,,
393,PT04M19.00S,2025-04-12T03:34:01.9Z,3,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612746,62,68,2025-04-12T03:39:23Z,3515000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (Powell 2 FT),"[1631165, 1626181]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2714.0,2.0,0.0,Powell,1626181.0,,,,,
384,PT04M19.00S,2025-04-12T03:34:50.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612746,62,68,2025-04-12T03:41:37Z,3533437,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M19.00S,2025-04-12T03:35:08.8Z,3,REGULAR,substitution,out,[],1627734,,,1610612746,62,68,2025-04-12T03:42:47Z,3536093,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M19.00S,2025-04-12T03:35:08.8Z,3,REGULAR,substitution,out,[],1631165,,,1610612746,62,68,2025-04-12T03:42:47Z,3537421,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M19.00S,2025-04-12T03:35:08.8Z,3,REGULAR,substitution,out,[],1627739,,,1610612746,62,68,2025-04-12T03:42:47Z,3538085,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M19.00S,2025-04-12T03:35:08.8Z,3,REGULAR,substitution,in,[],202685,,,1610612746,62,68,2025-04-12T03:42:47Z,3538417,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M19.00S,2025-04-12T03:35:08.8Z,3,REGULAR,substitution,in,[],1642269,,,1610612746,62,68,2025-04-12T03:42:47Z,3538583,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M19.00S,2025-04-12T03:35:08.8Z,3,REGULAR,substitution,in,[],1627884,,,1610612746,62,68,2025-04-12T03:42:47Z,3538666,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M19.00S,2025-04-12T03:35:51.2Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,62,68,2025-04-12T03:43:04Z,3538750,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
401,PT04M19.00S,2025-04-12T03:35:51.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,62,68,2025-04-12T03:43:04Z,3549375,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,
402,PT04M19.00S,2025-04-12T03:35:51.2Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,62,68,2025-04-12T03:43:04Z,3554687,False,,,0,,MISS N. Powell Free Throw 2 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
403,PT04M18.00S,2025-04-12T03:35:52.2Z,3,REGULAR,rebound,defensive,[],202685,,,1610612758,62,68,2025-04-12T03:43:04Z,3557343,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,402.0,,,,2.0,2.0,0.0,,,,,,,,,,,
395,PT03M55.00S,2025-04-12T03:37:29.0Z,3,REGULAR,2pt,Jump Shot,[],202685,17.871222076215503,24.241727941176478,1610612758,64,68,2025-04-12T03:44:13Z,3590000,False,129.0,115.0,1,left,J. Valančiūnas 17' turnaround Jump Shot (5 PTS) (Z. LaVine 5 AST),"[202685, 203897]",1610612758.0,SAC,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Right Center,17.3,Made,,,,,,,,5.0,,,,,,Z. LaVine,203897.0,5.0,,
396,PT03M30.00S,2025-04-12T03:37:53.5Z,3,REGULAR,2pt,Jump Shot,[],201935,82.26018396846254,20.320159313725497,1610612746,64,68,2025-04-12T03:46:56Z,3600000,False,-148.0,114.0,1,right,MISS J. Harden 18' pullup Shot,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,18.73,Missed,,,,,,,,,,,,,,,,,,
397,PT03M28.00S,2025-04-12T03:37:55.5Z,3,REGULAR,rebound,defensive,[],202685,,,1610612758,64,68,2025-04-12T03:46:56Z,3610000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:3),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left Center,,,396.0,,,,3.0,3.0,0.0,,,,,,,,,,,
398,PT03M13.00S,2025-04-12T03:38:11.5Z,3,REGULAR,2pt,Jump Shot,[],202685,11.038107752956634,74.0310968137255,1610612758,64,68,2025-04-12T03:47:18Z,3620000,False,-120.0,51.0,1,left,MISS J. Valančiūnas 13' Jump Shot,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,13.07,Missed,,,,,,,,,,,,,,,,,,
399,PT03M11.00S,2025-04-12T03:38:13.5Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,64,68,2025-04-12T03:47:18Z,3630000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,,,398.0,,,,3.0,3.0,0.0,,,,,,,,,,,
404,PT03M03.00S,2025-04-12T03:38:19.3Z,3,REGULAR,3pt,Jump Shot,[],201935,75.55847568988173,87.9672181372549,1610612746,64,71,2025-04-12T03:47:31Z,3640000,False,190.0,177.0,1,right,J. Harden 25' 3PT step back (16 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.97,Made,,,,,,,,16.0,,,,,,,,,,
406,PT02M45.00S,2025-04-12T03:38:44.7Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612758,64,71,2025-04-12T03:47:49Z,3660000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Valančiūnas 2 FT),"[1627826, 202685]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2714.0,1.0,0.0,Valančiūnas,202685.0,,,,,
408,PT02M45.00S,2025-04-12T03:39:17.0Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612758,65,71,2025-04-12T03:39:17Z,3680000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (6 PTS),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
409,PT02M45.00S,2025-04-12T03:39:17.6Z,3,REGULAR,substitution,out,[],201942,,,1610612758,65,71,2025-04-12T03:39:53Z,3690000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M45.00S,2025-04-12T03:39:17.6Z,3,REGULAR,substitution,out,[],202695,,,1610612758,65,71,2025-04-12T03:39:53Z,3700000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M45.00S,2025-04-12T03:39:17.6Z,3,REGULAR,substitution,out,[],1627826,,,1610612758,65,71,2025-04-12T03:39:53Z,3710000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M45.00S,2025-04-12T03:39:17.6Z,3,REGULAR,substitution,in,[],1631099,,,1610612758,65,71,2025-04-12T03:39:53Z,3720000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M45.00S,2025-04-12T03:39:17.6Z,3,REGULAR,substitution,in,[],1627732,,,1610612758,65,71,2025-04-12T03:39:53Z,3730000,False,,,0,,SUB in: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M45.00S,2025-04-12T03:39:17.6Z,3,REGULAR,substitution,in,[],203992,,,1610612758,65,71,2025-04-12T03:39:53Z,3740000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT02M45.00S,2025-04-12T03:40:05.4Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612758,66,71,2025-04-12T03:40:05Z,3750000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (7 PTS),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
416,PT02M32.00S,2025-04-12T03:40:25.4Z,3,REGULAR,3pt,Jump Shot,[],1626181,94.1688567674113,96.32352941176471,1610612746,66,71,2025-04-12T03:48:23Z,3760000,False,232.0,2.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
417,PT02M29.00S,2025-04-12T03:40:28.4Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,66,71,2025-04-12T03:48:23Z,3770000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,416.0,,,,3.0,3.0,0.0,,,,,,,,,,,
418,PT02M23.00S,2025-04-12T03:40:34.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,13.140604467805517,52.57352941176471,1610612758,66,71,2025-04-12T03:48:47Z,3780000,False,-13.0,71.0,1,left,MISS Z. LaVine 7' running Layup - blocked,"[203897, 201935]",1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,7.22,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
419,PT02M23.00S,2025-04-12T03:40:34.0Z,3,REGULAR,block,,[],201935,,,1610612758,66,71,2025-04-12T03:40:40Z,3790000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT02M22.00S,2025-04-12T03:40:35.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,66,71,2025-04-12T03:48:47Z,3800000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,418.0,,,,,,,,,,,,,,,,,
421,PT02M21.00S,2025-04-12T03:40:57.5Z,3,REGULAR,foul,personal,[],1627732,,,1610612758,66,71,2025-04-12T03:49:23Z,3810000,False,,,0,,B. Simmons personal FOUL (1 PF),"[1627732, 202685]",1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202007.0,1.0,0.0,Valančiūnas,202685.0,,,,,
423,PT02M10.00S,2025-04-12T03:41:34.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202685,15.456636005256241,31.372549019607842,1610612758,66,71,2025-04-12T03:49:39Z,3830000,False,93.0,93.0,1,left,MISS J. Valančiūnas 13' fadeaway Shot,[202685],1610612758.0,SAC,fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,13.15,Missed,,,,,,,,,,,,,,,,,,
424,PT02M07.00S,2025-04-12T03:41:37.3Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,66,71,2025-04-12T03:49:39Z,3840000,False,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,423.0,,,,6.0,6.0,0.0,,,,,,,,,,,
425,PT02M02.00S,2025-04-12T03:41:40.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627884,94.87516425755585,40.01225490196079,1610612746,66,73,2025-04-12T03:50:03Z,3850000,False,-50.0,-4.0,1,right,D. Jones Jr. running alley-oop DUNK (2 PTS) (B. Simmons 2 AST),"[1627884, 1627732]",1610612746.0,LAC,running alley-oop,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.01,Made,,,,,,,,2.0,,,,,,B. Simmons,1627732.0,2.0,,
428,PT01M45.00S,2025-04-12T03:42:01.7Z,3,REGULAR,foul,personal,[],1627732,,,1610612758,66,73,2025-04-12T03:50:33Z,3880000,False,,,0,,B. Simmons personal FOUL (2 PF),"[1627732, 202685]",1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628480.0,2.0,0.0,Valančiūnas,202685.0,,,,,
430,PT01M39.00S,2025-04-12T03:42:22.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642269,8.804204993429693,50.09957107843137,1610612758,66,73,2025-04-12T03:50:55Z,3900000,False,0.0,30.0,1,left,MISS D. Carter cutting Layup,[1642269],1610612758.0,SAC,cutting,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
431,PT01M38.00S,2025-04-12T03:42:23.5Z,3,REGULAR,rebound,offensive,[],1631099,,,1610612758,66,73,2025-04-12T03:50:51Z,3910000,False,,,0,,K. Murray REBOUND (Off:2 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,430.0,,,,4.0,2.0,2.0,,,,,,,,,,,
432,PT01M37.00S,2025-04-12T03:42:26.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631099,6.438896189224707,45.68780637254902,1610612758,68,73,2025-04-12T03:51:03Z,3920000,False,22.0,8.0,1,left,K. Murray tip Layup (9 PTS),[1631099],1610612758.0,SAC,tip,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,,9.0,,,,,,,,,,
433,PT01M11.00S,2025-04-12T03:42:49.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,88.43626806833115,56.89721200980392,1610612746,68,75,2025-04-12T03:51:26Z,3930000,False,34.0,56.0,1,right,N. Powell 6' driving Layup (16 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,,,,,,,,16.0,,,,,,,,,,
434,PT00M47.50S,2025-04-12T03:43:15.4Z,3,REGULAR,3pt,Jump Shot,[],1642269,35.14085085413929,79.38878676470588,1610612758,68,75,2025-04-12T03:51:59Z,3940000,False,-147.0,278.0,1,left,MISS D. Carter 31' step back 3PT,[1642269],1610612758.0,SAC,step back,,,Carter,D. Carter,,,,,Above the Break 3,24+ Left Center,31.42,Missed,,,,,,,,,,,,,,,,,,
435,PT00M45.10S,2025-04-12T03:43:17.8Z,3,REGULAR,rebound,offensive,[],1631099,,,1610612758,68,75,2025-04-12T03:51:59Z,3950000,False,,,0,,K. Murray REBOUND (Off:3 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,434.0,,,,5.0,2.0,3.0,,,,,,,,,,,
436,PT00M33.30S,2025-04-12T03:43:27.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,11.40974047306176,56.60998774509804,1610612758,70,75,2025-04-12T03:52:21Z,3960000,False,-33.0,55.0,1,left,J. Valančiūnas 6' driving Layup (9 PTS),[202685],1610612758.0,SAC,driving,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,6.4,Made,,,,,,,,9.0,,,,,,,,,,
437,PT00M14.90S,2025-04-12T03:43:51.6Z,3,REGULAR,foul,offensive,[],1626181,,,1610612746,70,75,2025-04-12T03:52:30Z,3970000,False,,,0,,N. Powell offensive FOUL (3 PF),"[1626181, 1642269]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,3.0,0.0,Carter,1642269.0,,,,,
439,PT00M14.90S,2025-04-12T03:43:51.6Z,3,REGULAR,turnover,offensive foul,[],1626181,,,1610612746,70,75,2025-04-12T03:52:30Z,3990000,False,,,0,,N. Powell offensive foul TURNOVER (1 TO),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,1.0,,,,,,,202007.0,,,,,,,,,
440,PT00M14.90S,2025-04-12T03:44:11.5Z,3,REGULAR,substitution,out,[],1626181,,,1610612758,70,75,2025-04-12T03:44:17Z,4000000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M14.90S,2025-04-12T03:44:11.5Z,3,REGULAR,substitution,in,[],1627826,,,1610612758,70,75,2025-04-12T03:44:17Z,4010000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT00M14.90S,2025-04-12T03:44:20.6Z,3,REGULAR,substitution,out,[],202685,,,1610612758,70,75,2025-04-12T03:44:33Z,4020000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT00M14.90S,2025-04-12T03:44:20.6Z,3,REGULAR,substitution,in,[],201942,,,1610612758,70,75,2025-04-12T03:44:33Z,4030000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT00M00.00S,2025-04-12T03:45:02.3Z,3,REGULAR,period,end,[],0,,,1610612758,70,75,2025-04-12T03:45:02Z,4040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2025-04-12T03:47:10.4Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612758,70,75,2025-04-12T03:47:40Z,4050000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2025-04-12T03:47:10.4Z,4,REGULAR,substitution,out,['startperiod'],1627826,,,1610612758,70,75,2025-04-12T03:47:40Z,4060000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2025-04-12T03:47:10.4Z,4,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,70,75,2025-04-12T03:47:40Z,4070000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2025-04-12T03:47:10.4Z,4,REGULAR,substitution,in,['startperiod'],202695,,,1610612758,70,75,2025-04-12T03:49:47Z,4085000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2025-04-12T03:47:47.2Z,4,REGULAR,period,start,[],0,,,1610612758,70,75,2025-04-12T03:47:47Z,4090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT11M44.00S,2025-04-12T03:48:04.2Z,4,REGULAR,foul,personal,['2freethrow'],1627732,,,1610612758,70,75,2025-04-12T03:52:57Z,4100000,False,,,0,,B. Simmons shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1627732, 201942]",1610612746.0,LAC,shooting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628480.0,3.0,0.0,DeRozan,201942.0,,,,,
