actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
525,PT09M14.00S,2025-04-10T04:05:07.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,85.49605781865965,54.65686274509803,1610612758,88,97,2025-04-10T04:05:17Z,5110000,False,23.0,84.0,1,right,MISS D. Sabonis 8' running Layup - blocked,"[1627734, 201599]",1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,8.7,Missed,,,,,,,,,,,,,,,,,Jordan,201599.0
562,PT09M14.00S,2025-04-10T04:05:07.5Z,4,REGULAR,block,,[],201599,,,1610612758,88,97,2025-04-10T04:13:07Z,5120000,False,,,0,,D. Jordan BLOCK (3 BLK),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
527,PT09M10.00S,2025-04-10T04:05:11.5Z,4,REGULAR,rebound,offensive,[],1642269,,,1610612758,88,97,2025-04-10T04:05:17Z,5130000,False,,,0,,D. Carter REBOUND (Off:1 Def:2),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,525.0,3.0,2.0,1.0,,,,,,,,,,,,,,
528,PT09M07.00S,2025-04-10T04:05:15.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,82.07950065703022,50.98039215686274,1610612758,90,97,2025-04-10T04:05:23Z,5140000,False,5.0,116.0,1,right,D. DeRozan 11' floating Jump Shot (18 PTS),[201942],1610612758.0,SAC,floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,11.61,Made,,,,,18.0,,,,,,,,,,,,,
529,PT09M07.00S,2025-04-10T04:05:43.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,90,97,2025-04-10T04:05:43Z,5150000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M07.00S,2025-04-10T04:06:01.3Z,4,REGULAR,substitution,out,[],201566,,,1610612743,90,97,2025-04-10T04:08:28Z,5160000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M07.00S,2025-04-10T04:06:01.3Z,4,REGULAR,substitution,in,[],1629618,,,1610612743,90,97,2025-04-10T04:08:28Z,5170000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M49.00S,2025-04-10T04:09:10.9Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612743,90,97,2025-04-10T04:09:17Z,5180000,False,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Jordan 2 FT),"[1627734, 201599]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,201246.0,,4.0,0.0,Jordan,201599.0,,,,,,,
534,PT08M49.00S,2025-04-10T04:09:44.8Z,4,REGULAR,freethrow,1 of 2,[],201599,,,1610612743,90,97,2025-04-10T04:09:44Z,5200000,False,,,0,,MISS D. Jordan Free Throw 1 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
535,PT08M49.00S,2025-04-10T04:09:44.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,90,97,2025-04-10T04:09:44Z,5210000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,534.0,,,,,,,,,,,,,,,,,
536,PT08M49.00S,2025-04-10T04:10:10.4Z,4,REGULAR,freethrow,2 of 2,[],201599,,,1610612743,90,98,2025-04-10T04:10:10Z,5220000,False,,,0,,D. Jordan Free Throw 2 of 2 (4 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
537,PT08M38.00S,2025-04-10T04:10:22.9Z,4,REGULAR,2pt,Jump Shot,[],201942,79.45137976346912,52.20588235294118,1610612758,90,98,2025-04-10T04:11:28Z,5230000,False,11.0,141.0,1,right,MISS D. DeRozan 14' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,14.11,Missed,,,,,,,,,,,,,,,,,,
539,PT08M38.00S,2025-04-10T04:10:22.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,90,98,2025-04-10T04:10:55Z,5250000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Center,,,537.0,,,,,,,,,,,,,,,,,
540,PT08M38.00S,2025-04-10T04:10:52.9Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,90,98,2025-04-10T04:11:05Z,5260000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M38.00S,2025-04-10T04:10:52.9Z,4,REGULAR,substitution,in,[],1631212,,,1610612743,90,98,2025-04-10T04:11:05Z,5270000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M15.00S,2025-04-10T04:11:15.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629618,14.536793692509855,47.05882352941176,1610612743,90,98,2025-04-10T04:13:18Z,5280000,False,15.0,84.0,1,left,MISS J. Pickett 8' driving floating Shot,[1629618],1610612743.0,DEN,driving floating,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,,,,,,,,,,,,,,,,,,
543,PT08M13.00S,2025-04-10T04:11:17.4Z,4,REGULAR,rebound,offensive,[],201599,,,1610612743,90,98,2025-04-10T04:13:18Z,5290000,False,,,0,,D. Jordan REBOUND (Off:3 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,542.0,4.0,1.0,3.0,,,,,,,,,,,,,,
544,PT08M13.00S,2025-04-10T04:11:20.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,5.590000152587891,50.0,1610612743,90,100,2025-04-10T04:13:24Z,5300000,False,0.0,0.0,1,left,D. Jordan tip Layup (6 PTS),[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
545,PT07M57.00S,2025-04-10T04:11:32.4Z,4,REGULAR,3pt,Jump Shot,[],1642269,67.09921156373193,79.16666666666666,1610612758,90,100,2025-04-10T04:14:08Z,5310000,False,146.0,257.0,1,right,MISS D. Carter 29' 3PT,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,29.53,Missed,,,,,,,,,,,,,,,,,,
546,PT07M55.00S,2025-04-10T04:11:34.4Z,4,REGULAR,rebound,offensive,[],203926,,,1610612758,90,100,2025-04-10T04:14:08Z,5320000,False,,,0,,D. McDermott REBOUND (Off:1 Def:1),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,545.0,2.0,1.0,1.0,,,,,,,,,,,,,,
547,PT07M48.00S,2025-04-10T04:11:38.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,92.32917214191852,11.27450980392157,1610612758,90,100,2025-04-10T04:11:48Z,5330000,False,-194.0,20.0,1,right,MISS D. DeRozan 19' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,19.46,Missed,,,,,,,,,,,,,,,,,,
548,PT07M45.00S,2025-04-10T04:11:41.3Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,90,100,2025-04-10T04:11:48Z,5340000,False,,,0,,D. Jordan REBOUND (Off:3 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Left,,,547.0,5.0,2.0,3.0,,,,,,,,,,,,,,
549,PT07M37.00S,2025-04-10T04:11:55.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203926,,,1610612743,90,100,2025-04-10T04:12:04Z,5350000,False,,,0,,D. McDermott personal FOUL (2 PF) (Pickett 2 FT),"[203926, 1629618]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201246.0,,2.0,0.0,Pickett,1629618.0,,,,,,,
552,PT07M37.00S,2025-04-10T04:12:26.1Z,4,REGULAR,freethrow,1 of 2,[],1629618,,,1610612743,90,101,2025-04-10T04:12:26Z,5370000,False,,,0,,J. Pickett Free Throw 1 of 2 (13 PTS),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
553,PT07M37.00S,2025-04-10T04:12:30.3Z,4,REGULAR,substitution,out,[],203926,,,1610612743,90,101,2025-04-10T04:12:45Z,5380000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M37.00S,2025-04-10T04:12:30.3Z,4,REGULAR,substitution,out,[],1642269,,,1610612743,90,101,2025-04-10T04:12:45Z,5390000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M37.00S,2025-04-10T04:12:30.3Z,4,REGULAR,substitution,out,[],201599,,,1610612743,90,101,2025-04-10T04:12:45Z,5400000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M37.00S,2025-04-10T04:12:30.3Z,4,REGULAR,substitution,in,[],1626168,,,1610612743,90,101,2025-04-10T04:12:45Z,5410000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M37.00S,2025-04-10T04:12:30.3Z,4,REGULAR,substitution,in,[],1631165,,,1610612743,90,101,2025-04-10T04:12:45Z,5420000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M37.00S,2025-04-10T04:12:30.3Z,4,REGULAR,substitution,in,[],203999,,,1610612743,90,101,2025-04-10T04:12:45Z,5430000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M37.00S,2025-04-10T04:12:49.4Z,4,REGULAR,freethrow,2 of 2,[],1629618,,,1610612743,90,101,2025-04-10T04:12:49Z,5440000,False,,,0,,MISS J. Pickett Free Throw 2 of 2,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
560,PT07M33.00S,2025-04-10T04:12:52.0Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,90,101,2025-04-10T04:12:52Z,5450000,False,,,0,,T. Lyles REBOUND (Off:1 Def:7),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,559.0,8.0,7.0,1.0,,,,,,,,,,,,,,
561,PT07M18.00S,2025-04-10T04:13:06.5Z,4,REGULAR,3pt,Jump Shot,[],203897,65.39093298291722,57.59803921568627,1610612758,90,101,2025-04-10T04:15:20Z,5460000,False,38.0,273.0,1,right,MISS Z. LaVine 27' step back 3PT,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,27.54,Missed,,,,,,,,,,,,,,,,,,
563,PT07M16.00S,2025-04-10T04:13:08.5Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,90,101,2025-04-10T04:15:20Z,5470000,False,,,0,,T. Lyles REBOUND (Off:2 Def:7),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,,,561.0,9.0,7.0,2.0,,,,,,,,,,,,,,
564,PT07M02.00S,2025-04-10T04:13:23.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201942,73.9323258869908,84.31372549019608,1610612758,90,101,2025-04-10T04:15:34Z,5480000,False,172.0,193.0,1,right,MISS D. DeRozan 25' pullup 3PT,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
565,PT06M59.00S,2025-04-10T04:13:26.0Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,90,101,2025-04-10T04:13:27Z,5490000,False,,,0,,N. Jokić REBOUND (Off:3 Def:9),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,564.0,12.0,9.0,3.0,,,,,,,,,,,,,,
566,PT06M54.00S,2025-04-10T04:13:33.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612743,90,101,2025-04-10T04:13:42Z,5500000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (Jokić 2 FT),"[1631165, 203999]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628159.0,,2.0,0.0,Jokić,203999.0,,,,,,,
568,PT06M54.00S,2025-04-10T04:13:58.7Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,90,102,2025-04-10T04:13:58Z,5520000,False,,,0,,N. Jokić Free Throw 1 of 2 (13 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
569,PT06M54.00S,2025-04-10T04:14:20.9Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,90,103,2025-04-10T04:14:20Z,5530000,False,,,0,,N. Jokić Free Throw 2 of 2 (14 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
570,PT06M34.00S,2025-04-10T04:14:46.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,92.19776609724047,50.245098039215684,1610612758,92,103,2025-04-10T04:14:52Z,5540000,False,1.0,21.0,1,right,T. Lyles cutting DUNK (16 PTS) (Z. LaVine 9 AST),"[1626168, 203897]",1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,16.0,,,,,,,Z. LaVine,203897.0,9.0,,,,
572,PT06M34.00S,2025-04-10T04:14:50.1Z,4,REGULAR,foul,personal,['1freethrow'],1631212,,,1610612758,92,103,2025-04-10T04:15:02Z,5560000,False,,,0,,P. Watson shooting personal FOUL (5 PF) (Lyles 1 FT),"[1631212, 1626168]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,1628159.0,,5.0,0.0,Lyles,1626168.0,,,,,,,
574,PT06M34.00S,2025-04-10T04:15:16.1Z,4,REGULAR,freethrow,1 of 1,[],1626168,,,1610612758,93,103,2025-04-10T04:15:16Z,5580000,False,,,0,,T. Lyles Free Throw 1 of 1 (17 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
575,PT06M16.00S,2025-04-10T04:15:35.4Z,4,REGULAR,3pt,Jump Shot,[],1631212,5.863994743758213,3.1862745098039214,1610612743,93,103,2025-04-10T04:15:41Z,5590000,False,234.0,3.0,1,left,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
576,PT06M13.00S,2025-04-10T04:15:38.4Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,93,103,2025-04-10T04:15:41Z,5600000,False,,,0,,D. DeRozan REBOUND (Off:2 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,575.0,4.0,2.0,2.0,,,,,,,,,,,,,,
577,PT06M00.00S,2025-04-10T04:15:51.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,84.97043363994744,62.99019607843137,1610612758,95,103,2025-04-10T04:15:56Z,5610000,False,65.0,89.0,1,right,D. DeRozan 11' turnaround Jump Shot (20 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,11.0,Made,,,,,20.0,,,,,,,,,,,,,
578,PT05M39.00S,2025-04-10T04:16:30.7Z,4,REGULAR,turnover,lost ball,[],203999,,,1610612743,95,103,2025-04-10T04:16:49Z,5620000,False,,,0,,N. Jokić lost ball TURNOVER (1 TO),"[203999, 1631165]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,Ellis,1631165.0,,
579,PT05M39.00S,2025-04-10T04:16:30.7Z,4,REGULAR,steal,,[],1631165,,,1610612758,95,103,2025-04-10T04:17:12Z,5630000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
580,PT05M39.00S,2025-04-10T04:16:47.1Z,4,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,95,103,2025-04-10T04:16:58Z,5640000,False,,,0,,T. Lyles step out-of-bounds TURNOVER (1 TO),[1626168],1610612758.0,SAC,step,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,201246.0,1.0,,,,,,,,,,,
582,PT05M29.00S,2025-04-10T04:17:02.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612743,95,103,2025-04-10T04:17:14Z,5660000,False,,,0,,D. DeRozan shooting personal FOUL (3 PF) (Jokić 2 FT),"[201942, 203999]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628159.0,,3.0,0.0,Jokić,203999.0,,,,,,,
584,PT05M29.00S,2025-04-10T04:17:32.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203999,,,1610612743,95,104,2025-04-10T04:17:32Z,5680000,False,,,0,,N. Jokić Free Throw 1 of 2 (15 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
585,PT05M29.00S,2025-04-10T04:17:35.9Z,4,REGULAR,substitution,out,[],1631212,,,1610612743,95,104,2025-04-10T04:17:40Z,5690000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M29.00S,2025-04-10T04:17:35.9Z,4,REGULAR,substitution,in,[],1629008,,,1610612743,95,104,2025-04-10T04:17:40Z,5700000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M29.00S,2025-04-10T04:17:56.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203999,,,1610612743,95,105,2025-04-10T04:17:56Z,5710000,False,,,0,,N. Jokić Free Throw 2 of 2 (16 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
588,PT05M12.00S,2025-04-10T04:18:16.2Z,4,REGULAR,3pt,Jump Shot,[],203897,67.36202365308804,37.99019607843137,1610612758,98,105,2025-04-10T04:18:21Z,5720000,False,-60.0,254.0,1,right,Z. LaVine 26' 3PT pullup (22 PTS) (D. DeRozan 4 AST),"[203897, 201942]",1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,26.13,Made,,,,,22.0,,,,,,,D. DeRozan,201942.0,4.0,,,,
637,PT04M49.00S,2025-04-10T04:18:27.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,14.4053876478318,49.754901960784316,1610612743,98,105,2025-04-10T04:36:35Z,5735000,False,1.0,83.0,1,left,MISS N. Jokić 8' driving Layup - blocked,"[203999, 1627734]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,8.29,Missed,,,,,,,,,,,,,,,,,Sabonis,1627734.0
638,PT04M49.00S,2025-04-10T04:18:27.7Z,4,REGULAR,block,,[],1627734,,,1610612743,98,105,2025-04-10T04:35:12Z,5737500,False,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
639,PT04M49.00S,2025-04-10T04:18:27.7Z,4,REGULAR,rebound,defensive,[],1631165,,,1610612758,98,105,2025-04-10T04:35:12Z,5738750,False,,,0,,K. Ellis REBOUND (Off:0 Def:6),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,637.0,6.0,6.0,0.0,,,,,,,,,,,,,,
592,PT04M44.00S,2025-04-10T04:18:44.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631165,87.72996057818659,96.07843137254902,1610612758,101,105,2025-04-10T04:35:18Z,5760000,False,230.0,63.0,1,right,K. Ellis 3PT running (15 PTS) (Z. LaVine 10 AST),"[1631165, 203897]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,23.88,Made,,,,,15.0,,,,,,,Z. LaVine,203897.0,10.0,,,,
594,PT04M25.00S,2025-04-10T04:19:02.9Z,4,REGULAR,3pt,Jump Shot,[],203932,31.35676741130092,69.6078431372549,1610612743,101,108,2025-04-10T04:19:07Z,5780000,False,-98.0,242.0,1,left,A. Gordon 26' 3PT  (21 PTS) (J. Pickett 4 AST),"[203932, 1629618]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,26.14,Made,,,,,21.0,,,,,,,J. Pickett,1629618.0,4.0,,,,
596,PT04M05.00S,2025-04-10T04:19:23.4Z,4,REGULAR,3pt,Jump Shot,[],203897,68.15045992115637,72.54901960784314,1610612758,104,108,2025-04-10T04:20:04Z,5800000,False,113.0,247.0,1,right,Z. LaVine 27' 3PT step back (25 PTS),[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,27.14,Made,,,,,25.0,,,,,,,,,,,,,
597,PT04M05.00S,2025-04-10T04:19:37.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,104,108,2025-04-10T04:19:37Z,5810000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M41.00S,2025-04-10T04:23:23.8Z,4,REGULAR,3pt,Jump Shot,[],1629008,20.05584756898817,91.91176470588235,1610612743,104,111,2025-04-10T04:24:38Z,5820000,False,-210.0,136.0,1,left,M. Porter Jr. 24' 3PT step back (21 PTS) (A. Gordon 5 AST),"[1629008, 203932]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.99,Made,,,,,21.0,,,,,,,A. Gordon,203932.0,5.0,,,,
600,PT03M16.00S,2025-04-10T04:23:46.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,87.59855453350855,65.44117647058823,1610612758,106,111,2025-04-10T04:23:54Z,5840000,False,77.0,64.0,1,right,D. DeRozan 10' turnaround Jump Shot (22 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,10.03,Made,,,,,22.0,,,,,,,,,,,,,
601,PT02M53.00S,2025-04-10T04:24:08.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.354139290407357,55.63725490196079,1610612743,106,113,2025-04-10T04:24:26Z,5850000,False,-28.0,73.0,1,left,N. Jokić 7' driving floating Jump Shot (18 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.83,Made,,,,,18.0,,,,,,,,,,,,,
602,PT02M29.00S,2025-04-10T04:24:33.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631165,88.25558475689881,53.67647058823529,1610612758,108,113,2025-04-10T04:24:54Z,5860000,False,18.0,58.0,1,right,K. Ellis 6' driving floating Jump Shot (17 PTS) (Z. LaVine 11 AST),"[1631165, 203897]",1610612758.0,SAC,driving floating,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,6.08,Made,,,,,17.0,,,,,,,Z. LaVine,203897.0,11.0,,,,
604,PT02M07.00S,2025-04-10T04:24:55.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629618,15.719448094612352,50.98039215686274,1610612743,108,115,2025-04-10T04:24:58Z,5880000,False,-5.0,95.0,1,left,J. Pickett 9' Jump Shot (15 PTS) (N. Jokić 11 AST),"[1629618, 203999]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),8-16 Center,9.54,Made,,,,,15.0,,,,,,,N. Jokić,203999.0,11.0,,,,
606,PT01M49.00S,2025-04-10T04:25:21.7Z,4,REGULAR,2pt,Jump Shot,[],203897,76.42904073587385,83.08823529411765,1610612758,108,115,2025-04-10T04:26:17Z,5900000,False,165.0,169.0,1,right,MISS Z. LaVine 23' step back Shot,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,23.65,Missed,,,,,,,,,,,,,,,,,,
607,PT01M46.00S,2025-04-10T04:25:24.7Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,108,115,2025-04-10T04:25:52Z,5910000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,606.0,11.0,8.0,3.0,,,,,,,,,,,,,,
608,PT01M42.00S,2025-04-10T04:25:28.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,79.45137976346912,5.88235294117647,1610612758,108,115,2025-04-10T04:26:08Z,5920000,False,-221.0,141.0,1,right,MISS K. Ellis 26' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
