actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
266,PT04M43.00S,2024-10-25T02:58:16.3Z,2,REGULAR,3pt,Jump Shot,[],1630183,29.25427069645204,27.941176470588236,1610612750,48,45,2024-10-25T03:10:05Z,2580000,False,110.0,222.0,1,left,MISS J. McDaniels 24' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.83,,,,,,,,
267,PT04M39.00S,2024-10-25T02:58:20.3Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,48,45,2024-10-25T02:58:35Z,2590000,False,,,0,,K. Murray REBOUND (Off:0 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,266.0,,,,,,,,,4.0,4.0,0.0,,
268,PT04M37.00S,2024-10-25T02:58:24.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,90.22667542706965,49.50980392156863,1610612758,48,45,2024-10-25T03:12:44Z,2600000,False,-2.0,39.0,1,right,MISS D. DeRozan running Layup - blocked,"[201942, 201144]",1610612758.0,SAC,running,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.95,,,,,,,Conley,201144.0
269,PT04M37.00S,2024-10-25T02:58:24.9Z,2,REGULAR,block,,[],201144,,,1610612758,48,45,2024-10-25T02:58:30Z,2610000,False,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT04M37.00S,2024-10-25T02:58:24.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,48,45,2024-10-25T02:58:47Z,2620000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,268.0,,,,,,,,,,,,,
272,PT04M34.00S,2024-10-25T02:58:47.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,87.59855453350855,59.80392156862745,1610612758,50,45,2024-10-25T02:58:58Z,2640000,False,49.0,64.0,1,right,D. DeRozan 8' fadeaway Jump Shot (14 PTS) (D. Fox 4 AST),"[201942, 1628368]",1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,14.0,,,,8.07,D. Fox,1628368.0,4.0,,,,,
274,PT04M16.00S,2024-10-25T02:59:05.7Z,2,REGULAR,3pt,Jump Shot,[],203944,3.7614980289093296,96.07843137254902,1610612750,50,48,2024-10-25T02:59:10Z,2660000,False,-230.0,-17.0,1,left,J. Randle 3PT  (22 PTS) (M. Conley 2 AST),"[203944, 201144]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,Made,,22.0,,,,23.1,M. Conley,201144.0,2.0,,,,,
276,PT04M04.00S,2024-10-25T02:59:17.0Z,2,REGULAR,2pt,Jump Shot,[],1631099,81.8166885676741,29.166666666666668,1610612758,50,48,2024-10-25T03:14:03Z,2680000,False,-104.0,118.0,1,right,MISS K. Murray 15' step back Shot,[1631099],1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,15.77,,,,,,,,
277,PT04M01.00S,2024-10-25T02:59:20.0Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,50,48,2024-10-25T02:59:24Z,2690000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,276.0,,,,,,,,,3.0,3.0,0.0,,
278,PT03M50.00S,2024-10-25T02:59:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,4.155716162943495,53.18627450980392,1610612750,50,48,2024-10-25T02:59:41Z,2700000,False,-16.0,-13.0,1,left,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.08,,,,,,,,
279,PT03M46.00S,2024-10-25T02:59:35.1Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,50,48,2024-10-25T02:59:35Z,2710000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,278.0,,,,,,,,,5.0,4.0,1.0,,
280,PT03M40.00S,2024-10-25T02:59:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,90.22667542706965,41.66666666666667,1610612758,50,48,2024-10-25T02:59:46Z,2720000,False,-42.0,39.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.74,,,,,,,,
281,PT03M37.00S,2024-10-25T02:59:44.0Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,50,48,2024-10-25T02:59:46Z,2730000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,280.0,,,,,,,,,2.0,2.0,0.0,,
282,PT03M34.00S,2024-10-25T02:59:51.1Z,2,REGULAR,foul,personal,[],1631165,,,1610612750,50,48,2024-10-25T03:00:24Z,2740000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 203497]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
284,PT03M34.00S,2024-10-25T03:00:13.2Z,2,REGULAR,substitution,out,[],1631165,,,1610612750,50,48,2024-10-25T03:00:21Z,2760000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M34.00S,2024-10-25T03:00:13.2Z,2,REGULAR,substitution,out,[],203944,,,1610612750,50,48,2024-10-25T03:00:21Z,2770000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M34.00S,2024-10-25T03:00:13.2Z,2,REGULAR,substitution,in,[],1628370,,,1610612750,50,48,2024-10-25T03:00:21Z,2780000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M34.00S,2024-10-25T03:00:13.2Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,50,48,2024-10-25T03:00:21Z,2790000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M34.00S,2024-10-25T03:00:28.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,50,48,2024-10-25T03:00:28Z,2800000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M25.00S,2024-10-25T03:03:25.5Z,2,REGULAR,3pt,Jump Shot,[],1630162,7.440867279894875,94.36274509803921,1610612750,50,48,2024-10-25T03:03:35Z,2810000,False,-222.0,17.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,22.25,,,,,,,,
290,PT03M24.00S,2024-10-25T03:03:26.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,50,48,2024-10-25T03:03:35Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,289.0,,,,,,,,,,,,,
291,PT03M24.00S,2024-10-25T03:03:33.2Z,2,REGULAR,foul,personal,[],1628368,,,1610612750,50,48,2024-10-25T03:03:47Z,2830000,False,,,0,,D. Fox loose ball personal FOUL (1 PF),"[1628368, 1629675]",1610612758.0,SAC,loose ball,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,203593.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
293,PT03M11.00S,2024-10-25T03:03:59.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,20.844283837056505,91.91176470588235,1610612750,50,48,2024-10-25T03:04:06Z,2850000,False,-210.0,143.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.4,,,,,,,,
294,PT03M07.00S,2024-10-25T03:04:03.7Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,50,48,2024-10-25T03:04:06Z,2860000,False,,,0,,K. Murray REBOUND (Off:0 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,293.0,,,,,,,,,5.0,5.0,0.0,,
295,PT02M51.00S,2024-10-25T03:04:19.9Z,2,REGULAR,2pt,Jump Shot,[],1628370,85.75886990801577,29.166666666666668,1610612758,50,48,2024-10-25T03:04:25Z,2870000,False,-104.0,81.0,1,right,MISS M. Monk 13' fadeaway Shot,[1628370],1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,13.22,,,,,,,,
296,PT02M48.00S,2024-10-25T03:04:22.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,50,48,2024-10-25T03:04:25Z,2880000,False,,,0,,R. Gobert REBOUND (Off:0 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,295.0,,,,,,,,,7.0,7.0,0.0,,
297,PT02M38.00S,2024-10-25T03:04:32.7Z,2,REGULAR,3pt,Jump Shot,[],1629675,32.14520367936925,29.901960784313726,1610612750,50,51,2024-10-25T03:04:39Z,2890000,False,100.0,250.0,1,left,N. Reid 26' 3PT  (9 PTS) (J. McDaniels 2 AST),"[1629675, 1630183]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,9.0,,,,26.92,J. McDaniels,1630183.0,2.0,,,,,
299,PT02M16.00S,2024-10-25T03:04:56.4Z,2,REGULAR,foul,offensive,[],1627734,,,1610612758,50,51,2024-10-25T03:05:18Z,2910000,False,,,0,,D. Sabonis offensive FOUL (2 PF),"[1627734, 203497]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,203593.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
301,PT02M16.00S,2024-10-25T03:04:56.4Z,2,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,50,51,2024-10-25T03:05:18Z,2930000,False,,,0,,D. Sabonis offensive foul TURNOVER (4 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,,,,,,,,4.0,,,,,,,,,,,
302,PT02M16.00S,2024-10-25T03:05:11.7Z,2,REGULAR,substitution,out,[],201144,,,1610612750,50,51,2024-10-25T03:05:16Z,2940000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M16.00S,2024-10-25T03:05:11.7Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,50,51,2024-10-25T03:05:16Z,2950000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M03.00S,2024-10-25T03:05:33.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,30.17411300919842,25.245098039215684,1610612750,50,51,2024-10-25T03:17:01Z,2960000,False,124.0,231.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.22,,,,,,,,
305,PT01M58.00S,2024-10-25T03:05:38.6Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,50,51,2024-10-25T03:05:40Z,2970000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,304.0,,,,,,,,,1.0,1.0,0.0,,
306,PT01M55.00S,2024-10-25T03:05:41.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,69.99014454664915,20.098039215686274,1610612758,53,51,2024-10-25T03:17:14Z,2980000,False,-150.0,230.0,1,right,K. Murray 27' 3PT running (9 PTS) (M. Monk 2 AST),"[1631099, 1628370]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,9.0,,,,27.4,M. Monk,1628370.0,2.0,,,,,
311,PT01M40.00S,2024-10-25T03:06:21.6Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612750,53,51,2024-10-25T03:13:34Z,3030000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M40.00S,2024-10-25T03:06:22.8Z,2,REGULAR,substitution,out,[],1630162,,,1610612750,53,51,2024-10-25T03:13:02Z,3035000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M40.00S,2024-10-25T03:06:22.8Z,2,REGULAR,substitution,in,[],201144,,,1610612750,53,51,2024-10-25T03:13:02Z,3037500,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M40.00S,2024-10-25T03:08:05.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612750,53,51,2024-10-25T03:13:02Z,3050000,False,,,0,,K. Murray personal FOUL (2 PF) (Reid 2 FT),"[1631099, 1629675]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1627529.0,2.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
317,PT01M40.00S,2024-10-25T03:08:18.4Z,2,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,53,52,2024-10-25T03:08:18Z,3070000,False,,,0,,N. Reid Free Throw 1 of 2 (10 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
324,PT01M40.00S,2024-10-25T03:08:18.4Z,2,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,53,53,2024-10-25T03:09:54Z,3075000,False,,,0,,N. Reid Free Throw 2 of 2 (11 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
319,PT01M25.00S,2024-10-25T03:08:50.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,94.30026281208936,53.18627450980392,1610612758,55,53,2024-10-25T03:09:03Z,3080000,False,16.0,1.0,1,right,D. Sabonis cutting Layup (9 PTS) (M. Monk 3 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,,,,1.59,M. Monk,1628370.0,3.0,,,,,
321,PT01M00.00S,2024-10-25T03:09:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,9.017739816031538,54.41176470588235,1610612750,55,55,2024-10-25T03:19:20Z,3100000,False,-22.0,32.0,1,left,J. McDaniels floating Jump Shot (6 PTS),[1630183],1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,,,,3.91,,,,,,,,
322,PT00M45.40S,2024-10-25T03:09:34.0Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612758,55,55,2024-10-25T03:09:54Z,3110000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Monk 2 FT),"[1629675, 1628370]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,204059.0,2.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
325,PT00M45.40S,2024-10-25T03:10:03.0Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,56,55,2024-10-25T03:10:03Z,3130000,False,,,0,,M. Monk Free Throw 1 of 2 (10 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
326,PT00M45.40S,2024-10-25T03:10:18.2Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,57,55,2024-10-25T03:10:18Z,3140000,False,,,0,,M. Monk Free Throw 2 of 2 (11 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
327,PT00M33.40S,2024-10-25T03:10:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.258212877792378,42.8921568627451,1610612750,57,55,2024-10-25T03:10:45Z,3150000,False,36.0,6.0,1,left,MISS J. McDaniels cutting Layup,[1630183],1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.61,,,,,,,,
328,PT00M32.00S,2024-10-25T03:10:35.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,57,55,2024-10-25T03:10:45Z,3160000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,327.0,,,,,,,,,,,,,
330,PT00M28.00S,2024-10-25T03:10:54.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612758,57,55,2024-10-25T03:11:07Z,3180000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Fox 2 FT),"[1630183, 1628368]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
332,PT00M28.00S,2024-10-25T03:11:20.7Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,58,55,2024-10-25T03:11:20Z,3200000,False,,,0,,D. Fox Free Throw 1 of 2 (10 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
333,PT00M28.00S,2024-10-25T03:11:21.7Z,2,REGULAR,substitution,out,[],1630183,,,1610612758,58,55,2024-10-25T03:11:40Z,3210000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M28.00S,2024-10-25T03:11:21.7Z,2,REGULAR,substitution,in,[],1630162,,,1610612758,58,55,2024-10-25T03:11:40Z,3220000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M28.00S,2024-10-25T03:11:42.2Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,59,55,2024-10-25T03:11:42Z,3230000,False,,,0,,D. Fox Free Throw 2 of 2 (11 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
336,PT00M04.90S,2024-10-25T03:12:06.6Z,2,REGULAR,3pt,Jump Shot,[],201144,31.488173455978973,15.196078431372548,1610612750,59,55,2024-10-25T03:20:37Z,3240000,False,174.0,243.0,1,left,MISS M. Conley 29' step back 3PT,[201144],1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,29.93,,,,,,,,
337,PT00M01.40S,2024-10-25T03:12:10.1Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,59,55,2024-10-25T03:12:12Z,3250000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,336.0,,,,,,,,,3.0,2.0,1.0,,
338,PT00M01.00S,2024-10-25T03:12:14.8Z,2,REGULAR,3pt,Jump Shot,[],201942,33.590670170827856,23.03921568627451,1610612758,59,55,2024-10-25T03:13:35Z,3260000,False,-135.0,572.0,1,right,MISS D. DeRozan 58' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,58.74,,,,,,,,
339,PT00M01.00S,2024-10-25T03:12:14.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,59,55,2024-10-25T03:13:35Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,338.0,,,,,,,,,,,,,
340,PT00M00.00S,2024-10-25T03:12:28.4Z,2,REGULAR,period,end,[],0,,,1610612758,59,55,2024-10-25T03:12:28Z,3280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-10-25T03:26:58.6Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,59,55,2024-10-25T03:27:33Z,3290000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-10-25T03:26:58.6Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612758,59,55,2024-10-25T03:27:33Z,3300000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-10-25T03:26:58.6Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612758,59,55,2024-10-25T03:27:33Z,3310000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-10-25T03:26:58.6Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612758,59,55,2024-10-25T03:27:33Z,3320000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-10-25T03:26:58.6Z,3,REGULAR,substitution,in,['startperiod'],203944,,,1610612758,59,55,2024-10-25T03:27:33Z,3330000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-10-25T03:26:58.6Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612758,59,55,2024-10-25T03:27:33Z,3340000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-10-25T03:27:38.3Z,3,REGULAR,period,start,[],0,,,1610612750,59,55,2024-10-25T03:27:38Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M36.00S,2024-10-25T03:28:05.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612750,59,55,2024-10-25T03:28:13Z,3360000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,1627529.0,,,,,,,,,,,,,,,,,,,
349,PT11M28.00S,2024-10-25T03:28:19.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,7.440867279894875,59.31372549019608,1610612758,61,55,2024-10-25T03:28:25Z,3370000,False,-47.0,17.0,1,left,D. Fox driving Layup (13 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,13.0,,,,4.97,,,,,,,,
350,PT11M13.00S,2024-10-25T03:28:34.5Z,3,REGULAR,3pt,Jump Shot,[],201144,90.22667542706965,96.56862745098039,1610612750,61,58,2024-10-25T03:28:44Z,3380000,False,233.0,39.0,1,right,M. Conley 3PT  (3 PTS) (J. McDaniels 3 AST),"[201144, 1630183]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,,,Made,,3.0,,,,23.61,J. McDaniels,1630183.0,3.0,,,,,
352,PT10M59.00S,2024-10-25T03:28:49.4Z,3,REGULAR,3pt,Jump Shot,[],1627734,8.886333771353483,4.411764705882353,1610612758,64,58,2024-10-25T03:28:56Z,3400000,False,228.0,31.0,1,left,D. Sabonis 3PT  (12 PTS) (D. Fox 5 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,Made,,12.0,,,,23.0,D. Fox,1628368.0,5.0,,,,,
354,PT10M39.00S,2024-10-25T03:29:09.8Z,3,REGULAR,3pt,Jump Shot,[],203944,70.64717477003943,24.264705882352942,1610612750,64,61,2024-10-25T03:29:14Z,3420000,False,-129.0,223.0,1,right,J. Randle 25' 3PT  (25 PTS) (R. Gobert 1 AST),"[203944, 203497]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,25.0,,,,25.78,R. Gobert,203497.0,1.0,,,,,
356,PT10M27.00S,2024-10-25T03:29:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.09789750328515,60.049019607843135,1610612758,66,61,2024-10-25T03:29:27Z,3440000,False,-50.0,24.0,1,left,D. Fox driving Layup (15 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,15.0,,,,5.55,,,,,,,,
357,PT10M13.00S,2024-10-25T03:29:34.3Z,3,REGULAR,3pt,Jump Shot,[],201144,91.14651773981603,96.56862745098039,1610612750,66,64,2024-10-25T03:29:40Z,3450000,False,233.0,31.0,1,right,M. Conley 3PT  (6 PTS) (J. Randle 2 AST),"[201144, 203944]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,,,Made,,6.0,,,,23.48,J. Randle,203944.0,2.0,,,,,
