actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
522,PT12M00.00S,2025-02-22T04:54:46.1Z,4,REGULAR,period,start,[],0,,,1610612744,83,100,2025-02-22T04:54:46Z,4990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT11M47.00S,2025-02-22T04:55:00.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,85.15111695137976,97.03584558823529,1610612744,83,103,2025-02-22T04:56:05Z,5020000,False,235.0,87.0,1,right,B. Hield 25' 3PT  (19 PTS) (J. Butler III 5 AST),"[1627741, 202710]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,25.08,Made,,,,,,,,,19.0,J. Butler III,202710.0,5.0,,,,,,
527,PT11M20.00S,2025-02-22T04:55:28.2Z,4,REGULAR,foul,personal,[],1627741,,,1610612758,83,103,2025-02-22T04:56:29Z,5040000,False,,,0,,B. Hield personal FOUL (3 PF),"[1627741, 1631099]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,,,,3.0,0.0,Murray,1631099.0,,
529,PT11M13.00S,2025-02-22T04:55:59.6Z,4,REGULAR,3pt,Jump Shot,[],1631099,27.151773981603156,12.254901960784313,1610612758,83,103,2025-02-22T04:56:49Z,5060000,False,189.0,203.0,1,left,MISS K. Murray 27' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,27.69,Missed,,,,,,,,,,,,,,,,,,
530,PT11M11.00S,2025-02-22T04:56:01.6Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612758,83,103,2025-02-22T04:56:49Z,5070000,False,,,0,,J. LaRavia REBOUND (Off:3 Def:1),[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,529.0,4.0,1.0,3.0,,,,,,,,,,,,,,
531,PT11M07.00S,2025-02-22T04:56:05.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,11.826544021024972,97.52604166666667,1610612758,83,103,2025-02-22T04:57:08Z,5080000,False,-238.0,59.0,1,left,MISS K. Ellis 24' turnaround 3PT,[1631165],1610612758.0,SAC,turnaround,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,24.47,Missed,,,,,,,,,,,,,,,,,,
532,PT11M06.00S,2025-02-22T04:56:06.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,83,103,2025-02-22T04:57:08Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,,,531.0,,,,,,,,,,,,,,,,,
533,PT11M06.00S,2025-02-22T04:56:12.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,83,103,2025-02-22T04:56:23Z,5100000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,202037.0,,,,,,,,,,
534,PT10M53.00S,2025-02-22T04:56:34.5Z,4,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612744,83,103,2025-02-22T04:57:27Z,5110000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Butler III 2 FT),"[1631099, 202710]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,,,,2.0,0.0,Butler III,202710.0,,
536,PT10M53.00S,2025-02-22T04:57:01.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612744,83,104,2025-02-22T04:57:01Z,5130000,False,,,0,,J. Butler III Free Throw 1 of 2 (12 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
537,PT10M53.00S,2025-02-22T04:57:02.2Z,4,REGULAR,substitution,out,[],1631222,,,1610612744,83,104,2025-02-22T04:57:08Z,5140000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M53.00S,2025-02-22T04:57:02.2Z,4,REGULAR,substitution,in,[],1628370,,,1610612744,83,104,2025-02-22T04:57:08Z,5150000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M53.00S,2025-02-22T04:57:22.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612744,83,105,2025-02-22T04:57:22Z,5160000,False,,,0,,J. Butler III Free Throw 2 of 2 (13 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
540,PT10M29.00S,2025-02-22T04:57:52.5Z,4,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,83,105,2025-02-22T04:59:01Z,5170000,False,,,0,,T. Lyles bad pass out-of-bounds TURNOVER (2 TO),[1626168],1610612758.0,SAC,bad pass,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Right,,,,,,,2.0,,,200832.0,,,,,,,,,,
541,PT10M23.00S,2025-02-22T04:58:02.6Z,4,REGULAR,turnover,bad pass,[],1642366,,,1610612744,83,105,2025-02-22T04:58:57Z,5180000,False,,,0,,Q. Post bad pass TURNOVER (3 TO),"[1642366, 1631099]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,,,,,3.0,Murray,1631099.0,,,,,,,,,,,
542,PT10M23.00S,2025-02-22T04:58:02.6Z,4,REGULAR,steal,,[],1631099,,,1610612758,83,105,2025-02-22T04:58:04Z,5190000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
543,PT10M08.00S,2025-02-22T04:58:19.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631165,7.30946123521682,96.81372549019608,1610612758,83,105,2025-02-22T04:59:33Z,5200000,False,-234.0,16.0,1,left,MISS K. Ellis 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
544,PT10M06.00S,2025-02-22T04:58:21.5Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612744,83,105,2025-02-22T04:59:33Z,5210000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,543.0,2.0,2.0,0.0,,,,,,,,,,,,,,
545,PT09M42.00S,2025-02-22T04:58:41.8Z,4,REGULAR,2pt,Jump Shot,[],202710,86.59658344283837,10.026041666666657,1610612744,83,107,2025-02-22T04:59:52Z,5220000,False,-200.0,73.0,1,right,J. Butler III 21' step back Jump Shot (15 PTS) (B. Podziemski 4 AST),"[202710, 1641764]",1610612744.0,GSW,step back,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Left,21.3,Made,,,,,,,,,15.0,B. Podziemski,1641764.0,4.0,,,,,,
547,PT09M27.00S,2025-02-22T04:59:00.3Z,4,REGULAR,3pt,Jump Shot,[],203897,5.995400788436268,95.58823529411765,1610612758,83,107,2025-02-22T05:00:12Z,5240000,False,-228.0,4.0,1,left,MISS Z. LaVine step back 3PT,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
548,PT09M25.00S,2025-02-22T04:59:02.3Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612744,83,107,2025-02-22T05:00:12Z,5250000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,547.0,3.0,3.0,0.0,,,,,,,,,,,,,,
549,PT09M16.00S,2025-02-22T04:59:11.6Z,4,REGULAR,3pt,Jump Shot,[],1641764,65.09526938239159,62.65318627450981,1610612744,83,107,2025-02-22T05:00:41Z,5260000,False,63.0,276.0,1,right,MISS B. Podziemski 28' step back 3PT,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,28.28,Missed,,,,,,,,,,,,,,,,,,
550,PT09M13.00S,2025-02-22T04:59:14.6Z,4,REGULAR,rebound,offensive,[],1642366,,,1610612744,83,107,2025-02-22T05:00:41Z,5270000,False,,,0,,Q. Post REBOUND (Off:1 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,549.0,3.0,2.0,1.0,,,,,,,,,,,,,,
551,PT09M13.00S,2025-02-22T04:59:15.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642366,94.08672798948751,44.829963235294116,1610612744,83,107,2025-02-22T05:01:15Z,5280000,False,-26.0,3.0,1,right,MISS Q. Post putback Layup - blocked,"[1642366, 1631165]",1610612744.0,GSW,putback,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,Ellis,1631165.0
552,PT09M13.00S,2025-02-22T04:59:15.7Z,4,REGULAR,block,,[],1631165,,,1610612744,83,107,2025-02-22T04:59:22Z,5290000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
553,PT09M11.00S,2025-02-22T04:59:17.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612758,83,107,2025-02-22T05:01:15Z,5300000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,551.0,5.0,5.0,0.0,,,,,,,,,,,,,,
554,PT09M04.00S,2025-02-22T04:59:25.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631165,10.77529566360053,57.08486519607843,1610612758,83,107,2025-02-22T05:01:40Z,5310000,False,-35.0,49.0,1,left,MISS K. Ellis 6' running pullup Shot,[1631165],1610612758.0,SAC,running pullup,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,,
555,PT09M02.00S,2025-02-22T04:59:27.8Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,83,107,2025-02-22T05:01:40Z,5320000,False,,,0,,Q. Post REBOUND (Off:1 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,554.0,4.0,3.0,1.0,,,,,,,,,,,,,,
556,PT08M42.00S,2025-02-22T04:59:43.0Z,4,REGULAR,turnover,bad pass,[],1641764,,,1610612744,83,107,2025-02-22T05:02:18Z,5330000,False,,,0,,B. Podziemski bad pass TURNOVER (1 TO),"[1641764, 203897]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,LaVine,203897.0,,,,,,,,,,,
557,PT08M42.00S,2025-02-22T04:59:43.0Z,4,REGULAR,steal,,[],203897,,,1610612758,83,107,2025-02-22T04:59:45Z,5340000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
558,PT08M40.00S,2025-02-22T04:59:48.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,12.614980289093296,44.385723039215684,1610612758,85,107,2025-02-22T05:02:40Z,5350000,False,28.0,66.0,1,left,Z. LaVine 7' running DUNK (10 PTS),[203897],1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,,,,,,,,,10.0,,,,,,,,,
559,PT08M37.00S,2025-02-22T05:00:10.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,85,107,2025-02-22T05:00:10Z,5360000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M37.00S,2025-02-22T05:01:49.5Z,4,REGULAR,substitution,out,[],1631165,,,1610612744,85,107,2025-02-22T05:02:39Z,5370000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M37.00S,2025-02-22T05:01:49.5Z,4,REGULAR,substitution,out,[],1626168,,,1610612744,85,107,2025-02-22T05:02:39Z,5380000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M37.00S,2025-02-22T05:01:49.5Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,85,107,2025-02-22T05:02:39Z,5390000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M37.00S,2025-02-22T05:01:49.5Z,4,REGULAR,substitution,out,[],1642366,,,1610612744,85,107,2025-02-22T05:02:39Z,5400000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M37.00S,2025-02-22T05:01:49.5Z,4,REGULAR,substitution,in,[],201942,,,1610612744,85,107,2025-02-22T05:02:39Z,5410000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M37.00S,2025-02-22T05:01:49.5Z,4,REGULAR,substitution,in,[],1627734,,,1610612744,85,107,2025-02-22T05:02:39Z,5420000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M37.00S,2025-02-22T05:01:49.5Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,85,107,2025-02-22T05:02:39Z,5430000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M37.00S,2025-02-22T05:01:49.5Z,4,REGULAR,substitution,in,[],201939,,,1610612744,85,107,2025-02-22T05:02:39Z,5440000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M15.00S,2025-02-22T05:03:16.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,86.2023653088042,59.36734068627451,1610612744,85,109,2025-02-22T05:03:38Z,5450000,False,47.0,77.0,1,right,M. Moody 9' driving Layup (19 PTS),[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,9.03,Made,,,,,,,,,19.0,,,,,,,,,
569,PT08M00.00S,2025-02-22T05:03:30.1Z,4,REGULAR,turnover,bad pass,[],1628370,,,1610612758,85,109,2025-02-22T05:03:59Z,5460000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 202710]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Butler III,202710.0,,,,,,,,,,,
570,PT08M00.00S,2025-02-22T05:03:30.1Z,4,REGULAR,steal,,[],202710,,,1610612744,85,109,2025-02-22T05:03:31Z,5470000,False,,,0,,J. Butler III STEAL (3 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
571,PT07M56.00S,2025-02-22T05:03:35.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202710,93.03547963206307,56.67126225490196,1610612744,85,111,2025-02-22T05:04:21Z,5480000,False,33.0,13.0,1,right,J. Butler III running Layup (17 PTS),[202710],1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,,,,17.0,,,,,,,,,
572,PT07M44.00S,2025-02-22T05:03:48.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,12.220762155059134,59.857536764705884,1610612758,87,111,2025-02-22T05:04:36Z,5490000,False,-49.0,62.0,1,left,D. DeRozan 7' turnaround Jump Shot (30 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,,,,,,,,,30.0,,,,,,,,,
573,PT07M44.00S,2025-02-22T05:03:52.9Z,4,REGULAR,foul,personal,['1freethrow'],1630541,,,1610612758,87,111,2025-02-22T05:04:41Z,5500000,False,,,0,,M. Moody shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1630541, 201942]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,,,,,2.0,0.0,DeRozan,201942.0,,
575,PT07M44.00S,2025-02-22T05:04:25.1Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612758,88,111,2025-02-22T05:04:25Z,5520000,False,,,0,,D. DeRozan Free Throw 1 of 1 (31 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,31.0,,,,,,,,,
576,PT07M23.00S,2025-02-22T05:04:48.8Z,4,REGULAR,3pt,Jump Shot,[],1627741,95.13797634691196,97.03584558823529,1610612744,88,114,2025-02-22T05:05:09Z,5530000,False,235.0,-7.0,1,right,B. Hield 3PT  (22 PTS) (J. Butler III 6 AST),"[1627741, 202710]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,23.53,Made,,,,,,,,,22.0,J. Butler III,202710.0,6.0,,,,,,
578,PT07M08.00S,2025-02-22T05:05:03.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628370,13.140604467805517,52.20205269607843,1610612758,90,114,2025-02-22T05:05:27Z,5550000,False,-11.0,71.0,1,left,M. Monk 7' driving DUNK (11 PTS) (Z. LaVine 3 AST),"[1628370, 203897]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,,,,,,,,,11.0,Z. LaVine,203897.0,3.0,,,,,,
580,PT06M40.00S,2025-02-22T05:05:31.8Z,4,REGULAR,3pt,Jump Shot,[],201939,95.40078843626807,3.653492647058826,1610612744,90,117,2025-02-22T05:05:54Z,5570000,False,-232.0,-9.0,1,right,S. Curry 3PT  (17 PTS) (J. Butler III 7 AST),"[201939, 202710]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,,,,,17.0,J. Butler III,202710.0,7.0,,,,,,
582,PT06M23.00S,2025-02-22T05:05:50.2Z,4,REGULAR,3pt,Jump Shot,[],1631099,7.490144546649148,96.54564950980392,1610612758,93,117,2025-02-22T05:06:07Z,5590000,False,-233.0,18.0,1,left,K. Murray 3PT  (13 PTS) (D. DeRozan 5 AST),"[1631099, 201942]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.34,Made,,,,,,,,,13.0,D. DeRozan,201942.0,5.0,,,,,,
584,PT06M08.00S,2025-02-22T05:06:09.0Z,4,REGULAR,foul,personal,[],1631099,,,1610612744,93,117,2025-02-22T05:07:19Z,5602500,False,,,0,,K. Murray personal FOUL (3 PF),"[1631099, 201939]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,200832.0,,,,,3.0,0.0,Curry,201939.0,,
586,PT06M08.00S,2025-02-22T05:06:20.2Z,4,REGULAR,substitution,out,[],202710,,,1610612744,93,117,2025-02-22T05:06:25Z,5605000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M08.00S,2025-02-22T05:06:20.2Z,4,REGULAR,substitution,out,[],203110,,,1610612744,93,117,2025-02-22T05:06:25Z,5607500,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M08.00S,2025-02-22T05:06:20.2Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,93,117,2025-02-22T05:06:25Z,5608750,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M08.00S,2025-02-22T05:06:20.2Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,93,117,2025-02-22T05:06:25Z,5609375,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M56.00S,2025-02-22T05:06:49.7Z,4,REGULAR,3pt,Jump Shot,[],201939,90.53876478318003,96.79074754901961,1610612744,93,117,2025-02-22T05:07:47Z,5670000,False,234.0,36.0,1,right,MISS S. Curry fadeaway 3PT,[201939],1610612744.0,GSW,fadeaway,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
591,PT05M53.00S,2025-02-22T05:06:52.7Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,93,117,2025-02-22T05:07:47Z,5680000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,590.0,4.0,4.0,0.0,,,,,,,,,,,,,,
592,PT05M49.00S,2025-02-22T05:06:54.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628370,10.249671484888296,52.856924019607845,1610612758,95,117,2025-02-22T05:08:16Z,5690000,False,-14.0,44.0,1,left,M. Monk running Layup (13 PTS) (D. DeRozan 6 AST),"[1628370, 201942]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,,,,,,,,,13.0,D. DeRozan,201942.0,6.0,,,,,,
594,PT05M32.00S,2025-02-22T05:07:22.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,95,117,2025-02-22T05:07:22Z,5710000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M32.00S,2025-02-22T05:08:36.0Z,4,REGULAR,substitution,out,[],1627741,,,1610612744,95,117,2025-02-22T05:09:55Z,5720000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M32.00S,2025-02-22T05:08:36.0Z,4,REGULAR,substitution,in,[],1641764,,,1610612744,95,117,2025-02-22T05:09:55Z,5730000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M29.00S,2025-02-22T05:10:16.0Z,4,REGULAR,3pt,Jump Shot,[],1630541,81.34034165571616,4.8789828431372655,1610612744,95,117,2025-02-22T05:10:42Z,5740000,False,-226.0,123.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
598,PT05M27.00S,2025-02-22T05:10:18.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,95,117,2025-02-22T05:10:42Z,5750000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,597.0,13.0,10.0,3.0,,,,,,,,,,,,,,
599,PT05M09.00S,2025-02-22T05:10:33.9Z,4,REGULAR,3pt,Jump Shot,[],201942,6.1268068331143235,97.79411764705883,1610612758,98,117,2025-02-22T05:10:59Z,5760000,False,-239.0,5.0,1,left,D. DeRozan 3PT step back (34 PTS) (M. Monk 4 AST),"[201942, 1628370]",1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,23.91,Made,,,,,,,,,34.0,M. Monk,1628370.0,4.0,,,,,,
601,PT04M42.00S,2025-02-22T05:11:03.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,91.32720105124835,53.36626838235294,1610612744,98,117,2025-02-22T05:12:05Z,5780000,False,17.0,29.0,1,right,MISS B. Podziemski driving Layup,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
602,PT04M40.00S,2025-02-22T05:11:05.7Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,98,117,2025-02-22T05:11:41Z,5790000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,601.0,14.0,11.0,3.0,,,,,,,,,,,,,,
603,PT04M30.00S,2025-02-22T05:11:14.7Z,4,REGULAR,turnover,bad pass,[],1627734,,,1610612758,98,117,2025-02-22T05:12:27Z,5800000,False,,,0,,D. Sabonis bad pass TURNOVER (4 TO),"[1627734, 1626172]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,4.0,Looney,1626172.0,,,,,,,,,,,
604,PT04M30.00S,2025-02-22T05:11:14.7Z,4,REGULAR,steal,,[],1626172,,,1610612744,98,117,2025-02-22T05:11:17Z,5810000,False,,,0,,K. Looney STEAL (2 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
605,PT04M09.00S,2025-02-22T05:11:34.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,73.5114159001314,13.45741421568627,1610612744,98,120,2025-02-22T05:12:42Z,5820000,False,-183.0,196.0,1,right,M. Moody 26' 3PT  (22 PTS) (B. Podziemski 5 AST),"[1630541, 1641764]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,26.83,Made,,,,,,,,,22.0,B. Podziemski,1641764.0,5.0,,,,,,
607,PT03M54.00S,2025-02-22T05:11:52.6Z,4,REGULAR,3pt,Jump Shot,[],1628370,33.6892247043364,61.76470588235294,1610612758,98,120,2025-02-22T05:13:05Z,5840000,False,-59.0,264.0,1,left,MISS M. Monk 27' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,27.07,Missed,,,,,,,,,,,,,,,,,,
