actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
600,PT07M18.00S,2024-12-20T05:09:32.2Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,90,95,2024-12-20T06:31:21Z,5900000,False,,,0,,A. Davis REBOUND (Off:6 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,599.0,16.0,10.0,6.0
718,PT07M18.00S,2024-12-20T05:09:38.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203076,5.650459921156373,43.55085784313725,1610612747,90,95,2024-12-20T06:32:49Z,5915000,False,32.0,1.0,1,left,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,,
719,PT07M15.00S,2024-12-20T05:09:41.5Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612758,90,95,2024-12-20T06:34:14Z,5922500,False,,,0,,K. Huerter REBOUND (Off:0 Def:4),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,718.0,4.0,4.0,0.0
603,PT07M01.00S,2024-12-20T05:09:46.8Z,4,REGULAR,turnover,bad pass,[],1628989,,,1610612758,90,95,2024-12-20T05:09:54Z,5930000,False,,,0,,K. Huerter bad pass TURNOVER (4 TO),"[1628989, 1630559]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,,,,,,,4.0,Reaves,1630559.0,,,,,,,,,,,
604,PT07M01.00S,2024-12-20T05:09:46.8Z,4,REGULAR,steal,,[],1630559,,,1610612747,90,95,2024-12-20T05:09:49Z,5940000,False,,,0,,A. Reaves STEAL (2 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
605,PT06M50.00S,2024-12-20T05:09:58.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203076,23.47240473061761,50.49019607843137,1610612747,90,95,2024-12-20T05:10:24Z,5950000,False,-2.0,168.0,1,left,MISS A. Davis 16' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,16.81,Missed,,,,,,,,,,,,,,,,,,
606,PT06M47.00S,2024-12-20T05:10:07.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,90,95,2024-12-20T05:10:07Z,5960000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,605.0,,,
610,PT06M47.00S,2024-12-20T05:10:10.6Z,4,REGULAR,substitution,out,[],1629216,,,1610612747,90,95,2024-12-20T05:10:16Z,5980000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M47.00S,2024-12-20T05:10:10.6Z,4,REGULAR,substitution,in,[],1631108,,,1610612747,90,95,2024-12-20T05:10:16Z,5990000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M40.00S,2024-12-20T05:10:30.1Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612747,90,95,2024-12-20T05:10:39Z,6000000,False,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Davis 2 FT),"[1627734, 203076]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204058.0,4.0,0.0,Davis,203076.0,,,,,,
614,PT06M40.00S,2024-12-20T05:11:09.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203076,,,1610612747,90,96,2024-12-20T05:11:09Z,6020000,False,,,0,,A. Davis Free Throw 1 of 2 (14 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
615,PT06M40.00S,2024-12-20T05:11:51.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203076,,,1610612747,90,97,2024-12-20T05:11:51Z,6030000,False,,,0,,A. Davis Free Throw 2 of 2 (15 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
616,PT06M25.00S,2024-12-20T05:12:10.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,87.07293035479631,39.705882352941174,1610612758,92,97,2024-12-20T05:12:18Z,6040000,False,-51.0,69.0,1,right,D. Fox 8' driving floating Jump Shot (23 PTS) (D. Sabonis 8 AST),"[1628368, 1627734]",1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,8.61,Made,23.0,D. Sabonis,1627734.0,8.0,,,,,,,,,,,,,,
618,PT06M03.00S,2024-12-20T05:12:33.0Z,4,REGULAR,2pt,Jump Shot,[],203076,24.392247043363994,51.71568627450981,1610612747,92,97,2024-12-20T05:12:43Z,6060000,False,-9.0,177.0,1,left,MISS A. Davis 17' floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,17.7,Missed,,,,,,,,,,,,,,,,,,
619,PT06M00.00S,2024-12-20T05:12:36.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,92,97,2024-12-20T05:12:43Z,6070000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,618.0,12.0,11.0,1.0
620,PT05M54.00S,2024-12-20T05:12:42.0Z,4,REGULAR,3pt,Jump Shot,[],1628370,93.77463863337714,2.941176470588235,1610612758,92,97,2024-12-20T05:12:53Z,6080000,False,-235.0,6.0,1,right,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
621,PT05M48.00S,2024-12-20T05:12:48.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,92,97,2024-12-20T05:22:11Z,6090000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,620.0,,,
654,PT05M48.00S,2024-12-20T05:13:08.5Z,4,REGULAR,substitution,out,[],1628989,,,1610612747,92,97,2024-12-20T05:22:11Z,6095000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M48.00S,2024-12-20T05:13:08.5Z,4,REGULAR,substitution,out,[],1629629,,,1610612747,92,97,2024-12-20T05:22:11Z,6097500,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT05M48.00S,2024-12-20T05:13:08.5Z,4,REGULAR,substitution,in,[],1631099,,,1610612747,92,97,2024-12-20T05:22:11Z,6098750,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M48.00S,2024-12-20T05:13:08.5Z,4,REGULAR,substitution,in,[],2544,,,1610612747,92,97,2024-12-20T05:22:11Z,6099375,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M48.00S,2024-12-20T05:13:35.0Z,4,REGULAR,jumpball,recovered,[],2544,,,1610612747,92,97,2024-12-20T05:22:11Z,6100000,False,,,0,,Jump Ball D. Russell vs. D. Sabonis: Tip to L. James,"[2544, 1626156, 1627734]",1610612747.0,LAL,heldball,L. James,2544.0,James,L. James,Russell,1626156.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
629,PT05M28.00S,2024-12-20T05:13:52.4Z,4,REGULAR,3pt,Jump Shot,[],2544,31.09395532194481,24.509803921568626,1610612747,92,97,2024-12-20T05:14:07Z,6130000,False,127.0,240.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,27.16,Missed,,,,,,,,,,,,,,,,,,
630,PT05M20.00S,2024-12-20T05:14:00.8Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,92,97,2024-12-20T05:14:00Z,6140000,False,,,0,,K. Murray REBOUND (Off:1 Def:6),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,629.0,7.0,6.0,1.0
631,PT05M05.00S,2024-12-20T05:14:15.2Z,4,REGULAR,2pt,Jump Shot,[],1631099,82.60512483574244,20.833333333333336,1610612758,92,97,2024-12-20T05:23:47Z,6150000,False,-146.0,111.0,1,right,MISS K. Murray 18' fadeaway Shot,[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,18.32,Missed,,,,,,,,,,,,,,,,,,
632,PT05M01.00S,2024-12-20T05:14:19.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,92,97,2024-12-20T05:14:26Z,6160000,False,,,0,,A. Davis REBOUND (Off:6 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,631.0,17.0,11.0,6.0
633,PT04M54.00S,2024-12-20T05:14:27.0Z,4,REGULAR,3pt,Jump Shot,[],1626156,33.722076215505915,62.00980392156863,1610612747,92,97,2024-12-20T05:24:16Z,6170000,False,-60.0,264.0,1,left,MISS D. Russell 27' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,27.12,Missed,,,,,,,,,,,,,,,,,,
634,PT04M48.00S,2024-12-20T05:14:33.0Z,4,REGULAR,rebound,offensive,[],1631108,,,1610612747,92,97,2024-12-20T05:24:16Z,6180000,False,,,0,,M. Christie REBOUND (Off:3 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,633.0,4.0,1.0,3.0
635,PT04M40.00S,2024-12-20T05:14:41.6Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612747,92,97,2024-12-20T05:16:03Z,6190000,False,,,0,,D. Sabonis shooting personal FOUL (5 PF) (Davis 2 FT),"[1627734, 203076]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,5.0,0.0,Davis,203076.0,,,,,,
637,PT04M40.00S,2024-12-20T05:15:37.4Z,4,REGULAR,foul,technical,['1freethrow'],1627734,,,1610612747,92,97,2024-12-20T05:50:54Z,6210000,False,,,0,,D. Sabonis technical FOUL (1 Tech),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628480.0,5.0,1.0,,,,,,,,
638,PT04M40.00S,2024-12-20T05:15:48.4Z,4,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,92,98,2024-12-20T05:15:48Z,6220000,False,,,0,,A. Reaves technical Free Throw 1 of 1 (20 PTS),[1630559],1610612747.0,LAL,technical,,,Reaves,A. Reaves,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
645,PT04M40.00S,2024-12-20T05:16:17.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,92,99,2024-12-20T05:16:17Z,6230000,False,,,0,,A. Davis Free Throw 1 of 2 (16 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
646,PT04M40.00S,2024-12-20T05:16:25.9Z,4,REGULAR,substitution,out,[],1626156,,,1610612747,92,99,2024-12-20T05:16:35Z,6240000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT04M40.00S,2024-12-20T05:16:25.9Z,4,REGULAR,substitution,in,[],1629060,,,1610612747,92,99,2024-12-20T05:22:23Z,6255000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M40.00S,2024-12-20T05:16:46.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,92,100,2024-12-20T05:16:46Z,6260000,False,,,0,,A. Davis Free Throw 2 of 2 (17 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
649,PT04M22.00S,2024-12-20T05:17:08.3Z,4,REGULAR,3pt,Jump Shot,[],201942,91.93495400788436,2.2058823529411766,1610612758,92,100,2024-12-20T05:17:14Z,6270000,False,-239.0,23.0,1,right,MISS D. DeRozan 24' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,24.01,Missed,,,,,,,,,,,,,,,,,,
650,PT04M18.00S,2024-12-20T05:17:12.3Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,92,100,2024-12-20T05:17:14Z,6280000,False,,,0,,A. Davis REBOUND (Off:6 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,649.0,18.0,12.0,6.0
651,PT04M10.00S,2024-12-20T05:17:20.0Z,4,REGULAR,3pt,Jump Shot,[],1630559,27.677398160315374,79.16666666666666,1610612747,92,103,2024-12-20T05:17:25Z,6290000,False,-146.0,208.0,1,left,A. Reaves 25' 3PT  (23 PTS) (L. James 6 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.38,Made,23.0,L. James,2544.0,6.0,,,,,,,,,,,,,,
653,PT04M06.00S,2024-12-20T05:17:40.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,92,103,2024-12-20T05:17:40Z,6310000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M57.00S,2024-12-20T05:20:37.3Z,4,REGULAR,3pt,Jump Shot,[],1628370,66.5735873850197,67.64705882352942,1610612758,92,103,2024-12-20T05:20:44Z,6320000,False,88.0,262.0,1,right,MISS M. Monk 27' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,27.62,Missed,,,,,,,,,,,,,,,,,,
665,PT03M51.00S,2024-12-20T05:20:43.3Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,92,103,2024-12-20T05:26:45Z,6330000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,664.0,5.0,4.0,1.0
666,PT03M42.00S,2024-12-20T05:20:53.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.178055190538765,53.67647058823529,1610612747,92,105,2024-12-20T05:20:58Z,6340000,False,-18.0,15.0,1,left,L. James cutting Layup (17 PTS) (A. Davis 4 AST),"[2544, 203076]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,2.37,Made,17.0,A. Davis,203076.0,4.0,,,,,,,,,,,,,,
668,PT03M20.00S,2024-12-20T05:21:13.8Z,4,REGULAR,3pt,Jump Shot,[],1628368,64.99671484888306,48.03921568627451,1610612758,95,105,2024-12-20T05:21:17Z,6360000,False,-10.0,277.0,1,right,D. Fox 27' 3PT pullup (26 PTS) (K. Murray 1 AST),"[1628368, 1631099]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,27.67,Made,26.0,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
671,PT03M00.00S,2024-12-20T05:21:49.5Z,4,REGULAR,2pt,Jump Shot,[],203076,16.376478318002626,76.7156862745098,1610612747,95,107,2024-12-20T05:22:02Z,6390000,False,-134.0,101.0,1,left,A. Davis 16' Jump Shot (19 PTS) (L. James 7 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,16.77,Made,19.0,L. James,2544.0,7.0,,,,,,,,,,,,,,
673,PT02M50.00S,2024-12-20T05:22:03.3Z,4,REGULAR,foul,personal,[],2544,,,1610612758,95,107,2024-12-20T05:22:26Z,6410000,False,,,0,,L. James personal FOUL (1 PF),"[2544, 201942]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628480.0,1.0,0.0,DeRozan,201942.0,,,,,,
676,PT02M39.00S,2024-12-20T05:22:28.0Z,4,REGULAR,2pt,Jump Shot,[],1628368,77.66097240473061,77.22886029411765,1610612758,95,107,2024-12-20T05:28:35Z,6430000,False,136.0,157.0,1,right,MISS D. Fox 20' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,20.82,Missed,,,,,,,,,,,,,,,,,,
677,PT02M35.00S,2024-12-20T05:22:32.0Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,95,107,2024-12-20T05:22:59Z,6440000,False,,,0,,A. Reaves REBOUND (Off:0 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,676.0,5.0,5.0,0.0
678,PT02M26.00S,2024-12-20T05:22:44.4Z,4,REGULAR,foul,personal,[],1631099,,,1610612747,95,107,2024-12-20T05:22:50Z,6450000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 2544]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,204058.0,1.0,0.0,James,2544.0,,,,,,
680,PT02M11.00S,2024-12-20T05:23:14.0Z,4,REGULAR,3pt,Jump Shot,[],1629060,7.703679369250986,4.166666666666666,1610612747,95,107,2024-12-20T05:23:23Z,6470000,False,229.0,20.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,23.01,Missed,,,,,,,,,,,,,,,,,,
681,PT02M07.00S,2024-12-20T05:23:18.0Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,95,107,2024-12-20T05:23:25Z,6480000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,680.0,5.0,5.0,0.0
715,PT01M55.00S,2024-12-20T05:23:19.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627734,94.53022339027595,51.22549019607843,1610612758,95,107,2024-12-20T05:36:08Z,6485000,False,6.0,-1.0,1,right,MISS D. Sabonis running Layup - blocked,"[1627734, 1629060]",1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.62,Missed,,,,,,,,,,,,,Hachimura,1629060.0,,,,
716,PT01M55.00S,2024-12-20T05:23:19.9Z,4,REGULAR,block,,[],1629060,,,1610612758,95,107,2024-12-20T05:35:16Z,6487500,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
717,PT01M54.00S,2024-12-20T05:23:20.9Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,95,107,2024-12-20T05:35:57Z,6488750,False,,,0,,A. Reaves REBOUND (Off:0 Def:6),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,715.0,6.0,6.0,0.0
685,PT01M42.00S,2024-12-20T05:24:02.1Z,4,REGULAR,2pt,Jump Shot,[],2544,23.866622864651774,34.068627450980394,1610612747,95,107,2024-12-20T05:35:19Z,6520000,False,80.0,172.0,1,left,MISS L. James 18' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Right Center,18.94,Missed,,,,,,,,,,,,,,,,,,
686,PT01M40.00S,2024-12-20T05:24:04.1Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,95,107,2024-12-20T05:24:07Z,6530000,False,,,0,,A. Davis REBOUND (Off:7 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,685.0,19.0,12.0,7.0
687,PT01M39.00S,2024-12-20T05:24:07.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,5.863994743758213,51.9607843137255,1610612747,95,109,2024-12-20T05:35:19Z,6540000,False,-10.0,3.0,1,left,A. Davis putback Layup (21 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.01,Made,21.0,,,,,,,,,,,,,,,,,
688,PT01M29.00S,2024-12-20T05:24:18.5Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612758,95,109,2024-12-20T05:24:23Z,6550000,False,,,0,,D. Fox bad pass TURNOVER (4 TO),"[1628368, 1631108]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,4.0,Christie,1631108.0,,,,,,,,,,,
689,PT01M29.00S,2024-12-20T05:24:18.5Z,4,REGULAR,steal,,[],1631108,,,1610612747,95,109,2024-12-20T05:24:21Z,6560000,False,,,0,,M. Christie STEAL (2 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
690,PT01M06.00S,2024-12-20T05:24:42.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630559,16.376478318002626,77.45098039215686,1610612747,95,111,2024-12-20T05:24:45Z,6570000,False,-137.0,101.0,1,left,A. Reaves 17' pullup Jump Shot (25 PTS) (R. Hachimura 2 AST),"[1630559, 1629060]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left,17.07,Made,25.0,R. Hachimura,1629060.0,2.0,,,,,,,,,,,,,,
692,PT00M59.00S,2024-12-20T05:24:52.2Z,4,REGULAR,3pt,Jump Shot,[],1631099,73.01248357424441,17.401960784313726,1610612758,98,111,2024-12-20T05:24:57Z,6590000,False,-163.0,201.0,1,right,K. Murray 25' 3PT  (10 PTS) (D. Sabonis 9 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.89,Made,10.0,D. Sabonis,1627734.0,9.0,,,,,,,,,,,,,,
694,PT00M58.80S,2024-12-20T05:25:04.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,98,111,2024-12-20T05:25:04Z,6610000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,out,[],1628370,,,1610612747,98,111,2024-12-20T05:26:30Z,6620000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,out,[],1628368,,,1610612747,98,111,2024-12-20T05:26:30Z,6630000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,out,[],201942,,,1610612747,98,111,2024-12-20T05:26:30Z,6640000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,out,[],1627734,,,1610612747,98,111,2024-12-20T05:26:30Z,6650000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,out,[],1631099,,,1610612747,98,111,2024-12-20T05:26:30Z,6660000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,out,[],203076,,,1610612747,98,111,2024-12-20T05:26:30Z,6670000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,in,[],1629162,,,1610612747,98,111,2024-12-20T05:26:30Z,6680000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,in,[],203926,,,1610612747,98,111,2024-12-20T05:26:30Z,6690000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,in,[],1641732,,,1610612747,98,111,2024-12-20T05:26:30Z,6700000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,in,[],1642403,,,1610612747,98,111,2024-12-20T05:26:30Z,6710000,False,,,0,,SUB in: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,in,[],1631115,,,1610612747,98,111,2024-12-20T05:26:30Z,6720000,False,,,0,,SUB in: O. Robinson,[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M58.80S,2024-12-20T05:26:08.9Z,4,REGULAR,substitution,in,[],1629216,,,1610612747,98,111,2024-12-20T05:26:30Z,6730000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
