actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
427,PT03M17.00S,2025-01-17T04:30:50.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,84,76,2025-01-17T04:30:50Z,4140000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M17.00S,2025-01-17T04:31:45.9Z,3,REGULAR,substitution,out,[],1631165,,,1610612758,84,76,2025-01-17T04:34:05Z,4150000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M17.00S,2025-01-17T04:31:45.9Z,3,REGULAR,substitution,in,[],1631099,,,1610612758,84,76,2025-01-17T04:34:05Z,4160000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M02.00S,2025-01-17T04:34:25.6Z,3,REGULAR,2pt,Jump Shot,[],1628368,25.443495400788436,38.72549019607843,1610612758,84,76,2025-01-17T04:34:34Z,4170000,False,56.0,187.0,1,left,MISS D. Fox 19' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,19.5,Missed,,,,,,,,,,,,,,,,,,
431,PT02M59.00S,2025-01-17T04:34:27.8Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,84,76,2025-01-17T04:34:27Z,4180000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Center,,,430.0,1.0,1.0,0.0,,,,,,,,,,,,,,
432,PT02M54.00S,2025-01-17T04:34:33.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631106,73.01248357424441,88.48039215686273,1610612745,84,76,2025-01-17T04:51:18Z,4190000,False,192.0,201.0,1,right,MISS T. Eason 27' running 3PT,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,27.84,Missed,,,,,,,,,,,,,,,,,,
433,PT02M54.00S,2025-01-17T04:34:33.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,84,76,2025-01-17T04:34:42Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,432.0,,,,,,,,,,,,,,,,,
434,PT02M54.00S,2025-01-17T04:34:39.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612745,84,76,2025-01-17T04:34:50Z,4210000,False,,,0,,D. Sabonis loose ball personal FOUL (3 PF) (Adams 2 FT),"[1627734, 203500]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,,,,,,,,,,3.0,0.0,Adams,203500.0
436,PT02M54.00S,2025-01-17T04:35:02.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612745,84,76,2025-01-17T04:35:02Z,4230000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
437,PT02M54.00S,2025-01-17T04:35:02.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,84,76,2025-01-17T04:35:02Z,4240000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,436.0,,,,,,,,,,,,,,,,,
438,PT02M54.00S,2025-01-17T04:35:03.9Z,3,REGULAR,substitution,out,[],1627734,,,1610612745,84,76,2025-01-17T04:35:12Z,4250000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M54.00S,2025-01-17T04:35:03.9Z,3,REGULAR,substitution,in,[],1642269,,,1610612745,84,76,2025-01-17T04:35:12Z,4260000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M54.00S,2025-01-17T04:35:22.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612745,84,77,2025-01-17T04:35:22Z,4270000,False,,,0,,S. Adams Free Throw 2 of 2 (3 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
441,PT02M40.00S,2025-01-17T04:35:39.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,15.850854139290407,50.49019607843137,1610612758,86,77,2025-01-17T04:52:06Z,4280000,False,-2.0,96.0,1,left,K. Murray 9' fadeaway Jump Shot (13 PTS) (T. Lyles 2 AST),"[1631099, 1626168]",1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.65,Made,,,,,,,,,,,13.0,T. Lyles,1626168.0,2.0,,,,
443,PT02M30.00S,2025-01-17T04:35:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.24901445466492,42.8921568627451,1610612745,86,77,2025-01-17T04:35:59Z,4300000,False,-36.0,11.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 1642269]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,Carter,1642269.0,,,,,,,,
545,PT02M30.00S,2025-01-17T04:35:50.3Z,3,REGULAR,block,,[],1642269,,,1610612745,86,77,2025-01-17T04:56:50Z,4305000,False,,,0,,D. Carter BLOCK (1 BLK),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
444,PT02M23.00S,2025-01-17T04:35:57.3Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,86,77,2025-01-17T04:35:59Z,4310000,False,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,443.0,2.0,1.0,1.0,,,,,,,,,,,,,,
445,PT02M23.00S,2025-01-17T04:35:56.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612745,86,79,2025-01-17T04:53:57Z,4320000,False,0.0,0.0,1,right,S. Adams tip Layup (5 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,5.0,,,,,,,
446,PT02M14.00S,2025-01-17T04:36:06.2Z,3,REGULAR,3pt,Jump Shot,[],1626168,29.6484888304862,74.26470588235294,1610612758,86,79,2025-01-17T04:36:13Z,4330000,False,-121.0,226.0,1,left,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,
447,PT02M10.00S,2025-01-17T04:36:10.2Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,86,79,2025-01-17T04:59:03Z,4340000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,446.0,4.0,4.0,0.0,,,,,,,,,,,,,,
448,PT02M06.00S,2025-01-17T04:36:13.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,92.85479632063075,45.34313725490196,1610612745,86,81,2025-01-17T04:36:20Z,4350000,False,-23.0,15.0,1,right,T. Eason running Layup (9 PTS) (S. Adams 2 AST),"[1631106, 203500]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,,,,,9.0,S. Adams,203500.0,2.0,,,,
450,PT01M53.00S,2025-01-17T04:36:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,10.200394218134035,56.61764705882353,1610612758,86,81,2025-01-17T04:36:35Z,4370000,False,-33.0,43.0,1,left,MISS D. Fox driving reverse Layup,[1628368],1610612758.0,SAC,driving reverse,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,,,,,,,,,,
451,PT01M50.00S,2025-01-17T04:36:29.5Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,86,81,2025-01-17T04:36:35Z,4380000,False,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,450.0,3.0,2.0,1.0,,,,,,,,,,,,,,
452,PT01M48.00S,2025-01-17T04:36:34.0Z,3,REGULAR,foul,offensive,[],1628415,,,1610612745,86,81,2025-01-17T04:58:50Z,4390000,False,,,0,,D. Brooks charge offensive FOUL (1 PF),"[1628415, 1642269]",1610612745.0,HOU,charge,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,,,1.0,0.0,Carter,1642269.0
454,PT01M48.00S,2025-01-17T04:36:34.0Z,3,REGULAR,turnover,offensive foul,[],1628415,,,1610612745,86,81,2025-01-17T04:36:34Z,4410000,False,,,0,,D. Brooks offensive foul TURNOVER (3 TO),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,3.0,,,,,,,,,,,,
455,PT01M48.00S,2025-01-17T04:36:45.8Z,3,REGULAR,substitution,out,[],1628415,,,1610612758,86,81,2025-01-17T04:36:53Z,4420000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M48.00S,2025-01-17T04:36:45.8Z,3,REGULAR,substitution,in,[],1641708,,,1610612758,86,81,2025-01-17T04:36:53Z,4430000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M25.00S,2025-01-17T04:37:14.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,35.8245729303548,32.84313725490196,1610612758,86,81,2025-01-17T04:37:19Z,4440000,False,86.0,284.0,1,left,MISS K. Huerter 29' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,29.7,Missed,,,,,,,,,,,,,,,,,,
458,PT01M22.00S,2025-01-17T04:37:17.9Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,86,81,2025-01-17T04:37:19Z,4450000,False,,,0,,S. Adams REBOUND (Off:1 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,457.0,4.0,3.0,1.0,,,,,,,,,,,,,,
459,PT01M04.00S,2025-01-17T04:37:36.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.22667542706965,51.470588235294116,1610612745,86,83,2025-01-17T04:37:41Z,4460000,False,7.0,39.0,1,right,J. Green driving Layup (19 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.01,Made,,,,,,,,,,,19.0,,,,,,,
460,PT00M45.50S,2025-01-17T04:37:56.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631099,8.492115637319317,49.01960784313725,1610612758,88,83,2025-01-17T04:38:03Z,4470000,False,5.0,27.0,1,left,K. Murray driving DUNK (15 PTS) (D. Fox 4 AST),"[1631099, 1628368]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,,,,,,,15.0,D. Fox,1628368.0,4.0,,,,
462,PT00M35.90S,2025-01-17T04:38:08.7Z,3,REGULAR,3pt,Jump Shot,[],1631106,69.33311432325887,80.63725490196079,1610612745,88,83,2025-01-17T04:38:14Z,4490000,False,153.0,236.0,1,right,MISS T. Eason 28' step back 3PT,[1631106],1610612745.0,HOU,step back,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,28.12,Missed,,,,,,,,,,,,,,,,,,
463,PT00M33.00S,2025-01-17T04:38:11.8Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,88,83,2025-01-17T04:38:11Z,4500000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,462.0,6.0,4.0,2.0,,,,,,,,,,,,,,
464,PT00M29.60S,2025-01-17T04:38:15.2Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,88,83,2025-01-17T04:38:20Z,4510000,False,,,0,,J. Green bad pass TURNOVER (3 TO),"[1630224, 1628368]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,3.0,Fox,1628368.0,,,,,,,,,,
465,PT00M29.60S,2025-01-17T04:38:15.2Z,3,REGULAR,steal,,[],1628368,,,1610612758,88,83,2025-01-17T04:38:17Z,4520000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
466,PT00M26.60S,2025-01-17T04:38:18.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,6.915243101182654,48.03921568627451,1610612758,90,83,2025-01-17T04:38:37Z,4530000,False,10.0,13.0,1,left,K. Huerter running alley-oop DUNK (5 PTS) (D. Fox 5 AST),"[1628989, 1628368]",1610612758.0,SAC,running alley-oop,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,,5.0,D. Fox,1628368.0,5.0,,,,
468,PT00M06.70S,2025-01-17T04:38:41.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641715,88.78120893561103,39.21568627450981,1610612745,90,83,2025-01-17T05:01:28Z,4550000,False,-54.0,53.0,1,right,MISS C. Whitmore 7' floating Shot,[1641715],1610612745.0,HOU,floating,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
469,PT00M04.10S,2025-01-17T04:38:44.0Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,90,83,2025-01-17T04:38:44Z,4560000,False,,,0,,A. Thompson REBOUND (Off:3 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,468.0,7.0,4.0,3.0,,,,,,,,,,,,,,
470,PT00M01.80S,2025-01-17T04:38:46.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,88.25558475689881,49.01960784313725,1610612745,90,83,2025-01-17T04:38:54Z,4570000,False,-5.0,58.0,1,right,MISS A. Thompson Layup,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
471,PT00M01.80S,2025-01-17T04:38:46.3Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,90,83,2025-01-17T04:38:54Z,4580000,False,,,0,,A. Thompson REBOUND (Off:4 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,470.0,8.0,4.0,4.0,,,,,,,,,,,,,,
472,PT00M00.00S,2025-01-17T04:38:51.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641708,94.40999984741211,50.0,1610612745,90,85,2025-01-17T05:02:22Z,4590000,False,0.0,0.0,1,right,A. Thompson tip Layup (12 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,12.0,,,,,,,
473,PT00M00.00S,2025-01-17T04:39:00.5Z,3,REGULAR,period,end,[],0,,,1610612758,90,85,2025-01-17T04:39:00Z,4600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2025-01-17T04:40:51.7Z,4,REGULAR,substitution,out,['startperiod'],1628989,,,1610612758,90,85,2025-01-17T04:42:21Z,4610000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2025-01-17T04:40:51.7Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612758,90,85,2025-01-17T04:42:21Z,4620000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2025-01-17T04:40:51.7Z,4,REGULAR,substitution,out,['startperiod'],1631106,,,1610612758,90,85,2025-01-17T04:42:21Z,4630000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2025-01-17T04:40:51.7Z,4,REGULAR,substitution,in,['startperiod'],1628370,,,1610612758,90,85,2025-01-17T04:42:21Z,4640000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2025-01-17T04:40:51.7Z,4,REGULAR,substitution,in,['startperiod'],201145,,,1610612758,90,85,2025-01-17T04:42:21Z,4650000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2025-01-17T04:40:51.7Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612758,90,85,2025-01-17T04:42:21Z,4660000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2025-01-17T04:42:34.1Z,4,REGULAR,period,start,[],0,,,1610612745,90,85,2025-01-17T04:42:34Z,4670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M42.00S,2025-01-17T04:42:51.7Z,4,REGULAR,3pt,Jump Shot,[],1628988,92.59198423127464,0.49019607843137253,1610612745,90,85,2025-01-17T04:42:57Z,4680000,False,-248.0,17.0,1,right,MISS A. Holiday 24' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,24.81,Missed,,,,,,,,,,,,,,,,,,
482,PT11M38.00S,2025-01-17T04:42:54.7Z,4,REGULAR,rebound,offensive,[],1628988,,,1610612745,90,85,2025-01-17T04:42:54Z,4690000,False,,,0,,A. Holiday REBOUND (Off:1 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,,,481.0,2.0,1.0,1.0,,,,,,,,,,,,,,
483,PT11M37.00S,2025-01-17T04:42:56.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641708,89.30683311432325,48.77450980392157,1610612745,90,87,2025-01-17T04:43:00Z,4700000,False,-6.0,48.0,1,right,A. Thompson DUNK (14 PTS) (A. Holiday 1 AST),"[1641708, 1628988]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,,,,,,,,,,14.0,A. Holiday,1628988.0,1.0,,,,
485,PT11M24.00S,2025-01-17T04:43:10.1Z,4,REGULAR,3pt,Jump Shot,[],1626168,35.167542706964525,51.9607843137255,1610612758,90,87,2025-01-17T04:43:15Z,4720000,False,-10.0,278.0,1,left,MISS T. Lyles 27' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,27.83,Missed,,,,,,,,,,,,,,,,,,
486,PT11M21.00S,2025-01-17T04:43:13.1Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,90,87,2025-01-17T04:43:15Z,4730000,False,,,0,,A. Thompson REBOUND (Off:4 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,485.0,9.0,5.0,4.0,,,,,,,,,,,,,,
487,PT11M17.00S,2025-01-17T04:43:17.7Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612745,90,87,2025-01-17T04:43:32Z,4740000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Thompson 2 FT),"[1628368, 1641708]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,,,2.0,0.0,Thompson,1641708.0
489,PT11M17.00S,2025-01-17T04:43:43.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641708,,,1610612745,90,88,2025-01-17T05:03:42Z,4760000,False,,,0,,A. Thompson Free Throw 1 of 2 (15 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
490,PT11M17.00S,2025-01-17T04:43:43.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641708,,,1610612745,90,89,2025-01-17T05:03:42Z,4770000,False,,,0,,A. Thompson Free Throw 2 of 2 (16 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
491,PT11M06.00S,2025-01-17T04:44:08.8Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612758,90,89,2025-01-17T04:44:13Z,4780000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1641708]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Thompson,1641708.0,,,,,,,,,,
492,PT11M06.00S,2025-01-17T04:44:08.8Z,4,REGULAR,steal,,[],1641708,,,1610612745,90,89,2025-01-17T04:44:10Z,4790000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
493,PT11M03.00S,2025-01-17T04:44:12.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,89.70105124835742,51.470588235294116,1610612745,90,91,2025-01-17T04:44:21Z,4800000,False,7.0,44.0,1,right,A. Thompson running DUNK (18 PTS),[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,4.49,Made,,,,,,,,,,,18.0,,,,,,,
494,PT11M03.00S,2025-01-17T04:44:18.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,90,91,2025-01-17T04:44:18Z,4810000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M03.00S,2025-01-17T04:45:34.9Z,4,REGULAR,substitution,out,[],1642269,,,1610612758,90,91,2025-01-17T04:47:27Z,4820000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M03.00S,2025-01-17T04:45:34.9Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,90,91,2025-01-17T04:47:27Z,4830000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M03.00S,2025-01-17T04:45:34.9Z,4,REGULAR,substitution,in,[],201942,,,1610612758,90,91,2025-01-17T04:47:27Z,4840000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M03.00S,2025-01-17T04:45:34.9Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,90,91,2025-01-17T04:47:27Z,4850000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M50.00S,2025-01-17T04:47:57.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,17.0335085413929,44.11764705882353,1610612758,92,91,2025-01-17T04:48:02Z,4860000,False,29.0,108.0,1,left,D. DeRozan 11' turnaround Jump Shot (19 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,11.15,Made,,,,,,,,,,,19.0,,,,,,,
501,PT10M28.00S,2025-01-17T04:48:19.6Z,4,REGULAR,3pt,Jump Shot,[],1641715,79.05716162943496,4.166666666666666,1610612745,92,91,2025-01-17T05:05:49Z,4870000,False,-229.0,144.0,1,right,MISS C. Whitmore 27' step back 3PT,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,,,,,,,,,,,,,,,,,
502,PT10M25.00S,2025-01-17T04:48:23.0Z,4,REGULAR,rebound,offensive,[],1628988,,,1610612745,92,91,2025-01-17T04:48:23Z,4880000,False,,,0,,A. Holiday REBOUND (Off:2 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,501.0,3.0,1.0,2.0,,,,,,,,,,,,,,
503,PT10M23.00S,2025-01-17T04:48:24.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,66.17936925098554,52.450980392156865,1610612745,92,94,2025-01-17T05:05:13Z,4890000,False,12.0,265.0,1,right,A. Holiday 26' 3PT pullup (6 PTS),[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,26.57,Made,,,,,,,,,,,6.0,,,,,,,
504,PT10M08.00S,2025-01-17T04:48:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,18.347568988173457,46.32352941176471,1610612758,92,94,2025-01-17T04:48:47Z,4900000,False,18.0,120.0,1,left,MISS D. DeRozan 12' driving Layup - blocked,"[201942, 203500]",1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.14,Missed,,,,,,,,,Adams,203500.0,,,,,,,,
505,PT10M08.00S,2025-01-17T04:48:40.1Z,4,REGULAR,block,,[],203500,,,1610612758,92,94,2025-01-17T04:48:44Z,4910000,False,,,0,,S. Adams BLOCK (2 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
506,PT10M08.00S,2025-01-17T04:48:40.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,92,94,2025-01-17T04:48:47Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,504.0,,,,,,,,,,,,,,,,,
