actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
439,PT02M41.00S,2025-03-20T03:37:33.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,8.327858081471746,45.34313725490197,1610612739,85,76,2025-03-20T03:37:38Z,4290000,False,23.0,26.0,1,left,E. Mobley driving DUNK (11 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.48,Made,11.0,,,,,,,,,,,,,,,,,
440,PT02M26.00S,2025-03-20T03:37:54.3Z,3,REGULAR,foul,offensive,[],1631165,,,1610612758,85,76,2025-03-20T03:38:07Z,4300000,False,,,0,,K. Ellis offensive FOUL (4 PF),"[1631165, 1629631]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,2003.0,4.0,0.0,Hunter,1629631.0,,,,,,,,,,,,
442,PT02M26.00S,2025-03-20T03:37:54.3Z,3,REGULAR,turnover,offensive foul,[],1631165,,,1610612758,85,76,2025-03-20T03:38:07Z,4320000,False,,,0,,K. Ellis offensive foul TURNOVER (1 TO),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,2003.0,,,,,1.0,,,,,,,,,,,
443,PT02M26.00S,2025-03-20T03:38:10.2Z,3,REGULAR,substitution,out,[],1631165,,,1610612739,85,76,2025-03-20T03:38:19Z,4330000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M26.00S,2025-03-20T03:38:10.2Z,3,REGULAR,substitution,in,[],1628370,,,1610612739,85,76,2025-03-20T03:38:19Z,4340000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M08.00S,2025-03-20T03:38:39.0Z,3,REGULAR,turnover,lost ball,[],1629660,,,1610612739,85,76,2025-03-20T03:47:47Z,4350000,False,,,0,,T. Jerome lost ball TURNOVER (2 TO),"[1629660, 1642269]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,,,,,,Carter,1642269.0,,
446,PT02M08.00S,2025-03-20T03:38:39.0Z,3,REGULAR,steal,,[],1642269,,,1610612758,85,76,2025-03-20T03:38:46Z,4360000,False,,,0,,D. Carter STEAL (2 STL),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
447,PT02M01.00S,2025-03-20T03:38:46.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,93.2161629434954,48.774509803921575,1610612758,87,76,2025-03-20T03:43:41Z,4370000,False,-6.0,11.0,1,right,T. Lyles driving reverse Layup (7 PTS) (M. Monk 8 AST),"[1626168, 1628370]",1610612758.0,SAC,driving reverse,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,1.28,Made,7.0,,,,,,,,,,,M. Monk,1628370.0,8.0,,,,
449,PT01M53.00S,2025-03-20T03:38:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,9.247700394218143,47.549019607843135,1610612739,87,78,2025-03-20T03:48:45Z,4390000,False,12.0,34.0,1,left,E. Mobley driving Layup (13 PTS) (S. Merrill 4 AST),"[1630596, 1630241]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.65,Made,13.0,,,,,,,,,,,S. Merrill,1630241.0,4.0,,,,
451,PT01M53.00S,2025-03-20T03:39:00.0Z,3,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612739,87,78,2025-03-20T03:39:28Z,4410000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Mobley 1 FT),"[1628370, 1630596]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,202058.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,
453,PT01M53.00S,2025-03-20T03:39:29.3Z,3,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,87,79,2025-03-20T03:39:29Z,4430000,False,,,0,,E. Mobley Free Throw 1 of 1 (14 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
454,PT01M38.00S,2025-03-20T03:39:44.6Z,3,REGULAR,3pt,Jump Shot,[],1642269,88.35413929040736,97.05882352941177,1610612758,87,79,2025-03-20T03:39:58Z,4440000,False,235.0,57.0,1,right,MISS D. Carter 24' 3PT,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
455,PT01M36.00S,2025-03-20T03:39:46.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,87,79,2025-03-20T03:39:58Z,4450000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,454.0,,,,,,,,,,
456,PT01M36.00S,2025-03-20T03:39:55.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612739,87,79,2025-03-20T03:49:25Z,4460000,False,,,0,,T. Lyles loose ball personal FOUL (2 PF) (Mitchell 2 FT),"[1626168, 1628378]",1610612758.0,SAC,loose ball,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,2003.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,
458,PT01M36.00S,2025-03-20T03:40:25.8Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,87,80,2025-03-20T03:40:25Z,4480000,False,,,0,,D. Mitchell Free Throw 1 of 2 (15 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
459,PT01M36.00S,2025-03-20T03:40:44.3Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,87,81,2025-03-20T03:40:44Z,4490000,False,,,0,,D. Mitchell Free Throw 2 of 2 (16 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
460,PT01M19.00S,2025-03-20T03:41:04.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,86.7772667542707,35.294117647058826,1610612758,87,81,2025-03-20T03:41:07Z,4500000,False,-74.0,72.0,1,right,MISS D. DeRozan 10' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,10.27,Missed,,,,,,,,,,,,,,,,,,
461,PT01M17.00S,2025-03-20T03:41:06.0Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612739,87,81,2025-03-20T03:41:07Z,4510000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,460.0,4.0,4.0,0.0,,,,,,,
462,PT01M13.00S,2025-03-20T03:41:10.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630596,27.90735873850197,19.85294117647058,1610612739,87,84,2025-03-20T03:41:17Z,4520000,False,151.0,210.0,1,left,E. Mobley 25' 3PT running (17 PTS) (D. Hunter 2 AST),"[1630596, 1629631]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,25.83,Made,17.0,,,,,,,,,,,D. Hunter,1629631.0,2.0,,,,
464,PT00M52.40S,2025-03-20T03:41:32.2Z,3,REGULAR,turnover,lost ball,[],201942,,,1610612758,87,84,2025-03-20T03:41:38Z,4540000,False,,,0,,D. DeRozan lost ball TURNOVER (1 TO),"[201942, 1630596]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,Mobley,1630596.0,,
465,PT00M52.40S,2025-03-20T03:41:32.2Z,3,REGULAR,steal,,[],1630596,,,1610612739,87,84,2025-03-20T03:41:33Z,4550000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
466,PT00M50.10S,2025-03-20T03:41:35.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630596,9.510512483574246,50.73529411764706,1610612739,87,86,2025-03-20T03:41:42Z,4560000,False,-4.0,37.0,1,left,E. Mobley running DUNK (19 PTS),[1630596],1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.71,Made,19.0,,,,,,,,,,,,,,,,,
467,PT00M33.30S,2025-03-20T03:42:00.5Z,3,REGULAR,turnover,backcourt,[],1628370,,,1610612758,87,86,2025-03-20T03:42:12Z,4570000,False,,,0,,M. Monk backcourt TURNOVER (2 TO),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,202058.0,,,,,2.0,,,,,,,,,,,
468,PT00M23.80S,2025-03-20T03:42:24.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,10.298948751642584,54.90196078431372,1610612739,87,88,2025-03-20T03:50:58Z,4580000,False,-25.0,44.0,1,left,E. Mobley driving floating Jump Shot (21 PTS) (D. Hunter 3 AST),"[1630596, 1629631]",1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,21.0,,,,,,,,,,,D. Hunter,1629631.0,3.0,,,,
470,PT00M10.50S,2025-03-20T03:42:42.6Z,3,REGULAR,foul,personal,[],1629660,,,1610612758,87,88,2025-03-20T03:42:50Z,4600000,False,,,0,,T. Jerome personal FOUL (1 PF),"[1629660, 201942]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Center,,,,202058.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,,
472,PT00M10.50S,2025-03-20T03:42:54.2Z,3,REGULAR,substitution,out,[],1629660,,,1610612758,87,88,2025-03-20T03:43:04Z,4620000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M10.50S,2025-03-20T03:42:54.2Z,3,REGULAR,substitution,in,[],1629731,,,1610612758,87,88,2025-03-20T03:43:04Z,4630000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M10.50S,2025-03-20T03:43:08.8Z,3,REGULAR,substitution,out,[],1630241,,,1610612758,87,88,2025-03-20T03:43:12Z,4640000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M10.50S,2025-03-20T03:43:08.8Z,3,REGULAR,substitution,in,[],1630171,,,1610612758,87,88,2025-03-20T03:43:12Z,4650000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M01.60S,2025-03-20T03:43:23.1Z,3,REGULAR,3pt,Jump Shot,[],1631099,71.7969776609724,87.25490196078431,1610612758,90,88,2025-03-20T03:43:28Z,4660000,False,186.0,213.0,1,right,K. Murray 28' 3PT  (11 PTS) (T. Lyles 5 AST),"[1631099, 1626168]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,28.27,Made,11.0,,,,,,,,,,,T. Lyles,1626168.0,5.0,,,,
478,PT00M00.00S,2025-03-20T03:43:33.4Z,3,REGULAR,period,end,[],0,,,1610612739,90,88,2025-03-20T03:43:33Z,4680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2025-03-20T03:44:37.2Z,4,REGULAR,substitution,out,['startperiod'],201942,,,1610612739,90,88,2025-03-20T03:46:19Z,4690000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2025-03-20T03:44:37.2Z,4,REGULAR,substitution,out,['startperiod'],1631099,,,1610612739,90,88,2025-03-20T03:46:19Z,4700000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2025-03-20T03:44:37.2Z,4,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,90,88,2025-03-20T03:46:19Z,4710000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2025-03-20T03:44:37.2Z,4,REGULAR,substitution,in,['startperiod'],1631165,,,1610612739,90,88,2025-03-20T03:46:19Z,4720000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2025-03-20T03:44:37.2Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612739,90,88,2025-03-20T03:46:19Z,4730000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2025-03-20T03:44:37.2Z,4,REGULAR,substitution,in,['startperiod'],1629660,,,1610612739,90,88,2025-03-20T03:46:19Z,4740000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-03-20T03:46:20.4Z,4,REGULAR,period,start,[],0,,,1610612739,90,88,2025-03-20T03:46:20Z,4750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M49.00S,2025-03-20T03:46:30.0Z,4,REGULAR,3pt,Jump Shot,[],1630596,35.66031537450722,56.372549019607845,1610612739,90,88,2025-03-20T03:46:34Z,4760000,False,-32.0,283.0,1,left,MISS E. Mobley 28' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,28.45,Missed,,,,,,,,,,,,,,,,,,
487,PT11M47.00S,2025-03-20T03:46:32.0Z,4,REGULAR,rebound,defensive,[],1642269,,,1610612758,90,88,2025-03-20T03:46:34Z,4770000,False,,,0,,D. Carter REBOUND (Off:1 Def:3),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,,,486.0,4.0,3.0,1.0,,,,,,,
488,PT11M26.00S,2025-03-20T03:46:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642269,92.95335085413929,42.892156862745104,1610612758,92,88,2025-03-20T03:47:03Z,4780000,False,-36.0,14.0,1,right,D. Carter driving Layup (14 PTS),[1642269],1610612758.0,SAC,driving,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,3.81,Made,14.0,,,,,,,,,,,,,,,,,
489,PT11M12.00S,2025-03-20T03:47:07.3Z,4,REGULAR,3pt,Jump Shot,[],1630596,33.295006570302235,53.431372549019606,1610612739,92,91,2025-03-20T03:47:12Z,4790000,False,-17.0,260.0,1,left,E. Mobley 26' 3PT  (24 PTS) (T. Jerome 4 AST),"[1630596, 1629660]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,26.11,Made,24.0,,,,,,,,,,,T. Jerome,1629660.0,4.0,,,,
491,PT10M47.00S,2025-03-20T03:47:32.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,93.47897503285151,55.88235294117647,1610612758,94,91,2025-03-20T03:47:36Z,4810000,False,29.0,9.0,1,right,T. Lyles DUNK (9 PTS) (J. Valančiūnas 2 AST),"[1626168, 202685]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,3.07,Made,9.0,,,,,,,,,,,J. Valančiūnas,202685.0,2.0,,,,
493,PT10M34.00S,2025-03-20T03:47:46.4Z,4,REGULAR,3pt,Jump Shot,[],1630596,33.163600525624176,70.09803921568627,1610612739,94,94,2025-03-20T03:47:51Z,4830000,False,-100.0,259.0,1,left,E. Mobley 27' 3PT  (27 PTS) (T. Jerome 5 AST),"[1630596, 1629660]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,27.8,Made,27.0,,,,,,,,,,,T. Jerome,1629660.0,5.0,,,,
495,PT10M11.00S,2025-03-20T03:48:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,91.90210249671485,63.970588235294116,1610612758,96,94,2025-03-20T03:53:10Z,4850000,False,70.0,24.0,1,right,M. Monk 7' driving Layup (16 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,16.0,,,,,,,,,,,,,,,,,
496,PT09M56.00S,2025-03-20T03:48:26.7Z,4,REGULAR,foul,personal,[],202685,,,1610612739,96,94,2025-03-20T03:48:59Z,4860000,False,,,0,,J. Valančiūnas personal FOUL (3 PF),"[202685, 1630596]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Right Center,,,,1627524.0,3.0,0.0,Mobley,1630596.0,,,,,,,,,,,,
498,PT09M56.00S,2025-03-20T03:48:38.5Z,4,REGULAR,substitution,out,[],202685,,,1610612739,96,94,2025-03-20T03:48:58Z,4880000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M56.00S,2025-03-20T03:48:38.5Z,4,REGULAR,substitution,out,[],1629660,,,1610612739,96,94,2025-03-20T03:48:58Z,4890000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M56.00S,2025-03-20T03:48:38.5Z,4,REGULAR,substitution,in,[],1631099,,,1610612739,96,94,2025-03-20T03:48:58Z,4900000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M56.00S,2025-03-20T03:48:38.5Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,96,94,2025-03-20T03:48:58Z,4910000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M45.00S,2025-03-20T03:49:03.4Z,4,REGULAR,3pt,Jump Shot,[],1629631,23.176741130091983,10.294117647058826,1610612739,96,94,2025-03-20T03:49:20Z,4920000,False,199.0,165.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
503,PT09M43.00S,2025-03-20T03:49:05.4Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,96,94,2025-03-20T03:53:49Z,4930000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,502.0,4.0,3.0,1.0,,,,,,,
504,PT09M42.00S,2025-03-20T03:49:14.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630596,5.590000152587891,50.0,1610612739,96,96,2025-03-20T03:53:57Z,4940000,False,0.0,0.0,1,left,E. Mobley tip DUNK (29 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Made,29.0,,,,,,,,,,,,,,,,,
505,PT09M21.00S,2025-03-20T03:49:26.6Z,4,REGULAR,2pt,Jump Shot,[],1628370,78.76149802890933,46.81372549019608,1610612758,98,96,2025-03-20T03:54:21Z,4950000,False,-16.0,147.0,1,right,M. Monk 14' step back Jump Shot (18 PTS),[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Mid-Range,8-16 Center,14.8,Made,18.0,,,,,,,,,,,,,,,,,
506,PT09M01.00S,2025-03-20T03:49:48.7Z,4,REGULAR,3pt,Jump Shot,[],1629631,33.03219448094612,33.82352941176471,1610612739,98,99,2025-03-20T03:49:53Z,4960000,False,81.0,258.0,1,left,D. Hunter 27' 3PT  (5 PTS) (D. Mitchell 4 AST),"[1629631, 1628378]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,27.04,Made,5.0,,,,,,,,,,,D. Mitchell,1628378.0,4.0,,,,
508,PT09M01.00S,2025-03-20T03:50:19.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,98,99,2025-03-20T03:50:19Z,4980000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M01.00S,2025-03-20T03:51:15.9Z,4,REGULAR,substitution,out,[],1628378,,,1610612758,98,99,2025-03-20T03:52:47Z,4990000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M01.00S,2025-03-20T03:51:15.9Z,4,REGULAR,substitution,in,[],1629660,,,1610612758,98,99,2025-03-20T03:52:47Z,5000000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M35.00S,2025-03-20T03:53:19.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,83.36070959264126,37.99019607843137,1610612758,98,99,2025-03-20T03:55:10Z,5010000,False,-60.0,104.0,1,right,MISS M. Monk 12' turnaround fadeaway Shot,[1628370],1610612758.0,SAC,turnaround fadeaway,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,12.0,Missed,,,,,,,,,,,,,,,,,,
512,PT08M33.00S,2025-03-20T03:53:21.5Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,98,99,2025-03-20T04:01:39Z,5020000,False,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,511.0,5.0,4.0,1.0,,,,,,,
513,PT08M30.00S,2025-03-20T03:53:25.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,8.327858081471746,44.85294117647059,1610612739,98,101,2025-03-20T03:53:31Z,5030000,False,26.0,26.0,1,left,I. Okoro running Layup (5 PTS),[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,3.64,Made,5.0,,,,,,,,,,,,,,,,,
514,PT08M09.00S,2025-03-20T03:53:45.7Z,4,REGULAR,3pt,Jump Shot,[],1628370,73.63666228646518,13.725490196078425,1610612758,98,101,2025-03-20T03:56:02Z,5040000,False,-181.0,195.0,1,right,MISS M. Monk 26' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.65,Missed,,,,,,,,,,,,,,,,,,
515,PT08M08.00S,2025-03-20T03:53:46.7Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,98,101,2025-03-20T03:53:49Z,5050000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,514.0,6.0,5.0,1.0,,,,,,,
516,PT07M59.00S,2025-03-20T03:53:55.9Z,4,REGULAR,3pt,Jump Shot,[],1629731,27.11892247043363,16.42156862745098,1610612739,98,101,2025-03-20T03:54:01Z,5060000,False,168.0,202.0,1,left,MISS D. Wade 26' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
517,PT07M55.00S,2025-03-20T03:53:59.9Z,4,REGULAR,rebound,defensive,[],1631165,,,1610612758,98,101,2025-03-20T03:54:01Z,5070000,False,,,0,,K. Ellis REBOUND (Off:2 Def:2),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,516.0,4.0,2.0,2.0,,,,,,,
518,PT07M48.00S,2025-03-20T03:54:11.9Z,4,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612758,98,101,2025-03-20T03:54:18Z,5080000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Ellis 2 FT),"[1630596, 1631165]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,1627524.0,1.0,0.0,Ellis,1631165.0,,,,,,,,,,,,
520,PT07M48.00S,2025-03-20T03:54:49.3Z,4,REGULAR,freethrow,1 of 2,[],1631165,,,1610612758,99,101,2025-03-20T03:54:49Z,5100000,False,,,0,,K. Ellis Free Throw 1 of 2 (12 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
521,PT07M48.00S,2025-03-20T03:54:53.4Z,4,REGULAR,substitution,out,[],1642269,,,1610612758,99,101,2025-03-20T03:55:08Z,5110000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M48.00S,2025-03-20T03:54:53.4Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,99,101,2025-03-20T03:55:08Z,5120000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M48.00S,2025-03-20T03:54:53.4Z,4,REGULAR,substitution,out,[],1630596,,,1610612758,99,101,2025-03-20T03:55:08Z,5130000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M48.00S,2025-03-20T03:54:53.4Z,4,REGULAR,substitution,in,[],202685,,,1610612758,99,101,2025-03-20T03:55:08Z,5140000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
