actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
438,PT03M43.00S,2024-12-09T03:43:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,94.1688567674113,54.65686274509803,1610612762,86,70,2024-12-09T03:43:30Z,4280000,False,23.0,2.0,1,right,K. George driving Layup (18 PTS) (W. Kessler 2 AST),"[1641718, 1631117]",1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,2.34,Made,,,,,18.0,,,W. Kessler,1631117.0,2.0,,,,,,
440,PT03M27.00S,2024-12-09T03:43:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,16.376478318002626,38.48039215686275,1610612758,88,70,2024-12-09T03:43:47Z,4300000,False,58.0,101.0,1,left,D. DeRozan 11' turnaround Jump Shot (16 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,11.66,Made,,,,,16.0,,,,,,,,,,,
441,PT03M15.00S,2024-12-09T03:43:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,93.77463863337714,53.92156862745098,1610612762,88,72,2024-12-09T03:48:29Z,4310000,False,20.0,6.0,1,right,K. George driving Layup (20 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,2.05,Made,,,,,20.0,,,,,,,,,,,
442,PT03M09.00S,2024-12-09T03:44:00.7Z,3,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612758,88,72,2024-12-09T03:44:14Z,4320000,False,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629004, 201942]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Left,1629178.0,,,,,,,,,,,,,,1.0,0.0,DeRozan,201942.0,,
444,PT03M09.00S,2024-12-09T03:44:38.3Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,89,72,2024-12-09T03:50:19Z,4340000,False,,,0,,D. DeRozan Free Throw 1 of 2 (17 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
453,PT03M09.00S,2024-12-09T03:44:38.3Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,90,72,2024-12-09T03:50:19Z,4345000,False,,,0,,D. DeRozan Free Throw 2 of 2 (18 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
445,PT03M09.00S,2024-12-09T03:44:39.3Z,3,REGULAR,substitution,out,[],1628370,,,1610612762,90,72,2024-12-09T03:50:19Z,4350000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M09.00S,2024-12-09T03:44:39.3Z,3,REGULAR,substitution,out,[],1641718,,,1610612762,90,72,2024-12-09T03:50:19Z,4360000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M09.00S,2024-12-09T03:44:39.3Z,3,REGULAR,substitution,out,[],1629004,,,1610612762,90,72,2024-12-09T03:50:19Z,4370000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M09.00S,2024-12-09T03:44:39.3Z,3,REGULAR,substitution,out,[],1631117,,,1610612762,90,72,2024-12-09T03:50:19Z,4380000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M09.00S,2024-12-09T03:44:39.3Z,3,REGULAR,substitution,in,[],1628368,,,1610612762,90,72,2024-12-09T03:50:19Z,4390000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M09.00S,2024-12-09T03:44:39.3Z,3,REGULAR,substitution,in,[],1642268,,,1610612762,90,72,2024-12-09T03:50:19Z,4400000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M09.00S,2024-12-09T03:44:39.3Z,3,REGULAR,substitution,in,[],1642271,,,1610612762,90,72,2024-12-09T03:50:19Z,4410000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M09.00S,2024-12-09T03:44:39.3Z,3,REGULAR,substitution,in,[],1641729,,,1610612762,90,72,2024-12-09T03:50:19Z,4420000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M47.00S,2024-12-09T03:45:39.9Z,3,REGULAR,2pt,Jump Shot,[],1630548,78.66294349540078,59.068627450980394,1610612762,90,72,2024-12-09T03:50:05Z,4425000,False,45.0,148.0,1,right,MISS J. Juzang 15' driving floating Shot,[1630548],1610612762.0,UTA,driving floating,,,Juzang,J. Juzang,,,,,Mid-Range,8-16 Center,,,15.49,Missed,,,,,,,,,,,,,,,,
455,PT02M45.00S,2024-12-09T03:45:41.9Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,90,72,2024-12-09T03:50:05Z,4427500,False,,,0,,D. Fox REBOUND (Off:2 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,,454.0,3.0,1.0,2.0,,,,,,,,,,,,
456,PT02M41.00S,2024-12-09T03:45:45.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628989,6.652431011826544,47.30392156862745,1610612758,92,72,2024-12-09T03:51:06Z,4460000,False,13.0,10.0,1,left,K. Huerter running DUNK (18 PTS) (D. Fox 7 AST),"[1628989, 1628368]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,1.68,Made,,,,,18.0,,,D. Fox,1628368.0,7.0,,,,,,
458,PT02M24.00S,2024-12-09T03:46:01.4Z,3,REGULAR,3pt,Jump Shot,[],1628374,67.49342969776609,55.14705882352941,1610612762,92,72,2024-12-09T03:51:24Z,4480000,False,26.0,253.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,25.44,Missed,,,,,,,,,,,,,,,,
459,PT02M23.00S,2024-12-09T03:46:02.4Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,92,72,2024-12-09T03:51:24Z,4490000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,458.0,12.0,9.0,3.0,,,,,,,,,,,,
460,PT02M13.00S,2024-12-09T03:46:11.6Z,3,REGULAR,2pt,Jump Shot,[],1628368,8.886333771353483,73.77450980392157,1610612758,94,72,2024-12-09T03:51:49Z,4500000,False,-119.0,31.0,1,left,D. Fox 12' turnaround fadeaway Jump Shot (14 PTS),[1628368],1610612758.0,SAC,turnaround fadeaway,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,12.29,Made,,,,,14.0,,,,,,,,,,,
461,PT02M00.00S,2024-12-09T03:46:25.0Z,3,REGULAR,turnover,bad pass,[],1628374,,,1610612762,94,72,2024-12-09T03:46:31Z,4510000,False,,,0,,L. Markkanen bad pass TURNOVER (4 TO),"[1628374, 201942]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,4.0,,,,,,,,DeRozan,201942.0,,,,,,,,,
462,PT02M00.00S,2024-12-09T03:46:25.0Z,3,REGULAR,steal,,[],201942,,,1610612758,94,72,2024-12-09T03:46:27Z,4520000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
463,PT01M51.00S,2024-12-09T03:46:35.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,5.863994743758213,53.18627450980392,1610612758,96,72,2024-12-09T03:52:11Z,4530000,False,-16.0,3.0,1,left,D. Sabonis driving Layup (18 PTS) (K. Huerter 4 AST),"[1627734, 1628989]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,1.61,Made,,,,,18.0,,,K. Huerter,1628989.0,4.0,,,,,,
465,PT01M51.00S,2024-12-09T03:46:42.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642271,,,1610612758,96,72,2024-12-09T03:47:05Z,4550000,False,,,0,,K. Filipowski shooting personal FOUL (3 PF) (Sabonis 1 FT),"[1642271, 1627734]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,,,3.0,0.0,Sabonis,1627734.0,,
467,PT01M51.00S,2024-12-09T03:46:59.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,96,72,2024-12-09T03:46:59Z,4570000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M51.00S,2024-12-09T03:47:06.6Z,3,REGULAR,substitution,out,[],201942,,,1610612758,96,72,2024-12-09T03:48:24Z,4580000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M51.00S,2024-12-09T03:47:06.6Z,3,REGULAR,substitution,in,[],1641732,,,1610612758,96,72,2024-12-09T03:48:24Z,4590000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M51.00S,2024-12-09T03:48:43.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627734,,,1610612758,97,72,2024-12-09T03:48:43Z,4600000,False,,,0,,D. Sabonis Free Throw 1 of 1 (19 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,
471,PT01M42.00S,2024-12-09T03:48:56.0Z,3,REGULAR,turnover,out-of-bounds,[],1642271,,,1610612762,97,72,2024-12-09T03:49:38Z,4610000,False,,,0,,K. Filipowski bad pass out-of-bounds TURNOVER (1 TO),[1642271],1610612762.0,UTA,bad pass,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,,,,
472,PT01M42.00S,2024-12-09T03:49:06.6Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,97,72,2024-12-09T03:49:10Z,4620000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M42.00S,2024-12-09T03:49:06.6Z,3,REGULAR,substitution,in,[],1631115,,,1610612758,97,72,2024-12-09T03:49:10Z,4630000,False,,,0,,SUB in: O. Robinson,[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M26.00S,2024-12-09T03:49:35.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,27.151773981603156,79.65686274509804,1610612758,97,72,2024-12-09T03:55:45Z,4640000,False,-148.0,203.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,25.12,Missed,,,,,,,,,,,,,,,,
475,PT01M24.00S,2024-12-09T03:49:37.5Z,3,REGULAR,rebound,offensive,[],1641732,,,1610612758,97,72,2024-12-09T03:55:45Z,4650000,False,,,0,,C. Jones REBOUND (Off:1 Def:0),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,,,,,474.0,1.0,0.0,1.0,,,,,,,,,,,,
476,PT01M21.00S,2024-12-09T03:49:40.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641732,9.280551905387648,60.5392156862745,1610612758,97,72,2024-12-09T03:56:51Z,4660000,False,-53.0,35.0,1,left,MISS C. Jones 6' driving floating Shot,[1641732],1610612758.0,SAC,driving floating,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,6.31,Missed,,,,,,,,,,,,,,,,
477,PT01M19.00S,2024-12-09T03:49:42.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,97,72,2024-12-09T03:56:34Z,4670000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,476.0,,,,,,,,,,,,,,,
479,PT01M03.00S,2024-12-09T03:50:14.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,92.9862023653088,37.5,1610612762,97,72,2024-12-09T03:59:27Z,4690000,False,-62.0,13.0,1,right,MISS K. Filipowski 6' cutting Layup - blocked,"[1642271, 1628368]",1610612762.0,UTA,cutting,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,6.39,Missed,,,,,,,,,,,,,,,Fox,1628368.0
480,PT01M03.00S,2024-12-09T03:50:14.7Z,3,REGULAR,block,,[],1628368,,,1610612762,97,72,2024-12-09T03:50:34Z,4700000,False,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
481,PT01M00.00S,2024-12-09T03:50:17.2Z,3,REGULAR,rebound,defensive,[],1631115,,,1610612758,97,72,2024-12-09T03:59:27Z,4710000,False,,,0,,O. Robinson REBOUND (Off:0 Def:2),[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,479.0,2.0,2.0,0.0,,,,,,,,,,,,
482,PT00M57.10S,2024-12-09T03:50:21.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,3.892904073587385,94.6078431372549,1610612758,100,72,2024-12-09T04:00:04Z,4720000,False,-223.0,-16.0,1,left,K. Huerter 3PT running (21 PTS) (D. Fox 8 AST),"[1628989, 1628368]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,22.36,Made,,,,,21.0,,,D. Fox,1628368.0,8.0,,,,,,
484,PT00M44.40S,2024-12-09T03:50:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,89.96386333771353,49.50980392156863,1610612762,100,72,2024-12-09T04:00:19Z,4740000,False,-2.0,42.0,1,right,MISS I. Collier driving Layup,[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,4.19,Missed,,,,,,,,,,,,,,,,
485,PT00M43.40S,2024-12-09T03:50:40.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,100,72,2024-12-09T04:00:19Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,484.0,,,,,,,,,,,,,,,
487,PT00M42.50S,2024-12-09T03:50:59.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628374,93.9060446780552,49.26470588235294,1610612762,100,74,2024-12-09T04:00:41Z,4770000,False,-4.0,5.0,1,right,L. Markkanen cutting DUNK (8 PTS) (I. Collier 2 AST),"[1628374, 1642268]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,0.61,Made,,,,,8.0,,,I. Collier,1642268.0,2.0,,,,,,
490,PT00M33.00S,2024-12-09T03:51:21.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.652431011826544,44.36274509803921,1610612758,102,74,2024-12-09T04:00:59Z,4800000,False,28.0,10.0,1,left,K. Huerter cutting Layup (23 PTS) (D. Fox 9 AST),"[1628989, 1628368]",1610612758.0,SAC,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,2.99,Made,,,,,23.0,,,D. Fox,1628368.0,9.0,,,,,,
492,PT00M15.00S,2024-12-09T03:51:43.2Z,3,REGULAR,3pt,Jump Shot,[],1630548,80.76544021024968,93.38235294117648,1610612762,102,74,2024-12-09T04:01:23Z,4820000,False,217.0,128.0,1,right,MISS J. Juzang 25' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,25.2,Missed,,,,,,,,,,,,,,,,
493,PT00M14.00S,2024-12-09T03:51:44.2Z,3,REGULAR,rebound,offensive,[],1642271,,,1610612762,102,74,2024-12-09T04:01:23Z,4830000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:0),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,,492.0,1.0,0.0,1.0,,,,,,,,,,,,
495,PT00M08.10S,2024-12-09T03:52:01.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,92.32917214191852,4.166666666666666,1610612762,102,74,2024-12-09T03:52:10Z,4850000,False,-229.0,20.0,1,right,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,,,23.0,Missed,,,,,,,,,,,,,,,,
496,PT00M06.30S,2024-12-09T03:52:03.0Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,102,74,2024-12-09T04:01:48Z,4860000,False,,,0,,D. Fox REBOUND (Off:2 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,495.0,4.0,2.0,2.0,,,,,,,,,,,,
497,PT00M01.70S,2024-12-09T03:52:09.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,32.53942181340342,51.470588235294116,1610612758,105,74,2024-12-09T04:02:05Z,4870000,False,-7.0,253.0,1,left,D. Fox 25' 3PT running pullup (17 PTS),[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,25.35,Made,,,,,17.0,,,,,,,,,,,
498,PT00M01.30S,2024-12-09T03:52:18.6Z,3,REGULAR,turnover,lost ball,[],1642268,,,1610612762,105,74,2024-12-09T04:08:05Z,4880000,False,,,0,,I. Collier lost ball TURNOVER (2 TO),"[1642268, 1641732]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,Jones,1641732.0,,,,,,,,,
499,PT00M01.30S,2024-12-09T03:52:18.6Z,3,REGULAR,steal,,[],1641732,,,1610612758,105,74,2024-12-09T03:52:21Z,4890000,False,,,0,,C. Jones STEAL (1 STL),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
500,PT00M00.40S,2024-12-09T03:52:22.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641732,8.360709592641262,74.26470588235294,1610612758,105,74,2024-12-09T04:02:35Z,4900000,False,-121.0,26.0,1,left,MISS C. Jones 12' fadeaway Shot,[1641732],1610612758.0,SAC,fadeaway,,,Jones,C. Jones,,,,,Mid-Range,8-16 Left,,,12.41,Missed,,,,,,,,,,,,,,,,
501,PT00M00.10S,2024-12-09T03:52:23.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,105,74,2024-12-09T04:02:35Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,500.0,,,,,,,,,,,,,,,
502,PT00M00.00S,2024-12-09T03:52:28.4Z,3,REGULAR,period,end,[],0,,,1610612758,105,74,2024-12-09T03:52:28Z,4920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-12-09T03:54:22.9Z,4,REGULAR,substitution,out,['startperiod'],1628374,,,1610612758,105,74,2024-12-09T03:54:45Z,4930000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-12-09T03:54:22.9Z,4,REGULAR,substitution,in,['startperiod'],1629234,,,1610612758,105,74,2024-12-09T03:54:45Z,4940000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2024-12-09T03:57:41.1Z,4,REGULAR,period,start,[],0,,,1610612762,105,74,2024-12-09T03:57:41Z,4950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M38.00S,2024-12-09T03:58:16.9Z,4,REGULAR,2pt,Jump Shot,[],1641729,78.66294349540078,23.284313725490197,1610612762,105,74,2024-12-09T03:58:25Z,4970000,False,-134.0,148.0,1,right,MISS B. Sensabaugh 19' pullup Shot,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Left Center,,,19.95,Missed,,,,,,,,,,,,,,,,
508,PT11M35.00S,2024-12-09T03:58:19.9Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612758,105,74,2024-12-09T03:58:25Z,4980000,False,,,0,,K. Huerter REBOUND (Off:0 Def:5),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left Center,,,,,507.0,5.0,5.0,0.0,,,,,,,,,,,,
509,PT11M23.00S,2024-12-09T03:58:32.6Z,4,REGULAR,3pt,Jump Shot,[],1631115,33.065045992115635,50.49019607843137,1610612758,105,74,2024-12-09T03:58:42Z,4990000,False,-2.0,258.0,1,left,MISS O. Robinson 25' 3PT,[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Center,,,25.83,Missed,,,,,,,,,,,,,,,,
510,PT11M22.00S,2024-12-09T03:58:33.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,105,74,2024-12-09T03:58:42Z,5000000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,509.0,,,,,,,,,,,,,,,
511,PT11M22.00S,2024-12-09T03:58:38.6Z,4,REGULAR,foul,personal,[],1641729,,,1610612758,105,74,2024-12-09T03:58:59Z,5010000,False,,,0,,B. Sensabaugh loose ball personal FOUL (1 PF),"[1641729, 1641732]",1610612762.0,UTA,loose ball,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,,,1.0,0.0,Jones,1641732.0,,
513,PT11M15.00S,2024-12-09T03:58:59.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631115,15.456636005256241,51.225490196078425,1610612758,105,74,2024-12-09T04:03:35Z,5030000,False,-6.0,93.0,1,left,MISS O. Robinson 9' turnaround Hook,[1631115],1610612758.0,SAC,turnaround,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,9.3,Missed,,,,,,,,,,,,,,,,
514,PT11M13.00S,2024-12-09T03:59:01.4Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612762,105,74,2024-12-09T04:03:35Z,5040000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,513.0,1.0,1.0,0.0,,,,,,,,,,,,
515,PT11M03.00S,2024-12-09T03:59:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,93.11760840998686,46.568627450980394,1610612762,105,76,2024-12-09T03:59:35Z,5050000,False,-17.0,12.0,1,right,K. Filipowski cutting Layup (2 PTS) (I. Collier 3 AST),"[1642271, 1642268]",1610612762.0,UTA,cutting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,2.11,Made,,,,,2.0,,,I. Collier,1642268.0,3.0,,,,,,
517,PT11M03.00S,2024-12-09T03:59:19.8Z,4,REGULAR,foul,personal,['1freethrow'],1631099,,,1610612762,105,76,2024-12-09T03:59:30Z,5070000,False,,,0,,K. Murray shooting personal FOUL (4 PF) (Filipowski 1 FT),"[1631099, 1642271]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,,,4.0,0.0,Filipowski,1642271.0,,
519,PT11M03.00S,2024-12-09T03:59:36.6Z,4,REGULAR,freethrow,1 of 1,[],1642271,,,1610612762,105,77,2024-12-09T03:59:36Z,5090000,False,,,0,,K. Filipowski Free Throw 1 of 1 (3 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
520,PT10M45.00S,2024-12-09T03:59:54.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,7.835085413929041,47.549019607843135,1610612758,107,77,2024-12-09T04:04:29Z,5100000,False,12.0,21.0,1,left,K. Murray cutting finger roll Layup (7 PTS) (O. Robinson 1 AST),"[1631099, 1631115]",1610612758.0,SAC,cutting finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,2.44,Made,,,,,7.0,,,O. Robinson,1631115.0,1.0,,,,,,
522,PT10M24.00S,2024-12-09T04:00:19.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,87.99277266754271,34.55882352941176,1610612762,107,77,2024-12-09T04:05:10Z,5120000,False,-77.0,60.0,1,right,MISS I. Collier 9' turnaround Shot,[1642268],1610612762.0,UTA,turnaround,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Left,,,9.8,Missed,,,,,,,,,,,,,,,,
523,PT10M22.00S,2024-12-09T04:00:21.7Z,4,REGULAR,rebound,defensive,[],1641732,,,1610612758,107,77,2024-12-09T04:05:10Z,5130000,False,,,0,,C. Jones REBOUND (Off:1 Def:1),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,522.0,2.0,1.0,1.0,,,,,,,,,,,,
524,PT10M05.00S,2024-12-09T04:00:35.4Z,4,REGULAR,2pt,Jump Shot,[],1628368,18.347568988173457,66.66666666666666,1610612758,109,77,2024-12-09T04:00:54Z,5140000,False,-83.0,120.0,1,left,D. Fox 14' step back Jump Shot (19 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,14.61,Made,,,,,19.0,,,,,,,,,,,
