actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
515,PT09M03.00S,2024-12-23T00:52:20.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627734,14.931011826544022,55.63725490196079,1610612758,81,96,2024-12-23T01:02:03Z,4860000,False,-28.0,88.0,1,left,MISS D. Sabonis 9' driving Hook,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,9.23,Missed,,,,,,,,,,,,,,,,,,
516,PT09M02.00S,2024-12-23T00:52:21.6Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,81,96,2024-12-23T01:02:03Z,4870000,False,,,0,,D. Sabonis REBOUND (Off:8 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,515.0,19.0,11.0,8.0,,,,,,,,,,,,,,
517,PT09M01.00S,2024-12-23T00:52:22.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627734,6.915243101182654,47.794117647058826,1610612758,83,96,2024-12-23T01:02:14Z,4880000,False,11.0,13.0,1,left,D. Sabonis putback DUNK (17 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,,,17.0,,,,,,
518,PT08M34.00S,2024-12-23T00:52:49.9Z,4,REGULAR,3pt,Jump Shot,[],1641716,66.83639947437582,66.66666666666666,1610612754,83,96,2024-12-23T00:52:55Z,4890000,False,83.0,259.0,1,right,MISS J. Walker 27' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
519,PT08M32.00S,2024-12-23T00:52:51.9Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,83,96,2024-12-23T00:52:55Z,4900000,False,,,0,,D. Sabonis REBOUND (Off:8 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,518.0,20.0,12.0,8.0,,,,,,,,,,,,,,
520,PT08M24.00S,2024-12-23T00:53:00.6Z,4,REGULAR,3pt,Jump Shot,[],1626168,31.882391590013142,22.794117647058822,1610612758,83,96,2024-12-23T00:53:08Z,4910000,False,136.0,247.0,1,left,MISS T. Lyles 28' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,28.21,Missed,,,,,,,,,,,,,,,,,,
521,PT08M23.00S,2024-12-23T00:53:01.6Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,83,96,2024-12-23T00:53:08Z,4920000,False,,,0,,T. McConnell REBOUND (Off:2 Def:5),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,520.0,7.0,5.0,2.0,,,,,,,,,,,,,,
522,PT08M23.00S,2024-12-23T00:53:14.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,83,96,2024-12-23T00:53:14Z,4930000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M23.00S,2024-12-23T00:54:24.4Z,4,REGULAR,substitution,out,[],1628989,,,1610612754,83,96,2024-12-23T00:55:35Z,4940000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M23.00S,2024-12-23T00:54:24.4Z,4,REGULAR,substitution,out,[],1626168,,,1610612754,83,96,2024-12-23T00:55:35Z,4950000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M23.00S,2024-12-23T00:54:24.4Z,4,REGULAR,substitution,out,[],1641716,,,1610612754,83,96,2024-12-23T00:55:35Z,4960000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M23.00S,2024-12-23T00:54:24.4Z,4,REGULAR,substitution,out,[],1627783,,,1610612754,83,96,2024-12-23T00:55:35Z,4970000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M23.00S,2024-12-23T00:54:24.4Z,4,REGULAR,substitution,in,[],201942,,,1610612754,83,96,2024-12-23T00:55:35Z,4980000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M23.00S,2024-12-23T00:54:24.4Z,4,REGULAR,substitution,in,[],1631099,,,1610612754,83,96,2024-12-23T00:55:35Z,4990000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M23.00S,2024-12-23T00:54:24.4Z,4,REGULAR,substitution,in,[],1631097,,,1610612754,83,96,2024-12-23T00:55:35Z,5000000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M23.00S,2024-12-23T00:54:24.4Z,4,REGULAR,substitution,in,[],1630167,,,1610612754,83,96,2024-12-23T00:55:35Z,5010000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M07.00S,2024-12-23T00:56:14.0Z,4,REGULAR,3pt,Jump Shot,[],1628418,69.59592641261499,85.29411764705883,1610612754,83,96,2024-12-23T00:56:18Z,5020000,False,176.0,233.0,1,right,MISS T. Bryant 29' 3PT,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,29.25,Missed,,,,,,,,,,,,,,,,,,
532,PT08M04.00S,2024-12-23T00:56:17.0Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612758,83,96,2024-12-23T00:56:18Z,5030000,False,,,0,,M. Monk REBOUND (Off:0 Def:4),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,531.0,4.0,4.0,0.0,,,,,,,,,,,,,,
533,PT07M59.00S,2024-12-23T00:56:22.0Z,4,REGULAR,turnover,bad pass,[],1628370,,,1610612758,83,96,2024-12-23T00:56:32Z,5040000,False,,,0,,M. Monk bad pass TURNOVER (4 TO),"[1628370, 1630167]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,4.0,Toppin,1630167.0,,,
534,PT07M59.00S,2024-12-23T00:56:22.0Z,4,REGULAR,steal,,[],1630167,,,1610612754,83,96,2024-12-23T00:56:24Z,5050000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
535,PT07M51.00S,2024-12-23T00:56:29.7Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641767,94.43166885676742,0.0,1610612754,83,99,2024-12-23T01:04:09Z,5060000,False,-250.0,0.0,1,right,B. Sheppard 25' 3PT running (11 PTS) (T. McConnell 8 AST),"[1641767, 204456]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,25.0,Made,,,,,,,,,,,,11.0,,,,T. McConnell,204456.0,8.0
537,PT07M32.00S,2024-12-23T00:56:48.7Z,4,REGULAR,3pt,Jump Shot,[],1628370,32.53942181340342,30.88235294117647,1610612758,83,99,2024-12-23T01:05:10Z,5080000,False,96.0,253.0,1,left,MISS M. Monk 27' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,27.08,Missed,,,,,,,,,,,,,,,,,,
538,PT07M29.00S,2024-12-23T00:56:51.7Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,83,99,2024-12-23T00:56:54Z,5090000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:6),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,537.0,7.0,6.0,1.0,,,,,,,,,,,,,,
539,PT07M18.00S,2024-12-23T00:57:02.8Z,4,REGULAR,3pt,Jump Shot,[],1641767,66.70499342969777,59.80392156862745,1610612754,83,102,2024-12-23T00:57:09Z,5100000,False,49.0,260.0,1,right,B. Sheppard 26' 3PT  (14 PTS) (T. McConnell 9 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,26.51,Made,,,,,,,,,,,,14.0,,,,T. McConnell,204456.0,9.0
541,PT07M00.00S,2024-12-23T00:57:21.6Z,4,REGULAR,3pt,Jump Shot,[],1628370,34.37910643889619,74.26470588235294,1610612758,83,102,2024-12-23T00:57:27Z,5120000,False,-121.0,271.0,1,left,MISS M. Monk 29' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,29.66,Missed,,,,,,,,,,,,,,,,,,
542,PT06M56.00S,2024-12-23T00:57:25.6Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612754,83,102,2024-12-23T00:57:27Z,5130000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,541.0,1.0,1.0,0.0,,,,,,,,,,,,,,
543,PT06M55.00S,2024-12-23T00:57:28.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630167,89.43823915900131,47.30392156862745,1610612754,83,104,2024-12-23T01:08:15Z,5140000,False,-13.0,47.0,1,right,O. Toppin running finger roll Layup (9 PTS) (T. McConnell 10 AST),"[1630167, 204456]",1610612754.0,IND,running finger roll,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,,,,,,,,,,,,9.0,,,,T. McConnell,204456.0,10.0
545,PT06M55.00S,2024-12-23T00:57:31.6Z,4,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612754,83,104,2024-12-23T00:57:48Z,5160000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Toppin 1 FT),"[1628370, 1630167]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,203591.0,1.0,0.0,Toppin,1630167.0,,,,,,,
547,PT06M55.00S,2024-12-23T00:57:58.9Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630167,,,1610612754,83,104,2024-12-23T00:58:04Z,5180000,False,,,0,,MISS O. Toppin Free Throw 1 of 1,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
548,PT06M52.00S,2024-12-23T00:58:01.9Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,83,104,2024-12-23T00:58:04Z,5190000,False,,,0,,D. Sabonis REBOUND (Off:8 Def:13),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,547.0,21.0,13.0,8.0,,,,,,,,,,,,,,
549,PT06M42.00S,2024-12-23T00:58:10.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628370,17.821944809461236,55.392156862745104,1610612758,83,104,2024-12-23T01:09:30Z,5200000,False,-27.0,115.0,1,left,MISS M. Monk 11' turnaround Hook - blocked,"[1628370, 1628418]",1610612758.0,SAC,turnaround,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,11.81,Missed,,,,,Bryant,1628418.0,,,,,,,,,,,,
550,PT06M42.00S,2024-12-23T00:58:10.7Z,4,REGULAR,block,,[],1628418,,,1610612758,83,104,2024-12-23T00:58:14Z,5210000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
551,PT06M40.00S,2024-12-23T00:58:12.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,83,104,2024-12-23T00:59:00Z,5220000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,549.0,,,,,,,,,,,,,,,,,
553,PT06M40.00S,2024-12-23T00:58:22.8Z,4,REGULAR,substitution,out,[],204456,,,1610612758,83,104,2024-12-23T00:58:29Z,5240000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M40.00S,2024-12-23T00:58:22.8Z,4,REGULAR,substitution,in,[],1630169,,,1610612758,83,104,2024-12-23T00:58:29Z,5250000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M32.00S,2024-12-23T00:58:43.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,6.783837056504599,68.13725490196079,1610612758,83,104,2024-12-23T01:10:00Z,5260000,False,-91.0,11.0,1,left,MISS D. DeRozan 9' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,9.14,Missed,,,,,,,,,,,,,,,,,,
556,PT06M29.00S,2024-12-23T00:58:46.7Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,83,104,2024-12-23T00:59:05Z,5270000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:7),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,555.0,8.0,7.0,1.0,,,,,,,,,,,,,,
559,PT06M14.00S,2024-12-23T00:59:28.2Z,4,REGULAR,substitution,out,[],201942,,,1610612754,83,104,2024-12-23T00:59:39Z,5300000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M14.00S,2024-12-23T00:59:28.2Z,4,REGULAR,substitution,out,[],1631099,,,1610612754,83,104,2024-12-23T00:59:39Z,5310000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M14.00S,2024-12-23T00:59:28.2Z,4,REGULAR,substitution,in,[],203926,,,1610612754,83,104,2024-12-23T00:59:39Z,5320000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M14.00S,2024-12-23T00:59:28.2Z,4,REGULAR,substitution,in,[],1628989,,,1610612754,83,104,2024-12-23T00:59:39Z,5330000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M11.00S,2024-12-23T00:59:52.6Z,4,REGULAR,3pt,Jump Shot,[],1630169,67.49342969776609,72.05882352941177,1610612754,83,104,2024-12-23T01:11:43Z,5340000,False,110.0,253.0,1,right,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.61,Missed,,,,,,,,,,,,,,,,,,
564,PT06M09.00S,2024-12-23T00:59:54.6Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612758,83,104,2024-12-23T01:11:43Z,5350000,False,,,0,,K. Huerter REBOUND (Off:2 Def:3),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,563.0,5.0,3.0,2.0,,,,,,,,,,,,,,
565,PT06M02.00S,2024-12-23T00:59:58.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,7.703679369250986,48.03921568627451,1610612758,85,104,2024-12-23T01:00:06Z,5360000,False,10.0,20.0,1,left,D. Fox running Layup (23 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,,,,,,23.0,,,,,,
566,PT05M45.00S,2024-12-23T01:00:15.5Z,4,REGULAR,2pt,Jump Shot,[],1631097,73.3204664914586,71.83670343137256,1610612754,85,106,2024-12-23T01:12:19Z,5370000,False,109.0,198.0,1,right,B. Mathurin 22' pullup Jump Shot (4 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,22.64,Made,,,,,,,,,,,,4.0,,,,,,
567,PT05M38.00S,2024-12-23T01:00:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.886333771353483,56.127450980392155,1610612758,85,106,2024-12-23T01:13:04Z,5380000,False,-31.0,31.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
568,PT05M37.00S,2024-12-23T01:00:26.0Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612754,85,106,2024-12-23T01:13:04Z,5390000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,567.0,2.0,2.0,0.0,,,,,,,,,,,,,,
569,PT05M29.00S,2024-12-23T01:00:33.6Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612754,85,106,2024-12-23T01:00:59Z,5400000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Toppin 2 FT),"[1628368, 1630167]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,2.0,0.0,Toppin,1630167.0,,,,,,,
571,PT05M29.00S,2024-12-23T01:01:12.1Z,4,REGULAR,freethrow,1 of 2,[],1630167,,,1610612754,85,107,2024-12-23T01:01:12Z,5420000,False,,,0,,O. Toppin Free Throw 1 of 2 (10 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
572,PT05M29.00S,2024-12-23T01:01:13.7Z,4,REGULAR,substitution,out,[],1641767,,,1610612754,85,107,2024-12-23T01:01:18Z,5430000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M29.00S,2024-12-23T01:01:13.7Z,4,REGULAR,substitution,in,[],1642277,,,1610612754,85,107,2024-12-23T01:01:18Z,5440000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M29.00S,2024-12-23T01:01:31.8Z,4,REGULAR,freethrow,2 of 2,[],1630167,,,1610612754,85,108,2024-12-23T01:01:31Z,5450000,False,,,0,,O. Toppin Free Throw 2 of 2 (11 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
575,PT05M07.00S,2024-12-23T01:01:54.4Z,4,REGULAR,3pt,Jump Shot,[],1628370,29.911300919842315,79.16666666666666,1610612758,85,108,2024-12-23T01:02:01Z,5460000,False,-146.0,229.0,1,left,MISS M. Monk 27' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
576,PT05M04.00S,2024-12-23T01:01:57.4Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612754,85,108,2024-12-23T01:02:01Z,5470000,False,,,0,,T. Bryant REBOUND (Off:0 Def:3),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,575.0,3.0,3.0,0.0,,,,,,,,,,,,,,
577,PT04M52.00S,2024-12-23T01:02:09.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,89.70105124835742,50.245098039215684,1610612754,85,110,2024-12-23T01:02:17Z,5480000,False,1.0,44.0,1,right,T. Haliburton driving Layup (14 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,4.43,Made,,,,,,,,,,,,14.0,,,,,,
578,PT04M51.00S,2024-12-23T01:02:20.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,85,110,2024-12-23T01:02:21Z,5490000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,out,[],1628370,,,1610612758,85,110,2024-12-23T01:03:52Z,5500000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,out,[],1628368,,,1610612758,85,110,2024-12-23T01:03:52Z,5510000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,out,[],203926,,,1610612758,85,110,2024-12-23T01:03:52Z,5520000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,out,[],1628989,,,1610612758,85,110,2024-12-23T01:03:52Z,5530000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,out,[],1627734,,,1610612758,85,110,2024-12-23T01:03:52Z,5540000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,out,[],1630167,,,1610612758,85,110,2024-12-23T01:03:52Z,5550000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,in,[],1631115,,,1610612758,85,110,2024-12-23T01:03:52Z,5560000,False,,,0,,SUB in: O. Robinson,[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,in,[],1642403,,,1610612758,85,110,2024-12-23T01:03:52Z,5570000,False,,,0,,SUB in: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,in,[],1641732,,,1610612758,85,110,2024-12-23T01:03:52Z,5580000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,in,[],1631165,,,1610612758,85,110,2024-12-23T01:03:52Z,5590000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,in,[],1629162,,,1610612758,85,110,2024-12-23T01:03:52Z,5600000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M51.00S,2024-12-23T01:03:09.1Z,4,REGULAR,substitution,in,[],1641716,,,1610612758,85,110,2024-12-23T01:03:52Z,5610000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M51.00S,2024-12-23T01:03:53.7Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,85,110,2024-12-23T01:03:57Z,5620000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M51.00S,2024-12-23T01:03:53.7Z,4,REGULAR,substitution,in,[],201949,,,1610612758,85,110,2024-12-23T01:03:57Z,5630000,False,,,0,,SUB in: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M31.00S,2024-12-23T01:04:18.8Z,4,REGULAR,turnover,lost ball,[],1631165,,,1610612758,85,110,2024-12-23T01:04:24Z,5640000,False,,,0,,K. Ellis lost ball TURNOVER (1 TO),"[1631165, 1641716]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,1.0,Walker,1641716.0,,,
594,PT04M31.00S,2024-12-23T01:04:18.8Z,4,REGULAR,steal,,[],1641716,,,1610612754,85,110,2024-12-23T01:04:21Z,5650000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
595,PT04M28.00S,2024-12-23T01:04:21.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641716,89.96386333771353,48.28431372549019,1610612754,85,112,2024-12-23T01:04:32Z,5660000,False,-9.0,42.0,1,right,J. Walker running DUNK (6 PTS) (B. Mathurin 4 AST),"[1641716, 1631097]",1610612754.0,IND,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,4.27,Made,,,,,,,,,,,,6.0,,,,B. Mathurin,1631097.0,4.0
597,PT04M02.00S,2024-12-23T01:04:48.0Z,4,REGULAR,2pt,Jump Shot,[],1631115,21.369908015768726,45.83333333333333,1610612758,85,112,2024-12-23T01:16:49Z,5680000,False,21.0,148.0,1,left,MISS O. Robinson 14' floating Shot,[1631115],1610612758.0,SAC,floating,,,Robinson,O. Robinson,,,,,Mid-Range,8-16 Center,14.99,Missed,,,,,,,,,,,,,,,,,,
