actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
528,PT00M08.00S,2024-10-29T04:02:14.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631099,,,1610612758,89,71,2024-10-29T05:24:10Z,5080000,False,,,0,,K. Murray Free Throw 2 of 2 (4 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
529,PT00M00.00S,2024-10-29T04:02:57.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,6.783837056504599,49.26470588235294,1610612757,89,71,2024-10-29T04:19:22Z,5090000,False,4.0,11.0,1,left,MISS D. Clingan alley-oop DUNK,[1642270],1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.19,Missed,,,,,,,,,,,,,,,,,,
530,PT00M00.00S,2024-10-29T04:03:00.0Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,89,71,2024-10-29T04:03:00Z,5100000,False,,,0,,M. Monk REBOUND (Off:0 Def:4),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,529.0,4.0,4.0,0.0,,,,,,,,,,,,,,
532,PT00M00.00S,2024-10-29T04:04:57.2Z,3,REGULAR,period,end,[],0,,,1610612758,89,71,2024-10-29T04:04:57Z,5110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2024-10-29T04:05:15.2Z,4,REGULAR,substitution,out,['startperiod'],1631165,,,1610612758,89,71,2024-10-29T04:05:48Z,5120000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2024-10-29T04:05:15.2Z,4,REGULAR,substitution,out,['startperiod'],1642270,,,1610612758,89,71,2024-10-29T04:05:48Z,5130000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2024-10-29T04:05:15.2Z,4,REGULAR,substitution,out,['startperiod'],1631200,,,1610612758,89,71,2024-10-29T04:05:48Z,5140000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2024-10-29T04:05:15.2Z,4,REGULAR,substitution,in,['startperiod'],1628368,,,1610612758,89,71,2024-10-29T04:05:48Z,5150000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2024-10-29T04:05:15.2Z,4,REGULAR,substitution,in,['startperiod'],1641739,,,1610612758,89,71,2024-10-29T04:05:48Z,5160000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2024-10-29T04:05:15.2Z,4,REGULAR,substitution,in,['startperiod'],203924,,,1610612758,89,71,2024-10-29T04:05:48Z,5170000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2024-10-29T04:05:58.2Z,4,REGULAR,period,start,[],0,,,1610612757,89,71,2024-10-29T04:05:58Z,5180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M50.00S,2024-10-29T04:06:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,5.863994743758213,46.81372549019608,1610612757,89,73,2024-10-29T04:06:12Z,5190000,False,16.0,3.0,1,left,S. Henderson driving Layup (14 PTS) (J. Grant 2 AST),"[1630703, 203924]",1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,,14.0,J. Grant,203924.0,2.0,,,,,,
542,PT11M21.00S,2024-10-29T04:06:35.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,81.553876478318,57.107843137254896,1610612758,91,73,2024-10-29T04:06:39Z,5210000,False,36.0,121.0,1,right,K. Murray 12' fadeaway Jump Shot (6 PTS),[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.6,Made,,,,,,,,,6.0,,,,,,,,,
543,PT11M06.00S,2024-10-29T04:06:51.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,8.229303547963205,43.872549019607845,1610612757,91,73,2024-10-29T04:07:00Z,5220000,False,31.0,25.0,1,left,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
544,PT11M05.00S,2024-10-29T04:06:52.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,91,73,2024-10-29T04:07:00Z,5230000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,543.0,,,,,,,,,,,,,,,,,
546,PT11M05.00S,2024-10-29T04:06:57.1Z,4,REGULAR,substitution,out,[],203458,,,1610612758,91,73,2024-10-29T04:07:02Z,5250000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT11M05.00S,2024-10-29T04:06:57.1Z,4,REGULAR,substitution,in,[],1628989,,,1610612758,91,73,2024-10-29T04:07:02Z,5260000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M50.00S,2024-10-29T04:07:27.0Z,4,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,91,73,2024-10-29T04:07:37Z,5270000,False,,,0,,T. Lyles bad pass out-of-bounds TURNOVER (1 TO),[1626168],1610612758.0,SAC,bad pass,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,1627962.0,,,,,,,,,,
550,PT10M40.00S,2024-10-29T04:07:41.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641739,11.12023653088042,51.71568627450981,1610612757,91,73,2024-10-29T04:07:47Z,5290000,False,-9.0,52.0,1,left,MISS T. Camara driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,,,,,,,,,,
551,PT10M37.00S,2024-10-29T04:07:43.7Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,91,73,2024-10-29T04:07:43Z,5300000,False,,,0,,K. Murray REBOUND (Off:2 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,550.0,6.0,4.0,2.0,,,,,,,,,,,,,,
552,PT10M24.00S,2024-10-29T04:07:57.0Z,4,REGULAR,3pt,Jump Shot,[],1628368,72.48685939553219,19.607843137254903,1610612758,91,73,2024-10-29T04:08:02Z,5310000,False,-152.0,206.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
553,PT10M21.00S,2024-10-29T04:08:00.0Z,4,REGULAR,rebound,offensive,[],1631099,,,1610612758,91,73,2024-10-29T04:08:02Z,5320000,False,,,0,,K. Murray REBOUND (Off:3 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,552.0,7.0,4.0,3.0,,,,,,,,,,,,,,
554,PT10M19.00S,2024-10-29T04:08:01.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,70.25295663600527,77.94117647058823,1610612758,94,73,2024-10-29T04:08:06Z,5330000,False,140.0,227.0,1,right,M. Monk 26' 3PT  (12 PTS) (K. Murray 2 AST),"[1628370, 1631099]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,26.66,Made,,,,,,,,,12.0,K. Murray,1631099.0,2.0,,,,,,
556,PT10M12.00S,2024-10-29T04:08:11.5Z,4,REGULAR,turnover,traveling,[],1630703,,,1610612757,94,73,2024-10-29T04:08:17Z,5350000,False,,,0,,S. Henderson traveling TURNOVER (3 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,3.0,,,200834.0,,,,,,,,,,
557,PT10M01.00S,2024-10-29T04:08:33.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,92.19776609724047,47.549019607843135,1610612758,96,73,2024-10-29T04:08:39Z,5360000,False,-12.0,21.0,1,right,D. Fox cutting Layup (22 PTS) (K. Huerter 4 AST),"[1628368, 1628989]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,,,,,22.0,K. Huerter,1628989.0,4.0,,,,,,
559,PT10M00.00S,2024-10-29T04:08:40.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,96,73,2024-10-29T04:08:40Z,5380000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M00.00S,2024-10-29T04:10:24.7Z,4,REGULAR,substitution,out,[],1641712,,,1610612757,96,73,2024-10-29T04:11:13Z,5400000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M00.00S,2024-10-29T04:10:24.7Z,4,REGULAR,substitution,in,[],1629028,,,1610612757,96,73,2024-10-29T04:11:13Z,5410000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M38.00S,2024-10-29T04:12:09.2Z,4,REGULAR,3pt,Jump Shot,[],1629014,5.075558475689881,2.696078431372549,1610612757,96,73,2024-10-29T04:12:17Z,5430000,False,237.0,-5.0,1,left,MISS A. Simons 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
565,PT09M37.00S,2024-10-29T04:12:10.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,96,73,2024-10-29T04:12:17Z,5440000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Right Corner 3,24+ Right,,,564.0,,,,,,,,,,,,,,,,,
566,PT09M18.00S,2024-10-29T04:12:43.9Z,4,REGULAR,3pt,Jump Shot,[],1628989,88.78120893561103,4.901960784313726,1610612758,96,73,2024-10-29T04:23:10Z,5450000,False,-225.0,53.0,1,right,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
567,PT09M15.00S,2024-10-29T04:12:46.9Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,96,73,2024-10-29T04:12:51Z,5460000,False,,,0,,J. Grant REBOUND (Off:0 Def:8),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,566.0,8.0,8.0,0.0,,,,,,,,,,,,,,
568,PT09M12.00S,2024-10-29T04:12:57.6Z,4,REGULAR,foul,offensive,[],1630703,,,1610612757,96,73,2024-10-29T04:13:06Z,5470000,False,,,0,,S. Henderson offensive FOUL (4 PF),"[1630703, 1628370]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left,,,,,,,,,,200834.0,,,,,4.0,0.0,Monk,1628370.0,,
570,PT09M12.00S,2024-10-29T04:12:57.6Z,4,REGULAR,turnover,offensive foul,[],1630703,,,1610612757,96,73,2024-10-29T04:12:57Z,5490000,False,,,0,,S. Henderson offensive foul TURNOVER (4 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left,,,,,,,4.0,,,200834.0,,,,,,,,,,
571,PT09M00.00S,2024-10-29T04:13:24.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,66.70499342969777,52.94117647058824,1610612758,99,73,2024-10-29T04:13:30Z,5500000,False,15.0,260.0,1,right,T. Lyles 26' 3PT  (3 PTS) (D. Fox 2 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,26.09,Made,,,,,,,,,3.0,D. Fox,1628368.0,2.0,,,,,,
573,PT08M42.00S,2024-10-29T04:13:41.8Z,4,REGULAR,turnover,lost ball,[],203924,,,1610612757,99,73,2024-10-29T04:13:47Z,5520000,False,,,0,,J. Grant lost ball TURNOVER (2 TO),"[203924, 1628370]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Monk,1628370.0,,,,,,,,,,,
574,PT08M42.00S,2024-10-29T04:13:41.8Z,4,REGULAR,steal,,[],1628370,,,1610612758,99,73,2024-10-29T04:15:20Z,5530000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
575,PT08M30.00S,2024-10-29T04:13:54.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631099,91.01511169513797,47.794117647058826,1610612758,99,73,2024-10-29T04:13:58Z,5540000,False,-11.0,32.0,1,right,MISS K. Murray Hook,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
576,PT08M28.00S,2024-10-29T04:13:56.3Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,99,73,2024-10-29T04:13:58Z,5550000,False,,,0,,D. Ayton REBOUND (Off:3 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,575.0,9.0,6.0,3.0,,,,,,,,,,,,,,
577,PT08M25.00S,2024-10-29T04:14:03.1Z,4,REGULAR,foul,personal,[],1628989,,,1610612757,99,73,2024-10-29T04:14:39Z,5560000,False,,,0,,K. Huerter personal FOUL (4 PF),"[1628989, 203924]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,,,1627962.0,,,,,4.0,0.0,Grant,203924.0,,
579,PT08M25.00S,2024-10-29T04:14:13.1Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,99,73,2024-10-29T04:14:24Z,5580000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M25.00S,2024-10-29T04:14:13.1Z,4,REGULAR,substitution,out,[],203924,,,1610612757,99,73,2024-10-29T04:14:24Z,5590000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M25.00S,2024-10-29T04:14:13.1Z,4,REGULAR,substitution,in,[],1631133,,,1610612757,99,73,2024-10-29T04:14:24Z,5600000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M25.00S,2024-10-29T04:14:13.1Z,4,REGULAR,substitution,in,[],1641712,,,1610612757,99,73,2024-10-29T04:14:24Z,5610000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M16.00S,2024-10-29T04:14:35.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,14.273981603153747,57.35294117647059,1610612757,99,73,2024-10-29T04:14:42Z,5620000,False,-37.0,82.0,1,left,MISS S. Henderson 8' Jump Shot,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,8.96,Missed,,,,,,,,,,,,,,,,,,
584,PT08M14.00S,2024-10-29T04:14:38.0Z,4,REGULAR,rebound,offensive,[],1641739,,,1610612757,99,73,2024-10-29T04:14:38Z,5630000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,583.0,1.0,0.0,1.0,,,,,,,,,,,,,,
585,PT08M10.00S,2024-10-29T04:14:42.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629028,17.296320630749015,40.19607843137255,1610612757,99,75,2024-10-29T04:14:51Z,5640000,False,49.0,110.0,1,left,D. Ayton 12' turnaround Jump Shot (18 PTS) (T. Camara 3 AST),"[1629028, 1641739]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,12.05,Made,,,,,,,,,18.0,T. Camara,1641739.0,3.0,,,,,,
589,PT07M58.00S,2024-10-29T04:14:58.7Z,4,REGULAR,foul,personal,[],1630703,,,1610612758,99,75,2024-10-29T04:15:23Z,5660000,False,,,0,,S. Henderson personal FOUL (5 PF),"[1630703, 1628368]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,200834.0,,,,,5.0,0.0,Fox,1628368.0,,
591,PT07M53.00S,2024-10-29T04:15:18.9Z,4,REGULAR,3pt,Jump Shot,[],1626168,71.17279894875165,20.588235294117645,1610612758,99,75,2024-10-29T04:15:26Z,5680000,False,-147.0,218.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
592,PT07M50.00S,2024-10-29T04:15:22.6Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,99,75,2024-10-29T04:15:22Z,5690000,False,,,0,,J. Walker REBOUND (Off:2 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,591.0,4.0,2.0,2.0,,,,,,,,,,,,,,
593,PT07M43.00S,2024-10-29T04:15:30.5Z,4,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612757,99,75,2024-10-29T04:15:37Z,5700000,False,,,0,,M. Monk shooting personal FOUL (2 PF) (Walker 2 FT),"[1628370, 1631133]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,200834.0,,,,,2.0,0.0,Walker,1631133.0,,
595,PT07M43.00S,2024-10-29T04:15:53.6Z,4,REGULAR,freethrow,1 of 2,[],1631133,,,1610612757,99,76,2024-10-29T04:15:53Z,5720000,False,,,0,,J. Walker Free Throw 1 of 2 (7 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
596,PT07M43.00S,2024-10-29T04:15:54.8Z,4,REGULAR,substitution,out,[],1626168,,,1610612757,99,76,2024-10-29T04:16:00Z,5730000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M43.00S,2024-10-29T04:15:54.8Z,4,REGULAR,substitution,in,[],1627734,,,1610612757,99,76,2024-10-29T04:16:00Z,5740000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M43.00S,2024-10-29T04:16:02.6Z,4,REGULAR,substitution,out,[],1628368,,,1610612757,99,76,2024-10-29T04:16:05Z,5750000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M43.00S,2024-10-29T04:16:02.6Z,4,REGULAR,substitution,in,[],1631165,,,1610612757,99,76,2024-10-29T04:16:05Z,5760000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M43.00S,2024-10-29T04:16:17.9Z,4,REGULAR,freethrow,2 of 2,[],1631133,,,1610612757,99,77,2024-10-29T04:16:17Z,5770000,False,,,0,,J. Walker Free Throw 2 of 2 (8 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
601,PT07M34.00S,2024-10-29T04:16:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,88.38699080157687,50.245098039215684,1610612758,99,77,2024-10-29T04:27:18Z,5780000,False,1.0,57.0,1,right,MISS K. Murray driving Layup - blocked,"[1631099, 1641739]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,Camara,1641739.0
602,PT07M34.00S,2024-10-29T04:16:30.6Z,4,REGULAR,block,,[],1641739,,,1610612758,99,77,2024-10-29T04:17:01Z,5790000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
603,PT07M31.00S,2024-10-29T04:16:33.6Z,4,REGULAR,rebound,defensive,[],1641712,,,1610612757,99,77,2024-10-29T04:16:41Z,5800000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,601.0,1.0,1.0,0.0,,,,,,,,,,,,,,
604,PT07M31.00S,2024-10-29T04:16:39.5Z,4,REGULAR,turnover,double dribble,[],1641712,,,1610612757,99,77,2024-10-29T04:16:53Z,5810000,False,,,0,,R. Rupert double dribble TURNOVER (1 TO),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,1627962.0,,,,,,,,,,
606,PT07M16.00S,2024-10-29T04:17:09.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,66.5735873850197,49.01960784313725,1610612758,99,77,2024-10-29T04:17:13Z,5830000,False,-5.0,262.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
607,PT07M13.00S,2024-10-29T04:17:12.0Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,99,77,2024-10-29T04:17:13Z,5840000,False,,,0,,D. Ayton REBOUND (Off:3 Def:7),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,606.0,10.0,7.0,3.0,,,,,,,,,,,,,,
608,PT07M11.00S,2024-10-29T04:17:16.3Z,4,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612757,99,77,2024-10-29T04:17:27Z,5850000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (Henderson 2 FT),"[1631165, 1630703]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,,,,,2.0,0.0,Henderson,1630703.0,,
610,PT07M11.00S,2024-10-29T04:17:35.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630703,,,1610612757,99,78,2024-10-29T04:28:57Z,5870000,False,,,0,,S. Henderson Free Throw 1 of 2 (15 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
613,PT07M11.00S,2024-10-29T04:17:35.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630703,,,1610612757,99,79,2024-10-29T04:28:57Z,5880000,False,,,0,,S. Henderson Free Throw 2 of 2 (16 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
614,PT07M04.00S,2024-10-29T04:17:59.2Z,4,REGULAR,turnover,out-of-bounds,[],1631165,,,1610612758,99,79,2024-10-29T04:18:07Z,5890000,False,,,0,,K. Ellis lost ball out-of-bounds TURNOVER (2 TO),[1631165],1610612758.0,SAC,lost ball,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,1628954.0,,,,,,,,,,
616,PT06M51.00S,2024-10-29T04:18:17.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,18.478975032851512,26.225490196078432,1610612757,99,79,2024-10-29T04:30:08Z,5910000,False,119.0,121.0,1,left,MISS D. Ayton 16' pullup Shot,[1629028],1610612757.0,POR,pullup,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,16.98,Missed,,,,,,,,,,,,,,,,,,
617,PT06M50.00S,2024-10-29T04:18:18.7Z,4,REGULAR,rebound,offensive,[],1641739,,,1610612757,99,79,2024-10-29T04:18:23Z,5920000,False,,,0,,T. Camara REBOUND (Off:2 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right Center,,,616.0,2.0,0.0,2.0,,,,,,,,,,,,,,
618,PT06M50.00S,2024-10-29T04:18:20.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641739,6.1268068331143235,51.470588235294116,1610612757,99,81,2024-10-29T04:30:36Z,5930000,False,-7.0,5.0,1,left,T. Camara putback Layup (2 PTS),[1641739],1610612757.0,POR,putback,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,,,2.0,,,,,,,,,
619,PT06M50.00S,2024-10-29T04:18:27.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,99,81,2024-10-29T04:18:27Z,5940000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M50.00S,2024-10-29T04:19:24.6Z,4,REGULAR,substitution,out,[],1628370,,,1610612758,99,81,2024-10-29T04:21:01Z,5950000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M50.00S,2024-10-29T04:19:24.6Z,4,REGULAR,substitution,out,[],1631165,,,1610612758,99,81,2024-10-29T04:21:01Z,5960000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
