actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
343,PT11M40.00S,2023-12-30T01:26:08.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,31.61957950065703,27.696078431372552,1610612752,55,44,2023-12-30T01:27:04Z,3350000,False,112.0,245.0,1,left,MISS J. Brunson 26' running 3PT,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
344,PT11M36.00S,2023-12-30T01:26:12.2Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,55,44,2023-12-30T01:26:16Z,3360000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,343.0,,,,,,,3.0,3.0,0.0,,,,,,,,
345,PT11M31.00S,2023-12-30T01:26:16.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631094,66.96780551905388,50.49019607843137,1610612753,58,44,2023-12-30T01:26:28Z,3370000,False,2.0,258.0,1,right,P. Banchero 25' 3PT running (17 PTS) (J. Suggs 4 AST),"[1631094, 1630591]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,,,17.0,,,,,,,J. Suggs,1630591.0,4.0,,
347,PT11M04.00S,2023-12-30T01:26:43.8Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612752,58,44,2023-12-30T01:26:48Z,3390000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1630532]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Wagner,1630532.0,,,,,
348,PT11M04.00S,2023-12-30T01:26:43.8Z,3,REGULAR,steal,,[],1630532,,,1610612753,58,44,2023-12-30T01:26:45Z,3400000,False,,,0,,F. Wagner STEAL (4 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
349,PT10M59.00S,2023-12-30T01:26:48.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630591,75.24638633377135,95.09803921568627,1610612753,58,44,2023-12-30T01:26:55Z,3410000,False,225.0,180.0,1,right,MISS J. Suggs 28' running 3PT,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,28.87,Missed,,,,,,,,,,,,,,,,,,
350,PT10M56.00S,2023-12-30T01:26:51.5Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,58,44,2023-12-30T01:26:55Z,3420000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,349.0,,,,,,,1.0,1.0,0.0,,,,,,,,
351,PT10M47.00S,2023-12-30T01:27:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.966491458607096,45.09803921568628,1610612752,58,44,2023-12-30T01:27:07Z,3430000,False,25.0,22.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
353,PT10M44.00S,2023-12-30T01:27:04.4Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,58,44,2023-12-30T01:36:30Z,3450000,False,,,0,,A. Black REBOUND (Off:2 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,351.0,,,,,,,4.0,2.0,2.0,,,,,,,,
354,PT10M36.00S,2023-12-30T01:27:14.5Z,3,REGULAR,foul,personal,[],1628392,,,1610612753,58,44,2023-12-30T01:27:45Z,3460000,False,,,0,,I. Hartenstein personal FOUL (3 PF),"[1628392, 1631094]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,201245.0,3.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
356,PT10M26.00S,2023-12-30T01:27:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.11760840998686,58.08823529411765,1610612753,58,44,2023-12-30T01:30:59Z,3480000,False,40.0,12.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,,,,,,,,,,,,,
357,PT10M24.00S,2023-12-30T01:27:47.1Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,58,44,2023-12-30T01:27:53Z,3490000,False,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,356.0,,,,,,,4.0,4.0,0.0,,,,,,,,
358,PT10M20.00S,2023-12-30T01:27:50.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,8.886333771353483,59.55882352941176,1610612752,58,46,2023-12-30T01:31:07Z,3500000,False,-48.0,31.0,1,left,J. Randle running finger roll Layup (21 PTS) (J. Brunson 4 AST),"[203944, 1628973]",1610612752.0,NYK,running finger roll,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,,,,,,,21.0,,,,,,,J. Brunson,1628973.0,4.0,,
360,PT10M12.00S,2023-12-30T01:28:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,92.72339027595268,54.90196078431373,1610612753,60,46,2023-12-30T01:28:11Z,3520000,False,25.0,16.0,1,right,G. Bitadze Layup (9 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,9.0,,,,,,,,,,,
361,PT10M12.00S,2023-12-30T01:28:02.9Z,3,REGULAR,foul,personal,['1freethrow'],1628978,,,1610612753,60,46,2023-12-30T01:28:38Z,3530000,False,,,0,,D. DiVincenzo shooting personal FOUL (3 PF) (Bitadze 1 FT),"[1628978, 1629048]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,201246.0,3.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,
363,PT10M12.00S,2023-12-30T01:28:44.5Z,3,REGULAR,freethrow,1 of 1,[],1629048,,,1610612753,61,46,2023-12-30T01:28:44Z,3550000,False,,,0,,G. Bitadze Free Throw 1 of 1 (10 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
364,PT09M54.00S,2023-12-30T01:29:04.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,11.777266754270697,62.00980392156863,1610612752,61,46,2023-12-30T01:29:09Z,3560000,False,-60.0,58.0,1,left,MISS J. Randle 8' driving floating Shot,[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,8.36,Missed,,,,,,,,,,,,,,,,,,
365,PT09M52.00S,2023-12-30T01:29:06.3Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,61,46,2023-12-30T01:29:09Z,3570000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,,,364.0,,,,,,,4.0,4.0,0.0,,,,,,,,
366,PT09M49.00S,2023-12-30T01:29:11.4Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612753,61,46,2023-12-30T01:38:51Z,3580000,False,,,0,,J. Brunson shooting personal FOUL (2 PF) (Banchero 2 FT),"[1628973, 1631094]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
368,PT09M49.00S,2023-12-30T01:29:43.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,62,46,2023-12-30T01:29:43Z,3600000,False,,,0,,P. Banchero Free Throw 1 of 2 (18 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
369,PT09M49.00S,2023-12-30T01:30:01.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,63,46,2023-12-30T01:30:01Z,3610000,False,,,0,,P. Banchero Free Throw 2 of 2 (19 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
370,PT09M31.00S,2023-12-30T01:30:21.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,12.828515111695138,51.71568627450981,1610612752,63,46,2023-12-30T01:30:28Z,3620000,False,-9.0,68.0,1,left,MISS J. Randle 6' turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
371,PT09M29.00S,2023-12-30T01:30:23.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,63,46,2023-12-30T01:30:28Z,3630000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,370.0,,,,,,,5.0,5.0,0.0,,,,,,,,
372,PT09M25.00S,2023-12-30T01:30:28.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630532,92.19776609724047,54.90196078431373,1610612753,65,46,2023-12-30T01:40:10Z,3640000,False,25.0,21.0,1,right,F. Wagner running reverse Layup (17 PTS) (P. Banchero 2 AST),"[1630532, 1631094]",1610612753.0,ORL,running reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,17.0,,,,,,,P. Banchero,1631094.0,2.0,,
374,PT09M25.00S,2023-12-30T01:30:32.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,65,46,2023-12-30T01:30:32Z,3660000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT09M25.00S,2023-12-30T01:30:51.4Z,3,REGULAR,foul,technical,['1freethrow'],1629628,,,1610612752,65,46,2023-12-30T01:37:49Z,3670000,False,,,0,,R. Barrett technical FOUL (1 Tech),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,201245.0,0.0,1.0,,,,,,,,,,,,,,
378,PT09M25.00S,2023-12-30T01:33:27.4Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612752,66,46,2023-12-30T01:33:27Z,3690000,False,,,0,,F. Wagner technical Free Throw 1 of 1 (18 PTS),[1630532],1610612753.0,ORL,technical,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
379,PT09M10.00S,2023-12-30T01:33:51.0Z,3,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612752,66,46,2023-12-30T01:34:02Z,3700000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Randle 2 FT),"[1629048, 203944]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,
381,PT09M10.00S,2023-12-30T01:34:22.7Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,66,47,2023-12-30T01:34:42Z,3720000,False,,,0,,J. Randle Free Throw 1 of 2 (22 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
382,PT09M10.00S,2023-12-30T01:34:22.7Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,66,47,2023-12-30T01:34:42Z,3730000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
383,PT09M08.00S,2023-12-30T01:34:24.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,66,47,2023-12-30T01:34:42Z,3740000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,382.0,,,,,,,6.0,6.0,0.0,,,,,,,,
384,PT08M46.00S,2023-12-30T01:35:03.5Z,3,REGULAR,3pt,Jump Shot,[],1630532,67.88764783180025,27.205882352941174,1610612753,66,47,2023-12-30T01:35:09Z,3750000,False,-114.0,249.0,1,right,MISS F. Wagner 27' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,27.42,Missed,,,,,,,,,,,,,,,,,,
385,PT08M43.00S,2023-12-30T01:35:06.5Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,66,47,2023-12-30T01:35:09Z,3760000,False,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,384.0,,,,,,,5.0,5.0,0.0,,,,,,,,
386,PT08M41.00S,2023-12-30T01:35:08.2Z,3,REGULAR,turnover,lost ball,[],1628973,,,1610612752,66,47,2023-12-30T01:35:16Z,3770000,False,,,0,,J. Brunson lost ball TURNOVER (3 TO),"[1628973, 1641710]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,Black,1641710.0,,,,,
387,PT08M41.00S,2023-12-30T01:35:08.2Z,3,REGULAR,steal,,[],1641710,,,1610612753,66,47,2023-12-30T01:35:09Z,3780000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
388,PT08M37.00S,2023-12-30T01:35:13.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,71.43561103810775,17.15686274509804,1610612753,66,47,2023-12-30T01:35:21Z,3790000,False,-164.0,216.0,1,right,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
389,PT08M32.00S,2023-12-30T01:35:18.0Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,66,47,2023-12-30T01:35:21Z,3800000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,388.0,,,,,,,1.0,1.0,0.0,,,,,,,,
390,PT08M26.00S,2023-12-30T01:35:23.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,19.793035479632064,6.61764705882353,1610612752,66,47,2023-12-30T01:42:14Z,3810000,False,217.0,134.0,1,left,MISS D. DiVincenzo 25' running 3PT,[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
391,PT08M22.00S,2023-12-30T01:35:27.3Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,66,47,2023-12-30T01:35:28Z,3820000,False,,,0,,A. Black REBOUND (Off:2 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,390.0,,,,,,,5.0,3.0,2.0,,,,,,,,
392,PT08M14.00S,2023-12-30T01:35:35.4Z,3,REGULAR,turnover,lost ball,[],1629048,,,1610612753,66,47,2023-12-30T01:35:39Z,3830000,False,,,0,,G. Bitadze lost ball TURNOVER (2 TO),"[1629048, 1628978]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,DiVincenzo,1628978.0,,,,,
393,PT08M14.00S,2023-12-30T01:35:35.4Z,3,REGULAR,steal,,[],1628978,,,1610612752,66,47,2023-12-30T01:35:36Z,3840000,False,,,0,,D. DiVincenzo STEAL (3 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
394,PT08M07.00S,2023-12-30T01:35:44.3Z,3,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612752,66,47,2023-12-30T01:38:37Z,3850000,False,,,0,,G. Bitadze flagrant-type-1 personal FOUL (2 PF) (Hartenstein 2 FT),"[1629048, 1628392]",1610612753.0,ORL,flagrant-type-1,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,201245.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,,
397,PT08M07.00S,2023-12-30T01:38:40.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628392,,,1610612752,66,48,2023-12-30T01:47:25Z,3880000,False,,,0,,I. Hartenstein flagrant Free Throw 1 of 2 (6 PTS),[1628392],1610612752.0,NYK,flagrant,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
398,PT08M07.00S,2023-12-30T01:38:40.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628392,,,1610612752,66,49,2023-12-30T01:47:25Z,3890000,False,,,0,,I. Hartenstein flagrant Free Throw 2 of 2 (7 PTS),[1628392],1610612752.0,NYK,flagrant,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
399,PT07M58.00S,2023-12-30T01:39:10.0Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612752,66,49,2023-12-30T01:39:16Z,3900000,False,,,0,,J. Randle bad pass TURNOVER (4 TO),"[203944, 1629048]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,4.0,Bitadze,1629048.0,,,,,
400,PT07M58.00S,2023-12-30T01:39:10.0Z,3,REGULAR,steal,,[],1629048,,,1610612753,66,49,2023-12-30T01:49:55Z,3910000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
401,PT07M55.00S,2023-12-30T01:39:13.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641710,92.59198423127464,57.59803921568627,1610612753,68,49,2023-12-30T01:39:23Z,3920000,False,38.0,17.0,1,right,A. Black running alley-oop DUNK (4 PTS) (J. Suggs 5 AST),"[1641710, 1630591]",1610612753.0,ORL,running alley-oop,,,Black,A. Black,,,,,Restricted Area,0-8 Center,4.17,Made,,,,,,,4.0,,,,,,,J. Suggs,1630591.0,5.0,,
403,PT07M46.00S,2023-12-30T01:39:21.6Z,3,REGULAR,3pt,Jump Shot,[],1628978,33.590670170827856,37.99019607843137,1610612752,68,49,2023-12-30T01:39:29Z,3940000,False,60.0,263.0,1,left,MISS D. DiVincenzo 27' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,27.0,Missed,,,,,,,,,,,,,,,,,,
404,PT07M44.00S,2023-12-30T01:39:23.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,68,49,2023-12-30T01:45:39Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,403.0,,,,,,,,,,,,,,,,,
406,PT07M34.00S,2023-12-30T01:39:45.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,4.418528252299605,98.2843137254902,1610612752,68,49,2023-12-30T01:39:50Z,3970000,False,-241.0,-11.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,24.17,Missed,,,,,,,,,,,,,,,,,,
407,PT07M31.00S,2023-12-30T01:39:48.6Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,68,49,2023-12-30T01:39:50Z,3980000,False,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,406.0,,,,,,,7.0,7.0,0.0,,,,,,,,
408,PT07M27.00S,2023-12-30T01:39:52.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,92.59198423127464,57.107843137254896,1610612753,68,49,2023-12-30T01:42:11Z,3990000,False,36.0,17.0,1,right,MISS J. Suggs running Layup - blocked,"[1630591, 1628978]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,DiVincenzo,1628978.0
498,PT07M27.00S,2023-12-30T01:39:52.1Z,3,REGULAR,block,,[],1628978,,,1610612753,68,49,2023-12-30T01:52:31Z,3995000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
409,PT07M25.00S,2023-12-30T01:39:54.1Z,3,REGULAR,rebound,offensive,[],1631094,,,1610612753,68,49,2023-12-30T01:40:01Z,4000000,False,,,0,,P. Banchero REBOUND (Off:1 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,408.0,,,,,,,8.0,7.0,1.0,,,,,,,,
410,PT07M24.00S,2023-12-30T01:39:55.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,91.27792378449409,59.31372549019608,1610612753,68,49,2023-12-30T01:40:11Z,4010000,False,47.0,29.0,1,right,MISS P. Banchero Layup - blocked,"[1631094, 1628973]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,Brunson,1628973.0
411,PT07M24.00S,2023-12-30T01:39:55.7Z,3,REGULAR,block,,[],1628973,,,1610612753,68,49,2023-12-30T01:39:57Z,4020000,False,,,0,,J. Brunson BLOCK (1 BLK),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
412,PT07M22.00S,2023-12-30T01:39:57.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,68,49,2023-12-30T01:42:36Z,4030000,False,,,0,,J. Randle REBOUND (Off:2 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,410.0,,,,,,,9.0,7.0,2.0,,,,,,,,
414,PT07M15.00S,2023-12-30T01:40:04.0Z,3,REGULAR,3pt,Jump Shot,[],1629628,27.991540735873848,76.00337009803921,1610612752,68,52,2023-12-30T01:40:14Z,4050000,False,-130.0,211.0,1,left,R. Barrett 24' 3PT  (8 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,24.75,Made,,,,,,,8.0,,,,,,,J. Randle,203944.0,2.0,,
416,PT06M58.00S,2023-12-30T01:40:20.9Z,3,REGULAR,3pt,Jump Shot,[],1630591,68.54467805519053,70.09803921568627,1610612753,68,52,2023-12-30T01:40:36Z,4070000,False,100.0,243.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.31,Missed,,,,,,,,,,,,,,,,,,
417,PT06M57.00S,2023-12-30T01:40:30.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,68,52,2023-12-30T01:40:30Z,4080000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,416.0,,,,,,,,,,,,,,,,,
418,PT06M57.00S,2023-12-30T01:40:31.6Z,3,REGULAR,foul,personal,[],203944,,,1610612753,68,52,2023-12-30T01:40:35Z,4090000,False,,,0,,J. Randle loose ball personal FOUL (2 PF),"[203944, 1629048]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,201246.0,2.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,
420,PT06M49.00S,2023-12-30T01:40:51.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,92.19776609724047,56.127450980392155,1610612753,68,52,2023-12-30T01:41:07Z,4110000,False,31.0,21.0,1,right,MISS J. Suggs reverse Layup,[1630591],1610612753.0,ORL,reverse,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
421,PT06M49.00S,2023-12-30T01:40:51.8Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,68,52,2023-12-30T01:41:07Z,4120000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,420.0,,,,,,,5.0,4.0,1.0,,,,,,,,
422,PT06M49.00S,2023-12-30T01:41:04.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612753,68,52,2023-12-30T01:52:10Z,4130000,False,,,0,,D. DiVincenzo personal FOUL (4 PF) (Wagner 2 FT),"[1628978, 1630532]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,202901.0,4.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
424,PT06M49.00S,2023-12-30T01:41:31.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,69,52,2023-12-30T01:41:31Z,4150000,False,,,0,,F. Wagner Free Throw 1 of 2 (19 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
425,PT06M49.00S,2023-12-30T01:41:46.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,70,52,2023-12-30T01:41:46Z,4160000,False,,,0,,F. Wagner Free Throw 2 of 2 (20 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
426,PT06M42.00S,2023-12-30T01:41:57.1Z,3,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612752,70,52,2023-12-30T01:42:04Z,4170000,False,,,0,,A. Black shooting personal FOUL (3 PF) (Brunson 2 FT),"[1641710, 1628973]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,201245.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
