actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
511,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,in,['startperiod'],1629643,,,1610612753,66,90,2024-01-10T01:53:41Z,5070000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,in,['startperiod'],1630591,,,1610612753,66,90,2024-01-10T01:53:41Z,5080000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612753,66,90,2024-01-10T01:53:41Z,5090000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612753,66,90,2024-01-10T01:53:41Z,5100000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612753,66,90,2024-01-10T01:53:41Z,5110000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,out,['startperiod'],1628365,,,1610612753,66,90,2024-01-10T01:55:26Z,5115000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2024-01-10T01:53:43.8Z,4,REGULAR,period,start,[],0,,,1610612753,66,90,2024-01-10T01:53:43Z,5120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M42.00S,2024-01-10T01:54:00.7Z,4,REGULAR,turnover,bad pass,[],1630591,,,1610612753,66,90,2024-01-10T01:54:05Z,5130000,False,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 203497]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Gobert,203497.0,,
518,PT11M42.00S,2024-01-10T01:54:00.7Z,4,REGULAR,steal,,[],203497,,,1610612750,66,90,2024-01-10T01:54:03Z,5140000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT11M26.00S,2024-01-10T01:54:16.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201144,7.703679369250986,48.03921568627451,1610612750,66,90,2024-01-10T01:54:23Z,5150000,False,10.0,20.0,1,left,MISS M. Conley driving Layup,[201144],1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
520,PT11M23.00S,2024-01-10T01:54:19.6Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,66,90,2024-01-10T01:54:19Z,5160000,False,,,0,,C. Okeke REBOUND (Off:2 Def:7),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,519.0,,,,,,9.0,7.0,2.0,,,,,,,,,
521,PT11M20.00S,2024-01-10T01:54:22.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641710,89.43823915900131,95.58823529411765,1610612753,66,90,2024-01-10T01:54:29Z,5170000,False,228.0,47.0,1,right,MISS A. Black running 3PT,[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Right Corner 3,24+ Right,23.27,Missed,,,,,,,,,,,,,,,,,,
522,PT11M17.00S,2024-01-10T01:54:25.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,66,90,2024-01-10T01:54:29Z,5180000,False,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,521.0,,,,,,6.0,5.0,1.0,,,,,,,,,
523,PT11M04.00S,2024-01-10T01:54:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.360709592641262,49.754901960784316,1610612750,66,90,2024-01-10T01:54:48Z,5190000,False,1.0,26.0,1,left,MISS K. Towns driving Layup - blocked,"[1626157, 1629643]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,Okeke,1629643.0
524,PT11M04.00S,2024-01-10T01:54:37.9Z,4,REGULAR,block,,[],1629643,,,1610612750,66,90,2024-01-10T02:03:53Z,5200000,False,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
525,PT10M58.00S,2024-01-10T01:54:43.9Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,66,90,2024-01-10T01:54:48Z,5210000,False,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,523.0,,,,,,3.0,3.0,0.0,,,,,,,,,
526,PT10M56.00S,2024-01-10T01:54:46.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630243,87.07293035479631,96.81372549019608,1610612753,66,90,2024-01-10T03:13:46Z,5220000,False,234.0,69.0,1,right,MISS T. Queen 24' running 3PT,[1630243],1610612753.0,ORL,running,,,Queen,T. Queen,,,,,Right Corner 3,24+ Right,24.41,Missed,,,,,,,,,,,,,,,,,,
527,PT10M56.00S,2024-01-10T01:54:46.7Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,66,90,2024-01-10T01:55:01Z,5230000,False,,,0,,M. Wagner REBOUND (Off:1 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,,,526.0,,,,,,4.0,3.0,1.0,,,,,,,,,
528,PT10M51.00S,2024-01-10T01:54:52.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,92.32917214191852,51.9607843137255,1610612753,68,90,2024-01-10T01:56:15Z,5240000,False,10.0,20.0,1,right,M. Wagner putback Layup (16 PTS),[1629021],1610612753.0,ORL,putback,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.19,Made,,,16.0,,,,,,,,,,,,,,,
529,PT10M39.00S,2024-01-10T01:55:10.4Z,4,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612750,68,90,2024-01-10T01:55:19Z,5250000,False,,,0,,M. Wagner shooting personal FOUL (2 PF) (Gobert 2 FT),"[1629021, 203497]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,2003.0,,,,,,,,2.0,0.0,Gobert,203497.0,,,,,
532,PT10M39.00S,2024-01-10T01:55:34.1Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,68,91,2024-01-10T01:55:34Z,5270000,False,,,0,,R. Gobert Free Throw 1 of 2 (18 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,18.0,,,,,,,,,,,,,,,
533,PT10M39.00S,2024-01-10T01:55:59.1Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,68,92,2024-01-10T01:55:59Z,5280000,False,,,0,,R. Gobert Free Throw 2 of 2 (19 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,19.0,,,,,,,,,,,,,,,
534,PT10M22.00S,2024-01-10T01:56:21.9Z,4,REGULAR,turnover,bad pass,[],1641710,,,1610612753,68,92,2024-01-10T01:56:27Z,5290000,False,,,0,,A. Black bad pass TURNOVER (2 TO),"[1641710, 1626157]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Towns,1626157.0,,
535,PT10M22.00S,2024-01-10T01:56:21.9Z,4,REGULAR,steal,,[],1626157,,,1610612750,68,92,2024-01-10T01:56:25Z,5300000,False,,,0,,K. Towns STEAL (3 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT10M15.00S,2024-01-10T01:56:31.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630183,16.770696452036795,42.8921568627451,1610612750,68,94,2024-01-10T01:56:46Z,5310000,False,36.0,105.0,1,left,J. McDaniels 11' driving DUNK (9 PTS) (J. McLaughlin 4 AST),"[1630183, 1629162]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,11.09,Made,,,9.0,J. McLaughlin,1629162.0,4.0,,,,,,,,,,,,
538,PT10M15.00S,2024-01-10T01:56:38.9Z,4,REGULAR,foul,personal,['1freethrow'],1641710,,,1610612750,68,94,2024-01-10T01:56:47Z,5330000,False,,,0,,A. Black shooting personal FOUL (2 PF) (McDaniels 1 FT),"[1641710, 1630183]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,1630886.0,,,,,,,,2.0,0.0,McDaniels,1630183.0,,,,,
540,PT10M15.00S,2024-01-10T01:57:02.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630183,,,1610612750,68,95,2024-01-10T01:57:02Z,5350000,False,,,0,,J. McDaniels Free Throw 1 of 1 (10 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,10.0,,,,,,,,,,,,,,,
542,PT09M55.00S,2024-01-10T01:57:43.1Z,4,REGULAR,3pt,Jump Shot,[],1630591,89.96386333771353,96.81372549019608,1610612753,71,95,2024-01-10T01:57:48Z,5370000,False,234.0,42.0,1,right,J. Suggs 3PT  (17 PTS) (A. Black 3 AST),"[1630591, 1641710]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,23.78,Made,,,17.0,A. Black,1641710.0,3.0,,,,,,,,,,,,
544,PT09M38.00S,2024-01-10T01:57:59.8Z,4,REGULAR,2pt,Jump Shot,[],1626157,24.78646517739816,58.333333333333336,1610612750,71,95,2024-01-10T01:58:05Z,5390000,False,-42.0,180.0,1,left,MISS K. Towns 18' step back Shot,[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,18.53,Missed,,,,,,,,,,,,,,,,,,
545,PT09M35.00S,2024-01-10T01:58:02.8Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,71,95,2024-01-10T01:58:05Z,5400000,False,,,0,,M. Wagner REBOUND (Off:1 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,544.0,,,,,,5.0,4.0,1.0,,,,,,,,,
546,PT09M28.00S,2024-01-10T01:58:10.3Z,4,REGULAR,3pt,Jump Shot,[],1629643,89.04402102496715,96.07843137254902,1610612753,71,95,2024-01-10T01:58:22Z,5410000,False,230.0,50.0,1,right,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
547,PT09M27.00S,2024-01-10T01:58:11.3Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,71,95,2024-01-10T01:58:54Z,5420000,False,,,0,,M. Wagner REBOUND (Off:2 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,,,546.0,,,,,,6.0,4.0,2.0,,,,,,,,,
548,PT09M26.00S,2024-01-10T01:58:15.7Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612753,71,95,2024-01-10T01:58:24Z,5430000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Wagner 2 FT),"[203497, 1629021]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,1630886.0,,,,,,,,2.0,0.0,Wagner,1629021.0,,,,,
550,PT09M26.00S,2024-01-10T01:58:43.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629021,,,1610612753,71,95,2024-01-10T01:58:43Z,5450000,False,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
551,PT09M26.00S,2024-01-10T01:58:43.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,71,95,2024-01-10T01:58:43Z,5460000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,
552,PT09M26.00S,2024-01-10T01:59:02.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629021,,,1610612753,72,95,2024-01-10T01:59:02Z,5470000,False,,,0,,M. Wagner Free Throw 2 of 2 (17 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,17.0,,,,,,,,,,,,,,,
553,PT09M11.00S,2024-01-10T01:59:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.229303547963205,47.549019607843135,1610612750,72,95,2024-01-10T01:59:21Z,5480000,False,12.0,25.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
554,PT09M08.00S,2024-01-10T01:59:19.1Z,4,REGULAR,rebound,defensive,[],1641710,,,1610612753,72,95,2024-01-10T01:59:19Z,5490000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,553.0,,,,,,1.0,1.0,0.0,,,,,,,,,
555,PT08M58.00S,2024-01-10T01:59:29.1Z,4,REGULAR,3pt,Jump Shot,[],1630591,88.78120893561103,3.9215686274509802,1610612753,75,95,2024-01-10T01:59:34Z,5500000,False,-230.0,53.0,1,right,J. Suggs 3PT  (20 PTS) (T. Queen 3 AST),"[1630591, 1630243]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.64,Made,,,20.0,T. Queen,1630243.0,3.0,,,,,,,,,,,,
557,PT08M39.00S,2024-01-10T01:59:48.6Z,4,REGULAR,3pt,Jump Shot,[],1629162,6.521024967148489,97.30392156862744,1610612750,75,95,2024-01-10T01:59:53Z,5520000,False,-237.0,9.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
558,PT08M35.00S,2024-01-10T01:59:52.6Z,4,REGULAR,rebound,defensive,[],1630243,,,1610612753,75,95,2024-01-10T01:59:53Z,5530000,False,,,0,,T. Queen REBOUND (Off:1 Def:1),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Left Corner 3,24+ Left,,,557.0,,,,,,2.0,1.0,1.0,,,,,,,,,
559,PT08M29.00S,2024-01-10T01:59:58.9Z,4,REGULAR,turnover,lost ball,[],1630243,,,1610612753,75,95,2024-01-10T02:00:08Z,5540000,False,,,0,,T. Queen lost ball TURNOVER (2 TO),"[1630243, 201144]",1610612753.0,ORL,,,,Queen,T. Queen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Conley,201144.0,,
560,PT08M29.00S,2024-01-10T01:59:58.9Z,4,REGULAR,steal,,[],201144,,,1610612750,75,95,2024-01-10T02:00:02Z,5550000,False,,,0,,M. Conley STEAL (2 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
561,PT08M24.00S,2024-01-10T02:00:03.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629162,5.995400788436268,54.90196078431373,1610612750,75,97,2024-01-10T02:00:13Z,5560000,False,-25.0,4.0,1,left,J. McLaughlin running Layup (4 PTS) (J. McDaniels 1 AST),"[1629162, 1630183]",1610612750.0,MIN,running,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,2.48,Made,,,4.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,
562,PT08M09.00S,2024-01-10T02:00:18.2Z,4,REGULAR,3pt,Jump Shot,[],1629021,89.83245729303549,97.05882352941177,1610612753,75,97,2024-01-10T02:00:42Z,5570000,False,235.0,43.0,1,right,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,23.92,Missed,,,,,,,,,,,,,,,,,,
563,PT08M05.00S,2024-01-10T02:00:22.2Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,75,97,2024-01-10T02:00:42Z,5580000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:8),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,562.0,,,,,,8.0,8.0,0.0,,,,,,,,,
564,PT08M04.00S,2024-01-10T02:00:25.9Z,4,REGULAR,foul,personal,[],1629021,,,1610612750,75,97,2024-01-10T02:00:38Z,5590000,False,,,0,,M. Wagner personal FOUL (3 PF),"[1629021, 1630183]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,1662.0,,,,,,,,3.0,0.0,McDaniels,1630183.0,,,,,
566,PT08M04.00S,2024-01-10T02:00:43.4Z,4,REGULAR,substitution,out,[],1629643,,,1610612750,75,97,2024-01-10T02:01:01Z,5610000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M04.00S,2024-01-10T02:00:43.4Z,4,REGULAR,substitution,out,[],1630591,,,1610612750,75,97,2024-01-10T02:01:01Z,5620000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M04.00S,2024-01-10T02:00:43.4Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,75,97,2024-01-10T02:01:01Z,5630000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M04.00S,2024-01-10T02:00:43.4Z,4,REGULAR,substitution,in,[],1631094,,,1610612750,75,97,2024-01-10T02:01:01Z,5640000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M04.00S,2024-01-10T02:00:43.4Z,4,REGULAR,substitution,in,[],1631216,,,1610612750,75,97,2024-01-10T02:01:01Z,5650000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M04.00S,2024-01-10T02:00:43.4Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,75,97,2024-01-10T02:01:01Z,5660000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M48.00S,2024-01-10T02:01:14.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,7.703679369250986,36.51960784313725,1610612750,75,99,2024-01-10T02:02:06Z,5670000,False,67.0,20.0,1,left,J. McDaniels 7' driving floating Jump Shot (12 PTS),[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.03,Made,,,12.0,,,,,,,,,,,,,,,
573,PT07M40.00S,2024-01-10T02:01:23.3Z,4,REGULAR,3pt,Jump Shot,[],1630243,90.48948751642575,3.9215686274509802,1610612753,78,99,2024-01-10T02:01:33Z,5680000,False,-230.0,37.0,1,right,T. Queen 3PT  (8 PTS) (C. Houstan 2 AST),"[1630243, 1631216]",1610612753.0,ORL,,,,Queen,T. Queen,,,,,Left Corner 3,24+ Left,23.33,Made,,,8.0,C. Houstan,1631216.0,2.0,,,,,,,,,,,,
575,PT07M39.00S,2024-01-10T02:01:34.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,78,99,2024-01-10T02:01:34Z,5700000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M39.00S,2024-01-10T02:03:41.6Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,78,99,2024-01-10T02:04:03Z,5710000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M39.00S,2024-01-10T02:03:41.6Z,4,REGULAR,substitution,in,[],203937,,,1610612750,78,99,2024-01-10T02:04:03Z,5720000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M24.00S,2024-01-10T02:04:37.2Z,4,REGULAR,3pt,Jump Shot,[],201144,28.33442838370565,77.69607843137256,1610612750,78,102,2024-01-10T02:04:56Z,5730000,False,-138.0,214.0,1,left,M. Conley 25' 3PT pullup (11 PTS) (R. Gobert 1 AST),"[201144, 203497]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.47,Made,,,11.0,R. Gobert,203497.0,1.0,,,,,,,,,,,,
581,PT07M05.00S,2024-01-10T02:04:54.4Z,4,REGULAR,3pt,Jump Shot,[],1631216,69.59592641261499,69.85294117647058,1610612753,78,102,2024-01-10T02:05:00Z,5750000,False,99.0,233.0,1,right,MISS C. Houstan 25' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
582,PT07M01.00S,2024-01-10T02:04:58.4Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,78,102,2024-01-10T02:05:00Z,5760000,False,,,0,,M. Wagner REBOUND (Off:3 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,581.0,,,,,,7.0,4.0,3.0,,,,,,,,,
583,PT06M53.00S,2024-01-10T02:05:06.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630243,77.7431011826544,54.65686274509803,1610612753,78,102,2024-01-10T02:05:14Z,5770000,False,23.0,157.0,1,right,MISS T. Queen 15' pullup Shot,[1630243],1610612753.0,ORL,pullup,,,Queen,T. Queen,,,,,Mid-Range,8-16 Center,15.84,Missed,,,,,,,,,,,,,,,,,,
584,PT06M48.00S,2024-01-10T02:05:11.6Z,4,REGULAR,rebound,defensive,[],201144,,,1610612750,78,102,2024-01-10T02:05:14Z,5780000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Center,,,583.0,,,,,,3.0,3.0,0.0,,,,,,,,,
585,PT06M44.00S,2024-01-10T02:05:16.6Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,78,102,2024-01-10T02:05:22Z,5790000,False,,,0,,A. Edwards bad pass TURNOVER (4 TO),"[1630162, 1641710]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,4.0,Black,1641710.0,,
586,PT06M44.00S,2024-01-10T02:05:16.6Z,4,REGULAR,steal,,[],1641710,,,1610612753,78,102,2024-01-10T02:05:18Z,5800000,False,,,0,,A. Black STEAL (2 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
587,PT06M40.00S,2024-01-10T02:05:20.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629021,93.51182654402102,51.225490196078425,1610612753,80,102,2024-01-10T02:05:29Z,5810000,False,6.0,8.0,1,right,M. Wagner running DUNK (19 PTS) (A. Black 4 AST),"[1629021, 1641710]",1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.05,Made,,,19.0,A. Black,1641710.0,4.0,,,,,,,,,,,,
589,PT06M19.00S,2024-01-10T02:05:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,8.09789750328515,51.225490196078425,1610612750,80,104,2024-01-10T02:05:50Z,5830000,False,-6.0,24.0,1,left,K. Anderson driving Layup (11 PTS),[203937],1610612750.0,MIN,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.44,Made,,,11.0,,,,,,,,,,,,,,,
590,PT05M57.00S,2024-01-10T02:06:03.4Z,4,REGULAR,3pt,Jump Shot,[],1631216,78.13731931668858,91.66666666666666,1610612753,83,104,2024-01-10T02:06:08Z,5840000,False,208.0,153.0,1,right,C. Houstan 25' 3PT  (6 PTS) (M. Wagner 2 AST),"[1631216, 1629021]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,25.85,Made,,,6.0,M. Wagner,1629021.0,2.0,,,,,,,,,,,,
592,PT05M35.00S,2024-01-10T02:06:24.4Z,4,REGULAR,3pt,Jump Shot,[],201144,29.25427069645204,23.52941176470588,1610612750,83,104,2024-01-10T02:06:35Z,5860000,False,132.0,222.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
593,PT05M33.00S,2024-01-10T02:06:26.4Z,4,REGULAR,rebound,offensive,[],1630162,,,1610612750,83,104,2024-01-10T02:06:35Z,5870000,False,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,592.0,,,,,,2.0,1.0,1.0,,,,,,,,,
594,PT05M30.00S,2024-01-10T02:06:31.1Z,4,REGULAR,turnover,lost ball,[],1630162,,,1610612750,83,104,2024-01-10T02:06:38Z,5880000,False,,,0,,A. Edwards lost ball TURNOVER (5 TO),"[1630162, 1629021]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,5.0,Wagner,1629021.0,,
