actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
522,PT03M37.00S,2024-03-20T01:07:08.3Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612766,110,80,2024-03-20T01:07:12Z,5110000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:3),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,521.0,3.0,3.0,0.0,,,,
523,PT03M34.00S,2024-03-20T01:07:15.1Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630197,87.33574244415243,47.05882352941176,1610612766,110,82,2024-03-20T01:08:12Z,5120000,False,-15.0,67.0,1,right,A. Pokusevski 6' driving floating Jump Shot (2 PTS),[1630197],1610612766.0,CHA,driving floating,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,2.0,,,,,,,,,,,,,,,,,
524,PT03M34.00S,2024-03-20T01:07:18.8Z,4,REGULAR,foul,personal,['1freethrow'],1629678,,,1610612766,110,82,2024-03-20T01:07:35Z,5130000,False,,,0,,A. Schofield shooting personal FOUL (1 PF) (Pokusevski 1 FT),"[1629678, 1630197]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),0-8 Center,,,,202058.0,,,,1.0,0.0,Pokusevski,1630197.0,,,,,,,,,
526,PT03M34.00S,2024-03-20T01:07:43.2Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630197,,,1610612766,110,83,2024-03-20T01:07:43Z,5150000,False,,,0,,A. Pokusevski Free Throw 1 of 1 (3 PTS),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
527,PT03M23.00S,2024-03-20T01:07:57.7Z,4,REGULAR,3pt,Jump Shot,[],1631216,31.61957950065703,62.254901960784316,1610612753,110,83,2024-03-20T01:08:03Z,5160000,False,-61.0,245.0,1,left,MISS C. Houstan 25' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
528,PT03M19.00S,2024-03-20T01:08:01.7Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612766,110,83,2024-03-20T01:08:03Z,5170000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,527.0,4.0,4.0,0.0,,,,
529,PT03M13.00S,2024-03-20T01:08:07.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630550,90.22667542706965,49.01960784313725,1610612766,110,85,2024-03-20T01:09:15Z,5180000,False,-5.0,39.0,1,right,J. Thor running Layup (2 PTS) (N. Smith Jr. 1 AST),"[1630550, 1641733]",1610612766.0,CHA,running,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,3.97,Made,2.0,,N. Smith Jr.,1641733.0,1.0,,,,,,,,,,,,,
531,PT02M55.00S,2024-03-20T01:08:24.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629678,7.966491458607096,48.03921568627451,1610612753,110,85,2024-03-20T01:09:34Z,5200000,False,10.0,22.0,1,left,MISS A. Schofield driving Layup,[1629678],1610612753.0,ORL,driving,,,Schofield,A. Schofield,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,,
532,PT02M52.00S,2024-03-20T01:08:27.2Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612753,110,85,2024-03-20T01:08:30Z,5210000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,531.0,2.0,0.0,2.0,,,,
533,PT02M52.00S,2024-03-20T01:08:28.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,5.590000152587891,50.0,1610612753,110,85,2024-03-20T01:08:33Z,5220000,False,0.0,0.0,1,left,MISS G. Bitadze tip Layup,[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
534,PT02M52.00S,2024-03-20T01:08:28.2Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612753,110,85,2024-03-20T01:08:33Z,5230000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,533.0,3.0,0.0,3.0,,,,
535,PT02M50.00S,2024-03-20T01:08:30.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,5.590000152587891,50.0,1610612753,112,85,2024-03-20T01:08:30Z,5240000,False,0.0,0.0,1,left,G. Bitadze tip Layup (6 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
536,PT02M44.00S,2024-03-20T01:08:36.4Z,4,REGULAR,turnover,bad pass,[],1641733,,,1610612766,112,85,2024-03-20T01:08:41Z,5250000,False,,,0,,N. Smith Jr. bad pass TURNOVER (1 TO),"[1641733, 1629643]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,,,Okeke,1629643.0
537,PT02M44.00S,2024-03-20T01:08:36.4Z,4,REGULAR,steal,,[],1629643,,,1610612753,112,85,2024-03-20T01:08:39Z,5260000,False,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
538,PT02M28.00S,2024-03-20T01:08:52.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631216,9.017739816031538,3.9215686274509802,1610612753,112,85,2024-03-20T01:08:57Z,5270000,False,230.0,32.0,1,left,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,23.27,Missed,,,,,,,,,,,,,,,,,,
539,PT02M24.00S,2024-03-20T01:08:56.7Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612766,112,85,2024-03-20T01:08:57Z,5280000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:5),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,538.0,5.0,5.0,0.0,,,,
540,PT02M16.00S,2024-03-20T01:09:04.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,91.14651773981603,48.03921568627451,1610612766,112,85,2024-03-20T01:09:11Z,5290000,False,-10.0,31.0,1,right,MISS A. Pokusevski cutting Layup,[1630197],1610612766.0,CHA,cutting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,,
541,PT02M12.00S,2024-03-20T01:09:08.1Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,112,85,2024-03-20T01:09:11Z,5300000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,540.0,5.0,4.0,1.0,,,,
542,PT02M12.00S,2024-03-20T01:09:07.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,94.40999984741211,50.0,1610612766,112,87,2024-03-20T01:09:07Z,5310000,False,0.0,0.0,1,right,N. Richards tip Layup (4 PTS),[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
564,PT01M56.00S,2024-03-20T01:09:28.0Z,4,REGULAR,turnover,bad pass,[],1629643,,,1610612753,112,87,2024-03-20T01:13:23Z,5345000,False,,,0,,C. Okeke bad pass TURNOVER (1 TO),"[1629643, 1630208]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,,,Richards,1630208.0
565,PT01M56.00S,2024-03-20T01:09:28.0Z,4,REGULAR,steal,,[],1630208,,,1610612766,112,87,2024-03-20T01:13:23Z,5347500,False,,,0,,N. Richards STEAL (1 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
546,PT01M48.00S,2024-03-20T01:09:32.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641733,68.67608409986859,29.901960784313726,1610612766,112,90,2024-03-20T01:13:23Z,5350000,False,-100.0,242.0,1,right,N. Smith Jr. 26' 3PT step back (8 PTS),[1641733],1610612766.0,CHA,step back,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.19,Made,8.0,,,,,,,,,,,,,,,,,
547,PT01M30.00S,2024-03-20T01:09:53.8Z,4,REGULAR,3pt,Jump Shot,[],1629048,28.728646517739815,22.30392156862745,1610612753,112,90,2024-03-20T01:09:58Z,5360000,False,138.0,218.0,1,left,MISS G. Bitadze 25' 3PT,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
548,PT01M28.00S,2024-03-20T01:09:55.8Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,112,90,2024-03-20T01:09:58Z,5370000,False,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,547.0,6.0,5.0,1.0,,,,
549,PT01M19.00S,2024-03-20T01:10:05.5Z,4,REGULAR,3pt,Jump Shot,[],1641733,67.23061760840999,30.14705882352941,1610612766,112,90,2024-03-20T01:10:11Z,5380000,False,-99.0,256.0,1,right,MISS N. Smith Jr. 27' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
550,PT01M14.00S,2024-03-20T01:10:10.5Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,112,90,2024-03-20T01:10:11Z,5390000,False,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,549.0,2.0,2.0,0.0,,,,
551,PT01M10.00S,2024-03-20T01:10:14.0Z,4,REGULAR,turnover,bad pass,[],1629643,,,1610612753,112,90,2024-03-20T01:10:19Z,5400000,False,,,0,,C. Okeke bad pass TURNOVER (2 TO),"[1629643, 1641735]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,2.0,,,,,,,Bailey,1641735.0
552,PT01M10.00S,2024-03-20T01:10:14.0Z,4,REGULAR,steal,,[],1641735,,,1610612766,112,90,2024-03-20T01:10:16Z,5410000,False,,,0,,A. Bailey STEAL (1 STL),[1641735],1610612766.0,CHA,,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
553,PT01M03.00S,2024-03-20T01:10:24.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630208,91.40932982917214,53.92156862745098,1610612766,112,90,2024-03-20T01:10:30Z,5420000,False,20.0,28.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 1641710]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,3.44,Missed,,,,,,,,,,,,,,,Black,1641710.0,,
554,PT01M03.00S,2024-03-20T01:10:24.6Z,4,REGULAR,block,,[],1641710,,,1610612766,112,90,2024-03-20T01:10:28Z,5430000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
555,PT01M03.00S,2024-03-20T01:10:24.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,112,90,2024-03-20T01:10:30Z,5440000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,553.0,,,,,,,
557,PT00M52.30S,2024-03-20T01:10:48.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641735,67.62483574244416,58.57843137254902,1610612766,112,90,2024-03-20T01:10:55Z,5460000,False,43.0,252.0,1,right,MISS A. Bailey 25' 3PT,[1641735],1610612766.0,CHA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,25.54,Missed,,,,,,,,,,,,,,,,,,
558,PT00M49.60S,2024-03-20T01:10:51.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,112,90,2024-03-20T01:10:55Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,557.0,,,,,,,
560,PT00M37.40S,2024-03-20T01:11:19.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641735,83.26215505913272,53.18627450980392,1610612766,112,92,2024-03-20T01:14:40Z,5490000,False,16.0,105.0,1,right,A. Bailey 10' driving floating Jump Shot (2 PTS),[1641735],1610612766.0,CHA,driving floating,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,10.6,Made,2.0,,,,,,,,,,,,,,,,,
561,PT00M12.90S,2024-03-20T01:11:48.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,112,92,2024-03-20T01:15:13Z,5500000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,1627962.0,,,,,,,,,,,,,,,,
562,PT00M00.00S,2024-03-20T01:12:16.5Z,4,REGULAR,period,end,[],0,,,1610612766,112,92,2024-03-20T01:12:16Z,5510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT00M00.00S,2024-03-20T01:12:21.3Z,4,REGULAR,game,end,[],0,,,0,112,92,2024-03-20T01:12:21Z,5520000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
