actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
433,PT02M54.00S,2023-12-21T01:43:02.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,7.046649145860711,52.450980392156865,1610612748,66,83,2023-12-21T01:43:08Z,4130000,False,-12.0,14.0,1,left,MISS T. Bryant putback Layup - blocked,"[1628418, 1629048]",1610612748.0,MIA,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,Bitadze,1629048.0,,,,,,
434,PT02M54.00S,2023-12-21T01:43:02.6Z,3,REGULAR,block,,[],1629048,,,1610612748,66,83,2023-12-21T01:43:05Z,4140000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
435,PT02M54.00S,2023-12-21T01:43:02.6Z,3,REGULAR,rebound,offensive,[],1629312,,,1610612748,66,83,2023-12-21T01:43:08Z,4150000,False,,,0,,H. Highsmith REBOUND (Off:3 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,433.0,,,,,,,,,,,,3.0,0.0,3.0,,,
436,PT02M54.00S,2023-12-21T01:43:14.6Z,3,REGULAR,foul,personal,[],1630175,,,1610612748,66,83,2023-12-21T01:46:33Z,4160000,False,,,0,,C. Anthony personal FOUL (3 PF),"[1630175, 1629312]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,2004.0,3.0,0.0,Highsmith,1629312.0,,,,,,,,,,,,
438,PT02M54.00S,2023-12-21T01:43:21.7Z,3,REGULAR,substitution,out,[],200768,,,1610612748,66,83,2023-12-21T01:43:27Z,4180000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M54.00S,2023-12-21T01:43:21.7Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,66,83,2023-12-21T01:43:27Z,4190000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M44.00S,2023-12-21T01:43:43.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612748,66,83,2023-12-21T01:43:55Z,4200000,False,,,0,,C. Anthony shooting personal FOUL (4 PF) (Herro 2 FT),"[1630175, 1629639]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,,202035.0,4.0,0.0,Herro,1629639.0,,,,,,,,,,,,
442,PT02M44.00S,2023-12-21T01:44:02.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,66,83,2023-12-21T01:45:41Z,4220000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M44.00S,2023-12-21T01:45:54.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629639,,,1610612748,66,84,2023-12-21T01:45:54Z,4240000,False,,,0,,T. Herro Free Throw 1 of 2 (24 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,24.0,,,,,,,,,,,
446,PT02M44.00S,2023-12-21T01:46:12.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629639,,,1610612748,66,85,2023-12-21T01:46:12Z,4250000,False,,,0,,T. Herro Free Throw 2 of 2 (25 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
447,PT02M32.00S,2023-12-21T01:46:30.0Z,3,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612753,66,85,2023-12-21T01:46:43Z,4260000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Banchero 2 FT),"[1629312, 1631094]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,202035.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
449,PT02M32.00S,2023-12-21T01:46:58.3Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,67,85,2023-12-21T01:47:25Z,4280000,False,,,0,,P. Banchero Free Throw 1 of 2 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
450,PT02M32.00S,2023-12-21T01:46:58.3Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,67,85,2023-12-21T01:47:25Z,4290000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
451,PT02M28.00S,2023-12-21T01:47:02.3Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,67,85,2023-12-21T01:47:25Z,4300000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,450.0,,,,,,,,,,,,4.0,2.0,2.0,,,
452,PT02M25.00S,2023-12-21T01:47:21.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,71.17279894875165,16.176470588235293,1610612753,67,85,2023-12-21T01:47:27Z,4310000,False,-169.0,218.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,27.63,Missed,,,,,,,,,,,,,,,,,,
453,PT02M21.00S,2023-12-21T01:47:25.1Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,67,85,2023-12-21T01:47:27Z,4320000,False,,,0,,T. Herro REBOUND (Off:1 Def:7),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,452.0,,,,,,,,,,,,8.0,7.0,1.0,,,
454,PT02M06.00S,2023-12-21T01:47:40.7Z,3,REGULAR,3pt,Jump Shot,[],1626196,25.57490144546649,87.25490196078431,1610612748,67,85,2023-12-21T01:47:46Z,4330000,False,-186.0,188.0,1,left,MISS J. Richardson 26' 3PT,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
455,PT02M01.00S,2023-12-21T01:47:45.7Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,67,85,2023-12-21T01:47:46Z,4340000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,454.0,,,,,,,,,,,,5.0,3.0,2.0,,,
456,PT01M54.00S,2023-12-21T01:47:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,91.27792378449409,49.754901960784316,1610612753,69,85,2023-12-21T01:47:57Z,4350000,False,-1.0,29.0,1,right,G. Bitadze alley-oop Layup (4 PTS) (C. Anthony 2 AST),"[1629048, 1630175]",1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,,4.0,,,,,,,,,C. Anthony,1630175.0,2.0
458,PT01M37.00S,2023-12-21T01:48:09.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,6.652431011826544,51.225490196078425,1610612748,69,87,2023-12-21T01:48:17Z,4370000,False,-6.0,10.0,1,left,T. Bryant cutting DUNK (10 PTS) (D. Robinson 5 AST),"[1628418, 1629130]",1610612748.0,MIA,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,10.0,,,,,,,,,D. Robinson,1629130.0,5.0
460,PT01M14.00S,2023-12-21T01:48:32.7Z,3,REGULAR,3pt,Jump Shot,[],1631216,69.72733245729303,76.22549019607843,1610612753,72,87,2023-12-21T01:48:38Z,4390000,False,131.0,232.0,1,right,C. Houstan 26' 3PT  (3 PTS) (C. Anthony 3 AST),"[1631216, 1630175]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,26.66,Made,,,,,,,3.0,,,,,,,,,C. Anthony,1630175.0,3.0
462,PT00M45.30S,2023-12-21T01:49:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,7.178055190538765,49.01960784313725,1610612748,72,89,2023-12-21T01:49:08Z,4410000,False,5.0,15.0,1,left,D. Robinson driving Layup (12 PTS) (T. Bryant 1 AST),"[1629130, 1628418]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,,,12.0,,,,,,,,,T. Bryant,1628418.0,1.0
464,PT00M25.50S,2023-12-21T01:49:30.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,84.31340341655716,58.82352941176471,1610612753,72,89,2023-12-21T01:49:34Z,4430000,False,44.0,95.0,1,right,MISS P. Banchero 10' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,10.47,Missed,,,,,,,,,,,,,,,,,,
465,PT00M22.60S,2023-12-21T01:49:33.4Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612748,72,89,2023-12-21T01:49:33Z,4440000,False,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,,,464.0,,,,,,,,,,,,2.0,2.0,0.0,,,
466,PT00M04.30S,2023-12-21T01:49:51.5Z,3,REGULAR,2pt,Jump Shot,[],1629639,23.603810775295663,32.59803921568628,1610612748,72,89,2023-12-21T01:49:57Z,4450000,False,87.0,169.0,1,left,MISS T. Herro 19' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,19.04,Missed,,,,,,,,,,,,,,,,,,
467,PT00M04.30S,2023-12-21T01:49:51.5Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,72,89,2023-12-21T01:49:57Z,4460000,False,,,0,,P. Banchero REBOUND (Off:0 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,466.0,,,,,,,,,,,,8.0,8.0,0.0,,,
470,PT00M00.00S,2023-12-21T01:50:03.1Z,3,REGULAR,period,end,[],0,,,1610612753,72,89,2023-12-21T01:50:03Z,4490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2023-12-21T01:52:01.2Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612753,72,89,2023-12-21T01:52:35Z,4500000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2023-12-21T01:52:01.2Z,4,REGULAR,substitution,out,['startperiod'],1629639,,,1610612753,72,89,2023-12-21T01:52:35Z,4510000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2023-12-21T01:52:01.2Z,4,REGULAR,substitution,out,['startperiod'],1628418,,,1610612753,72,89,2023-12-21T01:52:35Z,4520000,False,,,0,,SUB out: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-12-21T01:52:01.2Z,4,REGULAR,substitution,in,['startperiod'],1628371,,,1610612753,72,89,2023-12-21T01:52:35Z,4530000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-12-21T01:52:01.2Z,4,REGULAR,substitution,in,['startperiod'],1631170,,,1610612753,72,89,2023-12-21T01:52:35Z,4540000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-12-21T01:52:01.2Z,4,REGULAR,substitution,in,['startperiod'],1628389,,,1610612753,72,89,2023-12-21T01:52:35Z,4550000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-12-21T01:52:44.2Z,4,REGULAR,period,start,[],0,,,1610612748,72,89,2023-12-21T01:52:44Z,4560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M42.00S,2023-12-21T01:53:00.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629312,13.354139290407357,59.068627450980394,1610612748,72,89,2023-12-21T01:53:05Z,4570000,False,-45.0,73.0,1,left,MISS H. Highsmith 8' turnaround Hook,[1629312],1610612748.0,MIA,turnaround,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Left,8.59,Missed,,,,,,,,,,,,,,,,,,
479,PT11M39.00S,2023-12-21T01:53:03.8Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,72,89,2023-12-21T01:53:03Z,4580000,False,,,0,,J. Isaac REBOUND (Off:1 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Left,,,478.0,,,,,,,,,,,,4.0,3.0,1.0,,,
480,PT11M31.00S,2023-12-21T01:53:12.0Z,4,REGULAR,3pt,Jump Shot,[],1631216,68.28186596583443,72.79411764705883,1610612753,72,89,2023-12-21T01:53:18Z,4590000,False,114.0,246.0,1,right,MISS C. Houstan 27' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,27.09,Missed,,,,,,,,,,,,,,,,,,
481,PT11M25.00S,2023-12-21T01:53:17.4Z,4,REGULAR,rebound,offensive,[],203914,,,1610612753,72,89,2023-12-21T01:53:17Z,4600000,False,,,0,,G. Harris REBOUND (Off:3 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,,,480.0,,,,,,,,,,,,3.0,0.0,3.0,,,
482,PT11M13.00S,2023-12-21T01:53:29.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631216,68.01905387647832,66.42156862745098,1610612753,72,89,2023-12-21T01:53:34Z,4610000,False,82.0,248.0,1,right,MISS C. Houstan 26' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
483,PT11M10.00S,2023-12-21T01:53:33.5Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,72,89,2023-12-21T01:53:33Z,4620000,False,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,482.0,,,,,,,,,,,,3.0,3.0,0.0,,,
484,PT11M04.00S,2023-12-21T01:53:44.5Z,4,REGULAR,foul,personal,[],203914,,,1610612748,72,89,2023-12-21T01:54:03Z,4630000,False,,,0,,G. Harris personal FOUL (3 PF),"[203914, 1629130]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,202035.0,3.0,0.0,Robinson,1629130.0,,,,,,,,,,,,
486,PT10M49.00S,2023-12-21T01:54:22.0Z,4,REGULAR,foul,personal,['2freethrow'],1628371,,,1610612748,72,89,2023-12-21T01:54:31Z,4650000,False,,,0,,J. Isaac shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1628371, 1628389]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,2004.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,
488,PT10M49.00S,2023-12-21T01:54:51.5Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,72,89,2023-12-21T01:54:51Z,4670000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
489,PT10M49.00S,2023-12-21T01:54:51.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,72,89,2023-12-21T01:54:51Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,,,
490,PT10M49.00S,2023-12-21T01:54:53.6Z,4,REGULAR,substitution,out,[],1631216,,,1610612748,72,89,2023-12-21T01:54:57Z,4690000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M49.00S,2023-12-21T01:54:53.6Z,4,REGULAR,substitution,in,[],1630532,,,1610612748,72,89,2023-12-21T01:54:57Z,4700000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT10M49.00S,2023-12-21T01:55:13.9Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,72,90,2023-12-21T01:55:13Z,4710000,False,,,0,,B. Adebayo Free Throw 2 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
493,PT10M31.00S,2023-12-21T01:55:33.8Z,4,REGULAR,3pt,Jump Shot,[],1628371,67.62483574244416,68.87254901960785,1610612753,72,90,2023-12-21T01:55:40Z,4720000,False,94.0,252.0,1,right,MISS J. Isaac 26' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
494,PT10M26.00S,2023-12-21T01:55:38.8Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,72,90,2023-12-21T01:55:40Z,4730000,False,,,0,,H. Highsmith REBOUND (Off:3 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,493.0,,,,,,,,,,,,4.0,1.0,3.0,,,
495,PT10M19.00S,2023-12-21T01:55:45.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,19.66162943495401,57.35294117647059,1610612748,72,92,2023-12-21T01:55:50Z,4740000,False,-37.0,132.0,1,left,B. Adebayo 13' pullup Jump Shot (13 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,13.73,Made,,,,,,,13.0,,,,,,,,,,,
496,PT10M09.00S,2023-12-21T01:55:55.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,91.93495400788436,50.73529411764706,1610612753,74,92,2023-12-21T01:56:10Z,4750000,False,4.0,23.0,1,right,C. Anthony driving reverse Layup (18 PTS),[1630175],1610612753.0,ORL,driving reverse,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,18.0,,,,,,,,,,,
497,PT09M50.00S,2023-12-21T01:56:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.178055190538765,52.20588235294118,1610612748,74,94,2023-12-21T01:56:21Z,4760000,False,-11.0,15.0,1,left,B. Adebayo driving Layup (15 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,15.0,,,,,,,,,,,
498,PT09M50.00S,2023-12-21T01:56:21.2Z,4,REGULAR,foul,personal,['1freethrow'],1628371,,,1610612748,74,94,2023-12-21T01:56:31Z,4770000,False,,,0,,J. Isaac shooting personal FOUL (3 PF) (Adebayo 1 FT),"[1628371, 1628389]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,202035.0,3.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,
500,PT09M50.00S,2023-12-21T01:56:46.3Z,4,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,74,95,2023-12-21T01:56:46Z,4790000,False,,,0,,B. Adebayo Free Throw 1 of 1 (16 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
501,PT09M27.00S,2023-12-21T01:57:10.3Z,4,REGULAR,2pt,Jump Shot,[],1628371,88.51839684625493,31.127450980392158,1610612753,74,95,2023-12-21T01:57:47Z,4800000,False,-94.0,55.0,1,right,MISS J. Isaac 10' turnaround Shot,[1628371],1610612753.0,ORL,turnaround,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,10.95,Missed,,,,,,,,,,,,,,,,,,
502,PT09M25.00S,2023-12-21T01:57:13.1Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612753,74,95,2023-12-21T01:57:13Z,4810000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,,,501.0,,,,,,,,,,,,6.0,3.0,3.0,,,
503,PT09M20.00S,2023-12-21T01:57:18.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629048,88.12417871222075,58.57843137254902,1610612753,74,95,2023-12-21T01:58:21Z,4820000,False,43.0,59.0,1,right,MISS G. Bitadze 7' Hook,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
504,PT09M18.00S,2023-12-21T01:57:20.0Z,4,REGULAR,rebound,offensive,[],1630175,,,1610612753,74,95,2023-12-21T01:58:21Z,4830000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,503.0,,,,,,,,,,,,2.0,1.0,1.0,,,
539,PT09M18.00S,2023-12-21T01:57:20.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,93.34756898817345,51.22549019607843,1610612753,74,95,2023-12-21T02:02:34Z,4835000,False,6.0,10.0,1,right,MISS C. Anthony putback Layup,[1630175],1610612753.0,ORL,putback,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
540,PT09M18.00S,2023-12-21T01:57:20.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,74,95,2023-12-21T02:02:34Z,4837500,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,539.0,,,,,,,,,,,,,,,,,
505,PT09M18.00S,2023-12-21T01:57:22.0Z,4,REGULAR,foul,personal,[],1628389,,,1610612753,74,95,2023-12-21T02:03:40Z,4848750,False,,,0,,B. Adebayo loose ball personal FOUL (4 PF),"[1628389, 1630175]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,202035.0,4.0,0.0,Anthony,1630175.0,,,,,,,,,,,,
507,PT09M13.00S,2023-12-21T01:58:15.1Z,4,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612753,74,95,2023-12-21T01:58:26Z,4860000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Anthony 2 FT),"[1626196, 1630175]",1610612748.0,MIA,shooting,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,2004.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,,,,
509,PT09M13.00S,2023-12-21T01:58:49.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630175,,,1610612753,75,95,2023-12-21T02:02:34Z,4880000,False,,,0,,C. Anthony Free Throw 1 of 2 (19 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
510,PT09M13.00S,2023-12-21T01:58:50.5Z,4,REGULAR,substitution,out,[],1628371,,,1610612753,75,95,2023-12-21T01:59:05Z,4890000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M13.00S,2023-12-21T01:58:50.5Z,4,REGULAR,substitution,out,[],1629048,,,1610612753,75,95,2023-12-21T01:59:05Z,4900000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M13.00S,2023-12-21T01:58:50.5Z,4,REGULAR,substitution,in,[],1629021,,,1610612753,75,95,2023-12-21T01:59:05Z,4910000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M13.00S,2023-12-21T01:58:50.5Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,75,95,2023-12-21T01:59:05Z,4920000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M13.00S,2023-12-21T01:59:11.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630175,,,1610612753,76,95,2023-12-21T02:02:34Z,4930000,False,,,0,,C. Anthony Free Throw 2 of 2 (20 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
515,PT09M04.00S,2023-12-21T01:59:21.3Z,4,REGULAR,turnover,bad pass,[],1631170,,,1610612748,76,95,2023-12-21T01:59:26Z,4940000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (1 TO),"[1631170, 203914]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,Harris,203914.0,,,,,,,,
516,PT09M04.00S,2023-12-21T01:59:21.3Z,4,REGULAR,steal,,[],203914,,,1610612753,76,95,2023-12-21T01:59:23Z,4950000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
517,PT09M00.00S,2023-12-21T01:59:25.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203914,70.64717477003943,25.98039215686275,1610612753,76,95,2023-12-21T02:04:06Z,4960000,False,-120.0,223.0,1,right,MISS G. Harris 25' running pullup 3PT,[203914],1610612753.0,ORL,running pullup,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
