actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
88,PT05M19.00S,2025-04-10T01:22:48.4Z,1,REGULAR,substitution,out,[],1642270,,,1610612762,13,17,2025-04-10T01:22:59Z,860000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M19.00S,2025-04-10T01:22:48.4Z,1,REGULAR,substitution,in,[],1629004,,,1610612762,13,17,2025-04-10T01:22:59Z,870000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M19.00S,2025-04-10T01:22:48.4Z,1,REGULAR,substitution,in,[],1631200,,,1610612762,13,17,2025-04-10T01:22:59Z,880000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M19.00S,2025-04-10T01:22:48.4Z,1,REGULAR,substitution,in,[],1631133,,,1610612762,13,17,2025-04-10T01:22:59Z,890000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M08.00S,2025-04-10T01:23:23.0Z,1,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612762,13,17,2025-04-10T01:23:30Z,900000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Filipowski 2 FT),"[1631133, 1642271]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Filipowski,1642271.0,,,,,,,,,,,,,,,
95,PT05M08.00S,2025-04-10T01:24:18.1Z,1,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,13,17,2025-04-10T01:24:18Z,920000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
96,PT05M08.00S,2025-04-10T01:24:18.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,13,17,2025-04-10T01:24:18Z,930000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,
97,PT05M08.00S,2025-04-10T01:24:18.8Z,1,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,14,17,2025-04-10T01:24:18Z,940000,False,,,0,,K. Filipowski Free Throw 2 of 2 (3 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
98,PT04M55.00S,2025-04-10T01:24:29.0Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,14,17,2025-04-10T01:26:31Z,950000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1642271]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Filipowski,1642271.0,,,,,
99,PT04M55.00S,2025-04-10T01:24:29.0Z,1,REGULAR,steal,,[],1642271,,,1610612762,14,17,2025-04-10T01:24:31Z,960000,False,,,0,,K. Filipowski STEAL (2 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
164,PT04M55.00S,2025-04-10T01:24:37.1Z,1,REGULAR,turnover,lost ball,[],1641718,,,1610612762,14,17,2025-04-10T01:36:46Z,989062,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1641718, 1631101]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Sharpe,1631101.0,,,,,
165,PT04M55.00S,2025-04-10T01:24:37.1Z,1,REGULAR,steal,,[],1631101,,,1610612757,14,17,2025-04-10T01:35:48Z,989531,False,,,0,,S. Sharpe STEAL (2 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
166,PT04M54.00S,2025-04-10T01:24:41.1Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,14,17,2025-04-10T01:36:57Z,989765,False,,,0,,S. Sharpe lost ball TURNOVER (2 TO),"[1631101, 1630695]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Potter,1630695.0,,,,,
167,PT04M54.00S,2025-04-10T01:24:41.1Z,1,REGULAR,steal,,[],1630695,,,1610612762,14,17,2025-04-10T01:36:05Z,989882,False,,,0,,M. Potter STEAL (1 STL),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
102,PT04M50.00S,2025-04-10T01:24:45.2Z,1,REGULAR,turnover,out-of-bounds,[],1630695,,,1610612762,14,17,2025-04-10T01:25:45Z,990000,False,,,0,,M. Potter bad pass out-of-bounds TURNOVER (1 TO),[1630695],1610612762.0,UTA,bad pass,,,Potter,M. Potter,,,,,Above the Break 3,24+ Right Center,1204.0,,,,,,,,,,,,1.0,,,,,,,
103,PT04M26.00S,2025-04-10T01:25:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631133,91.93495400788436,55.63725490196079,1610612757,14,17,2025-04-10T01:25:14Z,1000000,False,28.0,23.0,1,right,MISS J. Walker driving Layup - blocked,"[1631133, 1630695]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,3.66,Missed,,,,,,,,,,,,Potter,1630695.0
104,PT04M26.00S,2025-04-10T01:25:09.9Z,1,REGULAR,block,,[],1630695,,,1610612757,14,17,2025-04-10T01:25:13Z,1010000,False,,,0,,M. Potter BLOCK (1 BLK),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT04M22.00S,2025-04-10T01:25:13.9Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,14,17,2025-04-10T01:25:14Z,1020000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,,
106,PT04M20.00S,2025-04-10T01:25:18.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612762,14,17,2025-04-10T01:25:29Z,1030000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Springer 2 FT),"[1641739, 1630531]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,1204.0,1.0,0.0,Springer,1630531.0,,,,,,,,,,,,,,,
108,PT04M20.00S,2025-04-10T01:25:46.9Z,1,REGULAR,substitution,out,[],1642271,,,1610612762,14,17,2025-04-10T01:25:55Z,1050000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M20.00S,2025-04-10T01:25:46.9Z,1,REGULAR,substitution,out,[],1641739,,,1610612762,14,17,2025-04-10T01:25:55Z,1060000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M20.00S,2025-04-10T01:25:46.9Z,1,REGULAR,substitution,in,[],1631131,,,1610612762,14,17,2025-04-10T01:25:55Z,1070000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M20.00S,2025-04-10T01:25:46.9Z,1,REGULAR,substitution,in,[],1641712,,,1610612762,14,17,2025-04-10T01:25:55Z,1080000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M20.00S,2025-04-10T01:25:56.9Z,1,REGULAR,freethrow,1 of 2,[],1630531,,,1610612762,15,17,2025-04-10T01:25:56Z,1090000,False,,,0,,J. Springer Free Throw 1 of 2 (1 PTS),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
113,PT04M20.00S,2025-04-10T01:26:06.8Z,1,REGULAR,freethrow,2 of 2,[],1630531,,,1610612762,16,17,2025-04-10T01:26:06Z,1100000,False,,,0,,J. Springer Free Throw 2 of 2 (2 PTS),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
114,PT04M04.00S,2025-04-10T01:26:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,92.59198423127464,52.94117647058824,1610612757,16,19,2025-04-10T01:26:29Z,1110000,False,15.0,17.0,1,right,M. Thybulle driving Layup (5 PTS) (R. Rupert 1 AST),"[1629680, 1641712]",1610612757.0,POR,driving,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,2.25,Made,,,,,5.0,,,,R. Rupert,1641712.0,1.0,,
116,PT03M54.00S,2025-04-10T01:26:33.7Z,1,REGULAR,3pt,Jump Shot,[],1630531,26.757555847568987,83.33333333333334,1610612762,16,19,2025-04-10T01:28:26Z,1130000,False,-167.0,199.0,1,left,MISS J. Springer 25' 3PT,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Left Center,,,,,,25.96,Missed,,,,,,,,,,,,,
117,PT03M49.00S,2025-04-10T01:26:38.7Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,16,19,2025-04-10T01:26:43Z,1140000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,116.0,4.0,3.0,1.0,,,,,,,,,
118,PT03M46.00S,2025-04-10T01:26:45.0Z,1,REGULAR,foul,personal,[],1631131,,,1610612757,16,19,2025-04-10T01:26:54Z,1150000,False,,,0,,O. Tshiebwe personal FOUL (1 PF),"[1631131, 1631101]",1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,1204.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,,,,
120,PT03M41.00S,2025-04-10T01:27:10.9Z,1,REGULAR,3pt,Jump Shot,[],1631101,77.4802890932983,11.27450980392157,1610612757,16,22,2025-04-10T01:27:14Z,1170000,False,-194.0,159.0,1,right,S. Sharpe 25' 3PT  (15 PTS) (M. Thybulle 1 AST),"[1631101, 1629680]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,25.07,Made,,,,,15.0,,,,M. Thybulle,1629680.0,1.0,,
122,PT03M15.00S,2025-04-10T01:27:35.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,10.200394218134035,44.36274509803921,1610612762,16,22,2025-04-10T01:27:40Z,1190000,False,28.0,43.0,1,left,MISS K. George driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.18,Missed,,,,,,,,,,,,,
123,PT03M14.00S,2025-04-10T01:27:36.6Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,16,22,2025-04-10T01:31:03Z,1200000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,122.0,2.0,2.0,0.0,,,,,,,,,
124,PT03M07.00S,2025-04-10T01:27:44.2Z,1,REGULAR,3pt,Jump Shot,[],1631101,72.48685939553219,19.11764705882353,1610612757,16,22,2025-04-10T01:31:23Z,1210000,False,-154.0,206.0,1,right,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,25.75,Missed,,,,,,,,,,,,,
125,PT03M05.00S,2025-04-10T01:27:46.2Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,16,22,2025-04-10T01:27:49Z,1220000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,124.0,2.0,2.0,0.0,,,,,,,,,
126,PT02M47.00S,2025-04-10T01:28:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631131,10.33180026281209,54.41176470588235,1610612762,16,22,2025-04-10T01:28:09Z,1230000,False,-22.0,45.0,1,left,MISS O. Tshiebwe Layup - blocked,"[1631131, 1631200]",1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.98,Missed,,,,,,,,,,,,Murray,1631200.0
127,PT02M47.00S,2025-04-10T01:28:03.8Z,1,REGULAR,block,,[],1631200,,,1610612762,16,22,2025-04-10T01:28:30Z,1240000,False,,,0,,K. Murray BLOCK (1 BLK),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT02M42.00S,2025-04-10T01:28:08.8Z,1,REGULAR,rebound,offensive,[],1631131,,,1610612762,16,22,2025-04-10T01:28:09Z,1250000,False,,,0,,O. Tshiebwe REBOUND (Off:1 Def:0),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,126.0,1.0,0.0,1.0,,,,,,,,,
129,PT02M41.00S,2025-04-10T01:28:09.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631131,9.806176084099869,53.67647058823529,1610612762,16,22,2025-04-10T01:28:13Z,1260000,False,-18.0,40.0,1,left,MISS O. Tshiebwe putback Layup,[1631131],1610612762.0,UTA,putback,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,,,,4.38,Missed,,,,,,,,,,,,,
130,PT02M40.00S,2025-04-10T01:28:11.2Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,16,22,2025-04-10T01:28:11Z,1270000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,
131,PT02M32.00S,2025-04-10T01:28:19.4Z,1,REGULAR,3pt,Jump Shot,[],1629680,72.22404730617609,80.3921568627451,1610612757,16,22,2025-04-10T01:28:22Z,1280000,False,152.0,209.0,1,right,MISS M. Thybulle 25' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,25.81,Missed,,,,,,,,,,,,,
132,PT02M30.00S,2025-04-10T01:28:21.4Z,1,REGULAR,rebound,defensive,[],1631131,,,1610612762,16,22,2025-04-10T01:28:22Z,1290000,False,,,0,,O. Tshiebwe REBOUND (Off:1 Def:1),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Right Center,,,,,,,,131.0,2.0,1.0,1.0,,,,,,,,,
133,PT02M08.00S,2025-04-10T01:28:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,9.411957950065702,61.274509803921575,1610612762,18,22,2025-04-10T01:28:47Z,1300000,False,-56.0,36.0,1,left,S. Mykhailiuk 6' driving Layup (2 PTS),[1629004],1610612762.0,UTA,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.69,Made,,,,,2.0,,,,,,,,
134,PT02M08.00S,2025-04-10T01:28:50.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,18,22,2025-04-10T01:28:50Z,1310000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M08.00S,2025-04-10T01:31:29.4Z,1,REGULAR,substitution,out,[],1629680,,,1610612757,18,22,2025-04-10T01:31:38Z,1320000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M08.00S,2025-04-10T01:31:29.4Z,1,REGULAR,substitution,out,[],1631101,,,1610612757,18,22,2025-04-10T01:31:38Z,1330000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M08.00S,2025-04-10T01:31:29.4Z,1,REGULAR,substitution,in,[],1631303,,,1610612757,18,22,2025-04-10T01:31:38Z,1340000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M08.00S,2025-04-10T01:31:29.4Z,1,REGULAR,substitution,in,[],1630625,,,1610612757,18,22,2025-04-10T01:31:38Z,1350000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M45.00S,2025-04-10T01:32:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,91.67214191852825,45.588235294117645,1610612757,18,24,2025-04-10T01:32:22Z,1370000,False,-22.0,26.0,1,right,D. Banton driving Layup (4 PTS) (R. Rupert 2 AST),"[1630625, 1641712]",1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,3.4,Made,,,,,4.0,,,,R. Rupert,1641712.0,2.0,,
141,PT01M36.00S,2025-04-10T01:32:26.3Z,1,REGULAR,3pt,Jump Shot,[],1641718,30.042706964520367,82.59803921568627,1610612762,18,24,2025-04-10T01:33:33Z,1380000,False,-163.0,230.0,1,left,MISS K. George 28' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,28.18,Missed,,,,,,,,,,,,,
142,PT01M29.00S,2025-04-10T01:32:33.3Z,1,REGULAR,rebound,offensive,[],1630531,,,1610612762,18,24,2025-04-10T01:32:34Z,1390000,False,,,0,,J. Springer REBOUND (Off:2 Def:0),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Left Center,,,,,,,,141.0,2.0,0.0,2.0,,,,,,,,,
143,PT01M28.00S,2025-04-10T01:32:34.2Z,1,REGULAR,turnover,bad pass,[],1630531,,,1610612762,18,24,2025-04-10T01:32:41Z,1400000,False,,,0,,J. Springer bad pass TURNOVER (1 TO),"[1630531, 1631303]",1610612762.0,UTA,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Minaya,1631303.0,,,,,
144,PT01M28.00S,2025-04-10T01:32:34.2Z,1,REGULAR,steal,,[],1631303,,,1610612757,18,24,2025-04-10T01:34:24Z,1410000,False,,,0,,J. Minaya STEAL (1 STL),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
252,PT01M22.00S,2025-04-10T01:32:43.3Z,1,REGULAR,turnover,bad pass,[],1631133,,,1610612757,18,24,2025-04-10T01:47:03Z,1415000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1631133, 1641718]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,George,1641718.0,,,,,
253,PT01M22.00S,2025-04-10T01:32:43.3Z,1,REGULAR,steal,,[],1641718,,,1610612762,18,24,2025-04-10T01:47:03Z,1417500,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
254,PT01M19.00S,2025-04-10T01:32:47.8Z,1,REGULAR,turnover,bad pass,[],1641718,,,1610612762,18,24,2025-04-10T01:47:21Z,1418750,False,,,0,,K. George bad pass TURNOVER (2 TO),"[1641718, 1631200]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Murray,1631200.0,,,,,
255,PT01M19.00S,2025-04-10T01:32:47.8Z,1,REGULAR,steal,,[],1631200,,,1610612757,18,24,2025-04-10T01:47:21Z,1419375,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT01M16.00S,2025-04-10T01:32:52.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631133,92.32917214191852,55.88235294117647,1610612757,18,26,2025-04-10T01:47:21Z,1420000,False,29.0,20.0,1,right,J. Walker Layup (2 PTS) (K. Murray 1 AST),"[1631133, 1631200]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,3.53,Made,,,,,2.0,,,,K. Murray,1631200.0,1.0,,
147,PT01M16.00S,2025-04-10T01:32:55.7Z,1,REGULAR,foul,personal,['1freethrow'],1630531,,,1610612757,18,26,2025-04-10T01:33:17Z,1440000,False,,,0,,J. Springer shooting personal FOUL (1 PF) (Walker 1 FT),"[1630531, 1631133]",1610612762.0,UTA,shooting,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,1155.0,1.0,0.0,Walker,1631133.0,,,,,,,,,,,,,,,
149,PT01M16.00S,2025-04-10T01:33:13.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1631133,,,1610612757,18,26,2025-04-10T01:47:21Z,1460000,False,,,0,,MISS J. Walker Free Throw 1 of 1,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
150,PT01M14.00S,2025-04-10T01:33:15.6Z,1,REGULAR,rebound,defensive,[],1631131,,,1610612762,18,26,2025-04-10T01:33:16Z,1470000,False,,,0,,O. Tshiebwe REBOUND (Off:1 Def:2),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,149.0,3.0,2.0,1.0,,,,,,,,,
151,PT01M01.00S,2025-04-10T01:33:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,10.33180026281209,44.36274509803921,1610612762,20,26,2025-04-10T01:33:32Z,1480000,False,28.0,45.0,1,left,J. Springer driving Layup (4 PTS) (K. George 3 AST),"[1630531, 1641718]",1610612762.0,UTA,driving,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.28,Made,,,,,4.0,,,,K. George,1641718.0,3.0,,
153,PT00M42.80S,2025-04-10T01:33:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,95.0886990801577,60.049019607843135,1610612757,20,28,2025-04-10T01:37:50Z,1500000,False,50.0,-6.0,1,right,J. Walker driving Layup (4 PTS) (J. Minaya 1 AST),"[1631133, 1631303]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.06,Made,,,,,4.0,,,,J. Minaya,1631303.0,1.0,,
154,PT00M32.60S,2025-04-10T01:34:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631131,8.886333771353483,42.64705882352941,1610612762,22,28,2025-04-10T01:38:18Z,1510000,False,37.0,31.0,1,left,O. Tshiebwe cutting Layup (2 PTS) (S. Mykhailiuk 1 AST),"[1631131, 1629004]",1610612762.0,UTA,cutting,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.81,Made,,,,,2.0,,,,S. Mykhailiuk,1629004.0,1.0,,
156,PT00M09.80S,2025-04-10T01:34:26.4Z,1,REGULAR,3pt,Jump Shot,[],1631133,73.01248357424441,81.37254901960785,1610612757,22,28,2025-04-10T01:34:31Z,1530000,False,157.0,201.0,1,right,MISS J. Walker 25' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,25.51,Missed,,,,,,,,,,,,,
157,PT00M07.80S,2025-04-10T01:34:28.4Z,1,REGULAR,rebound,defensive,[],1630531,,,1610612762,22,28,2025-04-10T01:34:31Z,1540000,False,,,0,,J. Springer REBOUND (Off:2 Def:1),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Right Center,,,,,,,,156.0,3.0,1.0,2.0,,,,,,,,,
158,PT00M05.10S,2025-04-10T01:34:31.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641718,10.33180026281209,45.09803921568628,1610612762,24,28,2025-04-10T01:34:35Z,1550000,False,25.0,45.0,1,left,K. George running Layup (2 PTS) (J. Springer 1 AST),"[1641718, 1630531]",1610612762.0,UTA,running,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.09,Made,,,,,2.0,,,,J. Springer,1630531.0,1.0,,
160,PT00M00.00S,2025-04-10T01:34:41.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631303,89.70105124835742,37.00980392156863,1610612757,24,28,2025-04-10T01:39:11Z,1570000,False,-65.0,44.0,1,right,MISS J. Minaya 7' driving floating bank Shot,[1631303],1610612757.0,POR,driving floating bank,,,Minaya,J. Minaya,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.87,Missed,,,,,,,,,,,,,
161,PT00M00.00S,2025-04-10T01:34:41.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,24,28,2025-04-10T01:34:48Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,160.0,,,,,,,,,,,,
162,PT00M00.00S,2025-04-10T01:34:48.2Z,1,REGULAR,period,end,[],0,,,1610612757,24,28,2025-04-10T01:34:48Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-04-10T01:37:23.3Z,2,REGULAR,substitution,out,['startperiod'],1641718,,,1610612757,24,28,2025-04-10T01:37:39Z,1600000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-04-10T01:37:23.3Z,2,REGULAR,substitution,out,['startperiod'],1631133,,,1610612757,24,28,2025-04-10T01:37:39Z,1610000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
