actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
352,PT10M55.00S,2025-02-04T03:25:27.2Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,63,59,2025-02-04T03:25:27Z,3470000,False,,,0,,L. Markkanen Free Throw 2 of 2 (10 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
353,PT10M42.00S,2025-02-04T03:25:42.4Z,3,REGULAR,3pt,Jump Shot,[],1630169,31.750985545335087,39.21568627450981,1610612754,63,62,2025-02-04T03:26:01Z,3480000,False,54.0,246.0,1,left,T. Haliburton 25' 3PT pullup (12 PTS) (T. Bryant 1 AST),"[1630169, 1628418]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,25.18,,,,,,,T. Bryant,1628418.0,1.0,,,
355,PT10M27.00S,2025-02-04T03:25:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,91.5407358738502,55.88235294117647,1610612762,63,62,2025-02-04T03:26:02Z,3500000,False,29.0,27.0,1,right,MISS J. Collins driving Layup,[1628381],1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.99,,,,,,,,,,,,
356,PT10M24.00S,2025-02-04T03:26:00.7Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612762,63,62,2025-02-04T03:26:02Z,3510000,False,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,355.0,6.0,5.0,1.0,,,,,,
357,PT10M24.00S,2025-02-04T03:25:59.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612762,63,62,2025-02-04T03:25:59Z,3520000,False,0.0,0.0,1,right,MISS J. Collins tip Layup,[1628381],1610612762.0,UTA,tip,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
358,PT10M23.00S,2025-02-04T03:26:00.4Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,63,62,2025-02-04T03:26:00Z,3530000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,357.0,1.0,1.0,0.0,,,,,,
359,PT10M07.00S,2025-02-04T03:26:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,7.046649145860711,54.166666666666664,1610612754,63,64,2025-02-04T03:26:59Z,3540000,False,-21.0,14.0,1,left,B. Mathurin driving finger roll Layup (9 PTS),[1631097],1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,2.49,,,,,,,,,,,,
360,PT09M43.00S,2025-02-04T03:26:41.1Z,3,REGULAR,2pt,Jump Shot,[],1628381,88.25558475689881,14.950980392156863,1610612762,63,64,2025-02-04T03:27:16Z,3550000,False,-175.0,58.0,1,right,MISS J. Collins 18' Jump Shot,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left,,,,,,Missed,,18.45,,,,,,,,,,,,
361,PT09M39.00S,2025-02-04T03:26:45.1Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,63,64,2025-02-04T03:26:46Z,3560000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left,,,,,,,,,,,360.0,1.0,1.0,0.0,,,,,,
362,PT09M35.00S,2025-02-04T03:26:49.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,32.40801576872536,55.63725490196079,1610612754,63,64,2025-02-04T03:27:38Z,3570000,False,-28.0,252.0,1,left,MISS T. Haliburton 25' running pullup 3PT,[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.37,,,,,,,,,,,,
363,PT09M33.00S,2025-02-04T03:26:51.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,63,64,2025-02-04T03:27:00Z,3580000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,362.0,,,,,,,,,
365,PT09M17.00S,2025-02-04T03:27:15.3Z,3,REGULAR,3pt,Jump Shot,[],1641718,92.32917214191852,1.9607843137254901,1610612762,66,64,2025-02-04T03:27:20Z,3600000,False,-240.0,20.0,1,right,K. George 24' 3PT  (7 PTS) (W. Kessler 1 AST),"[1641718, 1631117]",1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,Made,7.0,24.1,,,,,,,W. Kessler,1631117.0,1.0,,,
367,PT08M51.00S,2025-02-04T03:27:40.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628418,9.280551905387648,40.19607843137255,1610612754,66,64,2025-02-04T03:27:45Z,3620000,False,49.0,35.0,1,left,MISS T. Bryant 6' turnaround Hook - blocked,"[1628418, 1631117]",1610612754.0,IND,turnaround,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.0,Kessler,1631117.0,,,,,,,,,,
368,PT08M51.00S,2025-02-04T03:27:40.6Z,3,REGULAR,block,,[],1631117,,,1610612754,66,64,2025-02-04T03:27:42Z,3630000,False,,,0,,W. Kessler BLOCK (3 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT08M49.00S,2025-02-04T03:27:42.6Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,66,64,2025-02-04T03:27:45Z,3640000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,367.0,4.0,4.0,0.0,,,,,,
370,PT08M46.00S,2025-02-04T03:27:51.9Z,3,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612762,66,64,2025-02-04T03:28:03Z,3650000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Kessler 2 FT),"[1628418, 1631117]",1610612754.0,IND,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1626300.0,2.0,0.0,Kessler,1631117.0,,,,,,,,,,,,,,,
372,PT08M46.00S,2025-02-04T03:28:07.1Z,3,REGULAR,foul,technical,['1freethrow'],1628418,,,1610612762,66,64,2025-02-04T03:28:15Z,3670000,False,,,0,,T. Bryant technical FOUL (1 Tech),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,1627519.0,2.0,1.0,,,,,,,,,,,,,,,,,
373,PT08M46.00S,2025-02-04T03:28:24.9Z,3,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,67,64,2025-02-04T03:28:24Z,3680000,False,,,0,,L. Markkanen technical Free Throw 1 of 1 (11 PTS),[1628374],1610612762.0,UTA,technical,,,Markkanen,L. Markkanen,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
374,PT08M46.00S,2025-02-04T03:28:50.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631117,,,1610612762,67,64,2025-02-04T03:29:14Z,3690000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
375,PT08M46.00S,2025-02-04T03:28:50.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,67,64,2025-02-04T03:29:14Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,374.0,,,,,,,,,
376,PT08M46.00S,2025-02-04T03:28:50.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631117,,,1610612762,67,64,2025-02-04T03:29:14Z,3710000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
377,PT08M46.00S,2025-02-04T03:28:50.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,67,64,2025-02-04T03:29:14Z,3720000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,376.0,,,,,,,,,
378,PT08M46.00S,2025-02-04T03:29:10.6Z,3,REGULAR,foul,personal,[],1627783,,,1610612762,67,64,2025-02-04T03:29:19Z,3730000,False,,,0,,P. Siakam loose ball personal FOUL (2 PF),"[1627783, 1628381]",1610612754.0,IND,loose ball,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
381,PT08M40.00S,2025-02-04T03:29:59.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628374,92.32917214191852,43.38235294117647,1610612762,69,64,2025-02-04T03:30:03Z,3760000,False,-33.0,20.0,1,right,L. Markkanen alley-oop DUNK (13 PTS) (I. Collier 7 AST),"[1628374, 1642268]",1610612762.0,UTA,alley-oop,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,3.85,,,,,,,I. Collier,1642268.0,7.0,,,
383,PT08M14.00S,2025-02-04T03:30:24.3Z,3,REGULAR,3pt,Jump Shot,[],1629614,13.091327201051248,3.431372549019608,1610612754,69,64,2025-02-04T03:30:28Z,3780000,False,233.0,71.0,1,left,MISS A. Nembhard 24' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.33,,,,,,,,,,,,
384,PT08M12.00S,2025-02-04T03:30:26.3Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,69,64,2025-02-04T03:30:28Z,3790000,False,,,0,,W. Kessler REBOUND (Off:1 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,,,,,,,,,383.0,7.0,6.0,1.0,,,,,,
385,PT07M59.00S,2025-02-04T03:30:39.6Z,3,REGULAR,3pt,Jump Shot,[],1641718,93.24901445466492,95.09803921568627,1610612762,69,64,2025-02-04T03:30:51Z,3800000,False,225.0,11.0,1,right,MISS K. George pullup 3PT - blocked,"[1641718, 1630169]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.58,Haliburton,1630169.0,,,,,,,,,,
386,PT07M59.00S,2025-02-04T03:30:39.6Z,3,REGULAR,block,,[],1630169,,,1610612762,69,64,2025-02-04T03:30:41Z,3810000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
387,PT07M56.00S,2025-02-04T03:30:42.6Z,3,REGULAR,rebound,offensive,[],1641718,,,1610612762,69,64,2025-02-04T03:30:43Z,3820000,False,,,0,,K. George REBOUND (Off:1 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,,,,,,,,,385.0,5.0,4.0,1.0,,,,,,
388,PT07M55.00S,2025-02-04T03:30:43.7Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,69,64,2025-02-04T03:30:48Z,3830000,False,,,0,,K. George bad pass TURNOVER (5 TO),"[1641718, 1628418]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,5.0,Bryant,1628418.0
389,PT07M55.00S,2025-02-04T03:30:43.7Z,3,REGULAR,steal,,[],1628418,,,1610612754,69,64,2025-02-04T03:30:45Z,3840000,False,,,0,,T. Bryant STEAL (1 STL),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
390,PT07M46.00S,2025-02-04T03:30:52.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,5.995400788436268,95.83333333333334,1610612754,69,64,2025-02-04T03:30:58Z,3850000,False,-229.0,4.0,1,left,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.92,,,,,,,,,,,,
391,PT07M43.00S,2025-02-04T03:30:55.6Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,69,64,2025-02-04T03:30:58Z,3860000,False,,,0,,K. George REBOUND (Off:1 Def:5),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,,,,,,390.0,6.0,5.0,1.0,,,,,,
392,PT07M26.00S,2025-02-04T03:31:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,94.30026281208936,53.92156862745098,1610612762,69,64,2025-02-04T03:31:24Z,3870000,False,20.0,1.0,1,right,MISS W. Kessler reverse Layup - blocked,"[1631117, 1628418]",1610612762.0,UTA,reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.96,Bryant,1628418.0,,,,,,,,,,
393,PT07M26.00S,2025-02-04T03:31:13.4Z,3,REGULAR,block,,[],1628418,,,1610612762,69,64,2025-02-04T03:31:16Z,3880000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT07M23.00S,2025-02-04T03:31:16.4Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612754,69,64,2025-02-04T03:31:45Z,3890000,False,,,0,,T. Bryant REBOUND (Off:1 Def:3),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,392.0,4.0,3.0,1.0,,,,,,
395,PT07M16.00S,2025-02-04T03:31:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,14.668199737187912,42.40196078431372,1610612754,69,66,2025-02-04T03:32:22Z,3900000,False,38.0,85.0,1,left,P. Siakam 9' step back Jump Shot (10 PTS) (A. Nembhard 5 AST),"[1627783, 1629614]",1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,9.35,,,,,,,A. Nembhard,1629614.0,5.0,,,
396,PT06M53.00S,2025-02-04T03:31:46.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,91.27792378449409,50.98039215686274,1610612762,69,66,2025-02-04T03:33:21Z,3910000,False,5.0,29.0,1,right,MISS J. Collins cutting Layup,[1628381],1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.99,,,,,,,,,,,,
397,PT06M51.00S,2025-02-04T03:31:48.1Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612762,69,66,2025-02-04T03:31:48Z,3920000,False,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,396.0,7.0,5.0,2.0,,,,,,
398,PT06M51.00S,2025-02-04T03:31:48.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612762,71,66,2025-02-04T03:31:48Z,3930000,False,0.0,0.0,1,right,J. Collins putback Layup (13 PTS),[1628381],1610612762.0,UTA,putback,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,Made,13.0,0.0,,,,,,,,,,,,
399,PT06M47.00S,2025-02-04T03:31:55.0Z,3,REGULAR,foul,personal,['2freethrow'],1642268,,,1610612754,71,66,2025-02-04T03:32:03Z,3940000,False,,,0,,I. Collier shooting personal FOUL (3 PF) (Siakam 2 FT),"[1642268, 1627783]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Left,1627962.0,3.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,,,
401,PT06M47.00S,2025-02-04T03:32:06.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,71,66,2025-02-04T03:32:06Z,3960000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M47.00S,2025-02-04T03:35:26.2Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,71,67,2025-02-04T03:35:26Z,3970000,False,,,0,,P. Siakam Free Throw 1 of 2 (11 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
404,PT06M47.00S,2025-02-04T03:35:43.1Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,71,68,2025-02-04T03:35:43Z,3980000,False,,,0,,P. Siakam Free Throw 2 of 2 (12 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
405,PT06M39.00S,2025-02-04T03:35:57.8Z,3,REGULAR,foul,offensive,[],1628381,,,1610612762,71,68,2025-02-04T03:36:04Z,3990000,False,,,0,,J. Collins offensive FOUL (3 PF),"[1628381, 1627783]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,1627519.0,3.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,,,
407,PT06M39.00S,2025-02-04T03:35:57.8Z,3,REGULAR,turnover,offensive foul,[],1628381,,,1610612762,71,68,2025-02-04T03:35:57Z,4010000,False,,,0,,J. Collins offensive foul TURNOVER (2 TO),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,1627519.0,,,,,,,,,,,,,,,,,2.0,,
408,PT06M27.00S,2025-02-04T03:36:23.6Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,71,68,2025-02-04T03:36:28Z,4020000,False,,,0,,T. Haliburton bad pass TURNOVER (3 TO),"[1630169, 1641718]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,3.0,George,1641718.0
409,PT06M27.00S,2025-02-04T03:36:23.6Z,3,REGULAR,steal,,[],1641718,,,1610612762,71,68,2025-02-04T03:36:25Z,4030000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
410,PT06M23.00S,2025-02-04T03:36:26.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642268,92.32917214191852,54.166666666666664,1610612762,73,68,2025-02-04T03:36:32Z,4040000,False,21.0,20.0,1,right,I. Collier running DUNK (4 PTS) (K. George 8 AST),"[1642268, 1641718]",1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.86,,,,,,,K. George,1641718.0,8.0,,,
412,PT06M08.00S,2025-02-04T03:36:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,7.440867279894875,40.68627450980392,1610612754,73,68,2025-02-04T03:38:04Z,4060000,False,47.0,17.0,1,left,MISS T. Bryant alley-oop Layup,[1628418],1610612754.0,IND,alley-oop,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.97,,,,,,,,,,,,
413,PT06M05.00S,2025-02-04T03:36:45.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,73,68,2025-02-04T03:38:11Z,4070000,False,,,0,,J. Collins REBOUND (Off:2 Def:6),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,412.0,8.0,6.0,2.0,,,,,,
414,PT06M02.00S,2025-02-04T03:36:48.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,75.1149802890933,14.705882352941178,1610612762,76,68,2025-02-04T03:36:54Z,4080000,False,-176.0,181.0,1,right,K. George 25' 3PT  (10 PTS) (I. Collier 8 AST),"[1641718, 1642268]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,Made,10.0,25.31,,,,,,,I. Collier,1642268.0,8.0,,,
416,PT06M00.00S,2025-02-04T03:36:55.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,76,68,2025-02-04T03:36:55Z,4100000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M00.00S,2025-02-04T03:39:26.6Z,3,REGULAR,substitution,out,[],1642268,,,1610612754,76,68,2025-02-04T03:39:44Z,4110000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M00.00S,2025-02-04T03:39:26.6Z,3,REGULAR,substitution,out,[],1628381,,,1610612754,76,68,2025-02-04T03:39:44Z,4120000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M00.00S,2025-02-04T03:39:26.6Z,3,REGULAR,substitution,out,[],1631097,,,1610612754,76,68,2025-02-04T03:39:44Z,4130000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M00.00S,2025-02-04T03:39:26.6Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,76,68,2025-02-04T03:39:44Z,4140000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M00.00S,2025-02-04T03:39:26.6Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,76,68,2025-02-04T03:39:44Z,4150000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M00.00S,2025-02-04T03:39:26.6Z,3,REGULAR,substitution,in,[],203903,,,1610612754,76,68,2025-02-04T03:39:44Z,4160000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M00.00S,2025-02-04T03:39:26.6Z,3,REGULAR,substitution,in,[],1630695,,,1610612754,76,68,2025-02-04T03:39:44Z,4170000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M00.00S,2025-02-04T03:39:26.6Z,3,REGULAR,substitution,in,[],1630174,,,1610612754,76,68,2025-02-04T03:39:44Z,4180000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M00.00S,2025-02-04T03:39:26.6Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,76,68,2025-02-04T03:39:44Z,4190000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M00.00S,2025-02-04T03:39:26.6Z,3,REGULAR,substitution,in,[],1641767,,,1610612754,76,68,2025-02-04T03:39:44Z,4200000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M45.00S,2025-02-04T03:40:19.1Z,3,REGULAR,turnover,offensive goaltending,[],1628418,,,1610612754,76,68,2025-02-04T03:40:37Z,4230000,False,,,0,,T. Bryant offensive goaltending TURNOVER (1 TO),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,,,,,,1.0,,
430,PT05M25.00S,2025-02-04T03:40:44.4Z,3,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612762,76,68,2025-02-04T03:40:49Z,4240000,False,,,0,,T. Bryant shooting personal FOUL (3 PF) (Kessler 2 FT),"[1628418, 1631117]",1610612754.0,IND,shooting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,3.0,1.0,Kessler,1631117.0,,,,,,,,,,,,,,,
432,PT05M25.00S,2025-02-04T03:41:07.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631117,,,1610612762,76,68,2025-02-04T03:41:07Z,4260000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
433,PT05M25.00S,2025-02-04T03:41:07.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,76,68,2025-02-04T03:41:07Z,4270000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,432.0,,,,,,,,,
434,PT05M25.00S,2025-02-04T03:41:08.6Z,3,REGULAR,substitution,out,[],1628418,,,1610612762,76,68,2025-02-04T03:41:11Z,4280000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M25.00S,2025-02-04T03:41:08.6Z,3,REGULAR,substitution,in,[],1641716,,,1610612762,76,68,2025-02-04T03:41:11Z,4290000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M25.00S,2025-02-04T03:41:07.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631117,,,1610612762,76,68,2025-02-04T03:41:31Z,4300000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
437,PT05M24.00S,2025-02-04T03:41:08.5Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,76,68,2025-02-04T03:41:31Z,4310000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:4),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,436.0,5.0,4.0,1.0,,,,,,
