actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
332,PT01M20.00S,2025-03-23T20:34:08.4Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,43,45,2025-03-23T20:34:08Z,3280000,False,,,0,,J. Allen REBOUND (Off:2 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,331.0,5.0,3.0,2.0,,,,,,,,,,,
333,PT01M16.00S,2025-03-23T20:34:12.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629636,92.85479632063075,54.41176470588235,1610612739,43,47,2025-03-23T20:34:41Z,3290000,False,22.0,15.0,1,right,D. Garland running finger roll Layup (6 PTS),[1629636],1610612739.0,CLE,running finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,2.65,Made,6.0,,,,,,,,,,,,,,,
334,PT01M03.00S,2025-03-23T20:34:24.6Z,2,REGULAR,3pt,Jump Shot,[],1631117,5.601182654402102,95.09803921568627,1610612762,43,47,2025-03-23T20:34:30Z,3300000,False,-225.0,0.0,1,left,MISS W. Kessler 3PT,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,22.55,Missed,,,,,,,,,,,,,,,,
335,PT01M00.00S,2025-03-23T20:34:28.5Z,2,REGULAR,rebound,offensive,[],1641718,,,1610612762,43,47,2025-03-23T20:34:28Z,3310000,False,,,0,,K. George REBOUND (Off:1 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,334.0,2.0,1.0,1.0,,,,,,,,,,,
337,PT00M51.90S,2025-03-23T20:34:56.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629012,14.273981603153747,38.48039215686275,1610612762,45,47,2025-03-23T20:35:12Z,3330000,False,58.0,82.0,1,left,C. Sexton 10' driving floating Jump Shot (10 PTS),[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,,,10.0,Made,10.0,,,,,,,,,,,,,,,
338,PT00M41.50S,2025-03-23T20:35:15.5Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629012,,,1610612739,45,47,2025-03-23T20:35:34Z,3340000,False,,,0,,C. Sexton shooting personal FOUL (3 PF) (Mitchell 3 FT),"[1629012, 1628378]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,1627534.0,,,,,,,,,,,,,,3.0,0.0,Mitchell,1628378.0,,
340,PT00M41.50S,2025-03-23T20:35:43.0Z,2,REGULAR,freethrow,1 of 3,[],1628378,,,1610612739,45,47,2025-03-23T20:36:21Z,3360000,False,,,0,,MISS D. Mitchell Free Throw 1 of 3,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
341,PT00M41.50S,2025-03-23T20:35:43.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,45,47,2025-03-23T20:36:21Z,3370000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,
342,PT00M41.50S,2025-03-23T20:35:43.0Z,2,REGULAR,freethrow,2 of 3,[],1628378,,,1610612739,45,48,2025-03-23T20:36:21Z,3380000,False,,,0,,D. Mitchell Free Throw 2 of 3 (10 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
343,PT00M41.50S,2025-03-23T20:35:43.0Z,2,REGULAR,freethrow,3 of 3,[],1628378,,,1610612739,45,48,2025-03-23T20:36:21Z,3390000,False,,,0,,MISS D. Mitchell Free Throw 3 of 3,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
344,PT00M39.30S,2025-03-23T20:35:45.2Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,45,48,2025-03-23T20:36:23Z,3400000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:7),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,343.0,8.0,7.0,1.0,,,,,,,,,,,
345,PT00M31.10S,2025-03-23T20:36:28.8Z,2,REGULAR,turnover,bad pass,[],1642268,,,1610612762,45,48,2025-03-23T20:36:36Z,3410000,False,,,0,,I. Collier bad pass TURNOVER (4 TO),"[1642268, 1628386]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,4.0,,,,,,,,,,,Allen,1628386.0,,,,,,
346,PT00M31.10S,2025-03-23T20:36:28.8Z,2,REGULAR,steal,,[],1628386,,,1610612739,45,48,2025-03-23T20:36:31Z,3420000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
347,PT00M27.10S,2025-03-23T20:36:34.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,89.17542706964521,51.225490196078425,1610612739,45,50,2025-03-23T20:37:25Z,3430000,False,6.0,49.0,1,right,D. Mitchell running Layup (12 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,4.97,Made,12.0,,,,,,,,,,,,,,,
349,PT00M27.10S,2025-03-23T20:36:47.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641718,,,1610612739,45,50,2025-03-23T20:36:54Z,3450000,False,,,0,,K. George shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1641718, 1628378]",1610612762.0,UTA,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,,,,,,,,,,1.0,0.0,Mitchell,1628378.0,,
351,PT00M27.10S,2025-03-23T20:37:03.9Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628378,,,1610612739,45,51,2025-03-23T20:37:03Z,3470000,False,,,0,,D. Mitchell Free Throw 1 of 1 (13 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
352,PT00M11.80S,2025-03-23T20:37:22.5Z,2,REGULAR,3pt,Jump Shot,[],1642271,13.354139290407357,4.166666666666666,1610612762,45,51,2025-03-23T20:37:28Z,3480000,False,229.0,73.0,1,left,MISS K. Filipowski 24' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,24.05,Missed,,,,,,,,,,,,,,,,
353,PT00M09.20S,2025-03-23T20:37:25.2Z,2,REGULAR,rebound,offensive,[],1642268,,,1610612762,45,51,2025-03-23T20:37:25Z,3490000,False,,,0,,I. Collier REBOUND (Off:2 Def:3),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Right Corner 3,24+ Right,,,,,,352.0,5.0,3.0,2.0,,,,,,,,,,,
354,PT00M06.60S,2025-03-23T20:37:27.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642268,5.995400788436268,56.372549019607845,1610612762,45,51,2025-03-23T20:41:48Z,3500000,False,-32.0,4.0,1,left,MISS I. Collier driving Layup - blocked,"[1642268, 1628386]",1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,3.21,Missed,,,,,,,,,,,,,,,Allen,1628386.0
355,PT00M06.60S,2025-03-23T20:37:27.8Z,2,REGULAR,block,,[],1628386,,,1610612762,45,51,2025-03-23T20:39:01Z,3510000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
356,PT00M06.30S,2025-03-23T20:37:28.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,45,51,2025-03-23T20:37:56Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,354.0,,,,,,,,,,,,,,
358,PT00M03.40S,2025-03-23T20:37:49.5Z,2,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612762,45,51,2025-03-23T20:38:03Z,3540000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Kessler 2 FT),"[1629631, 1631117]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,Kessler,1631117.0,,
360,PT00M03.40S,2025-03-23T20:38:17.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631117,,,1610612762,45,51,2025-03-23T20:38:17Z,3560000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
361,PT00M03.40S,2025-03-23T20:38:17.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,45,51,2025-03-23T20:38:17Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,
362,PT00M03.40S,2025-03-23T20:38:26.6Z,2,REGULAR,substitution,out,[],1629012,,,1610612762,45,51,2025-03-23T20:38:31Z,3580000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M03.40S,2025-03-23T20:38:26.6Z,2,REGULAR,substitution,in,[],1630531,,,1610612762,45,51,2025-03-23T20:38:31Z,3590000,False,,,0,,SUB in: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M03.40S,2025-03-23T20:38:17.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631117,,,1610612762,45,51,2025-03-23T20:38:55Z,3600000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
365,PT00M01.70S,2025-03-23T20:38:18.8Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,45,51,2025-03-23T20:38:55Z,3610000,False,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,364.0,7.0,6.0,1.0,,,,,,,,,,,
368,PT00M00.00S,2025-03-23T20:39:02.0Z,2,REGULAR,period,end,[],0,,,1610612739,45,51,2025-03-23T20:39:02Z,3640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-03-23T20:52:33.8Z,3,REGULAR,substitution,out,['startperiod'],1641718,,,1610612739,45,51,2025-03-23T20:53:37Z,3650000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-03-23T20:52:33.8Z,3,REGULAR,substitution,out,['startperiod'],1630531,,,1610612739,45,51,2025-03-23T20:53:37Z,3660000,False,,,0,,SUB out: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-03-23T20:52:33.8Z,3,REGULAR,substitution,out,['startperiod'],1629631,,,1610612739,45,51,2025-03-23T20:53:37Z,3670000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2025-03-23T20:52:33.8Z,3,REGULAR,substitution,in,['startperiod'],1642262,,,1610612739,45,51,2025-03-23T20:53:37Z,3680000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2025-03-23T20:52:33.8Z,3,REGULAR,substitution,in,['startperiod'],1629012,,,1610612739,45,51,2025-03-23T20:53:37Z,3690000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2025-03-23T20:52:33.8Z,3,REGULAR,substitution,in,['startperiod'],1629622,,,1610612739,45,51,2025-03-23T20:53:37Z,3700000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2025-03-23T20:54:10.1Z,3,REGULAR,period,start,[],0,,,1610612739,45,51,2025-03-23T20:54:10Z,3710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT11M49.00S,2025-03-23T20:54:22.1Z,3,REGULAR,foul,personal,[],1631117,,,1610612739,45,51,2025-03-23T20:54:31Z,3720000,False,,,0,,W. Kessler personal FOUL (1 PF),"[1631117, 1628386]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Right,1627534.0,,,,,,,,,,,,,,1.0,0.0,Allen,1628386.0,,
378,PT11M39.00S,2025-03-23T20:54:51.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,12.565703022339028,37.00980392156863,1610612739,45,51,2025-03-23T20:54:56Z,3740000,False,65.0,66.0,1,left,MISS E. Mobley 9' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,9.23,Missed,,,,,,,,,,,,,,,,
379,PT11M37.00S,2025-03-23T20:54:53.1Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,45,51,2025-03-23T20:54:56Z,3750000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:8),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,378.0,9.0,8.0,1.0,,,,,,,,,,,
380,PT11M16.00S,2025-03-23T20:55:13.6Z,3,REGULAR,3pt,Jump Shot,[],1642262,94.95729303547962,95.58823529411765,1610612762,45,51,2025-03-23T20:55:19Z,3760000,False,228.0,-5.0,1,right,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,,,22.8,Missed,,,,,,,,,,,,,,,,
381,PT11M15.00S,2025-03-23T20:55:14.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,45,51,2025-03-23T20:55:19Z,3770000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,380.0,,,,,,,,,,,,,,
383,PT11M09.00S,2025-03-23T20:55:39.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642262,93.64323258869908,3.431372549019608,1610612762,45,51,2025-03-23T20:55:44Z,3790000,False,-233.0,7.0,1,right,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,,,23.29,Missed,,,,,,,,,,,,,,,,
384,PT11M06.00S,2025-03-23T20:55:42.0Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,45,51,2025-03-23T20:55:44Z,3800000,False,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,383.0,3.0,3.0,0.0,,,,,,,,,,,
385,PT10M58.00S,2025-03-23T20:55:49.2Z,3,REGULAR,3pt,Jump Shot,[],1628378,28.991458607095925,75.98039215686273,1610612739,45,51,2025-03-23T20:57:00Z,3810000,False,-130.0,220.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,25.55,Missed,,,,,,,,,,,,,,,,
386,PT10M55.00S,2025-03-23T20:55:52.2Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,45,51,2025-03-23T20:55:52Z,3820000,False,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,385.0,8.0,6.0,2.0,,,,,,,,,,,
387,PT10M54.00S,2025-03-23T20:55:53.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,8.229303547963205,55.392156862745104,1610612739,45,51,2025-03-23T20:57:35Z,3830000,False,-27.0,25.0,1,left,MISS E. Mobley putback Layup,[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,3.67,Missed,,,,,,,,,,,,,,,,
388,PT10M51.00S,2025-03-23T20:55:56.4Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,45,51,2025-03-23T20:56:00Z,3840000,False,,,0,,W. Kessler REBOUND (Off:4 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,387.0,9.0,5.0,4.0,,,,,,,,,,,
389,PT10M47.00S,2025-03-23T20:56:03.9Z,3,REGULAR,foul,personal,[],1629636,,,1610612762,45,51,2025-03-23T20:56:10Z,3850000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1642262]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left,1179.0,,,,,,,,,,,,,,1.0,0.0,Williams,1642262.0,,
391,PT10M38.00S,2025-03-23T20:56:33.1Z,3,REGULAR,turnover,traveling,[],1642271,,,1610612762,45,51,2025-03-23T20:56:38Z,3870000,False,,,0,,K. Filipowski traveling TURNOVER (1 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,1179.0,1.0,,,,,,,,,,,,,,,,,,
392,PT10M27.00S,2025-03-23T20:56:49.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628386,13.61695137976347,49.754901960784316,1610612739,45,53,2025-03-23T20:56:53Z,3880000,False,1.0,75.0,1,left,J. Allen 7' floating Jump Shot (9 PTS) (M. Strus 2 AST),"[1628386, 1629622]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,7.55,Made,9.0,,,,,M. Strus,1629622.0,2.0,,,,,,,,
394,PT10M18.00S,2025-03-23T20:57:00.0Z,3,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,45,53,2025-03-23T20:57:07Z,3900000,False,,,0,,C. Sexton bad pass out-of-bounds TURNOVER (2 TO),[1629012],1610612762.0,UTA,bad pass,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,204059.0,2.0,,,,,,,,,,,,,,,,,,
395,PT10M11.00S,2025-03-23T20:57:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628386,9.280551905387648,45.09803921568628,1610612739,45,53,2025-03-23T20:59:13Z,3910000,False,25.0,35.0,1,left,MISS J. Allen cutting Layup - blocked,"[1628386, 1631117]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,4.25,Missed,,,,,,,,,,,,,,,Kessler,1631117.0
396,PT10M11.00S,2025-03-23T20:57:12.6Z,3,REGULAR,block,,[],1631117,,,1610612739,45,53,2025-03-23T20:57:14Z,3920000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT10M09.00S,2025-03-23T20:57:14.6Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,45,53,2025-03-23T20:57:16Z,3930000,False,,,0,,E. Mobley REBOUND (Off:3 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,395.0,9.0,6.0,3.0,,,,,,,,,,,
398,PT10M07.00S,2025-03-23T20:57:16.8Z,3,REGULAR,turnover,bad pass,[],1630596,,,1610612739,45,53,2025-03-23T20:59:46Z,3940000,False,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1642268]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,Collier,1642268.0,,,,,,
399,PT10M07.00S,2025-03-23T20:57:16.8Z,3,REGULAR,steal,,[],1642268,,,1610612762,45,53,2025-03-23T20:57:18Z,3950000,False,,,0,,I. Collier STEAL (2 STL),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT10M02.00S,2025-03-23T20:57:21.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629012,93.24901445466492,45.588235294117645,1610612762,45,53,2025-03-23T21:00:18Z,3960000,False,-22.0,11.0,1,right,MISS C. Sexton running reverse Layup - blocked,"[1629012, 1630596]",1610612762.0,UTA,running reverse,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,2.47,Missed,,,,,,,,,,,,,,,Mobley,1630596.0
401,PT10M02.00S,2025-03-23T20:57:21.8Z,3,REGULAR,block,,[],1630596,,,1610612762,45,53,2025-03-23T20:57:23Z,3970000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT09M59.00S,2025-03-23T20:57:24.8Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,45,53,2025-03-23T20:57:27Z,3980000,False,,,0,,D. Garland REBOUND (Off:0 Def:6),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,400.0,6.0,6.0,0.0,,,,,,,,,,,
403,PT09M55.00S,2025-03-23T20:57:28.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,10.726018396846255,48.03921568627451,1610612739,45,53,2025-03-23T21:00:57Z,3990000,False,10.0,48.0,1,left,MISS D. Mitchell running Layup,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,4.93,Missed,,,,,,,,,,,,,,,,
404,PT09M55.00S,2025-03-23T20:57:28.4Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,45,53,2025-03-23T20:57:32Z,4000000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:9),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,403.0,10.0,9.0,1.0,,,,,,,,,,,
405,PT09M55.00S,2025-03-23T20:57:31.7Z,3,REGULAR,foul,personal,[],1628378,,,1610612762,45,53,2025-03-23T20:57:37Z,4010000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 1642271]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,Filipowski,1642271.0,,
407,PT09M40.00S,2025-03-23T20:57:56.9Z,3,REGULAR,3pt,Jump Shot,[],1631117,68.41327201051249,33.33333333333333,1610612762,45,53,2025-03-23T20:58:02Z,4030000,False,-83.0,244.0,1,right,MISS W. Kessler 25' 3PT,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,25.82,Missed,,,,,,,,,,,,,,,,
408,PT09M37.00S,2025-03-23T20:57:59.9Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,45,53,2025-03-23T20:58:02Z,4040000,False,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,407.0,10.0,7.0,3.0,,,,,,,,,,,
409,PT09M29.00S,2025-03-23T20:58:08.7Z,3,REGULAR,foul,personal,['3freethrow'],1629012,,,1610612739,45,53,2025-03-23T20:58:17Z,4050000,False,,,0,,C. Sexton shooting personal FOUL (4 PF) (Mitchell 3 FT),"[1629012, 1628378]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,204059.0,,,,,,,,,,,,,,4.0,0.0,Mitchell,1628378.0,,
411,PT09M29.00S,2025-03-23T20:58:38.2Z,3,REGULAR,freethrow,1 of 3,[],1628378,,,1610612739,45,54,2025-03-23T20:58:38Z,4070000,False,,,0,,D. Mitchell Free Throw 1 of 3 (14 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
412,PT09M29.00S,2025-03-23T20:58:54.8Z,3,REGULAR,freethrow,2 of 3,[],1628378,,,1610612739,45,55,2025-03-23T20:58:54Z,4080000,False,,,0,,D. Mitchell Free Throw 2 of 3 (15 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
413,PT09M29.00S,2025-03-23T20:59:14.8Z,3,REGULAR,freethrow,3 of 3,[],1628378,,,1610612739,45,56,2025-03-23T20:59:14Z,4090000,False,,,0,,D. Mitchell Free Throw 3 of 3 (16 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
414,PT09M17.00S,2025-03-23T20:59:29.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,91.01511169513797,41.66666666666667,1610612762,45,56,2025-03-23T20:59:34Z,4100000,False,-42.0,32.0,1,right,MISS C. Sexton driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,5.26,Missed,,,,,,,,,,,,,,,,
415,PT09M15.00S,2025-03-23T20:59:31.6Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,45,56,2025-03-23T20:59:34Z,4110000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,414.0,2.0,2.0,0.0,,,,,,,,,,,
416,PT09M07.00S,2025-03-23T20:59:40.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,8.623521681997373,42.40196078431372,1610612739,45,58,2025-03-23T20:59:44Z,4120000,False,38.0,29.0,1,left,E. Mobley Layup (10 PTS) (D. Mitchell 4 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,4.76,Made,10.0,,,,,D. Mitchell,1628378.0,4.0,,,,,,,,
